[['2, k, 0', [-0.380733, -0.713059, 1.0]], ['2, k, 1', [-0.394684, -0.417275, 1.0]], ['2, k, 2', [-0.406241, -0.126217, 1.0]], ['2, k, 3', [-0.39002, 0.01265, 1.0]], ['2, k, 4', [-0.502248, -0.192799, 1.0]], ['2, k, 5', [-0.544931, -0.272132, 1.0]], ['2, k, 6', [-0.439519, -0.288554, 1.0]], ['2, k, 7', [-0.357039, -0.262049, 1.0]], ['2, k, 8', [-0.252659, -0.222773, 1.0]], ['2, k, 9', [-0.129867, -0.307587, 1.0]], ['2, k, 10', [0.0285645, -0.298247, 1.0]], ['2, k, 11', [0.142637, -0.274841, 1.0]], ['2, k, 12', [-0.432582, -0.69691, 1.0]], ['2, k, 13', [-0.583541, -0.890618, 1.0]], ['2, k, 14', [-0.487621, -1.10877, 1.0]], ['2, k, 15', [-0.500347, -1.18747, 1.0]], ['2, k, 16', [-0.31885, -0.710373, 1.0]], ['2, k, 17', [-0.202193, -0.987028, 1.0]], ['2, k, 18', [-0.230738, -1.23489, 1.0]], ['2, k, 19', [-0.183245, -1.29896, 1.0]], ['2, k, 20', [-0.403764, -0.198385, 1.0]], ['2, k, 21', [-0.332653, -0.262042, 1.0]], ['2, k, 22', [-0.37737, -0.253199, 1.0]], ['2, k, 23', [0.159189, -0.265009, 1.0]], ['2, k, 24', [0.129447, -0.274137, 1.0]]]
[['2, k, 0', [-0.373342, -0.682608, 1.0]], ['2, k, 1', [-0.392922, -0.403429, 1.0]], ['2, k, 2', [-0.409914, -0.128279, 1.0]], ['2, k, 3', [-0.401899, 0.012359, 1.0]], ['2, k, 4', [-0.534395, -0.196546, 1.0]], ['2, k, 5', [-0.537575, -0.259269, 1.0]], ['2, k, 6', [-0.392357, -0.215489, 1.0]], ['2, k, 7', [-0.326664, -0.187769, 1.0]], ['2, k, 8', [-0.259244, -0.205556, 1.0]], ['2, k, 9', [-0.067015, -0.293462, 1.0]], ['2, k, 10', [0.105856, -0.263622, 1.0]], ['2, k, 11', [0.163256, -0.244642, 1.0]], ['2, k, 12', [-0.433013, -0.672676, 1.0]], ['2, k, 13', [-0.482747, -0.943061, 1.0]], ['2, k, 14', [-0.504098, -1.16341, 1.0]], ['2, k, 15', [-0.478743, -1.21209, 1.0]], ['2, k, 16', [-0.303329, -0.675559, 1.0]], ['2, k, 17', [-0.244211, -0.960939, 1.0]], ['2, k, 18', [-0.226401, -1.23809, 1.0]], ['2, k, 19', [-0.191312, -1.2796, 1.0]], ['2, k, 20', [-0.406076, -0.196667, 1.0]], ['2, k, 21', [-0.302984, -0.180841, 1.0]], ['2, k, 22', [-0.268227, -0.191851, 1.0]], ['2, k, 23', [0.198489, -0.242122, 1.0]], ['2, k, 24', [0.087871, -0.231008, 1.0]]]
[['2, k, 0', [-0.373365, -0.682661, 1.0]], ['2, k, 1', [-0.39293, -0.403431, 1.0]], ['2, k, 2', [-0.409931, -0.128273, 1.0]], ['2, k, 3', [-0.401721, 0.0123492, 1.0]], ['2, k, 4', [-0.534059, -0.197006, 1.0]], ['2, k, 5', [-0.537758, -0.259727, 1.0]], ['2, k, 6', [-0.394012, -0.216655, 1.0]], ['2, k, 7', [-0.329327, -0.188445, 1.0]], ['2, k, 8', [-0.259153, -0.206013, 1.0]], ['2, k, 9', [-0.0668439, -0.29377, 1.0]], ['2, k, 10', [0.119178, -0.268002, 1.0]], ['2, k, 11', [0.182401, -0.245276, 1.0]], ['2, k, 12', [-0.433025, -0.672668, 1.0]], ['2, k, 13', [-0.48278, -0.943019, 1.0]], ['2, k, 14', [-0.503561, -1.1633, 1.0]], ['2, k, 15', [-0.477911, -1.21211, 1.0]], ['2, k, 16', [-0.303428, -0.67577, 1.0]], ['2, k, 17', [-0.244247, -0.960988, 1.0]], ['2, k, 18', [-0.229906, -1.23992, 1.0]], ['2, k, 19', [-0.195517, -1.28282, 1.0]], ['2, k, 20', [-0.406091, -0.196661, 1.0]], ['2, k, 21', [-0.306513, -0.181879, 1.0]], ['2, k, 22', [-0.264837, -0.192857, 1.0]], ['2, k, 23', [0.23034, -0.243779, 1.0]], ['2, k, 24', [0.122601, -0.238635, 1.0]]]
[['2, k, 0', [-0.373378, -0.682663, 1.0]], ['2, k, 1', [-0.392917, -0.403423, 1.0]], ['2, k, 2', [-0.409862, -0.128257, 1.0]], ['2, k, 3', [-0.401432, 0.0123667, 1.0]], ['2, k, 4', [-0.53417, -0.196806, 1.0]], ['2, k, 5', [-0.537977, -0.259772, 1.0]], ['2, k, 6', [-0.394442, -0.216576, 1.0]], ['2, k, 7', [-0.330198, -0.187895, 1.0]], ['2, k, 8', [-0.259026, -0.206464, 1.0]], ['2, k, 9', [-0.0667688, -0.294208, 1.0]], ['2, k, 10', [0.122079, -0.269484, 1.0]], ['2, k, 11', [0.181868, -0.245911, 1.0]], ['2, k, 12', [-0.433034, -0.672661, 1.0]], ['2, k, 13', [-0.482763, -0.942927, 1.0]], ['2, k, 14', [-0.50401, -1.1632, 1.0]], ['2, k, 15', [-0.47848, -1.21185, 1.0]], ['2, k, 16', [-0.30349, -0.675761, 1.0]], ['2, k, 17', [-0.244281, -0.960939, 1.0]], ['2, k, 18', [-0.229048, -1.24152, 1.0]], ['2, k, 19', [-0.19447, -1.2838, 1.0]], ['2, k, 20', [-0.406039, -0.196641, 1.0]], ['2, k, 21', [-0.308391, -0.181756, 1.0]], ['2, k, 22', [-0.267288, -0.193147, 1.0]], ['2, k, 23', [0.227527, -0.242103, 1.0]], ['2, k, 24', [0.119586, -0.238497, 1.0]]]
[['2, k, 0', [-0.373298, -0.682904, 1.0]], ['2, k, 1', [-0.392822, -0.403515, 1.0]], ['2, k, 2', [-0.409765, -0.128268, 1.0]], ['2, k, 3', [-0.401238, 0.0123512, 1.0]], ['2, k, 4', [-0.533793, -0.197154, 1.0]], ['2, k, 5', [-0.540574, -0.260796, 1.0]], ['2, k, 6', [-0.429938, -0.211209, 1.0]], ['2, k, 7', [-0.336723, -0.187952, 1.0]], ['2, k, 8', [-0.258818, -0.206817, 1.0]], ['2, k, 9', [-0.0666618, -0.295266, 1.0]], ['2, k, 10', [0.122182, -0.269755, 1.0]], ['2, k, 11', [0.180803, -0.24597, 1.0]], ['2, k, 12', [-0.432985, -0.672835, 1.0]], ['2, k, 13', [-0.48288, -0.942771, 1.0]], ['2, k, 14', [-0.505508, -1.16337, 1.0]], ['2, k, 15', [-0.502261, -1.226, 1.0]], ['2, k, 16', [-0.303424, -0.676006, 1.0]], ['2, k, 17', [-0.244185, -0.961111, 1.0]], ['2, k, 18', [-0.212566, -1.25913, 1.0]], ['2, k, 19', [-0.174128, -1.30103, 1.0]], ['2, k, 20', [-0.405944, -0.196662, 1.0]], ['2, k, 21', [-0.308491, -0.183085, 1.0]], ['2, k, 22', [-0.271416, -0.191604, 1.0]], ['2, k, 23', [0.228913, -0.243332, 1.0]], ['2, k, 24', [0.117402, -0.240395, 1.0]]]
[['2, k, 0', [-0.37334, -0.682959, 1.0]], ['2, k, 1', [-0.392933, -0.403488, 1.0]], ['2, k, 2', [-0.41012, -0.128071, 1.0]], ['2, k, 3', [-0.401127, 0.0123735, 1.0]], ['2, k, 4', [-0.533896, -0.196991, 1.0]], ['2, k, 5', [-0.54975, -0.264123, 1.0]], ['2, k, 6', [-0.460689, -0.240985, 1.0]], ['2, k, 7', [-0.33659, -0.188377, 1.0]], ['2, k, 8', [-0.25882, -0.207195, 1.0]], ['2, k, 9', [-0.0665549, -0.296145, 1.0]], ['2, k, 10', [0.0838021, -0.293602, 1.0]], ['2, k, 11', [0.182138, -0.246624, 1.0]], ['2, k, 12', [-0.433065, -0.672825, 1.0]], ['2, k, 13', [-0.482444, -0.942942, 1.0]], ['2, k, 14', [-0.506454, -1.16358, 1.0]], ['2, k, 15', [-0.481762, -1.21082, 1.0]], ['2, k, 16', [-0.30353, -0.676181, 1.0]], ['2, k, 17', [-0.244193, -0.961091, 1.0]], ['2, k, 18', [-0.215147, -1.25922, 1.0]], ['2, k, 19', [-0.1773, -1.30176, 1.0]], ['2, k, 20', [-0.406224, -0.196508, 1.0]], ['2, k, 21', [-0.314178, -0.181284, 1.0]], ['2, k, 22', [-0.269284, -0.191963, 1.0]], ['2, k, 23', [0.233122, -0.245267, 1.0]], ['2, k, 24', [0.120615, -0.23932, 1.0]]]
[['2, k, 0', [-0.373338, -0.68295, 1.0]], ['2, k, 1', [-0.392919, -0.403485, 1.0]], ['2, k, 2', [-0.410071, -0.128087, 1.0]], ['2, k, 3', [-0.400681, 0.0124248, 1.0]], ['2, k, 4', [-0.534473, -0.196213, 1.0]], ['2, k, 5', [-0.557891, -0.264405, 1.0]], ['2, k, 6', [-0.417208, -0.219557, 1.0]], ['2, k, 7', [-0.345585, -0.187827, 1.0]], ['2, k, 8', [-0.25884, -0.207271, 1.0]], ['2, k, 9', [-0.0663039, -0.296662, 1.0]], ['2, k, 10', [0.122231, -0.272887, 1.0]], ['2, k, 11', [0.178339, -0.24625, 1.0]], ['2, k, 12', [-0.433076, -0.672779, 1.0]], ['2, k, 13', [-0.482181, -0.942529, 1.0]], ['2, k, 14', [-0.509418, -1.21252, 1.0]], ['2, k, 15', [-0.526748, -1.2743, 1.0]], ['2, k, 16', [-0.30353, -0.676178, 1.0]], ['2, k, 17', [-0.244149, -0.961094, 1.0]], ['2, k, 18', [-0.21997, -1.25884, 1.0]], ['2, k, 19', [-0.183232, -1.30337, 1.0]], ['2, k, 20', [-0.406188, -0.196514, 1.0]], ['2, k, 21', [-0.322426, -0.185767, 1.0]], ['2, k, 22', [-0.28361, -0.193691, 1.0]], ['2, k, 23', [0.225683, -0.242003, 1.0]], ['2, k, 24', [0.119473, -0.238117, 1.0]]]
[['2, k, 0', [-0.373158, -0.68319, 1.0]], ['2, k, 1', [-0.392879, -0.403521, 1.0]], ['2, k, 2', [-0.41008, -0.128069, 1.0]], ['2, k, 3', [-0.400434, 0.0125402, 1.0]], ['2, k, 4', [-0.534472, -0.196337, 1.0]], ['2, k, 5', [-0.559979, -0.264118, 1.0]], ['2, k, 6', [-0.418402, -0.219671, 1.0]], ['2, k, 7', [-0.353173, -0.187813, 1.0]], ['2, k, 8', [-0.258816, -0.207286, 1.0]], ['2, k, 9', [-0.0657902, -0.297113, 1.0]], ['2, k, 10', [0.0812924, -0.290465, 1.0]], ['2, k, 11', [0.178152, -0.244638, 1.0]], ['2, k, 12', [-0.432889, -0.673002, 1.0]], ['2, k, 13', [-0.481855, -0.942091, 1.0]], ['2, k, 14', [-0.509571, -1.21329, 1.0]], ['2, k, 15', [-0.528165, -1.2785, 1.0]], ['2, k, 16', [-0.303403, -0.676357, 1.0]], ['2, k, 17', [-0.244051, -0.961054, 1.0]], ['2, k, 18', [-0.225391, -1.25718, 1.0]], ['2, k, 19', [-0.189948, -1.30288, 1.0]], ['2, k, 20', [-0.406186, -0.196503, 1.0]], ['2, k, 21', [-0.331126, -0.180644, 1.0]], ['2, k, 22', [-0.287729, -0.192973, 1.0]], ['2, k, 23', [0.225102, -0.242329, 1.0]], ['2, k, 24', [0.120446, -0.238027, 1.0]]]
[['2, k, 0', [-0.373123, -0.683194, 1.0]], ['2, k, 1', [-0.39275, -0.40358, 1.0]], ['2, k, 2', [-0.409785, -0.128281, 1.0]], ['2, k, 3', [-0.400196, 0.0125943, 1.0]], ['2, k, 4', [-0.534659, -0.196445, 1.0]], ['2, k, 5', [-0.559885, -0.263829, 1.0]], ['2, k, 6', [-0.420269, -0.219138, 1.0]], ['2, k, 7', [-0.360328, -0.187785, 1.0]], ['2, k, 8', [-0.258725, -0.207328, 1.0]], ['2, k, 9', [-0.0647003, -0.297021, 1.0]], ['2, k, 10', [0.122108, -0.270048, 1.0]], ['2, k, 11', [0.175861, -0.242154, 1.0]], ['2, k, 12', [-0.432886, -0.673001, 1.0]], ['2, k, 13', [-0.482001, -0.941649, 1.0]], ['2, k, 14', [-0.510081, -1.21723, 1.0]], ['2, k, 15', [-0.528169, -1.28021, 1.0]], ['2, k, 16', [-0.303322, -0.676342, 1.0]], ['2, k, 17', [-0.243996, -0.960682, 1.0]], ['2, k, 18', [-0.226359, -1.25309, 1.0]], ['2, k, 19', [-0.191349, -1.29838, 1.0]], ['2, k, 20', [-0.405943, -0.196656, 1.0]], ['2, k, 21', [-0.343088, -0.179587, 1.0]], ['2, k, 22', [-0.292856, -0.192298, 1.0]], ['2, k, 23', [0.227796, -0.235155, 1.0]], ['2, k, 24', [0.114691, -0.236846, 1.0]]]
[['2, k, 0', [-0.372928, -0.683284, 1.0]], ['2, k, 1', [-0.392518, -0.403623, 1.0]], ['2, k, 2', [-0.409504, -0.128296, 1.0]], ['2, k, 3', [-0.400075, 0.0125856, 1.0]], ['2, k, 4', [-0.534688, -0.196959, 1.0]], ['2, k, 5', [-0.566741, -0.262723, 1.0]], ['2, k, 6', [-0.477437, -0.240321, 1.0]], ['2, k, 7', [-0.371666, -0.186714, 1.0]], ['2, k, 8', [-0.258622, -0.207381, 1.0]], ['2, k, 9', [-0.0634738, -0.296321, 1.0]], ['2, k, 10', [0.122357, -0.268878, 1.0]], ['2, k, 11', [0.17323, -0.23963, 1.0]], ['2, k, 12', [-0.43265, -0.673084, 1.0]], ['2, k, 13', [-0.482034, -0.942007, 1.0]], ['2, k, 14', [-0.516911, -1.23895, 1.0]], ['2, k, 15', [-0.496452, -1.17314, 1.0]], ['2, k, 16', [-0.303203, -0.676391, 1.0]], ['2, k, 17', [-0.243921, -0.960546, 1.0]], ['2, k, 18', [-0.227369, -1.25005, 1.0]], ['2, k, 19', [-0.192736, -1.29565, 1.0]], ['2, k, 20', [-0.405672, -0.19667, 1.0]], ['2, k, 21', [-0.353636, -0.180825, 1.0]], ['2, k, 22', [-0.308049, -0.191472, 1.0]], ['2, k, 23', [0.222396, -0.239926, 1.0]], ['2, k, 24', [0.113319, -0.233763, 1.0]]]
[['2, k, 0', [-0.372845, -0.683257, 1.0]], ['2, k, 1', [-0.392414, -0.403663, 1.0]], ['2, k, 2', [-0.409353, -0.128511, 1.0]], ['2, k, 3', [-0.399988, 0.0125613, 1.0]], ['2, k, 4', [-0.534868, -0.197523, 1.0]], ['2, k, 5', [-0.569937, -0.261189, 1.0]], ['2, k, 6', [-0.44277, -0.218204, 1.0]], ['2, k, 7', [-0.383296, -0.185234, 1.0]], ['2, k, 8', [-0.258666, -0.207393, 1.0]], ['2, k, 9', [-0.0609923, -0.294484, 1.0]], ['2, k, 10', [0.122491, -0.266772, 1.0]], ['2, k, 11', [0.170354, -0.236345, 1.0]], ['2, k, 12', [-0.432557, -0.673059, 1.0]], ['2, k, 13', [-0.481721, -0.941602, 1.0]], ['2, k, 14', [-0.506485, -1.16139, 1.0]], ['2, k, 15', [-0.483151, -1.21098, 1.0]], ['2, k, 16', [-0.303068, -0.676301, 1.0]], ['2, k, 17', [-0.243653, -0.96052, 1.0]], ['2, k, 18', [-0.227279, -1.2499, 1.0]], ['2, k, 19', [-0.192982, -1.2958, 1.0]], ['2, k, 20', [-0.405532, -0.19682, 1.0]], ['2, k, 21', [-0.367059, -0.179292, 1.0]], ['2, k, 22', [-0.319633, -0.188177, 1.0]], ['2, k, 23', [0.215461, -0.23416, 1.0]], ['2, k, 24', [0.11267, -0.232069, 1.0]]]
[['2, k, 0', [-0.372724, -0.683181, 1.0]], ['2, k, 1', [-0.392255, -0.403619, 1.0]], ['2, k, 2', [-0.409154, -0.128523, 1.0]], ['2, k, 3', [-0.39996, 0.0124858, 1.0]], ['2, k, 4', [-0.534907, -0.198017, 1.0]], ['2, k, 5', [-0.577738, -0.258223, 1.0]], ['2, k, 6', [-0.447081, -0.218339, 1.0]], ['2, k, 7', [-0.395747, -0.183762, 1.0]], ['2, k, 8', [-0.258608, -0.207336, 1.0]], ['2, k, 9', [-0.0593095, -0.293441, 1.0]], ['2, k, 10', [0.105686, -0.259072, 1.0]], ['2, k, 11', [0.146237, -0.231985, 1.0]], ['2, k, 12', [-0.432372, -0.672976, 1.0]], ['2, k, 13', [-0.481607, -0.94141, 1.0]], ['2, k, 14', [-0.511891, -1.22142, 1.0]], ['2, k, 15', [-0.524953, -1.21692, 1.0]], ['2, k, 16', [-0.302989, -0.676194, 1.0]], ['2, k, 17', [-0.243639, -0.960361, 1.0]], ['2, k, 18', [-0.223309, -1.24486, 1.0]], ['2, k, 19', [-0.188653, -1.28624, 1.0]], ['2, k, 20', [-0.40534, -0.196809, 1.0]], ['2, k, 21', [-0.380628, -0.17985, 1.0]], ['2, k, 22', [-0.326224, -0.188388, 1.0]], ['2, k, 23', [0.181906, -0.229361, 1.0]], ['2, k, 24', [0.0700943, -0.223473, 1.0]]]
[['2, k, 0', [-0.372273, -0.68309, 1.0]], ['2, k, 1', [-0.391953, -0.403611, 1.0]], ['2, k, 2', [-0.408949, -0.128635, 1.0]], ['2, k, 3', [-0.399812, 0.0122391, 1.0]], ['2, k, 4', [-0.534148, -0.199644, 1.0]], ['2, k, 5', [-0.580866, -0.255359, 1.0]], ['2, k, 6', [-0.454328, -0.216237, 1.0]], ['2, k, 7', [-0.409659, -0.182856, 1.0]], ['2, k, 8', [-0.25866, -0.207409, 1.0]], ['2, k, 9', [-0.0576794, -0.292483, 1.0]], ['2, k, 10', [0.0999017, -0.256305, 1.0]], ['2, k, 11', [0.141247, -0.22873, 1.0]], ['2, k, 12', [-0.431866, -0.673017, 1.0]], ['2, k, 13', [-0.481609, -0.941482, 1.0]], ['2, k, 14', [-0.499663, -1.16146, 1.0]], ['2, k, 15', [-0.474692, -1.21158, 1.0]], ['2, k, 16', [-0.302456, -0.675883, 1.0]], ['2, k, 17', [-0.243749, -0.959613, 1.0]], ['2, k, 18', [-0.232351, -1.24004, 1.0]], ['2, k, 19', [-0.200236, -1.28373, 1.0]], ['2, k, 20', [-0.405105, -0.196875, 1.0]], ['2, k, 21', [-0.398024, -0.176323, 1.0]], ['2, k, 22', [-0.339493, -0.188122, 1.0]], ['2, k, 23', [0.179282, -0.225541, 1.0]], ['2, k, 24', [0.0703554, -0.219846, 1.0]]]
[['2, k, 0', [-0.371994, -0.683132, 1.0]], ['2, k, 1', [-0.391683, -0.403585, 1.0]], ['2, k, 2', [-0.408698, -0.128525, 1.0]], ['2, k, 3', [-0.399689, 0.0120348, 1.0]], ['2, k, 4', [-0.531416, -0.203386, 1.0]], ['2, k, 5', [-0.583887, -0.253253, 1.0]], ['2, k, 6', [-0.469789, -0.211697, 1.0]], ['2, k, 7', [-0.432193, -0.179341, 1.0]], ['2, k, 8', [-0.258578, -0.207632, 1.0]], ['2, k, 9', [-0.0559674, -0.292155, 1.0]], ['2, k, 10', [0.0959836, -0.254286, 1.0]], ['2, k, 11', [0.137042, -0.22384, 1.0]], ['2, k, 12', [-0.431494, -0.673198, 1.0]], ['2, k, 13', [-0.481503, -0.941601, 1.0]], ['2, k, 14', [-0.500375, -1.16162, 1.0]], ['2, k, 15', [-0.476075, -1.21149, 1.0]], ['2, k, 16', [-0.302053, -0.67582, 1.0]], ['2, k, 17', [-0.243674, -0.95948, 1.0]], ['2, k, 18', [-0.226227, -1.24469, 1.0]], ['2, k, 19', [-0.193071, -1.28709, 1.0]], ['2, k, 20', [-0.404844, -0.196784, 1.0]], ['2, k, 21', [-0.419506, -0.176026, 1.0]], ['2, k, 22', [-0.362454, -0.183951, 1.0]], ['2, k, 23', [0.175826, -0.219615, 1.0]], ['2, k, 24', [0.063062, -0.217581, 1.0]]]
[['2, k, 0', [-0.37188, -0.683139, 1.0]], ['2, k, 1', [-0.391536, -0.403604, 1.0]], ['2, k, 2', [-0.408497, -0.128582, 1.0]], ['2, k, 3', [-0.399742, 0.0120523, 1.0]], ['2, k, 4', [-0.53106, -0.2042, 1.0]], ['2, k, 5', [-0.58839, -0.251738, 1.0]], ['2, k, 6', [-0.488131, -0.209266, 1.0]], ['2, k, 7', [-0.452054, -0.175697, 1.0]], ['2, k, 8', [-0.258535, -0.20796, 1.0]], ['2, k, 9', [-0.0532027, -0.288473, 1.0]], ['2, k, 10', [0.0980404, -0.251701, 1.0]], ['2, k, 11', [0.132666, -0.219549, 1.0]], ['2, k, 12', [-0.431412, -0.673221, 1.0]], ['2, k, 13', [-0.481216, -0.941844, 1.0]], ['2, k, 14', [-0.502485, -1.16203, 1.0]], ['2, k, 15', [-0.479843, -1.21104, 1.0]], ['2, k, 16', [-0.301737, -0.675768, 1.0]], ['2, k, 17', [-0.243468, -0.95917, 1.0]], ['2, k, 18', [-0.227741, -1.24531, 1.0]], ['2, k, 19', [-0.195813, -1.28839, 1.0]], ['2, k, 20', [-0.404656, -0.196825, 1.0]], ['2, k, 21', [-0.440042, -0.171634, 1.0]], ['2, k, 22', [-0.387522, -0.180739, 1.0]], ['2, k, 23', [0.166106, -0.216616, 1.0]], ['2, k, 24', [0.0632755, -0.214277, 1.0]]]
[['2, k, 0', [-0.371695, -0.683112, 1.0]], ['2, k, 1', [-0.391201, -0.40366, 1.0]], ['2, k, 2', [-0.407996, -0.128794, 1.0]], ['2, k, 3', [-0.399811, 0.0121792, 1.0]], ['2, k, 4', [-0.53031, -0.205144, 1.0]], ['2, k, 5', [-0.600426, -0.25066, 1.0]], ['2, k, 6', [-0.505306, -0.20508, 1.0]], ['2, k, 7', [-0.469878, -0.172763, 1.0]], ['2, k, 8', [-0.258173, -0.208045, 1.0]], ['2, k, 9', [-0.051186, -0.285994, 1.0]], ['2, k, 10', [0.0984421, -0.248777, 1.0]], ['2, k, 11', [0.132153, -0.213502, 1.0]], ['2, k, 12', [-0.43123, -0.673317, 1.0]], ['2, k, 13', [-0.481189, -0.941918, 1.0]], ['2, k, 14', [-0.509913, -1.17142, 1.0]], ['2, k, 15', [-0.490111, -1.22338, 1.0]], ['2, k, 16', [-0.301412, -0.675529, 1.0]], ['2, k, 17', [-0.243264, -0.958651, 1.0]], ['2, k, 18', [-0.229406, -1.24405, 1.0]], ['2, k, 19', [-0.198173, -1.28739, 1.0]], ['2, k, 20', [-0.404199, -0.196987, 1.0]], ['2, k, 21', [-0.452257, -0.170251, 1.0]], ['2, k, 22', [-0.402199, -0.17715, 1.0]], ['2, k, 23', [0.171682, -0.209728, 1.0]], ['2, k, 24', [0.0680477, -0.207917, 1.0]]]
[['2, k, 0', [-0.371536, -0.683123, 1.0]], ['2, k, 1', [-0.391044, -0.403639, 1.0]], ['2, k, 2', [-0.407825, -0.128715, 1.0]], ['2, k, 3', [-0.400012, 0.0122185, 1.0]], ['2, k, 4', [-0.530296, -0.206041, 1.0]], ['2, k, 5', [-0.606055, -0.243487, 1.0]], ['2, k, 6', [-0.520859, -0.205633, 1.0]], ['2, k, 7', [-0.48808, -0.169682, 1.0]], ['2, k, 8', [-0.257958, -0.208232, 1.0]], ['2, k, 9', [-0.0491026, -0.282411, 1.0]], ['2, k, 10', [0.0796276, -0.241263, 1.0]], ['2, k, 11', [0.113796, -0.210206, 1.0]], ['2, k, 12', [-0.431123, -0.673366, 1.0]], ['2, k, 13', [-0.48089, -0.942934, 1.0]], ['2, k, 14', [-0.510805, -1.17764, 1.0]], ['2, k, 15', [-0.491207, -1.22831, 1.0]], ['2, k, 16', [-0.301206, -0.675464, 1.0]], ['2, k, 17', [-0.24303, -0.958699, 1.0]], ['2, k, 18', [-0.23049, -1.18069, 1.0]], ['2, k, 19', [-0.199072, -1.22202, 1.0]], ['2, k, 20', [-0.404025, -0.196923, 1.0]], ['2, k, 21', [-0.476452, -0.168218, 1.0]], ['2, k, 22', [-0.417695, -0.175063, 1.0]], ['2, k, 23', [0.137769, -0.203408, 1.0]], ['2, k, 24', [0.0383468, -0.203487, 1.0]]]
[['2, k, 0', [-0.371144, -0.683294, 1.0]], ['2, k, 1', [-0.390657, -0.403804, 1.0]], ['2, k, 2', [-0.4075, -0.128875, 1.0]], ['2, k, 3', [-0.400069, 0.0120894, 1.0]], ['2, k, 4', [-0.53039, -0.207051, 1.0]], ['2, k, 5', [-0.609358, -0.247182, 1.0]], ['2, k, 6', [-0.56809, -0.216053, 1.0]], ['2, k, 7', [-0.511948, -0.166184, 1.0]], ['2, k, 8', [-0.25787, -0.208796, 1.0]], ['2, k, 9', [-0.0481611, -0.280274, 1.0]], ['2, k, 10', [0.0785712, -0.239746, 1.0]], ['2, k, 11', [0.10674, -0.205677, 1.0]], ['2, k, 12', [-0.43063, -0.673947, 1.0]], ['2, k, 13', [-0.480734, -0.94284, 1.0]], ['2, k, 14', [-0.510256, -1.17791, 1.0]], ['2, k, 15', [-0.490752, -1.22834, 1.0]], ['2, k, 16', [-0.300796, -0.675448, 1.0]], ['2, k, 17', [-0.242993, -0.958668, 1.0]], ['2, k, 18', [-0.209982, -1.25466, 1.0]], ['2, k, 19', [-0.174062, -1.30036, 1.0]], ['2, k, 20', [-0.403683, -0.197081, 1.0]], ['2, k, 21', [-0.491432, -0.163993, 1.0]], ['2, k, 22', [-0.450719, -0.177245, 1.0]], ['2, k, 23', [0.131072, -0.199106, 1.0]], ['2, k, 24', [0.0391313, -0.200191, 1.0]]]
[['2, k, 0', [-0.370872, -0.683623, 1.0]], ['2, k, 1', [-0.390418, -0.403947, 1.0]], ['2, k, 2', [-0.407203, -0.128913, 1.0]], ['2, k, 3', [-0.400204, 0.0120545, 1.0]], ['2, k, 4', [-0.530812, -0.207929, 1.0]], ['2, k, 5', [-0.636735, -0.264709, 1.0]], ['2, k, 6', [-0.574761, -0.207003, 1.0]], ['2, k, 7', [-0.535353, -0.164254, 1.0]], ['2, k, 8', [-0.257922, -0.209802, 1.0]], ['2, k, 9', [-0.0477636, -0.278723, 1.0]], ['2, k, 10', [0.0703791, -0.23741, 1.0]], ['2, k, 11', [0.0953282, -0.20084, 1.0]], ['2, k, 12', [-0.430557, -0.67452, 1.0]], ['2, k, 13', [-0.480349, -0.943534, 1.0]], ['2, k, 14', [-0.507936, -1.21234, 1.0]], ['2, k, 15', [-0.486771, -1.25751, 1.0]], ['2, k, 16', [-0.300093, -0.675775, 1.0]], ['2, k, 17', [-0.242827, -0.958852, 1.0]], ['2, k, 18', [-0.216914, -1.25833, 1.0]], ['2, k, 19', [-0.183995, -1.30084, 1.0]], ['2, k, 20', [-0.403407, -0.197146, 1.0]], ['2, k, 21', [-0.51678, -0.161178, 1.0]], ['2, k, 22', [-0.547495, -0.135924, 1.0]], ['2, k, 23', [0.133229, -0.199324, 1.0]], ['2, k, 24', [0.0298774, -0.196517, 1.0]]]
