[['2, k, 0', [-0.155316, -0.225001, 1.0]], ['2, k, 1', [-0.154834, 0.105931, 1.0]], ['2, k, 2', [-0.153391, 0.42709, 1.0]], ['2, k, 3', [-0.150384, 0.585222, 1.0]], ['2, k, 4', [-0.349207, 0.312461, 1.0]], ['2, k, 5', [-0.401241, 0.0953505, 1.0]], ['2, k, 6', [-0.333561, -0.0944925, 1.0]], ['2, k, 7', [-0.267716, -0.16678, 1.0]], ['2, k, 8', [0.0330655, 0.314029, 1.0]], ['2, k, 9', [0.0928888, 0.103864, 1.0]], ['2, k, 10', [0.0312145, -0.0719908, 1.0]], ['2, k, 11', [-0.0374855, -0.145441, 1.0]], ['2, k, 12', [-0.2402, -0.221842, 1.0]], ['2, k, 13', [-0.279684, -0.628046, 1.0]], ['2, k, 14', [-0.315365, -1.00917, 1.0]], ['2, k, 15', [-0.362305, -1.08691, 1.0]], ['2, k, 16', [-0.065611, -0.2212, 1.0]], ['2, k, 17', [-0.00507125, -0.637173, 1.0]], ['2, k, 18', [0.0359364, -1.01933, 1.0]], ['2, k, 19', [0.0688477, -1.0752, 1.0]], ['2, k, 20', [-0.153918, 0.348208, 1.0]], ['2, k, 21', [-0.218262, -0.245175, 1.0]], ['2, k, 22', [-0.216216, -0.0969362, 1.0]], ['2, k, 23', [-0.0888809, -0.223733, 1.0]], ['2, k, 24', [-0.0956611, -0.0783165, 1.0]]]
[['2, k, 0', [-0.208814, -0.227662, 1.0]], ['2, k, 1', [-0.1847, 0.0876695, 1.0]], ['2, k, 2', [-0.15852, 0.395035, 1.0]], ['2, k, 3', [-0.149496, 0.542193, 1.0]], ['2, k, 4', [-0.370555, 0.321248, 1.0]], ['2, k, 5', [-0.540938, 0.172072, 1.0]], ['2, k, 6', [-0.494443, -0.0259824, 1.0]], ['2, k, 7', [-0.44661, -0.0777943, 1.0]], ['2, k, 8', [0.0331423, 0.29498, 1.0]], ['2, k, 9', [0.193358, 0.129332, 1.0]], ['2, k, 10', [0.099374, -0.0513438, 1.0]], ['2, k, 11', [0.0490029, -0.0963007, 1.0]], ['2, k, 12', [-0.294707, -0.219064, 1.0]], ['2, k, 13', [-0.321592, -0.63066, 1.0]], ['2, k, 14', [-0.323404, -1.01038, 1.0]], ['2, k, 15', [-0.364289, -1.08577, 1.0]], ['2, k, 16', [-0.116562, -0.229402, 1.0]], ['2, k, 17', [-0.0297361, -0.626169, 1.0]], ['2, k, 18', [0.0350563, -1.01949, 1.0]], ['2, k, 19', [0.0712321, -1.07789, 1.0]], ['2, k, 20', [-0.165839, 0.319147, 1.0]], ['2, k, 21', [-0.397206, -0.154206, 1.0]], ['2, k, 22', [-0.392388, -0.103894, 1.0]], ['2, k, 23', [-0.00243892, -0.184625, 1.0]], ['2, k, 24', [-0.0175729, -0.0534806, 1.0]]]
[['2, k, 0', [-0.196235, -0.226675, 1.0]], ['2, k, 1', [-0.178561, 0.0886497, 1.0]], ['2, k, 2', [-0.157113, 0.395519, 1.0]], ['2, k, 3', [-0.148372, 0.542984, 1.0]], ['2, k, 4', [-0.367516, 0.320861, 1.0]], ['2, k, 5', [-0.540013, 0.171875, 1.0]], ['2, k, 6', [-0.487275, -0.0245532, 1.0]], ['2, k, 7', [-0.441258, -0.0768524, 1.0]], ['2, k, 8', [0.035442, 0.297609, 1.0]], ['2, k, 9', [0.200916, 0.134205, 1.0]], ['2, k, 10', [0.103829, -0.04544, 1.0]], ['2, k, 11', [0.0557655, -0.0938578, 1.0]], ['2, k, 12', [-0.282, -0.219767, 1.0]], ['2, k, 13', [-0.314774, -0.629353, 1.0]], ['2, k, 14', [-0.322983, -1.01034, 1.0]], ['2, k, 15', [-0.364014, -1.08579, 1.0]], ['2, k, 16', [-0.104272, -0.22674, 1.0]], ['2, k, 17', [-0.0253855, -0.623224, 1.0]], ['2, k, 18', [0.0353262, -1.01594, 1.0]], ['2, k, 19', [0.0698749, -1.07404, 1.0]], ['2, k, 20', [-0.163304, 0.319868, 1.0]], ['2, k, 21', [-0.392563, -0.152509, 1.0]], ['2, k, 22', [-0.389406, -0.110431, 1.0]], ['2, k, 23', [0.00850962, -0.174828, 1.0]], ['2, k, 24', [-0.00881638, -0.0465249, 1.0]]]
[['2, k, 0', [-0.192599, -0.225246, 1.0]], ['2, k, 1', [-0.175073, 0.090145, 1.0]], ['2, k, 2', [-0.155287, 0.39661, 1.0]], ['2, k, 3', [-0.147496, 0.543724, 1.0]], ['2, k, 4', [-0.362976, 0.320501, 1.0]], ['2, k, 5', [-0.534433, 0.169684, 1.0]], ['2, k, 6', [-0.481511, -0.0261017, 1.0]], ['2, k, 7', [-0.435547, -0.0762838, 1.0]], ['2, k, 8', [0.0391119, 0.301031, 1.0]], ['2, k, 9', [0.203932, 0.138131, 1.0]], ['2, k, 10', [0.106249, -0.044472, 1.0]], ['2, k, 11', [0.0630094, -0.0913298, 1.0]], ['2, k, 12', [-0.278598, -0.218581, 1.0]], ['2, k, 13', [-0.309848, -0.628971, 1.0]], ['2, k, 14', [-0.322636, -1.00978, 1.0]], ['2, k, 15', [-0.364173, -1.08593, 1.0]], ['2, k, 16', [-0.100648, -0.225134, 1.0]], ['2, k, 17', [-0.0226364, -0.622797, 1.0]], ['2, k, 18', [0.035563, -1.01549, 1.0]], ['2, k, 19', [0.0691764, -1.07142, 1.0]], ['2, k, 20', [-0.160817, 0.321189, 1.0]], ['2, k, 21', [-0.385494, -0.154235, 1.0]], ['2, k, 22', [-0.381086, -0.107866, 1.0]], ['2, k, 23', [0.0188427, -0.180511, 1.0]], ['2, k, 24', [-0.00198434, -0.0539182, 1.0]]]
[['2, k, 0', [-0.187477, -0.224144, 1.0]], ['2, k, 1', [-0.171844, 0.0911594, 1.0]], ['2, k, 2', [-0.154077, 0.397362, 1.0]], ['2, k, 3', [-0.14634, 0.544996, 1.0]], ['2, k, 4', [-0.360762, 0.319734, 1.0]], ['2, k, 5', [-0.530706, 0.168816, 1.0]], ['2, k, 6', [-0.473537, -0.0258226, 1.0]], ['2, k, 7', [-0.429728, -0.0748947, 1.0]], ['2, k, 8', [0.0419006, 0.303636, 1.0]], ['2, k, 9', [0.207042, 0.140599, 1.0]], ['2, k, 10', [0.108773, -0.0448786, 1.0]], ['2, k, 11', [0.0666564, -0.0899639, 1.0]], ['2, k, 12', [-0.273261, -0.217828, 1.0]], ['2, k, 13', [-0.303155, -0.628155, 1.0]], ['2, k, 14', [-0.322623, -1.00934, 1.0]], ['2, k, 15', [-0.364321, -1.08593, 1.0]], ['2, k, 16', [-0.0959095, -0.223716, 1.0]], ['2, k, 17', [-0.0175146, -0.62334, 1.0]], ['2, k, 18', [0.0355553, -1.01547, 1.0]], ['2, k, 19', [0.0691214, -1.07138, 1.0]], ['2, k, 20', [-0.159041, 0.322075, 1.0]], ['2, k, 21', [-0.382745, -0.154657, 1.0]], ['2, k, 22', [-0.376475, -0.105866, 1.0]], ['2, k, 23', [0.0278497, -0.181773, 1.0]], ['2, k, 24', [0.00622247, -0.0523732, 1.0]]]
[['2, k, 0', [-0.179898, -0.223038, 1.0]], ['2, k, 1', [-0.166917, 0.0921902, 1.0]], ['2, k, 2', [-0.151895, 0.39823, 1.0]], ['2, k, 3', [-0.145424, 0.546598, 1.0]], ['2, k, 4', [-0.357091, 0.319112, 1.0]], ['2, k, 5', [-0.523872, 0.164664, 1.0]], ['2, k, 6', [-0.452799, -0.0284031, 1.0]], ['2, k, 7', [-0.419035, -0.0796999, 1.0]], ['2, k, 8', [0.0449351, 0.306378, 1.0]], ['2, k, 9', [0.211161, 0.145382, 1.0]], ['2, k, 10', [0.112694, -0.044995, 1.0]], ['2, k, 11', [0.0719279, -0.089493, 1.0]], ['2, k, 12', [-0.265651, -0.217412, 1.0]], ['2, k, 13', [-0.297518, -0.626664, 1.0]], ['2, k, 14', [-0.322185, -1.00846, 1.0]], ['2, k, 15', [-0.364276, -1.08593, 1.0]], ['2, k, 16', [-0.0886175, -0.221956, 1.0]], ['2, k, 17', [-0.0135493, -0.622371, 1.0]], ['2, k, 18', [0.0355371, -1.01622, 1.0]], ['2, k, 19', [0.0684849, -1.07101, 1.0]], ['2, k, 20', [-0.156084, 0.323041, 1.0]], ['2, k, 21', [-0.369209, -0.163004, 1.0]], ['2, k, 22', [-0.354754, -0.0704893, 1.0]], ['2, k, 23', [0.0346556, -0.181468, 1.0]], ['2, k, 24', [0.0120836, -0.0527763, 1.0]]]
[['2, k, 0', [-0.174193, -0.221589, 1.0]], ['2, k, 1', [-0.162631, 0.0934476, 1.0]], ['2, k, 2', [-0.149296, 0.399347, 1.0]], ['2, k, 3', [-0.144451, 0.547961, 1.0]], ['2, k, 4', [-0.3541, 0.318391, 1.0]], ['2, k, 5', [-0.519173, 0.16057, 1.0]], ['2, k, 6', [-0.450465, -0.0316341, 1.0]], ['2, k, 7', [-0.411003, -0.0839168, 1.0]], ['2, k, 8', [0.0475412, 0.309917, 1.0]], ['2, k, 9', [0.219131, 0.156071, 1.0]], ['2, k, 10', [0.142142, -0.0329759, 1.0]], ['2, k, 11', [0.0914619, -0.0791913, 1.0]], ['2, k, 12', [-0.260018, -0.216484, 1.0]], ['2, k, 13', [-0.291561, -0.626178, 1.0]], ['2, k, 14', [-0.321309, -1.007, 1.0]], ['2, k, 15', [-0.364071, -1.08577, 1.0]], ['2, k, 16', [-0.0830264, -0.220018, 1.0]], ['2, k, 17', [-0.00733762, -0.616929, 1.0]], ['2, k, 18', [0.0356027, -1.01598, 1.0]], ['2, k, 19', [0.0688859, -1.07185, 1.0]], ['2, k, 20', [-0.15296, 0.32422, 1.0]], ['2, k, 21', [-0.366567, -0.163581, 1.0]], ['2, k, 22', [-0.350084, -0.0746802, 1.0]], ['2, k, 23', [0.0507117, -0.15566, 1.0]], ['2, k, 24', [0.02509, -0.0286949, 1.0]]]
[['2, k, 0', [-0.167575, -0.220888, 1.0]], ['2, k, 1', [-0.158653, 0.0944168, 1.0]], ['2, k, 2', [-0.14749, 0.400415, 1.0]], ['2, k, 3', [-0.143972, 0.549232, 1.0]], ['2, k, 4', [-0.351502, 0.31747, 1.0]], ['2, k, 5', [-0.513249, 0.157925, 1.0]], ['2, k, 6', [-0.447423, -0.0348639, 1.0]], ['2, k, 7', [-0.403866, -0.0863555, 1.0]], ['2, k, 8', [0.0499129, 0.311684, 1.0]], ['2, k, 9', [0.222066, 0.159401, 1.0]], ['2, k, 10', [0.146047, -0.0301407, 1.0]], ['2, k, 11', [0.0988429, -0.0782282, 1.0]], ['2, k, 12', [-0.253655, -0.217034, 1.0]], ['2, k, 13', [-0.28189, -0.62818, 1.0]], ['2, k, 14', [-0.31967, -1.00651, 1.0]], ['2, k, 15', [-0.363796, -1.08568, 1.0]], ['2, k, 16', [-0.0761725, -0.218007, 1.0]], ['2, k, 17', [-0.001493, -0.612718, 1.0]], ['2, k, 18', [0.0357911, -1.01567, 1.0]], ['2, k, 19', [0.0692035, -1.07263, 1.0]], ['2, k, 20', [-0.150637, 0.325289, 1.0]], ['2, k, 21', [-0.351223, -0.160264, 1.0]], ['2, k, 22', [-0.336547, -0.0543583, 1.0]], ['2, k, 23', [0.0574271, -0.155423, 1.0]], ['2, k, 24', [0.0318822, -0.0287156, 1.0]]]
[['2, k, 0', [-0.152099, -0.220696, 1.0]], ['2, k, 1', [-0.151878, 0.0954397, 1.0]], ['2, k, 2', [-0.145539, 0.40176, 1.0]], ['2, k, 3', [-0.14308, 0.550829, 1.0]], ['2, k, 4', [-0.349314, 0.316646, 1.0]], ['2, k, 5', [-0.509682, 0.155231, 1.0]], ['2, k, 6', [-0.444283, -0.0377949, 1.0]], ['2, k, 7', [-0.40139, -0.0857681, 1.0]], ['2, k, 8', [0.0517809, 0.313414, 1.0]], ['2, k, 9', [0.227508, 0.164259, 1.0]], ['2, k, 10', [0.152477, -0.0258867, 1.0]], ['2, k, 11', [0.105627, -0.0775388, 1.0]], ['2, k, 12', [-0.238642, -0.218774, 1.0]], ['2, k, 13', [-0.27927, -0.628306, 1.0]], ['2, k, 14', [-0.318419, -1.00695, 1.0]], ['2, k, 15', [-0.363332, -1.08561, 1.0]], ['2, k, 16', [-0.0607491, -0.215884, 1.0]], ['2, k, 17', [0.00439103, -0.612155, 1.0]], ['2, k, 18', [0.0362641, -1.01599, 1.0]], ['2, k, 19', [0.0689945, -1.07293, 1.0]], ['2, k, 20', [-0.147828, 0.32654, 1.0]], ['2, k, 21', [-0.355912, -0.160187, 1.0]], ['2, k, 22', [-0.339825, -0.0841815, 1.0]], ['2, k, 23', [0.0600465, -0.156022, 1.0]], ['2, k, 24', [0.0386625, -0.025021, 1.0]]]
[['2, k, 0', [-0.14955, -0.220374, 1.0]], ['2, k, 1', [-0.148319, 0.0959465, 1.0]], ['2, k, 2', [-0.143354, 0.402471, 1.0]], ['2, k, 3', [-0.142027, 0.55241, 1.0]], ['2, k, 4', [-0.346913, 0.315441, 1.0]], ['2, k, 5', [-0.505556, 0.151127, 1.0]], ['2, k, 6', [-0.427648, -0.0535387, 1.0]], ['2, k, 7', [-0.381226, -0.0966475, 1.0]], ['2, k, 8', [0.0534676, 0.314854, 1.0]], ['2, k, 9', [0.23008, 0.16655, 1.0]], ['2, k, 10', [0.157534, -0.0247867, 1.0]], ['2, k, 11', [0.111027, -0.0769939, 1.0]], ['2, k, 12', [-0.235513, -0.218862, 1.0]], ['2, k, 13', [-0.278217, -0.628383, 1.0]], ['2, k, 14', [-0.317004, -1.00627, 1.0]], ['2, k, 15', [-0.362351, -1.08505, 1.0]], ['2, k, 16', [-0.0588103, -0.21526, 1.0]], ['2, k, 17', [0.00919205, -0.610684, 1.0]], ['2, k, 18', [0.0368452, -1.0147, 1.0]], ['2, k, 19', [0.069145, -1.07445, 1.0]], ['2, k, 20', [-0.145108, 0.32723, 1.0]], ['2, k, 21', [-0.332336, -0.174131, 1.0]], ['2, k, 22', [-0.31103, -0.0499746, 1.0]], ['2, k, 23', [0.06804, -0.153739, 1.0]], ['2, k, 24', [0.0427945, -0.0249947, 1.0]]]
[['2, k, 0', [-0.142239, -0.221044, 1.0]], ['2, k, 1', [-0.144119, 0.0961838, 1.0]], ['2, k, 2', [-0.141713, 0.403306, 1.0]], ['2, k, 3', [-0.141538, 0.553438, 1.0]], ['2, k, 4', [-0.344609, 0.314313, 1.0]], ['2, k, 5', [-0.500682, 0.14759, 1.0]], ['2, k, 6', [-0.426352, -0.0545823, 1.0]], ['2, k, 7', [-0.381141, -0.0983403, 1.0]], ['2, k, 8', [0.0548257, 0.31594, 1.0]], ['2, k, 9', [0.232093, 0.168551, 1.0]], ['2, k, 10', [0.161493, -0.0238039, 1.0]], ['2, k, 11', [0.115961, -0.0764484, 1.0]], ['2, k, 12', [-0.228309, -0.219931, 1.0]], ['2, k, 13', [-0.276455, -0.628359, 1.0]], ['2, k, 14', [-0.316376, -1.0055, 1.0]], ['2, k, 15', [-0.361437, -1.08402, 1.0]], ['2, k, 16', [-0.0517723, -0.215494, 1.0]], ['2, k, 17', [0.012713, -0.609799, 1.0]], ['2, k, 18', [0.0372291, -1.01466, 1.0]], ['2, k, 19', [0.0688701, -1.07594, 1.0]], ['2, k, 20', [-0.142966, 0.32792, 1.0]], ['2, k, 21', [-0.328118, -0.182773, 1.0]], ['2, k, 22', [-0.317399, -0.0875888, 1.0]], ['2, k, 23', [0.072878, -0.155066, 1.0]], ['2, k, 24', [0.0446419, -0.0310351, 1.0]]]
[['2, k, 0', [-0.141062, -0.221264, 1.0]], ['2, k, 1', [-0.142622, 0.0963804, 1.0]], ['2, k, 2', [-0.14034, 0.404264, 1.0]], ['2, k, 3', [-0.140439, 0.555311, 1.0]], ['2, k, 4', [-0.342605, 0.313217, 1.0]], ['2, k, 5', [-0.497681, 0.145565, 1.0]], ['2, k, 6', [-0.42462, -0.0557726, 1.0]], ['2, k, 7', [-0.37547, -0.0986555, 1.0]], ['2, k, 8', [0.0558875, 0.316648, 1.0]], ['2, k, 9', [0.234389, 0.170333, 1.0]], ['2, k, 10', [0.166716, -0.0231334, 1.0]], ['2, k, 11', [0.121535, -0.0741062, 1.0]], ['2, k, 12', [-0.227243, -0.220186, 1.0]], ['2, k, 13', [-0.275213, -0.628766, 1.0]], ['2, k, 14', [-0.314895, -1.00514, 1.0]], ['2, k, 15', [-0.360398, -1.08242, 1.0]], ['2, k, 16', [-0.0505286, -0.215665, 1.0]], ['2, k, 17', [0.0127386, -0.609751, 1.0]], ['2, k, 18', [0.0373966, -1.01437, 1.0]], ['2, k, 19', [0.0688224, -1.07597, 1.0]], ['2, k, 20', [-0.14149, 0.32864, 1.0]], ['2, k, 21', [-0.324737, -0.172535, 1.0]], ['2, k, 22', [-0.304079, -0.0556187, 1.0]], ['2, k, 23', [0.0781807, -0.149413, 1.0]], ['2, k, 24', [0.0524315, -0.0234, 1.0]]]
[['2, k, 0', [-0.134791, -0.221969, 1.0]], ['2, k, 1', [-0.13842, 0.0966479, 1.0]], ['2, k, 2', [-0.138122, 0.40525, 1.0]], ['2, k, 3', [-0.139365, 0.557604, 1.0]], ['2, k, 4', [-0.341459, 0.312852, 1.0]], ['2, k, 5', [-0.495803, 0.144611, 1.0]], ['2, k, 6', [-0.426109, -0.0486012, 1.0]], ['2, k, 7', [-0.383781, -0.0955415, 1.0]], ['2, k, 8', [0.0568415, 0.317259, 1.0]], ['2, k, 9', [0.237104, 0.171899, 1.0]], ['2, k, 10', [0.169373, -0.0218867, 1.0]], ['2, k, 11', [0.126964, -0.0748501, 1.0]], ['2, k, 12', [-0.221438, -0.221137, 1.0]], ['2, k, 13', [-0.274101, -0.62877, 1.0]], ['2, k, 14', [-0.313659, -1.0065, 1.0]], ['2, k, 15', [-0.360122, -1.08262, 1.0]], ['2, k, 16', [-0.0439732, -0.216053, 1.0]], ['2, k, 17', [0.0135193, -0.611742, 1.0]], ['2, k, 18', [0.0376404, -1.0141, 1.0]], ['2, k, 19', [0.0669564, -1.07425, 1.0]], ['2, k, 20', [-0.138837, 0.329453, 1.0]], ['2, k, 21', [-0.327599, -0.179081, 1.0]], ['2, k, 22', [-0.325654, -0.0893048, 1.0]], ['2, k, 23', [0.0808707, -0.150739, 1.0]], ['2, k, 24', [0.0557366, -0.0194346, 1.0]]]
[['2, k, 0', [-0.131715, -0.222547, 1.0]], ['2, k, 1', [-0.135769, 0.0965008, 1.0]], ['2, k, 2', [-0.136087, 0.405592, 1.0]], ['2, k, 3', [-0.138609, 0.558301, 1.0]], ['2, k, 4', [-0.339784, 0.312356, 1.0]], ['2, k, 5', [-0.494735, 0.144181, 1.0]], ['2, k, 6', [-0.425763, -0.049339, 1.0]], ['2, k, 7', [-0.383164, -0.0950935, 1.0]], ['2, k, 8', [0.0577004, 0.31764, 1.0]], ['2, k, 9', [0.239257, 0.172923, 1.0]], ['2, k, 10', [0.172092, -0.0213809, 1.0]], ['2, k, 11', [0.130082, -0.0747059, 1.0]], ['2, k, 12', [-0.218328, -0.222062, 1.0]], ['2, k, 13', [-0.27324, -0.629136, 1.0]], ['2, k, 14', [-0.314115, -1.0087, 1.0]], ['2, k, 15', [-0.360734, -1.08375, 1.0]], ['2, k, 16', [-0.0410522, -0.216297, 1.0]], ['2, k, 17', [0.0144629, -0.612325, 1.0]], ['2, k, 18', [0.0379033, -1.0138, 1.0]], ['2, k, 19', [0.0677481, -1.07565, 1.0]], ['2, k, 20', [-0.136658, 0.329667, 1.0]], ['2, k, 21', [-0.327264, -0.178906, 1.0]], ['2, k, 22', [-0.320421, -0.0926451, 1.0]], ['2, k, 23', [0.0843356, -0.151685, 1.0]], ['2, k, 24', [0.0555594, -0.0261627, 1.0]]]
[['2, k, 0', [-0.130894, -0.22267, 1.0]], ['2, k, 1', [-0.134653, 0.096689, 1.0]], ['2, k, 2', [-0.134565, 0.406414, 1.0]], ['2, k, 3', [-0.137469, 0.559724, 1.0]], ['2, k, 4', [-0.338306, 0.311851, 1.0]], ['2, k, 5', [-0.493774, 0.143872, 1.0]], ['2, k, 6', [-0.392797, -0.0645647, 1.0]], ['2, k, 7', [-0.383698, -0.097691, 1.0]], ['2, k, 8', [0.0609433, 0.318615, 1.0]], ['2, k, 9', [0.240562, 0.173618, 1.0]], ['2, k, 10', [0.174311, -0.0211975, 1.0]], ['2, k, 11', [0.13344, -0.0753682, 1.0]], ['2, k, 12', [-0.217582, -0.222221, 1.0]], ['2, k, 13', [-0.271925, -0.628861, 1.0]], ['2, k, 14', [-0.314458, -1.01066, 1.0]], ['2, k, 15', [-0.360903, -1.08417, 1.0]], ['2, k, 16', [-0.0401941, -0.216371, 1.0]], ['2, k, 17', [0.0158361, -0.612982, 1.0]], ['2, k, 18', [0.0381155, -1.01335, 1.0]], ['2, k, 19', [0.0681956, -1.07584, 1.0]], ['2, k, 20', [-0.135208, 0.330274, 1.0]], ['2, k, 21', [-0.361294, -0.160108, 1.0]], ['2, k, 22', [-0.325011, -0.118636, 1.0]], ['2, k, 23', [0.0847626, -0.149102, 1.0]], ['2, k, 24', [0.0556055, -0.022756, 1.0]]]
[['2, k, 0', [-0.130804, -0.222792, 1.0]], ['2, k, 1', [-0.134169, 0.0968533, 1.0]], ['2, k, 2', [-0.133474, 0.407223, 1.0]], ['2, k, 3', [-0.136587, 0.56008, 1.0]], ['2, k, 4', [-0.337763, 0.311608, 1.0]], ['2, k, 5', [-0.493454, 0.143725, 1.0]], ['2, k, 6', [-0.425761, -0.0513849, 1.0]], ['2, k, 7', [-0.394696, -0.085494, 1.0]], ['2, k, 8', [0.0631546, 0.319192, 1.0]], ['2, k, 9', [0.240736, 0.173075, 1.0]], ['2, k, 10', [0.175868, -0.0224206, 1.0]], ['2, k, 11', [0.137562, -0.0764545, 1.0]], ['2, k, 12', [-0.217439, -0.222307, 1.0]], ['2, k, 13', [-0.27094, -0.628333, 1.0]], ['2, k, 14', [-0.31427, -1.00836, 1.0]], ['2, k, 15', [-0.360132, -1.08296, 1.0]], ['2, k, 16', [-0.0401629, -0.216518, 1.0]], ['2, k, 17', [0.0224565, -0.612835, 1.0]], ['2, k, 18', [0.0382121, -1.01332, 1.0]], ['2, k, 19', [0.0689691, -1.07661, 1.0]], ['2, k, 20', [-0.134272, 0.330847, 1.0]], ['2, k, 21', [-0.352239, -0.156664, 1.0]], ['2, k, 22', [-0.334923, -0.123001, 1.0]], ['2, k, 23', [0.0886232, -0.150557, 1.0]], ['2, k, 24', [0.0798478, -0.0721805, 1.0]]]
[['2, k, 0', [-0.131088, -0.222758, 1.0]], ['2, k, 1', [-0.133727, 0.0970627, 1.0]], ['2, k, 2', [-0.132473, 0.407848, 1.0]], ['2, k, 3', [-0.135484, 0.560929, 1.0]], ['2, k, 4', [-0.337253, 0.311565, 1.0]], ['2, k, 5', [-0.49283, 0.143827, 1.0]], ['2, k, 6', [-0.411295, -0.0650355, 1.0]], ['2, k, 7', [-0.362773, -0.109138, 1.0]], ['2, k, 8', [0.06484, 0.319549, 1.0]], ['2, k, 9', [0.240982, 0.173049, 1.0]], ['2, k, 10', [0.176843, -0.0228653, 1.0]], ['2, k, 11', [0.137351, -0.0772642, 1.0]], ['2, k, 12', [-0.217635, -0.22206, 1.0]], ['2, k, 13', [-0.269828, -0.628542, 1.0]], ['2, k, 14', [-0.313784, -1.00777, 1.0]], ['2, k, 15', [-0.359464, -1.08194, 1.0]], ['2, k, 16', [-0.0405272, -0.21669, 1.0]], ['2, k, 17', [0.0241528, -0.61453, 1.0]], ['2, k, 18', [0.0381825, -1.01353, 1.0]], ['2, k, 19', [0.0688222, -1.0749, 1.0]], ['2, k, 20', [-0.133426, 0.331329, 1.0]], ['2, k, 21', [-0.317318, -0.183234, 1.0]], ['2, k, 22', [-0.297928, -0.0547259, 1.0]], ['2, k, 23', [0.0874727, -0.155416, 1.0]], ['2, k, 24', [0.0815967, -0.0707862, 1.0]]]
[['2, k, 0', [-0.12904, -0.223201, 1.0]], ['2, k, 1', [-0.132283, 0.0972145, 1.0]], ['2, k, 2', [-0.131702, 0.40821, 1.0]], ['2, k, 3', [-0.134758, 0.561892, 1.0]], ['2, k, 4', [-0.336525, 0.311488, 1.0]], ['2, k, 5', [-0.492826, 0.143823, 1.0]], ['2, k, 6', [-0.411567, -0.06505, 1.0]], ['2, k, 7', [-0.36433, -0.108945, 1.0]], ['2, k, 8', [0.0664791, 0.319679, 1.0]], ['2, k, 9', [0.241187, 0.172665, 1.0]], ['2, k, 10', [0.177839, -0.023819, 1.0]], ['2, k, 11', [0.137995, -0.0771587, 1.0]], ['2, k, 12', [-0.215859, -0.22279, 1.0]], ['2, k, 13', [-0.268956, -0.627668, 1.0]], ['2, k, 14', [-0.31345, -1.00825, 1.0]], ['2, k, 15', [-0.35945, -1.08228, 1.0]], ['2, k, 16', [-0.0382714, -0.216826, 1.0]], ['2, k, 17', [0.0230361, -0.615987, 1.0]], ['2, k, 18', [0.0384144, -1.01413, 1.0]], ['2, k, 19', [0.0689726, -1.07445, 1.0]], ['2, k, 20', [-0.132604, 0.331623, 1.0]], ['2, k, 21', [-0.316816, -0.176449, 1.0]], ['2, k, 22', [-0.298005, -0.0557879, 1.0]], ['2, k, 23', [0.0870795, -0.155845, 1.0]], ['2, k, 24', [0.0759608, -0.0733985, 1.0]]]
[['2, k, 0', [-0.128282, -0.223715, 1.0]], ['2, k, 1', [-0.131665, 0.0973137, 1.0]], ['2, k, 2', [-0.131552, 0.408499, 1.0]], ['2, k, 3', [-0.13408, 0.562743, 1.0]], ['2, k, 4', [-0.336214, 0.311332, 1.0]], ['2, k, 5', [-0.492626, 0.143687, 1.0]], ['2, k, 6', [-0.411502, -0.0653332, 1.0]], ['2, k, 7', [-0.363537, -0.111148, 1.0]], ['2, k, 8', [0.0674601, 0.31954, 1.0]], ['2, k, 9', [0.241307, 0.172204, 1.0]], ['2, k, 10', [0.178023, -0.0245462, 1.0]], ['2, k, 11', [0.137314, -0.0776152, 1.0]], ['2, k, 12', [-0.215489, -0.223274, 1.0]], ['2, k, 13', [-0.267945, -0.627813, 1.0]], ['2, k, 14', [-0.312679, -1.00927, 1.0]], ['2, k, 15', [-0.35907, -1.08173, 1.0]], ['2, k, 16', [-0.0370618, -0.217326, 1.0]], ['2, k, 17', [0.0210533, -0.617203, 1.0]], ['2, k, 18', [0.038291, -1.01427, 1.0]], ['2, k, 19', [0.0688526, -1.07366, 1.0]], ['2, k, 20', [-0.132416, 0.331804, 1.0]], ['2, k, 21', [-0.31515, -0.190288, 1.0]], ['2, k, 22', [-0.297695, -0.0619583, 1.0]], ['2, k, 23', [0.0869902, -0.155675, 1.0]], ['2, k, 24', [0.0769664, -0.0723165, 1.0]]]
