[['2, k, 0', [-0.3862378, 0.0132187, 1.0]], ['2, k, 1', [-0.4083534, 0.3190156, 1.0]], ['2, k, 2', [-0.4267578, 0.613198, 1.0]], ['2, k, 3', [-0.4340899, 0.7451192, 1.0]], ['2, k, 4', [-0.5916142, 0.5008054, 1.0]], ['2, k, 5', [-0.6807894, 0.2816125, 1.0]], ['2, k, 6', [-0.712876, 0.08253676, 1.0]], ['2, k, 7', [-0.7046758, 0.005836233, 1.0]], ['2, k, 8', [-0.2381437, 0.5398116, 1.0]], ['2, k, 9', [-0.07664528, 0.3450318, 1.0]], ['2, k, 10', [0.08363557, 0.2106993, 1.0]], ['2, k, 11', [0.1505894, 0.150733, 1.0]], ['2, k, 12', [-0.4595175, 0.01180558, 1.0]], ['2, k, 13', [-0.4593029, -0.3557069, 1.0]], ['2, k, 14', [-0.473561, -0.6591592, 1.0]], ['2, k, 15', [-0.492016, -0.7275943, 1.0]], ['2, k, 16', [-0.300689, 0.01362923, 1.0]], ['2, k, 17', [-0.2653981, -0.3803467, 1.0]], ['2, k, 18', [-0.1972235, -0.6399236, 1.0]], ['2, k, 19', [-0.1662023, -0.7027251, 1.0]], ['2, k, 20', [-0.422751, 0.5412056, 1.0]], ['2, k, 21', [-0.6967811, -0.07626096, 1.0]], ['2, k, 22', [-0.6441124, -0.01029154, 1.0]], ['2, k, 23', [0.2045108, 0.09991357, 1.0]], ['2, k, 24', [0.1347357, 0.1579733, 1.0]]]
[['2, k, 0', [-0.3966954, 0.03587947, 1.0]], ['2, k, 1', [-0.4107741, 0.3385289, 1.0]], ['2, k, 2', [-0.422491, 0.6309503, 1.0]], ['2, k, 3', [-0.4207042, 0.7596655, 1.0]], ['2, k, 4', [-0.5953733, 0.5777436, 1.0]], ['2, k, 5', [-0.7591414, 0.7310289, 1.0]], ['2, k, 6', [-0.8710715, 0.8780461, 1.0]], ['2, k, 7', [-0.8639702, 0.8841853, 1.0]], ['2, k, 8', [-0.2409648, 0.5456669, 1.0]], ['2, k, 9', [-0.1299407, 0.3470265, 1.0]], ['2, k, 10', [-0.1605441, 0.1427969, 1.0]], ['2, k, 11', [-0.2124916, 0.1059148, 1.0]], ['2, k, 12', [-0.4706812, 0.03902586, 1.0]], ['2, k, 13', [-0.4705939, -0.3429761, 1.0]], ['2, k, 14', [-0.4696461, -0.6547899, 1.0]], ['2, k, 15', [-0.4891315, -0.7253597, 1.0]], ['2, k, 16', [-0.3102789, 0.03181139, 1.0]], ['2, k, 17', [-0.2772805, -0.3779382, 1.0]], ['2, k, 18', [-0.1961505, -0.6541724, 1.0]], ['2, k, 19', [-0.1604399, -0.7093408, 1.0]], ['2, k, 20', [-0.4199364, 0.5593673, 1.0]], ['2, k, 21', [-0.9003024, 0.9567529, 1.0]], ['2, k, 22', [-0.8916426, 0.9154955, 1.0]], ['2, k, 23', [-0.2303469, 0.05226311, 1.0]], ['2, k, 24', [-0.2597285, 0.1430242, 1.0]]]
[['2, k, 0', [-0.3969599, 0.03620106, 1.0]], ['2, k, 1', [-0.4107561, 0.3386014, 1.0]], ['2, k, 2', [-0.4220922, 0.6307196, 1.0]], ['2, k, 3', [-0.4216707, 0.7604933, 1.0]], ['2, k, 4', [-0.593556, 0.5763643, 1.0]], ['2, k, 5', [-0.7461372, 0.7527126, 1.0]], ['2, k, 6', [-0.839765, 0.9154063, 1.0]], ['2, k, 7', [-0.8318778, 0.9037855, 1.0]], ['2, k, 8', [-0.2438265, 0.545197, 1.0]], ['2, k, 9', [-0.1325288, 0.3534574, 1.0]], ['2, k, 10', [-0.158662, 0.1478858, 1.0]], ['2, k, 11', [-0.2086175, 0.1084259, 1.0]], ['2, k, 12', [-0.4709009, 0.03930958, 1.0]], ['2, k, 13', [-0.4704747, -0.3433031, 1.0]], ['2, k, 14', [-0.4697028, -0.6551067, 1.0]], ['2, k, 15', [-0.4888321, -0.725557, 1.0]], ['2, k, 16', [-0.310546, 0.03211789, 1.0]], ['2, k, 17', [-0.2773265, -0.3777272, 1.0]], ['2, k, 18', [-0.1688479, -0.6942076, 1.0]], ['2, k, 19', [-0.1630767, -0.7070618, 1.0]], ['2, k, 20', [-0.419677, 0.5592392, 1.0]], ['2, k, 21', [-0.8740276, 1.005939, 1.0]], ['2, k, 22', [-0.8488152, 0.9251181, 1.0]], ['2, k, 23', [-0.227363, 0.0270467, 1.0]], ['2, k, 24', [-0.2556608, 0.145439, 1.0]]]
[['2, k, 0', [-0.3980151, 0.03792774, 1.0]], ['2, k, 1', [-0.4108401, 0.3389215, 1.0]], ['2, k, 2', [-0.4217594, 0.6305135, 1.0]], ['2, k, 3', [-0.421994, 0.7608603, 1.0]], ['2, k, 4', [-0.59295, 0.5789918, 1.0]], ['2, k, 5', [-0.7445828, 0.7606379, 1.0]], ['2, k, 6', [-0.8419766, 0.9197639, 1.0]], ['2, k, 7', [-0.830791, 0.9160559, 1.0]], ['2, k, 8', [-0.24591, 0.5452554, 1.0]], ['2, k, 9', [-0.1338665, 0.3571068, 1.0]], ['2, k, 10', [-0.1579824, 0.1506942, 1.0]], ['2, k, 11', [-0.2089142, 0.1079943, 1.0]], ['2, k, 12', [-0.4717301, 0.04099257, 1.0]], ['2, k, 13', [-0.4707027, -0.3426845, 1.0]], ['2, k, 14', [-0.4698064, -0.6549152, 1.0]], ['2, k, 15', [-0.4887719, -0.7254114, 1.0]], ['2, k, 16', [-0.3117609, 0.03376624, 1.0]], ['2, k, 17', [-0.2773283, -0.3777194, 1.0]], ['2, k, 18', [-0.1871839, -0.6823977, 1.0]], ['2, k, 19', [-0.1603532, -0.7100918, 1.0]], ['2, k, 20', [-0.4195016, 0.5591761, 1.0]], ['2, k, 21', [-0.8691657, 1.007558, 1.0]], ['2, k, 22', [-0.8290389, 0.9438219, 1.0]], ['2, k, 23', [-0.2295459, 0.021468, 1.0]], ['2, k, 24', [-0.2578146, 0.1392025, 1.0]]]
[['2, k, 0', [-0.3982983, 0.03859176, 1.0]], ['2, k, 1', [-0.4108997, 0.3391905, 1.0]], ['2, k, 2', [-0.4215957, 0.6304257, 1.0]], ['2, k, 3', [-0.4221494, 0.7612048, 1.0]], ['2, k, 4', [-0.5928919, 0.5809904, 1.0]], ['2, k, 5', [-0.7434658, 0.7621695, 1.0]], ['2, k, 6', [-0.8418936, 0.9206491, 1.0]], ['2, k, 7', [-0.8289282, 0.9114606, 1.0]], ['2, k, 8', [-0.2428912, 0.5451479, 1.0]], ['2, k, 9', [-0.1363615, 0.3531197, 1.0]], ['2, k, 10', [-0.1577415, 0.1462045, 1.0]], ['2, k, 11', [-0.2080122, 0.1060001, 1.0]], ['2, k, 12', [-0.4719103, 0.04177064, 1.0]], ['2, k, 13', [-0.4705697, -0.3427457, 1.0]], ['2, k, 14', [-0.4699022, -0.6552199, 1.0]], ['2, k, 15', [-0.4886183, -0.7255319, 1.0]], ['2, k, 16', [-0.3121213, 0.03429335, 1.0]], ['2, k, 17', [-0.277081, -0.378115, 1.0]], ['2, k, 18', [-0.1908307, -0.6725966, 1.0]], ['2, k, 19', [-0.1550558, -0.7192003, 1.0]], ['2, k, 20', [-0.4193981, 0.5591702, 1.0]], ['2, k, 21', [-0.86081, 0.9941348, 1.0]], ['2, k, 22', [-0.8286308, 0.9737646, 1.0]], ['2, k, 23', [-0.2345843, 0.01114903, 1.0]], ['2, k, 24', [-0.2558412, 0.1163964, 1.0]]]
[['2, k, 0', [-0.3998591, 0.03990484, 1.0]], ['2, k, 1', [-0.4112393, 0.3395686, 1.0]], ['2, k, 2', [-0.4214844, 0.6303893, 1.0]], ['2, k, 3', [-0.422112, 0.7613744, 1.0]], ['2, k, 4', [-0.5946639, 0.5951203, 1.0]], ['2, k, 5', [-0.743751, 0.7609732, 1.0]], ['2, k, 6', [-0.8484365, 0.9150686, 1.0]], ['2, k, 7', [-0.8527171, 0.9075388, 1.0]], ['2, k, 8', [-0.2430162, 0.5451015, 1.0]], ['2, k, 9', [-0.1360319, 0.3518704, 1.0]], ['2, k, 10', [-0.1591416, 0.1454912, 1.0]], ['2, k, 11', [-0.2111076, 0.1051346, 1.0]], ['2, k, 12', [-0.473267, 0.04348727, 1.0]], ['2, k, 13', [-0.4707384, -0.3425041, 1.0]], ['2, k, 14', [-0.4700728, -0.6555049, 1.0]], ['2, k, 15', [-0.4883604, -0.7255871, 1.0]], ['2, k, 16', [-0.3138504, 0.03519526, 1.0]], ['2, k, 17', [-0.2779993, -0.3780377, 1.0]], ['2, k, 18', [-0.1889219, -0.6750852, 1.0]], ['2, k, 19', [-0.1561377, -0.7175588, 1.0]], ['2, k, 20', [-0.4193668, 0.5591854, 1.0]], ['2, k, 21', [-0.8816672, 1.015625, 1.0]], ['2, k, 22', [-0.8676128, 0.9497324, 1.0]], ['2, k, 23', [-0.228298, 0.0168802, 1.0]], ['2, k, 24', [-0.2612222, 0.1293937, 1.0]]]
[['2, k, 0', [-0.4002765, 0.03996472, 1.0]], ['2, k, 1', [-0.4115156, 0.3397852, 1.0]], ['2, k, 2', [-0.421314, 0.6305486, 1.0]], ['2, k, 3', [-0.421926, 0.7614044, 1.0]], ['2, k, 4', [-0.5936981, 0.5930107, 1.0]], ['2, k, 5', [-0.7463549, 0.7517652, 1.0]], ['2, k, 6', [-0.8681059, 0.8868196, 1.0]], ['2, k, 7', [-0.8634829, 0.8853337, 1.0]], ['2, k, 8', [-0.2393068, 0.5439883, 1.0]], ['2, k, 9', [-0.1351186, 0.3487069, 1.0]], ['2, k, 10', [-0.1598179, 0.1426217, 1.0]], ['2, k, 11', [-0.2101108, 0.103287, 1.0]], ['2, k, 12', [-0.473789, 0.04370506, 1.0]], ['2, k, 13', [-0.470886, -0.3424293, 1.0]], ['2, k, 14', [-0.4701534, -0.6551376, 1.0]], ['2, k, 15', [-0.487899, -0.7254173, 1.0]], ['2, k, 16', [-0.3141688, 0.03512171, 1.0]], ['2, k, 17', [-0.2774907, -0.3780918, 1.0]], ['2, k, 18', [-0.1898521, -0.6775264, 1.0]], ['2, k, 19', [-0.151399, -0.7239872, 1.0]], ['2, k, 20', [-0.4193273, 0.5593678, 1.0]], ['2, k, 21', [-0.8885388, 0.9685693, 1.0]], ['2, k, 22', [-0.8800052, 0.8978699, 1.0]], ['2, k, 23', [-0.2288816, 0.005467001, 1.0]], ['2, k, 24', [-0.2623566, 0.1198208, 1.0]]]
[['2, k, 0', [-0.4008394, 0.04022941, 1.0]], ['2, k, 1', [-0.4116256, 0.3401457, 1.0]], ['2, k, 2', [-0.4207853, 0.6309999, 1.0]], ['2, k, 3', [-0.4214887, 0.7614906, 1.0]], ['2, k, 4', [-0.5935847, 0.5932736, 1.0]], ['2, k, 5', [-0.7530788, 0.739516, 1.0]], ['2, k, 6', [-0.8797616, 0.8711631, 1.0]], ['2, k, 7', [-0.8878821, 0.8729515, 1.0]], ['2, k, 8', [-0.2376486, 0.543676, 1.0]], ['2, k, 9', [-0.1327916, 0.3443369, 1.0]], ['2, k, 10', [-0.1606923, 0.1385473, 1.0]], ['2, k, 11', [-0.2077845, 0.101832, 1.0]], ['2, k, 12', [-0.4742978, 0.04417624, 1.0]], ['2, k, 13', [-0.4709193, -0.3425131, 1.0]], ['2, k, 14', [-0.4702507, -0.6552955, 1.0]], ['2, k, 15', [-0.4880157, -0.7255996, 1.0]], ['2, k, 16', [-0.3148129, 0.0351842, 1.0]], ['2, k, 17', [-0.2764997, -0.3775565, 1.0]], ['2, k, 18', [-0.1920887, -0.6740085, 1.0]], ['2, k, 19', [-0.1519788, -0.7227075, 1.0]], ['2, k, 20', [-0.4190075, 0.5597847, 1.0]], ['2, k, 21', [-0.9317198, 0.9503415, 1.0]], ['2, k, 22', [-0.891706, 0.8890975, 1.0]], ['2, k, 23', [-0.2266827, 0.04650875, 1.0]], ['2, k, 24', [-0.2548063, 0.140351, 1.0]]]
[['2, k, 0', [-0.4007759, 0.04026622, 1.0]], ['2, k, 1', [-0.4113643, 0.3403197, 1.0]], ['2, k, 2', [-0.4200035, 0.6312054, 1.0]], ['2, k, 3', [-0.4202999, 0.7614313, 1.0]], ['2, k, 4', [-0.591801, 0.5924692, 1.0]], ['2, k, 5', [-0.7687657, 0.7244458, 1.0]], ['2, k, 6', [-0.9035389, 0.8443018, 1.0]], ['2, k, 7', [-0.9192064, 0.8569798, 1.0]], ['2, k, 8', [-0.2359986, 0.5438036, 1.0]], ['2, k, 9', [-0.1328096, 0.3440984, 1.0]], ['2, k, 10', [-0.159846, 0.1382804, 1.0]], ['2, k, 11', [-0.207585, 0.1016478, 1.0]], ['2, k, 12', [-0.4741557, 0.04430072, 1.0]], ['2, k, 13', [-0.4709142, -0.342555, 1.0]], ['2, k, 14', [-0.4702838, -0.6554222, 1.0]], ['2, k, 15', [-0.4879657, -0.725755, 1.0]], ['2, k, 16', [-0.3147625, 0.03518282, 1.0]], ['2, k, 17', [-0.2764427, -0.3777997, 1.0]], ['2, k, 18', [-0.1746308, -0.686031, 1.0]], ['2, k, 19', [-0.1603934, -0.7147371, 1.0]], ['2, k, 20', [-0.4183656, 0.5599978, 1.0]], ['2, k, 21', [-0.9580044, 0.9319587, 1.0]], ['2, k, 22', [-0.9221622, 0.8685519, 1.0]], ['2, k, 23', [-0.2276005, 0.04704184, 1.0]], ['2, k, 24', [-0.2346833, 0.1450934, 1.0]]]
[['2, k, 0', [-0.4007412, 0.0402413, 1.0]], ['2, k, 1', [-0.4111504, 0.3403868, 1.0]], ['2, k, 2', [-0.4193723, 0.6313092, 1.0]], ['2, k, 3', [-0.4187848, 0.7610957, 1.0]], ['2, k, 4', [-0.5911183, 0.5912427, 1.0]], ['2, k, 5', [-0.789632, 0.7030905, 1.0]], ['2, k, 6', [-0.9281707, 0.8129291, 1.0]], ['2, k, 7', [-0.9408967, 0.8228411, 1.0]], ['2, k, 8', [-0.2359888, 0.5435123, 1.0]], ['2, k, 9', [-0.1312562, 0.3432215, 1.0]], ['2, k, 10', [-0.1600356, 0.1374955, 1.0]], ['2, k, 11', [-0.2075076, 0.0996952, 1.0]], ['2, k, 12', [-0.4741213, 0.04429642, 1.0]], ['2, k, 13', [-0.4711301, -0.3429418, 1.0]], ['2, k, 14', [-0.4705714, -0.6562407, 1.0]], ['2, k, 15', [-0.4879036, -0.7258309, 1.0]], ['2, k, 16', [-0.3146958, 0.0350816, 1.0]], ['2, k, 17', [-0.2751818, -0.376765, 1.0]], ['2, k, 18', [-0.1871584, -0.658169, 1.0]], ['2, k, 19', [-0.1603878, -0.7124805, 1.0]], ['2, k, 20', [-0.4178402, 0.5600994, 1.0]], ['2, k, 21', [-0.9942185, 0.8998484, 1.0]], ['2, k, 22', [-0.947034, 0.8404481, 1.0]], ['2, k, 23', [-0.2282589, 0.04505134, 1.0]], ['2, k, 24', [-0.2543414, 0.1400864, 1.0]]]
[['2, k, 0', [-0.4005827, 0.03996607, 1.0]], ['2, k, 1', [-0.4107679, 0.3403814, 1.0]], ['2, k, 2', [-0.4182778, 0.6315615, 1.0]], ['2, k, 3', [-0.4176632, 0.7607797, 1.0]], ['2, k, 4', [-0.5898577, 0.5886441, 1.0]], ['2, k, 5', [-0.8009641, 0.6825605, 1.0]], ['2, k, 6', [-0.9492859, 0.7759926, 1.0]], ['2, k, 7', [-0.9876698, 0.8064388, 1.0]], ['2, k, 8', [-0.2357727, 0.5433663, 1.0]], ['2, k, 9', [-0.1293203, 0.342247, 1.0]], ['2, k, 10', [-0.1598113, 0.1367828, 1.0]], ['2, k, 11', [-0.20788, 0.09953263, 1.0]], ['2, k, 12', [-0.4739898, 0.04405195, 1.0]], ['2, k, 13', [-0.4711519, -0.3428805, 1.0]], ['2, k, 14', [-0.4705667, -0.6562331, 1.0]], ['2, k, 15', [-0.4876517, -0.7253246, 1.0]], ['2, k, 16', [-0.3144636, 0.03469168, 1.0]], ['2, k, 17', [-0.2746501, -0.3777566, 1.0]], ['2, k, 18', [-0.1877973, -0.6596451, 1.0]], ['2, k, 19', [-0.1597956, -0.7137523, 1.0]], ['2, k, 20', [-0.4169422, 0.5602728, 1.0]], ['2, k, 21', [-1.025185, 0.860806, 1.0]], ['2, k, 22', [-0.967284, 0.8077759, 1.0]], ['2, k, 23', [-0.2284357, 0.04458708, 1.0]], ['2, k, 24', [-0.2534288, 0.1402427, 1.0]]]
[['2, k, 0', [-0.4002194, 0.03946231, 1.0]], ['2, k, 1', [-0.4098271, 0.3400405, 1.0]], ['2, k, 2', [-0.4161671, 0.6311422, 1.0]], ['2, k, 3', [-0.4166082, 0.7605305, 1.0]], ['2, k, 4', [-0.5878944, 0.5836603, 1.0]], ['2, k, 5', [-0.803486, 0.6443618, 1.0]], ['2, k, 6', [-0.9636201, 0.7242317, 1.0]], ['2, k, 7', [-1.018237, 0.7648105, 1.0]], ['2, k, 8', [-0.2352984, 0.5429227, 1.0]], ['2, k, 9', [-0.1275404, 0.3414325, 1.0]], ['2, k, 10', [-0.1591932, 0.136348, 1.0]], ['2, k, 11', [-0.2079486, 0.09886906, 1.0]], ['2, k, 12', [-0.4738735, 0.04371725, 1.0]], ['2, k, 13', [-0.471174, -0.3430698, 1.0]], ['2, k, 14', [-0.4706023, -0.6564419, 1.0]], ['2, k, 15', [-0.487822, -0.7253458, 1.0]], ['2, k, 16', [-0.3137287, 0.03393387, 1.0]], ['2, k, 17', [-0.274662, -0.3777476, 1.0]], ['2, k, 18', [-0.1874952, -0.6621219, 1.0]], ['2, k, 19', [-0.1588704, -0.7163896, 1.0]], ['2, k, 20', [-0.41514, 0.5598747, 1.0]], ['2, k, 21', [-1.0713, 0.8289626, 1.0]], ['2, k, 22', [-0.9966257, 0.7853315, 1.0]], ['2, k, 23', [-0.2289619, 0.04490153, 1.0]], ['2, k, 24', [-0.2534687, 0.1405697, 1.0]]]
[['2, k, 0', [-0.3988698, 0.0380771, 1.0]], ['2, k, 1', [-0.4089347, 0.3395215, 1.0]], ['2, k, 2', [-0.4156018, 0.630965, 1.0]], ['2, k, 3', [-0.4148462, 0.7599623, 1.0]], ['2, k, 4', [-0.5858578, 0.5771286, 1.0]], ['2, k, 5', [-0.80221, 0.6143124, 1.0]], ['2, k, 6', [-0.9687039, 0.6654668, 1.0]], ['2, k, 7', [-1.032328, 0.6968213, 1.0]], ['2, k, 8', [-0.2339622, 0.542152, 1.0]], ['2, k, 9', [-0.125966, 0.3398181, 1.0]], ['2, k, 10', [-0.1592517, 0.1352169, 1.0]], ['2, k, 11', [-0.2072792, 0.09851324, 1.0]], ['2, k, 12', [-0.4728099, 0.04237104, 1.0]], ['2, k, 13', [-0.4710228, -0.3438477, 1.0]], ['2, k, 14', [-0.4706513, -0.6563689, 1.0]], ['2, k, 15', [-0.4887879, -0.7260389, 1.0]], ['2, k, 16', [-0.3121392, 0.03256209, 1.0]], ['2, k, 17', [-0.2750764, -0.377994, 1.0]], ['2, k, 18', [-0.1867912, -0.6642873, 1.0]], ['2, k, 19', [-0.1580302, -0.7181962, 1.0]], ['2, k, 20', [-0.4144847, 0.5596288, 1.0]], ['2, k, 21', [-1.102324, 0.7566174, 1.0]], ['2, k, 22', [-1.023313, 0.7217348, 1.0]], ['2, k, 23', [-0.2289176, 0.04389188, 1.0]], ['2, k, 24', [-0.2544985, 0.139874, 1.0]]]
[['2, k, 0', [-0.3966959, 0.0356541, 1.0]], ['2, k, 1', [-0.4070611, 0.3381314, 1.0]], ['2, k, 2', [-0.4140471, 0.6301375, 1.0]], ['2, k, 3', [-0.4129822, 0.7594546, 1.0]], ['2, k, 4', [-0.5840415, 0.5719305, 1.0]], ['2, k, 5', [-0.7961031, 0.5751278, 1.0]], ['2, k, 6', [-0.967135, 0.5911545, 1.0]], ['2, k, 7', [-1.046196, 0.6263797, 1.0]], ['2, k, 8', [-0.2325324, 0.5416009, 1.0]], ['2, k, 9', [-0.1239123, 0.3382007, 1.0]], ['2, k, 10', [-0.1589231, 0.1341557, 1.0]], ['2, k, 11', [-0.2078733, 0.09728637, 1.0]], ['2, k, 12', [-0.4707713, 0.0399242, 1.0]], ['2, k, 13', [-0.4703394, -0.3452604, 1.0]], ['2, k, 14', [-0.4706013, -0.6563892, 1.0]], ['2, k, 15', [-0.4883812, -0.7259349, 1.0]], ['2, k, 16', [-0.3099414, 0.03025099, 1.0]], ['2, k, 17', [-0.2751309, -0.3780452, 1.0]], ['2, k, 18', [-0.1872006, -0.6664692, 1.0]], ['2, k, 19', [-0.1564776, -0.7203387, 1.0]], ['2, k, 20', [-0.4128328, 0.5586772, 1.0]], ['2, k, 21', [-1.120412, 0.6729842, 1.0]], ['2, k, 22', [-1.018846, 0.5805756, 1.0]], ['2, k, 23', [-0.2279176, 0.04167935, 1.0]], ['2, k, 24', [-0.2535578, 0.1394851, 1.0]]]
[['2, k, 0', [-0.3947988, 0.0334484, 1.0]], ['2, k, 1', [-0.4055262, 0.336863, 1.0]], ['2, k, 2', [-0.4129184, 0.6294788, 1.0]], ['2, k, 3', [-0.4114679, 0.758853, 1.0]], ['2, k, 4', [-0.5829977, 0.5645606, 1.0]], ['2, k, 5', [-0.7991767, 0.5496428, 1.0]], ['2, k, 6', [-0.9697405, 0.5218473, 1.0]], ['2, k, 7', [-1.043745, 0.5402645, 1.0]], ['2, k, 8', [-0.2311929, 0.541215, 1.0]], ['2, k, 9', [-0.1226861, 0.3366889, 1.0]], ['2, k, 10', [-0.1582728, 0.1330902, 1.0]], ['2, k, 11', [-0.2069029, 0.09561739, 1.0]], ['2, k, 12', [-0.4691215, 0.03755176, 1.0]], ['2, k, 13', [-0.4705077, -0.345228, 1.0]], ['2, k, 14', [-0.4706143, -0.6564165, 1.0]], ['2, k, 15', [-0.4883193, -0.7259816, 1.0]], ['2, k, 16', [-0.307852, 0.02826021, 1.0]], ['2, k, 17', [-0.2756452, -0.3787876, 1.0]], ['2, k, 18', [-0.1896014, -0.6659677, 1.0]], ['2, k, 19', [-0.1569897, -0.7188793, 1.0]], ['2, k, 20', [-0.4115947, 0.5578851, 1.0]], ['2, k, 21', [-1.113848, 0.5691548, 1.0]], ['2, k, 22', [-1.027452, 0.5467945, 1.0]], ['2, k, 23', [-0.2282743, 0.04101088, 1.0]], ['2, k, 24', [-0.2549432, 0.1341936, 1.0]]]
[['2, k, 0', [-0.3934912, 0.03162173, 1.0]], ['2, k, 1', [-0.404119, 0.3356648, 1.0]], ['2, k, 2', [-0.4115389, 0.6287897, 1.0]], ['2, k, 3', [-0.4102869, 0.7584608, 1.0]], ['2, k, 4', [-0.5827938, 0.5594199, 1.0]], ['2, k, 5', [-0.7979645, 0.4996796, 1.0]], ['2, k, 6', [-0.9654263, 0.4511417, 1.0]], ['2, k, 7', [-1.033677, 0.4542524, 1.0]], ['2, k, 8', [-0.2299823, 0.5405162, 1.0]], ['2, k, 9', [-0.1206843, 0.3355851, 1.0]], ['2, k, 10', [-0.157895, 0.1321959, 1.0]], ['2, k, 11', [-0.207647, 0.09476363, 1.0]], ['2, k, 12', [-0.4679664, 0.0356535, 1.0]], ['2, k, 13', [-0.4703644, -0.345529, 1.0]], ['2, k, 14', [-0.4705618, -0.6567822, 1.0]], ['2, k, 15', [-0.488923, -0.7263008, 1.0]], ['2, k, 16', [-0.3064455, 0.02655961, 1.0]], ['2, k, 17', [-0.2761962, -0.3793974, 1.0]], ['2, k, 18', [-0.169885, -0.6795472, 1.0]], ['2, k, 19', [-0.1635127, -0.7146533, 1.0]], ['2, k, 20', [-0.4101931, 0.557075, 1.0]], ['2, k, 21', [-1.104596, 0.4696941, 1.0]], ['2, k, 22', [-1.016972, 0.4528607, 1.0]], ['2, k, 23', [-0.2259536, 0.03972282, 1.0]], ['2, k, 24', [-0.2544479, 0.1325045, 1.0]]]
[['2, k, 0', [-0.3920911, 0.02972496, 1.0]], ['2, k, 1', [-0.4027633, 0.3342255, 1.0]], ['2, k, 2', [-0.4103518, 0.6277826, 1.0]], ['2, k, 3', [-0.4091729, 0.7582524, 1.0]], ['2, k, 4', [-0.5826207, 0.5511416, 1.0]], ['2, k, 5', [-0.7863359, 0.4620898, 1.0]], ['2, k, 6', [-0.9472941, 0.3845878, 1.0]], ['2, k, 7', [-1.017721, 0.3663104, 1.0]], ['2, k, 8', [-0.2291707, 0.5402454, 1.0]], ['2, k, 9', [-0.1195419, 0.3338779, 1.0]], ['2, k, 10', [-0.158359, 0.1308776, 1.0]], ['2, k, 11', [-0.2099697, 0.09428068, 1.0]], ['2, k, 12', [-0.4669, 0.03355368, 1.0]], ['2, k, 13', [-0.4702272, -0.3457947, 1.0]], ['2, k, 14', [-0.4707801, -0.6568804, 1.0]], ['2, k, 15', [-0.4887479, -0.7262795, 1.0]], ['2, k, 16', [-0.3047231, 0.02487846, 1.0]], ['2, k, 17', [-0.2752529, -0.3783972, 1.0]], ['2, k, 18', [-0.1829394, -0.6647264, 1.0]], ['2, k, 19', [-0.1618239, -0.7118909, 1.0]], ['2, k, 20', [-0.4089505, 0.5559611, 1.0]], ['2, k, 21', [-1.090329, 0.3603405, 1.0]], ['2, k, 22', [-1.062019, 0.3600838, 1.0]], ['2, k, 23', [-0.2269292, 0.03814919, 1.0]], ['2, k, 24', [-0.2596759, 0.1300624, 1.0]]]
[['2, k, 0', [-0.3912466, 0.02732311, 1.0]], ['2, k, 1', [-0.4020232, 0.3328746, 1.0]], ['2, k, 2', [-0.4097973, 0.6271768, 1.0]], ['2, k, 3', [-0.4084356, 0.7581095, 1.0]], ['2, k, 4', [-0.5825404, 0.5453058, 1.0]], ['2, k, 5', [-0.7682229, 0.4156041, 1.0]], ['2, k, 6', [-0.920872, 0.3137184, 1.0]], ['2, k, 7', [-0.9415255, 0.3019965, 1.0]], ['2, k, 8', [-0.2279528, 0.539391, 1.0]], ['2, k, 9', [-0.119138, 0.3333613, 1.0]], ['2, k, 10', [-0.1579553, 0.1305532, 1.0]], ['2, k, 11', [-0.2077436, 0.09431303, 1.0]], ['2, k, 12', [-0.4660966, 0.03084163, 1.0]], ['2, k, 13', [-0.4702272, -0.3457796, 1.0]], ['2, k, 14', [-0.4707929, -0.656723, 1.0]], ['2, k, 15', [-0.4884642, -0.7263072, 1.0]], ['2, k, 16', [-0.3038682, 0.02278564, 1.0]], ['2, k, 17', [-0.2744622, -0.3787085, 1.0]], ['2, k, 18', [-0.1861698, -0.6653647, 1.0]], ['2, k, 19', [-0.1592726, -0.7163823, 1.0]], ['2, k, 20', [-0.4083448, 0.5551971, 1.0]], ['2, k, 21', [-0.9970007, 0.2682431, 1.0]], ['2, k, 22', [-0.9490854, 0.2795079, 1.0]], ['2, k, 23', [-0.2281705, 0.0385578, 1.0]], ['2, k, 24', [-0.2551585, 0.1347051, 1.0]]]
