[['2, k, 0', [-0.02230368, -0.2149433, 1.0]], ['2, k, 1', [-0.02754188, 0.04259909, 1.0]], ['2, k, 2', [-0.03306685, 0.2935066, 1.0]], ['2, k, 3', [-0.03129727, 0.4343277, 1.0]], ['2, k, 4', [-0.1886587, 0.2046124, 1.0]], ['2, k, 5', [-0.1781151, -0.00634769, 1.0]], ['2, k, 6', [-0.08884724, -0.1662672, 1.0]], ['2, k, 7', [-0.04495376, -0.2215343, 1.0]], ['2, k, 8', [0.1216434, 0.2051761, 1.0]], ['2, k, 9', [0.09721313, -0.01249761, 1.0]], ['2, k, 10', [0.01471989, -0.165313, 1.0]], ['2, k, 11', [-0.02091168, -0.211632, 1.0]], ['2, k, 12', [-0.1002197, -0.2121303, 1.0]], ['2, k, 13', [-0.1838996, -0.3812805, 1.0]], ['2, k, 14', [-0.2353195, -0.7175215, 1.0]], ['2, k, 15', [-0.2071742, -0.754514, 1.0]], ['2, k, 16', [0.05610355, -0.2121866, 1.0]], ['2, k, 17', [0.08682985, -0.3967883, 1.0]], ['2, k, 18', [0.1016226, -0.7335044, 1.0]], ['2, k, 19', [0.08117583, -0.7598532, 1.0]], ['2, k, 20', [-0.03163421, 0.231685, 1.0]], ['2, k, 21', [-0.02082595, -0.2677088, 1.0]], ['2, k, 22', [-0.01814516, -0.1840844, 1.0]], ['2, k, 23', [-0.0580541, -0.2649991, 1.0]], ['2, k, 24', [0.02181885, -0.2417027, 1.0]]]
[['2, k, 0', [-0.03632056, -0.1607659, 1.0]], ['2, k, 1', [-0.03877905, 0.1012814, 1.0]], ['2, k, 2', [-0.04349393, 0.3422144, 1.0]], ['2, k, 3', [-0.05079064, 0.4502484, 1.0]], ['2, k, 4', [-0.1718008, 0.2268873, 1.0]], ['2, k, 5', [-0.1540617, 0.4027279, 1.0]], ['2, k, 6', [-0.06026436, 0.5299246, 1.0]], ['2, k, 7', [-0.03918431, 0.6251039, 1.0]], ['2, k, 8', [0.1145697, 0.2210108, 1.0]], ['2, k, 9', [0.09035301, 0.3919293, 1.0]], ['2, k, 10', [-0.00589332, 0.5568421, 1.0]], ['2, k, 11', [-0.03850596, 0.6327946, 1.0]], ['2, k, 12', [-0.113963, -0.1560355, 1.0]], ['2, k, 13', [-0.1849906, -0.372434, 1.0]], ['2, k, 14', [-0.2359146, -0.7180554, 1.0]], ['2, k, 15', [-0.2078013, -0.7553943, 1.0]], ['2, k, 16', [0.04249051, -0.1605742, 1.0]], ['2, k, 17', [0.0825453, -0.3806616, 1.0]], ['2, k, 18', [0.101505, -0.7307295, 1.0]], ['2, k, 19', [0.07238457, -0.7617562, 1.0]], ['2, k, 20', [-0.04201369, 0.2857746, 1.0]], ['2, k, 21', [-0.02510007, 0.672689, 1.0]], ['2, k, 22', [-0.06904525, 0.6365401, 1.0]], ['2, k, 23', [-0.06210931, 0.6895916, 1.0]], ['2, k, 24', [-0.0008521545, 0.6356145, 1.0]]]
[['2, k, 0', [-0.03592052, -0.1410803, 1.0]], ['2, k, 1', [-0.03858413, 0.1077692, 1.0]], ['2, k, 2', [-0.04244491, 0.3487734, 1.0]], ['2, k, 3', [-0.04969637, 0.4568341, 1.0]], ['2, k, 4', [-0.1732361, 0.2310241, 1.0]], ['2, k, 5', [-0.1531389, 0.4133155, 1.0]], ['2, k, 6', [-0.06296125, 0.5713644, 1.0]], ['2, k, 7', [-0.04100296, 0.6402732, 1.0]], ['2, k, 8', [0.1154218, 0.2215514, 1.0]], ['2, k, 9', [0.08921804, 0.4000466, 1.0]], ['2, k, 10', [-0.007418831, 0.5767415, 1.0]], ['2, k, 11', [-0.04062703, 0.6576002, 1.0]], ['2, k, 12', [-0.1107023, -0.137214, 1.0]], ['2, k, 13', [-0.1822612, -0.3635009, 1.0]], ['2, k, 14', [-0.2286278, -0.7171671, 1.0]], ['2, k, 15', [-0.2059069, -0.7592458, 1.0]], ['2, k, 16', [0.03979059, -0.1409609, 1.0]], ['2, k, 17', [0.08080203, -0.3696094, 1.0]], ['2, k, 18', [0.1009615, -0.7301466, 1.0]], ['2, k, 19', [0.07372332, -0.7614256, 1.0]], ['2, k, 20', [-0.04142617, 0.2902877, 1.0]], ['2, k, 21', [-0.03334668, 0.6695759, 1.0]], ['2, k, 22', [-0.07096601, 0.6534651, 1.0]], ['2, k, 23', [-0.05932057, 0.7124429, 1.0]], ['2, k, 24', [0.001241338, 0.65653, 1.0]]]
[['2, k, 0', [-0.0355182, -0.1391843, 1.0]], ['2, k, 1', [-0.03871359, 0.1071588, 1.0]], ['2, k, 2', [-0.0431686, 0.3434686, 1.0]], ['2, k, 3', [-0.04798849, 0.4567256, 1.0]], ['2, k, 4', [-0.1738572, 0.2285452, 1.0]], ['2, k, 5', [-0.1529902, 0.4219308, 1.0]], ['2, k, 6', [-0.06496326, 0.5829008, 1.0]], ['2, k, 7', [-0.04075272, 0.6660276, 1.0]], ['2, k, 8', [0.115916, 0.2222182, 1.0]], ['2, k, 9', [0.09055702, 0.4084752, 1.0]], ['2, k, 10', [-0.008331711, 0.591828, 1.0]], ['2, k, 11', [-0.04209341, 0.6790563, 1.0]], ['2, k, 12', [-0.110258, -0.1355999, 1.0]], ['2, k, 13', [-0.1808028, -0.3601983, 1.0]], ['2, k, 14', [-0.2184278, -0.7214901, 1.0]], ['2, k, 15', [-0.2077015, -0.7660345, 1.0]], ['2, k, 16', [0.04012367, -0.1389271, 1.0]], ['2, k, 17', [0.08065647, -0.368335, 1.0]], ['2, k, 18', [0.100984, -0.7303137, 1.0]], ['2, k, 19', [0.07501261, -0.7631134, 1.0]], ['2, k, 20', [-0.04201888, 0.2860424, 1.0]], ['2, k, 21', [-0.02916951, 0.7287735, 1.0]], ['2, k, 22', [-0.07226658, 0.6749691, 1.0]], ['2, k, 23', [-0.05920921, 0.7365819, 1.0]], ['2, k, 24', [0.00595339, 0.6628746, 1.0]]]
[['2, k, 0', [-0.03472006, -0.1371643, 1.0]], ['2, k, 1', [-0.03901956, 0.1052075, 1.0]], ['2, k, 2', [-0.045509, 0.3328005, 1.0]], ['2, k, 3', [-0.04745566, 0.449476, 1.0]], ['2, k, 4', [-0.1750062, 0.2242247, 1.0]], ['2, k, 5', [-0.1500116, 0.4311871, 1.0]], ['2, k, 6', [-0.06690546, 0.6075906, 1.0]], ['2, k, 7', [-0.04658046, 0.7056215, 1.0]], ['2, k, 8', [0.1162428, 0.2224813, 1.0]], ['2, k, 9', [0.08942291, 0.418779, 1.0]], ['2, k, 10', [-0.009940892, 0.6119391, 1.0]], ['2, k, 11', [-0.04235574, 0.6984178, 1.0]], ['2, k, 12', [-0.109374, -0.1344469, 1.0]], ['2, k, 13', [-0.1814121, -0.3587989, 1.0]], ['2, k, 14', [-0.2209232, -0.7188358, 1.0]], ['2, k, 15', [-0.2166188, -0.7670662, 1.0]], ['2, k, 16', [0.040748, -0.135817, 1.0]], ['2, k, 17', [0.08178569, -0.3677696, 1.0]], ['2, k, 18', [0.1014762, -0.7307044, 1.0]], ['2, k, 19', [0.0789099, -0.7635433, 1.0]], ['2, k, 20', [-0.04377984, 0.2775854, 1.0]], ['2, k, 21', [-0.05529492, 0.7677104, 1.0]], ['2, k, 22', [-0.07732648, 0.7041551, 1.0]], ['2, k, 23', [-0.06250011, 0.758769, 1.0]], ['2, k, 24', [0.0006603467, 0.6930676, 1.0]]]
[['2, k, 0', [-0.03435935, -0.1344329, 1.0]], ['2, k, 1', [-0.03923402, 0.1044836, 1.0]], ['2, k, 2', [-0.04596332, 0.3296504, 1.0]], ['2, k, 3', [-0.04748046, 0.4475313, 1.0]], ['2, k, 4', [-0.1769555, 0.2250042, 1.0]], ['2, k, 5', [-0.1520938, 0.4333252, 1.0]], ['2, k, 6', [-0.08153502, 0.6271756, 1.0]], ['2, k, 7', [-0.04999799, 0.7264017, 1.0]], ['2, k, 8', [0.1169085, 0.2227172, 1.0]], ['2, k, 9', [0.08901162, 0.427432, 1.0]], ['2, k, 10', [-0.008266189, 0.6266582, 1.0]], ['2, k, 11', [-0.04194842, 0.7225819, 1.0]], ['2, k, 12', [-0.1086866, -0.1318052, 1.0]], ['2, k, 13', [-0.181376, -0.3575734, 1.0]], ['2, k, 14', [-0.2215294, -0.7196645, 1.0]], ['2, k, 15', [-0.2149808, -0.7658269, 1.0]], ['2, k, 16', [0.04079476, -0.1332372, 1.0]], ['2, k, 17', [0.0815288, -0.3648002, 1.0]], ['2, k, 18', [0.1016675, -0.7305962, 1.0]], ['2, k, 19', [0.07947078, -0.7643167, 1.0]], ['2, k, 20', [-0.04422417, 0.2748602, 1.0]], ['2, k, 21', [-0.0505221, 0.7874007, 1.0]], ['2, k, 22', [-0.07723981, 0.7151607, 1.0]], ['2, k, 23', [-0.06131448, 0.7822843, 1.0]], ['2, k, 24', [-0.003911399, 0.7232721, 1.0]]]
[['2, k, 0', [-0.03427062, -0.1344796, 1.0]], ['2, k, 1', [-0.03861234, 0.1038466, 1.0]], ['2, k, 2', [-0.0446262, 0.3297804, 1.0]], ['2, k, 3', [-0.04515891, 0.4489079, 1.0]], ['2, k, 4', [-0.1777468, 0.2281194, 1.0]], ['2, k, 5', [-0.1476774, 0.4401724, 1.0]], ['2, k, 6', [-0.08112571, 0.6426162, 1.0]], ['2, k, 7', [-0.05516709, 0.7199018, 1.0]], ['2, k, 8', [0.1174697, 0.2230888, 1.0]], ['2, k, 9', [0.0798723, 0.4036703, 1.0]], ['2, k, 10', [0.01075273, 0.595259, 1.0]], ['2, k, 11', [-0.04181093, 0.7471715, 1.0]], ['2, k, 12', [-0.1083111, -0.1317932, 1.0]], ['2, k, 13', [-0.1814675, -0.357674, 1.0]], ['2, k, 14', [-0.2240951, -0.7193063, 1.0]], ['2, k, 15', [-0.2160224, -0.7661892, 1.0]], ['2, k, 16', [0.04074672, -0.1335353, 1.0]], ['2, k, 17', [0.08230547, -0.3604628, 1.0]], ['2, k, 18', [0.1013348, -0.7307197, 1.0]], ['2, k, 19', [0.07980599, -0.763965, 1.0]], ['2, k, 20', [-0.04315993, 0.2746941, 1.0]], ['2, k, 21', [-0.04152795, 0.7839993, 1.0]], ['2, k, 22', [-0.07524339, 0.7506787, 1.0]], ['2, k, 23', [-0.06064727, 0.8053485, 1.0]], ['2, k, 24', [-0.004181794, 0.7465529, 1.0]]]
[['2, k, 0', [-0.03426064, -0.1352313, 1.0]], ['2, k, 1', [-0.0383226, 0.1024106, 1.0]], ['2, k, 2', [-0.04398338, 0.3294199, 1.0]], ['2, k, 3', [-0.04442139, 0.4490168, 1.0]], ['2, k, 4', [-0.1777244, 0.2271855, 1.0]], ['2, k, 5', [-0.1518772, 0.4474788, 1.0]], ['2, k, 6', [-0.06273986, 0.6716418, 1.0]], ['2, k, 7', [-0.04557937, 0.7422604, 1.0]], ['2, k, 8', [0.1178751, 0.2240657, 1.0]], ['2, k, 9', [0.08015183, 0.4064214, 1.0]], ['2, k, 10', [0.01272992, 0.6016433, 1.0]], ['2, k, 11', [-0.04233038, 0.7640127, 1.0]], ['2, k, 12', [-0.1084685, -0.1328859, 1.0]], ['2, k, 13', [-0.1812204, -0.3570372, 1.0]], ['2, k, 14', [-0.2246695, -0.7200851, 1.0]], ['2, k, 15', [-0.2132002, -0.7619315, 1.0]], ['2, k, 16', [0.04090125, -0.1349625, 1.0]], ['2, k, 17', [0.08272954, -0.3615835, 1.0]], ['2, k, 18', [0.1024545, -0.7313672, 1.0]], ['2, k, 19', [0.07999561, -0.7646706, 1.0]], ['2, k, 20', [-0.0425711, 0.2740374, 1.0]], ['2, k, 21', [-0.04244552, 0.8069654, 1.0]], ['2, k, 22', [-0.07820165, 0.7528712, 1.0]], ['2, k, 23', [-0.06000625, 0.8221617, 1.0]], ['2, k, 24', [-0.008851929, 0.7703941, 1.0]]]
[['2, k, 0', [-0.03340553, -0.1351553, 1.0]], ['2, k, 1', [-0.03749578, 0.1014973, 1.0]], ['2, k, 2', [-0.04316155, 0.3285412, 1.0]], ['2, k, 3', [-0.04366928, 0.4485357, 1.0]], ['2, k, 4', [-0.1772291, 0.2435976, 1.0]], ['2, k, 5', [-0.1518148, 0.4651702, 1.0]], ['2, k, 6', [-0.05981623, 0.6893913, 1.0]], ['2, k, 7', [-0.04200806, 0.7612309, 1.0]], ['2, k, 8', [0.1181515, 0.2242576, 1.0]], ['2, k, 9', [0.07922218, 0.4090874, 1.0]], ['2, k, 10', [0.01163393, 0.608616, 1.0]], ['2, k, 11', [-0.04246306, 0.762156, 1.0]], ['2, k, 12', [-0.107416, -0.1325205, 1.0]], ['2, k, 13', [-0.1808092, -0.3559462, 1.0]], ['2, k, 14', [-0.2219308, -0.7199046, 1.0]], ['2, k, 15', [-0.2071586, -0.7616875, 1.0]], ['2, k, 16', [0.04151154, -0.1349675, 1.0]], ['2, k, 17', [0.08297662, -0.3615401, 1.0]], ['2, k, 18', [0.1025078, -0.7313108, 1.0]], ['2, k, 19', [0.08005881, -0.7646278, 1.0]], ['2, k, 20', [-0.04172804, 0.2730207, 1.0]], ['2, k, 21', [-0.04022968, 0.8250192, 1.0]], ['2, k, 22', [-0.07674722, 0.7588882, 1.0]], ['2, k, 23', [-0.0615228, 0.824601, 1.0]], ['2, k, 24', [-0.001665055, 0.765652, 1.0]]]
[['2, k, 0', [-0.03344791, -0.1382776, 1.0]], ['2, k, 1', [-0.0379632, 0.09884129, 1.0]], ['2, k, 2', [-0.04346925, 0.3274823, 1.0]], ['2, k, 3', [-0.04392903, 0.4477512, 1.0]], ['2, k, 4', [-0.1776136, 0.2443819, 1.0]], ['2, k, 5', [-0.1540638, 0.4700497, 1.0]], ['2, k, 6', [-0.06313797, 0.6961256, 1.0]], ['2, k, 7', [-0.04341952, 0.7699627, 1.0]], ['2, k, 8', [0.1182662, 0.2243645, 1.0]], ['2, k, 9', [0.09221528, 0.4542089, 1.0]], ['2, k, 10', [0.01038336, 0.678789, 1.0]], ['2, k, 11', [-0.0358991, 0.7517964, 1.0]], ['2, k, 12', [-0.1076286, -0.1347125, 1.0]], ['2, k, 13', [-0.1808914, -0.3574597, 1.0]], ['2, k, 14', [-0.2279604, -0.7206814, 1.0]], ['2, k, 15', [-0.206626, -0.7586494, 1.0]], ['2, k, 16', [0.04168506, -0.1387905, 1.0]], ['2, k, 17', [0.08351573, -0.363181, 1.0]], ['2, k, 18', [0.1038962, -0.7301438, 1.0]], ['2, k, 19', [0.084335, -0.762226, 1.0]], ['2, k, 20', [-0.04210068, 0.2715029, 1.0]], ['2, k, 21', [-0.04062715, 0.8332346, 1.0]], ['2, k, 22', [-0.08180559, 0.7596133, 1.0]], ['2, k, 23', [-0.05847384, 0.811535, 1.0]], ['2, k, 24', [-0.0004963087, 0.7657942, 1.0]]]
[['2, k, 0', [-0.03414873, -0.1340734, 1.0]], ['2, k, 1', [-0.03786743, 0.09932538, 1.0]], ['2, k, 2', [-0.04274244, 0.3270161, 1.0]], ['2, k, 3', [-0.04324906, 0.4475133, 1.0]], ['2, k, 4', [-0.1717036, 0.2719386, 1.0]], ['2, k, 5', [-0.1523924, 0.4955162, 1.0]], ['2, k, 6', [-0.06351016, 0.7022704, 1.0]], ['2, k, 7', [-0.0425007, 0.7765139, 1.0]], ['2, k, 8', [0.1184099, 0.224459, 1.0]], ['2, k, 9', [0.08061366, 0.4163457, 1.0]], ['2, k, 10', [0.006153011, 0.648111, 1.0]], ['2, k, 11', [-0.02722451, 0.7185325, 1.0]], ['2, k, 12', [-0.1075171, -0.128242, 1.0]], ['2, k, 13', [-0.1799151, -0.3550532, 1.0]], ['2, k, 14', [-0.2315901, -0.7212571, 1.0]], ['2, k, 15', [-0.2079074, -0.7562938, 1.0]], ['2, k, 16', [0.04003874, -0.1350783, 1.0]], ['2, k, 17', [0.08302428, -0.3599578, 1.0]], ['2, k, 18', [0.1043095, -0.7304325, 1.0]], ['2, k, 19', [0.08406596, -0.7620016, 1.0]], ['2, k, 20', [-0.04164923, 0.271303, 1.0]], ['2, k, 21', [-0.04038729, 0.8402244, 1.0]], ['2, k, 22', [-0.07757345, 0.7691431, 1.0]], ['2, k, 23', [-0.05707444, 0.7803411, 1.0]], ['2, k, 24', [-0.006632779, 0.7585104, 1.0]]]
[['2, k, 0', [-0.03515323, -0.1347805, 1.0]], ['2, k, 1', [-0.0378802, 0.0993167, 1.0]], ['2, k, 2', [-0.04173179, 0.3275274, 1.0]], ['2, k, 3', [-0.04201896, 0.4483691, 1.0]], ['2, k, 4', [-0.1696697, 0.2771237, 1.0]], ['2, k, 5', [-0.15292, 0.503062, 1.0]], ['2, k, 6', [-0.06396211, 0.7060443, 1.0]], ['2, k, 7', [-0.04150542, 0.780956, 1.0]], ['2, k, 8', [0.1184854, 0.2243185, 1.0]], ['2, k, 9', [0.0822004, 0.4181292, 1.0]], ['2, k, 10', [0.008877355, 0.6538616, 1.0]], ['2, k, 11', [-0.02372859, 0.7294292, 1.0]], ['2, k, 12', [-0.1086028, -0.1292205, 1.0]], ['2, k, 13', [-0.180303, -0.3558741, 1.0]], ['2, k, 14', [-0.2317449, -0.7216852, 1.0]], ['2, k, 15', [-0.2087703, -0.7553014, 1.0]], ['2, k, 16', [0.03891471, -0.1359043, 1.0]], ['2, k, 17', [0.08295187, -0.3599254, 1.0]], ['2, k, 18', [0.1056956, -0.7304532, 1.0]], ['2, k, 19', [0.08264533, -0.7619131, 1.0]], ['2, k, 20', [-0.04109842, 0.2715332, 1.0]], ['2, k, 21', [-0.03651122, 0.8476216, 1.0]], ['2, k, 22', [-0.0709543, 0.7910233, 1.0]], ['2, k, 23', [-0.04746122, 0.7905183, 1.0]], ['2, k, 24', [-0.002211445, 0.7759814, 1.0]]]
[['2, k, 0', [-0.03579624, -0.134528, 1.0]], ['2, k, 1', [-0.03807085, 0.09944673, 1.0]], ['2, k, 2', [-0.04166201, 0.3275857, 1.0]], ['2, k, 3', [-0.04191587, 0.4485575, 1.0]], ['2, k, 4', [-0.169635, 0.2782806, 1.0]], ['2, k, 5', [-0.1564166, 0.5086067, 1.0]], ['2, k, 6', [-0.06653824, 0.708618, 1.0]], ['2, k, 7', [-0.04056774, 0.7841857, 1.0]], ['2, k, 8', [0.1184371, 0.2241433, 1.0]], ['2, k, 9', [0.1035717, 0.4062403, 1.0]], ['2, k, 10', [0.0251382, 0.6452838, 1.0]], ['2, k, 11', [-0.01510174, 0.7226268, 1.0]], ['2, k, 12', [-0.1091219, -0.1290792, 1.0]], ['2, k, 13', [-0.1804609, -0.3554389, 1.0]], ['2, k, 14', [-0.2317856, -0.7210971, 1.0]], ['2, k, 15', [-0.2161641, -0.7564264, 1.0]], ['2, k, 16', [0.03813364, -0.135627, 1.0]], ['2, k, 17', [0.08298559, -0.3597403, 1.0]], ['2, k, 18', [0.106104, -0.7300156, 1.0]], ['2, k, 19', [0.08206447, -0.761819, 1.0]], ['2, k, 20', [-0.04106813, 0.27158, 1.0]], ['2, k, 21', [-0.03322284, 0.853823, 1.0]], ['2, k, 22', [-0.07085284, 0.7903779, 1.0]], ['2, k, 23', [-0.04843158, 0.7821223, 1.0]], ['2, k, 24', [0.001506297, 0.7619355, 1.0]]]
[['2, k, 0', [-0.03632029, -0.1338935, 1.0]], ['2, k, 1', [-0.03824414, 0.09952284, 1.0]], ['2, k, 2', [-0.04152425, 0.3272772, 1.0]], ['2, k, 3', [-0.04181927, 0.4483361, 1.0]], ['2, k, 4', [-0.1688053, 0.2799856, 1.0]], ['2, k, 5', [-0.1575037, 0.512107, 1.0]], ['2, k, 6', [-0.06691034, 0.7119655, 1.0]], ['2, k, 7', [-0.04111647, 0.7873952, 1.0]], ['2, k, 8', [0.1188013, 0.2240162, 1.0]], ['2, k, 9', [0.1040303, 0.4062051, 1.0]], ['2, k, 10', [0.02525999, 0.6463133, 1.0]], ['2, k, 11', [-0.01429723, 0.7240126, 1.0]], ['2, k, 12', [-0.109706, -0.1277635, 1.0]], ['2, k, 13', [-0.1800866, -0.3543214, 1.0]], ['2, k, 14', [-0.1966823, -0.7109297, 1.0]], ['2, k, 15', [-0.1869055, -0.7563224, 1.0]], ['2, k, 16', [0.03768528, -0.1354548, 1.0]], ['2, k, 17', [0.08359031, -0.358619, 1.0]], ['2, k, 18', [0.1060666, -0.7301798, 1.0]], ['2, k, 19', [0.08154972, -0.7615579, 1.0]], ['2, k, 20', [-0.04099641, 0.271375, 1.0]], ['2, k, 21', [-0.03380472, 0.8569794, 1.0]], ['2, k, 22', [-0.0700079, 0.7969438, 1.0]], ['2, k, 23', [-0.0490745, 0.7852293, 1.0]], ['2, k, 24', [0.0005825742, 0.7680318, 1.0]]]
[['2, k, 0', [-0.03711154, -0.1335875, 1.0]], ['2, k, 1', [-0.0385391, 0.09951126, 1.0]], ['2, k, 2', [-0.04154021, 0.3270721, 1.0]], ['2, k, 3', [-0.04185367, 0.4481888, 1.0]], ['2, k, 4', [-0.1687581, 0.2803718, 1.0]], ['2, k, 5', [-0.1504782, 0.5168917, 1.0]], ['2, k, 6', [-0.06849204, 0.7121776, 1.0]], ['2, k, 7', [-0.04045366, 0.7890825, 1.0]], ['2, k, 8', [0.1187614, 0.2237099, 1.0]], ['2, k, 9', [0.1052251, 0.4054379, 1.0]], ['2, k, 10', [0.02580268, 0.6455668, 1.0]], ['2, k, 11', [-0.01386118, 0.7243223, 1.0]], ['2, k, 12', [-0.1101426, -0.1273366, 1.0]], ['2, k, 13', [-0.1797412, -0.354191, 1.0]], ['2, k, 14', [-0.1958196, -0.7121194, 1.0]], ['2, k, 15', [-0.2277169, -0.7779571, 1.0]], ['2, k, 16', [0.0363979, -0.1355275, 1.0]], ['2, k, 17', [0.0840238, -0.3565067, 1.0]], ['2, k, 18', [0.1061385, -0.7302986, 1.0]], ['2, k, 19', [0.08056542, -0.764312, 1.0]], ['2, k, 20', [-0.04105055, 0.2712227, 1.0]], ['2, k, 21', [-0.03329401, 0.8582106, 1.0]], ['2, k, 22', [-0.06795518, 0.8024189, 1.0]], ['2, k, 23', [-0.04708695, 0.7851875, 1.0]], ['2, k, 24', [-0.002633746, 0.779451, 1.0]]]
[['2, k, 0', [-0.03720597, -0.1336301, 1.0]], ['2, k, 1', [-0.03860668, 0.09941945, 1.0]], ['2, k, 2', [-0.04148393, 0.3267975, 1.0]], ['2, k, 3', [-0.04182828, 0.4479755, 1.0]], ['2, k, 4', [-0.1681044, 0.2784767, 1.0]], ['2, k, 5', [-0.1557044, 0.5153704, 1.0]], ['2, k, 6', [-0.06868625, 0.7122397, 1.0]], ['2, k, 7', [-0.0410106, 0.7873701, 1.0]], ['2, k, 8', [0.1191308, 0.2233301, 1.0]], ['2, k, 9', [0.1053925, 0.4054544, 1.0]], ['2, k, 10', [0.02597979, 0.6458703, 1.0]], ['2, k, 11', [-0.01432144, 0.7251491, 1.0]], ['2, k, 12', [-0.1102233, -0.1274577, 1.0]], ['2, k, 13', [-0.1800972, -0.3537708, 1.0]], ['2, k, 14', [-0.1960501, -0.7125422, 1.0]], ['2, k, 15', [-0.2117571, -0.7706324, 1.0]], ['2, k, 16', [0.03627668, -0.1355369, 1.0]], ['2, k, 17', [0.08409852, -0.3560883, 1.0]], ['2, k, 18', [0.1054715, -0.7300036, 1.0]], ['2, k, 19', [0.07987787, -0.765761, 1.0]], ['2, k, 20', [-0.04102035, 0.2709802, 1.0]], ['2, k, 21', [-0.03349265, 0.8567501, 1.0]], ['2, k, 22', [-0.06970908, 0.7961851, 1.0]], ['2, k, 23', [-0.04537502, 0.7860192, 1.0]], ['2, k, 24', [-0.0004491654, 0.7784078, 1.0]]]
[['2, k, 0', [-0.0374008, -0.1335696, 1.0]], ['2, k, 1', [-0.03861116, 0.09942215, 1.0]], ['2, k, 2', [-0.0411641, 0.3267247, 1.0]], ['2, k, 3', [-0.0415017, 0.4480025, 1.0]], ['2, k, 4', [-0.1697478, 0.2718092, 1.0]], ['2, k, 5', [-0.1569288, 0.5081243, 1.0]], ['2, k, 6', [-0.06898247, 0.7122367, 1.0]], ['2, k, 7', [-0.0405858, 0.7889501, 1.0]], ['2, k, 8', [0.1190495, 0.2233984, 1.0]], ['2, k, 9', [0.1054482, 0.4056869, 1.0]], ['2, k, 10', [0.02529611, 0.6455837, 1.0]], ['2, k, 11', [-0.01302123, 0.7204073, 1.0]], ['2, k, 12', [-0.1103694, -0.1273881, 1.0]], ['2, k, 13', [-0.1803316, -0.3534129, 1.0]], ['2, k, 14', [-0.1966217, -0.7139048, 1.0]], ['2, k, 15', [-0.2112889, -0.7710045, 1.0]], ['2, k, 16', [0.03609283, -0.1356278, 1.0]], ['2, k, 17', [0.08445518, -0.3561537, 1.0]], ['2, k, 18', [0.1053765, -0.7301575, 1.0]], ['2, k, 19', [0.07963209, -0.7650833, 1.0]], ['2, k, 20', [-0.04081098, 0.2709227, 1.0]], ['2, k, 21', [-0.03118275, 0.8563073, 1.0]], ['2, k, 22', [-0.06214684, 0.8257734, 1.0]], ['2, k, 23', [-0.05095338, 0.7786381, 1.0]], ['2, k, 24', [0.002679889, 0.7640058, 1.0]]]
[['2, k, 0', [-0.03726424, -0.1330217, 1.0]], ['2, k, 1', [-0.03859971, 0.09953723, 1.0]], ['2, k, 2', [-0.0411391, 0.3266821, 1.0]], ['2, k, 3', [-0.04148565, 0.4479879, 1.0]], ['2, k, 4', [-0.1702144, 0.2766348, 1.0]], ['2, k, 5', [-0.1576198, 0.512095, 1.0]], ['2, k, 6', [-0.06908501, 0.7121875, 1.0]], ['2, k, 7', [-0.03995661, 0.7863629, 1.0]], ['2, k, 8', [0.1191305, 0.2233462, 1.0]], ['2, k, 9', [0.1036048, 0.4367166, 1.0]], ['2, k, 10', [0.01821239, 0.6763273, 1.0]], ['2, k, 11', [-0.03489052, 0.788242, 1.0]], ['2, k, 12', [-0.110161, -0.1264549, 1.0]], ['2, k, 13', [-0.180027, -0.3521942, 1.0]], ['2, k, 14', [-0.1974199, -0.7142435, 1.0]], ['2, k, 15', [-0.2104669, -0.7698165, 1.0]], ['2, k, 16', [0.03621876, -0.1353762, 1.0]], ['2, k, 17', [0.08458838, -0.3556511, 1.0]], ['2, k, 18', [0.1056843, -0.730431, 1.0]], ['2, k, 19', [0.07934675, -0.7639757, 1.0]], ['2, k, 20', [-0.04078267, 0.2709043, 1.0]], ['2, k, 21', [-0.03153098, 0.8539352, 1.0]], ['2, k, 22', [-0.06596947, 0.8118817, 1.0]], ['2, k, 23', [-0.05186678, 0.8532038, 1.0]], ['2, k, 24', [0.006360935, 0.7903188, 1.0]]]
