[['2, k, 0', [-0.326227, -0.365823, 1.0]], ['2, k, 1', [-0.345657, -0.0867824, 1.0]], ['2, k, 2', [-0.362411, 0.186604, 1.0]], ['2, k, 3', [-0.382635, 0.274465, 1.0]], ['2, k, 4', [-0.51731, 0.0644765, 1.0]], ['2, k, 5', [-0.631513, -0.0381354, 1.0]], ['2, k, 6', [-0.527832, 0.13169, 1.0]], ['2, k, 7', [-0.488692, 0.193963, 1.0]], ['2, k, 8', [-0.218352, 0.126217, 1.0]], ['2, k, 9', [-0.109218, 0.0303111, 1.0]], ['2, k, 10', [-0.103508, -0.1233, 1.0]], ['2, k, 11', [-0.148788, -0.156034, 1.0]], ['2, k, 12', [-0.389773, -0.374824, 1.0]], ['2, k, 13', [-0.442924, -0.649158, 1.0]], ['2, k, 14', [-0.456708, -1.00782, 1.0]], ['2, k, 15', [-0.463135, -1.08887, 1.0]], ['2, k, 16', [-0.253738, -0.346809, 1.0]], ['2, k, 17', [-0.202467, -0.56855, 1.0]], ['2, k, 18', [-0.189714, -0.97539, 1.0]], ['2, k, 19', [-0.172756, -1.02224, 1.0]], ['2, k, 20', [-0.358685, 0.119136, 1.0]], ['2, k, 21', [-0.458791, 0.260538, 1.0]], ['2, k, 22', [-0.434031, 0.223412, 1.0]], ['2, k, 23', [-0.140863, -0.24178, 1.0]], ['2, k, 24', [-0.16582, -0.17648, 1.0]]]
[['2, k, 0', [-0.256477, -0.348329, 1.0]], ['2, k, 1', [-0.270898, -0.0882784, 1.0]], ['2, k, 2', [-0.27875, 0.166647, 1.0]], ['2, k, 3', [-0.281585, 0.302142, 1.0]], ['2, k, 4', [-0.447142, 0.0851107, 1.0]], ['2, k, 5', [-0.55457, -0.0236639, 1.0]], ['2, k, 6', [-0.444255, -0.21078, 1.0]], ['2, k, 7', [-0.407732, -0.264568, 1.0]], ['2, k, 8', [-0.127191, 0.0967216, 1.0]], ['2, k, 9', [0.00713081, 0.0449813, 1.0]], ['2, k, 10', [-0.114719, -0.13108, 1.0]], ['2, k, 11', [-0.146699, -0.194877, 1.0]], ['2, k, 12', [-0.324123, -0.350448, 1.0]], ['2, k, 13', [-0.394273, -0.717591, 1.0]], ['2, k, 14', [-0.45937, -1.04883, 1.0]], ['2, k, 15', [-0.475852, -1.11248, 1.0]], ['2, k, 16', [-0.181964, -0.336941, 1.0]], ['2, k, 17', [-0.142192, -0.634359, 1.0]], ['2, k, 18', [-0.139479, -0.931823, 1.0]], ['2, k, 19', [-0.146861, -0.979486, 1.0]], ['2, k, 20', [-0.277536, 0.103456, 1.0]], ['2, k, 21', [-0.378002, -0.333791, 1.0]], ['2, k, 22', [-0.440243, -0.296914, 1.0]], ['2, k, 23', [-0.211383, -0.251506, 1.0]], ['2, k, 24', [-0.0999383, -0.229021, 1.0]]]
[['2, k, 0', [-0.251078, -0.348738, 1.0]], ['2, k, 1', [-0.266964, -0.0868072, 1.0]], ['2, k, 2', [-0.276214, 0.170343, 1.0]], ['2, k, 3', [-0.279255, 0.307797, 1.0]], ['2, k, 4', [-0.443532, 0.0870489, 1.0]], ['2, k, 5', [-0.551817, -0.0240745, 1.0]], ['2, k, 6', [-0.441412, -0.211116, 1.0]], ['2, k, 7', [-0.403268, -0.264456, 1.0]], ['2, k, 8', [-0.120031, 0.10346, 1.0]], ['2, k, 9', [0.00983362, 0.0491832, 1.0]], ['2, k, 10', [-0.111647, -0.127081, 1.0]], ['2, k, 11', [-0.137447, -0.188576, 1.0]], ['2, k, 12', [-0.318983, -0.351571, 1.0]], ['2, k, 13', [-0.389622, -0.725513, 1.0]], ['2, k, 14', [-0.458132, -1.0512, 1.0]], ['2, k, 15', [-0.475696, -1.11367, 1.0]], ['2, k, 16', [-0.176426, -0.336642, 1.0]], ['2, k, 17', [-0.137591, -0.629434, 1.0]], ['2, k, 18', [-0.137967, -0.926276, 1.0]], ['2, k, 19', [-0.144193, -0.973573, 1.0]], ['2, k, 20', [-0.274624, 0.106482, 1.0]], ['2, k, 21', [-0.379239, -0.332118, 1.0]], ['2, k, 22', [-0.422107, -0.303653, 1.0]], ['2, k, 23', [-0.202628, -0.245506, 1.0]], ['2, k, 24', [-0.0902978, -0.22854, 1.0]]]
[['2, k, 0', [-0.242456, -0.346717, 1.0]], ['2, k, 1', [-0.262501, -0.0839591, 1.0]], ['2, k, 2', [-0.274393, 0.175017, 1.0]], ['2, k, 3', [-0.27586, 0.312959, 1.0]], ['2, k, 4', [-0.440545, 0.0896508, 1.0]], ['2, k, 5', [-0.5489, -0.0234138, 1.0]], ['2, k, 6', [-0.434084, -0.207759, 1.0]], ['2, k, 7', [-0.39951, -0.25937, 1.0]], ['2, k, 8', [-0.118069, 0.107511, 1.0]], ['2, k, 9', [0.0131009, 0.0522113, 1.0]], ['2, k, 10', [-0.108311, -0.12367, 1.0]], ['2, k, 11', [-0.133446, -0.18673, 1.0]], ['2, k, 12', [-0.3106, -0.349893, 1.0]], ['2, k, 13', [-0.386272, -0.727226, 1.0]], ['2, k, 14', [-0.457755, -1.05165, 1.0]], ['2, k, 15', [-0.475007, -1.11345, 1.0]], ['2, k, 16', [-0.167857, -0.334328, 1.0]], ['2, k, 17', [-0.135704, -0.631049, 1.0]], ['2, k, 18', [-0.135992, -0.927741, 1.0]], ['2, k, 19', [-0.142183, -0.974377, 1.0]], ['2, k, 20', [-0.272132, 0.110504, 1.0]], ['2, k, 21', [-0.378845, -0.331773, 1.0]], ['2, k, 22', [-0.429116, -0.30323, 1.0]], ['2, k, 23', [-0.196384, -0.246179, 1.0]], ['2, k, 24', [-0.0880446, -0.226372, 1.0]]]
[['2, k, 0', [-0.238276, -0.346053, 1.0]], ['2, k, 1', [-0.258488, -0.0810664, 1.0]], ['2, k, 2', [-0.271243, 0.180714, 1.0]], ['2, k, 3', [-0.273197, 0.317275, 1.0]], ['2, k, 4', [-0.436421, 0.0926337, 1.0]], ['2, k, 5', [-0.546131, -0.0229921, 1.0]], ['2, k, 6', [-0.433249, -0.208551, 1.0]], ['2, k, 7', [-0.397314, -0.257827, 1.0]], ['2, k, 8', [-0.114679, 0.113939, 1.0]], ['2, k, 9', [0.0143003, 0.0542949, 1.0]], ['2, k, 10', [-0.107032, -0.125437, 1.0]], ['2, k, 11', [-0.130553, -0.187031, 1.0]], ['2, k, 12', [-0.306637, -0.349684, 1.0]], ['2, k, 13', [-0.383955, -0.729034, 1.0]], ['2, k, 14', [-0.45733, -1.05202, 1.0]], ['2, k, 15', [-0.474593, -1.11343, 1.0]], ['2, k, 16', [-0.163544, -0.333198, 1.0]], ['2, k, 17', [-0.134154, -0.632975, 1.0]], ['2, k, 18', [-0.135587, -0.92946, 1.0]], ['2, k, 19', [-0.141055, -0.975454, 1.0]], ['2, k, 20', [-0.26868, 0.115495, 1.0]], ['2, k, 21', [-0.387432, -0.334644, 1.0]], ['2, k, 22', [-0.426348, -0.269677, 1.0]], ['2, k, 23', [-0.18963, -0.245262, 1.0]], ['2, k, 24', [-0.0845344, -0.230819, 1.0]]]
[['2, k, 0', [-0.235827, -0.345291, 1.0]], ['2, k, 1', [-0.255794, -0.0785429, 1.0]], ['2, k, 2', [-0.268609, 0.18612, 1.0]], ['2, k, 3', [-0.271326, 0.321493, 1.0]], ['2, k, 4', [-0.434502, 0.0949507, 1.0]], ['2, k, 5', [-0.543947, -0.0227056, 1.0]], ['2, k, 6', [-0.433092, -0.209455, 1.0]], ['2, k, 7', [-0.396413, -0.262196, 1.0]], ['2, k, 8', [-0.113153, 0.117238, 1.0]], ['2, k, 9', [0.0152815, 0.0579431, 1.0]], ['2, k, 10', [-0.107218, -0.128392, 1.0]], ['2, k, 11', [-0.130667, -0.192581, 1.0]], ['2, k, 12', [-0.304127, -0.34888, 1.0]], ['2, k, 13', [-0.380611, -0.728165, 1.0]], ['2, k, 14', [-0.457105, -1.05253, 1.0]], ['2, k, 15', [-0.474502, -1.1137, 1.0]], ['2, k, 16', [-0.161222, -0.332496, 1.0]], ['2, k, 17', [-0.13221, -0.635203, 1.0]], ['2, k, 18', [-0.134717, -0.930861, 1.0]], ['2, k, 19', [-0.112328, -1.01018, 1.0]], ['2, k, 20', [-0.2659, 0.120227, 1.0]], ['2, k, 21', [-0.384716, -0.334167, 1.0]], ['2, k, 22', [-0.413281, -0.317217, 1.0]], ['2, k, 23', [-0.190081, -0.250366, 1.0]], ['2, k, 24', [-0.0842898, -0.23788, 1.0]]]
[['2, k, 0', [-0.233003, -0.345582, 1.0]], ['2, k, 1', [-0.253853, -0.0767413, 1.0]], ['2, k, 2', [-0.267666, 0.190264, 1.0]], ['2, k, 3', [-0.270171, 0.325304, 1.0]], ['2, k, 4', [-0.431935, 0.0969402, 1.0]], ['2, k, 5', [-0.543085, -0.0218352, 1.0]], ['2, k, 6', [-0.433228, -0.209152, 1.0]], ['2, k, 7', [-0.395494, -0.259807, 1.0]], ['2, k, 8', [-0.112126, 0.119763, 1.0]], ['2, k, 9', [0.015337, 0.05751, 1.0]], ['2, k, 10', [-0.107184, -0.128406, 1.0]], ['2, k, 11', [-0.126721, -0.190643, 1.0]], ['2, k, 12', [-0.301316, -0.348777, 1.0]], ['2, k, 13', [-0.379231, -0.727902, 1.0]], ['2, k, 14', [-0.460609, -1.05716, 1.0]], ['2, k, 15', [-0.47363, -1.11182, 1.0]], ['2, k, 16', [-0.158442, -0.333155, 1.0]], ['2, k, 17', [-0.130165, -0.636416, 1.0]], ['2, k, 18', [-0.133462, -0.931308, 1.0]], ['2, k, 19', [-0.112577, -1.011, 1.0]], ['2, k, 20', [-0.264603, 0.123781, 1.0]], ['2, k, 21', [-0.387377, -0.334193, 1.0]], ['2, k, 22', [-0.435629, -0.243895, 1.0]], ['2, k, 23', [-0.185498, -0.252743, 1.0]], ['2, k, 24', [-0.0837608, -0.236287, 1.0]]]
[['2, k, 0', [-0.231085, -0.345549, 1.0]], ['2, k, 1', [-0.252429, -0.0749148, 1.0]], ['2, k, 2', [-0.266595, 0.195294, 1.0]], ['2, k, 3', [-0.269272, 0.32876, 1.0]], ['2, k, 4', [-0.429986, 0.0997096, 1.0]], ['2, k, 5', [-0.542453, -0.0213881, 1.0]], ['2, k, 6', [-0.433769, -0.209363, 1.0]], ['2, k, 7', [-0.395005, -0.261608, 1.0]], ['2, k, 8', [-0.111298, 0.122219, 1.0]], ['2, k, 9', [0.0164813, 0.0590532, 1.0]], ['2, k, 10', [-0.0971481, -0.120824, 1.0]], ['2, k, 11', [-0.117505, -0.179598, 1.0]], ['2, k, 12', [-0.299387, -0.348911, 1.0]], ['2, k, 13', [-0.377805, -0.727615, 1.0]], ['2, k, 14', [-0.457828, -1.05584, 1.0]], ['2, k, 15', [-0.473446, -1.11164, 1.0]], ['2, k, 16', [-0.156581, -0.332951, 1.0]], ['2, k, 17', [-0.126612, -0.638228, 1.0]], ['2, k, 18', [-0.131166, -0.932327, 1.0]], ['2, k, 19', [-0.111061, -1.01215, 1.0]], ['2, k, 20', [-0.263327, 0.127981, 1.0]], ['2, k, 21', [-0.386155, -0.332006, 1.0]], ['2, k, 22', [-0.407587, -0.324645, 1.0]], ['2, k, 23', [-0.173613, -0.239274, 1.0]], ['2, k, 24', [-0.0719749, -0.222839, 1.0]]]
[['2, k, 0', [-0.229167, -0.345895, 1.0]], ['2, k, 1', [-0.250676, -0.0731366, 1.0]], ['2, k, 2', [-0.265075, 0.198971, 1.0]], ['2, k, 3', [-0.268437, 0.332269, 1.0]], ['2, k, 4', [-0.428958, 0.10242, 1.0]], ['2, k, 5', [-0.54214, -0.0210043, 1.0]], ['2, k, 6', [-0.43432, -0.209454, 1.0]], ['2, k, 7', [-0.395773, -0.255432, 1.0]], ['2, k, 8', [-0.110686, 0.124083, 1.0]], ['2, k, 9', [0.0177668, 0.0600767, 1.0]], ['2, k, 10', [-0.0665248, -0.136471, 1.0]], ['2, k, 11', [-0.0984851, -0.201864, 1.0]], ['2, k, 12', [-0.297612, -0.348828, 1.0]], ['2, k, 13', [-0.376439, -0.726835, 1.0]], ['2, k, 14', [-0.456104, -1.05443, 1.0]], ['2, k, 15', [-0.473643, -1.1123, 1.0]], ['2, k, 16', [-0.154551, -0.333715, 1.0]], ['2, k, 17', [-0.122568, -0.637389, 1.0]], ['2, k, 18', [-0.130728, -0.929735, 1.0]], ['2, k, 19', [-0.111431, -1.00988, 1.0]], ['2, k, 20', [-0.261733, 0.131262, 1.0]], ['2, k, 21', [-0.391338, -0.331986, 1.0]], ['2, k, 22', [-0.408022, -0.323796, 1.0]], ['2, k, 23', [-0.123945, -0.265904, 1.0]], ['2, k, 24', [-0.0430632, -0.239732, 1.0]]]
[['2, k, 0', [-0.228157, -0.345105, 1.0]], ['2, k, 1', [-0.24939, -0.070406, 1.0]], ['2, k, 2', [-0.264272, 0.204228, 1.0]], ['2, k, 3', [-0.268572, 0.336616, 1.0]], ['2, k, 4', [-0.428154, 0.105852, 1.0]], ['2, k, 5', [-0.541754, -0.0209331, 1.0]], ['2, k, 6', [-0.436683, -0.210876, 1.0]], ['2, k, 7', [-0.398451, -0.256187, 1.0]], ['2, k, 8', [-0.11004, 0.126568, 1.0]], ['2, k, 9', [0.0186144, 0.0622059, 1.0]], ['2, k, 10', [-0.067864, -0.133304, 1.0]], ['2, k, 11', [-0.0980962, -0.195903, 1.0]], ['2, k, 12', [-0.296632, -0.348151, 1.0]], ['2, k, 13', [-0.37519, -0.726844, 1.0]], ['2, k, 14', [-0.45534, -1.05169, 1.0]], ['2, k, 15', [-0.473682, -1.11198, 1.0]], ['2, k, 16', [-0.153544, -0.332803, 1.0]], ['2, k, 17', [-0.122129, -0.637667, 1.0]], ['2, k, 18', [-0.130366, -0.928678, 1.0]], ['2, k, 19', [-0.11151, -1.00904, 1.0]], ['2, k, 20', [-0.260774, 0.135966, 1.0]], ['2, k, 21', [-0.39838, -0.332113, 1.0]], ['2, k, 22', [-0.366401, -0.257587, 1.0]], ['2, k, 23', [-0.125187, -0.259844, 1.0]], ['2, k, 24', [-0.0473778, -0.23109, 1.0]]]
[['2, k, 0', [-0.227459, -0.344689, 1.0]], ['2, k, 1', [-0.248765, -0.0685502, 1.0]], ['2, k, 2', [-0.264364, 0.207202, 1.0]], ['2, k, 3', [-0.268714, 0.339443, 1.0]], ['2, k, 4', [-0.428523, 0.109111, 1.0]], ['2, k, 5', [-0.541, -0.0207178, 1.0]], ['2, k, 6', [-0.436836, -0.21115, 1.0]], ['2, k, 7', [-0.399613, -0.260543, 1.0]], ['2, k, 8', [-0.109876, 0.127683, 1.0]], ['2, k, 9', [0.0197469, 0.0627083, 1.0]], ['2, k, 10', [-0.0683001, -0.131854, 1.0]], ['2, k, 11', [-0.0963772, -0.195124, 1.0]], ['2, k, 12', [-0.295669, -0.347678, 1.0]], ['2, k, 13', [-0.374253, -0.728372, 1.0]], ['2, k, 14', [-0.453879, -1.05114, 1.0]], ['2, k, 15', [-0.473674, -1.11308, 1.0]], ['2, k, 16', [-0.153107, -0.332431, 1.0]], ['2, k, 17', [-0.12205, -0.637087, 1.0]], ['2, k, 18', [-0.130089, -0.926414, 1.0]], ['2, k, 19', [-0.111045, -1.00699, 1.0]], ['2, k, 20', [-0.260676, 0.138643, 1.0]], ['2, k, 21', [-0.397785, -0.3385, 1.0]], ['2, k, 22', [-0.369795, -0.25456, 1.0]], ['2, k, 23', [-0.122304, -0.260061, 1.0]], ['2, k, 24', [-0.0411105, -0.238167, 1.0]]]
[['2, k, 0', [-0.226814, -0.343699, 1.0]], ['2, k, 1', [-0.248147, -0.0664104, 1.0]], ['2, k, 2', [-0.26442, 0.20946, 1.0]], ['2, k, 3', [-0.268637, 0.343433, 1.0]], ['2, k, 4', [-0.428242, 0.11126, 1.0]], ['2, k, 5', [-0.54068, -0.0206161, 1.0]], ['2, k, 6', [-0.437748, -0.211686, 1.0]], ['2, k, 7', [-0.400943, -0.254528, 1.0]], ['2, k, 8', [-0.108621, 0.135461, 1.0]], ['2, k, 9', [0.021199, 0.0636642, 1.0]], ['2, k, 10', [-0.0629524, -0.132472, 1.0]], ['2, k, 11', [-0.0943625, -0.194839, 1.0]], ['2, k, 12', [-0.295091, -0.346837, 1.0]], ['2, k, 13', [-0.373406, -0.729274, 1.0]], ['2, k, 14', [-0.453777, -1.05183, 1.0]], ['2, k, 15', [-0.473667, -1.11308, 1.0]], ['2, k, 16', [-0.152402, -0.331303, 1.0]], ['2, k, 17', [-0.121659, -0.63797, 1.0]], ['2, k, 18', [-0.129257, -0.926007, 1.0]], ['2, k, 19', [-0.110344, -1.00677, 1.0]], ['2, k, 20', [-0.2606, 0.140797, 1.0]], ['2, k, 21', [-0.400611, -0.336052, 1.0]], ['2, k, 22', [-0.37629, -0.250022, 1.0]], ['2, k, 23', [-0.115609, -0.257401, 1.0]], ['2, k, 24', [-0.0467081, -0.208356, 1.0]]]
[['2, k, 0', [-0.226989, -0.344, 1.0]], ['2, k, 1', [-0.247869, -0.0654444, 1.0]], ['2, k, 2', [-0.264196, 0.21165, 1.0]], ['2, k, 3', [-0.268811, 0.344969, 1.0]], ['2, k, 4', [-0.428137, 0.112927, 1.0]], ['2, k, 5', [-0.54062, -0.0206413, 1.0]], ['2, k, 6', [-0.437499, -0.211522, 1.0]], ['2, k, 7', [-0.403751, -0.25279, 1.0]], ['2, k, 8', [-0.108621, 0.135449, 1.0]], ['2, k, 9', [0.021197, 0.0621637, 1.0]], ['2, k, 10', [-0.0610494, -0.134626, 1.0]], ['2, k, 11', [-0.0928105, -0.196373, 1.0]], ['2, k, 12', [-0.295341, -0.346963, 1.0]], ['2, k, 13', [-0.37253, -0.730374, 1.0]], ['2, k, 14', [-0.453637, -1.05159, 1.0]], ['2, k, 15', [-0.473682, -1.11309, 1.0]], ['2, k, 16', [-0.152481, -0.331753, 1.0]], ['2, k, 17', [-0.123807, -0.637469, 1.0]], ['2, k, 18', [-0.130644, -0.925, 1.0]], ['2, k, 19', [-0.111614, -1.00586, 1.0]], ['2, k, 20', [-0.260382, 0.142618, 1.0]], ['2, k, 21', [-0.406489, -0.335256, 1.0]], ['2, k, 22', [-0.37643, -0.251824, 1.0]], ['2, k, 23', [-0.115749, -0.259859, 1.0]], ['2, k, 24', [-0.047605, -0.204756, 1.0]]]
[['2, k, 0', [-0.227534, -0.344132, 1.0]], ['2, k, 1', [-0.247904, -0.0642966, 1.0]], ['2, k, 2', [-0.264663, 0.213952, 1.0]], ['2, k, 3', [-0.269194, 0.347611, 1.0]], ['2, k, 4', [-0.4275, 0.114305, 1.0]], ['2, k, 5', [-0.540951, -0.0205985, 1.0]], ['2, k, 6', [-0.436552, -0.210344, 1.0]], ['2, k, 7', [-0.403763, -0.252795, 1.0]], ['2, k, 8', [-0.109013, 0.136634, 1.0]], ['2, k, 9', [0.0213022, 0.0622575, 1.0]], ['2, k, 10', [-0.0602321, -0.134511, 1.0]], ['2, k, 11', [-0.0926993, -0.194628, 1.0]], ['2, k, 12', [-0.296106, -0.34713, 1.0]], ['2, k, 13', [-0.372173, -0.729152, 1.0]], ['2, k, 14', [-0.45751, -1.05369, 1.0]], ['2, k, 15', [-0.473444, -1.11329, 1.0]], ['2, k, 16', [-0.152774, -0.331812, 1.0]], ['2, k, 17', [-0.124441, -0.636778, 1.0]], ['2, k, 18', [-0.130376, -0.92634, 1.0]], ['2, k, 19', [-0.111267, -1.00721, 1.0]], ['2, k, 20', [-0.260692, 0.144547, 1.0]], ['2, k, 21', [-0.404136, -0.333311, 1.0]], ['2, k, 22', [-0.374209, -0.247543, 1.0]], ['2, k, 23', [-0.109353, -0.260062, 1.0]], ['2, k, 24', [-0.0483593, -0.209703, 1.0]]]
[['2, k, 0', [-0.227242, -0.344009, 1.0]], ['2, k, 1', [-0.248094, -0.0631305, 1.0]], ['2, k, 2', [-0.26558, 0.215243, 1.0]], ['2, k, 3', [-0.269026, 0.349437, 1.0]], ['2, k, 4', [-0.427759, 0.115211, 1.0]], ['2, k, 5', [-0.540692, -0.0211405, 1.0]], ['2, k, 6', [-0.442212, -0.212364, 1.0]], ['2, k, 7', [-0.402203, -0.253168, 1.0]], ['2, k, 8', [-0.109584, 0.138151, 1.0]], ['2, k, 9', [0.0203209, 0.0626077, 1.0]], ['2, k, 10', [-0.0639872, -0.132425, 1.0]], ['2, k, 11', [-0.0948126, -0.192896, 1.0]], ['2, k, 12', [-0.29631, -0.347452, 1.0]], ['2, k, 13', [-0.37231, -0.727417, 1.0]], ['2, k, 14', [-0.458606, -1.05409, 1.0]], ['2, k, 15', [-0.473357, -1.11362, 1.0]], ['2, k, 16', [-0.152019, -0.331257, 1.0]], ['2, k, 17', [-0.123373, -0.634777, 1.0]], ['2, k, 18', [-0.18864, -0.902081, 1.0]], ['2, k, 19', [-0.145761, -0.975561, 1.0]], ['2, k, 20', [-0.261317, 0.145728, 1.0]], ['2, k, 21', [-0.402059, -0.331763, 1.0]], ['2, k, 22', [-0.374461, -0.233537, 1.0]], ['2, k, 23', [-0.108828, -0.256717, 1.0]], ['2, k, 24', [-0.0522264, -0.211983, 1.0]]]
[['2, k, 0', [-0.229161, -0.34417, 1.0]], ['2, k, 1', [-0.248633, -0.0624165, 1.0]], ['2, k, 2', [-0.26599, 0.216467, 1.0]], ['2, k, 3', [-0.269409, 0.350401, 1.0]], ['2, k, 4', [-0.42839, 0.115882, 1.0]], ['2, k, 5', [-0.541169, -0.0220103, 1.0]], ['2, k, 6', [-0.442855, -0.213255, 1.0]], ['2, k, 7', [-0.406071, -0.249322, 1.0]], ['2, k, 8', [-0.11027, 0.138671, 1.0]], ['2, k, 9', [0.0195231, 0.0625647, 1.0]], ['2, k, 10', [-0.0666344, -0.131395, 1.0]], ['2, k, 11', [-0.0966526, -0.191989, 1.0]], ['2, k, 12', [-0.298294, -0.347481, 1.0]], ['2, k, 13', [-0.373675, -0.730829, 1.0]], ['2, k, 14', [-0.459249, -1.05446, 1.0]], ['2, k, 15', [-0.473186, -1.11352, 1.0]], ['2, k, 16', [-0.153781, -0.331521, 1.0]], ['2, k, 17', [-0.124271, -0.636364, 1.0]], ['2, k, 18', [-0.18831, -0.901103, 1.0]], ['2, k, 19', [-0.145944, -0.974772, 1.0]], ['2, k, 20', [-0.261768, 0.146858, 1.0]], ['2, k, 21', [-0.408231, -0.331312, 1.0]], ['2, k, 22', [-0.378187, -0.232784, 1.0]], ['2, k, 23', [-0.110044, -0.25488, 1.0]], ['2, k, 24', [-0.0555816, -0.213401, 1.0]]]
[['2, k, 0', [-0.231094, -0.345646, 1.0]], ['2, k, 1', [-0.249244, -0.0618744, 1.0]], ['2, k, 2', [-0.266199, 0.217527, 1.0]], ['2, k, 3', [-0.269615, 0.350888, 1.0]], ['2, k, 4', [-0.429022, 0.116812, 1.0]], ['2, k, 5', [-0.541962, -0.0233512, 1.0]], ['2, k, 6', [-0.445727, -0.215536, 1.0]], ['2, k, 7', [-0.41343, -0.256713, 1.0]], ['2, k, 8', [-0.110801, 0.138504, 1.0]], ['2, k, 9', [0.0190012, 0.0621921, 1.0]], ['2, k, 10', [-0.0695903, -0.130446, 1.0]], ['2, k, 11', [-0.0994888, -0.190128, 1.0]], ['2, k, 12', [-0.300444, -0.349084, 1.0]], ['2, k, 13', [-0.374519, -0.728671, 1.0]], ['2, k, 14', [-0.461026, -1.05523, 1.0]], ['2, k, 15', [-0.472997, -1.1135, 1.0]], ['2, k, 16', [-0.155407, -0.332782, 1.0]], ['2, k, 17', [-0.123952, -0.636044, 1.0]], ['2, k, 18', [-0.142954, -0.929635, 1.0]], ['2, k, 19', [-0.117639, -1.00916, 1.0]], ['2, k, 20', [-0.262034, 0.147707, 1.0]], ['2, k, 21', [-0.414442, -0.336575, 1.0]], ['2, k, 22', [-0.38697, -0.232038, 1.0]], ['2, k, 23', [-0.107047, -0.256206, 1.0]], ['2, k, 24', [-0.0598897, -0.214334, 1.0]]]
[['2, k, 0', [-0.235329, -0.348403, 1.0]], ['2, k, 1', [-0.251745, -0.0625524, 1.0]], ['2, k, 2', [-0.267552, 0.217508, 1.0]], ['2, k, 3', [-0.270056, 0.351088, 1.0]], ['2, k, 4', [-0.428994, 0.116675, 1.0]], ['2, k, 5', [-0.54656, -0.0248675, 1.0]], ['2, k, 6', [-0.450862, -0.218376, 1.0]], ['2, k, 7', [-0.417291, -0.259738, 1.0]], ['2, k, 8', [-0.111922, 0.136152, 1.0]], ['2, k, 9', [0.0184886, 0.0617682, 1.0]], ['2, k, 10', [-0.0709713, -0.130354, 1.0]], ['2, k, 11', [-0.100639, -0.188331, 1.0]], ['2, k, 12', [-0.304769, -0.351663, 1.0]], ['2, k, 13', [-0.376424, -0.72956, 1.0]], ['2, k, 14', [-0.461732, -1.05591, 1.0]], ['2, k, 15', [-0.472848, -1.11349, 1.0]], ['2, k, 16', [-0.159419, -0.335615, 1.0]], ['2, k, 17', [-0.127959, -0.634527, 1.0]], ['2, k, 18', [-0.142982, -0.928056, 1.0]], ['2, k, 19', [-0.118079, -1.0077, 1.0]], ['2, k, 20', [-0.263394, 0.147742, 1.0]], ['2, k, 21', [-0.416106, -0.34139, 1.0]], ['2, k, 22', [-0.390388, -0.23352, 1.0]], ['2, k, 23', [-0.106711, -0.25753, 1.0]], ['2, k, 24', [-0.0626648, -0.219229, 1.0]]]
[['2, k, 0', [-0.240168, -0.35068, 1.0]], ['2, k, 1', [-0.254092, -0.0626724, 1.0]], ['2, k, 2', [-0.268196, 0.218044, 1.0]], ['2, k, 3', [-0.270667, 0.350995, 1.0]], ['2, k, 4', [-0.432723, 0.117793, 1.0]], ['2, k, 5', [-0.547939, -0.0283083, 1.0]], ['2, k, 6', [-0.452051, -0.219986, 1.0]], ['2, k, 7', [-0.42212, -0.252703, 1.0]], ['2, k, 8', [-0.112642, 0.134845, 1.0]], ['2, k, 9', [0.0152148, 0.056583, 1.0]], ['2, k, 10', [-0.0751106, -0.134767, 1.0]], ['2, k, 11', [-0.105278, -0.189114, 1.0]], ['2, k, 12', [-0.309589, -0.354007, 1.0]], ['2, k, 13', [-0.378688, -0.7227, 1.0]], ['2, k, 14', [-0.461999, -1.05613, 1.0]], ['2, k, 15', [-0.472582, -1.11359, 1.0]], ['2, k, 16', [-0.164124, -0.337733, 1.0]], ['2, k, 17', [-0.130805, -0.631876, 1.0]], ['2, k, 18', [-0.140754, -0.92956, 1.0]], ['2, k, 19', [-0.117178, -1.00953, 1.0]], ['2, k, 20', [-0.264172, 0.14818, 1.0]], ['2, k, 21', [-0.435962, -0.340802, 1.0]], ['2, k, 22', [-0.394074, -0.238291, 1.0]], ['2, k, 23', [-0.112851, -0.256835, 1.0]], ['2, k, 24', [-0.0679562, -0.224645, 1.0]]]
