[['2, k, 0', [0.008727935, -0.2838817, 1.0]], ['2, k, 1', [0.005426928, 0.004742882, 1.0]], ['2, k, 2', [0.001255335, 0.2862461, 1.0]], ['2, k, 3', [-0.002901898, 0.412008, 1.0]], ['2, k, 4', [-0.1692698, 0.1926721, 1.0]], ['2, k, 5', [-0.2219714, -0.01960447, 1.0]], ['2, k, 6', [-0.1693738, -0.1151368, 1.0]], ['2, k, 7', [-0.1300637, -0.1476512, 1.0]], ['2, k, 8', [0.1726328, 0.2012624, 1.0]], ['2, k, 9', [0.2263448, -0.01125327, 1.0]], ['2, k, 10', [0.1863708, -0.1258647, 1.0]], ['2, k, 11', [0.146896, -0.1659453, 1.0]], ['2, k, 12', [-0.07872359, -0.2815683, 1.0]], ['2, k, 13', [-0.1179606, -0.2590267, 1.0]], ['2, k, 14', [-0.1087489, -0.6166271, 1.0]], ['2, k, 15', [-0.09053782, -0.6949875, 1.0]], ['2, k, 16', [0.09593834, -0.2792684, 1.0]], ['2, k, 17', [0.1678033, -0.262007, 1.0]], ['2, k, 18', [0.09542736, -0.6156834, 1.0]], ['2, k, 19', [0.1246832, -0.6997724, 1.0]], ['2, k, 20', [0.002422506, 0.2168124, 1.0]], ['2, k, 21', [-0.1118015, -0.1836135, 1.0]], ['2, k, 22', [-0.1501805, -0.169786, 1.0]], ['2, k, 23', [0.1396897, -0.2081147, 1.0]], ['2, k, 24', [0.1068203, -0.1540805, 1.0]]]
[['2, k, 0', [0.0151245, -0.2874263, 1.0]], ['2, k, 1', [0.00279412, 0.004140159, 1.0]], ['2, k, 2', [-0.01083484, 0.2893596, 1.0]], ['2, k, 3', [-0.01865209, 0.4190618, 1.0]], ['2, k, 4', [-0.1792804, 0.1802928, 1.0]], ['2, k, 5', [-0.2221249, -0.03441275, 1.0]], ['2, k, 6', [-0.1635987, -0.122776, 1.0]], ['2, k, 7', [-0.1171693, -0.1561346, 1.0]], ['2, k, 8', [0.1626466, 0.1959956, 1.0]], ['2, k, 9', [0.2242684, -0.01347521, 1.0]], ['2, k, 10', [0.1991787, -0.1094897, 1.0]], ['2, k, 11', [0.1758784, -0.1446759, 1.0]], ['2, k, 12', [-0.07374493, -0.2879016, 1.0]], ['2, k, 13', [-0.121712, -0.24698, 1.0]], ['2, k, 14', [-0.1270193, -0.6038855, 1.0]], ['2, k, 15', [-0.1130572, -0.6831454, 1.0]], ['2, k, 16', [0.1034597, -0.2798229, 1.0]], ['2, k, 17', [0.2225082, -0.2486771, 1.0]], ['2, k, 18', [0.1772134, -0.6148857, 1.0]], ['2, k, 19', [0.1690732, -0.6878526, 1.0]], ['2, k, 20', [-0.007589683, 0.2188796, 1.0]], ['2, k, 21', [-0.1079457, -0.1970864, 1.0]], ['2, k, 22', [-0.1641321, -0.1702334, 1.0]], ['2, k, 23', [0.1826538, -0.1817585, 1.0]], ['2, k, 24', [0.1198995, -0.1350394, 1.0]]]
[['2, k, 0', [0.01472528, -0.2872816, 1.0]], ['2, k, 1', [0.002514979, 0.004331935, 1.0]], ['2, k, 2', [-0.01086125, 0.2895558, 1.0]], ['2, k, 3', [-0.01864504, 0.4190485, 1.0]], ['2, k, 4', [-0.1792428, 0.1804677, 1.0]], ['2, k, 5', [-0.2221182, -0.03423922, 1.0]], ['2, k, 6', [-0.1636527, -0.1227981, 1.0]], ['2, k, 7', [-0.1201209, -0.1595369, 1.0]], ['2, k, 8', [0.1626883, 0.1959898, 1.0]], ['2, k, 9', [0.2245622, -0.01339212, 1.0]], ['2, k, 10', [0.1995944, -0.1088916, 1.0]], ['2, k, 11', [0.1742606, -0.147112, 1.0]], ['2, k, 12', [-0.07406875, -0.2877282, 1.0]], ['2, k, 13', [-0.1217478, -0.2471986, 1.0]], ['2, k, 14', [-0.1275263, -0.6040234, 1.0]], ['2, k, 15', [-0.1120494, -0.6824799, 1.0]], ['2, k, 16', [0.1029841, -0.2797233, 1.0]], ['2, k, 17', [0.2201642, -0.2476259, 1.0]], ['2, k, 18', [0.1740071, -0.6132067, 1.0]], ['2, k, 19', [0.1695569, -0.687371, 1.0]], ['2, k, 20', [-0.007660505, 0.2190751, 1.0]], ['2, k, 21', [-0.1079664, -0.1998358, 1.0]], ['2, k, 22', [-0.193467, -0.1978089, 1.0]], ['2, k, 23', [0.1804182, -0.1833802, 1.0]], ['2, k, 24', [0.1301381, -0.1590886, 1.0]]]
[['2, k, 0', [0.0146259, -0.2871732, 1.0]], ['2, k, 1', [0.002357802, 0.004512805, 1.0]], ['2, k, 2', [-0.0109554, 0.2897698, 1.0]], ['2, k, 3', [-0.01826874, 0.4190077, 1.0]], ['2, k, 4', [-0.1791878, 0.1806131, 1.0]], ['2, k, 5', [-0.222526, -0.03396481, 1.0]], ['2, k, 6', [-0.1581902, -0.1238183, 1.0]], ['2, k, 7', [-0.1184357, -0.1400141, 1.0]], ['2, k, 8', [0.1626825, 0.1963609, 1.0]], ['2, k, 9', [0.2248417, -0.01297109, 1.0]], ['2, k, 10', [0.199474, -0.1089499, 1.0]], ['2, k, 11', [0.1728766, -0.1463623, 1.0]], ['2, k, 12', [-0.07415286, -0.2876328, 1.0]], ['2, k, 13', [-0.1218472, -0.2475795, 1.0]], ['2, k, 14', [-0.1275943, -0.6043769, 1.0]], ['2, k, 15', [-0.1119384, -0.6827521, 1.0]], ['2, k, 16', [0.10289, -0.2796064, 1.0]], ['2, k, 17', [0.217744, -0.2461783, 1.0]], ['2, k, 18', [0.1728069, -0.6116165, 1.0]], ['2, k, 19', [0.1699031, -0.6886302, 1.0]], ['2, k, 20', [-0.007761107, 0.2192851, 1.0]], ['2, k, 21', [-0.108187, -0.1712659, 1.0]], ['2, k, 22', [-0.1697082, -0.1303123, 1.0]], ['2, k, 23', [0.1851899, -0.1839169, 1.0]], ['2, k, 24', [0.1436355, -0.1759453, 1.0]]]
[['2, k, 0', [0.01428798, -0.287081, 1.0]], ['2, k, 1', [0.002308708, 0.004604834, 1.0]], ['2, k, 2', [-0.01058005, 0.2899831, 1.0]], ['2, k, 3', [-0.01818752, 0.4190548, 1.0]], ['2, k, 4', [-0.1790638, 0.1809907, 1.0]], ['2, k, 5', [-0.2224362, -0.03357023, 1.0]], ['2, k, 6', [-0.1594845, -0.1239277, 1.0]], ['2, k, 7', [-0.1216226, -0.1406722, 1.0]], ['2, k, 8', [0.1627487, 0.1964121, 1.0]], ['2, k, 9', [0.2248712, -0.01294367, 1.0]], ['2, k, 10', [0.1982209, -0.1089781, 1.0]], ['2, k, 11', [0.1712774, -0.1460829, 1.0]], ['2, k, 12', [-0.07454066, -0.2874598, 1.0]], ['2, k, 13', [-0.1218757, -0.247927, 1.0]], ['2, k, 14', [-0.1276017, -0.6046972, 1.0]], ['2, k, 15', [-0.1121619, -0.6829576, 1.0]], ['2, k, 16', [0.1026179, -0.2795788, 1.0]], ['2, k, 17', [0.2162108, -0.2463765, 1.0]], ['2, k, 18', [0.1720589, -0.6115363, 1.0]], ['2, k, 19', [0.1699447, -0.6906021, 1.0]], ['2, k, 20', [-0.007537961, 0.219462, 1.0]], ['2, k, 21', [-0.1116994, -0.1721462, 1.0]], ['2, k, 22', [-0.1646277, -0.167135, 1.0]], ['2, k, 23', [0.1813749, -0.1853122, 1.0]], ['2, k, 24', [0.1155711, -0.1458665, 1.0]]]
[['2, k, 0', [0.01423504, -0.2870563, 1.0]], ['2, k, 1', [0.002192388, 0.004666886, 1.0]], ['2, k, 2', [-0.01066512, 0.2900466, 1.0]], ['2, k, 3', [-0.01805941, 0.4188898, 1.0]], ['2, k, 4', [-0.179094, 0.1810486, 1.0]], ['2, k, 5', [-0.2224174, -0.03352482, 1.0]], ['2, k, 6', [-0.1596479, -0.1237951, 1.0]], ['2, k, 7', [-0.1194282, -0.1402006, 1.0]], ['2, k, 8', [0.1628323, 0.1965812, 1.0]], ['2, k, 9', [0.2246169, -0.01292814, 1.0]], ['2, k, 10', [0.1976056, -0.1099149, 1.0]], ['2, k, 11', [0.1695018, -0.1491254, 1.0]], ['2, k, 12', [-0.07459414, -0.2874281, 1.0]], ['2, k, 13', [-0.1218834, -0.248083, 1.0]], ['2, k, 14', [-0.1270915, -0.6050655, 1.0]], ['2, k, 15', [-0.1121983, -0.6837363, 1.0]], ['2, k, 16', [0.1025472, -0.2795512, 1.0]], ['2, k, 17', [0.2150253, -0.2468846, 1.0]], ['2, k, 18', [0.172201, -0.6122353, 1.0]], ['2, k, 19', [0.1700207, -0.6912139, 1.0]], ['2, k, 20', [-0.007621058, 0.2195275, 1.0]], ['2, k, 21', [-0.1081891, -0.1734679, 1.0]], ['2, k, 22', [-0.1692048, -0.119444, 1.0]], ['2, k, 23', [0.1801828, -0.1907844, 1.0]], ['2, k, 24', [0.1408686, -0.1743458, 1.0]]]
[['2, k, 0', [0.01420395, -0.2870416, 1.0]], ['2, k, 1', [0.002145898, 0.004645826, 1.0]], ['2, k, 2', [-0.01068858, 0.2899545, 1.0]], ['2, k, 3', [-0.01790756, 0.4188736, 1.0]], ['2, k, 4', [-0.1790582, 0.1810923, 1.0]], ['2, k, 5', [-0.2224974, -0.03345592, 1.0]], ['2, k, 6', [-0.1606297, -0.1224518, 1.0]], ['2, k, 7', [-0.1210901, -0.1405238, 1.0]], ['2, k, 8', [0.1626869, 0.1969139, 1.0]], ['2, k, 9', [0.224664, -0.01257215, 1.0]], ['2, k, 10', [0.1976752, -0.1103848, 1.0]], ['2, k, 11', [0.1691475, -0.1491762, 1.0]], ['2, k, 12', [-0.07460829, -0.2874075, 1.0]], ['2, k, 13', [-0.1218126, -0.2486163, 1.0]], ['2, k, 14', [-0.1275143, -0.6054196, 1.0]], ['2, k, 15', [-0.1121121, -0.6836088, 1.0]], ['2, k, 16', [0.1024466, -0.279527, 1.0]], ['2, k, 17', [0.2145432, -0.2469364, 1.0]], ['2, k, 18', [0.1712546, -0.6121605, 1.0]], ['2, k, 19', [0.161318, -0.6956958, 1.0]], ['2, k, 20', [-0.007643823, 0.2194659, 1.0]], ['2, k, 21', [-0.1084772, -0.1744203, 1.0]], ['2, k, 22', [-0.1647009, -0.1681865, 1.0]], ['2, k, 23', [0.1787717, -0.1919281, 1.0]], ['2, k, 24', [0.1119799, -0.1523003, 1.0]]]
[['2, k, 0', [0.01406788, -0.2869802, 1.0]], ['2, k, 1', [0.001897491, 0.00465799, 1.0]], ['2, k, 2', [-0.01095161, 0.2898867, 1.0]], ['2, k, 3', [-0.01775065, 0.4188564, 1.0]], ['2, k, 4', [-0.1790816, 0.1811833, 1.0]], ['2, k, 5', [-0.222452, -0.03338218, 1.0]], ['2, k, 6', [-0.1621878, -0.1218484, 1.0]], ['2, k, 7', [-0.1213335, -0.1450379, 1.0]], ['2, k, 8', [0.162684, 0.1969658, 1.0]], ['2, k, 9', [0.2239671, -0.01430932, 1.0]], ['2, k, 10', [0.1948955, -0.1111969, 1.0]], ['2, k, 11', [0.1694932, -0.1505384, 1.0]], ['2, k, 12', [-0.07467613, -0.2873437, 1.0]], ['2, k, 13', [-0.1218232, -0.248956, 1.0]], ['2, k, 14', [-0.1271416, -0.6058287, 1.0]], ['2, k, 15', [-0.1112112, -0.6844192, 1.0]], ['2, k, 16', [0.1022004, -0.2794823, 1.0]], ['2, k, 17', [0.2139553, -0.2476042, 1.0]], ['2, k, 18', [0.1712994, -0.6126912, 1.0]], ['2, k, 19', [0.1576456, -0.6982592, 1.0]], ['2, k, 20', [-0.007883063, 0.2194251, 1.0]], ['2, k, 21', [-0.1067068, -0.1791062, 1.0]], ['2, k, 22', [-0.1675469, -0.1425605, 1.0]], ['2, k, 23', [0.1774523, -0.190704, 1.0]], ['2, k, 24', [0.1384118, -0.1801476, 1.0]]]
[['2, k, 0', [0.01400806, -0.2870323, 1.0]], ['2, k, 1', [0.001870246, 0.004607682, 1.0]], ['2, k, 2', [-0.01092224, 0.2897889, 1.0]], ['2, k, 3', [-0.01751968, 0.4185328, 1.0]], ['2, k, 4', [-0.1790553, 0.181136, 1.0]], ['2, k, 5', [-0.2224023, -0.03343323, 1.0]], ['2, k, 6', [-0.1615169, -0.124129, 1.0]], ['2, k, 7', [-0.1198352, -0.1452333, 1.0]], ['2, k, 8', [0.1626927, 0.1969422, 1.0]], ['2, k, 9', [0.2239326, -0.0144117, 1.0]], ['2, k, 10', [0.1947655, -0.1116071, 1.0]], ['2, k, 11', [0.168547, -0.1499378, 1.0]], ['2, k, 12', [-0.07471296, -0.2873675, 1.0]], ['2, k, 13', [-0.1218227, -0.2494585, 1.0]], ['2, k, 14', [-0.127189, -0.6062629, 1.0]], ['2, k, 15', [-0.1114601, -0.6849018, 1.0]], ['2, k, 16', [0.1020631, -0.2796409, 1.0]], ['2, k, 17', [0.2138536, -0.2481107, 1.0]], ['2, k, 18', [0.1708241, -0.6128974, 1.0]], ['2, k, 19', [0.1595809, -0.6955707, 1.0]], ['2, k, 20', [-0.007868162, 0.2193503, 1.0]], ['2, k, 21', [-0.1105724, -0.177449, 1.0]], ['2, k, 22', [-0.1688942, -0.1325074, 1.0]], ['2, k, 23', [0.178213, -0.1913392, 1.0]], ['2, k, 24', [0.1256006, -0.1619632, 1.0]]]
[['2, k, 0', [0.01350497, -0.2871516, 1.0]], ['2, k, 1', [0.001810973, 0.004569937, 1.0]], ['2, k, 2', [-0.01075371, 0.2897288, 1.0]], ['2, k, 3', [-0.01753402, 0.4184447, 1.0]], ['2, k, 4', [-0.1790054, 0.1811741, 1.0]], ['2, k, 5', [-0.2223833, -0.03339522, 1.0]], ['2, k, 6', [-0.1616482, -0.1240992, 1.0]], ['2, k, 7', [-0.1201455, -0.1447021, 1.0]], ['2, k, 8', [0.1628016, 0.1969424, 1.0]], ['2, k, 9', [0.2240934, -0.01452078, 1.0]], ['2, k, 10', [0.1934247, -0.112013, 1.0]], ['2, k, 11', [0.1693514, -0.1491503, 1.0]], ['2, k, 12', [-0.07522951, -0.2873677, 1.0]], ['2, k, 13', [-0.1218188, -0.2494593, 1.0]], ['2, k, 14', [-0.127677, -0.6063005, 1.0]], ['2, k, 15', [-0.1115024, -0.6849585, 1.0]], ['2, k, 16', [0.1015776, -0.2798733, 1.0]], ['2, k, 17', [0.2137926, -0.2482055, 1.0]], ['2, k, 18', [0.1711014, -0.6129485, 1.0]], ['2, k, 19', [0.1623054, -0.6950496, 1.0]], ['2, k, 20', [-0.007789563, 0.2193094, 1.0]], ['2, k, 21', [-0.1090578, -0.1789148, 1.0]], ['2, k, 22', [-0.1647295, -0.174018, 1.0]], ['2, k, 23', [0.1806425, -0.1895536, 1.0]], ['2, k, 24', [0.1140992, -0.140811, 1.0]]]
[['2, k, 0', [0.01304909, -0.287476, 1.0]], ['2, k, 1', [0.001595924, 0.004287575, 1.0]], ['2, k, 2', [-0.01073057, 0.2894562, 1.0]], ['2, k, 3', [-0.01726262, 0.418166, 1.0]], ['2, k, 4', [-0.1789072, 0.1809969, 1.0]], ['2, k, 5', [-0.2222831, -0.03357917, 1.0]], ['2, k, 6', [-0.1616375, -0.1242131, 1.0]], ['2, k, 7', [-0.1196003, -0.1432516, 1.0]], ['2, k, 8', [0.1626648, 0.1969726, 1.0]], ['2, k, 9', [0.2237216, -0.01550102, 1.0]], ['2, k, 10', [0.1930523, -0.1127781, 1.0]], ['2, k, 11', [0.1682565, -0.1505057, 1.0]], ['2, k, 12', [-0.07561804, -0.2876313, 1.0]], ['2, k, 13', [-0.1218536, -0.2494924, 1.0]], ['2, k, 14', [-0.1279076, -0.6062273, 1.0]], ['2, k, 15', [-0.1117238, -0.6841396, 1.0]], ['2, k, 16', [0.1010986, -0.2802437, 1.0]], ['2, k, 17', [0.2138357, -0.248926, 1.0]], ['2, k, 18', [0.1710365, -0.6136471, 1.0]], ['2, k, 19', [0.1641734, -0.6943918, 1.0]], ['2, k, 20', [-0.007807692, 0.2190524, 1.0]], ['2, k, 21', [-0.11206, -0.1760617, 1.0]], ['2, k, 22', [-0.1652547, -0.1724955, 1.0]], ['2, k, 23', [0.1799614, -0.1910281, 1.0]], ['2, k, 24', [0.1237798, -0.1652231, 1.0]]]
[['2, k, 0', [0.01306898, -0.2875296, 1.0]], ['2, k, 1', [0.001594946, 0.004213596, 1.0]], ['2, k, 2', [-0.01070313, 0.2893279, 1.0]], ['2, k, 3', [-0.01706755, 0.4177254, 1.0]], ['2, k, 4', [-0.1787303, 0.1809926, 1.0]], ['2, k, 5', [-0.2223937, -0.03355018, 1.0]], ['2, k, 6', [-0.162005, -0.1264559, 1.0]], ['2, k, 7', [-0.1203853, -0.1446223, 1.0]], ['2, k, 8', [0.1626604, 0.1969764, 1.0]], ['2, k, 9', [0.223799, -0.01545814, 1.0]], ['2, k, 10', [0.1927288, -0.1129766, 1.0]], ['2, k, 11', [0.1678338, -0.1507434, 1.0]], ['2, k, 12', [-0.07558927, -0.2876852, 1.0]], ['2, k, 13', [-0.1219033, -0.2495332, 1.0]], ['2, k, 14', [-0.127793, -0.606257, 1.0]], ['2, k, 15', [-0.1116184, -0.6842373, 1.0]], ['2, k, 16', [0.1011281, -0.2803109, 1.0]], ['2, k, 17', [0.2136471, -0.2494012, 1.0]], ['2, k, 18', [0.1709224, -0.6141182, 1.0]], ['2, k, 19', [0.1635398, -0.6953924, 1.0]], ['2, k, 20', [-0.007783213, 0.2189414, 1.0]], ['2, k, 21', [-0.1141289, -0.1757731, 1.0]], ['2, k, 22', [-0.1664891, -0.1452502, 1.0]], ['2, k, 23', [0.1741542, -0.1928547, 1.0]], ['2, k, 24', [0.1229663, -0.161849, 1.0]]]
[['2, k, 0', [0.01294157, -0.2879404, 1.0]], ['2, k, 1', [0.0009908313, 0.003476861, 1.0]], ['2, k, 2', [-0.01158505, 0.2880589, 1.0]], ['2, k, 3', [-0.01670017, 0.4169168, 1.0]], ['2, k, 4', [-0.1746383, 0.1857267, 1.0]], ['2, k, 5', [-0.2223108, -0.03175042, 1.0]], ['2, k, 6', [-0.1665658, -0.1235395, 1.0]], ['2, k, 7', [-0.1185796, -0.1618653, 1.0]], ['2, k, 8', [0.1630401, 0.1969579, 1.0]], ['2, k, 9', [0.2228599, -0.01493264, 1.0]], ['2, k, 10', [0.1915103, -0.1158133, 1.0]], ['2, k, 11', [0.1680482, -0.151135, 1.0]], ['2, k, 12', [-0.07563598, -0.2879669, 1.0]], ['2, k, 13', [-0.1222688, -0.2501027, 1.0]], ['2, k, 14', [-0.128462, -0.606786, 1.0]], ['2, k, 15', [-0.1094239, -0.683934, 1.0]], ['2, k, 16', [0.1009691, -0.2808138, 1.0]], ['2, k, 17', [0.2123724, -0.2507583, 1.0]], ['2, k, 18', [0.1714254, -0.6158687, 1.0]], ['2, k, 19', [0.1664419, -0.6934004, 1.0]], ['2, k, 20', [-0.008536022, 0.2178353, 1.0]], ['2, k, 21', [-0.1044194, -0.202668, 1.0]], ['2, k, 22', [-0.1886549, -0.1917964, 1.0]], ['2, k, 23', [0.1802603, -0.1905534, 1.0]], ['2, k, 24', [0.1345694, -0.1837595, 1.0]]]
[['2, k, 0', [0.01287079, -0.288075, 1.0]], ['2, k, 1', [0.0009723092, 0.003304971, 1.0]], ['2, k, 2', [-0.01147242, 0.2878203, 1.0]], ['2, k, 3', [-0.01657699, 0.4166017, 1.0]], ['2, k, 4', [-0.174983, 0.1849798, 1.0]], ['2, k, 5', [-0.2223065, -0.03166378, 1.0]], ['2, k, 6', [-0.1644251, -0.1224169, 1.0]], ['2, k, 7', [-0.12095, -0.1445027, 1.0]], ['2, k, 8', [0.1631436, 0.1968062, 1.0]], ['2, k, 9', [0.2228921, -0.01502541, 1.0]], ['2, k, 10', [0.1912163, -0.1148739, 1.0]], ['2, k, 11', [0.1652073, -0.1498791, 1.0]], ['2, k, 12', [-0.07568128, -0.2880694, 1.0]], ['2, k, 13', [-0.1222967, -0.2502714, 1.0]], ['2, k, 14', [-0.1281292, -0.6071095, 1.0]], ['2, k, 15', [-0.1092608, -0.6844713, 1.0]], ['2, k, 16', [0.1008766, -0.2809889, 1.0]], ['2, k, 17', [0.2123192, -0.2508106, 1.0]], ['2, k, 18', [0.1713055, -0.6159041, 1.0]], ['2, k, 19', [0.1630278, -0.6931962, 1.0]], ['2, k, 20', [-0.008458551, 0.2176162, 1.0]], ['2, k, 21', [-0.1077455, -0.17825, 1.0]], ['2, k, 22', [-0.1608297, -0.1705699, 1.0]], ['2, k, 23', [0.1766393, -0.1923585, 1.0]], ['2, k, 24', [0.106552, -0.1457733, 1.0]]]
[['2, k, 0', [0.01287788, -0.2880927, 1.0]], ['2, k, 1', [0.0009252985, 0.003286415, 1.0]], ['2, k, 2', [-0.01159414, 0.2878192, 1.0]], ['2, k, 3', [-0.0166506, 0.4166735, 1.0]], ['2, k, 4', [-0.1756696, 0.1837957, 1.0]], ['2, k, 5', [-0.2223494, -0.03162612, 1.0]], ['2, k, 6', [-0.1642782, -0.1227143, 1.0]], ['2, k, 7', [-0.1199784, -0.1439419, 1.0]], ['2, k, 8', [0.16303, 0.1968718, 1.0]], ['2, k, 9', [0.2232755, -0.0146408, 1.0]], ['2, k, 10', [0.1920936, -0.1150216, 1.0]], ['2, k, 11', [0.1691723, -0.1502715, 1.0]], ['2, k, 12', [-0.07567371, -0.2881066, 1.0]], ['2, k, 13', [-0.1223041, -0.2502787, 1.0]], ['2, k, 14', [-0.1279823, -0.607078, 1.0]], ['2, k, 15', [-0.1095317, -0.684841, 1.0]], ['2, k, 16', [0.100892, -0.2809986, 1.0]], ['2, k, 17', [0.2123424, -0.2508416, 1.0]], ['2, k, 18', [0.1711406, -0.6159273, 1.0]], ['2, k, 19', [0.1625838, -0.692708, 1.0]], ['2, k, 20', [-0.008552602, 0.2176082, 1.0]], ['2, k, 21', [-0.1130992, -0.1776109, 1.0]], ['2, k, 22', [-0.1672801, -0.1168415, 1.0]], ['2, k, 23', [0.1819954, -0.1890572, 1.0]], ['2, k, 24', [0.1255149, -0.172637, 1.0]]]
[['2, k, 0', [0.01282755, -0.287972, 1.0]], ['2, k, 1', [0.0009289345, 0.003315221, 1.0]], ['2, k, 2', [-0.01149817, 0.2878296, 1.0]], ['2, k, 3', [-0.01665089, 0.4166737, 1.0]], ['2, k, 4', [-0.1760686, 0.1836631, 1.0]], ['2, k, 5', [-0.2223291, -0.03060109, 1.0]], ['2, k, 6', [-0.1622692, -0.1250665, 1.0]], ['2, k, 7', [-0.119978, -0.1394593, 1.0]], ['2, k, 8', [0.1643579, 0.1989096, 1.0]], ['2, k, 9', [0.2233662, -0.01452631, 1.0]], ['2, k, 10', [0.1928231, -0.1158242, 1.0]], ['2, k, 11', [0.1673739, -0.150244, 1.0]], ['2, k, 12', [-0.07568995, -0.2880225, 1.0]], ['2, k, 13', [-0.1223612, -0.2503149, 1.0]], ['2, k, 14', [-0.1280104, -0.6071473, 1.0]], ['2, k, 15', [-0.109606, -0.6850656, 1.0]], ['2, k, 16', [0.100805, -0.2808222, 1.0]], ['2, k, 17', [0.2124204, -0.2508338, 1.0]], ['2, k, 18', [0.1727009, -0.6162323, 1.0]], ['2, k, 19', [0.1661799, -0.693498, 1.0]], ['2, k, 20', [-0.008490626, 0.2176248, 1.0]], ['2, k, 21', [-0.1115623, -0.1719491, 1.0]], ['2, k, 22', [-0.172608, -0.1470203, 1.0]], ['2, k, 23', [0.1776878, -0.1898272, 1.0]], ['2, k, 24', [0.1232531, -0.1617308, 1.0]]]
[['2, k, 0', [0.01296807, -0.2878889, 1.0]], ['2, k, 1', [0.0009307906, 0.003383288, 1.0]], ['2, k, 2', [-0.01158203, 0.2879521, 1.0]], ['2, k, 3', [-0.01667759, 0.4166899, 1.0]], ['2, k, 4', [-0.1765926, 0.1828883, 1.0]], ['2, k, 5', [-0.2223822, -0.03113447, 1.0]], ['2, k, 6', [-0.1620253, -0.1240454, 1.0]], ['2, k, 7', [-0.1224539, -0.1388562, 1.0]], ['2, k, 8', [0.164178, 0.1989887, 1.0]], ['2, k, 9', [0.2231854, -0.01356811, 1.0]], ['2, k, 10', [0.1937259, -0.1163977, 1.0]], ['2, k, 11', [0.16924, -0.1486518, 1.0]], ['2, k, 12', [-0.0755526, -0.2880009, 1.0]], ['2, k, 13', [-0.1224225, -0.2503639, 1.0]], ['2, k, 14', [-0.127996, -0.6071845, 1.0]], ['2, k, 15', [-0.109554, -0.6851081, 1.0]], ['2, k, 16', [0.1009893, -0.2806406, 1.0]], ['2, k, 17', [0.2130172, -0.249437, 1.0]], ['2, k, 18', [0.1744419, -0.6149518, 1.0]], ['2, k, 19', [0.1675326, -0.6929374, 1.0]], ['2, k, 20', [-0.008542805, 0.2177267, 1.0]], ['2, k, 21', [-0.1094555, -0.1688573, 1.0]], ['2, k, 22', [-0.1643656, -0.1678526, 1.0]], ['2, k, 23', [0.1790445, -0.1888374, 1.0]], ['2, k, 24', [0.1255054, -0.1683806, 1.0]]]
[['2, k, 0', [0.01269439, -0.2878288, 1.0]], ['2, k, 1', [0.0008431562, 0.00347055, 1.0]], ['2, k, 2', [-0.01149368, 0.2882323, 1.0]], ['2, k, 3', [-0.01661137, 0.4166585, 1.0]], ['2, k, 4', [-0.1766177, 0.1828339, 1.0]], ['2, k, 5', [-0.2224161, -0.03117878, 1.0]], ['2, k, 6', [-0.1615926, -0.1244523, 1.0]], ['2, k, 7', [-0.1206803, -0.1411332, 1.0]], ['2, k, 8', [0.1642323, 0.1988276, 1.0]], ['2, k, 9', [0.2232878, -0.01227571, 1.0]], ['2, k, 10', [0.1958017, -0.1163677, 1.0]], ['2, k, 11', [0.1712832, -0.1488363, 1.0]], ['2, k, 12', [-0.07590714, -0.2878763, 1.0]], ['2, k, 13', [-0.1224462, -0.2501773, 1.0]], ['2, k, 14', [-0.1280001, -0.6069773, 1.0]], ['2, k, 15', [-0.1095494, -0.6848837, 1.0]], ['2, k, 16', [0.1007966, -0.2806274, 1.0]], ['2, k, 17', [0.2139255, -0.2487764, 1.0]], ['2, k, 18', [0.1789399, -0.6146536, 1.0]], ['2, k, 19', [0.1773161, -0.6913739, 1.0]], ['2, k, 20', [-0.008520263, 0.2179378, 1.0]], ['2, k, 21', [-0.10827, -0.176252, 1.0]], ['2, k, 22', [-0.1618575, -0.1678728, 1.0]], ['2, k, 23', [0.1767657, -0.1897828, 1.0]], ['2, k, 24', [0.1199315, -0.1546924, 1.0]]]
[['2, k, 0', [0.01268136, -0.2878241, 1.0]], ['2, k, 1', [0.0008496721, 0.003522723, 1.0]], ['2, k, 2', [-0.01135727, 0.288439, 1.0]], ['2, k, 3', [-0.01662689, 0.4166529, 1.0]], ['2, k, 4', [-0.1766849, 0.1827817, 1.0]], ['2, k, 5', [-0.2223067, -0.0312865, 1.0]], ['2, k, 6', [-0.1614257, -0.12472, 1.0]], ['2, k, 7', [-0.1197878, -0.1414157, 1.0]], ['2, k, 8', [0.1642162, 0.1986285, 1.0]], ['2, k, 9', [0.2233272, -0.01237069, 1.0]], ['2, k, 10', [0.1967674, -0.1168693, 1.0]], ['2, k, 11', [0.1714928, -0.1438112, 1.0]], ['2, k, 12', [-0.07593974, -0.2878557, 1.0]], ['2, k, 13', [-0.1223747, -0.2499711, 1.0]], ['2, k, 14', [-0.1280648, -0.6067623, 1.0]], ['2, k, 15', [-0.1098574, -0.6847425, 1.0]], ['2, k, 16', [0.1007922, -0.2806323, 1.0]], ['2, k, 17', [0.2166361, -0.2473462, 1.0]], ['2, k, 18', [0.1857847, -0.61392, 1.0]], ['2, k, 19', [0.1908555, -0.6916471, 1.0]], ['2, k, 20', [-0.008424751, 0.2180965, 1.0]], ['2, k, 21', [-0.107088, -0.1718193, 1.0]], ['2, k, 22', [-0.1712788, -0.1439593, 1.0]], ['2, k, 23', [0.1789238, -0.185959, 1.0]], ['2, k, 24', [0.1179784, -0.1397113, 1.0]]]
