[['2, k, 0', [-0.06224107, 0.03058346, 1.0]], ['2, k, 1', [-0.07360443, 0.323933, 1.0]], ['2, k, 2', [-0.08354165, 0.6079013, 1.0]], ['2, k, 3', [-0.0550818, 0.7318259, 1.0]], ['2, k, 4', [-0.2379662, 0.4880771, 1.0]], ['2, k, 5', [-0.2514471, 0.2555884, 1.0]], ['2, k, 6', [-0.2309065, 0.03510206, 1.0]], ['2, k, 7', [-0.2431532, -0.02437934, 1.0]], ['2, k, 8', [0.08056878, 0.4802485, 1.0]], ['2, k, 9', [0.1085299, 0.2441802, 1.0]], ['2, k, 10', [0.1092767, 0.009028348, 1.0]], ['2, k, 11', [0.09273475, -0.05705172, 1.0]], ['2, k, 12', [-0.1281131, 0.02874167, 1.0]], ['2, k, 13', [-0.1515748, -0.2938246, 1.0]], ['2, k, 14', [-0.1504884, -0.6315817, 1.0]], ['2, k, 15', [-0.1356523, -0.7066007, 1.0]], ['2, k, 16', [0.005427762, 0.03146925, 1.0]], ['2, k, 17', [-0.03132643, -0.2921453, 1.0]], ['2, k, 18', [-0.03783481, -0.5972515, 1.0]], ['2, k, 19', [-0.04309088, -0.6931578, 1.0]], ['2, k, 20', [-0.08112361, 0.5381966, 1.0]], ['2, k, 21', [-0.2450515, -0.08410754, 1.0]], ['2, k, 22', [-0.2090447, -0.05097267, 1.0]], ['2, k, 23', [0.07718684, -0.1315394, 1.0]], ['2, k, 24', [0.1312793, -0.08209053, 1.0]]]
[['2, k, 0', [-0.0845, 0.05800797, 1.0]], ['2, k, 1', [-0.09618977, 0.3397191, 1.0]], ['2, k, 2', [-0.1076278, 0.6151674, 1.0]], ['2, k, 3', [-0.09520018, 0.7416438, 1.0]], ['2, k, 4', [-0.2394741, 0.5394171, 1.0]], ['2, k, 5', [-0.2796978, 0.7430839, 1.0]], ['2, k, 6', [-0.2818114, 0.9539162, 1.0]], ['2, k, 7', [-0.2820572, 1.0771, 1.0]], ['2, k, 8', [0.05625682, 0.4986894, 1.0]], ['2, k, 9', [0.09252954, 0.2627152, 1.0]], ['2, k, 10', [0.09641023, 0.02715268, 1.0]], ['2, k, 11', [0.08158482, -0.02887468, 1.0]], ['2, k, 12', [-0.1491227, 0.0567829, 1.0]], ['2, k, 13', [-0.1540475, -0.2663576, 1.0]], ['2, k, 14', [-0.1538942, -0.6314505, 1.0]], ['2, k, 15', [-0.1336026, -0.7058791, 1.0]], ['2, k, 16', [-0.0175891, 0.05781773, 1.0]], ['2, k, 17', [-0.03896633, -0.2689669, 1.0]], ['2, k, 18', [-0.04227624, -0.6005206, 1.0]], ['2, k, 19', [-0.04759904, -0.6950634, 1.0]], ['2, k, 20', [-0.1048359, 0.5471454, 1.0]], ['2, k, 21', [-0.2703605, 1.144901, 1.0]], ['2, k, 22', [-0.3077898, 1.09953, 1.0]], ['2, k, 23', [0.08390816, -0.09582887, 1.0]], ['2, k, 24', [0.1158319, -0.03521004, 1.0]]]
[['2, k, 0', [-0.0860328, 0.06161865, 1.0]], ['2, k, 1', [-0.09704096, 0.3418745, 1.0]], ['2, k, 2', [-0.1078302, 0.6156573, 1.0]], ['2, k, 3', [-0.09581099, 0.7423214, 1.0]], ['2, k, 4', [-0.239088, 0.5386869, 1.0]], ['2, k, 5', [-0.2755466, 0.7486889, 1.0]], ['2, k, 6', [-0.2776473, 0.9638959, 1.0]], ['2, k, 7', [-0.2768947, 1.10064, 1.0]], ['2, k, 8', [0.05549463, 0.4990459, 1.0]], ['2, k, 9', [0.09254852, 0.2632598, 1.0]], ['2, k, 10', [0.0960147, 0.0276768, 1.0]], ['2, k, 11', [0.08230994, -0.02833094, 1.0]], ['2, k, 12', [-0.1507471, 0.06071667, 1.0]], ['2, k, 13', [-0.1545892, -0.2625614, 1.0]], ['2, k, 14', [-0.1543952, -0.6309348, 1.0]], ['2, k, 15', [-0.1342545, -0.705619, 1.0]], ['2, k, 16', [-0.01902266, 0.06101379, 1.0]], ['2, k, 17', [-0.03854251, -0.2655026, 1.0]], ['2, k, 18', [-0.04231923, -0.6008583, 1.0]], ['2, k, 19', [-0.04737095, -0.6952391, 1.0]], ['2, k, 20', [-0.1051838, 0.5480402, 1.0]], ['2, k, 21', [-0.2669215, 1.169665, 1.0]], ['2, k, 22', [-0.306181, 1.103316, 1.0]], ['2, k, 23', [0.07578193, -0.1002518, 1.0]], ['2, k, 24', [0.1160759, -0.05309285, 1.0]]]
[['2, k, 0', [-0.08759083, 0.06495812, 1.0]], ['2, k, 1', [-0.09799622, 0.3441195, 1.0]], ['2, k, 2', [-0.1081349, 0.616406, 1.0]], ['2, k, 3', [-0.09681255, 0.7425807, 1.0]], ['2, k, 4', [-0.2356924, 0.5395021, 1.0]], ['2, k, 5', [-0.2720266, 0.755209, 1.0]], ['2, k, 6', [-0.2746197, 0.9756693, 1.0]], ['2, k, 7', [-0.2754469, 1.050797, 1.0]], ['2, k, 8', [0.05421258, 0.4989326, 1.0]], ['2, k, 9', [0.09266359, 0.2636327, 1.0]], ['2, k, 10', [0.09592355, 0.02808843, 1.0]], ['2, k, 11', [0.08350418, -0.02612078, 1.0]], ['2, k, 12', [-0.1521926, 0.06444611, 1.0]], ['2, k, 13', [-0.1549581, -0.2589644, 1.0]], ['2, k, 14', [-0.1543371, -0.6306655, 1.0]], ['2, k, 15', [-0.1340685, -0.7054344, 1.0]], ['2, k, 16', [-0.02064216, 0.06385484, 1.0]], ['2, k, 17', [-0.03842897, -0.2628531, 1.0]], ['2, k, 18', [-0.04486777, -0.6059474, 1.0]], ['2, k, 19', [-0.04733624, -0.6950508, 1.0]], ['2, k, 20', [-0.1056508, 0.5492054, 1.0]], ['2, k, 21', [-0.2881176, 1.12425, 1.0]], ['2, k, 22', [-0.3020807, 1.07346, 1.0]], ['2, k, 23', [0.0840833, -0.09753223, 1.0]], ['2, k, 24', [0.1211558, -0.009327462, 1.0]]]
[['2, k, 0', [-0.08840799, 0.06696179, 1.0]], ['2, k, 1', [-0.09854208, 0.3456063, 1.0]], ['2, k, 2', [-0.1083339, 0.6170124, 1.0]], ['2, k, 3', [-0.09808195, 0.7432727, 1.0]], ['2, k, 4', [-0.2343994, 0.5400767, 1.0]], ['2, k, 5', [-0.2697219, 0.7600524, 1.0]], ['2, k, 6', [-0.2713432, 0.9826008, 1.0]], ['2, k, 7', [-0.2717432, 1.066408, 1.0]], ['2, k, 8', [0.05360902, 0.498889, 1.0]], ['2, k, 9', [0.09276766, 0.2637947, 1.0]], ['2, k, 10', [0.09603278, 0.02823352, 1.0]], ['2, k, 11', [0.08202699, -0.0256117, 1.0]], ['2, k, 12', [-0.1529582, 0.06715134, 1.0]], ['2, k, 13', [-0.1551225, -0.2562623, 1.0]], ['2, k, 14', [-0.1527039, -0.6362243, 1.0]], ['2, k, 15', [-0.1344395, -0.7096308, 1.0]], ['2, k, 16', [-0.02146914, 0.06520507, 1.0]], ['2, k, 17', [-0.03905715, -0.2611759, 1.0]], ['2, k, 18', [-0.0455724, -0.6098809, 1.0]], ['2, k, 19', [-0.04634858, -0.6961616, 1.0]], ['2, k, 20', [-0.1059444, 0.5500864, 1.0]], ['2, k, 21', [-0.2733596, 1.141168, 1.0]], ['2, k, 22', [-0.24093, 1.096867, 1.0]], ['2, k, 23', [0.08355994, -0.08934475, 1.0]], ['2, k, 24', [0.1168, -0.0455739, 1.0]]]
[['2, k, 0', [-0.09114711, 0.07464141, 1.0]], ['2, k, 1', [-0.09969184, 0.3490531, 1.0]], ['2, k, 2', [-0.1084926, 0.6176224, 1.0]], ['2, k, 3', [-0.09956891, 0.7446566, 1.0]], ['2, k, 4', [-0.2412766, 0.5680011, 1.0]], ['2, k, 5', [-0.2740109, 0.7875235, 1.0]], ['2, k, 6', [-0.2688591, 1.013627, 1.0]], ['2, k, 7', [-0.2686463, 1.096928, 1.0]], ['2, k, 8', [0.05257343, 0.4995344, 1.0]], ['2, k, 9', [0.09253697, 0.2647715, 1.0]], ['2, k, 10', [0.09622104, 0.02921374, 1.0]], ['2, k, 11', [0.08069562, -0.02636938, 1.0]], ['2, k, 12', [-0.1548131, 0.07599919, 1.0]], ['2, k, 13', [-0.1551033, -0.2482015, 1.0]], ['2, k, 14', [-0.1539318, -0.6339495, 1.0]], ['2, k, 15', [-0.1349062, -0.7080419, 1.0]], ['2, k, 16', [-0.02513364, 0.07182165, 1.0]], ['2, k, 17', [-0.03988465, -0.2544065, 1.0]], ['2, k, 18', [-0.04385139, -0.6054804, 1.0]], ['2, k, 19', [-0.04646358, -0.6952734, 1.0]], ['2, k, 20', [-0.1062864, 0.5512658, 1.0]], ['2, k, 21', [-0.2609064, 1.172456, 1.0]], ['2, k, 22', [-0.22936, 1.121291, 1.0]], ['2, k, 23', [0.08227776, -0.095273, 1.0]], ['2, k, 24', [0.11711, -0.03254112, 1.0]]]
[['2, k, 0', [-0.09363366, 0.08056265, 1.0]], ['2, k, 1', [-0.100451, 0.3517022, 1.0]], ['2, k, 2', [-0.1083577, 0.6179065, 1.0]], ['2, k, 3', [-0.09972373, 0.7449494, 1.0]], ['2, k, 4', [-0.2425096, 0.5860116, 1.0]], ['2, k, 5', [-0.2756125, 0.8059403, 1.0]], ['2, k, 6', [-0.2688195, 1.032993, 1.0]], ['2, k, 7', [-0.2602324, 1.136, 1.0]], ['2, k, 8', [0.05213576, 0.5000227, 1.0]], ['2, k, 9', [0.09293267, 0.2654286, 1.0]], ['2, k, 10', [0.09620655, 0.02982062, 1.0]], ['2, k, 11', [0.08173621, -0.02699357, 1.0]], ['2, k, 12', [-0.1563751, 0.08218405, 1.0]], ['2, k, 13', [-0.154604, -0.2427155, 1.0]], ['2, k, 14', [-0.1526935, -0.6353422, 1.0]], ['2, k, 15', [-0.1351211, -0.7095594, 1.0]], ['2, k, 16', [-0.02857559, 0.07725193, 1.0]], ['2, k, 17', [-0.03944336, -0.2487524, 1.0]], ['2, k, 18', [-0.04415589, -0.6056648, 1.0]], ['2, k, 19', [-0.04666371, -0.6947482, 1.0]], ['2, k, 20', [-0.1062618, 0.5519747, 1.0]], ['2, k, 21', [-0.2523624, 1.210647, 1.0]], ['2, k, 22', [-0.2262487, 1.13402, 1.0]], ['2, k, 23', [0.07903355, -0.09530338, 1.0]], ['2, k, 24', [0.1169358, -0.04888469, 1.0]]]
[['2, k, 0', [-0.09460268, 0.0824103, 1.0]], ['2, k, 1', [-0.1010326, 0.3532794, 1.0]], ['2, k, 2', [-0.1083379, 0.6183862, 1.0]], ['2, k, 3', [-0.09969724, 0.7449518, 1.0]], ['2, k, 4', [-0.2423334, 0.587258, 1.0]], ['2, k, 5', [-0.2761837, 0.8097315, 1.0]], ['2, k, 6', [-0.2679318, 1.038823, 1.0]], ['2, k, 7', [-0.2584538, 1.137808, 1.0]], ['2, k, 8', [0.05202518, 0.4998002, 1.0]], ['2, k, 9', [0.09325361, 0.2654214, 1.0]], ['2, k, 10', [0.09637017, 0.0298695, 1.0]], ['2, k, 11', [0.08167512, -0.02725819, 1.0]], ['2, k, 12', [-0.1570971, 0.0842336, 1.0]], ['2, k, 13', [-0.1545074, -0.2409258, 1.0]], ['2, k, 14', [-0.1520607, -0.6341205, 1.0]], ['2, k, 15', [-0.1351583, -0.7090477, 1.0]], ['2, k, 16', [-0.02971033, 0.07874783, 1.0]], ['2, k, 17', [-0.03909068, -0.247463, 1.0]], ['2, k, 18', [-0.04458196, -0.6076223, 1.0]], ['2, k, 19', [-0.0463402, -0.6944204, 1.0]], ['2, k, 20', [-0.1063792, 0.5527948, 1.0]], ['2, k, 21', [-0.2482592, 1.195644, 1.0]], ['2, k, 22', [-0.2380792, 1.17835, 1.0]], ['2, k, 23', [0.07564438, -0.09515063, 1.0]], ['2, k, 24', [0.1163006, -0.04100885, 1.0]]]
[['2, k, 0', [-0.09483095, 0.08324767, 1.0]], ['2, k, 1', [-0.1013575, 0.3543863, 1.0]], ['2, k, 2', [-0.1084557, 0.6190703, 1.0]], ['2, k, 3', [-0.0991486, 0.7448351, 1.0]], ['2, k, 4', [-0.2426791, 0.5890008, 1.0]], ['2, k, 5', [-0.2788035, 0.8144966, 1.0]], ['2, k, 6', [-0.2708926, 1.045594, 1.0]], ['2, k, 7', [-0.265901, 1.121403, 1.0]], ['2, k, 8', [0.05185394, 0.4998806, 1.0]], ['2, k, 9', [0.0932561, 0.2656353, 1.0]], ['2, k, 10', [0.09642322, 0.03001034, 1.0]], ['2, k, 11', [0.08183389, -0.02497036, 1.0]], ['2, k, 12', [-0.1573293, 0.08553948, 1.0]], ['2, k, 13', [-0.1544611, -0.239567, 1.0]], ['2, k, 14', [-0.1521324, -0.6340818, 1.0]], ['2, k, 15', [-0.1347585, -0.7090889, 1.0]], ['2, k, 16', [-0.02989387, 0.07914075, 1.0]], ['2, k, 17', [-0.0391675, -0.24686, 1.0]], ['2, k, 18', [-0.04429778, -0.6082426, 1.0]], ['2, k, 19', [-0.046319, -0.6953926, 1.0]], ['2, k, 20', [-0.1065896, 0.5537035, 1.0]], ['2, k, 21', [-0.2498558, 1.203002, 1.0]], ['2, k, 22', [-0.2272162, 1.166999, 1.0]], ['2, k, 23', [0.07700315, -0.09588499, 1.0]], ['2, k, 24', [0.1144267, -0.03747032, 1.0]]]
[['2, k, 0', [-0.09369135, 0.08418018, 1.0]], ['2, k, 1', [-0.1007018, 0.3552628, 1.0]], ['2, k, 2', [-0.1080081, 0.6196575, 1.0]], ['2, k, 3', [-0.09909586, 0.7451382, 1.0]], ['2, k, 4', [-0.2428779, 0.5898614, 1.0]], ['2, k, 5', [-0.2799805, 0.8161108, 1.0]], ['2, k, 6', [-0.2718401, 1.047059, 1.0]], ['2, k, 7', [-0.2697549, 1.121017, 1.0]], ['2, k, 8', [0.05176016, 0.5000541, 1.0]], ['2, k, 9', [0.09357633, 0.2659352, 1.0]], ['2, k, 10', [0.09650753, 0.03023757, 1.0]], ['2, k, 11', [0.08196847, -0.0264598, 1.0]], ['2, k, 12', [-0.1558901, 0.08616547, 1.0]], ['2, k, 13', [-0.1542262, -0.2392363, 1.0]], ['2, k, 14', [-0.1523799, -0.6323256, 1.0]], ['2, k, 15', [-0.1346376, -0.7074736, 1.0]], ['2, k, 16', [-0.02899745, 0.08031768, 1.0]], ['2, k, 17', [-0.03881292, -0.2459364, 1.0]], ['2, k, 18', [-0.04295108, -0.6053024, 1.0]], ['2, k, 19', [-0.04629699, -0.6952779, 1.0]], ['2, k, 20', [-0.106113, 0.5544205, 1.0]], ['2, k, 21', [-0.2550261, 1.200902, 1.0]], ['2, k, 22', [-0.2363203, 1.126599, 1.0]], ['2, k, 23', [0.08231434, -0.09367891, 1.0]], ['2, k, 24', [0.1133928, -0.03774815, 1.0]]]
[['2, k, 0', [-0.09399863, 0.08489049, 1.0]], ['2, k, 1', [-0.1007069, 0.3558702, 1.0]], ['2, k, 2', [-0.1076664, 0.6199912, 1.0]], ['2, k, 3', [-0.09902999, 0.7450923, 1.0]], ['2, k, 4', [-0.2429471, 0.5901278, 1.0]], ['2, k, 5', [-0.2808692, 0.8167091, 1.0]], ['2, k, 6', [-0.2735941, 1.047902, 1.0]], ['2, k, 7', [-0.270058, 1.130093, 1.0]], ['2, k, 8', [0.05186556, 0.5000134, 1.0]], ['2, k, 9', [0.09404648, 0.2660089, 1.0]], ['2, k, 10', [0.09680768, 0.03031197, 1.0]], ['2, k, 11', [0.08286408, -0.0274557, 1.0]], ['2, k, 12', [-0.1561214, 0.08686762, 1.0]], ['2, k, 13', [-0.1542602, -0.2386557, 1.0]], ['2, k, 14', [-0.1527039, -0.6317235, 1.0]], ['2, k, 15', [-0.1351654, -0.7067124, 1.0]], ['2, k, 16', [-0.02942143, 0.08101068, 1.0]], ['2, k, 17', [-0.03851151, -0.2450319, 1.0]], ['2, k, 18', [-0.0425399, -0.6044559, 1.0]], ['2, k, 19', [-0.04614634, -0.6953068, 1.0]], ['2, k, 20', [-0.1058732, 0.5548524, 1.0]], ['2, k, 21', [-0.2626191, 1.203223, 1.0]], ['2, k, 22', [-0.2339113, 1.142603, 1.0]], ['2, k, 23', [0.07562993, -0.09514145, 1.0]], ['2, k, 24', [0.1165515, -0.0355395, 1.0]]]
[['2, k, 0', [-0.09400481, 0.08490203, 1.0]], ['2, k, 1', [-0.1006795, 0.3560174, 1.0]], ['2, k, 2', [-0.1074834, 0.6202366, 1.0]], ['2, k, 3', [-0.09845931, 0.7453429, 1.0]], ['2, k, 4', [-0.2428886, 0.5905629, 1.0]], ['2, k, 5', [-0.2826615, 0.8171741, 1.0]], ['2, k, 6', [-0.2747837, 1.048495, 1.0]], ['2, k, 7', [-0.2736552, 1.125644, 1.0]], ['2, k, 8', [0.05195808, 0.5001816, 1.0]], ['2, k, 9', [0.09471333, 0.2662992, 1.0]], ['2, k, 10', [0.0969141, 0.03060111, 1.0]], ['2, k, 11', [0.08161812, -0.02388938, 1.0]], ['2, k, 12', [-0.1561267, 0.08688826, 1.0]], ['2, k, 13', [-0.154646, -0.2385843, 1.0]], ['2, k, 14', [-0.1535878, -0.6305278, 1.0]], ['2, k, 15', [-0.1349448, -0.7056041, 1.0]], ['2, k, 16', [-0.02943968, 0.08102007, 1.0]], ['2, k, 17', [-0.03833105, -0.2450202, 1.0]], ['2, k, 18', [-0.04565883, -0.6086025, 1.0]], ['2, k, 19', [-0.04616442, -0.6951889, 1.0]], ['2, k, 20', [-0.1057459, 0.5551029, 1.0]], ['2, k, 21', [-0.2602977, 1.206392, 1.0]], ['2, k, 22', [-0.2563373, 1.188066, 1.0]], ['2, k, 23', [0.08322585, -0.07595062, 1.0]], ['2, k, 24', [0.1168585, -0.03031441, 1.0]]]
[['2, k, 0', [-0.09390072, 0.08460017, 1.0]], ['2, k, 1', [-0.1008027, 0.3562164, 1.0]], ['2, k, 2', [-0.1080635, 0.6214471, 1.0]], ['2, k, 3', [-0.09828825, 0.7452226, 1.0]], ['2, k, 4', [-0.2430032, 0.5907663, 1.0]], ['2, k, 5', [-0.2879511, 0.8124396, 1.0]], ['2, k, 6', [-0.290665, 1.037322, 1.0]], ['2, k, 7', [-0.2904634, 1.112025, 1.0]], ['2, k, 8', [0.05215447, 0.500147, 1.0]], ['2, k, 9', [0.0948481, 0.266246, 1.0]], ['2, k, 10', [0.09683506, 0.03057401, 1.0]], ['2, k, 11', [0.08207855, -0.02984436, 1.0]], ['2, k, 12', [-0.1559509, 0.08637262, 1.0]], ['2, k, 13', [-0.1546883, -0.2390717, 1.0]], ['2, k, 14', [-0.153922, -0.6313521, 1.0]], ['2, k, 15', [-0.1354886, -0.7062025, 1.0]], ['2, k, 16', [-0.0293806, 0.0808391, 1.0]], ['2, k, 17', [-0.03727933, -0.2452775, 1.0]], ['2, k, 18', [-0.04546218, -0.6107218, 1.0]], ['2, k, 19', [-0.04622576, -0.6954563, 1.0]], ['2, k, 20', [-0.1062161, 0.5560548, 1.0]], ['2, k, 21', [-0.2923336, 1.191942, 1.0]], ['2, k, 22', [-0.2557842, 1.119149, 1.0]], ['2, k, 23', [0.08220871, -0.09910609, 1.0]], ['2, k, 24', [0.1193844, -0.04744748, 1.0]]]
[['2, k, 0', [-0.09334365, 0.08425138, 1.0]], ['2, k, 1', [-0.1005695, 0.3561459, 1.0]], ['2, k, 2', [-0.1078906, 0.6213804, 1.0]], ['2, k, 3', [-0.09822758, 0.7452334, 1.0]], ['2, k, 4', [-0.2430806, 0.5909625, 1.0]], ['2, k, 5', [-0.2890298, 0.8097491, 1.0]], ['2, k, 6', [-0.2917788, 1.03573, 1.0]], ['2, k, 7', [-0.2931221, 1.113326, 1.0]], ['2, k, 8', [0.05224219, 0.5001407, 1.0]], ['2, k, 9', [0.09497973, 0.2662313, 1.0]], ['2, k, 10', [0.09689511, 0.03057273, 1.0]], ['2, k, 11', [0.08262608, -0.02959235, 1.0]], ['2, k, 12', [-0.1550098, 0.08556642, 1.0]], ['2, k, 13', [-0.154538, -0.2400571, 1.0]], ['2, k, 14', [-0.1532329, -0.6304054, 1.0]], ['2, k, 15', [-0.1358148, -0.7055145, 1.0]], ['2, k, 16', [-0.02908882, 0.08073968, 1.0]], ['2, k, 17', [-0.03717414, -0.245595, 1.0]], ['2, k, 18', [-0.04523103, -0.6105961, 1.0]], ['2, k, 19', [-0.04630712, -0.6955451, 1.0]], ['2, k, 20', [-0.1060499, 0.5560091, 1.0]], ['2, k, 21', [-0.2949881, 1.186418, 1.0]], ['2, k, 22', [-0.253301, 1.096321, 1.0]], ['2, k, 23', [0.08066862, -0.09471367, 1.0]], ['2, k, 24', [0.1171991, -0.03919848, 1.0]]]
[['2, k, 0', [-0.09134749, 0.08241069, 1.0]], ['2, k, 1', [-0.0997056, 0.3555297, 1.0]], ['2, k, 2', [-0.1075062, 0.6211593, 1.0]], ['2, k, 3', [-0.09723969, 0.7455324, 1.0]], ['2, k, 4', [-0.2433444, 0.5900655, 1.0]], ['2, k, 5', [-0.2945415, 0.7962391, 1.0]], ['2, k, 6', [-0.2984431, 1.013657, 1.0]], ['2, k, 7', [-0.2989135, 1.09261, 1.0]], ['2, k, 8', [0.05270597, 0.5008725, 1.0]], ['2, k, 9', [0.09506452, 0.2667648, 1.0]], ['2, k, 10', [0.09758725, 0.03117241, 1.0]], ['2, k, 11', [0.08283322, -0.02503764, 1.0]], ['2, k, 12', [-0.1532241, 0.08343782, 1.0]], ['2, k, 13', [-0.1542272, -0.242101, 1.0]], ['2, k, 14', [-0.1519503, -0.6318272, 1.0]], ['2, k, 15', [-0.1357832, -0.7066924, 1.0]], ['2, k, 16', [-0.0268968, 0.07917548, 1.0]], ['2, k, 17', [-0.03781288, -0.2473679, 1.0]], ['2, k, 18', [-0.04491631, -0.6106322, 1.0]], ['2, k, 19', [-0.04625985, -0.6955343, 1.0]], ['2, k, 20', [-0.1055973, 0.5557481, 1.0]], ['2, k, 21', [-0.2970785, 1.159645, 1.0]], ['2, k, 22', [-0.2675505, 1.103541, 1.0]], ['2, k, 23', [0.07896524, -0.09522178, 1.0]], ['2, k, 24', [0.1174949, -0.04044074, 1.0]]]
[['2, k, 0', [-0.08763752, 0.07890521, 1.0]], ['2, k, 1', [-0.0988495, 0.354501, 1.0]], ['2, k, 2', [-0.1075906, 0.6207292, 1.0]], ['2, k, 3', [-0.09586007, 0.7454335, 1.0]], ['2, k, 4', [-0.2439451, 0.5869176, 1.0]], ['2, k, 5', [-0.2965904, 0.7886075, 1.0]], ['2, k, 6', [-0.298582, 1.002418, 1.0]], ['2, k, 7', [-0.3021684, 1.077024, 1.0]], ['2, k, 8', [0.05287753, 0.5011089, 1.0]], ['2, k, 9', [0.09515077, 0.266946, 1.0]], ['2, k, 10', [0.09806013, 0.03133866, 1.0]], ['2, k, 11', [0.08359546, -0.02713628, 1.0]], ['2, k, 12', [-0.1497641, 0.07927535, 1.0]], ['2, k, 13', [-0.1538258, -0.2461828, 1.0]], ['2, k, 14', [-0.151393, -0.632291, 1.0]], ['2, k, 15', [-0.1359706, -0.7071644, 1.0]], ['2, k, 16', [-0.02299629, 0.0763314, 1.0]], ['2, k, 17', [-0.03670199, -0.2505987, 1.0]], ['2, k, 18', [-0.04378671, -0.6078051, 1.0]], ['2, k, 19', [-0.04599633, -0.6956565, 1.0]], ['2, k, 20', [-0.1054956, 0.5552963, 1.0]], ['2, k, 21', [-0.3080886, 1.147242, 1.0]], ['2, k, 22', [-0.2659242, 1.090252, 1.0]], ['2, k, 23', [0.07570112, -0.1001465, 1.0]], ['2, k, 24', [0.1184478, -0.03526732, 1.0]]]
[['2, k, 0', [-0.08652352, 0.07761353, 1.0]], ['2, k, 1', [-0.09810007, 0.3536112, 1.0]], ['2, k, 2', [-0.107422, 0.62041, 1.0]], ['2, k, 3', [-0.09544217, 0.7458454, 1.0]], ['2, k, 4', [-0.2442287, 0.5831146, 1.0]], ['2, k, 5', [-0.296402, 0.7779397, 1.0]], ['2, k, 6', [-0.299638, 0.9833952, 1.0]], ['2, k, 7', [-0.3034967, 1.070406, 1.0]], ['2, k, 8', [0.05434992, 0.503135, 1.0]], ['2, k, 9', [0.09530997, 0.2683002, 1.0]], ['2, k, 10', [0.09854442, 0.03265363, 1.0]], ['2, k, 11', [0.08312729, -0.02403057, 1.0]], ['2, k, 12', [-0.1488401, 0.0777735, 1.0]], ['2, k, 13', [-0.152415, -0.2475487, 1.0]], ['2, k, 14', [-0.1510379, -0.6323277, 1.0]], ['2, k, 15', [-0.1359387, -0.7072074, 1.0]], ['2, k, 16', [-0.02166184, 0.07522112, 1.0]], ['2, k, 17', [-0.03642504, -0.2518775, 1.0]], ['2, k, 18', [-0.04344038, -0.6074861, 1.0]], ['2, k, 19', [-0.04597901, -0.6956702, 1.0]], ['2, k, 20', [-0.105229, 0.554882, 1.0]], ['2, k, 21', [-0.3095792, 1.137806, 1.0]], ['2, k, 22', [-0.2712059, 1.082983, 1.0]], ['2, k, 23', [0.07915995, -0.09216864, 1.0]], ['2, k, 24', [0.1192076, -0.0377043, 1.0]]]
[['2, k, 0', [-0.08628689, 0.0753237, 1.0]], ['2, k, 1', [-0.09661797, 0.3516103, 1.0]], ['2, k, 2', [-0.1049018, 0.6187665, 1.0]], ['2, k, 3', [-0.09513927, 0.745726, 1.0]], ['2, k, 4', [-0.2444602, 0.581397, 1.0]], ['2, k, 5', [-0.299586, 0.7655826, 1.0]], ['2, k, 6', [-0.3016964, 0.9675914, 1.0]], ['2, k, 7', [-0.3057989, 1.052766, 1.0]], ['2, k, 8', [0.05504063, 0.5028885, 1.0]], ['2, k, 9', [0.0956928, 0.2679511, 1.0]], ['2, k, 10', [0.09911592, 0.03235282, 1.0]], ['2, k, 11', [0.08414824, -0.02532861, 1.0]], ['2, k, 12', [-0.1488334, 0.07522967, 1.0]], ['2, k, 13', [-0.1524637, -0.2502086, 1.0]], ['2, k, 14', [-0.1509086, -0.6330262, 1.0]], ['2, k, 15', [-0.1357052, -0.7076087, 1.0]], ['2, k, 16', [-0.02128315, 0.0732837, 1.0]], ['2, k, 17', [-0.03613403, -0.2539683, 1.0]], ['2, k, 18', [-0.04338143, -0.6075283, 1.0]], ['2, k, 19', [-0.0460146, -0.6955964, 1.0]], ['2, k, 20', [-0.1030074, 0.5531782, 1.0]], ['2, k, 21', [-0.3046041, 1.109433, 1.0]], ['2, k, 22', [-0.2733429, 1.019848, 1.0]], ['2, k, 23', [0.08087316, -0.09444086, 1.0]], ['2, k, 24', [0.1189917, -0.03384732, 1.0]]]
