[['2, k, 0', [0.07524143, -0.3568166, 1.0]], ['2, k, 1', [0.0638667, -0.1115858, 1.0]], ['2, k, 2', [0.05289306, 0.1285809, 1.0]], ['2, k, 3', [0.04082249, 0.2614909, 1.0]], ['2, k, 4', [-0.0925017, 0.04524726, 1.0]], ['2, k, 5', [-0.1059603, -0.1288864, 1.0]], ['2, k, 6', [-0.1248835, -0.1616565, 1.0]], ['2, k, 7', [-0.118465, -0.1041855, 1.0]], ['2, k, 8', [0.2099783, 0.0685965, 1.0]], ['2, k, 9', [0.2489127, -0.1605368, 1.0]], ['2, k, 10', [0.1859111, -0.01296089, 1.0]], ['2, k, 11', [0.1665088, 0.03608371, 1.0]], ['2, k, 12', [-0.001006623, -0.3566053, 1.0]], ['2, k, 13', [-0.1070571, -0.2972499, 1.0]], ['2, k, 14', [-0.1153414, -0.6216234, 1.0]], ['2, k, 15', [-0.1696412, -0.6688889, 1.0]], ['2, k, 16', [0.149235, -0.3439462, 1.0]], ['2, k, 17', [0.1758345, -0.3238586, 1.0]], ['2, k, 18', [0.1575543, -0.6309925, 1.0]], ['2, k, 19', [0.1413133, -0.6758721, 1.0]], ['2, k, 20', [0.05592863, 0.06937585, 1.0]], ['2, k, 21', [-0.1193165, -0.1275794, 1.0]], ['2, k, 22', [-0.1245181, -0.05986318, 1.0]], ['2, k, 23', [0.145489, 0.07605064, 1.0]], ['2, k, 24', [0.2216351, 0.06323282, 1.0]]]
[['2, k, 0', [-0.03908836, -0.2196323, 1.0]], ['2, k, 1', [-0.03959256, 0.03911999, 1.0]], ['2, k, 2', [-0.04003309, 0.2935929, 1.0]], ['2, k, 3', [-0.03354693, 0.4335972, 1.0]], ['2, k, 4', [-0.1790681, 0.2014682, 1.0]], ['2, k, 5', [-0.2640595, -0.03127671, 1.0]], ['2, k, 6', [-0.3077028, -0.1549199, 1.0]], ['2, k, 7', [-0.3500206, -0.09123593, 1.0]], ['2, k, 8', [0.1210702, 0.2064187, 1.0]], ['2, k, 9', [0.153707, -0.03510137, 1.0]], ['2, k, 10', [0.1167645, -0.2224115, 1.0]], ['2, k, 11', [0.1083814, -0.274462, 1.0]], ['2, k, 12', [-0.1172568, -0.2154537, 1.0]], ['2, k, 13', [-0.1808956, -0.3710067, 1.0]], ['2, k, 14', [-0.2253795, -0.7147728, 1.0]], ['2, k, 15', [-0.2019501, -0.7648863, 1.0]], ['2, k, 16', [0.04043845, -0.2170539, 1.0]], ['2, k, 17', [0.06876965, -0.3721395, 1.0]], ['2, k, 18', [0.0932784, -0.723014, 1.0]], ['2, k, 19', [0.03999193, -0.7560694, 1.0]], ['2, k, 20', [-0.04020995, 0.2309403, 1.0]], ['2, k, 21', [-0.4110897, -0.09363491, 1.0]], ['2, k, 22', [-0.3643324, -0.06631989, 1.0]], ['2, k, 23', [0.0972422, -0.3317, 1.0]], ['2, k, 24', [0.1463415, -0.2909487, 1.0]]]
[['2, k, 0', [-0.03935321, -0.2189723, 1.0]], ['2, k, 1', [-0.03973008, 0.03954884, 1.0]], ['2, k, 2', [-0.04005269, 0.2936395, 1.0]], ['2, k, 3', [-0.03385047, 0.4337945, 1.0]], ['2, k, 4', [-0.1841032, 0.2022441, 1.0]], ['2, k, 5', [-0.2580302, -0.03649414, 1.0]], ['2, k, 6', [-0.2862867, -0.2167487, 1.0]], ['2, k, 7', [-0.3481938, -0.1298134, 1.0]], ['2, k, 8', [0.1213955, 0.2066046, 1.0]], ['2, k, 9', [0.1536756, -0.03383786, 1.0]], ['2, k, 10', [0.1155082, -0.2206549, 1.0]], ['2, k, 11', [0.1056679, -0.2711517, 1.0]], ['2, k, 12', [-0.1173889, -0.2148032, 1.0]], ['2, k, 13', [-0.1808606, -0.3707667, 1.0]], ['2, k, 14', [-0.2126554, -0.7113738, 1.0]], ['2, k, 15', [-0.2060955, -0.7715614, 1.0]], ['2, k, 16', [0.04002509, -0.2165534, 1.0]], ['2, k, 17', [0.0688502, -0.371814, 1.0]], ['2, k, 18', [0.09336448, -0.7229785, 1.0]], ['2, k, 19', [0.05173308, -0.7624884, 1.0]], ['2, k, 20', [-0.04023397, 0.2310318, 1.0]], ['2, k, 21', [-0.3906526, -0.09225544, 1.0]], ['2, k, 22', [-0.3736144, -0.102331, 1.0]], ['2, k, 23', [0.09756048, -0.3326517, 1.0]], ['2, k, 24', [0.1488463, -0.2798378, 1.0]]]
[['2, k, 0', [-0.03954668, -0.2185501, 1.0]], ['2, k, 1', [-0.03976906, 0.03970395, 1.0]], ['2, k, 2', [-0.04002847, 0.2936101, 1.0]], ['2, k, 3', [-0.03405023, 0.4338498, 1.0]], ['2, k, 4', [-0.1877381, 0.2002254, 1.0]], ['2, k, 5', [-0.201512, -0.02631779, 1.0]], ['2, k, 6', [-0.2874412, -0.2121133, 1.0]], ['2, k, 7', [-0.358241, -0.1136893, 1.0]], ['2, k, 8', [0.1214913, 0.2066698, 1.0]], ['2, k, 9', [0.1520607, -0.02906081, 1.0]], ['2, k, 10', [0.1153265, -0.2155946, 1.0]], ['2, k, 11', [0.1057123, -0.2657854, 1.0]], ['2, k, 12', [-0.1174887, -0.2144496, 1.0]], ['2, k, 13', [-0.1807806, -0.3694196, 1.0]], ['2, k, 14', [-0.2199104, -0.7202141, 1.0]], ['2, k, 15', [-0.2034591, -0.7661445, 1.0]], ['2, k, 16', [0.03972172, -0.21619, 1.0]], ['2, k, 17', [0.06891452, -0.3713668, 1.0]], ['2, k, 18', [0.0939774, -0.7224773, 1.0]], ['2, k, 19', [0.04186267, -0.7573831, 1.0]], ['2, k, 20', [-0.04022007, 0.2310309, 1.0]], ['2, k, 21', [-0.4138652, -0.09913552, 1.0]], ['2, k, 22', [-0.3625602, -0.07555296, 1.0]], ['2, k, 23', [0.09792594, -0.3294663, 1.0]], ['2, k, 24', [0.1467012, -0.2810387, 1.0]]]
[['2, k, 0', [-0.03967451, -0.2179567, 1.0]], ['2, k, 1', [-0.03980885, 0.03994241, 1.0]], ['2, k, 2', [-0.04002353, 0.2935963, 1.0]], ['2, k, 3', [-0.03414238, 0.4338626, 1.0]], ['2, k, 4', [-0.1910005, 0.198072, 1.0]], ['2, k, 5', [-0.2782492, -0.0116169, 1.0]], ['2, k, 6', [-0.2971372, -0.1987651, 1.0]], ['2, k, 7', [-0.3280036, -0.1549777, 1.0]], ['2, k, 8', [0.1217956, 0.2068673, 1.0]], ['2, k, 9', [0.1523731, -0.029042, 1.0]], ['2, k, 10', [0.1193957, -0.2184387, 1.0]], ['2, k, 11', [0.1107066, -0.2694934, 1.0]], ['2, k, 12', [-0.1174696, -0.2139572, 1.0]], ['2, k, 13', [-0.1807881, -0.3694064, 1.0]], ['2, k, 14', [-0.2214217, -0.7195495, 1.0]], ['2, k, 15', [-0.2035615, -0.7658173, 1.0]], ['2, k, 16', [0.03940754, -0.2156166, 1.0]], ['2, k, 17', [0.06897833, -0.3721637, 1.0]], ['2, k, 18', [0.09471801, -0.7223541, 1.0]], ['2, k, 19', [0.04211798, -0.7571452, 1.0]], ['2, k, 20', [-0.04021493, 0.2310378, 1.0]], ['2, k, 21', [-0.3693811, -0.1034331, 1.0]], ['2, k, 22', [-0.3881595, -0.07918707, 1.0]], ['2, k, 23', [0.09862571, -0.3296954, 1.0]], ['2, k, 24', [0.1436417, -0.2945516, 1.0]]]
[['2, k, 0', [-0.0400068, -0.217511, 1.0]], ['2, k, 1', [-0.03991141, 0.04012873, 1.0]], ['2, k, 2', [-0.04000305, 0.2935447, 1.0]], ['2, k, 3', [-0.03417097, 0.4338628, 1.0]], ['2, k, 4', [-0.1925221, 0.1974996, 1.0]], ['2, k, 5', [-0.2596545, -0.0477103, 1.0]], ['2, k, 6', [-0.28294, -0.2263723, 1.0]], ['2, k, 7', [-0.3687139, -0.1103678, 1.0]], ['2, k, 8', [0.1218408, 0.2073073, 1.0]], ['2, k, 9', [0.1524872, -0.02986961, 1.0]], ['2, k, 10', [0.1180749, -0.2183155, 1.0]], ['2, k, 11', [0.1099146, -0.2698174, 1.0]], ['2, k, 12', [-0.117636, -0.2136998, 1.0]], ['2, k, 13', [-0.1808631, -0.3697938, 1.0]], ['2, k, 14', [-0.2242584, -0.7191685, 1.0]], ['2, k, 15', [-0.2089599, -0.7690424, 1.0]], ['2, k, 16', [0.03885499, -0.2150486, 1.0]], ['2, k, 17', [0.06904247, -0.3721208, 1.0]], ['2, k, 18', [0.09394044, -0.7217476, 1.0]], ['2, k, 19', [0.04090226, -0.7559227, 1.0]], ['2, k, 20', [-0.04021057, 0.2310404, 1.0]], ['2, k, 21', [-0.4080171, -0.08652961, 1.0]], ['2, k, 22', [-0.4037761, -0.08623687, 1.0]], ['2, k, 23', [0.09883139, -0.329069, 1.0]], ['2, k, 24', [0.1452489, -0.289974, 1.0]]]
[['2, k, 0', [-0.04004969, -0.2174875, 1.0]], ['2, k, 1', [-0.03992312, 0.04016577, 1.0]], ['2, k, 2', [-0.03998269, 0.2935373, 1.0]], ['2, k, 3', [-0.03427208, 0.4338871, 1.0]], ['2, k, 4', [-0.1935459, 0.1958395, 1.0]], ['2, k, 5', [-0.2542659, -0.04366433, 1.0]], ['2, k, 6', [-0.3113427, -0.1766082, 1.0]], ['2, k, 7', [-0.3709815, -0.07350867, 1.0]], ['2, k, 8', [0.1218712, 0.2074914, 1.0]], ['2, k, 9', [0.1526234, -0.02923541, 1.0]], ['2, k, 10', [0.1165784, -0.2165813, 1.0]], ['2, k, 11', [0.1067061, -0.2674247, 1.0]], ['2, k, 12', [-0.1177157, -0.2135972, 1.0]], ['2, k, 13', [-0.1807981, -0.3698125, 1.0]], ['2, k, 14', [-0.2243153, -0.7188246, 1.0]], ['2, k, 15', [-0.2087531, -0.7695893, 1.0]], ['2, k, 16', [0.03871589, -0.2150774, 1.0]], ['2, k, 17', [0.06896491, -0.3736192, 1.0]], ['2, k, 18', [0.09389374, -0.7217364, 1.0]], ['2, k, 19', [0.04064247, -0.7562542, 1.0]], ['2, k, 20', [-0.04019567, 0.2310427, 1.0]], ['2, k, 21', [-0.4183361, -0.08569673, 1.0]], ['2, k, 22', [-0.3448233, -0.04902622, 1.0]], ['2, k, 23', [0.0944694, -0.3242822, 1.0]], ['2, k, 24', [0.1296165, -0.3034431, 1.0]]]
[['2, k, 0', [-0.0400455, -0.2173636, 1.0]], ['2, k, 1', [-0.0398547, 0.04022364, 1.0]], ['2, k, 2', [-0.03972981, 0.2933752, 1.0]], ['2, k, 3', [-0.0343992, 0.4339257, 1.0]], ['2, k, 4', [-0.1943176, 0.1954724, 1.0]], ['2, k, 5', [-0.2546838, -0.05754772, 1.0]], ['2, k, 6', [-0.3397536, -0.0668054, 1.0]], ['2, k, 7', [-0.3702245, -0.06635661, 1.0]], ['2, k, 8', [0.1219989, 0.2075286, 1.0]], ['2, k, 9', [0.1509175, -0.02683295, 1.0]], ['2, k, 10', [0.1159388, -0.2128088, 1.0]], ['2, k, 11', [0.1055944, -0.265518, 1.0]], ['2, k, 12', [-0.1176941, -0.2135072, 1.0]], ['2, k, 13', [-0.1805745, -0.3691515, 1.0]], ['2, k, 14', [-0.2244309, -0.7188079, 1.0]], ['2, k, 15', [-0.2059927, -0.7667045, 1.0]], ['2, k, 16', [0.03869449, -0.2149613, 1.0]], ['2, k, 17', [0.06951326, -0.3722316, 1.0]], ['2, k, 18', [0.09451263, -0.720544, 1.0]], ['2, k, 19', [0.04066901, -0.7555481, 1.0]], ['2, k, 20', [-0.03999475, 0.2309609, 1.0]], ['2, k, 21', [-0.3215288, -0.05721825, 1.0]], ['2, k, 22', [-0.2509239, -0.04542082, 1.0]], ['2, k, 23', [0.09430917, -0.3195996, 1.0]], ['2, k, 24', [0.1295261, -0.2926943, 1.0]]]
[['2, k, 0', [-0.03993372, -0.2171806, 1.0]], ['2, k, 1', [-0.03984248, 0.04026196, 1.0]], ['2, k, 2', [-0.03977166, 0.2932253, 1.0]], ['2, k, 3', [-0.03464445, 0.4338782, 1.0]], ['2, k, 4', [-0.195569, 0.1943753, 1.0]], ['2, k, 5', [-0.2342403, 0.003517005, 1.0]], ['2, k, 6', [-0.2122203, -0.06895312, 1.0]], ['2, k, 7', [-0.211582, -0.08062996, 1.0]], ['2, k, 8', [0.1220044, 0.2074683, 1.0]], ['2, k, 9', [0.1509282, -0.02687569, 1.0]], ['2, k, 10', [0.1192527, -0.2160239, 1.0]], ['2, k, 11', [0.1109988, -0.2663179, 1.0]], ['2, k, 12', [-0.1175164, -0.2134251, 1.0]], ['2, k, 13', [-0.1805283, -0.3691833, 1.0]], ['2, k, 14', [-0.2244712, -0.7177111, 1.0]], ['2, k, 15', [-0.2038141, -0.7662263, 1.0]], ['2, k, 16', [0.03875181, -0.2146838, 1.0]], ['2, k, 17', [0.06962985, -0.3720967, 1.0]], ['2, k, 18', [0.09460422, -0.7207592, 1.0]], ['2, k, 19', [0.04048546, -0.7558033, 1.0]], ['2, k, 20', [-0.04000235, 0.230894, 1.0]], ['2, k, 21', [-0.2097483, -0.09715351, 1.0]], ['2, k, 22', [-0.1804012, -0.1049496, 1.0]], ['2, k, 23', [0.09811877, -0.3260804, 1.0]], ['2, k, 24', [0.1423761, -0.294278, 1.0]]]
[['2, k, 0', [-0.03990856, -0.2169733, 1.0]], ['2, k, 1', [-0.03984715, 0.04039121, 1.0]], ['2, k, 2', [-0.03978768, 0.2932508, 1.0]], ['2, k, 3', [-0.03477742, 0.4339478, 1.0]], ['2, k, 4', [-0.1959654, 0.1945712, 1.0]], ['2, k, 5', [-0.2324094, 0.002405334, 1.0]], ['2, k, 6', [-0.2233314, -0.08928846, 1.0]], ['2, k, 7', [-0.2157279, -0.1003536, 1.0]], ['2, k, 8', [0.1221114, 0.2075417, 1.0]], ['2, k, 9', [0.1513361, -0.02705561, 1.0]], ['2, k, 10', [0.1167262, -0.2169741, 1.0]], ['2, k, 11', [0.1082207, -0.2680822, 1.0]], ['2, k, 12', [-0.1174495, -0.2133369, 1.0]], ['2, k, 13', [-0.1801323, -0.3698921, 1.0]], ['2, k, 14', [-0.2254858, -0.7172082, 1.0]], ['2, k, 15', [-0.2065312, -0.767368, 1.0]], ['2, k, 16', [0.03869945, -0.2143764, 1.0]], ['2, k, 17', [0.06950376, -0.3742987, 1.0]], ['2, k, 18', [0.092117, -0.7220039, 1.0]], ['2, k, 19', [0.03973084, -0.7563476, 1.0]], ['2, k, 20', [-0.04000553, 0.2309351, 1.0]], ['2, k, 21', [-0.2099648, -0.1209867, 1.0]], ['2, k, 22', [-0.1843246, -0.1241198, 1.0]], ['2, k, 23', [0.09858253, -0.3286431, 1.0]], ['2, k, 24', [0.1494103, -0.2809654, 1.0]]]
[['2, k, 0', [-0.03966348, -0.2168453, 1.0]], ['2, k, 1', [-0.03980513, 0.04046582, 1.0]], ['2, k, 2', [-0.03980059, 0.2932459, 1.0]], ['2, k, 3', [-0.03493038, 0.4338583, 1.0]], ['2, k, 4', [-0.1966773, 0.1942557, 1.0]], ['2, k, 5', [-0.2209812, -0.01713608, 1.0]], ['2, k, 6', [-0.2287367, -0.0991239, 1.0]], ['2, k, 7', [-0.2149148, -0.1207105, 1.0]], ['2, k, 8', [0.1222392, 0.2076625, 1.0]], ['2, k, 9', [0.1513296, -0.02705181, 1.0]], ['2, k, 10', [0.1149692, -0.2151055, 1.0]], ['2, k, 11', [0.1077537, -0.2658936, 1.0]], ['2, k, 12', [-0.1171108, -0.2133579, 1.0]], ['2, k, 13', [-0.1800435, -0.370894, 1.0]], ['2, k, 14', [-0.2254489, -0.7171668, 1.0]], ['2, k, 15', [-0.2134095, -0.7706394, 1.0]], ['2, k, 16', [0.03887039, -0.2141608, 1.0]], ['2, k, 17', [0.0697374, -0.3734438, 1.0]], ['2, k, 18', [0.0921394, -0.7223795, 1.0]], ['2, k, 19', [0.04036026, -0.7566408, 1.0]], ['2, k, 20', [-0.04000624, 0.2309357, 1.0]], ['2, k, 21', [-0.2128224, -0.1464726, 1.0]], ['2, k, 22', [-0.1867449, -0.1442821, 1.0]], ['2, k, 23', [0.09842595, -0.325782, 1.0]], ['2, k, 24', [0.134638, -0.3021688, 1.0]]]
[['2, k, 0', [-0.03962101, -0.2166803, 1.0]], ['2, k, 1', [-0.03976518, 0.04054932, 1.0]], ['2, k, 2', [-0.03976772, 0.2932239, 1.0]], ['2, k, 3', [-0.03524695, 0.4339879, 1.0]], ['2, k, 4', [-0.1972986, 0.1939648, 1.0]], ['2, k, 5', [-0.2227988, -0.01605788, 1.0]], ['2, k, 6', [-0.2236359, -0.1244379, 1.0]], ['2, k, 7', [-0.2146514, -0.138967, 1.0]], ['2, k, 8', [0.1223105, 0.2078192, 1.0]], ['2, k, 9', [0.149094, -0.02817537, 1.0]], ['2, k, 10', [0.1180626, -0.2168116, 1.0]], ['2, k, 11', [0.110203, -0.2662613, 1.0]], ['2, k, 12', [-0.1169883, -0.2133445, 1.0]], ['2, k, 13', [-0.1798314, -0.3730315, 1.0]], ['2, k, 14', [-0.2275493, -0.7175486, 1.0]], ['2, k, 15', [-0.2087777, -0.7669365, 1.0]], ['2, k, 16', [0.03883867, -0.2137521, 1.0]], ['2, k, 17', [0.06973432, -0.3748935, 1.0]], ['2, k, 18', [0.09054124, -0.7234627, 1.0]], ['2, k, 19', [0.03830021, -0.7560548, 1.0]], ['2, k, 20', [-0.03997451, 0.2309326, 1.0]], ['2, k, 21', [-0.2129898, -0.1681268, 1.0]], ['2, k, 22', [-0.186279, -0.1729433, 1.0]], ['2, k, 23', [0.09873633, -0.326023, 1.0]], ['2, k, 24', [0.1382575, -0.2973026, 1.0]]]
[['2, k, 0', [-0.03940817, -0.216466, 1.0]], ['2, k, 1', [-0.03963811, 0.04066201, 1.0]], ['2, k, 2', [-0.0397055, 0.2931962, 1.0]], ['2, k, 3', [-0.03532809, 0.434009, 1.0]], ['2, k, 4', [-0.1950173, 0.1952811, 1.0]], ['2, k, 5', [-0.2251947, -0.01389609, 1.0]], ['2, k, 6', [-0.2279415, -0.1312691, 1.0]], ['2, k, 7', [-0.2140089, -0.1552532, 1.0]], ['2, k, 8', [0.1224013, 0.2080632, 1.0]], ['2, k, 9', [0.1506517, -0.02956291, 1.0]], ['2, k, 10', [0.1161518, -0.217625, 1.0]], ['2, k, 11', [0.1070947, -0.2684212, 1.0]], ['2, k, 12', [-0.1167685, -0.2131972, 1.0]], ['2, k, 13', [-0.1811478, -0.3809855, 1.0]], ['2, k, 14', [-0.2263667, -0.7173108, 1.0]], ['2, k, 15', [-0.2039252, -0.7649252, 1.0]], ['2, k, 16', [0.03901602, -0.2135375, 1.0]], ['2, k, 17', [0.06951142, -0.3752286, 1.0]], ['2, k, 18', [0.09484065, -0.7236026, 1.0]], ['2, k, 19', [0.04753963, -0.7600994, 1.0]], ['2, k, 20', [-0.03989541, 0.2309293, 1.0]], ['2, k, 21', [-0.2096499, -0.1884647, 1.0]], ['2, k, 22', [-0.1839643, -0.2104854, 1.0]], ['2, k, 23', [0.1003932, -0.3313193, 1.0]], ['2, k, 24', [0.1482997, -0.2815232, 1.0]]]
[['2, k, 0', [-0.03933323, -0.2164776, 1.0]], ['2, k, 1', [-0.03962601, 0.0406635, 1.0]], ['2, k, 2', [-0.03969346, 0.2931145, 1.0]], ['2, k, 3', [-0.03549099, 0.4338921, 1.0]], ['2, k, 4', [-0.1954949, 0.1956608, 1.0]], ['2, k, 5', [-0.2308019, -0.01326997, 1.0]], ['2, k, 6', [-0.2149316, -0.1518339, 1.0]], ['2, k, 7', [-0.2107602, -0.1803037, 1.0]], ['2, k, 8', [0.122427, 0.2080237, 1.0]], ['2, k, 9', [0.1516456, -0.02888545, 1.0]], ['2, k, 10', [0.1221472, -0.221017, 1.0]], ['2, k, 11', [0.1098943, -0.2748412, 1.0]], ['2, k, 12', [-0.1166789, -0.2131291, 1.0]], ['2, k, 13', [-0.1821342, -0.383746, 1.0]], ['2, k, 14', [-0.226489, -0.7184837, 1.0]], ['2, k, 15', [-0.2041536, -0.7656819, 1.0]], ['2, k, 16', [0.03908556, -0.2137627, 1.0]], ['2, k, 17', [0.06943838, -0.3743635, 1.0]], ['2, k, 18', [0.09549855, -0.724168, 1.0]], ['2, k, 19', [0.04541266, -0.7591082, 1.0]], ['2, k, 20', [-0.03987336, 0.2308837, 1.0]], ['2, k, 21', [-0.2068994, -0.2034677, 1.0]], ['2, k, 22', [-0.2273602, -0.2385304, 1.0]], ['2, k, 23', [0.09005371, -0.3288933, 1.0]], ['2, k, 24', [0.1598499, -0.318645, 1.0]]]
[['2, k, 0', [-0.03946659, -0.2163675, 1.0]], ['2, k, 1', [-0.03965068, 0.04070685, 1.0]], ['2, k, 2', [-0.03965621, 0.293035, 1.0]], ['2, k, 3', [-0.03558161, 0.4339338, 1.0]], ['2, k, 4', [-0.1966945, 0.1952428, 1.0]], ['2, k, 5', [-0.2311404, -0.01261178, 1.0]], ['2, k, 6', [-0.2076454, -0.1689614, 1.0]], ['2, k, 7', [-0.2121769, -0.1841486, 1.0]], ['2, k, 8', [0.1223811, 0.2079819, 1.0]], ['2, k, 9', [0.1504931, -0.02778915, 1.0]], ['2, k, 10', [0.1222386, -0.2200883, 1.0]], ['2, k, 11', [0.1166705, -0.2705023, 1.0]], ['2, k, 12', [-0.1167587, -0.2130874, 1.0]], ['2, k, 13', [-0.1817569, -0.383521, 1.0]], ['2, k, 14', [-0.2263263, -0.7184569, 1.0]], ['2, k, 15', [-0.1996623, -0.7624823, 1.0]], ['2, k, 16', [0.03889625, -0.2136122, 1.0]], ['2, k, 17', [0.06930788, -0.3749531, 1.0]], ['2, k, 18', [0.09651536, -0.723813, 1.0]], ['2, k, 19', [0.04644261, -0.7592002, 1.0]], ['2, k, 20', [-0.03984543, 0.2308373, 1.0]], ['2, k, 21', [-0.209248, -0.2176169, 1.0]], ['2, k, 22', [-0.2320738, -0.2393063, 1.0]], ['2, k, 23', [0.1022841, -0.3347729, 1.0]], ['2, k, 24', [0.1550574, -0.2892802, 1.0]]]
[['2, k, 0', [-0.03941178, -0.2163153, 1.0]], ['2, k, 1', [-0.03951088, 0.04078589, 1.0]], ['2, k, 2', [-0.03942376, 0.2930132, 1.0]], ['2, k, 3', [-0.03578623, 0.433889, 1.0]], ['2, k, 4', [-0.1981035, 0.1949257, 1.0]], ['2, k, 5', [-0.2097007, -0.06059982, 1.0]], ['2, k, 6', [-0.2071074, -0.181278, 1.0]], ['2, k, 7', [-0.2137519, -0.1902683, 1.0]], ['2, k, 8', [0.1224631, 0.2080025, 1.0]], ['2, k, 9', [0.1504747, -0.0255497, 1.0]], ['2, k, 10', [0.1203298, -0.2161885, 1.0]], ['2, k, 11', [0.113014, -0.2670831, 1.0]], ['2, k, 12', [-0.1167146, -0.2130942, 1.0]], ['2, k, 13', [-0.1817212, -0.3836349, 1.0]], ['2, k, 14', [-0.2259628, -0.7181146, 1.0]], ['2, k, 15', [-0.2009144, -0.7635865, 1.0]], ['2, k, 16', [0.03896911, -0.2135075, 1.0]], ['2, k, 17', [0.06928255, -0.3749626, 1.0]], ['2, k, 18', [0.09593276, -0.7240532, 1.0]], ['2, k, 19', [0.04409678, -0.7584264, 1.0]], ['2, k, 20', [-0.03962573, 0.2308422, 1.0]], ['2, k, 21', [-0.2187294, -0.2193067, 1.0]], ['2, k, 22', [-0.2412553, -0.2412433, 1.0]], ['2, k, 23', [0.09934582, -0.3291542, 1.0]], ['2, k, 24', [0.1404035, -0.300865, 1.0]]]
[['2, k, 0', [-0.03950001, -0.2161655, 1.0]], ['2, k, 1', [-0.03963967, 0.04085999, 1.0]], ['2, k, 2', [-0.03959917, 0.2929295, 1.0]], ['2, k, 3', [-0.03607244, 0.433765, 1.0]], ['2, k, 4', [-0.1986003, 0.1948317, 1.0]], ['2, k, 5', [-0.2308964, -0.01090636, 1.0]], ['2, k, 6', [-0.2114258, -0.1730515, 1.0]], ['2, k, 7', [-0.2121831, -0.1875724, 1.0]], ['2, k, 8', [0.1225805, 0.2079796, 1.0]], ['2, k, 9', [0.1514571, -0.02624816, 1.0]], ['2, k, 10', [0.1225377, -0.2176766, 1.0]], ['2, k, 11', [0.1144855, -0.2697326, 1.0]], ['2, k, 12', [-0.1167767, -0.2130053, 1.0]], ['2, k, 13', [-0.1824074, -0.3772166, 1.0]], ['2, k, 14', [-0.2277418, -0.7178525, 1.0]], ['2, k, 15', [-0.2010171, -0.7621337, 1.0]], ['2, k, 16', [0.03885772, -0.2133335, 1.0]], ['2, k, 17', [0.06955821, -0.375627, 1.0]], ['2, k, 18', [0.09599999, -0.7238414, 1.0]], ['2, k, 19', [0.0432823, -0.7577977, 1.0]], ['2, k, 20', [-0.03976334, 0.2308009, 1.0]], ['2, k, 21', [-0.2547649, -0.1661775, 1.0]], ['2, k, 22', [-0.1784409, -0.2210656, 1.0]], ['2, k, 23', [0.1001011, -0.3301382, 1.0]], ['2, k, 24', [0.1392879, -0.2996633, 1.0]]]
[['2, k, 0', [-0.03965956, -0.2160833, 1.0]], ['2, k, 1', [-0.03990846, 0.04098243, 1.0]], ['2, k, 2', [-0.03996818, 0.2929556, 1.0]], ['2, k, 3', [-0.03629289, 0.4338044, 1.0]], ['2, k, 4', [-0.1988555, 0.1947409, 1.0]], ['2, k, 5', [-0.231957, -0.01116252, 1.0]], ['2, k, 6', [-0.214262, -0.1846423, 1.0]], ['2, k, 7', [-0.2045774, -0.2370486, 1.0]], ['2, k, 8', [0.1226228, 0.2079428, 1.0]], ['2, k, 9', [0.1520102, -0.02617703, 1.0]], ['2, k, 10', [0.1224552, -0.2183658, 1.0]], ['2, k, 11', [0.1151334, -0.2704614, 1.0]], ['2, k, 12', [-0.1168941, -0.2129886, 1.0]], ['2, k, 13', [-0.1818554, -0.3748208, 1.0]], ['2, k, 14', [-0.2249585, -0.7165896, 1.0]], ['2, k, 15', [-0.2017423, -0.7636575, 1.0]], ['2, k, 16', [0.03865523, -0.2131953, 1.0]], ['2, k, 17', [0.06947076, -0.375011, 1.0]], ['2, k, 18', [0.09599282, -0.7236713, 1.0]], ['2, k, 19', [0.0405453, -0.7553545, 1.0]], ['2, k, 20', [-0.04008188, 0.2308485, 1.0]], ['2, k, 21', [-0.2057953, -0.2909733, 1.0]], ['2, k, 22', [-0.2341881, -0.2594977, 1.0]], ['2, k, 23', [0.1006604, -0.3323528, 1.0]], ['2, k, 24', [0.1549098, -0.2893007, 1.0]]]
