[['2, k, 0', [-0.106919, -0.365049, 1.0]], ['2, k, 1', [-0.105729, -0.0560417, 1.0]], ['2, k, 2', [-0.103882, 0.245356, 1.0]], ['2, k, 3', [-0.0953268, 0.385931, 1.0]], ['2, k, 4', [-0.295796, 0.176628, 1.0]], ['2, k, 5', [-0.40083, 0.00371404, 1.0]], ['2, k, 6', [-0.272584, -0.144488, 1.0]], ['2, k, 7', [-0.265836, -0.181285, 1.0]], ['2, k, 8', [0.086344, 0.16644, 1.0]], ['2, k, 9', [0.2271, 0.0335756, 1.0]], ['2, k, 10', [0.144135, -0.144779, 1.0]], ['2, k, 11', [0.0870421, -0.202684, 1.0]], ['2, k, 12', [-0.192521, -0.357238, 1.0]], ['2, k, 13', [-0.244226, -0.707808, 1.0]], ['2, k, 14', [-0.282889, -1.06034, 1.0]], ['2, k, 15', [-0.292725, -1.10645, 1.0]], ['2, k, 16', [-0.0181124, -0.36194, 1.0]], ['2, k, 17', [0.0458947, -0.70347, 1.0]], ['2, k, 18', [0.0898967, -1.04265, 1.0]], ['2, k, 19', [0.108887, -1.09766, 1.0]], ['2, k, 20', [-0.104458, 0.17112, 1.0]], ['2, k, 21', [-0.254943, -0.226664, 1.0]], ['2, k, 22', [-0.235296, -0.144412, 1.0]], ['2, k, 23', [0.102588, -0.29215, 1.0]], ['2, k, 24', [0.0647283, -0.21402, 1.0]]]
[['2, k, 0', [-0.208632, -0.390273, 1.0]], ['2, k, 1', [-0.149171, -0.0863121, 1.0]], ['2, k, 2', [-0.0915807, 0.218128, 1.0]], ['2, k, 3', [-0.0467752, 0.351865, 1.0]], ['2, k, 4', [-0.280378, 0.179386, 1.0]], ['2, k, 5', [-0.461676, 0.0578765, 1.0]], ['2, k, 6', [-0.414967, -0.157924, 1.0]], ['2, k, 7', [-0.403721, -0.236021, 1.0]], ['2, k, 8', [0.0701361, 0.0954317, 1.0]], ['2, k, 9', [0.14005, -0.0746583, 1.0]], ['2, k, 10', [0.0113144, -0.218701, 1.0]], ['2, k, 11', [-0.00932993, -0.228151, 1.0]], ['2, k, 12', [-0.293859, -0.368334, 1.0]], ['2, k, 13', [-0.311947, -0.713861, 1.0]], ['2, k, 14', [-0.301733, -1.05201, 1.0]], ['2, k, 15', [-0.301544, -1.10771, 1.0]], ['2, k, 16', [-0.117209, -0.400625, 1.0]], ['2, k, 17', [-0.0156182, -0.751697, 1.0]], ['2, k, 18', [0.0732747, -1.05985, 1.0]], ['2, k, 19', [0.112333, -1.09982, 1.0]], ['2, k, 20', [-0.1054, 0.142607, 1.0]], ['2, k, 21', [-0.4304, -0.296164, 1.0]], ['2, k, 22', [-0.382348, -0.279607, 1.0]], ['2, k, 23', [-0.0245126, -0.290162, 1.0]], ['2, k, 24', [0.0107002, -0.245929, 1.0]]]
[['2, k, 0', [-0.206182, -0.389531, 1.0]], ['2, k, 1', [-0.149645, -0.083935, 1.0]], ['2, k, 2', [-0.0943145, 0.221316, 1.0]], ['2, k, 3', [-0.0517728, 0.355556, 1.0]], ['2, k, 4', [-0.280306, 0.178264, 1.0]], ['2, k, 5', [-0.464553, 0.0557082, 1.0]], ['2, k, 6', [-0.41327, -0.159626, 1.0]], ['2, k, 7', [-0.398055, -0.234739, 1.0]], ['2, k, 8', [0.0700911, 0.0953881, 1.0]], ['2, k, 9', [0.146803, -0.0669468, 1.0]], ['2, k, 10', [0.0330691, -0.2233, 1.0]], ['2, k, 11', [0.00101541, -0.229735, 1.0]], ['2, k, 12', [-0.292322, -0.367865, 1.0]], ['2, k, 13', [-0.31055, -0.713774, 1.0]], ['2, k, 14', [-0.301404, -1.05251, 1.0]], ['2, k, 15', [-0.30162, -1.10775, 1.0]], ['2, k, 16', [-0.113814, -0.399572, 1.0]], ['2, k, 17', [-0.0140954, -0.750652, 1.0]], ['2, k, 18', [0.0731883, -1.05987, 1.0]], ['2, k, 19', [0.112057, -1.09982, 1.0]], ['2, k, 20', [-0.107479, 0.145535, 1.0]], ['2, k, 21', [-0.425595, -0.296468, 1.0]], ['2, k, 22', [-0.381972, -0.282175, 1.0]], ['2, k, 23', [-0.0179745, -0.264023, 1.0]], ['2, k, 24', [0.0139552, -0.243622, 1.0]]]
[['2, k, 0', [-0.203535, -0.386786, 1.0]], ['2, k, 1', [-0.150126, -0.080941, 1.0]], ['2, k, 2', [-0.0971785, 0.224131, 1.0]], ['2, k, 3', [-0.0578703, 0.359191, 1.0]], ['2, k, 4', [-0.28862, 0.181354, 1.0]], ['2, k, 5', [-0.465634, 0.050491, 1.0]], ['2, k, 6', [-0.396168, -0.186967, 1.0]], ['2, k, 7', [-0.390292, -0.250348, 1.0]], ['2, k, 8', [0.0700072, 0.0953965, 1.0]], ['2, k, 9', [0.144551, -0.0719407, 1.0]], ['2, k, 10', [0.0319913, -0.229249, 1.0]], ['2, k, 11', [0.00200624, -0.238552, 1.0]], ['2, k, 12', [-0.290539, -0.365684, 1.0]], ['2, k, 13', [-0.307893, -0.70789, 1.0]], ['2, k, 14', [-0.299835, -1.05129, 1.0]], ['2, k, 15', [-0.302695, -1.10708, 1.0]], ['2, k, 16', [-0.110325, -0.396285, 1.0]], ['2, k, 17', [-0.0129143, -0.751187, 1.0]], ['2, k, 18', [0.0731371, -1.0605, 1.0]], ['2, k, 19', [0.112031, -1.10064, 1.0]], ['2, k, 20', [-0.109674, 0.148346, 1.0]], ['2, k, 21', [-0.411932, -0.310405, 1.0]], ['2, k, 22', [-0.374692, -0.297285, 1.0]], ['2, k, 23', [-0.015694, -0.291689, 1.0]], ['2, k, 24', [0.012815, -0.259994, 1.0]]]
[['2, k, 0', [-0.201363, -0.38398, 1.0]], ['2, k, 1', [-0.150427, -0.0784113, 1.0]], ['2, k, 2', [-0.0991578, 0.225916, 1.0]], ['2, k, 3', [-0.0646277, 0.362001, 1.0]], ['2, k, 4', [-0.292563, 0.182369, 1.0]], ['2, k, 5', [-0.46613, 0.0445087, 1.0]], ['2, k, 6', [-0.395545, -0.187378, 1.0]], ['2, k, 7', [-0.383437, -0.250583, 1.0]], ['2, k, 8', [0.0660253, 0.103686, 1.0]], ['2, k, 9', [0.146015, -0.0708294, 1.0]], ['2, k, 10', [0.0368419, -0.230542, 1.0]], ['2, k, 11', [0.0104857, -0.23592, 1.0]], ['2, k, 12', [-0.288549, -0.363883, 1.0]], ['2, k, 13', [-0.306845, -0.705923, 1.0]], ['2, k, 14', [-0.298241, -1.05093, 1.0]], ['2, k, 15', [-0.302785, -1.10714, 1.0]], ['2, k, 16', [-0.108096, -0.392408, 1.0]], ['2, k, 17', [-0.0112556, -0.751125, 1.0]], ['2, k, 18', [0.0738907, -1.06031, 1.0]], ['2, k, 19', [0.112398, -1.1012, 1.0]], ['2, k, 20', [-0.111161, 0.150201, 1.0]], ['2, k, 21', [-0.393609, -0.315102, 1.0]], ['2, k, 22', [-0.367283, -0.304899, 1.0]], ['2, k, 23', [-0.0113249, -0.287365, 1.0]], ['2, k, 24', [0.0172155, -0.256777, 1.0]]]
[['2, k, 0', [-0.200399, -0.384128, 1.0]], ['2, k, 1', [-0.150599, -0.0775242, 1.0]], ['2, k, 2', [-0.101514, 0.227777, 1.0]], ['2, k, 3', [-0.0711979, 0.365661, 1.0]], ['2, k, 4', [-0.294154, 0.182617, 1.0]], ['2, k, 5', [-0.46737, 0.039629, 1.0]], ['2, k, 6', [-0.389208, -0.145615, 1.0]], ['2, k, 7', [-0.371444, -0.20822, 1.0]], ['2, k, 8', [0.0662387, 0.103093, 1.0]], ['2, k, 9', [0.151473, -0.0610967, 1.0]], ['2, k, 10', [0.0562254, -0.229476, 1.0]], ['2, k, 11', [0.0219668, -0.234801, 1.0]], ['2, k, 12', [-0.28729, -0.363996, 1.0]], ['2, k, 13', [-0.304482, -0.707346, 1.0]], ['2, k, 14', [-0.296601, -1.05063, 1.0]], ['2, k, 15', [-0.302866, -1.10711, 1.0]], ['2, k, 16', [-0.107433, -0.392602, 1.0]], ['2, k, 17', [-0.00970724, -0.748955, 1.0]], ['2, k, 18', [0.0739457, -1.05881, 1.0]], ['2, k, 19', [0.112416, -1.10087, 1.0]], ['2, k, 20', [-0.113007, 0.152019, 1.0]], ['2, k, 21', [-0.381329, -0.277372, 1.0]], ['2, k, 22', [-0.32722, -0.206171, 1.0]], ['2, k, 23', [-0.00484225, -0.280492, 1.0]], ['2, k, 24', [-0.00481286, -0.282005, 1.0]]]
[['2, k, 0', [-0.189878, -0.384384, 1.0]], ['2, k, 1', [-0.149679, -0.0761045, 1.0]], ['2, k, 2', [-0.10484, 0.22956, 1.0]], ['2, k, 3', [-0.0770233, 0.36777, 1.0]], ['2, k, 4', [-0.2995, 0.181975, 1.0]], ['2, k, 5', [-0.466983, 0.0313203, 1.0]], ['2, k, 6', [-0.389965, -0.145414, 1.0]], ['2, k, 7', [-0.369989, -0.208665, 1.0]], ['2, k, 8', [0.0664225, 0.102942, 1.0]], ['2, k, 9', [0.154933, -0.0572064, 1.0]], ['2, k, 10', [0.0611112, -0.226391, 1.0]], ['2, k, 11', [0.0316902, -0.229507, 1.0]], ['2, k, 12', [-0.278019, -0.365177, 1.0]], ['2, k, 13', [-0.301391, -0.708256, 1.0]], ['2, k, 14', [-0.29572, -1.05086, 1.0]], ['2, k, 15', [-0.303049, -1.10689, 1.0]], ['2, k, 16', [-0.0959429, -0.391861, 1.0]], ['2, k, 17', [-0.00794939, -0.748308, 1.0]], ['2, k, 18', [0.0740502, -1.05831, 1.0]], ['2, k, 19', [0.112479, -1.10113, 1.0]], ['2, k, 20', [-0.114906, 0.153537, 1.0]], ['2, k, 21', [-0.381926, -0.277436, 1.0]], ['2, k, 22', [-0.327781, -0.205937, 1.0]], ['2, k, 23', [0.0016243, -0.283718, 1.0]], ['2, k, 24', [0.0367399, -0.292679, 1.0]]]
[['2, k, 0', [-0.184662, -0.383568, 1.0]], ['2, k, 1', [-0.148743, -0.0746463, 1.0]], ['2, k, 2', [-0.107433, 0.230758, 1.0]], ['2, k, 3', [-0.0833857, 0.371095, 1.0]], ['2, k, 4', [-0.30368, 0.180817, 1.0]], ['2, k, 5', [-0.461358, 0.0151796, 1.0]], ['2, k, 6', [-0.38748, -0.154937, 1.0]], ['2, k, 7', [-0.364843, -0.221701, 1.0]], ['2, k, 8', [0.0666127, 0.102968, 1.0]], ['2, k, 9', [0.159589, -0.0531156, 1.0]], ['2, k, 10', [0.0587238, -0.216825, 1.0]], ['2, k, 11', [0.0256075, -0.227506, 1.0]], ['2, k, 12', [-0.272732, -0.365593, 1.0]], ['2, k, 13', [-0.297292, -0.707449, 1.0]], ['2, k, 14', [-0.294405, -1.05231, 1.0]], ['2, k, 15', [-0.303024, -1.1069, 1.0]], ['2, k, 16', [-0.090877, -0.389817, 1.0]], ['2, k, 17', [-0.00446393, -0.747907, 1.0]], ['2, k, 18', [0.0737808, -1.05735, 1.0]], ['2, k, 19', [0.11245, -1.10082, 1.0]], ['2, k, 20', [-0.116533, 0.154734, 1.0]], ['2, k, 21', [-0.37556, -0.289615, 1.0]], ['2, k, 22', [-0.327618, -0.217619, 1.0]], ['2, k, 23', [0.0145338, -0.315545, 1.0]], ['2, k, 24', [0.0523688, -0.229887, 1.0]]]
[['2, k, 0', [-0.175541, -0.381879, 1.0]], ['2, k, 1', [-0.147053, -0.0726881, 1.0]], ['2, k, 2', [-0.110854, 0.232294, 1.0]], ['2, k, 3', [-0.0897926, 0.372184, 1.0]], ['2, k, 4', [-0.307648, 0.179118, 1.0]], ['2, k, 5', [-0.460339, 0.00962004, 1.0]], ['2, k, 6', [-0.385551, -0.15879, 1.0]], ['2, k, 7', [-0.357979, -0.221407, 1.0]], ['2, k, 8', [0.0626726, 0.115161, 1.0]], ['2, k, 9', [0.163724, -0.0487596, 1.0]], ['2, k, 10', [0.0675105, -0.215446, 1.0]], ['2, k, 11', [0.0334882, -0.226682, 1.0]], ['2, k, 12', [-0.263672, -0.365906, 1.0]], ['2, k, 13', [-0.294766, -0.70705, 1.0]], ['2, k, 14', [-0.292617, -1.05273, 1.0]], ['2, k, 15', [-0.302337, -1.10697, 1.0]], ['2, k, 16', [-0.0818575, -0.386157, 1.0]], ['2, k, 17', [-0.000280399, -0.742178, 1.0]], ['2, k, 18', [0.0738508, -1.05675, 1.0]], ['2, k, 19', [0.112321, -1.10086, 1.0]], ['2, k, 20', [-0.118585, 0.156237, 1.0]], ['2, k, 21', [-0.367446, -0.289396, 1.0]], ['2, k, 22', [-0.318115, -0.211053, 1.0]], ['2, k, 23', [0.0274895, -0.325739, 1.0]], ['2, k, 24', [0.0672329, -0.223818, 1.0]]]
[['2, k, 0', [-0.17095, -0.381625, 1.0]], ['2, k, 1', [-0.145612, -0.0719036, 1.0]], ['2, k, 2', [-0.112309, 0.232785, 1.0]], ['2, k, 3', [-0.096245, 0.374683, 1.0]], ['2, k, 4', [-0.309112, 0.178006, 1.0]], ['2, k, 5', [-0.456597, 0.00279492, 1.0]], ['2, k, 6', [-0.380816, -0.164899, 1.0]], ['2, k, 7', [-0.352797, -0.228867, 1.0]], ['2, k, 8', [0.0621511, 0.11962, 1.0]], ['2, k, 9', [0.168516, -0.0439354, 1.0]], ['2, k, 10', [0.0720079, -0.210751, 1.0]], ['2, k, 11', [0.0411541, -0.218529, 1.0]], ['2, k, 12', [-0.258979, -0.36737, 1.0]], ['2, k, 13', [-0.29068, -0.708363, 1.0]], ['2, k, 14', [-0.292156, -1.05249, 1.0]], ['2, k, 15', [-0.302431, -1.10711, 1.0]], ['2, k, 16', [-0.0772508, -0.384211, 1.0]], ['2, k, 17', [0.00204921, -0.74051, 1.0]], ['2, k, 18', [0.0739432, -1.05584, 1.0]], ['2, k, 19', [0.112246, -1.10074, 1.0]], ['2, k, 20', [-0.11938, 0.156778, 1.0]], ['2, k, 21', [-0.363944, -0.295629, 1.0]], ['2, k, 22', [-0.313889, -0.222563, 1.0]], ['2, k, 23', [0.0207202, -0.257323, 1.0]], ['2, k, 24', [0.0608149, -0.228078, 1.0]]]
[['2, k, 0', [-0.16514, -0.381669, 1.0]], ['2, k, 1', [-0.144411, -0.0712157, 1.0]], ['2, k, 2', [-0.115199, 0.233839, 1.0]], ['2, k, 3', [-0.101526, 0.376307, 1.0]], ['2, k, 4', [-0.312994, 0.174702, 1.0]], ['2, k, 5', [-0.453173, -0.00233768, 1.0]], ['2, k, 6', [-0.374715, -0.169035, 1.0]], ['2, k, 7', [-0.345716, -0.233926, 1.0]], ['2, k, 8', [0.0617741, 0.123871, 1.0]], ['2, k, 9', [0.173497, -0.0373014, 1.0]], ['2, k, 10', [0.0799266, -0.205767, 1.0]], ['2, k, 11', [0.0503177, -0.215944, 1.0]], ['2, k, 12', [-0.253083, -0.368646, 1.0]], ['2, k, 13', [-0.287178, -0.709051, 1.0]], ['2, k, 14', [-0.292022, -1.05248, 1.0]], ['2, k, 15', [-0.302437, -1.10696, 1.0]], ['2, k, 16', [-0.0718419, -0.383122, 1.0]], ['2, k, 17', [0.00668238, -0.737474, 1.0]], ['2, k, 18', [0.0743407, -1.0552, 1.0]], ['2, k, 19', [0.112098, -1.10073, 1.0]], ['2, k, 20', [-0.121022, 0.157754, 1.0]], ['2, k, 21', [-0.349011, -0.301081, 1.0]], ['2, k, 22', [-0.307562, -0.225638, 1.0]], ['2, k, 23', [0.0270066, -0.253319, 1.0]], ['2, k, 24', [0.0723588, -0.223344, 1.0]]]
[['2, k, 0', [-0.159727, -0.380724, 1.0]], ['2, k, 1', [-0.142888, -0.0702658, 1.0]], ['2, k, 2', [-0.117752, 0.234469, 1.0]], ['2, k, 3', [-0.106663, 0.377708, 1.0]], ['2, k, 4', [-0.314455, 0.173913, 1.0]], ['2, k, 5', [-0.451383, -0.00428039, 1.0]], ['2, k, 6', [-0.371506, -0.170394, 1.0]], ['2, k, 7', [-0.339215, -0.234146, 1.0]], ['2, k, 8', [0.0618501, 0.126809, 1.0]], ['2, k, 9', [0.177448, -0.0324756, 1.0]], ['2, k, 10', [0.0899012, -0.203917, 1.0]], ['2, k, 11', [0.0566236, -0.218864, 1.0]], ['2, k, 12', [-0.248275, -0.369038, 1.0]], ['2, k, 13', [-0.282924, -0.707993, 1.0]], ['2, k, 14', [-0.291182, -1.05246, 1.0]], ['2, k, 15', [-0.300934, -1.10637, 1.0]], ['2, k, 16', [-0.0658236, -0.380531, 1.0]], ['2, k, 17', [0.0107564, -0.738123, 1.0]], ['2, k, 18', [0.0746925, -1.05487, 1.0]], ['2, k, 19', [0.111823, -1.10064, 1.0]], ['2, k, 20', [-0.12262, 0.158541, 1.0]], ['2, k, 21', [-0.34325, -0.301451, 1.0]], ['2, k, 22', [-0.300771, -0.222044, 1.0]], ['2, k, 23', [0.0499846, -0.315147, 1.0]], ['2, k, 24', [0.0746908, -0.242232, 1.0]]]
[['2, k, 0', [-0.154461, -0.380888, 1.0]], ['2, k, 1', [-0.140947, -0.0698257, 1.0]], ['2, k, 2', [-0.119233, 0.234864, 1.0]], ['2, k, 3', [-0.111062, 0.379292, 1.0]], ['2, k, 4', [-0.315832, 0.172296, 1.0]], ['2, k, 5', [-0.44906, -0.00738482, 1.0]], ['2, k, 6', [-0.368635, -0.176931, 1.0]], ['2, k, 7', [-0.335553, -0.252278, 1.0]], ['2, k, 8', [0.062507, 0.130875, 1.0]], ['2, k, 9', [0.183298, -0.0250779, 1.0]], ['2, k, 10', [0.0968573, -0.197133, 1.0]], ['2, k, 11', [0.0647266, -0.213677, 1.0]], ['2, k, 12', [-0.2428, -0.370448, 1.0]], ['2, k, 13', [-0.278491, -0.71157, 1.0]], ['2, k, 14', [-0.290982, -1.05343, 1.0]], ['2, k, 15', [-0.30093, -1.10637, 1.0]], ['2, k, 16', [-0.0609517, -0.379607, 1.0]], ['2, k, 17', [0.0140739, -0.739047, 1.0]], ['2, k, 18', [0.075272, -1.05117, 1.0]], ['2, k, 19', [0.11196, -1.10064, 1.0]], ['2, k, 20', [-0.123471, 0.15903, 1.0]], ['2, k, 21', [-0.333694, -0.314744, 1.0]], ['2, k, 22', [-0.310654, -0.292699, 1.0]], ['2, k, 23', [0.0552442, -0.308057, 1.0]], ['2, k, 24', [0.0996342, -0.209327, 1.0]]]
[['2, k, 0', [-0.149995, -0.380852, 1.0]], ['2, k, 1', [-0.139284, -0.0693376, 1.0]], ['2, k, 2', [-0.120364, 0.235382, 1.0]], ['2, k, 3', [-0.115087, 0.381106, 1.0]], ['2, k, 4', [-0.31701, 0.170125, 1.0]], ['2, k, 5', [-0.447881, -0.00869213, 1.0]], ['2, k, 6', [-0.359913, -0.17211, 1.0]], ['2, k, 7', [-0.326469, -0.240448, 1.0]], ['2, k, 8', [0.063042, 0.134801, 1.0]], ['2, k, 9', [0.188429, -0.0202489, 1.0]], ['2, k, 10', [0.102479, -0.192351, 1.0]], ['2, k, 11', [0.0673948, -0.208141, 1.0]], ['2, k, 12', [-0.237984, -0.371139, 1.0]], ['2, k, 13', [-0.273422, -0.714143, 1.0]], ['2, k, 14', [-0.29015, -1.05402, 1.0]], ['2, k, 15', [-0.300418, -1.10661, 1.0]], ['2, k, 16', [-0.057117, -0.378961, 1.0]], ['2, k, 17', [0.0172029, -0.737614, 1.0]], ['2, k, 18', [0.0763638, -1.0502, 1.0]], ['2, k, 19', [0.110626, -1.09808, 1.0]], ['2, k, 20', [-0.12409, 0.159578, 1.0]], ['2, k, 21', [-0.329766, -0.307704, 1.0]], ['2, k, 22', [-0.289584, -0.209629, 1.0]], ['2, k, 23', [0.0615711, -0.305347, 1.0]], ['2, k, 24', [0.104408, -0.204731, 1.0]]]
[['2, k, 0', [-0.145929, -0.380968, 1.0]], ['2, k, 1', [-0.137511, -0.068838, 1.0]], ['2, k, 2', [-0.121577, 0.236169, 1.0]], ['2, k, 3', [-0.118215, 0.381878, 1.0]], ['2, k, 4', [-0.317535, 0.168225, 1.0]], ['2, k, 5', [-0.44695, -0.0107286, 1.0]], ['2, k, 6', [-0.343638, -0.176654, 1.0]], ['2, k, 7', [-0.317861, -0.237784, 1.0]], ['2, k, 8', [0.0639266, 0.1374, 1.0]], ['2, k, 9', [0.191709, -0.0175126, 1.0]], ['2, k, 10', [0.106006, -0.189749, 1.0]], ['2, k, 11', [0.071084, -0.210218, 1.0]], ['2, k, 12', [-0.234004, -0.37194, 1.0]], ['2, k, 13', [-0.27043, -0.715622, 1.0]], ['2, k, 14', [-0.289876, -1.05431, 1.0]], ['2, k, 15', [-0.300747, -1.10677, 1.0]], ['2, k, 16', [-0.0531153, -0.378391, 1.0]], ['2, k, 17', [0.0201808, -0.736465, 1.0]], ['2, k, 18', [0.0776668, -1.04842, 1.0]], ['2, k, 19', [0.110616, -1.09806, 1.0]], ['2, k, 20', [-0.124732, 0.160368, 1.0]], ['2, k, 21', [-0.312223, -0.305286, 1.0]], ['2, k, 22', [-0.280932, -0.210874, 1.0]], ['2, k, 23', [0.0645055, -0.304543, 1.0]], ['2, k, 24', [0.0895123, -0.245603, 1.0]]]
[['2, k, 0', [-0.142041, -0.381029, 1.0]], ['2, k, 1', [-0.135932, -0.0684531, 1.0]], ['2, k, 2', [-0.122694, 0.236802, 1.0]], ['2, k, 3', [-0.120918, 0.3828, 1.0]], ['2, k, 4', [-0.317611, 0.16665, 1.0]], ['2, k, 5', [-0.445917, -0.0117875, 1.0]], ['2, k, 6', [-0.343375, -0.177355, 1.0]], ['2, k, 7', [-0.314025, -0.236327, 1.0]], ['2, k, 8', [0.0652763, 0.140596, 1.0]], ['2, k, 9', [0.196076, -0.0127003, 1.0]], ['2, k, 10', [0.110614, -0.185683, 1.0]], ['2, k, 11', [0.0754133, -0.206223, 1.0]], ['2, k, 12', [-0.230107, -0.372665, 1.0]], ['2, k, 13', [-0.267142, -0.71673, 1.0]], ['2, k, 14', [-0.289579, -1.05449, 1.0]], ['2, k, 15', [-0.300335, -1.10685, 1.0]], ['2, k, 16', [-0.0493823, -0.377806, 1.0]], ['2, k, 17', [0.0242976, -0.72623, 1.0]], ['2, k, 18', [0.0795323, -1.04862, 1.0]], ['2, k, 19', [0.110964, -1.0982, 1.0]], ['2, k, 20', [-0.125295, 0.161012, 1.0]], ['2, k, 21', [-0.310032, -0.30584, 1.0]], ['2, k, 22', [-0.275521, -0.212568, 1.0]], ['2, k, 23', [0.0682011, -0.294977, 1.0]], ['2, k, 24', [0.117446, -0.198185, 1.0]]]
[['2, k, 0', [-0.138525, -0.380833, 1.0]], ['2, k, 1', [-0.134256, -0.0680746, 1.0]], ['2, k, 2', [-0.123058, 0.237164, 1.0]], ['2, k, 3', [-0.12262, 0.383417, 1.0]], ['2, k, 4', [-0.31803, 0.165356, 1.0]], ['2, k, 5', [-0.443876, -0.0137012, 1.0]], ['2, k, 6', [-0.335954, -0.183659, 1.0]], ['2, k, 7', [-0.307342, -0.242887, 1.0]], ['2, k, 8', [0.0657388, 0.142943, 1.0]], ['2, k, 9', [0.199367, -0.0101648, 1.0]], ['2, k, 10', [0.114459, -0.183056, 1.0]], ['2, k, 11', [0.0762343, -0.207292, 1.0]], ['2, k, 12', [-0.226781, -0.373035, 1.0]], ['2, k, 13', [-0.263764, -0.717679, 1.0]], ['2, k, 14', [-0.289825, -1.05456, 1.0]], ['2, k, 15', [-0.300249, -1.10648, 1.0]], ['2, k, 16', [-0.0457709, -0.37703, 1.0]], ['2, k, 17', [0.0256492, -0.727249, 1.0]], ['2, k, 18', [0.0804686, -1.04659, 1.0]], ['2, k, 19', [0.111359, -1.09861, 1.0]], ['2, k, 20', [-0.125359, 0.161423, 1.0]], ['2, k, 21', [-0.302535, -0.311029, 1.0]], ['2, k, 22', [-0.284413, -0.297639, 1.0]], ['2, k, 23', [0.072229, -0.29439, 1.0]], ['2, k, 24', [0.108152, -0.225758, 1.0]]]
[['2, k, 0', [-0.135436, -0.380725, 1.0]], ['2, k, 1', [-0.132305, -0.0678536, 1.0]], ['2, k, 2', [-0.123245, 0.237451, 1.0]], ['2, k, 3', [-0.124557, 0.383845, 1.0]], ['2, k, 4', [-0.31814, 0.164369, 1.0]], ['2, k, 5', [-0.442409, -0.0147151, 1.0]], ['2, k, 6', [-0.334516, -0.18434, 1.0]], ['2, k, 7', [-0.305436, -0.241095, 1.0]], ['2, k, 8', [0.0667495, 0.145045, 1.0]], ['2, k, 9', [0.201852, -0.00814171, 1.0]], ['2, k, 10', [0.117124, -0.181204, 1.0]], ['2, k, 11', [0.0792781, -0.206211, 1.0]], ['2, k, 12', [-0.22341, -0.373542, 1.0]], ['2, k, 13', [-0.26158, -0.717298, 1.0]], ['2, k, 14', [-0.28974, -1.05429, 1.0]], ['2, k, 15', [-0.29914, -1.10455, 1.0]], ['2, k, 16', [-0.0428683, -0.376383, 1.0]], ['2, k, 17', [0.0261204, -0.727204, 1.0]], ['2, k, 18', [0.0806016, -1.0456, 1.0]], ['2, k, 19', [0.111002, -1.09826, 1.0]], ['2, k, 20', [-0.125083, 0.161819, 1.0]], ['2, k, 21', [-0.300938, -0.311156, 1.0]], ['2, k, 22', [-0.268949, -0.24255, 1.0]], ['2, k, 23', [0.076364, -0.295997, 1.0]], ['2, k, 24', [0.0954921, -0.25451, 1.0]]]
[['2, k, 0', [-0.133469, -0.380922, 1.0]], ['2, k, 1', [-0.130943, -0.06777, 1.0]], ['2, k, 2', [-0.12329, 0.237784, 1.0]], ['2, k, 3', [-0.125997, 0.384212, 1.0]], ['2, k, 4', [-0.318122, 0.164004, 1.0]], ['2, k, 5', [-0.440997, -0.0157775, 1.0]], ['2, k, 6', [-0.333713, -0.183643, 1.0]], ['2, k, 7', [-0.303644, -0.242991, 1.0]], ['2, k, 8', [0.0679412, 0.146057, 1.0]], ['2, k, 9', [0.204865, -0.00656882, 1.0]], ['2, k, 10', [0.119539, -0.179321, 1.0]], ['2, k, 11', [0.0808096, -0.2009, 1.0]], ['2, k, 12', [-0.220987, -0.374502, 1.0]], ['2, k, 13', [-0.25984, -0.717986, 1.0]], ['2, k, 14', [-0.290122, -1.05786, 1.0]], ['2, k, 15', [-0.298126, -1.10474, 1.0]], ['2, k, 16', [-0.0411418, -0.37602, 1.0]], ['2, k, 17', [0.0288875, -0.715882, 1.0]], ['2, k, 18', [0.080707, -1.04462, 1.0]], ['2, k, 19', [0.11227, -1.09853, 1.0]], ['2, k, 20', [-0.124827, 0.162171, 1.0]], ['2, k, 21', [-0.29737, -0.311169, 1.0]], ['2, k, 22', [-0.267079, -0.212844, 1.0]], ['2, k, 23', [0.0797474, -0.291385, 1.0]], ['2, k, 24', [0.115631, -0.219662, 1.0]]]
