[['2, k, 0', [-34.61232, 87.0821, 1.0]], ['2, k, 1', [-35.17557906171444, 117.23992891107719, 1.0]], ['2, k, 2', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 3', [-35.48029364755702, 146.4199725146249, 1.0]], ['2, k, 4', [-16.47542188084357, 137.39565513674333, 1.0]], ['2, k, 5', [3.032645651874663, 130.88081504660678, 1.0]], ['2, k, 6', [18.848873734182234, 147.35294916242427, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-50.087254512971604, 135.22836899390913, 1.0]], ['2, k, 9', [-76.36307702712432, 142.58798931045044, 1.0]], ['2, k, 10', [-80.00172786154589, 165.43365231790858, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-28.182299630060534, 86.69717268350195, 1.0]], ['2, k, 13', [-12.952936597351737, 50.38222666410587, 1.0]], ['2, k, 14', [-0.07604228168304239, 15.001935727642724, 1.0]], ['2, k, 15', [6.675319722805576, 11.664107953434524, 1.0]], ['2, k, 16', [-40.09016523964386, 87.20060166881781, 1.0]], ['2, k, 17', [-53.575541461701484, 51.18066089950299, 1.0]], ['2, k, 18', [-72.37627256685687, 14.962840101265165, 1.0]], ['2, k, 19', [-65.77396887759674, 11.508561083789198, 1.0]], ['2, k, 20', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-28.763764, 39.15562200000001, 1.0]], ['2, k, 1', [-5.8166598699380465, 59.652947764571586, 1.0]], ['2, k, 2', [12.181256004584153, 75.74045228874252, 1.0]], ['2, k, 3', [17.552515704179516, 80.35324756301416, 1.0]], ['2, k, 4', [25.05389973695962, 78.79167178968297, 1.0]], ['2, k, 5', [36.075495670546424, 101.41435423566102, 1.0]], ['2, k, 6', [63.70672207966031, 91.20393432489273, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.213297369353771, 66.69577444031992, 1.0]], ['2, k, 9', [-32.69794929240969, 80.12657953826943, 1.0]], ['2, k, 10', [-29.44795316082204, 97.70211768574617, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-22.637161845896408, 37.181927755746194, 1.0]], ['2, k, 13', [-6.252276543485948, 65.69436454559269, 1.0]], ['2, k, 14', [-9.71345756024034, 29.33745260734763, 1.0]], ['2, k, 15', [-4.904993486899697, 28.909394934563313, 1.0]], ['2, k, 16', [-35.01759028580631, 43.73493567210619, 1.0]], ['2, k, 17', [-34.220528902448216, 8.807787463773778, 1.0]], ['2, k, 18', [-54.14173016945692, 43.39545590091532, 1.0]], ['2, k, 19', [-60.58560199940066, 42.47923042165219, 1.0]], ['2, k, 20', [12.181256004584153, 75.74045228874252, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-29.114873999999997, 39.697776000000005, 1.0]], ['2, k, 1', [-5.857580911773013, 59.9163051023086, 1.0]], ['2, k, 2', [12.257027612591989, 75.74769304097765, 1.0]], ['2, k, 3', [17.593523956767726, 80.22707173208656, 1.0]], ['2, k, 4', [25.118020506641145, 78.89195168998666, 1.0]], ['2, k, 5', [35.05117569362271, 102.25757699830966, 1.0]], ['2, k, 6', [62.5015283283089, 90.64821054981087, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.015865000830935, 66.55059607231631, 1.0]], ['2, k, 9', [-32.45867519806623, 80.15210462511591, 1.0]], ['2, k, 10', [-29.217374686270496, 97.86977878236479, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-23.02361735797549, 37.562592619902546, 1.0]], ['2, k, 13', [-7.649946600081245, 66.29721714494036, 1.0]], ['2, k, 14', [-11.027284866524331, 29.19617777564018, 1.0]], ['2, k, 15', [-6.027932091198986, 28.991388565156505, 1.0]], ['2, k, 16', [-35.12333309361219, 44.4818173376658, 1.0]], ['2, k, 17', [-33.69609737903507, 8.936397924481383, 1.0]], ['2, k, 18', [-53.18905872152098, 43.46426165103157, 1.0]], ['2, k, 19', [-60.260367317896666, 42.50206030926226, 1.0]], ['2, k, 20', [12.257027612591989, 75.74769304097765, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-28.737959999999998, 39.78857000000001, 1.0]], ['2, k, 1', [-5.3416694295373155, 59.80645536462121, 1.0]], ['2, k, 2', [12.813321234914097, 75.38964643952275, 1.0]], ['2, k, 3', [18.13845238622371, 79.78273032201048, 1.0]], ['2, k, 4', [25.644175365105436, 78.64776702726043, 1.0]], ['2, k, 5', [34.71550837813038, 102.73397840671458, 1.0]], ['2, k, 6', [61.94841300494656, 90.18730129982924, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.242905562023706, 65.88015435931769, 1.0]], ['2, k, 9', [-31.631507205875693, 79.62149199470439, 1.0]], ['2, k, 10', [-28.37227980268195, 97.42596225819452, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-22.748901130534286, 37.630462461126676, 1.0]], ['2, k, 13', [-7.4035981558426975, 66.18998947476602, 1.0]], ['2, k, 14', [-11.001095889584722, 29.507196860988465, 1.0]], ['2, k, 15', [-6.637026216452235, 29.724498577774412, 1.0]], ['2, k, 16', [-34.26433138357644, 44.497540750903774, 1.0]], ['2, k, 17', [-32.15600088226774, 8.318337811271277, 1.0]], ['2, k, 18', [-52.274831625405426, 41.591605847651415, 1.0]], ['2, k, 19', [-59.71921396587297, 40.30392719644042, 1.0]], ['2, k, 20', [12.813321234914097, 75.38964643952275, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-27.618716, 39.14786600000001, 1.0]], ['2, k, 1', [-4.013976004635964, 58.92741475318432, 1.0]], ['2, k, 2', [14.16363916504968, 74.25563610957036, 1.0]], ['2, k, 3', [19.48575665184901, 78.57576792439237, 1.0]], ['2, k, 4', [26.94684788611616, 77.60284295683111, 1.0]], ['2, k, 5', [34.73256488330132, 101.98865653812976, 1.0]], ['2, k, 6', [61.38843045798947, 88.84372556126736, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.779961327421757, 64.73559599996541, 1.0]], ['2, k, 9', [-30.23056351643607, 78.435291260769, 1.0]], ['2, k, 10', [-27.050713144016797, 96.44884757174523, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-21.77581462485587, 36.90137442481994, 1.0]], ['2, k, 13', [-6.203343661641313, 65.14186717321766, 1.0]], ['2, k, 14', [-9.867358589769538, 29.699469733134848, 1.0]], ['2, k, 15', [-5.534371975086663, 30.131822420251027, 1.0]], ['2, k, 16', [-32.767600208659935, 43.768247548358985, 1.0]], ['2, k, 17', [-29.921050758231548, 7.951565598102341, 1.0]], ['2, k, 18', [-50.58868764224438, 40.241535104730225, 1.0]], ['2, k, 19', [-57.681521842852405, 38.35652540290647, 1.0]], ['2, k, 20', [14.16363916504968, 74.25563610957036, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-26.751311999999995, 38.752612, 1.0]], ['2, k, 1', [-2.983268534532005, 58.33668610161115, 1.0]], ['2, k, 2', [15.23159721190114, 73.47078726921177, 1.0]], ['2, k, 3', [20.569255854220184, 77.74911857114293, 1.0]], ['2, k, 4', [27.978847183399246, 76.87490192899047, 1.0]], ['2, k, 5', [34.102950729020414, 101.2679811975247, 1.0]], ['2, k, 6', [59.49789829339244, 89.11084576760835, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.671360421248965, 64.05823407552641, 1.0]], ['2, k, 9', [-29.330501026869946, 77.86482999163776, 1.0]], ['2, k, 10', [-26.254220198866385, 96.01447726202414, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-21.053839138756036, 36.542704001241944, 1.0]], ['2, k, 13', [-5.2428890945265465, 64.50522727601901, 1.0]], ['2, k, 14', [-8.44089067932343, 30.054748137768556, 1.0]], ['2, k, 15', [-4.886686759359179, 31.13388128784717, 1.0]], ['2, k, 16', [-31.596898105687885, 43.30469340284842, 1.0]], ['2, k, 17', [-28.522485054809657, 7.906735315960404, 1.0]], ['2, k, 18', [-49.87227059395369, 39.916012156094595, 1.0]], ['2, k, 19', [-56.76617953224295, 37.401769578054285, 1.0]], ['2, k, 20', [15.23159721190114, 73.47078726921177, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-25.809942, 38.292342, 1.0]], ['2, k, 1', [-1.9012929999619956, 57.73853432781784, 1.0]], ['2, k, 2', [16.377271524473418, 72.6995983827033, 1.0]], ['2, k, 3', [21.743905408124736, 76.9346925772967, 1.0]], ['2, k, 4', [29.09109154587857, 76.11595339059464, 1.0]], ['2, k, 5', [33.611602845734595, 100.43749173968443, 1.0]], ['2, k, 6', [57.52713045617695, 89.89531725833335, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.6951426963819323, 63.31538074958087, 1.0]], ['2, k, 9', [-28.612643587190846, 77.24873771366099, 1.0]], ['2, k, 10', [-25.511810911341062, 95.5096793528803, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-20.22541080275423, 36.27408366214688, 1.0]], ['2, k, 13', [-4.665060659228891, 64.42184262376963, 1.0]], ['2, k, 14', [-7.027029843555725, 31.13165936465751, 1.0]], ['2, k, 15', [-3.948076033748463, 32.07952121724861, 1.0]], ['2, k, 16', [-30.112261992308635, 42.48891529726765, 1.0]], ['2, k, 17', [-27.11524505825544, 7.520407945789387, 1.0]], ['2, k, 18', [-48.52219947505563, 39.52836120773881, 1.0]], ['2, k, 19', [-55.63430556414208, 36.64908950863917, 1.0]], ['2, k, 20', [16.377271524473418, 72.6995983827033, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-24.737237999999998, 38.030508, 1.0]], ['2, k, 1', [-0.8593928434961349, 57.347485960615316, 1.0]], ['2, k, 2', [17.37368549998243, 72.1936430271288, 1.0]], ['2, k, 3', [22.73072106811629, 76.40813669069311, 1.0]], ['2, k, 4', [30.04265545346215, 75.58737378006984, 1.0]], ['2, k, 5', [34.71652106904845, 99.98285977621035, 1.0]], ['2, k, 6', [58.857084916529644, 87.68122090773974, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.0344773707899755, 62.963066620106545, 1.0]], ['2, k, 9', [-28.202443352373013, 76.86749729973772, 1.0]], ['2, k, 10', [-24.974421308095565, 95.24650748362762, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-19.310007175872038, 36.14365825618546, 1.0]], ['2, k, 13', [-3.9532075724964866, 64.4462672817792, 1.0]], ['2, k, 14', [-5.718245036078505, 31.747004724109694, 1.0]], ['2, k, 15', [-3.202408135763916, 32.95738262036055, 1.0]], ['2, k, 16', [-28.6631250396612, 41.86790241256013, 1.0]], ['2, k, 17', [-26.128745804036694, 7.332713544960434, 1.0]], ['2, k, 18', [-47.83347634154451, 39.47915634590879, 1.0]], ['2, k, 19', [-55.184706532120444, 36.973849694798666, 1.0]], ['2, k, 20', [17.37368549998243, 72.1936430271288, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-23.917403999999998, 38.695209999999996, 1.0]], ['2, k, 1', [-0.26722937597717333, 57.84519768892644, 1.0]], ['2, k, 2', [17.78322988084565, 72.55089118130287, 1.0]], ['2, k, 3', [23.092654714092962, 76.74684778932917, 1.0]], ['2, k, 4', [30.41717368069162, 75.8804008796156, 1.0]], ['2, k, 5', [34.55476573601493, 100.16548405091956, 1.0]], ['2, k, 6', [58.8271591600555, 86.3473172465595, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.7408624656342138, 63.46707949825644, 1.0]], ['2, k, 9', [-28.105033208118925, 77.36714024329244, 1.0]], ['2, k, 10', [-24.916790255040326, 95.9470401028274, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-18.72340429321691, 36.84919376035927, 1.0]], ['2, k, 13', [-2.9033629348691488, 65.13261398532059, 1.0]], ['2, k, 14', [-3.9054781885734955, 32.08954814489462, 1.0]], ['2, k, 15', [-2.4801805646797996, 33.18462639052765, 1.0]], ['2, k, 16', [-27.776567035787238, 42.33702996753847, 1.0]], ['2, k, 17', [-25.94364087520406, 8.035423829831608, 1.0]], ['2, k, 18', [-48.860767256939155, 40.57082238275665, 1.0]], ['2, k, 19', [-55.41271203950403, 37.639423804430265, 1.0]], ['2, k, 20', [17.78322988084565, 72.55089118130287, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-23.732566, 39.60722199999999, 1.0]], ['2, k, 1', [-0.1941287016837343, 58.75800030108023, 1.0]], ['2, k, 2', [17.750102576091734, 73.45433473280283, 1.0]], ['2, k, 3', [23.048192871530482, 77.66622974880642, 1.0]], ['2, k, 4', [30.358207784599756, 76.70717286197375, 1.0]], ['2, k, 5', [34.09217889292961, 101.06537958266667, 1.0]], ['2, k, 6', [58.21570741637182, 85.04410674131591, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.865218880752753, 64.44648720991353, 1.0]], ['2, k, 9', [-28.405115750251394, 78.50237866873812, 1.0]], ['2, k, 10', [-25.26991653546362, 97.23537021368449, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-18.672875737337087, 37.79364446775258, 1.0]], ['2, k, 13', [-2.3228400200775354, 66.05113525224095, 1.0]], ['2, k, 14', [-2.33508818827453, 32.83329963244569, 1.0]], ['2, k, 15', [-0.8850061544806607, 34.385100308932095, 1.0]], ['2, k, 16', [-27.463569148415527, 43.061124823114255, 1.0]], ['2, k, 17', [-26.163685700025983, 8.607869504629193, 1.0]], ['2, k, 18', [-50.54095338325899, 40.981985249604, 1.0]], ['2, k, 19', [-57.10260810102769, 37.50566376930537, 1.0]], ['2, k, 20', [17.750102576091734, 73.45433473280283, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-23.317754, 40.17515, 1.0]], ['2, k, 1', [0.05849449176901089, 59.544015840883304, 1.0]], ['2, k, 2', [17.898953756542003, 74.46318294414459, 1.0]], ['2, k, 3', [23.15745226473454, 78.73946834967992, 1.0]], ['2, k, 4', [30.470680037211274, 77.62419608847797, 1.0]], ['2, k, 5', [33.83779369768438, 102.11256797061924, 1.0]], ['2, k, 6', [57.88809152228049, 84.31460524770503, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.640467674654987, 65.50286491567594, 1.0]], ['2, k, 9', [-28.2979871170404, 79.78942201966802, 1.0]], ['2, k, 10', [-25.065331082436202, 98.65149211662278, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-18.349888642427338, 38.331615137290505, 1.0]], ['2, k, 13', [-1.2053288557796087, 66.15166816445672, 1.0]], ['2, k, 14', [-0.33060883990319045, 32.85980151466802, 1.0]], ['2, k, 15', [1.5495317297020503, 35.07197075238798, 1.0]], ['2, k, 16', [-26.89263334510131, 43.37650654303936, 1.0]], ['2, k, 17', [-26.39795889460698, 8.900560389528898, 1.0]], ['2, k, 18', [-51.777629968821316, 40.62007042307643, 1.0]], ['2, k, 19', [-58.809175694540556, 36.67169337716891, 1.0]], ['2, k, 20', [17.898953756542003, 74.46318294414459, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-22.799302, 40.945358, 1.0]], ['2, k, 1', [0.14813282756086465, 60.75562529274896, 1.0]], ['2, k, 2', [17.719927769570077, 76.01078369141459, 1.0]], ['2, k, 3', [22.88001216302295, 80.38972800123835, 1.0]], ['2, k, 4', [30.259689398888792, 79.01518391938315, 1.0]], ['2, k, 5', [33.590212232063095, 103.44720217000975, 1.0]], ['2, k, 6', [57.88635874261587, 86.59197376587022, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.5404808628525437, 67.2284271870078, 1.0]], ['2, k, 9', [-28.17982398648935, 81.56025138799436, 1.0]], ['2, k, 10', [-24.80172013439631, 100.642961278792, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-17.87582836688341, 39.05451800533152, 1.0]], ['2, k, 13', [1.2983784978804565, 65.63267346077717, 1.0]], ['2, k, 14', [2.3340035778117096, 32.21223138525086, 1.0]], ['2, k, 15', [4.210301540419928, 34.43899517038531, 1.0]], ['2, k, 16', [-26.592750910461977, 44.059899698520184, 1.0]], ['2, k, 17', [-27.08454418164912, 9.619427307915387, 1.0]], ['2, k, 18', [-53.86827826516575, 40.45813810723689, 1.0]], ['2, k, 19', [-60.44816731615967, 36.21864330534196, 1.0]], ['2, k, 20', [17.719927769570077, 76.01078369141459, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-22.120354, 42.123200000000004, 1.0]], ['2, k, 1', [0.1683007849967666, 62.3273918870051, 1.0]], ['2, k, 2', [17.28363925273216, 77.86681309841244, 1.0]], ['2, k, 3', [22.298203434585844, 82.34590393590702, 1.0]], ['2, k, 4', [29.80241101672283, 80.67003740589413, 1.0]], ['2, k, 5', [33.43650351648742, 104.88976596608437, 1.0]], ['2, k, 6', [57.473834948300045, 88.71074746367839, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.601787131151962, 69.39191580040506, 1.0]], ['2, k, 9', [-28.08681023169059, 83.65711009652371, 1.0]], ['2, k, 10', [-24.587608289041075, 103.03885796672694, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-17.085277079812037, 40.37181323467824, 1.0]], ['2, k, 13', [3.795091201855744, 66.05587039607208, 1.0]], ['2, k, 14', [5.24785683258012, 32.68738994385131, 1.0]], ['2, k, 15', [7.178947934542656, 35.00446993039335, 1.0]], ['2, k, 16', [-26.161263451836405, 44.92310903872384, 1.0]], ['2, k, 17', [-27.658747913757814, 10.73903828068213, 1.0]], ['2, k, 18', [-56.799621723414624, 39.64525058043297, 1.0]], ['2, k, 19', [-62.71175944882065, 34.56287211562726, 1.0]], ['2, k, 20', [17.28363925273216, 77.86681309841244, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-21.956124, 42.901772, 1.0]], ['2, k, 1', [-0.16021094683668125, 63.70277212824283, 1.0]], ['2, k, 2', [16.646165321244716, 79.69733010345116, 1.0]], ['2, k, 3', [21.54664045977251, 84.30782504149747, 1.0]], ['2, k, 4', [29.181235070365247, 82.22348328262392, 1.0]], ['2, k, 5', [33.219390316871866, 106.2692674800118, 1.0]], ['2, k, 6', [57.05225917045196, 90.75189056610593, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-2.8374859493678777, 71.90648728407804, 1.0]], ['2, k, 9', [-28.05790583123769, 85.94448701376918, 1.0]], ['2, k, 10', [-24.379671027676316, 105.6613490597286, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.820477172216194, 41.29107599674371, 1.0]], ['2, k, 13', [5.535835907821227, 66.06473592718821, 1.0]], ['2, k, 14', [7.3979176407536285, 32.868826368706195, 1.0]], ['2, k, 15', [9.482890134479415, 35.21887248018255, 1.0]], ['2, k, 16', [-26.183773329377566, 45.563606461913814, 1.0]], ['2, k, 17', [-28.300435761180694, 11.9472643028339, 1.0]], ['2, k, 18', [-59.251743223321625, 38.96085882644464, 1.0]], ['2, k, 19', [-64.97498060003178, 32.712641240204995, 1.0]], ['2, k, 20', [16.646165321244716, 79.69733010345116, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-21.84744, 44.141218, 1.0]], ['2, k, 1', [-0.6384931021762412, 65.5181233643962, 1.0]], ['2, k, 2', [15.857753067179166, 82.03057873640432, 1.0]], ['2, k, 3', [20.634399267340363, 86.76941163667031, 1.0]], ['2, k, 4', [28.38696061849111, 84.34496330521606, 1.0]], ['2, k, 5', [32.800241391727, 107.87069246622256, 1.0]], ['2, k, 6', [58.839115931104615, 95.90332089431969, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.262215780900524, 74.88689657480646, 1.0]], ['2, k, 9', [-28.350180261843363, 88.58635858699417, 1.0]], ['2, k, 10', [-24.586787351154552, 108.48867968165258, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.67392489278886, 42.82590196509825, 1.0]], ['2, k, 13', [7.4723832957610234, 66.27221238930483, 1.0]], ['2, k, 14', [9.551690189569943, 33.258100036385315, 1.0]], ['2, k, 15', [11.714195743618937, 35.480122677338485, 1.0]], ['2, k, 16', [-26.23163557320195, 46.56274279235068, 1.0]], ['2, k, 17', [-29.238401624436328, 13.149023868880256, 1.0]], ['2, k, 18', [-61.53491846296458, 38.5736996466467, 1.0]], ['2, k, 19', [-66.8456443281681, 31.37129538461427, 1.0]], ['2, k, 20', [15.857753067179166, 82.03057873640432, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-21.908256, 45.837842, 1.0]], ['2, k, 1', [-1.2316369918180818, 67.83971883671956, 1.0]], ['2, k, 2', [14.8145791172325, 84.73907447678218, 1.0]], ['2, k, 3', [19.437029880016574, 89.57323710398974, 1.0]], ['2, k, 4', [27.34290984572084, 86.80969958427283, 1.0]], ['2, k, 5', [31.65978775463423, 109.33269963387917, 1.0]], ['2, k, 6', [59.07303885643127, 102.40376283532967, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-3.896628227338173, 78.10951073918676, 1.0]], ['2, k, 9', [-28.994548374671687, 91.62210188803489, 1.0]], ['2, k, 10', [-25.212889768697273, 111.73963014331598, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.748514348475425, 44.841953718538235, 1.0]], ['2, k, 13', [9.361386521682586, 66.68104561969307, 1.0]], ['2, k, 14', [11.689554539871644, 33.95842109851869, 1.0]], ['2, k, 15', [14.232320772925611, 36.27018672288753, 1.0]], ['2, k, 16', [-26.436210668379577, 48.0594901204301, 1.0]], ['2, k, 17', [-30.435799257337017, 14.785870533852908, 1.0]], ['2, k, 18', [-64.23902786958698, 38.297644959604725, 1.0]], ['2, k, 19', [-68.71292583460878, 30.960764998772337, 1.0]], ['2, k, 20', [14.8145791172325, 84.73907447678218, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-21.728317999999998, 47.777665999999996, 1.0]], ['2, k, 1', [-1.7936946631097506, 70.19801050872495, 1.0]], ['2, k, 2', [13.731965273071204, 87.42797492842799, 1.0]], ['2, k, 3', [18.201301197429864, 92.35729350561695, 1.0]], ['2, k, 4', [26.192198786787923, 89.23237938431267, 1.0]], ['2, k, 5', [30.282542008420094, 110.91600308156525, 1.0]], ['2, k, 6', [58.90054671438864, 108.72676989607294, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-4.584792083463132, 81.35541171501484, 1.0]], ['2, k, 9', [-29.59208348297775, 94.58819904888642, 1.0]], ['2, k, 10', [-25.85995876711821, 114.79088117244288, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.66492701091264, 46.93483939106896, 1.0]], ['2, k, 13', [11.336623037129499, 66.95476479688763, 1.0]], ['2, k, 14', [13.933333085375478, 34.34883605095954, 1.0]], ['2, k, 15', [16.769024224629185, 36.595346442891284, 1.0]], ['2, k, 16', [-26.184547174653495, 49.9070413951831, 1.0]], ['2, k, 17', [-30.981133360008847, 16.66411308637023, 1.0]], ['2, k, 18', [-66.44293665236943, 37.693464329492855, 1.0]], ['2, k, 19', [-69.8919463589892, 30.540565365094295, 1.0]], ['2, k, 20', [13.731965273071204, 87.42797492842799, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
