[['2, k, 0', [0.04645272, 0.0195498, 1.0]], ['2, k, 1', [0.0387469, 0.3332238, 1.0]], ['2, k, 2', [0.0301867, 0.6327986, 1.0]], ['2, k, 3', [0.001921402, 0.7558084, 1.0]], ['2, k, 4', [-0.1293862, 0.511609, 1.0]], ['2, k, 5', [-0.1802143, 0.2716625, 1.0]], ['2, k, 6', [-0.1741084, 0.05455881, 1.0]], ['2, k, 7', [-0.1819666, 0.02592206, 1.0]], ['2, k, 8', [0.1933989, 0.5394887, 1.0]], ['2, k, 9', [0.2974334, 0.2721183, 1.0]], ['2, k, 10', [0.3753896, 0.03730566, 1.0]], ['2, k, 11', [0.4092949, -0.01729961, 1.0]], ['2, k, 12', [-0.02624401, 0.02078147, 1.0]], ['2, k, 13', [-0.05228677, -0.3752542, 1.0]], ['2, k, 14', [-0.06155614, -0.6936809, 1.0]], ['2, k, 15', [-0.09039534, -0.7472429, 1.0]], ['2, k, 16', [0.1178247, 0.01816454, 1.0]], ['2, k, 17', [0.1618337, -0.4334534, 1.0]], ['2, k, 18', [0.2185818, -0.7055503, 1.0]], ['2, k, 19', [0.2350676, -0.7450269, 1.0]], ['2, k, 20', [0.03237807, 0.5598874, 1.0]], ['2, k, 21', [-0.1946066, -0.006540171, 1.0]], ['2, k, 22', [-0.2015948, 0.04963336, 1.0]], ['2, k, 23', [0.4509463, -0.07360091, 1.0]], ['2, k, 24', [0.3841762, -0.05093737, 1.0]]]
[['2, k, 0', [0.06751319, 0.08549526, 1.0]], ['2, k, 1', [0.055504, 0.3966852, 1.0]], ['2, k, 2', [0.04496269, 0.698412, 1.0]], ['2, k, 3', [-0.01263286, 0.7884686, 1.0]], ['2, k, 4', [-0.118489, 0.5347983, 1.0]], ['2, k, 5', [-0.1681726, 0.2828664, 1.0]], ['2, k, 6', [-0.1703903, 0.06943752, 1.0]], ['2, k, 7', [-0.1797191, 0.02677344, 1.0]], ['2, k, 8', [0.1900636, 0.717889, 1.0]], ['2, k, 9', [0.1633393, 0.9102843, 1.0]], ['2, k, 10', [0.12878, 1.17134, 1.0]], ['2, k, 11', [0.1190603, 1.248559, 1.0]], ['2, k, 12', [0.000759704, 0.08622579, 1.0]], ['2, k, 13', [-0.05693747, -0.3550772, 1.0]], ['2, k, 14', [-0.05053993, -0.696954, 1.0]], ['2, k, 15', [-0.08890203, -0.7463404, 1.0]], ['2, k, 16', [0.1316624, 0.08160402, 1.0]], ['2, k, 17', [0.1629005, -0.405597, 1.0]], ['2, k, 18', [0.234041, -0.7105837, 1.0]], ['2, k, 19', [0.2128571, -0.7487974, 1.0]], ['2, k, 20', [0.04702376, 0.6244053, 1.0]], ['2, k, 21', [-0.1733405, -0.07322363, 1.0]], ['2, k, 22', [-0.1569439, -0.01328994, 1.0]], ['2, k, 23', [0.1374288, 1.283579, 1.0]], ['2, k, 24', [0.1225105, 1.221714, 1.0]]]
[['2, k, 0', [0.06710552, 0.0855341, 1.0]], ['2, k, 1', [0.05551622, 0.3965728, 1.0]], ['2, k, 2', [0.04535864, 0.6965614, 1.0]], ['2, k, 3', [-0.01714135, 0.7837857, 1.0]], ['2, k, 4', [-0.1187797, 0.5327893, 1.0]], ['2, k, 5', [-0.1693591, 0.2846486, 1.0]], ['2, k, 6', [-0.1705664, 0.06817358, 1.0]], ['2, k, 7', [-0.1800239, 0.02498502, 1.0]], ['2, k, 8', [0.1892801, 0.7121575, 1.0]], ['2, k, 9', [0.163218, 0.9057267, 1.0]], ['2, k, 10', [0.1295449, 1.168326, 1.0]], ['2, k, 11', [0.1200821, 1.245983, 1.0]], ['2, k, 12', [0.0003239361, 0.08631103, 1.0]], ['2, k, 13', [-0.05712352, -0.355639, 1.0]], ['2, k, 14', [-0.0507429, -0.6972963, 1.0]], ['2, k, 15', [-0.08899767, -0.7464255, 1.0]], ['2, k, 16', [0.1313091, 0.08157656, 1.0]], ['2, k, 17', [0.1628423, -0.4057607, 1.0]], ['2, k, 18', [0.2348106, -0.710921, 1.0]], ['2, k, 19', [0.2148129, -0.7485849, 1.0]], ['2, k, 20', [0.04735377, 0.6233332, 1.0]], ['2, k, 21', [-0.1739801, -0.07546002, 1.0]], ['2, k, 22', [-0.1473457, 0.01982853, 1.0]], ['2, k, 23', [0.1384458, 1.281026, 1.0]], ['2, k, 24', [0.1247058, 1.22013, 1.0]]]
[['2, k, 0', [0.06672429, 0.08553986, 1.0]], ['2, k, 1', [0.05557508, 0.3964731, 1.0]], ['2, k, 2', [0.0460518, 0.6953753, 1.0]], ['2, k, 3', [-0.01728405, 0.7820883, 1.0]], ['2, k, 4', [-0.1191689, 0.532585, 1.0]], ['2, k, 5', [-0.1702286, 0.2825747, 1.0]], ['2, k, 6', [-0.1711843, 0.0702406, 1.0]], ['2, k, 7', [-0.17936, 0.02726173, 1.0]], ['2, k, 8', [0.1884961, 0.7082825, 1.0]], ['2, k, 9', [0.1636816, 0.9028385, 1.0]], ['2, k, 10', [0.1316744, 1.166741, 1.0]], ['2, k, 11', [0.1226953, 1.244769, 1.0]], ['2, k, 12', [5.673684e-05, 0.08635033, 1.0]], ['2, k, 13', [-0.05758142, -0.3557975, 1.0]], ['2, k, 14', [-0.05369915, -0.6997041, 1.0]], ['2, k, 15', [-0.09049676, -0.7470912, 1.0]], ['2, k, 16', [0.1308176, 0.08151454, 1.0]], ['2, k, 17', [0.1621785, -0.406014, 1.0]], ['2, k, 18', [0.2371146, -0.7122127, 1.0]], ['2, k, 19', [0.2129563, -0.7499244, 1.0]], ['2, k, 20', [0.04791599, 0.6225445, 1.0]], ['2, k, 21', [-0.1744461, -0.07411835, 1.0]], ['2, k, 22', [-0.1479149, 0.01247164, 1.0]], ['2, k, 23', [0.1410457, 1.279829, 1.0]], ['2, k, 24', [0.1261128, 1.218141, 1.0]]]
[['2, k, 0', [0.06631096, 0.0853618, 1.0]], ['2, k, 1', [0.05430851, 0.3949901, 1.0]], ['2, k, 2', [0.04219745, 0.6898275, 1.0]], ['2, k, 3', [-0.02378367, 0.7747884, 1.0]], ['2, k, 4', [-0.1191255, 0.5316545, 1.0]], ['2, k, 5', [-0.1727543, 0.2884027, 1.0]], ['2, k, 6', [-0.1712368, 0.07021829, 1.0]], ['2, k, 7', [-0.179744, 0.02931743, 1.0]], ['2, k, 8', [0.1843698, 0.7021028, 1.0]], ['2, k, 9', [0.1649473, 0.8981891, 1.0]], ['2, k, 10', [0.1401204, 1.164109, 1.0]], ['2, k, 11', [0.1332235, 1.242713, 1.0]], ['2, k, 12', [-0.0004820555, 0.08613516, 1.0]], ['2, k, 13', [-0.05804387, -0.3558849, 1.0]], ['2, k, 14', [-0.05721022, -0.7006035, 1.0]], ['2, k, 15', [-0.08968373, -0.7465971, 1.0]], ['2, k, 16', [0.130511, 0.08136411, 1.0]], ['2, k, 17', [0.1619917, -0.4061807, 1.0]], ['2, k, 18', [0.2371486, -0.7124008, 1.0]], ['2, k, 19', [0.2117279, -0.7495874, 1.0]], ['2, k, 20', [0.04505621, 0.6183541, 1.0]], ['2, k, 21', [-0.1537132, -0.02697691, 1.0]], ['2, k, 22', [-0.1583185, -0.0165357, 1.0]], ['2, k, 23', [0.1515181, 1.277795, 1.0]], ['2, k, 24', [0.136511, 1.216008, 1.0]]]
[['2, k, 0', [0.06542888, 0.08498213, 1.0]], ['2, k, 1', [0.05315711, 0.3937935, 1.0]], ['2, k, 2', [0.0407064, 0.6876315, 1.0]], ['2, k, 3', [-0.02578973, 0.772493, 1.0]], ['2, k, 4', [-0.1194697, 0.530937, 1.0]], ['2, k, 5', [-0.1736916, 0.285785, 1.0]], ['2, k, 6', [-0.1715732, 0.071362, 1.0]], ['2, k, 7', [-0.1786222, 0.02928811, 1.0]], ['2, k, 8', [0.1836219, 0.7005455, 1.0]], ['2, k, 9', [0.1681041, 0.8969669, 1.0]], ['2, k, 10', [0.1484859, 1.163326, 1.0]], ['2, k, 11', [0.1431031, 1.242056, 1.0]], ['2, k, 12', [-0.00134454, 0.08589967, 1.0]], ['2, k, 13', [-0.05868114, -0.356204, 1.0]], ['2, k, 14', [-0.05644603, -0.7002086, 1.0]], ['2, k, 15', [-0.08975095, -0.7466236, 1.0]], ['2, k, 16', [0.1295896, 0.08079759, 1.0]], ['2, k, 17', [0.1613404, -0.4068227, 1.0]], ['2, k, 18', [0.2373677, -0.7127228, 1.0]], ['2, k, 19', [0.2115995, -0.7497317, 1.0]], ['2, k, 20', [0.04366841, 0.6163493, 1.0]], ['2, k, 21', [-0.140892, -0.02909316, 1.0]], ['2, k, 22', [-0.1421726, 0.02549158, 1.0]], ['2, k, 23', [0.1613446, 1.277142, 1.0]], ['2, k, 24', [0.1462727, 1.21536, 1.0]]]
[['2, k, 0', [0.06392546, 0.08459137, 1.0]], ['2, k, 1', [0.05112515, 0.3921229, 1.0]], ['2, k, 2', [0.03820165, 0.6845289, 1.0]], ['2, k, 3', [-0.02653146, 0.7706203, 1.0]], ['2, k, 4', [-0.1195084, 0.5305525, 1.0]], ['2, k, 5', [-0.1746583, 0.285017, 1.0]], ['2, k, 6', [-0.1718377, 0.0716341, 1.0]], ['2, k, 7', [-0.1801608, 0.03000019, 1.0]], ['2, k, 8', [0.1829073, 0.6991394, 1.0]], ['2, k, 9', [0.1718113, 0.8967567, 1.0]], ['2, k, 10', [0.1581772, 1.162879, 1.0]], ['2, k, 11', [0.1545236, 1.241765, 1.0]], ['2, k, 12', [-0.003322915, 0.08513339, 1.0]], ['2, k, 13', [-0.0595669, -0.3557044, 1.0]], ['2, k, 14', [-0.05464353, -0.6989472, 1.0]], ['2, k, 15', [-0.08980563, -0.7463111, 1.0]], ['2, k, 16', [0.1285335, 0.08070381, 1.0]], ['2, k, 17', [0.1603027, -0.4068289, 1.0]], ['2, k, 18', [0.2373283, -0.7129254, 1.0]], ['2, k, 19', [0.2109059, -0.7499045, 1.0]], ['2, k, 20', [0.04131008, 0.6135712, 1.0]], ['2, k, 21', [-0.1398693, -0.02911057, 1.0]], ['2, k, 22', [-0.1441902, 0.03139297, 1.0]], ['2, k, 23', [0.172704, 1.276857, 1.0]], ['2, k, 24', [0.157558, 1.215083, 1.0]]]
[['2, k, 0', [0.06257416, 0.08455828, 1.0]], ['2, k, 1', [0.05119154, 0.3919282, 1.0]], ['2, k, 2', [0.04026164, 0.6838151, 1.0]], ['2, k, 3', [-0.02265203, 0.7698984, 1.0]], ['2, k, 4', [-0.1202013, 0.5300859, 1.0]], ['2, k, 5', [-0.1754628, 0.2848656, 1.0]], ['2, k, 6', [-0.1724589, 0.07339358, 1.0]], ['2, k, 7', [-0.1797507, 0.03044277, 1.0]], ['2, k, 8', [0.1837955, 0.6987205, 1.0]], ['2, k, 9', [0.1800688, 0.8978938, 1.0]], ['2, k, 10', [0.1762488, 1.162197, 1.0]], ['2, k, 11', [0.1754553, 1.241038, 1.0]], ['2, k, 12', [-0.004413854, 0.08512866, 1.0]], ['2, k, 13', [-0.06039213, -0.3554601, 1.0]], ['2, k, 14', [-0.0544541, -0.6989179, 1.0]], ['2, k, 15', [-0.08980475, -0.7463215, 1.0]], ['2, k, 16', [0.126942, 0.08066072, 1.0]], ['2, k, 17', [0.1583667, -0.4069041, 1.0]], ['2, k, 18', [0.238055, -0.7142658, 1.0]], ['2, k, 19', [0.2102464, -0.7500689, 1.0]], ['2, k, 20', [0.04265015, 0.6129892, 1.0]], ['2, k, 21', [-0.1383975, -0.02837155, 1.0]], ['2, k, 22', [-0.1444622, 0.03614723, 1.0]], ['2, k, 23', [0.1935228, 1.276132, 1.0]], ['2, k, 24', [0.1782391, 1.214361, 1.0]]]
[['2, k, 0', [0.05987404, 0.08394683, 1.0]], ['2, k, 1', [0.0490233, 0.390516, 1.0]], ['2, k, 2', [0.0385432, 0.6821187, 1.0]], ['2, k, 3', [-0.02326483, 0.7684715, 1.0]], ['2, k, 4', [-0.1209695, 0.5299262, 1.0]], ['2, k, 5', [-0.1767362, 0.2850065, 1.0]], ['2, k, 6', [-0.1725903, 0.07370182, 1.0]], ['2, k, 7', [-0.1805013, 0.03186679, 1.0]], ['2, k, 8', [0.1829274, 0.6978573, 1.0]], ['2, k, 9', [0.186805, 0.8973885, 1.0]], ['2, k, 10', [0.1929294, 1.162445, 1.0]], ['2, k, 11', [0.1950528, 1.241468, 1.0]], ['2, k, 12', [-0.007231848, 0.08414932, 1.0]], ['2, k, 13', [-0.06102939, -0.354907, 1.0]], ['2, k, 14', [-0.05478295, -0.6984287, 1.0]], ['2, k, 15', [-0.08990771, -0.7462283, 1.0]], ['2, k, 16', [0.1244691, 0.08041368, 1.0]], ['2, k, 17', [0.1574525, -0.4069393, 1.0]], ['2, k, 18', [0.2375798, -0.7174712, 1.0]], ['2, k, 19', [0.2091359, -0.7510727, 1.0]], ['2, k, 20', [0.04092512, 0.6113419, 1.0]], ['2, k, 21', [-0.1985773, 0.002034349, 1.0]], ['2, k, 22', [-0.1529623, 0.008926145, 1.0]], ['2, k, 23', [0.2130169, 1.276575, 1.0]], ['2, k, 24', [0.1976082, 1.214821, 1.0]]]
[['2, k, 0', [0.0568034, 0.08345816, 1.0]], ['2, k, 1', [0.04924053, 0.3905844, 1.0]], ['2, k, 2', [0.04283141, 0.6833619, 1.0]], ['2, k, 3', [-0.02155819, 0.7691917, 1.0]], ['2, k, 4', [-0.1218348, 0.5296549, 1.0]], ['2, k, 5', [-0.1783876, 0.2836938, 1.0]], ['2, k, 6', [-0.1731136, 0.07243723, 1.0]], ['2, k, 7', [-0.1804343, 0.02983826, 1.0]], ['2, k, 8', [0.1841492, 0.6980792, 1.0]], ['2, k, 9', [0.1971997, 0.8957625, 1.0]], ['2, k, 10', [0.2157267, 1.163816, 1.0]], ['2, k, 11', [0.2214415, 1.243029, 1.0]], ['2, k, 12', [-0.01067197, 0.08376872, 1.0]], ['2, k, 13', [-0.06206438, -0.3547243, 1.0]], ['2, k, 14', [-0.05597917, -0.697624, 1.0]], ['2, k, 15', [-0.08981013, -0.7458509, 1.0]], ['2, k, 16', [0.1219119, 0.07988361, 1.0]], ['2, k, 17', [0.1562635, -0.4070731, 1.0]], ['2, k, 18', [0.2382931, -0.7169562, 1.0]], ['2, k, 19', [0.2068488, -0.7502965, 1.0]], ['2, k, 20', [0.04370594, 0.6120967, 1.0]], ['2, k, 21', [-0.1382168, -0.02923251, 1.0]], ['2, k, 22', [-0.1452153, 0.03578857, 1.0]], ['2, k, 23', [0.2392688, 1.278157, 1.0]], ['2, k, 24', [0.2236944, 1.216431, 1.0]]]
[['2, k, 0', [0.05356083, 0.08232779, 1.0]], ['2, k, 1', [0.04034997, 0.3833906, 1.0]], ['2, k, 2', [0.02377092, 0.6654487, 1.0]], ['2, k, 3', [-0.02821182, 0.7490417, 1.0]], ['2, k, 4', [-0.1230853, 0.5293268, 1.0]], ['2, k, 5', [-0.1790639, 0.2816959, 1.0]], ['2, k, 6', [-0.1741747, 0.0673123, 1.0]], ['2, k, 7', [-0.1829795, 0.02671371, 1.0]], ['2, k, 8', [0.1774642, 0.691802, 1.0]], ['2, k, 9', [0.204866, 0.8895966, 1.0]], ['2, k, 10', [0.2425149, 1.157782, 1.0]], ['2, k, 11', [0.2537803, 1.237019, 1.0]], ['2, k, 12', [-0.01417773, 0.08234942, 1.0]], ['2, k, 13', [-0.0625767, -0.3547947, 1.0]], ['2, k, 14', [-0.05576614, -0.6962065, 1.0]], ['2, k, 15', [-0.08920939, -0.7453905, 1.0]], ['2, k, 16', [0.1190872, 0.0790814, 1.0]], ['2, k, 17', [0.1531684, -0.4075296, 1.0]], ['2, k, 18', [0.2441892, -0.7337568, 1.0]], ['2, k, 19', [0.1934636, -0.7422007, 1.0]], ['2, k, 20', [0.02833219, 0.5976084, 1.0]], ['2, k, 21', [-0.1438172, -0.03123148, 1.0]], ['2, k, 22', [-0.1461157, 0.0266582, 1.0]], ['2, k, 23', [0.2714407, 1.27221, 1.0]], ['2, k, 24', [0.2556637, 1.210561, 1.0]]]
[['2, k, 0', [0.04995956, 0.07990515, 1.0]], ['2, k, 1', [0.04019778, 0.3836228, 1.0]], ['2, k, 2', [0.02860135, 0.6725227, 1.0]], ['2, k, 3', [-0.02777087, 0.7479221, 1.0]], ['2, k, 4', [-0.1241573, 0.5290656, 1.0]], ['2, k, 5', [-0.1792525, 0.2789972, 1.0]], ['2, k, 6', [-0.1744432, 0.06235747, 1.0]], ['2, k, 7', [-0.1838868, 0.02545021, 1.0]], ['2, k, 8', [0.1635381, 0.6903181, 1.0]], ['2, k, 9', [0.2216111, 0.8960801, 1.0]], ['2, k, 10', [0.2918345, 1.145429, 1.0]], ['2, k, 11', [0.3135823, 1.222854, 1.0]], ['2, k, 12', [-0.01780707, 0.08031143, 1.0]], ['2, k, 13', [-0.06363432, -0.3545004, 1.0]], ['2, k, 14', [-0.05586566, -0.696109, 1.0]], ['2, k, 15', [-0.08908842, -0.7452089, 1.0]], ['2, k, 16', [0.1156473, 0.07638132, 1.0]], ['2, k, 17', [0.1507224, -0.4097075, 1.0]], ['2, k, 18', [0.244707, -0.7257716, 1.0]], ['2, k, 19', [0.201642, -0.749252, 1.0]], ['2, k, 20', [0.03073039, 0.6014064, 1.0]], ['2, k, 21', [-0.2028037, -0.01011468, 1.0]], ['2, k, 22', [-0.1524879, 0.006440743, 1.0]], ['2, k, 23', [0.3309289, 1.258138, 1.0]], ['2, k, 24', [0.3147704, 1.196606, 1.0]]]
[['2, k, 0', [0.04667769, 0.08005864, 1.0]], ['2, k, 1', [0.02110668, 0.3698452, 1.0]], ['2, k, 2', [-0.0134175, 0.633829, 1.0]], ['2, k, 3', [-0.02729703, 0.7478687, 1.0]], ['2, k, 4', [-0.1271035, 0.5303741, 1.0]], ['2, k, 5', [-0.1796817, 0.2777181, 1.0]], ['2, k, 6', [-0.1748655, 0.06195153, 1.0]], ['2, k, 7', [-0.184708, 0.02387716, 1.0]], ['2, k, 8', [0.1424216, 0.6911802, 1.0]], ['2, k, 9', [0.2505515, 0.9006835, 1.0]], ['2, k, 10', [0.3603743, 1.114777, 1.0]], ['2, k, 11', [0.3969772, 1.186963, 1.0]], ['2, k, 12', [-0.0203121, 0.07918514, 1.0]], ['2, k, 13', [-0.06417376, -0.3545736, 1.0]], ['2, k, 14', [-0.05570868, -0.695973, 1.0]], ['2, k, 15', [-0.09075985, -0.7450522, 1.0]], ['2, k, 16', [0.1113428, 0.07824704, 1.0]], ['2, k, 17', [0.1489551, -0.4069878, 1.0]], ['2, k, 18', [0.2436619, -0.7236943, 1.0]], ['2, k, 19', [0.2055359, -0.7507206, 1.0]], ['2, k, 20', [-0.006531616, 0.5685873, 1.0]], ['2, k, 21', [-0.2058136, -0.01313763, 1.0]], ['2, k, 22', [-0.1641879, -0.003284888, 1.0]], ['2, k, 23', [0.4138837, 1.222445, 1.0]], ['2, k, 24', [0.3971896, 1.161156, 1.0]]]
[['2, k, 0', [0.04454028, 0.07971993, 1.0]], ['2, k, 1', [0.01890301, 0.3680938, 1.0]], ['2, k, 2', [-0.0134079, 0.6338297, 1.0]], ['2, k, 3', [-0.02643814, 0.7474245, 1.0]], ['2, k, 4', [-0.1325401, 0.5311153, 1.0]], ['2, k, 5', [-0.1800447, 0.277353, 1.0]], ['2, k, 6', [-0.1756405, 0.05793751, 1.0]], ['2, k, 7', [-0.1865908, 0.02252711, 1.0]], ['2, k, 8', [0.1414718, 0.6913143, 1.0]], ['2, k, 9', [0.2408914, 0.8702608, 1.0]], ['2, k, 10', [0.3744409, 1.113342, 1.0]], ['2, k, 11', [0.4135356, 1.185265, 1.0]], ['2, k, 12', [-0.02241927, 0.07781798, 1.0]], ['2, k, 13', [-0.06540145, -0.3537882, 1.0]], ['2, k, 14', [-0.05755053, -0.6971526, 1.0]], ['2, k, 15', [-0.09171346, -0.7451387, 1.0]], ['2, k, 16', [0.1092723, 0.07886535, 1.0]], ['2, k, 17', [0.1473804, -0.4061279, 1.0]], ['2, k, 18', [0.244053, -0.7207169, 1.0]], ['2, k, 19', [0.2066326, -0.751186, 1.0]], ['2, k, 20', [-0.006551694, 0.5685562, 1.0]], ['2, k, 21', [-0.2084752, -0.0229136, 1.0]], ['2, k, 22', [-0.154861, 0.005112615, 1.0]], ['2, k, 23', [0.4303767, 1.220821, 1.0]], ['2, k, 24', [0.4136039, 1.159622, 1.0]]]
[['2, k, 0', [0.04183722, 0.0784402, 1.0]], ['2, k, 1', [0.01360497, 0.3631297, 1.0]], ['2, k, 2', [-0.01676393, 0.6302689, 1.0]], ['2, k, 3', [-0.02560806, 0.746596, 1.0]], ['2, k, 4', [-0.1329563, 0.5311654, 1.0]], ['2, k, 5', [-0.1802254, 0.2761962, 1.0]], ['2, k, 6', [-0.1755949, 0.05947516, 1.0]], ['2, k, 7', [-0.1839094, 0.02524267, 1.0]], ['2, k, 8', [0.140666, 0.6902335, 1.0]], ['2, k, 9', [0.2422154, 0.868131, 1.0]], ['2, k, 10', [0.378602, 1.109806, 1.0]], ['2, k, 11', [0.4185206, 1.181318, 1.0]], ['2, k, 12', [-0.02515743, 0.0754493, 1.0]], ['2, k, 13', [-0.06640883, -0.3542087, 1.0]], ['2, k, 14', [-0.05908964, -0.6973319, 1.0]], ['2, k, 15', [-0.09181988, -0.7451638, 1.0]], ['2, k, 16', [0.106843, 0.07852618, 1.0]], ['2, k, 17', [0.146011, -0.4058591, 1.0]], ['2, k, 18', [0.2421814, -0.7201242, 1.0]], ['2, k, 19', [0.2094605, -0.7525399, 1.0]], ['2, k, 20', [-0.009737092, 0.5651523, 1.0]], ['2, k, 21', [-0.2038158, -0.01232643, 1.0]], ['2, k, 22', [-0.1559803, 0.006646119, 1.0]], ['2, k, 23', [0.4353351, 1.216893, 1.0]], ['2, k, 24', [0.4185298, 1.155718, 1.0]]]
[['2, k, 0', [0.0399644, 0.07772047, 1.0]], ['2, k, 1', [0.01057442, 0.3611883, 1.0]], ['2, k, 2', [-0.0196872, 0.6286394, 1.0]], ['2, k, 3', [-0.02484298, 0.745708, 1.0]], ['2, k, 4', [-0.1343081, 0.531495, 1.0]], ['2, k, 5', [-0.1806531, 0.2757449, 1.0]], ['2, k, 6', [-0.1760107, 0.0578454, 1.0]], ['2, k, 7', [-0.1866263, 0.02236133, 1.0]], ['2, k, 8', [0.1403877, 0.689611, 1.0]], ['2, k, 9', [0.2473539, 0.8650036, 1.0]], ['2, k, 10', [0.390968, 1.103338, 1.0]], ['2, k, 11', [0.4329878, 1.173877, 1.0]], ['2, k, 12', [-0.02736117, 0.07437367, 1.0]], ['2, k, 13', [-0.06733703, -0.35328, 1.0]], ['2, k, 14', [-0.05854047, -0.6950377, 1.0]], ['2, k, 15', [-0.09152271, -0.7443733, 1.0]], ['2, k, 16', [0.1054524, 0.07812536, 1.0]], ['2, k, 17', [0.1457714, -0.4059533, 1.0]], ['2, k, 18', [0.2422251, -0.7199399, 1.0]], ['2, k, 19', [0.21014, -0.7526147, 1.0]], ['2, k, 20', [-0.0124932, 0.5635368, 1.0]], ['2, k, 21', [-0.1402541, -0.03142465, 1.0]], ['2, k, 22', [-0.150826, 0.03584532, 1.0]], ['2, k, 23', [0.4497305, 1.209502, 1.0]], ['2, k, 24', [0.4328378, 1.148388, 1.0]]]
[['2, k, 0', [0.03896028, 0.0767513, 1.0]], ['2, k, 1', [0.01002054, 0.3605827, 1.0]], ['2, k, 2', [-0.01973074, 0.6286751, 1.0]], ['2, k, 3', [-0.02413855, 0.7451004, 1.0]], ['2, k, 4', [-0.1355084, 0.5310321, 1.0]], ['2, k, 5', [-0.1818192, 0.2765508, 1.0]], ['2, k, 6', [-0.1759565, 0.05775018, 1.0]], ['2, k, 7', [-0.1860588, 0.02184297, 1.0]], ['2, k, 8', [0.1403317, 0.6869771, 1.0]], ['2, k, 9', [0.2533586, 0.8601306, 1.0]], ['2, k, 10', [0.4039538, 1.093727, 1.0]], ['2, k, 11', [0.4481418, 1.163098, 1.0]], ['2, k, 12', [-0.02860045, 0.0730537, 1.0]], ['2, k, 13', [-0.06786557, -0.3534691, 1.0]], ['2, k, 14', [-0.05975933, -0.6950569, 1.0]], ['2, k, 15', [-0.09132797, -0.7444872, 1.0]], ['2, k, 16', [0.1047355, 0.07749944, 1.0]], ['2, k, 17', [0.1455995, -0.4060869, 1.0]], ['2, k, 18', [0.2419764, -0.7173823, 1.0]], ['2, k, 19', [0.211523, -0.752883, 1.0]], ['2, k, 20', [-0.01260725, 0.5634531, 1.0]], ['2, k, 21', [-0.1647325, -0.03539412, 1.0]], ['2, k, 22', [-0.1507209, 0.03294342, 1.0]], ['2, k, 23', [0.4648063, 1.198784, 1.0]], ['2, k, 24', [0.4478182, 1.137742, 1.0]]]
[['2, k, 0', [0.03807671, 0.07568871, 1.0]], ['2, k, 1', [0.009360337, 0.3601332, 1.0]], ['2, k, 2', [-0.02005498, 0.6289319, 1.0]], ['2, k, 3', [-0.02365777, 0.7448359, 1.0]], ['2, k, 4', [-0.1375447, 0.5303224, 1.0]], ['2, k, 5', [-0.1825151, 0.2765675, 1.0]], ['2, k, 6', [-0.1767437, 0.05409436, 1.0]], ['2, k, 7', [-0.1867502, 0.02077056, 1.0]], ['2, k, 8', [0.1397995, 0.6738328, 1.0]], ['2, k, 9', [0.2759285, 0.864406, 1.0]], ['2, k, 10', [0.4229076, 1.072028, 1.0]], ['2, k, 11', [0.4703333, 1.139948, 1.0]], ['2, k, 12', [-0.02982749, 0.07178484, 1.0]], ['2, k, 13', [-0.06787467, -0.3538055, 1.0]], ['2, k, 14', [-0.05962341, -0.6952661, 1.0]], ['2, k, 15', [-0.09136391, -0.7445844, 1.0]], ['2, k, 16', [0.1042173, 0.07662012, 1.0]], ['2, k, 17', [0.1450488, -0.4066872, 1.0]], ['2, k, 18', [0.2415752, -0.7172058, 1.0]], ['2, k, 19', [0.2117918, -0.7526233, 1.0]], ['2, k, 20', [-0.0129541, 0.563558, 1.0]], ['2, k, 21', [-0.1650384, -0.03545984, 1.0]], ['2, k, 22', [-0.1636491, -0.03516135, 1.0]], ['2, k, 23', [0.4868896, 1.175773, 1.0]], ['2, k, 24', [0.4697694, 1.114902, 1.0]]]
[['2, k, 0', [0.03578283, 0.07482466, 1.0]], ['2, k, 1', [0.008894036, 0.36002, 1.0]], ['2, k, 2', [-0.01956906, 0.6295478, 1.0]], ['2, k, 3', [-0.0234221, 0.7443268, 1.0]], ['2, k, 4', [-0.1374364, 0.5306937, 1.0]], ['2, k, 5', [-0.182857, 0.2766502, 1.0]], ['2, k, 6', [-0.1805963, 0.02331581, 1.0]], ['2, k, 7', [-0.1843171, -0.02008638, 1.0]], ['2, k, 8', [0.1405385, 0.6718488, 1.0]], ['2, k, 9', [0.2806514, 0.8615593, 1.0]], ['2, k, 10', [0.4301955, 1.065859, 1.0]], ['2, k, 11', [0.4787122, 1.133079, 1.0]], ['2, k, 12', [-0.03233249, 0.07096837, 1.0]], ['2, k, 13', [-0.06884117, -0.3536056, 1.0]], ['2, k, 14', [-0.06005678, -0.6951292, 1.0]], ['2, k, 15', [-0.09112612, -0.7444259, 1.0]], ['2, k, 16', [0.1022609, 0.07573035, 1.0]], ['2, k, 17', [0.1449341, -0.406678, 1.0]], ['2, k, 18', [0.241122, -0.7159057, 1.0]], ['2, k, 19', [0.212973, -0.7519693, 1.0]], ['2, k, 20', [-0.01273742, 0.5639222, 1.0]], ['2, k, 21', [-0.184626, -0.09937545, 1.0]], ['2, k, 22', [-0.117295, -0.0272859, 1.0]], ['2, k, 23', [0.495225, 1.16894, 1.0]], ['2, k, 24', [0.4780518, 1.108114, 1.0]]]
