[['2, k, 0', [0.01986079, -0.2602932, 1.0]], ['2, k, 1', [0.008092734, 0.03691999, 1.0]], ['2, k, 2', [-0.003596419, 0.3245149, 1.0]], ['2, k, 3', [-0.01092628, 0.4545212, 1.0]], ['2, k, 4', [-0.1706606, 0.1964287, 1.0]], ['2, k, 5', [-0.2241163, -0.0373035, 1.0]], ['2, k, 6', [-0.263596, -0.1987273, 1.0]], ['2, k, 7', [-0.2914131, -0.2538366, 1.0]], ['2, k, 8', [0.1781906, 0.222677, 1.0]], ['2, k, 9', [0.2657134, -0.01319094, 1.0]], ['2, k, 10', [0.26271, -0.1354822, 1.0]], ['2, k, 11', [0.2574813, -0.1851349, 1.0]], ['2, k, 12', [-0.06776484, -0.2607774, 1.0]], ['2, k, 13', [-0.1268124, -0.2711277, 1.0]], ['2, k, 14', [-0.1165902, -0.6131475, 1.0]], ['2, k, 15', [-0.1529272, -0.6990362, 1.0]], ['2, k, 16', [0.1064722, -0.2536846, 1.0]], ['2, k, 17', [0.1724195, -0.2757881, 1.0]], ['2, k, 18', [0.1419767, -0.6189464, 1.0]], ['2, k, 19', [0.1860174, -0.7014222, 1.0]], ['2, k, 20', [-0.0008488133, 0.253709, 1.0]], ['2, k, 21', [-0.3166849, -0.3268431, 1.0]], ['2, k, 22', [-0.2839262, -0.2910227, 1.0]], ['2, k, 23', [0.2431029, -0.2176839, 1.0]], ['2, k, 24', [0.2365488, -0.172534, 1.0]]]
[['2, k, 0', [-0.003693513, -0.2531179, 1.0]], ['2, k, 1', [0.002176785, 0.03798039, 1.0]], ['2, k, 2', [0.009267459, 0.3228677, 1.0]], ['2, k, 3', [0.02718411, 0.4456673, 1.0]], ['2, k, 4', [-0.1634452, 0.2572491, 1.0]], ['2, k, 5', [-0.364006, 0.4158963, 1.0]], ['2, k, 6', [-0.5393631, 0.5995651, 1.0]], ['2, k, 7', [-0.5966856, 0.6545142, 1.0]], ['2, k, 8', [0.1939626, 0.2125875, 1.0]], ['2, k, 9', [0.266507, 0.02165194, 1.0]], ['2, k, 10', [0.2247467, -0.09408927, 1.0]], ['2, k, 11', [0.1779782, -0.1369013, 1.0]], ['2, k, 12', [-0.0903204, -0.2435162, 1.0]], ['2, k, 13', [-0.1296014, -0.2766273, 1.0]], ['2, k, 14', [-0.1170909, -0.6169367, 1.0]], ['2, k, 15', [-0.1514993, -0.7038034, 1.0]], ['2, k, 16', [0.08274486, -0.254648, 1.0]], ['2, k, 17', [0.1709733, -0.2721459, 1.0]], ['2, k, 18', [0.1444486, -0.6168516, 1.0]], ['2, k, 19', [0.1877079, -0.6997307, 1.0]], ['2, k, 20', [0.007164362, 0.2529323, 1.0]], ['2, k, 21', [-0.6501075, 0.6981679, 1.0]], ['2, k, 22', [-0.5402522, 0.683469, 1.0]], ['2, k, 23', [0.1707281, -0.1745702, 1.0]], ['2, k, 24', [0.131851, -0.1538865, 1.0]]]
[['2, k, 0', [-0.003975238, -0.2527168, 1.0]], ['2, k, 1', [0.002211375, 0.03832502, 1.0]], ['2, k, 2', [0.009519375, 0.3231497, 1.0]], ['2, k, 3', [0.02604566, 0.4461008, 1.0]], ['2, k, 4', [-0.158644, 0.2614136, 1.0]], ['2, k, 5', [-0.3360895, 0.4454637, 1.0]], ['2, k, 6', [-0.4876139, 0.6427638, 1.0]], ['2, k, 7', [-0.5492601, 0.7027389, 1.0]], ['2, k, 8', [0.1938255, 0.2129146, 1.0]], ['2, k, 9', [0.2665737, 0.02199644, 1.0]], ['2, k, 10', [0.2316855, -0.09336004, 1.0]], ['2, k, 11', [0.1824749, -0.1403514, 1.0]], ['2, k, 12', [-0.09053737, -0.2429499, 1.0]], ['2, k, 13', [-0.1295276, -0.2770111, 1.0]], ['2, k, 14', [-0.1176019, -0.6176147, 1.0]], ['2, k, 15', [-0.1517011, -0.7045913, 1.0]], ['2, k, 16', [0.08245831, -0.2544932, 1.0]], ['2, k, 17', [0.171006, -0.2721549, 1.0]], ['2, k, 18', [0.1445996, -0.6169382, 1.0]], ['2, k, 19', [0.1876596, -0.6999121, 1.0]], ['2, k, 20', [0.007381649, 0.2532006, 1.0]], ['2, k, 21', [-0.6059406, 0.7466736, 1.0]], ['2, k, 22', [-0.4947454, 0.7430716, 1.0]], ['2, k, 23', [0.1764045, -0.1762978, 1.0]], ['2, k, 24', [0.1302832, -0.1204827, 1.0]]]
[['2, k, 0', [-0.004195028, -0.252171, 1.0]], ['2, k, 1', [0.002047925, 0.03873142, 1.0]], ['2, k, 2', [0.009289758, 0.3233289, 1.0]], ['2, k, 3', [0.0234514, 0.4459386, 1.0]], ['2, k, 4', [-0.1548499, 0.2660902, 1.0]], ['2, k, 5', [-0.3233452, 0.4582786, 1.0]], ['2, k, 6', [-0.4397858, 0.6835576, 1.0]], ['2, k, 7', [-0.4998564, 0.7435173, 1.0]], ['2, k, 8', [0.1934008, 0.213846, 1.0]], ['2, k, 9', [0.2665065, 0.02267384, 1.0]], ['2, k, 10', [0.2255758, -0.09249208, 1.0]], ['2, k, 11', [0.1814651, -0.1407582, 1.0]], ['2, k, 12', [-0.09065922, -0.2422439, 1.0]], ['2, k, 13', [-0.1295669, -0.2772224, 1.0]], ['2, k, 14', [-0.1180515, -0.6180452, 1.0]], ['2, k, 15', [-0.1520929, -0.7050401, 1.0]], ['2, k, 16', [0.08221662, -0.25422, 1.0]], ['2, k, 17', [0.1710055, -0.2721276, 1.0]], ['2, k, 18', [0.1447141, -0.616953, 1.0]], ['2, k, 19', [0.1873528, -0.7001314, 1.0]], ['2, k, 20', [0.007217033, 0.2533886, 1.0]], ['2, k, 21', [-0.550952, 0.7870415, 1.0]], ['2, k, 22', [-0.4409977, 0.7740757, 1.0]], ['2, k, 23', [0.1691027, -0.1762522, 1.0]], ['2, k, 24', [0.1293063, -0.1185662, 1.0]]]
[['2, k, 0', [-0.004567266, -0.2512256, 1.0]], ['2, k, 1', [0.002043541, 0.03910656, 1.0]], ['2, k, 2', [0.009400182, 0.3233717, 1.0]], ['2, k, 3', [0.02065311, 0.4464052, 1.0]], ['2, k, 4', [-0.1512338, 0.2712667, 1.0]], ['2, k, 5', [-0.2985061, 0.4768332, 1.0]], ['2, k, 6', [-0.4092751, 0.6911895, 1.0]], ['2, k, 7', [-0.4430668, 0.765095, 1.0]], ['2, k, 8', [0.192038, 0.2145821, 1.0]], ['2, k, 9', [0.267363, 0.02293455, 1.0]], ['2, k, 10', [0.2236762, -0.1012186, 1.0]], ['2, k, 11', [0.1808361, -0.1483579, 1.0]], ['2, k, 12', [-0.09076969, -0.2408265, 1.0]], ['2, k, 13', [-0.1296057, -0.2771832, 1.0]], ['2, k, 14', [-0.1186569, -0.6181371, 1.0]], ['2, k, 15', [-0.1526083, -0.7051489, 1.0]], ['2, k, 16', [0.08162752, -0.2537, 1.0]], ['2, k, 17', [0.1710247, -0.27213, 1.0]], ['2, k, 18', [0.1447325, -0.6169562, 1.0]], ['2, k, 19', [0.1871663, -0.7002345, 1.0]], ['2, k, 20', [0.007312585, 0.2534856, 1.0]], ['2, k, 21', [-0.4840382, 0.8201282, 1.0]], ['2, k, 22', [-0.3865383, 0.788493, 1.0]], ['2, k, 23', [0.1712548, -0.1808794, 1.0]], ['2, k, 24', [0.1292523, -0.122303, 1.0]]]
[['2, k, 0', [-0.004667623, -0.2493299, 1.0]], ['2, k, 1', [0.0003790756, 0.04190745, 1.0]], ['2, k, 2', [0.004881657, 0.3269543, 1.0]], ['2, k, 3', [0.01848627, 0.4492859, 1.0]], ['2, k, 4', [-0.1515957, 0.2712226, 1.0]], ['2, k, 5', [-0.2853031, 0.4825227, 1.0]], ['2, k, 6', [-0.3565017, 0.7127572, 1.0]], ['2, k, 7', [-0.4006698, 0.7973534, 1.0]], ['2, k, 8', [0.1916119, 0.2145505, 1.0]], ['2, k, 9', [0.2676836, 0.02299949, 1.0]], ['2, k, 10', [0.2267206, -0.1035435, 1.0]], ['2, k, 11', [0.1815189, -0.1453213, 1.0]], ['2, k, 12', [-0.09075759, -0.2390307, 1.0]], ['2, k, 13', [-0.1295614, -0.2772314, 1.0]], ['2, k, 14', [-0.1194268, -0.6182495, 1.0]], ['2, k, 15', [-0.1149284, -0.65409, 1.0]], ['2, k, 16', [0.08145194, -0.2520744, 1.0]], ['2, k, 17', [0.1711103, -0.271893, 1.0]], ['2, k, 18', [0.1451063, -0.6167591, 1.0]], ['2, k, 19', [0.18711, -0.7002431, 1.0]], ['2, k, 20', [0.003800544, 0.2567388, 1.0]], ['2, k, 21', [-0.4376084, 0.8510509, 1.0]], ['2, k, 22', [-0.3405762, 0.8037187, 1.0]], ['2, k, 23', [0.1816303, -0.1821949, 1.0]], ['2, k, 24', [0.1295985, -0.129438, 1.0]]]
[['2, k, 0', [-0.00473808, -0.2474959, 1.0]], ['2, k, 1', [-0.0008023565, 0.04371105, 1.0]], ['2, k, 2', [0.002251193, 0.3285491, 1.0]], ['2, k, 3', [0.01725174, 0.450971, 1.0]], ['2, k, 4', [-0.1518155, 0.271296, 1.0]], ['2, k, 5', [-0.2640979, 0.4901198, 1.0]], ['2, k, 6', [-0.3068916, 0.7130428, 1.0]], ['2, k, 7', [-0.3453875, 0.8030149, 1.0]], ['2, k, 8', [0.1894523, 0.2160998, 1.0]], ['2, k, 9', [0.2677643, 0.02284942, 1.0]], ['2, k, 10', [0.2263708, -0.1079243, 1.0]], ['2, k, 11', [0.1818094, -0.1450697, 1.0]], ['2, k, 12', [-0.09065421, -0.2374071, 1.0]], ['2, k, 13', [-0.1295501, -0.27727, 1.0]], ['2, k, 14', [-0.1213618, -0.6185797, 1.0]], ['2, k, 15', [-0.1176963, -0.6544077, 1.0]], ['2, k, 16', [0.08122536, -0.2501907, 1.0]], ['2, k, 17', [0.1713122, -0.2723349, 1.0]], ['2, k, 18', [0.1455953, -0.6172123, 1.0]], ['2, k, 19', [0.188031, -0.700479, 1.0]], ['2, k, 20', [0.001598696, 0.2583756, 1.0]], ['2, k, 21', [-0.3793237, 0.8631207, 1.0]], ['2, k, 22', [-0.2888126, 0.8168461, 1.0]], ['2, k, 23', [0.1736908, -0.1821176, 1.0]], ['2, k, 24', [0.1294349, -0.1386741, 1.0]]]
[['2, k, 0', [-0.004733501, -0.2456698, 1.0]], ['2, k, 1', [-0.002460888, 0.04574509, 1.0]], ['2, k, 2', [-0.001871733, 0.3305888, 1.0]], ['2, k, 3', [0.01441158, 0.4530643, 1.0]], ['2, k, 4', [-0.1523246, 0.2717395, 1.0]], ['2, k, 5', [-0.2497588, 0.4897503, 1.0]], ['2, k, 6', [-0.2711259, 0.7414114, 1.0]], ['2, k, 7', [-0.2915351, 0.8062279, 1.0]], ['2, k, 8', [0.1869898, 0.2176564, 1.0]], ['2, k, 9', [0.2680035, 0.02273452, 1.0]], ['2, k, 10', [0.2282275, -0.11013, 1.0]], ['2, k, 11', [0.1832544, -0.1428887, 1.0]], ['2, k, 12', [-0.09054706, -0.2359191, 1.0]], ['2, k, 13', [-0.1294252, -0.2771718, 1.0]], ['2, k, 14', [-0.1216456, -0.6185524, 1.0]], ['2, k, 15', [-0.1186169, -0.6544098, 1.0]], ['2, k, 16', [0.08112927, -0.2482012, 1.0]], ['2, k, 17', [0.1713274, -0.2724287, 1.0]], ['2, k, 18', [0.1453758, -0.6172745, 1.0]], ['2, k, 19', [0.1879954, -0.7004492, 1.0]], ['2, k, 20', [-0.001825518, 0.2604297, 1.0]], ['2, k, 21', [-0.3185722, 0.8688207, 1.0]], ['2, k, 22', [-0.2423061, 0.8162051, 1.0]], ['2, k, 23', [0.1790509, -0.1799087, 1.0]], ['2, k, 24', [0.1302568, -0.1248974, 1.0]]]
[['2, k, 0', [-0.004600561, -0.2450376, 1.0]], ['2, k, 1', [-0.003525803, 0.04693779, 1.0]], ['2, k, 2', [-0.004831278, 0.3322735, 1.0]], ['2, k, 3', [0.009265963, 0.4547759, 1.0]], ['2, k, 4', [-0.1525537, 0.2704976, 1.0]], ['2, k, 5', [-0.2278069, 0.4910267, 1.0]], ['2, k, 6', [-0.224519, 0.7325501, 1.0]], ['2, k, 7', [-0.2462217, 0.8204042, 1.0]], ['2, k, 8', [0.1852406, 0.2181609, 1.0]], ['2, k, 9', [0.2681657, 0.02286043, 1.0]], ['2, k, 10', [0.2300029, -0.1109411, 1.0]], ['2, k, 11', [0.1865888, -0.1402484, 1.0]], ['2, k, 12', [-0.09048302, -0.2355777, 1.0]], ['2, k, 13', [-0.129443, -0.2771272, 1.0]], ['2, k, 14', [-0.1238046, -0.6183062, 1.0]], ['2, k, 15', [-0.1213184, -0.6541938, 1.0]], ['2, k, 16', [0.08143033, -0.2469428, 1.0]], ['2, k, 17', [0.1712037, -0.2724985, 1.0]], ['2, k, 18', [0.1454073, -0.6173775, 1.0]], ['2, k, 19', [0.1876736, -0.7007162, 1.0]], ['2, k, 20', [-0.004291436, 0.2620024, 1.0]], ['2, k, 21', [-0.26977, 0.8870754, 1.0]], ['2, k, 22', [-0.1894494, 0.8307124, 1.0]], ['2, k, 23', [0.1815047, -0.1779711, 1.0]], ['2, k, 24', [0.1370103, -0.1306515, 1.0]]]
[['2, k, 0', [-0.004447963, -0.2444432, 1.0]], ['2, k, 1', [-0.004591424, 0.04803607, 1.0]], ['2, k, 2', [-0.007628241, 0.3337592, 1.0]], ['2, k, 3', [-0.01378971, 0.4593236, 1.0]], ['2, k, 4', [-0.1524795, 0.2687976, 1.0]], ['2, k, 5', [-0.1980546, 0.5174723, 1.0]], ['2, k, 6', [-0.2047391, 0.757084, 1.0]], ['2, k, 7', [-0.2015324, 0.833506, 1.0]], ['2, k, 8', [0.1826466, 0.219983, 1.0]], ['2, k, 9', [0.2689739, 0.02329639, 1.0]], ['2, k, 10', [0.2307717, -0.1113698, 1.0]], ['2, k, 11', [0.1880569, -0.1401878, 1.0]], ['2, k, 12', [-0.09044183, -0.2352673, 1.0]], ['2, k, 13', [-0.1294005, -0.2770162, 1.0]], ['2, k, 14', [-0.1232437, -0.6182638, 1.0]], ['2, k, 15', [-0.1211816, -0.6541733, 1.0]], ['2, k, 16', [0.08186759, -0.2455629, 1.0]], ['2, k, 17', [0.1710269, -0.2725877, 1.0]], ['2, k, 18', [0.145736, -0.6175804, 1.0]], ['2, k, 19', [0.1876566, -0.7010781, 1.0]], ['2, k, 20', [-0.006657454, 0.2634059, 1.0]], ['2, k, 21', [-0.2233104, 0.90019, 1.0]], ['2, k, 22', [-0.144888, 0.8308319, 1.0]], ['2, k, 23', [0.1829719, -0.1794478, 1.0]], ['2, k, 24', [0.1371402, -0.1208835, 1.0]]]
[['2, k, 0', [-0.003751914, -0.2412378, 1.0]], ['2, k, 1', [-0.007174888, 0.05153751, 1.0]], ['2, k, 2', [-0.01447623, 0.3376672, 1.0]], ['2, k, 3', [-0.0136284, 0.4618154, 1.0]], ['2, k, 4', [-0.1526715, 0.2678061, 1.0]], ['2, k, 5', [-0.192422, 0.5176187, 1.0]], ['2, k, 6', [-0.1563623, 0.766932, 1.0]], ['2, k, 7', [-0.1603969, 0.8298517, 1.0]], ['2, k, 8', [0.1795901, 0.2218289, 1.0]], ['2, k, 9', [0.269277, 0.02416809, 1.0]], ['2, k, 10', [0.2396968, -0.1066297, 1.0]], ['2, k, 11', [0.1948889, -0.1306825, 1.0]], ['2, k, 12', [-0.08998466, -0.2334958, 1.0]], ['2, k, 13', [-0.129387, -0.2765582, 1.0]], ['2, k, 14', [-0.1226774, -0.6181304, 1.0]], ['2, k, 15', [-0.1210305, -0.654107, 1.0]], ['2, k, 16', [0.08270095, -0.241302, 1.0]], ['2, k, 17', [0.1708571, -0.272856, 1.0]], ['2, k, 18', [0.1469645, -0.618145, 1.0]], ['2, k, 19', [0.1883834, -0.7018331, 1.0]], ['2, k, 20', [-0.01235243, 0.2672326, 1.0]], ['2, k, 21', [-0.1667029, 0.8973988, 1.0]], ['2, k, 22', [-0.108498, 0.8295887, 1.0]], ['2, k, 23', [0.1915729, -0.1757635, 1.0]], ['2, k, 24', [0.1450245, -0.1282549, 1.0]]]
[['2, k, 0', [-0.003872067, -0.2290238, 1.0]], ['2, k, 1', [-0.01106095, 0.05809797, 1.0]], ['2, k, 2', [-0.01976056, 0.3402615, 1.0]], ['2, k, 3', [0.01460317, 0.4515477, 1.0]], ['2, k, 4', [-0.1529589, 0.266315, 1.0]], ['2, k, 5', [-0.184985, 0.5170901, 1.0]], ['2, k, 6', [-0.1456536, 0.7650252, 1.0]], ['2, k, 7', [-0.1285282, 0.8263773, 1.0]], ['2, k, 8', [0.1774226, 0.2238802, 1.0]], ['2, k, 9', [0.2689421, 0.02635521, 1.0]], ['2, k, 10', [0.2397747, -0.1088059, 1.0]], ['2, k, 11', [0.1943882, -0.1316419, 1.0]], ['2, k, 12', [-0.08883914, -0.223414, 1.0]], ['2, k, 13', [-0.129326, -0.2765011, 1.0]], ['2, k, 14', [-0.1225042, -0.6181181, 1.0]], ['2, k, 15', [-0.1211031, -0.654115, 1.0]], ['2, k, 16', [0.0811033, -0.2259444, 1.0]], ['2, k, 17', [0.1706836, -0.2727519, 1.0]], ['2, k, 18', [0.1470706, -0.6181621, 1.0]], ['2, k, 19', [0.1876782, -0.7022236, 1.0]], ['2, k, 20', [-0.01737196, 0.270654, 1.0]], ['2, k, 21', [-0.1276322, 0.8950911, 1.0]], ['2, k, 22', [-0.07387462, 0.8201181, 1.0]], ['2, k, 23', [0.1946922, -0.1775421, 1.0]], ['2, k, 24', [0.1450763, -0.1277743, 1.0]]]
[['2, k, 0', [-0.003642559, -0.2292769, 1.0]], ['2, k, 1', [-0.01164739, 0.05851719, 1.0]], ['2, k, 2', [-0.02225304, 0.3418838, 1.0]], ['2, k, 3', [-0.01968998, 0.4600388, 1.0]], ['2, k, 4', [-0.1532434, 0.2660353, 1.0]], ['2, k, 5', [-0.1699846, 0.5171365, 1.0]], ['2, k, 6', [-0.1258094, 0.7647488, 1.0]], ['2, k, 7', [-0.1082341, 0.8229458, 1.0]], ['2, k, 8', [0.17639, 0.2246912, 1.0]], ['2, k, 9', [0.2683802, 0.03720404, 1.0]], ['2, k, 10', [0.2381538, -0.1099961, 1.0]], ['2, k, 11', [0.1910892, -0.1318442, 1.0]], ['2, k, 12', [-0.08883999, -0.2236387, 1.0]], ['2, k, 13', [-0.1292424, -0.2765734, 1.0]], ['2, k, 14', [-0.1239897, -0.6180842, 1.0]], ['2, k, 15', [-0.1227053, -0.6540821, 1.0]], ['2, k, 16', [0.08182742, -0.2266311, 1.0]], ['2, k, 17', [0.1706566, -0.2728015, 1.0]], ['2, k, 18', [0.1470648, -0.6182175, 1.0]], ['2, k, 19', [0.1877823, -0.702226, 1.0]], ['2, k, 20', [-0.01936714, 0.2719583, 1.0]], ['2, k, 21', [-0.1048612, 0.8845167, 1.0]], ['2, k, 22', [-0.05564337, 0.8226305, 1.0]], ['2, k, 23', [0.1912028, -0.1761245, 1.0]], ['2, k, 24', [0.1377368, -0.1188117, 1.0]]]
[['2, k, 0', [-0.003301742, -0.2289807, 1.0]], ['2, k, 1', [-0.01274964, 0.05996466, 1.0]], ['2, k, 2', [-0.02586971, 0.344513, 1.0]], ['2, k, 3', [-0.06830558, 0.4637966, 1.0]], ['2, k, 4', [-0.1533984, 0.26606, 1.0]], ['2, k, 5', [-0.1602757, 0.5170548, 1.0]], ['2, k, 6', [-0.11632, 0.7648206, 1.0]], ['2, k, 7', [-0.09801962, 0.8221611, 1.0]], ['2, k, 8', [0.1726468, 0.226496, 1.0]], ['2, k, 9', [0.2679192, 0.04117122, 1.0]], ['2, k, 10', [0.2378464, -0.1117459, 1.0]], ['2, k, 11', [0.1914441, -0.1340531, 1.0]], ['2, k, 12', [-0.08862723, -0.223436, 1.0]], ['2, k, 13', [-0.1291382, -0.2765941, 1.0]], ['2, k, 14', [-0.1237113, -0.6181136, 1.0]], ['2, k, 15', [-0.1568087, -0.7054285, 1.0]], ['2, k, 16', [0.08236142, -0.2263738, 1.0]], ['2, k, 17', [0.1707038, -0.2730764, 1.0]], ['2, k, 18', [0.1464922, -0.6184115, 1.0]], ['2, k, 19', [0.1872206, -0.702413, 1.0]], ['2, k, 20', [-0.02235705, 0.2743465, 1.0]], ['2, k, 21', [-0.09076689, 0.8897915, 1.0]], ['2, k, 22', [-0.04662825, 0.821273, 1.0]], ['2, k, 23', [0.194546, -0.178982, 1.0]], ['2, k, 24', [0.1380482, -0.1240426, 1.0]]]
[['2, k, 0', [-0.002780398, -0.2280382, 1.0]], ['2, k, 1', [-0.01380153, 0.06166611, 1.0]], ['2, k, 2', [-0.02832658, 0.3462665, 1.0]], ['2, k, 3', [-0.06277978, 0.4666758, 1.0]], ['2, k, 4', [-0.1536255, 0.266147, 1.0]], ['2, k, 5', [-0.1560124, 0.5168481, 1.0]], ['2, k, 6', [-0.1136537, 0.764697, 1.0]], ['2, k, 7', [-0.09728725, 0.8198389, 1.0]], ['2, k, 8', [0.1696382, 0.2285018, 1.0]], ['2, k, 9', [0.2674676, 0.0438343, 1.0]], ['2, k, 10', [0.2373088, -0.1118415, 1.0]], ['2, k, 11', [0.1902977, -0.1343967, 1.0]], ['2, k, 12', [-0.08833937, -0.222934, 1.0]], ['2, k, 13', [-0.1289441, -0.2763804, 1.0]], ['2, k, 14', [-0.1243641, -0.6178756, 1.0]], ['2, k, 15', [-0.1240597, -0.653887, 1.0]], ['2, k, 16', [0.08299211, -0.2254038, 1.0]], ['2, k, 17', [0.1706928, -0.2731795, 1.0]], ['2, k, 18', [0.146631, -0.6185334, 1.0]], ['2, k, 19', [0.1875659, -0.7024246, 1.0]], ['2, k, 20', [-0.02451589, 0.2761388, 1.0]], ['2, k, 21', [-0.09003938, 0.8876964, 1.0]], ['2, k, 22', [-0.04827423, 0.8137988, 1.0]], ['2, k, 23', [0.1861585, -0.17438, 1.0]], ['2, k, 24', [0.1378876, -0.1189356, 1.0]]]
[['2, k, 0', [-0.003644299, -0.2247816, 1.0]], ['2, k, 1', [-0.01406325, 0.0627776, 1.0]], ['2, k, 2', [-0.02805258, 0.3462275, 1.0]], ['2, k, 3', [-0.05666513, 0.4673947, 1.0]], ['2, k, 4', [-0.1535623, 0.266161, 1.0]], ['2, k, 5', [-0.1558745, 0.5167391, 1.0]], ['2, k, 6', [-0.1130382, 0.7643768, 1.0]], ['2, k, 7', [-0.1041791, 0.8204364, 1.0]], ['2, k, 8', [0.1697417, 0.2285575, 1.0]], ['2, k, 9', [0.2673647, 0.04417888, 1.0]], ['2, k, 10', [0.2371525, -0.1120738, 1.0]], ['2, k, 11', [0.1908666, -0.1345024, 1.0]], ['2, k, 12', [-0.08869227, -0.2191668, 1.0]], ['2, k, 13', [-0.128859, -0.2762252, 1.0]], ['2, k, 14', [-0.12418, -0.6179282, 1.0]], ['2, k, 15', [-0.1238682, -0.653938, 1.0]], ['2, k, 16', [0.08149021, -0.2223122, 1.0]], ['2, k, 17', [0.1706699, -0.2731522, 1.0]], ['2, k, 18', [0.146742, -0.6184604, 1.0]], ['2, k, 19', [0.1882408, -0.7021382, 1.0]], ['2, k, 20', [-0.02440975, 0.2762126, 1.0]], ['2, k, 21', [-0.09461606, 0.8912271, 1.0]], ['2, k, 22', [-0.0526518, 0.8201098, 1.0]], ['2, k, 23', [0.1909113, -0.1766365, 1.0]], ['2, k, 24', [0.138387, -0.1192059, 1.0]]]
[['2, k, 0', [-0.003551293, -0.2252291, 1.0]], ['2, k, 1', [-0.01417524, 0.06276439, 1.0]], ['2, k, 2', [-0.02810375, 0.3462318, 1.0]], ['2, k, 3', [-0.05993175, 0.4667572, 1.0]], ['2, k, 4', [-0.1528422, 0.2649988, 1.0]], ['2, k, 5', [-0.1652885, 0.5116307, 1.0]], ['2, k, 6', [-0.1171158, 0.7583443, 1.0]], ['2, k, 7', [-0.1219387, 0.8178211, 1.0]], ['2, k, 8', [0.1713336, 0.2281265, 1.0]], ['2, k, 9', [0.2673816, 0.04513808, 1.0]], ['2, k, 10', [0.2367693, -0.1129686, 1.0]], ['2, k, 11', [0.1891969, -0.1373249, 1.0]], ['2, k, 12', [-0.08875385, -0.2195281, 1.0]], ['2, k, 13', [-0.1287749, -0.2760948, 1.0]], ['2, k, 14', [-0.1241872, -0.61778, 1.0]], ['2, k, 15', [-0.1236887, -0.6537941, 1.0]], ['2, k, 16', [0.08188847, -0.223308, 1.0]], ['2, k, 17', [0.1706097, -0.2731102, 1.0]], ['2, k, 18', [0.1468455, -0.6184209, 1.0]], ['2, k, 19', [0.1880437, -0.702236, 1.0]], ['2, k, 20', [-0.02448819, 0.2762223, 1.0]], ['2, k, 21', [-0.1221465, 0.8833748, 1.0]], ['2, k, 22', [-0.07015079, 0.815639, 1.0]], ['2, k, 23', [0.1845776, -0.1761433, 1.0]], ['2, k, 24', [0.1384637, -0.128639, 1.0]]]
[['2, k, 0', [-0.003436883, -0.2270267, 1.0]], ['2, k, 1', [-0.01398487, 0.06249322, 1.0]], ['2, k, 2', [-0.02696108, 0.3461393, 1.0]], ['2, k, 3', [0.0005179095, 0.4632108, 1.0]], ['2, k, 4', [-0.1530313, 0.264093, 1.0]], ['2, k, 5', [-0.1731833, 0.5127684, 1.0]], ['2, k, 6', [-0.1412373, 0.7597126, 1.0]], ['2, k, 7', [-0.1461531, 0.8271872, 1.0]], ['2, k, 8', [0.1717474, 0.2278532, 1.0]], ['2, k, 9', [0.2687951, 0.03901721, 1.0]], ['2, k, 10', [0.2321808, -0.1155495, 1.0]], ['2, k, 11', [0.1815554, -0.1424379, 1.0]], ['2, k, 12', [-0.08911017, -0.2212286, 1.0]], ['2, k, 13', [-0.1287714, -0.2761122, 1.0]], ['2, k, 14', [-0.1182609, -0.6162407, 1.0]], ['2, k, 15', [-0.1528152, -0.703094, 1.0]], ['2, k, 16', [0.08254252, -0.2258163, 1.0]], ['2, k, 17', [0.1703751, -0.2736219, 1.0]], ['2, k, 18', [0.1464029, -0.6188768, 1.0]], ['2, k, 19', [0.1870411, -0.7029458, 1.0]], ['2, k, 20', [-0.02374336, 0.2760905, 1.0]], ['2, k, 21', [-0.1494102, 0.8920858, 1.0]], ['2, k, 22', [-0.08724923, 0.8197228, 1.0]], ['2, k, 23', [0.172628, -0.1787231, 1.0]], ['2, k, 24', [0.1267162, -0.1195393, 1.0]]]
[['2, k, 0', [-0.003208788, -0.2283005, 1.0]], ['2, k, 1', [-0.01330483, 0.06159591, 1.0]], ['2, k, 2', [-0.02450904, 0.3447082, 1.0]], ['2, k, 3', [-0.0001790937, 0.4629877, 1.0]], ['2, k, 4', [-0.1522941, 0.2632719, 1.0]], ['2, k, 5', [-0.1781511, 0.5110655, 1.0]], ['2, k, 6', [-0.1768057, 0.7583107, 1.0]], ['2, k, 7', [-0.1776097, 0.8147537, 1.0]], ['2, k, 8', [0.1738792, 0.2266929, 1.0]], ['2, k, 9', [0.2696172, 0.03658159, 1.0]], ['2, k, 10', [0.2328216, -0.1148543, 1.0]], ['2, k, 11', [0.1827367, -0.140325, 1.0]], ['2, k, 12', [-0.08888225, -0.2228187, 1.0]], ['2, k, 13', [-0.1288341, -0.2761281, 1.0]], ['2, k, 14', [-0.1206416, -0.6164374, 1.0]], ['2, k, 15', [-0.1532961, -0.703972, 1.0]], ['2, k, 16', [0.08294818, -0.22824, 1.0]], ['2, k, 17', [0.1702767, -0.2736749, 1.0]], ['2, k, 18', [0.1458918, -0.6190085, 1.0]], ['2, k, 19', [0.1873769, -0.7026882, 1.0]], ['2, k, 20', [-0.02187712, 0.2748644, 1.0]], ['2, k, 21', [-0.1862087, 0.8784099, 1.0]], ['2, k, 22', [-0.1132194, 0.8198188, 1.0]], ['2, k, 23', [0.1722062, -0.1749369, 1.0]], ['2, k, 24', [0.1292977, -0.1237418, 1.0]]]
