[['2, k, 0', [-0.398347, -0.259495, 1.0]], ['2, k, 1', [-0.38234, 0.0660601, 1.0]], ['2, k, 2', [-0.364297, 0.382837, 1.0]], ['2, k, 3', [-0.356104, 0.539543, 1.0]], ['2, k, 4', [-0.53579, 0.283889, 1.0]], ['2, k, 5', [-0.690305, 0.288098, 1.0]], ['2, k, 6', [-0.656662, 0.348342, 1.0]], ['2, k, 7', [-0.646079, 0.388021, 1.0]], ['2, k, 8', [-0.184101, 0.30196, 1.0]], ['2, k, 9', [0.00572371, 0.327711, 1.0]], ['2, k, 10', [0.00627638, 0.384085, 1.0]], ['2, k, 11', [-0.0103872, 0.400509, 1.0]], ['2, k, 12', [-0.472617, -0.259724, 1.0]], ['2, k, 13', [-0.507368, -0.579081, 1.0]], ['2, k, 14', [-0.542117, -1.02587, 1.0]], ['2, k, 15', [-0.553223, -1.08984, 1.0]], ['2, k, 16', [-0.312245, -0.251569, 1.0]], ['2, k, 17', [-0.284147, -0.638759, 1.0]], ['2, k, 18', [-0.280045, -1.02815, 1.0]], ['2, k, 19', [-0.251709, -1.09766, 1.0]], ['2, k, 20', [-0.36917, 0.304944, 1.0]], ['2, k, 21', [-0.622006, 0.410443, 1.0]], ['2, k, 22', [-0.679504, 0.432235, 1.0]], ['2, k, 23', [-0.0310271, 0.408197, 1.0]], ['2, k, 24', [-0.0312998, 0.445459, 1.0]]]
[['2, k, 0', [-0.369867, -0.191788, 1.0]], ['2, k, 1', [-0.359835, 0.101544, 1.0]], ['2, k, 2', [-0.345677, 0.388045, 1.0]], ['2, k, 3', [-0.354498, 0.537708, 1.0]], ['2, k, 4', [-0.537751, 0.323977, 1.0]], ['2, k, 5', [-0.702823, 0.412274, 1.0]], ['2, k, 6', [-0.781456, 0.544893, 1.0]], ['2, k, 7', [-0.818629, 0.614427, 1.0]], ['2, k, 8', [-0.207861, 0.319716, 1.0]], ['2, k, 9', [-0.141161, 0.445743, 1.0]], ['2, k, 10', [-0.183888, 0.606064, 1.0]], ['2, k, 11', [-0.200554, 0.660972, 1.0]], ['2, k, 12', [-0.44017, -0.183567, 1.0]], ['2, k, 13', [-0.518934, -0.658208, 1.0]], ['2, k, 14', [-0.54487, -1.02286, 1.0]], ['2, k, 15', [-0.557103, -1.08525, 1.0]], ['2, k, 16', [-0.287394, -0.193153, 1.0]], ['2, k, 17', [-0.27491, -0.686503, 1.0]], ['2, k, 18', [-0.280126, -1.04285, 1.0]], ['2, k, 19', [-0.25727, -1.09421, 1.0]], ['2, k, 20', [-0.349679, 0.317683, 1.0]], ['2, k, 21', [-0.814333, 0.658159, 1.0]], ['2, k, 22', [-0.734225, 0.635959, 1.0]], ['2, k, 23', [-0.218638, 0.694732, 1.0]], ['2, k, 24', [-0.269668, 0.667074, 1.0]]]
[['2, k, 0', [-0.368349, -0.194462, 1.0]], ['2, k, 1', [-0.358437, 0.101711, 1.0]], ['2, k, 2', [-0.344542, 0.390752, 1.0]], ['2, k, 3', [-0.348706, 0.538578, 1.0]], ['2, k, 4', [-0.534794, 0.324135, 1.0]], ['2, k, 5', [-0.688852, 0.41972, 1.0]], ['2, k, 6', [-0.767647, 0.555083, 1.0]], ['2, k, 7', [-0.796699, 0.62272, 1.0]], ['2, k, 8', [-0.20141, 0.315777, 1.0]], ['2, k, 9', [-0.126582, 0.446501, 1.0]], ['2, k, 10', [-0.167092, 0.605758, 1.0]], ['2, k, 11', [-0.176079, 0.660302, 1.0]], ['2, k, 12', [-0.43956, -0.186794, 1.0]], ['2, k, 13', [-0.519234, -0.657739, 1.0]], ['2, k, 14', [-0.545323, -1.02346, 1.0]], ['2, k, 15', [-0.55662, -1.08554, 1.0]], ['2, k, 16', [-0.285033, -0.195679, 1.0]], ['2, k, 17', [-0.275364, -0.686792, 1.0]], ['2, k, 18', [-0.280163, -1.04281, 1.0]], ['2, k, 19', [-0.255716, -1.09539, 1.0]], ['2, k, 20', [-0.348447, 0.319626, 1.0]], ['2, k, 21', [-0.792389, 0.668145, 1.0]], ['2, k, 22', [-0.718986, 0.639347, 1.0]], ['2, k, 23', [-0.189229, 0.694532, 1.0]], ['2, k, 24', [-0.24814, 0.666962, 1.0]]]
[['2, k, 0', [-0.368123, -0.197226, 1.0]], ['2, k, 1', [-0.358839, 0.100561, 1.0]], ['2, k, 2', [-0.345981, 0.389849, 1.0]], ['2, k, 3', [-0.346487, 0.539339, 1.0]], ['2, k, 4', [-0.531864, 0.324351, 1.0]], ['2, k, 5', [-0.682901, 0.429187, 1.0]], ['2, k, 6', [-0.752119, 0.56722, 1.0]], ['2, k, 7', [-0.760865, 0.639317, 1.0]], ['2, k, 8', [-0.202424, 0.314654, 1.0]], ['2, k, 9', [-0.113986, 0.446952, 1.0]], ['2, k, 10', [-0.130514, 0.608161, 1.0]], ['2, k, 11', [-0.147579, 0.659102, 1.0]], ['2, k, 12', [-0.439542, -0.189374, 1.0]], ['2, k, 13', [-0.519872, -0.656299, 1.0]], ['2, k, 14', [-0.545305, -1.02352, 1.0]], ['2, k, 15', [-0.556337, -1.08548, 1.0]], ['2, k, 16', [-0.284824, -0.198891, 1.0]], ['2, k, 17', [-0.275867, -0.687332, 1.0]], ['2, k, 18', [-0.279971, -1.04274, 1.0]], ['2, k, 19', [-0.255995, -1.09531, 1.0]], ['2, k, 20', [-0.349485, 0.318759, 1.0]], ['2, k, 21', [-0.744607, 0.671906, 1.0]], ['2, k, 22', [-0.660289, 0.64507, 1.0]], ['2, k, 23', [-0.162296, 0.695341, 1.0]], ['2, k, 24', [-0.214889, 0.666957, 1.0]]]
[['2, k, 0', [-0.369585, -0.200704, 1.0]], ['2, k, 1', [-0.357893, 0.0996604, 1.0]], ['2, k, 2', [-0.342459, 0.391512, 1.0]], ['2, k, 3', [-0.342004, 0.539739, 1.0]], ['2, k, 4', [-0.529408, 0.324667, 1.0]], ['2, k, 5', [-0.675433, 0.435826, 1.0]], ['2, k, 6', [-0.73849, 0.618397, 1.0]], ['2, k, 7', [-0.742026, 0.642184, 1.0]], ['2, k, 8', [-0.202526, 0.314466, 1.0]], ['2, k, 9', [-0.0996273, 0.449194, 1.0]], ['2, k, 10', [-0.114966, 0.610872, 1.0]], ['2, k, 11', [-0.12092, 0.657642, 1.0]], ['2, k, 12', [-0.441056, -0.192473, 1.0]], ['2, k, 13', [-0.520174, -0.653938, 1.0]], ['2, k, 14', [-0.545363, -1.02336, 1.0]], ['2, k, 15', [-0.556741, -1.08536, 1.0]], ['2, k, 16', [-0.286468, -0.202913, 1.0]], ['2, k, 17', [-0.276417, -0.686519, 1.0]], ['2, k, 18', [-0.28011, -1.04267, 1.0]], ['2, k, 19', [-0.256241, -1.09518, 1.0]], ['2, k, 20', [-0.346782, 0.319644, 1.0]], ['2, k, 21', [-0.722327, 0.682244, 1.0]], ['2, k, 22', [-0.654975, 0.650012, 1.0]], ['2, k, 23', [-0.133587, 0.690686, 1.0]], ['2, k, 24', [-0.188474, 0.668729, 1.0]]]
[['2, k, 0', [-0.370963, -0.203933, 1.0]], ['2, k, 1', [-0.357281, 0.0989188, 1.0]], ['2, k, 2', [-0.340631, 0.39236, 1.0]], ['2, k, 3', [-0.336203, 0.540686, 1.0]], ['2, k, 4', [-0.506866, 0.330927, 1.0]], ['2, k, 5', [-0.663103, 0.444316, 1.0]], ['2, k, 6', [-0.71304, 0.594555, 1.0]], ['2, k, 7', [-0.716045, 0.650521, 1.0]], ['2, k, 8', [-0.190463, 0.316749, 1.0]], ['2, k, 9', [-0.083961, 0.449428, 1.0]], ['2, k, 10', [-0.0938145, 0.613227, 1.0]], ['2, k, 11', [-0.0941419, 0.655449, 1.0]], ['2, k, 12', [-0.442321, -0.194708, 1.0]], ['2, k, 13', [-0.520324, -0.653752, 1.0]], ['2, k, 14', [-0.545257, -1.02387, 1.0]], ['2, k, 15', [-0.555788, -1.08588, 1.0]], ['2, k, 16', [-0.288004, -0.207236, 1.0]], ['2, k, 17', [-0.276261, -0.684569, 1.0]], ['2, k, 18', [-0.280263, -1.04111, 1.0]], ['2, k, 19', [-0.257122, -1.09468, 1.0]], ['2, k, 20', [-0.345291, 0.320105, 1.0]], ['2, k, 21', [-0.699389, 0.69099, 1.0]], ['2, k, 22', [-0.630896, 0.651398, 1.0]], ['2, k, 23', [-0.0983753, 0.68981, 1.0]], ['2, k, 24', [-0.164825, 0.667058, 1.0]]]
[['2, k, 0', [-0.371913, -0.205764, 1.0]], ['2, k, 1', [-0.355403, 0.0895467, 1.0]], ['2, k, 2', [-0.333061, 0.369653, 1.0]], ['2, k, 3', [-0.329825, 0.538045, 1.0]], ['2, k, 4', [-0.501531, 0.334051, 1.0]], ['2, k, 5', [-0.653819, 0.448476, 1.0]], ['2, k, 6', [-0.705184, 0.597364, 1.0]], ['2, k, 7', [-0.695179, 0.652519, 1.0]], ['2, k, 8', [-0.185301, 0.318237, 1.0]], ['2, k, 9', [-0.0664495, 0.449362, 1.0]], ['2, k, 10', [-0.0637896, 0.610963, 1.0]], ['2, k, 11', [-0.0632517, 0.654672, 1.0]], ['2, k, 12', [-0.443178, -0.195938, 1.0]], ['2, k, 13', [-0.52043, -0.653167, 1.0]], ['2, k, 14', [-0.545206, -1.02223, 1.0]], ['2, k, 15', [-0.555876, -1.08593, 1.0]], ['2, k, 16', [-0.289019, -0.209533, 1.0]], ['2, k, 17', [-0.276567, -0.685236, 1.0]], ['2, k, 18', [-0.28009, -1.04103, 1.0]], ['2, k, 19', [-0.257425, -1.095, 1.0]], ['2, k, 20', [-0.33936, 0.301434, 1.0]], ['2, k, 21', [-0.671141, 0.695111, 1.0]], ['2, k, 22', [-0.621189, 0.656245, 1.0]], ['2, k, 23', [-0.0684471, 0.691443, 1.0]], ['2, k, 24', [-0.134793, 0.666499, 1.0]]]
[['2, k, 0', [-0.372713, -0.207496, 1.0]], ['2, k, 1', [-0.353295, 0.0840637, 1.0]], ['2, k, 2', [-0.32864, 0.363129, 1.0]], ['2, k, 3', [-0.324297, 0.531897, 1.0]], ['2, k, 4', [-0.496879, 0.336286, 1.0]], ['2, k, 5', [-0.64334, 0.452272, 1.0]], ['2, k, 6', [-0.680151, 0.601033, 1.0]], ['2, k, 7', [-0.670937, 0.658055, 1.0]], ['2, k, 8', [-0.185682, 0.317945, 1.0]], ['2, k, 9', [-0.0518475, 0.450906, 1.0]], ['2, k, 10', [-0.048546, 0.611505, 1.0]], ['2, k, 11', [-0.0370336, 0.651362, 1.0]], ['2, k, 12', [-0.444058, -0.197386, 1.0]], ['2, k, 13', [-0.520059, -0.649005, 1.0]], ['2, k, 14', [-0.545417, -1.02081, 1.0]], ['2, k, 15', [-0.556036, -1.08471, 1.0]], ['2, k, 16', [-0.289766, -0.211554, 1.0]], ['2, k, 17', [-0.27673, -0.684733, 1.0]], ['2, k, 18', [-0.280165, -1.04075, 1.0]], ['2, k, 19', [-0.255551, -1.09609, 1.0]], ['2, k, 20', [-0.335277, 0.294739, 1.0]], ['2, k, 21', [-0.645098, 0.699766, 1.0]], ['2, k, 22', [-0.592701, 0.663681, 1.0]], ['2, k, 23', [-0.0386856, 0.685913, 1.0]], ['2, k, 24', [-0.114127, 0.663728, 1.0]]]
[['2, k, 0', [-0.37362, -0.207896, 1.0]], ['2, k, 1', [-0.35209, 0.0821014, 1.0]], ['2, k, 2', [-0.324499, 0.359619, 1.0]], ['2, k, 3', [-0.319821, 0.528586, 1.0]], ['2, k, 4', [-0.490693, 0.337921, 1.0]], ['2, k, 5', [-0.62265, 0.459957, 1.0]], ['2, k, 6', [-0.65192, 0.603366, 1.0]], ['2, k, 7', [-0.646803, 0.661376, 1.0]], ['2, k, 8', [-0.17631, 0.320535, 1.0]], ['2, k, 9', [-0.0369214, 0.448889, 1.0]], ['2, k, 10', [-0.0052472, 0.600475, 1.0]], ['2, k, 11', [-0.00404549, 0.648023, 1.0]], ['2, k, 12', [-0.445043, -0.197614, 1.0]], ['2, k, 13', [-0.520249, -0.648782, 1.0]], ['2, k, 14', [-0.545866, -1.02089, 1.0]], ['2, k, 15', [-0.555887, -1.08495, 1.0]], ['2, k, 16', [-0.290754, -0.212242, 1.0]], ['2, k, 17', [-0.277083, -0.684948, 1.0]], ['2, k, 18', [-0.279812, -1.04057, 1.0]], ['2, k, 19', [-0.255302, -1.09626, 1.0]], ['2, k, 20', [-0.331931, 0.29157, 1.0]], ['2, k, 21', [-0.617893, 0.702522, 1.0]], ['2, k, 22', [-0.574653, 0.666081, 1.0]], ['2, k, 23', [0.00573989, 0.684534, 1.0]], ['2, k, 24', [-0.0738923, 0.658593, 1.0]]]
[['2, k, 0', [-0.374259, -0.208038, 1.0]], ['2, k, 1', [-0.351459, 0.0803624, 1.0]], ['2, k, 2', [-0.322981, 0.356613, 1.0]], ['2, k, 3', [-0.315387, 0.525399, 1.0]], ['2, k, 4', [-0.485435, 0.337611, 1.0]], ['2, k, 5', [-0.612252, 0.462556, 1.0]], ['2, k, 6', [-0.618531, 0.616433, 1.0]], ['2, k, 7', [-0.61395, 0.667184, 1.0]], ['2, k, 8', [-0.16996, 0.322447, 1.0]], ['2, k, 9', [-0.0253092, 0.447178, 1.0]], ['2, k, 10', [0.0170711, 0.597124, 1.0]], ['2, k, 11', [0.0208714, 0.643768, 1.0]], ['2, k, 12', [-0.445583, -0.197574, 1.0]], ['2, k, 13', [-0.520165, -0.648108, 1.0]], ['2, k, 14', [-0.547096, -1.02216, 1.0]], ['2, k, 15', [-0.55596, -1.08514, 1.0]], ['2, k, 16', [-0.291609, -0.212724, 1.0]], ['2, k, 17', [-0.27718, -0.685831, 1.0]], ['2, k, 18', [-0.279768, -1.04054, 1.0]], ['2, k, 19', [-0.255482, -1.0963, 1.0]], ['2, k, 20', [-0.33058, 0.288835, 1.0]], ['2, k, 21', [-0.580861, 0.703351, 1.0]], ['2, k, 22', [-0.529992, 0.669678, 1.0]], ['2, k, 23', [0.0265504, 0.680389, 1.0]], ['2, k, 24', [-0.0548256, 0.654344, 1.0]]]
[['2, k, 0', [-0.375184, -0.208304, 1.0]], ['2, k, 1', [-0.351217, 0.08, 1.0]], ['2, k, 2', [-0.322062, 0.356768, 1.0]], ['2, k, 3', [-0.311968, 0.525608, 1.0]], ['2, k, 4', [-0.480737, 0.336331, 1.0]], ['2, k, 5', [-0.596931, 0.46626, 1.0]], ['2, k, 6', [-0.602321, 0.626234, 1.0]], ['2, k, 7', [-0.581382, 0.674804, 1.0]], ['2, k, 8', [-0.162079, 0.322995, 1.0]], ['2, k, 9', [-0.0109602, 0.442043, 1.0]], ['2, k, 10', [0.0481008, 0.585149, 1.0]], ['2, k, 11', [0.0504206, 0.640659, 1.0]], ['2, k, 12', [-0.446953, -0.197826, 1.0]], ['2, k, 13', [-0.520502, -0.647296, 1.0]], ['2, k, 14', [-0.54797, -1.02159, 1.0]], ['2, k, 15', [-0.556102, -1.08521, 1.0]], ['2, k, 16', [-0.292815, -0.21315, 1.0]], ['2, k, 17', [-0.277162, -0.683531, 1.0]], ['2, k, 18', [-0.280132, -1.03943, 1.0]], ['2, k, 19', [-0.255773, -1.0959, 1.0]], ['2, k, 20', [-0.32983, 0.288814, 1.0]], ['2, k, 21', [-0.5477, 0.708133, 1.0]], ['2, k, 22', [-0.501753, 0.674251, 1.0]], ['2, k, 23', [0.0576152, 0.679217, 1.0]], ['2, k, 24', [-0.018955, 0.649488, 1.0]]]
[['2, k, 0', [-0.376213, -0.208887, 1.0]], ['2, k, 1', [-0.351013, 0.0797679, 1.0]], ['2, k, 2', [-0.321305, 0.357341, 1.0]], ['2, k, 3', [-0.307761, 0.525725, 1.0]], ['2, k, 4', [-0.475343, 0.336056, 1.0]], ['2, k, 5', [-0.579557, 0.471155, 1.0]], ['2, k, 6', [-0.564192, 0.625734, 1.0]], ['2, k, 7', [-0.552894, 0.67578, 1.0]], ['2, k, 8', [-0.155007, 0.323673, 1.0]], ['2, k, 9', [-0.000668978, 0.436246, 1.0]], ['2, k, 10', [0.0614296, 0.583461, 1.0]], ['2, k, 11', [0.0715567, 0.633665, 1.0]], ['2, k, 12', [-0.447821, -0.198286, 1.0]], ['2, k, 13', [-0.521246, -0.64726, 1.0]], ['2, k, 14', [-0.547834, -1.02213, 1.0]], ['2, k, 15', [-0.555278, -1.08608, 1.0]], ['2, k, 16', [-0.293976, -0.213805, 1.0]], ['2, k, 17', [-0.277331, -0.684446, 1.0]], ['2, k, 18', [-0.280143, -1.04011, 1.0]], ['2, k, 19', [-0.256103, -1.09576, 1.0]], ['2, k, 20', [-0.329213, 0.28914, 1.0]], ['2, k, 21', [-0.520641, 0.711585, 1.0]], ['2, k, 22', [-0.475108, 0.67275, 1.0]], ['2, k, 23', [0.0847628, 0.665202, 1.0]], ['2, k, 24', [-0.00241488, 0.645197, 1.0]]]
[['2, k, 0', [-0.376702, -0.209247, 1.0]], ['2, k, 1', [-0.34933, 0.0867378, 1.0]], ['2, k, 2', [-0.314323, 0.390742, 1.0]], ['2, k, 3', [-0.300277, 0.539048, 1.0]], ['2, k, 4', [-0.471514, 0.335237, 1.0]], ['2, k, 5', [-0.581628, 0.469392, 1.0]], ['2, k, 6', [-0.542616, 0.628887, 1.0]], ['2, k, 7', [-0.522906, 0.679251, 1.0]], ['2, k, 8', [-0.152502, 0.324355, 1.0]], ['2, k, 9', [0.0173859, 0.435592, 1.0]], ['2, k, 10', [0.0984676, 0.577248, 1.0]], ['2, k, 11', [0.101199, 0.626901, 1.0]], ['2, k, 12', [-0.448186, -0.198445, 1.0]], ['2, k, 13', [-0.521668, -0.646743, 1.0]], ['2, k, 14', [-0.549953, -1.01965, 1.0]], ['2, k, 15', [-0.5566, -1.08623, 1.0]], ['2, k, 16', [-0.294234, -0.214238, 1.0]], ['2, k, 17', [-0.277382, -0.682665, 1.0]], ['2, k, 18', [-0.280488, -1.03905, 1.0]], ['2, k, 19', [-0.257387, -1.09418, 1.0]], ['2, k, 20', [-0.323738, 0.314079, 1.0]], ['2, k, 21', [-0.476451, 0.712982, 1.0]], ['2, k, 22', [-0.4494, 0.676259, 1.0]], ['2, k, 23', [0.113602, 0.660887, 1.0]], ['2, k, 24', [0.0291542, 0.641138, 1.0]]]
[['2, k, 0', [-0.377079, -0.209503, 1.0]], ['2, k, 1', [-0.347521, 0.0895519, 1.0]], ['2, k, 2', [-0.312147, 0.392105, 1.0]], ['2, k, 3', [-0.295791, 0.538645, 1.0]], ['2, k, 4', [-0.465546, 0.333909, 1.0]], ['2, k, 5', [-0.577531, 0.469433, 1.0]], ['2, k, 6', [-0.512814, 0.634099, 1.0]], ['2, k, 7', [-0.492236, 0.685419, 1.0]], ['2, k, 8', [-0.14356, 0.325202, 1.0]], ['2, k, 9', [0.0298219, 0.430101, 1.0]], ['2, k, 10', [0.113339, 0.571822, 1.0]], ['2, k, 11', [0.12335, 0.622782, 1.0]], ['2, k, 12', [-0.448394, -0.198572, 1.0]], ['2, k, 13', [-0.52208, -0.646063, 1.0]], ['2, k, 14', [-0.549163, -1.01879, 1.0]], ['2, k, 15', [-0.556203, -1.0862, 1.0]], ['2, k, 16', [-0.294625, -0.21449, 1.0]], ['2, k, 17', [-0.277831, -0.682995, 1.0]], ['2, k, 18', [-0.280419, -1.03913, 1.0]], ['2, k, 19', [-0.257664, -1.09469, 1.0]], ['2, k, 20', [-0.321301, 0.316452, 1.0]], ['2, k, 21', [-0.447953, 0.720664, 1.0]], ['2, k, 22', [-0.418724, 0.678203, 1.0]], ['2, k, 23', [0.145281, 0.658031, 1.0]], ['2, k, 24', [0.0455684, 0.638514, 1.0]]]
[['2, k, 0', [-0.377768, -0.209315, 1.0]], ['2, k, 1', [-0.345977, 0.0914906, 1.0]], ['2, k, 2', [-0.308525, 0.393154, 1.0]], ['2, k, 3', [-0.290749, 0.537455, 1.0]], ['2, k, 4', [-0.459292, 0.33441, 1.0]], ['2, k, 5', [-0.56113, 0.470621, 1.0]], ['2, k, 6', [-0.496141, 0.636861, 1.0]], ['2, k, 7', [-0.467115, 0.689424, 1.0]], ['2, k, 8', [-0.14341, 0.325297, 1.0]], ['2, k, 9', [0.0402571, 0.425017, 1.0]], ['2, k, 10', [0.129943, 0.571161, 1.0]], ['2, k, 11', [0.144441, 0.618137, 1.0]], ['2, k, 12', [-0.448941, -0.198291, 1.0]], ['2, k, 13', [-0.522191, -0.646035, 1.0]], ['2, k, 14', [-0.549556, -1.01902, 1.0]], ['2, k, 15', [-0.557115, -1.08645, 1.0]], ['2, k, 16', [-0.295421, -0.214448, 1.0]], ['2, k, 17', [-0.278067, -0.684896, 1.0]], ['2, k, 18', [-0.27988, -1.03943, 1.0]], ['2, k, 19', [-0.257725, -1.09469, 1.0]], ['2, k, 20', [-0.318205, 0.318109, 1.0]], ['2, k, 21', [-0.413147, 0.721492, 1.0]], ['2, k, 22', [-0.413822, 0.673854, 1.0]], ['2, k, 23', [0.1559, 0.653124, 1.0]], ['2, k, 24', [0.0618233, 0.639538, 1.0]]]
[['2, k, 0', [-0.377863, -0.20899, 1.0]], ['2, k, 1', [-0.344394, 0.0927293, 1.0]], ['2, k, 2', [-0.305583, 0.393171, 1.0]], ['2, k, 3', [-0.284014, 0.537011, 1.0]], ['2, k, 4', [-0.455478, 0.334626, 1.0]], ['2, k, 5', [-0.539653, 0.471696, 1.0]], ['2, k, 6', [-0.469581, 0.641916, 1.0]], ['2, k, 7', [-0.436949, 0.694358, 1.0]], ['2, k, 8', [-0.135031, 0.324363, 1.0]], ['2, k, 9', [0.0436618, 0.409921, 1.0]], ['2, k, 10', [0.145897, 0.567727, 1.0]], ['2, k, 11', [0.166637, 0.610599, 1.0]], ['2, k, 12', [-0.448972, -0.197761, 1.0]], ['2, k, 13', [-0.522433, -0.646068, 1.0]], ['2, k, 14', [-0.548904, -1.01835, 1.0]], ['2, k, 15', [-0.556544, -1.08564, 1.0]], ['2, k, 16', [-0.295668, -0.214115, 1.0]], ['2, k, 17', [-0.278201, -0.685509, 1.0]], ['2, k, 18', [-0.279801, -1.03964, 1.0]], ['2, k, 19', [-0.257965, -1.09515, 1.0]], ['2, k, 20', [-0.315665, 0.318672, 1.0]], ['2, k, 21', [-0.381155, 0.726344, 1.0]], ['2, k, 22', [-0.384417, 0.676321, 1.0]], ['2, k, 23', [0.179338, 0.643681, 1.0]], ['2, k, 24', [0.0782943, 0.6333, 1.0]]]
[['2, k, 0', [-0.378315, -0.208123, 1.0]], ['2, k, 1', [-0.341801, 0.0946654, 1.0]], ['2, k, 2', [-0.298087, 0.393863, 1.0]], ['2, k, 3', [-0.278565, 0.536749, 1.0]], ['2, k, 4', [-0.452735, 0.334407, 1.0]], ['2, k, 5', [-0.534398, 0.478079, 1.0]], ['2, k, 6', [-0.443971, 0.649829, 1.0]], ['2, k, 7', [-0.401449, 0.700573, 1.0]], ['2, k, 8', [-0.135089, 0.324371, 1.0]], ['2, k, 9', [0.0491966, 0.408256, 1.0]], ['2, k, 10', [0.16434, 0.563975, 1.0]], ['2, k, 11', [0.181915, 0.607213, 1.0]], ['2, k, 12', [-0.450863, -0.195646, 1.0]], ['2, k, 13', [-0.522514, -0.646066, 1.0]], ['2, k, 14', [-0.549098, -1.01877, 1.0]], ['2, k, 15', [-0.556301, -1.08597, 1.0]], ['2, k, 16', [-0.295594, -0.213392, 1.0]], ['2, k, 17', [-0.278247, -0.684962, 1.0]], ['2, k, 18', [-0.279825, -1.03948, 1.0]], ['2, k, 19', [-0.257885, -1.09492, 1.0]], ['2, k, 20', [-0.309591, 0.32004, 1.0]], ['2, k, 21', [-0.352085, 0.726309, 1.0]], ['2, k, 22', [-0.322503, 0.686138, 1.0]], ['2, k, 23', [0.199022, 0.634574, 1.0]], ['2, k, 24', [0.0909789, 0.630812, 1.0]]]
[['2, k, 0', [-0.378735, -0.207508, 1.0]], ['2, k, 1', [-0.340319, 0.0957703, 1.0]], ['2, k, 2', [-0.294955, 0.39433, 1.0]], ['2, k, 3', [-0.273969, 0.536575, 1.0]], ['2, k, 4', [-0.446574, 0.333486, 1.0]], ['2, k, 5', [-0.518763, 0.482333, 1.0]], ['2, k, 6', [-0.407723, 0.655135, 1.0]], ['2, k, 7', [-0.376165, 0.700978, 1.0]], ['2, k, 8', [-0.135163, 0.324317, 1.0]], ['2, k, 9', [0.0576302, 0.405849, 1.0]], ['2, k, 10', [0.204054, 0.546506, 1.0]], ['2, k, 11', [0.223241, 0.593066, 1.0]], ['2, k, 12', [-0.451165, -0.195069, 1.0]], ['2, k, 13', [-0.52234, -0.646914, 1.0]], ['2, k, 14', [-0.549386, -1.02003, 1.0]], ['2, k, 15', [-0.555749, -1.08618, 1.0]], ['2, k, 16', [-0.296278, -0.212447, 1.0]], ['2, k, 17', [-0.278302, -0.68525, 1.0]], ['2, k, 18', [-0.279885, -1.03904, 1.0]], ['2, k, 19', [-0.257692, -1.09484, 1.0]], ['2, k, 20', [-0.306793, 0.320787, 1.0]], ['2, k, 21', [-0.325648, 0.735767, 1.0]], ['2, k, 22', [-0.313163, 0.687729, 1.0]], ['2, k, 23', [0.249074, 0.620877, 1.0]], ['2, k, 24', [0.157352, 0.617424, 1.0]]]
[['2, k, 0', [-0.382453, -0.205506, 1.0]], ['2, k, 1', [-0.339835, 0.0966171, 1.0]], ['2, k, 2', [-0.291823, 0.394749, 1.0]], ['2, k, 3', [-0.269207, 0.536527, 1.0]], ['2, k, 4', [-0.44506, 0.332971, 1.0]], ['2, k, 5', [-0.479609, 0.491577, 1.0]], ['2, k, 6', [-0.395135, 0.654727, 1.0]], ['2, k, 7', [-0.349764, 0.70444, 1.0]], ['2, k, 8', [-0.1349, 0.324077, 1.0]], ['2, k, 9', [0.066845, 0.402638, 1.0]], ['2, k, 10', [0.215555, 0.5362, 1.0]], ['2, k, 11', [0.243618, 0.581342, 1.0]], ['2, k, 12', [-0.453435, -0.193578, 1.0]], ['2, k, 13', [-0.522362, -0.647054, 1.0]], ['2, k, 14', [-0.549448, -1.02019, 1.0]], ['2, k, 15', [-0.556185, -1.08654, 1.0]], ['2, k, 16', [-0.300849, -0.210654, 1.0]], ['2, k, 17', [-0.278867, -0.686648, 1.0]], ['2, k, 18', [-0.279424, -1.03933, 1.0]], ['2, k, 19', [-0.257888, -1.0949, 1.0]], ['2, k, 20', [-0.304541, 0.321407, 1.0]], ['2, k, 21', [-0.294087, 0.73543, 1.0]], ['2, k, 22', [-0.289989, 0.687126, 1.0]], ['2, k, 23', [0.274611, 0.611053, 1.0]], ['2, k, 24', [0.169446, 0.607603, 1.0]]]
