[['2, k, 0', [0.00168018, -0.41605, 1.0]], ['2, k, 1', [-0.00683684, -0.115051, 1.0]], ['2, k, 2', [-0.0151593, 0.180513, 1.0]], ['2, k, 3', [0.00979424, 0.331502, 1.0]], ['2, k, 4', [-0.167775, 0.0946215, 1.0]], ['2, k, 5', [-0.250431, -0.158849, 1.0]], ['2, k, 6', [-0.333758, -0.392787, 1.0]], ['2, k, 7', [-0.35152, -0.443047, 1.0]], ['2, k, 8', [0.15722, 0.0822704, 1.0]], ['2, k, 9', [0.247591, -0.161193, 1.0]], ['2, k, 10', [0.333771, -0.384439, 1.0]], ['2, k, 11', [0.34179, -0.444839, 1.0]], ['2, k, 12', [-0.0722478, -0.408711, 1.0]], ['2, k, 13', [-0.111811, -0.856371, 1.0]], ['2, k, 14', [-0.124337, -1.22106, 1.0]], ['2, k, 15', [-0.0668204, -1.27016, 1.0]], ['2, k, 16', [0.0755637, -0.414283, 1.0]], ['2, k, 17', [0.107907, -0.85138, 1.0]], ['2, k, 18', [0.144618, -1.20231, 1.0]], ['2, k, 19', [0.159123, -1.25886, 1.0]], ['2, k, 20', [-0.013107, 0.107359, 1.0]], ['2, k, 21', [-0.380978, -0.481755, 1.0]], ['2, k, 22', [-0.281852, -0.461552, 1.0]], ['2, k, 23', [0.384911, -0.487725, 1.0]], ['2, k, 24', [0.374831, -0.410559, 1.0]]]
[['2, k, 0', [0.00301758, -0.344531, 1.0]], ['2, k, 1', [0.00244053, -0.0781593, 1.0]], ['2, k, 2', [0.00356977, 0.185634, 1.0]], ['2, k, 3', [-0.00297307, 0.317027, 1.0]], ['2, k, 4', [-0.138733, 0.15942, 1.0]], ['2, k, 5', [-0.280785, 0.401392, 1.0]], ['2, k, 6', [-0.34685, 0.617937, 1.0]], ['2, k, 7', [-0.373891, 0.706214, 1.0]], ['2, k, 8', [0.140962, 0.172027, 1.0]], ['2, k, 9', [0.271213, 0.372683, 1.0]], ['2, k, 10', [0.324593, 0.608161, 1.0]], ['2, k, 11', [0.344818, 0.714009, 1.0]], ['2, k, 12', [-0.0631688, -0.343408, 1.0]], ['2, k, 13', [-0.10051, -0.744459, 1.0]], ['2, k, 14', [-0.145821, -1.1217, 1.0]], ['2, k, 15', [-0.0982459, -1.19205, 1.0]], ['2, k, 16', [0.072129, -0.341524, 1.0]], ['2, k, 17', [0.105393, -0.728261, 1.0]], ['2, k, 18', [0.131165, -1.09793, 1.0]], ['2, k, 19', [0.131583, -1.13716, 1.0]], ['2, k, 20', [0.00337522, 0.119857, 1.0]], ['2, k, 21', [-0.405523, 0.75374, 1.0]], ['2, k, 22', [-0.305108, 0.737553, 1.0]], ['2, k, 23', [0.37923, 0.778992, 1.0]], ['2, k, 24', [0.298705, 0.754014, 1.0]]]
[['2, k, 0', [0.00305992, -0.344239, 1.0]], ['2, k, 1', [0.00248484, -0.0777405, 1.0]], ['2, k, 2', [0.00315322, 0.185416, 1.0]], ['2, k, 3', [-0.00490559, 0.318064, 1.0]], ['2, k, 4', [-0.139755, 0.159544, 1.0]], ['2, k, 5', [-0.281881, 0.392711, 1.0]], ['2, k, 6', [-0.351132, 0.606533, 1.0]], ['2, k, 7', [-0.372642, 0.698145, 1.0]], ['2, k, 8', [0.140652, 0.171073, 1.0]], ['2, k, 9', [0.273665, 0.367288, 1.0]], ['2, k, 10', [0.320742, 0.602649, 1.0]], ['2, k, 11', [0.345807, 0.714521, 1.0]], ['2, k, 12', [-0.0632144, -0.342644, 1.0]], ['2, k, 13', [-0.0999724, -0.744063, 1.0]], ['2, k, 14', [-0.137905, -1.10773, 1.0]], ['2, k, 15', [-0.135395, -1.14674, 1.0]], ['2, k, 16', [0.0718974, -0.341086, 1.0]], ['2, k, 17', [0.106099, -0.72635, 1.0]], ['2, k, 18', [0.131191, -1.10098, 1.0]], ['2, k, 19', [0.131102, -1.14009, 1.0]], ['2, k, 20', [0.00307186, 0.119952, 1.0]], ['2, k, 21', [-0.418565, 0.749279, 1.0]], ['2, k, 22', [-0.294256, 0.729427, 1.0]], ['2, k, 23', [0.383843, 0.768291, 1.0]], ['2, k, 24', [0.252451, 0.738759, 1.0]]]
[['2, k, 0', [0.00298529, -0.346175, 1.0]], ['2, k, 1', [0.00233012, -0.0782472, 1.0]], ['2, k, 2', [0.0026142, 0.1859, 1.0]], ['2, k, 3', [-0.00536733, 0.318985, 1.0]], ['2, k, 4', [-0.139959, 0.158915, 1.0]], ['2, k, 5', [-0.288318, 0.397705, 1.0]], ['2, k, 6', [-0.361854, 0.637394, 1.0]], ['2, k, 7', [-0.376162, 0.697575, 1.0]], ['2, k, 8', [0.125846, 0.12667, 1.0]], ['2, k, 9', [0.272907, 0.363596, 1.0]], ['2, k, 10', [0.323759, 0.597902, 1.0]], ['2, k, 11', [0.342016, 0.70166, 1.0]], ['2, k, 12', [-0.0633285, -0.34302, 1.0]], ['2, k, 13', [-0.0998333, -0.745866, 1.0]], ['2, k, 14', [-0.135601, -1.10926, 1.0]], ['2, k, 15', [-0.0758057, -1.19531, 1.0]], ['2, k, 16', [0.0711991, -0.344436, 1.0]], ['2, k, 17', [0.106242, -0.726829, 1.0]], ['2, k, 18', [0.130501, -1.10221, 1.0]], ['2, k, 19', [0.0784244, -1.18876, 1.0]], ['2, k, 20', [0.00260921, 0.12026, 1.0]], ['2, k, 21', [-0.41372, 0.739356, 1.0]], ['2, k, 22', [-0.299371, 0.715719, 1.0]], ['2, k, 23', [0.383753, 0.760773, 1.0]], ['2, k, 24', [0.260642, 0.729485, 1.0]]]
[['2, k, 0', [0.00208176, -0.354039, 1.0]], ['2, k, 1', [0.000928092, -0.0801754, 1.0]], ['2, k, 2', [-0.000546565, 0.186562, 1.0]], ['2, k, 3', [-0.00698966, 0.319416, 1.0]], ['2, k, 4', [-0.140405, 0.15786, 1.0]], ['2, k, 5', [-0.290801, 0.392578, 1.0]], ['2, k, 6', [-0.354142, 0.600416, 1.0]], ['2, k, 7', [-0.373914, 0.674327, 1.0]], ['2, k, 8', [0.124058, 0.122943, 1.0]], ['2, k, 9', [0.273385, 0.357723, 1.0]], ['2, k, 10', [0.327009, 0.614648, 1.0]], ['2, k, 11', [0.338032, 0.696502, 1.0]], ['2, k, 12', [-0.0655619, -0.351541, 1.0]], ['2, k, 13', [-0.0997953, -0.746125, 1.0]], ['2, k, 14', [-0.135587, -1.10916, 1.0]], ['2, k, 15', [-0.144061, -1.1481, 1.0]], ['2, k, 16', [0.0706599, -0.351229, 1.0]], ['2, k, 17', [0.106502, -0.725934, 1.0]], ['2, k, 18', [0.130566, -1.10162, 1.0]], ['2, k, 19', [0.0873301, -1.18697, 1.0]], ['2, k, 20', [6.89864e-05, 0.120228, 1.0]], ['2, k, 21', [-0.396188, 0.724719, 1.0]], ['2, k, 22', [-0.292493, 0.70154, 1.0]], ['2, k, 23', [0.37249, 0.742882, 1.0]], ['2, k, 24', [0.259845, 0.714522, 1.0]]]
[['2, k, 0', [0.000478974, -0.358274, 1.0]], ['2, k, 1', [1.22162e-05, -0.0815693, 1.0]], ['2, k, 2', [-0.00110036, 0.188092, 1.0]], ['2, k, 3', [-0.00803172, 0.320535, 1.0]], ['2, k, 4', [-0.140678, 0.156482, 1.0]], ['2, k, 5', [-0.293701, 0.38051, 1.0]], ['2, k, 6', [-0.356691, 0.588445, 1.0]], ['2, k, 7', [-0.375197, 0.665937, 1.0]], ['2, k, 8', [0.122526, 0.122268, 1.0]], ['2, k, 9', [0.273452, 0.345921, 1.0]], ['2, k, 10', [0.328451, 0.608983, 1.0]], ['2, k, 11', [0.339759, 0.681828, 1.0]], ['2, k, 12', [-0.0672571, -0.354748, 1.0]], ['2, k, 13', [-0.0994716, -0.74661, 1.0]], ['2, k, 14', [-0.136444, -1.11647, 1.0]], ['2, k, 15', [-0.144672, -1.15525, 1.0]], ['2, k, 16', [0.0688522, -0.355962, 1.0]], ['2, k, 17', [0.101898, -0.735545, 1.0]], ['2, k, 18', [0.131408, -1.10109, 1.0]], ['2, k, 19', [0.0886938, -1.18848, 1.0]], ['2, k, 20', [-0.000659753, 0.120973, 1.0]], ['2, k, 21', [-0.389193, 0.70872, 1.0]], ['2, k, 22', [-0.291621, 0.684808, 1.0]], ['2, k, 23', [0.371067, 0.724367, 1.0]], ['2, k, 24', [0.262821, 0.698059, 1.0]]]
[['2, k, 0', [0.00124509, -0.367188, 1.0]], ['2, k, 1', [-0.000740765, -0.0839797, 1.0]], ['2, k, 2', [-0.00267175, 0.189037, 1.0]], ['2, k, 3', [-0.00808453, 0.320844, 1.0]], ['2, k, 4', [-0.140447, 0.155407, 1.0]], ['2, k, 5', [-0.297476, 0.377354, 1.0]], ['2, k, 6', [-0.361681, 0.583845, 1.0]], ['2, k, 7', [-0.376737, 0.649435, 1.0]], ['2, k, 8', [0.121554, 0.117943, 1.0]], ['2, k, 9', [0.278944, 0.35187, 1.0]], ['2, k, 10', [0.326285, 0.584755, 1.0]], ['2, k, 11', [0.336911, 0.660989, 1.0]], ['2, k, 12', [-0.0672209, -0.362903, 1.0]], ['2, k, 13', [-0.0995526, -0.748007, 1.0]], ['2, k, 14', [-0.135368, -1.10927, 1.0]], ['2, k, 15', [-0.143905, -1.14817, 1.0]], ['2, k, 16', [0.0702361, -0.365355, 1.0]], ['2, k, 17', [0.102699, -0.735622, 1.0]], ['2, k, 18', [0.131539, -1.10052, 1.0]], ['2, k, 19', [0.120425, -1.13954, 1.0]], ['2, k, 20', [-0.00195581, 0.121225, 1.0]], ['2, k, 21', [-0.396052, 0.687889, 1.0]], ['2, k, 22', [-0.296544, 0.667465, 1.0]], ['2, k, 23', [0.368427, 0.702174, 1.0]], ['2, k, 24', [0.252601, 0.677206, 1.0]]]
[['2, k, 0', [0.00134193, -0.368304, 1.0]], ['2, k, 1', [-0.000778709, -0.0847509, 1.0]], ['2, k, 2', [-0.00282085, 0.189395, 1.0]], ['2, k, 3', [-0.00847854, 0.32172, 1.0]], ['2, k, 4', [-0.140504, 0.154809, 1.0]], ['2, k, 5', [-0.31499, 0.314461, 1.0]], ['2, k, 6', [-0.36571, 0.566231, 1.0]], ['2, k, 7', [-0.376913, 0.620161, 1.0]], ['2, k, 8', [0.121905, 0.116263, 1.0]], ['2, k, 9', [0.267839, 0.294253, 1.0]], ['2, k, 10', [0.325595, 0.563027, 1.0]], ['2, k, 11', [0.336789, 0.635323, 1.0]], ['2, k, 12', [-0.0672001, -0.363943, 1.0]], ['2, k, 13', [-0.100061, -0.748105, 1.0]], ['2, k, 14', [-0.135473, -1.10604, 1.0]], ['2, k, 15', [-0.143933, -1.14497, 1.0]], ['2, k, 16', [0.0702993, -0.365992, 1.0]], ['2, k, 17', [0.100467, -0.747549, 1.0]], ['2, k, 18', [0.131888, -1.10115, 1.0]], ['2, k, 19', [0.120845, -1.14016, 1.0]], ['2, k, 20', [-0.0021136, 0.121368, 1.0]], ['2, k, 21', [-0.391018, 0.669593, 1.0]], ['2, k, 22', [-0.295126, 0.637982, 1.0]], ['2, k, 23', [0.372738, 0.679387, 1.0]], ['2, k, 24', [0.251871, 0.658072, 1.0]]]
[['2, k, 0', [0.00157839, -0.368553, 1.0]], ['2, k, 1', [-0.000857925, -0.0849157, 1.0]], ['2, k, 2', [-0.0032232, 0.189804, 1.0]], ['2, k, 3', [-0.00844874, 0.32345, 1.0]], ['2, k, 4', [-0.141044, 0.155007, 1.0]], ['2, k, 5', [-0.30655, 0.308136, 1.0]], ['2, k, 6', [-0.366587, 0.520576, 1.0]], ['2, k, 7', [-0.385945, 0.593395, 1.0]], ['2, k, 8', [0.125672, 0.11852, 1.0]], ['2, k, 9', [0.281419, 0.3079, 1.0]], ['2, k, 10', [0.32737, 0.555679, 1.0]], ['2, k, 11', [0.333798, 0.613773, 1.0]], ['2, k, 12', [-0.0671098, -0.363965, 1.0]], ['2, k, 13', [-0.10041, -0.748211, 1.0]], ['2, k, 14', [-0.135364, -1.10641, 1.0]], ['2, k, 15', [-0.142239, -1.14534, 1.0]], ['2, k, 16', [0.0707208, -0.366578, 1.0]], ['2, k, 17', [0.102832, -0.732069, 1.0]], ['2, k, 18', [0.131322, -1.10068, 1.0]], ['2, k, 19', [0.0939331, -1.1875, 1.0]], ['2, k, 20', [-0.00245458, 0.121649, 1.0]], ['2, k, 21', [-0.413853, 0.637976, 1.0]], ['2, k, 22', [-0.315732, 0.615524, 1.0]], ['2, k, 23', [0.369498, 0.659717, 1.0]], ['2, k, 24', [0.247852, 0.627372, 1.0]]]
[['2, k, 0', [0.00209671, -0.371635, 1.0]], ['2, k, 1', [-0.00120904, -0.0866383, 1.0]], ['2, k, 2', [-0.00412325, 0.189746, 1.0]], ['2, k, 3', [-0.00879471, 0.324267, 1.0]], ['2, k, 4', [-0.140983, 0.152191, 1.0]], ['2, k, 5', [-0.305757, 0.279709, 1.0]], ['2, k, 6', [-0.367068, 0.502613, 1.0]], ['2, k, 7', [-0.389094, 0.577412, 1.0]], ['2, k, 8', [0.126725, 0.118038, 1.0]], ['2, k, 9', [0.282089, 0.296436, 1.0]], ['2, k, 10', [0.31811, 0.495739, 1.0]], ['2, k, 11', [0.32874, 0.578406, 1.0]], ['2, k, 12', [-0.0670606, -0.366441, 1.0]], ['2, k, 13', [-0.100959, -0.748367, 1.0]], ['2, k, 14', [-0.134839, -1.10909, 1.0]], ['2, k, 15', [-0.140806, -1.14802, 1.0]], ['2, k, 16', [0.0718066, -0.370275, 1.0]], ['2, k, 17', [0.1034, -0.730726, 1.0]], ['2, k, 18', [0.131225, -1.10203, 1.0]], ['2, k, 19', [0.0553315, -1.16717, 1.0]], ['2, k, 20', [-0.00325755, 0.121281, 1.0]], ['2, k, 21', [-0.416667, 0.612574, 1.0]], ['2, k, 22', [-0.314069, 0.590998, 1.0]], ['2, k, 23', [0.350843, 0.623836, 1.0]], ['2, k, 24', [0.235656, 0.594863, 1.0]]]
[['2, k, 0', [0.00253845, -0.374387, 1.0]], ['2, k, 1', [-0.00135953, -0.087851, 1.0]], ['2, k, 2', [-0.00491569, 0.190215, 1.0]], ['2, k, 3', [-0.00936574, 0.32435, 1.0]], ['2, k, 4', [-0.14124, 0.151575, 1.0]], ['2, k, 5', [-0.301283, 0.282136, 1.0]], ['2, k, 6', [-0.371056, 0.485102, 1.0]], ['2, k, 7', [-0.391682, 0.546333, 1.0]], ['2, k, 8', [0.128153, 0.119153, 1.0]], ['2, k, 9', [0.277699, 0.282167, 1.0]], ['2, k, 10', [0.316219, 0.468891, 1.0]], ['2, k, 11', [0.329117, 0.546733, 1.0]], ['2, k, 12', [-0.0675896, -0.370383, 1.0]], ['2, k, 13', [-0.0993526, -0.753602, 1.0]], ['2, k, 14', [-0.137038, -1.10914, 1.0]], ['2, k, 15', [-0.142073, -1.14805, 1.0]], ['2, k, 16', [0.0730477, -0.372283, 1.0]], ['2, k, 17', [0.102882, -0.73843, 1.0]], ['2, k, 18', [0.132176, -1.1021, 1.0]], ['2, k, 19', [0.124543, -1.1411, 1.0]], ['2, k, 20', [-0.00388382, 0.121308, 1.0]], ['2, k, 21', [-0.414548, 0.582516, 1.0]], ['2, k, 22', [-0.307942, 0.563285, 1.0]], ['2, k, 23', [0.359915, 0.586477, 1.0]], ['2, k, 24', [0.240376, 0.56498, 1.0]]]
[['2, k, 0', [0.00262479, -0.376313, 1.0]], ['2, k, 1', [-0.00128763, -0.0889898, 1.0]], ['2, k, 2', [-0.00490051, 0.190173, 1.0]], ['2, k, 3', [-0.00935313, 0.324218, 1.0]], ['2, k, 4', [-0.141346, 0.150669, 1.0]], ['2, k, 5', [-0.302303, 0.278032, 1.0]], ['2, k, 6', [-0.373265, 0.460923, 1.0]], ['2, k, 7', [-0.389021, 0.51837, 1.0]], ['2, k, 8', [0.128123, 0.119869, 1.0]], ['2, k, 9', [0.275976, 0.270485, 1.0]], ['2, k, 10', [0.316194, 0.444838, 1.0]], ['2, k, 11', [0.327172, 0.512644, 1.0]], ['2, k, 12', [-0.0679405, -0.372227, 1.0]], ['2, k, 13', [-0.100159, -0.753213, 1.0]], ['2, k, 14', [-0.136157, -1.11262, 1.0]], ['2, k, 15', [-0.140796, -1.15153, 1.0]], ['2, k, 16', [0.0735352, -0.373765, 1.0]], ['2, k, 17', [0.104239, -0.744484, 1.0]], ['2, k, 18', [0.133182, -1.10259, 1.0]], ['2, k, 19', [0.125943, -1.14162, 1.0]], ['2, k, 20', [-0.00387778, 0.121077, 1.0]], ['2, k, 21', [-0.418544, 0.546158, 1.0]], ['2, k, 22', [-0.312441, 0.531173, 1.0]], ['2, k, 23', [0.365437, 0.550033, 1.0]], ['2, k, 24', [0.23972, 0.528182, 1.0]]]
[['2, k, 0', [0.00254906, -0.376852, 1.0]], ['2, k, 1', [-0.00112502, -0.0899304, 1.0]], ['2, k, 2', [-0.00453963, 0.189518, 1.0]], ['2, k, 3', [-0.00969143, 0.323681, 1.0]], ['2, k, 4', [-0.144164, 0.13103, 1.0]], ['2, k, 5', [-0.291184, 0.231083, 1.0]], ['2, k, 6', [-0.369343, 0.411653, 1.0]], ['2, k, 7', [-0.395784, 0.471313, 1.0]], ['2, k, 8', [0.131416, 0.114326, 1.0]], ['2, k, 9', [0.271262, 0.248332, 1.0]], ['2, k, 10', [0.313477, 0.409361, 1.0]], ['2, k, 11', [0.328641, 0.472995, 1.0]], ['2, k, 12', [-0.0683359, -0.373528, 1.0]], ['2, k, 13', [-0.10004, -0.756315, 1.0]], ['2, k, 14', [-0.136357, -1.1123, 1.0]], ['2, k, 15', [-0.0951538, -1.19434, 1.0]], ['2, k, 16', [0.0735418, -0.373953, 1.0]], ['2, k, 17', [0.10343, -0.74692, 1.0]], ['2, k, 18', [0.132713, -1.10469, 1.0]], ['2, k, 19', [0.129877, -1.14367, 1.0]], ['2, k, 20', [-0.00357594, 0.120339, 1.0]], ['2, k, 21', [-0.418762, 0.509528, 1.0]], ['2, k, 22', [-0.347103, 0.499884, 1.0]], ['2, k, 23', [0.354775, 0.512285, 1.0]], ['2, k, 24', [0.263641, 0.490732, 1.0]]]
[['2, k, 0', [0.00334266, -0.380731, 1.0]], ['2, k, 1', [-0.000883155, -0.0913917, 1.0]], ['2, k, 2', [-0.00454331, 0.189499, 1.0]], ['2, k, 3', [-0.00976273, 0.323595, 1.0]], ['2, k, 4', [-0.145014, 0.127607, 1.0]], ['2, k, 5', [-0.294153, 0.22687, 1.0]], ['2, k, 6', [-0.364484, 0.368422, 1.0]], ['2, k, 7', [-0.393536, 0.436502, 1.0]], ['2, k, 8', [0.132887, 0.110335, 1.0]], ['2, k, 9', [0.272581, 0.211412, 1.0]], ['2, k, 10', [0.311258, 0.385824, 1.0]], ['2, k, 11', [0.324549, 0.440058, 1.0]], ['2, k, 12', [-0.0679643, -0.377051, 1.0]], ['2, k, 13', [-0.101534, -0.755376, 1.0]], ['2, k, 14', [-0.137109, -1.1127, 1.0]], ['2, k, 15', [-0.102508, -1.19239, 1.0]], ['2, k, 16', [0.0747838, -0.377659, 1.0]], ['2, k, 17', [0.10489, -0.739383, 1.0]], ['2, k, 18', [0.132696, -1.10303, 1.0]], ['2, k, 19', [0.0750732, -1.1875, 1.0]], ['2, k, 20', [-0.00357082, 0.120173, 1.0]], ['2, k, 21', [-0.42822, 0.469689, 1.0]], ['2, k, 22', [-0.305941, 0.453349, 1.0]], ['2, k, 23', [0.354466, 0.473957, 1.0]], ['2, k, 24', [0.236775, 0.452425, 1.0]]]
[['2, k, 0', [0.00348223, -0.380885, 1.0]], ['2, k, 1', [-0.000572151, -0.0914238, 1.0]], ['2, k, 2', [-0.00393287, 0.190116, 1.0]], ['2, k, 3', [-0.0096779, 0.323727, 1.0]], ['2, k, 4', [-0.144537, 0.122495, 1.0]], ['2, k, 5', [-0.29882, 0.217669, 1.0]], ['2, k, 6', [-0.364637, 0.344309, 1.0]], ['2, k, 7', [-0.388575, 0.405223, 1.0]], ['2, k, 8', [0.132628, 0.109709, 1.0]], ['2, k, 9', [0.264065, 0.1881, 1.0]], ['2, k, 10', [0.313305, 0.331763, 1.0]], ['2, k, 11', [0.323941, 0.400236, 1.0]], ['2, k, 12', [-0.0675822, -0.377558, 1.0]], ['2, k, 13', [-0.101337, -0.764379, 1.0]], ['2, k, 14', [-0.137329, -1.11369, 1.0]], ['2, k, 15', [-0.102965, -1.19276, 1.0]], ['2, k, 16', [0.0749107, -0.377625, 1.0]], ['2, k, 17', [0.105682, -0.73475, 1.0]], ['2, k, 18', [0.132699, -1.10305, 1.0]], ['2, k, 19', [0.0776539, -1.18779, 1.0]], ['2, k, 20', [-0.00307738, 0.120543, 1.0]], ['2, k, 21', [-0.407981, 0.437688, 1.0]], ['2, k, 22', [-0.308647, 0.413683, 1.0]], ['2, k, 23', [0.37299, 0.427794, 1.0]], ['2, k, 24', [0.241913, 0.409812, 1.0]]]
[['2, k, 0', [0.00257991, -0.387388, 1.0]], ['2, k, 1', [8.90333e-05, -0.0943564, 1.0]], ['2, k, 2', [-0.00275355, 0.189652, 1.0]], ['2, k, 3', [-0.010025, 0.321758, 1.0]], ['2, k, 4', [-0.142244, 0.118486, 1.0]], ['2, k, 5', [-0.304901, 0.199585, 1.0]], ['2, k, 6', [-0.369091, 0.31681, 1.0]], ['2, k, 7', [-0.38916, 0.361245, 1.0]], ['2, k, 8', [0.0964558, 0.0783432, 1.0]], ['2, k, 9', [0.265272, 0.179815, 1.0]], ['2, k, 10', [0.308012, 0.30455, 1.0]], ['2, k, 11', [0.323345, 0.356728, 1.0]], ['2, k, 12', [-0.0684033, -0.384933, 1.0]], ['2, k, 13', [-0.0920533, -0.809181, 1.0]], ['2, k, 14', [-0.137223, -1.11477, 1.0]], ['2, k, 15', [-0.14355, -1.15377, 1.0]], ['2, k, 16', [0.0737412, -0.383284, 1.0]], ['2, k, 17', [0.105995, -0.734368, 1.0]], ['2, k, 18', [0.133776, -1.09932, 1.0]], ['2, k, 19', [0.124834, -1.13848, 1.0]], ['2, k, 20', [-0.00203003, 0.119643, 1.0]], ['2, k, 21', [-0.425314, 0.389378, 1.0]], ['2, k, 22', [-0.307678, 0.368842, 1.0]], ['2, k, 23', [0.369937, 0.385639, 1.0]], ['2, k, 24', [0.237544, 0.364165, 1.0]]]
[['2, k, 0', [0.00284509, -0.391115, 1.0]], ['2, k, 1', [-0.000149796, -0.097864, 1.0]], ['2, k, 2', [-0.00364216, 0.187017, 1.0]], ['2, k, 3', [-0.0107542, 0.322222, 1.0]], ['2, k, 4', [-0.142239, 0.11683, 1.0]], ['2, k, 5', [-0.309612, 0.180027, 1.0]], ['2, k, 6', [-0.364644, 0.274252, 1.0]], ['2, k, 7', [-0.390129, 0.316905, 1.0]], ['2, k, 8', [0.101977, 0.0853076, 1.0]], ['2, k, 9', [0.259194, 0.134519, 1.0]], ['2, k, 10', [0.309033, 0.259169, 1.0]], ['2, k, 11', [0.327534, 0.313095, 1.0]], ['2, k, 12', [-0.0684141, -0.388153, 1.0]], ['2, k, 13', [-0.0997951, -0.769159, 1.0]], ['2, k, 14', [-0.135776, -1.1105, 1.0]], ['2, k, 15', [-0.192139, -1.18945, 1.0]], ['2, k, 16', [0.0742393, -0.387089, 1.0]], ['2, k, 17', [0.10623, -0.735261, 1.0]], ['2, k, 18', [0.133049, -1.09921, 1.0]], ['2, k, 19', [0.126397, -1.13864, 1.0]], ['2, k, 20', [-0.00270986, 0.116679, 1.0]], ['2, k, 21', [-0.449138, 0.335965, 1.0]], ['2, k, 22', [-0.314103, 0.321048, 1.0]], ['2, k, 23', [0.397636, 0.326055, 1.0]], ['2, k, 24', [0.251601, 0.3205, 1.0]]]
[['2, k, 0', [0.00320476, -0.399094, 1.0]], ['2, k, 1', [0.000524023, -0.103166, 1.0]], ['2, k, 2', [-0.00273195, 0.184779, 1.0]], ['2, k, 3', [-0.0110613, 0.317103, 1.0]], ['2, k, 4', [-0.142355, 0.116196, 1.0]], ['2, k, 5', [-0.308014, 0.158005, 1.0]], ['2, k, 6', [-0.369784, 0.242278, 1.0]], ['2, k, 7', [-0.387788, 0.271507, 1.0]], ['2, k, 8', [0.103775, 0.0864366, 1.0]], ['2, k, 9', [0.259448, 0.132552, 1.0]], ['2, k, 10', [0.30743, 0.246626, 1.0]], ['2, k, 11', [0.322471, 0.264937, 1.0]], ['2, k, 12', [-0.069161, -0.395123, 1.0]], ['2, k, 13', [-0.101118, -0.770366, 1.0]], ['2, k, 14', [-0.136219, -1.11162, 1.0]], ['2, k, 15', [-0.0663954, -1.18497, 1.0]], ['2, k, 16', [0.0756922, -0.395117, 1.0]], ['2, k, 17', [0.103985, -0.744927, 1.0]], ['2, k, 18', [0.13235, -1.10021, 1.0]], ['2, k, 19', [0.0787201, -1.18733, 1.0]], ['2, k, 20', [-0.00187098, 0.113814, 1.0]], ['2, k, 21', [-0.399678, 0.294632, 1.0]], ['2, k, 22', [-0.311134, 0.275762, 1.0]], ['2, k, 23', [0.337934, 0.289534, 1.0]], ['2, k, 24', [0.237231, 0.268933, 1.0]]]
[['2, k, 0', [0.00294286, -0.397965, 1.0]], ['2, k, 1', [0.000249644, -0.103079, 1.0]], ['2, k, 2', [-0.00299958, 0.18355, 1.0]], ['2, k, 3', [-0.012524, 0.325099, 1.0]], ['2, k, 4', [-0.142761, 0.115722, 1.0]], ['2, k, 5', [-0.303902, 0.133256, 1.0]], ['2, k, 6', [-0.366705, 0.186476, 1.0]], ['2, k, 7', [-0.38902, 0.220617, 1.0]], ['2, k, 8', [0.105251, 0.0879964, 1.0]], ['2, k, 9', [0.263235, 0.0943916, 1.0]], ['2, k, 10', [0.296829, 0.180864, 1.0]], ['2, k, 11', [0.317746, 0.211888, 1.0]], ['2, k, 12', [-0.0691464, -0.394057, 1.0]], ['2, k, 13', [-0.101364, -0.770015, 1.0]], ['2, k, 14', [-0.137258, -1.11946, 1.0]], ['2, k, 15', [-0.140423, -1.15883, 1.0]], ['2, k, 16', [0.0750172, -0.393625, 1.0]], ['2, k, 17', [0.104716, -0.744363, 1.0]], ['2, k, 18', [0.132731, -1.10068, 1.0]], ['2, k, 19', [0.0915657, -1.18784, 1.0]], ['2, k, 20', [-0.00218302, 0.112934, 1.0]], ['2, k, 21', [-0.447682, 0.235822, 1.0]], ['2, k, 22', [-0.305835, 0.221927, 1.0]], ['2, k, 23', [0.332947, 0.233339, 1.0]], ['2, k, 24', [0.25084, 0.217977, 1.0]]]
[['2, k, 0', [0.00283656, -0.399604, 1.0]], ['2, k, 1', [-0.00099383, -0.106973, 1.0]], ['2, k, 2', [-0.00578027, 0.178073, 1.0]], ['2, k, 3', [-0.0118449, 0.321672, 1.0]], ['2, k, 4', [-0.142956, 0.113611, 1.0]], ['2, k, 5', [-0.316995, 0.0915338, 1.0]], ['2, k, 6', [-0.366302, 0.15357, 1.0]], ['2, k, 7', [-0.390125, 0.174269, 1.0]], ['2, k, 8', [0.10664, 0.0877033, 1.0]], ['2, k, 9', [0.258784, 0.0737033, 1.0]], ['2, k, 10', [0.295595, 0.142706, 1.0]], ['2, k, 11', [0.321297, 0.164572, 1.0]], ['2, k, 12', [-0.0692491, -0.395993, 1.0]], ['2, k, 13', [-0.101787, -0.770119, 1.0]], ['2, k, 14', [-0.137947, -1.11369, 1.0]], ['2, k, 15', [-0.0820417, -1.19268, 1.0]], ['2, k, 16', [0.0748519, -0.395534, 1.0]], ['2, k, 17', [0.102058, -0.749333, 1.0]], ['2, k, 18', [0.13291, -1.10222, 1.0]], ['2, k, 19', [0.127252, -1.14197, 1.0]], ['2, k, 20', [-0.00458055, 0.107641, 1.0]], ['2, k, 21', [-0.410724, 0.194164, 1.0]], ['2, k, 22', [-0.300575, 0.174334, 1.0]], ['2, k, 23', [0.314469, 0.183962, 1.0]], ['2, k, 24', [0.258503, 0.173191, 1.0]]]
