[['2, k, 0', [0.0377507, -0.451163, 1.0]], ['2, k, 1', [0.0301378, -0.119005, 1.0]], ['2, k, 2', [0.0225468, 0.206658, 1.0]], ['2, k, 3', [0.0306951, 0.354101, 1.0]], ['2, k, 4', [-0.14818, 0.10436, 1.0]], ['2, k, 5', [-0.208681, -0.166055, 1.0]], ['2, k, 6', [-0.227903, -0.400676, 1.0]], ['2, k, 7', [-0.225118, -0.46332, 1.0]], ['2, k, 8', [0.199532, 0.0945446, 1.0]], ['2, k, 9', [0.278006, -0.156919, 1.0]], ['2, k, 10', [0.278619, -0.385686, 1.0]], ['2, k, 11', [0.283091, -0.448078, 1.0]], ['2, k, 12', [-0.0418356, -0.443533, 1.0]], ['2, k, 13', [0.0144575, -0.901491, 1.0]], ['2, k, 14', [-0.0690587, -1.21454, 1.0]], ['2, k, 15', [-0.163537, -1.28526, 1.0]], ['2, k, 16', [0.116432, -0.447994, 1.0]], ['2, k, 17', [0.0939117, -0.919294, 1.0]], ['2, k, 18', [0.146395, -1.23535, 1.0]], ['2, k, 19', [0.152974, -1.28938, 1.0]], ['2, k, 20', [0.0244468, 0.126141, 1.0]], ['2, k, 21', [-0.231457, -0.526262, 1.0]], ['2, k, 22', [-0.168288, -0.493172, 1.0]], ['2, k, 23', [0.299193, -0.499087, 1.0]], ['2, k, 24', [0.240022, -0.467836, 1.0]]]
[['2, k, 0', [0.0261633, -0.411862, 1.0]], ['2, k, 1', [0.0177249, -0.0918533, 1.0]], ['2, k, 2', [0.00941085, 0.221762, 1.0]], ['2, k, 3', [0.0181553, 0.34651, 1.0]], ['2, k, 4', [-0.102547, 0.0933667, 1.0]], ['2, k, 5', [-0.1066, 0.046607, 1.0]], ['2, k, 6', [0.0620352, 0.0254512, 1.0]], ['2, k, 7', [-0.173514, 0.0954333, 1.0]], ['2, k, 8', [0.151823, 0.134356, 1.0]], ['2, k, 9', [0.328667, 0.112088, 1.0]], ['2, k, 10', [0.277013, 0.134262, 1.0]], ['2, k, 11', [0.288098, 0.106708, 1.0]], ['2, k, 12', [-0.0464456, -0.410841, 1.0]], ['2, k, 13', [-0.0401699, -0.831785, 1.0]], ['2, k, 14', [-0.0393912, -1.12879, 1.0]], ['2, k, 15', [-0.0696392, -1.19047, 1.0]], ['2, k, 16', [0.0982923, -0.403797, 1.0]], ['2, k, 17', [0.0966647, -0.803437, 1.0]], ['2, k, 18', [0.0957813, -1.12158, 1.0]], ['2, k, 19', [0.128727, -1.18808, 1.0]], ['2, k, 20', [0.011476, 0.144214, 1.0]], ['2, k, 21', [-0.197119, 0.104393, 1.0]], ['2, k, 22', [-0.194815, 0.0966176, 1.0]], ['2, k, 23', [0.303011, 0.0820784, 1.0]], ['2, k, 24', [0.214191, 0.100054, 1.0]]]
[['2, k, 0', [0.0250135, -0.421137, 1.0]], ['2, k, 1', [0.0178805, -0.0946328, 1.0]], ['2, k, 2', [0.00990656, 0.221659, 1.0]], ['2, k, 3', [0.0177291, 0.346507, 1.0]], ['2, k, 4', [-0.103318, 0.0938094, 1.0]], ['2, k, 5', [-0.107367, 0.0470535, 1.0]], ['2, k, 6', [0.0612404, 0.0258958, 1.0]], ['2, k, 7', [-0.182153, 0.0934856, 1.0]], ['2, k, 8', [0.135829, 0.0879752, 1.0]], ['2, k, 9', [0.31278, 0.0659335, 1.0]], ['2, k, 10', [0.240215, 0.0922099, 1.0]], ['2, k, 11', [0.272349, 0.10643, 1.0]], ['2, k, 12', [-0.0497014, -0.419279, 1.0]], ['2, k, 13', [-0.0387559, -0.827567, 1.0]], ['2, k, 14', [-0.0395125, -1.12445, 1.0]], ['2, k, 15', [-0.0847666, -1.19558, 1.0]], ['2, k, 16', [0.0994042, -0.414273, 1.0]], ['2, k, 17', [0.104621, -0.774578, 1.0]], ['2, k, 18', [0.102704, -1.11938, 1.0]], ['2, k, 19', [0.128941, -1.18804, 1.0]], ['2, k, 20', [0.0119048, 0.143734, 1.0]], ['2, k, 21', [-0.209656, 0.108517, 1.0]], ['2, k, 22', [-0.127592, 0.0987538, 1.0]], ['2, k, 23', [0.284463, 0.0791595, 1.0]], ['2, k, 24', [0.1993, 0.099645, 1.0]]]
[['2, k, 0', [0.0254809, -0.421637, 1.0]], ['2, k, 1', [0.0187162, -0.0955868, 1.0]], ['2, k, 2', [0.011134, 0.2211, 1.0]], ['2, k, 3', [0.0172691, 0.345439, 1.0]], ['2, k, 4', [-0.103327, 0.0932982, 1.0]], ['2, k, 5', [-0.107376, 0.0465449, 1.0]], ['2, k, 6', [0.0612321, 0.025389, 1.0]], ['2, k, 7', [0.117339, 0.0183955, 1.0]], ['2, k, 8', [0.142717, 0.131579, 1.0]], ['2, k, 9', [0.296931, 0.163033, 1.0]], ['2, k, 10', [0.238091, 0.12124, 1.0]], ['2, k, 11', [0.257569, 0.104656, 1.0]], ['2, k, 12', [-0.049485, -0.419743, 1.0]], ['2, k, 13', [-0.0385978, -0.82737, 1.0]], ['2, k, 14', [-0.0377421, -1.12419, 1.0]], ['2, k, 15', [-0.070842, -1.19064, 1.0]], ['2, k, 16', [0.100175, -0.414572, 1.0]], ['2, k, 17', [0.101397, -0.798638, 1.0]], ['2, k, 18', [0.101213, -1.1165, 1.0]], ['2, k, 19', [0.129933, -1.18885, 1.0]], ['2, k, 20', [0.0130486, 0.143016, 1.0]], ['2, k, 21', [0.0886421, 0.0337298, 1.0]], ['2, k, 22', [0.169134, 0.0243666, 1.0]], ['2, k, 23', [0.277995, 0.0768301, 1.0]], ['2, k, 24', [0.190553, 0.0987704, 1.0]]]
[['2, k, 0', [0.0257546, -0.42352, 1.0]], ['2, k, 1', [0.0186148, -0.0955218, 1.0]], ['2, k, 2', [0.00991348, 0.225323, 1.0]], ['2, k, 3', [0.0176258, 0.347587, 1.0]], ['2, k, 4', [-0.103298, 0.0932837, 1.0]], ['2, k, 5', [-0.107347, 0.0465305, 1.0]], ['2, k, 6', [0.0612604, 0.0253746, 1.0]], ['2, k, 7', [0.117367, 0.0183811, 1.0]], ['2, k, 8', [0.141539, 0.128882, 1.0]], ['2, k, 9', [0.295331, 0.158747, 1.0]], ['2, k, 10', [0.236877, 0.131817, 1.0]], ['2, k, 11', [0.236932, 0.137805, 1.0]], ['2, k, 12', [-0.0497149, -0.421275, 1.0]], ['2, k, 13', [-0.0389364, -0.833752, 1.0]], ['2, k, 14', [-0.0365668, -1.13057, 1.0]], ['2, k, 15', [-0.070647, -1.19062, 1.0]], ['2, k, 16', [0.101116, -0.416712, 1.0]], ['2, k, 17', [0.101323, -0.800069, 1.0]], ['2, k, 18', [0.100708, -1.12509, 1.0]], ['2, k, 19', [0.130324, -1.18926, 1.0]], ['2, k, 20', [0.0122456, 0.145424, 1.0]], ['2, k, 21', [0.0886703, 0.0337155, 1.0]], ['2, k, 22', [0.169134, 0.0243666, 1.0]], ['2, k, 23', [0.285423, 0.119941, 1.0]], ['2, k, 24', [0.210179, 0.145157, 1.0]]]
[['2, k, 0', [0.0249858, -0.424406, 1.0]], ['2, k, 1', [0.0202101, -0.0964819, 1.0]], ['2, k, 2', [0.0185901, 0.224629, 1.0]], ['2, k, 3', [0.0168538, 0.349302, 1.0]], ['2, k, 4', [-0.104104, 0.0959435, 1.0]], ['2, k, 5', [-0.10815, 0.0491773, 1.0]], ['2, k, 6', [0.0604604, 0.0280124, 1.0]], ['2, k, 7', [0.116567, 0.0210195, 1.0]], ['2, k, 8', [0.140586, 0.122217, 1.0]], ['2, k, 9', [0.294287, 0.151006, 1.0]], ['2, k, 10', [0.234671, 0.13122, 1.0]], ['2, k, 11', [0.216513, 0.103569, 1.0]], ['2, k, 12', [-0.050708, -0.421966, 1.0]], ['2, k, 13', [-0.0404672, -0.824681, 1.0]], ['2, k, 14', [-0.0282332, -1.12789, 1.0]], ['2, k, 15', [-0.0809628, -1.19459, 1.0]], ['2, k, 16', [0.100511, -0.417774, 1.0]], ['2, k, 17', [0.099957, -0.801638, 1.0]], ['2, k, 18', [0.100718, -1.12644, 1.0]], ['2, k, 19', [0.136003, -1.19068, 1.0]], ['2, k, 20', [0.0184439, 0.144813, 1.0]], ['2, k, 21', [0.0878733, 0.0363435, 1.0]], ['2, k, 22', [0.168924, 0.0250819, 1.0]], ['2, k, 23', [0.204578, 0.0844847, 1.0]], ['2, k, 24', [0.141386, 0.0971363, 1.0]]]
[['2, k, 0', [0.0262163, -0.422028, 1.0]], ['2, k, 1', [0.0216597, -0.0964249, 1.0]], ['2, k, 2', [0.0199442, 0.222871, 1.0]], ['2, k, 3', [0.0152546, 0.347706, 1.0]], ['2, k, 4', [-0.10416, 0.0962293, 1.0]], ['2, k, 5', [-0.108205, 0.0494619, 1.0]], ['2, k, 6', [0.060405, 0.0282959, 1.0]], ['2, k, 7', [0.116512, 0.0213031, 1.0]], ['2, k, 8', [0.144126, 0.150891, 1.0]], ['2, k, 9', [0.26924, 0.0113619, 1.0]], ['2, k, 10', [0.231931, 0.0717197, 1.0]], ['2, k, 11', [0.204358, 0.10146, 1.0]], ['2, k, 12', [-0.0492193, -0.419714, 1.0]], ['2, k, 13', [-0.0377899, -0.820791, 1.0]], ['2, k, 14', [-0.0283237, -1.12735, 1.0]], ['2, k, 15', [-0.0812861, -1.19438, 1.0]], ['2, k, 16', [0.101326, -0.415121, 1.0]], ['2, k, 17', [0.0993841, -0.803279, 1.0]], ['2, k, 18', [0.093358, -1.10476, 1.0]], ['2, k, 19', [0.135086, -1.18686, 1.0]], ['2, k, 20', [0.019876, 0.143666, 1.0]], ['2, k, 21', [0.087818, 0.036626, 1.0]], ['2, k, 22', [0.168881, 0.025256, 1.0]], ['2, k, 23', [0.18922, 0.0976475, 1.0]], ['2, k, 24', [0.138995, 0.0943368, 1.0]]]
[['2, k, 0', [0.0249636, -0.417066, 1.0]], ['2, k, 1', [0.0228696, -0.0952982, 1.0]], ['2, k, 2', [0.0233444, 0.221866, 1.0]], ['2, k, 3', [0.0155135, 0.346778, 1.0]], ['2, k, 4', [-0.104479, 0.0966584, 1.0]], ['2, k, 5', [-0.108522, 0.0498888, 1.0]], ['2, k, 6', [0.0600892, 0.0287214, 1.0]], ['2, k, 7', [0.116196, 0.0217287, 1.0]], ['2, k, 8', [0.144073, 0.159595, 1.0]], ['2, k, 9', [0.268916, 0.0141882, 1.0]], ['2, k, 10', [0.231607, 0.0745372, 1.0]], ['2, k, 11', [0.189918, 0.102151, 1.0]], ['2, k, 12', [-0.0492695, -0.414656, 1.0]], ['2, k, 13', [-0.0390491, -0.822923, 1.0]], ['2, k, 14', [-0.0280801, -1.12746, 1.0]], ['2, k, 15', [-0.0744981, -1.193, 1.0]], ['2, k, 16', [0.0985135, -0.40985, 1.0]], ['2, k, 17', [0.104954, -0.757404, 1.0]], ['2, k, 18', [0.0872866, -1.12708, 1.0]], ['2, k, 19', [0.137685, -1.18942, 1.0]], ['2, k, 20', [0.0226692, 0.143372, 1.0]], ['2, k, 21', [0.0875035, 0.0370499, 1.0]], ['2, k, 22', [0.168714, 0.0255936, 1.0]], ['2, k, 23', [0.166739, 0.0948288, 1.0]], ['2, k, 24', [0.261693, 0.0932197, 1.0]]]
[['2, k, 0', [0.0257379, -0.416552, 1.0]], ['2, k, 1', [0.0231476, -0.0955864, 1.0]], ['2, k, 2', [0.0227614, 0.220189, 1.0]], ['2, k, 3', [0.0155944, 0.344465, 1.0]], ['2, k, 4', [-0.105527, 0.100761, 1.0]], ['2, k, 5', [-0.109566, 0.053972, 1.0]], ['2, k, 6', [0.0590476, 0.0327906, 1.0]], ['2, k, 7', [0.115153, 0.025799, 1.0]], ['2, k, 8', [0.143523, 0.162981, 1.0]], ['2, k, 9', [0.271059, 0.00378563, 1.0]], ['2, k, 10', [0.169137, 0.0570371, 1.0]], ['2, k, 11', [0.161666, 0.102688, 1.0]], ['2, k, 12', [-0.0485676, -0.414468, 1.0]], ['2, k, 13', [-0.0390012, -0.823194, 1.0]], ['2, k, 14', [-0.0321621, -1.11983, 1.0]], ['2, k, 15', [-0.0497727, -1.1905, 1.0]], ['2, k, 16', [0.0993049, -0.408952, 1.0]], ['2, k, 17', [0.108208, -0.795114, 1.0]], ['2, k, 18', [0.0887616, -1.12631, 1.0]], ['2, k, 19', [0.138486, -1.18851, 1.0]], ['2, k, 20', [0.022477, 0.142252, 1.0]], ['2, k, 21', [0.0864658, 0.0411042, 1.0]], ['2, k, 22', [0.167319, 0.030519, 1.0]], ['2, k, 23', [0.140257, 0.102504, 1.0]], ['2, k, 24', [0.228452, 0.0889854, 1.0]]]
[['2, k, 0', [0.0270428, -0.41453, 1.0]], ['2, k, 1', [0.0241939, -0.0948786, 1.0]], ['2, k, 2', [0.023115, 0.219739, 1.0]], ['2, k, 3', [0.0172008, 0.344402, 1.0]], ['2, k, 4', [-0.105344, 0.100423, 1.0]], ['2, k, 5', [-0.109383, 0.0536427, 1.0]], ['2, k, 6', [0.0591911, 0.0324621, 1.0]], ['2, k, 7', [0.115284, 0.0254702, 1.0]], ['2, k, 8', [0.144394, 0.168128, 1.0]], ['2, k, 9', [0.137786, 0.140011, 1.0]], ['2, k, 10', [0.0964604, 0.107546, 1.0]], ['2, k, 11', [0.133025, 0.103306, 1.0]], ['2, k, 12', [-0.0466467, -0.412418, 1.0]], ['2, k, 13', [-0.0389014, -0.823282, 1.0]], ['2, k, 14', [-0.0329185, -1.12001, 1.0]], ['2, k, 15', [-0.0498686, -1.19048, 1.0]], ['2, k, 16', [0.100254, -0.406308, 1.0]], ['2, k, 17', [0.10233, -0.803472, 1.0]], ['2, k, 18', [0.0992104, -1.12464, 1.0]], ['2, k, 19', [0.138399, -1.18804, 1.0]], ['2, k, 20', [0.0230429, 0.142012, 1.0]], ['2, k, 21', [0.0865959, 0.0407767, 1.0]], ['2, k, 22', [0.16757, 0.0297501, 1.0]], ['2, k, 23', [0.133634, 0.0897013, 1.0]], ['2, k, 24', [0.17906, 0.100581, 1.0]]]
[['2, k, 0', [0.0278199, -0.414167, 1.0]], ['2, k, 1', [0.0253542, -0.094675, 1.0]], ['2, k, 2', [0.0240011, 0.219465, 1.0]], ['2, k, 3', [0.0174536, 0.345001, 1.0]], ['2, k, 4', [-0.105293, 0.101728, 1.0]], ['2, k, 5', [-0.109332, 0.054948, 1.0]], ['2, k, 6', [0.0592094, 0.0337626, 1.0]], ['2, k, 7', [0.115291, 0.0267709, 1.0]], ['2, k, 8', [0.144616, 0.173501, 1.0]], ['2, k, 9', [0.133363, 0.143236, 1.0]], ['2, k, 10', [0.0835651, 0.108861, 1.0]], ['2, k, 11', [0.112208, 0.102671, 1.0]], ['2, k, 12', [-0.0461724, -0.412185, 1.0]], ['2, k, 13', [-0.0350734, -0.824393, 1.0]], ['2, k, 14', [-0.027699, -1.12616, 1.0]], ['2, k, 15', [-0.0565093, -1.19121, 1.0]], ['2, k, 16', [0.10128, -0.406111, 1.0]], ['2, k, 17', [0.0997235, -0.80299, 1.0]], ['2, k, 18', [0.0976614, -1.12801, 1.0]], ['2, k, 19', [0.137768, -1.18836, 1.0]], ['2, k, 20', [0.0240979, 0.141829, 1.0]], ['2, k, 21', [0.0866033, 0.0420722, 1.0]], ['2, k, 22', [0.1674, 0.0314133, 1.0]], ['2, k, 23', [0.12451, 0.0929429, 1.0]], ['2, k, 24', [0.17407, 0.0953177, 1.0]]]
[['2, k, 0', [0.0276569, -0.413744, 1.0]], ['2, k, 1', [0.0263601, -0.0946239, 1.0]], ['2, k, 2', [0.026434, 0.218673, 1.0]], ['2, k, 3', [0.017801, 0.345071, 1.0]], ['2, k, 4', [-0.10491, 0.103271, 1.0]], ['2, k, 5', [-0.108949, 0.0564888, 1.0]], ['2, k, 6', [-0.292466, 0.0892782, 1.0]], ['2, k, 7', [-0.383494, 0.118281, 1.0]], ['2, k, 8', [0.143966, 0.174304, 1.0]], ['2, k, 9', [0.122335, 0.142934, 1.0]], ['2, k, 10', [0.0601893, 0.108275, 1.0]], ['2, k, 11', [0.090436, 0.102355, 1.0]], ['2, k, 12', [-0.0461935, -0.412044, 1.0]], ['2, k, 13', [-0.0319851, -0.818762, 1.0]], ['2, k, 14', [-0.0291929, -1.11874, 1.0]], ['2, k, 15', [-0.0572053, -1.19298, 1.0]], ['2, k, 16', [0.10081, -0.405575, 1.0]], ['2, k, 17', [0.0996899, -0.803049, 1.0]], ['2, k, 18', [0.098787, -1.13028, 1.0]], ['2, k, 19', [0.13713, -1.18825, 1.0]], ['2, k, 20', [0.0262182, 0.141259, 1.0]], ['2, k, 21', [-0.430031, 0.129545, 1.0]], ['2, k, 22', [-0.36083, 0.087961, 1.0]], ['2, k, 23', [0.0853348, 0.0864147, 1.0]], ['2, k, 24', [0.142258, 0.0988413, 1.0]]]
[['2, k, 0', [0.0269247, -0.413029, 1.0]], ['2, k, 1', [0.0268471, -0.094208, 1.0]], ['2, k, 2', [0.0288306, 0.219152, 1.0]], ['2, k, 3', [0.0187523, 0.345154, 1.0]], ['2, k, 4', [-0.10441, 0.106649, 1.0]], ['2, k, 5', [-0.265982, 0.0995358, 1.0]], ['2, k, 6', [-0.350677, 0.120607, 1.0]], ['2, k, 7', [-0.409281, 0.122179, 1.0]], ['2, k, 8', [0.14403, 0.178165, 1.0]], ['2, k, 9', [0.119679, 0.145817, 1.0]], ['2, k, 10', [0.0555167, 0.109728, 1.0]], ['2, k, 11', [0.0676377, 0.102268, 1.0]], ['2, k, 12', [-0.0467556, -0.411088, 1.0]], ['2, k, 13', [-0.0324363, -0.831301, 1.0]], ['2, k, 14', [-0.0298706, -1.12733, 1.0]], ['2, k, 15', [-0.0632374, -1.19422, 1.0]], ['2, k, 16', [0.0994232, -0.404912, 1.0]], ['2, k, 17', [0.104687, -0.768916, 1.0]], ['2, k, 18', [0.0963722, -1.13084, 1.0]], ['2, k, 19', [0.137484, -1.188, 1.0]], ['2, k, 20', [0.0280258, 0.141724, 1.0]], ['2, k, 21', [-0.42691, 0.0945664, 1.0]], ['2, k, 22', [-0.339293, 0.113406, 1.0]], ['2, k, 23', [0.0965349, 0.0940308, 1.0]], ['2, k, 24', [0.135773, 0.0902251, 1.0]]]
[['2, k, 0', [0.0267358, -0.411131, 1.0]], ['2, k, 1', [0.0274452, -0.093513, 1.0]], ['2, k, 2', [0.0294848, 0.219255, 1.0]], ['2, k, 3', [0.0221274, 0.349649, 1.0]], ['2, k, 4', [-0.104401, 0.116512, 1.0]], ['2, k, 5', [-0.267114, 0.17857, 1.0]], ['2, k, 6', [-0.335872, 0.106191, 1.0]], ['2, k, 7', [-0.412393, 0.125241, 1.0]], ['2, k, 8', [0.143814, 0.179897, 1.0]], ['2, k, 9', [0.117983, 0.14922, 1.0]], ['2, k, 10', [0.0516341, 0.117628, 1.0]], ['2, k, 11', [0.0443038, 0.102734, 1.0]], ['2, k, 12', [-0.0467168, -0.412309, 1.0]], ['2, k, 13', [-0.0326775, -0.831546, 1.0]], ['2, k, 14', [-0.0298999, -1.12587, 1.0]], ['2, k, 15', [-0.068085, -1.19585, 1.0]], ['2, k, 16', [0.0987834, -0.393457, 1.0]], ['2, k, 17', [0.10223, -0.842109, 1.0]], ['2, k, 18', [0.0965206, -1.13108, 1.0]], ['2, k, 19', [0.136115, -1.18808, 1.0]], ['2, k, 20', [0.0286681, 0.141923, 1.0]], ['2, k, 21', [-0.462253, 0.102418, 1.0]], ['2, k, 22', [-0.360852, 0.0986657, 1.0]], ['2, k, 23', [0.0663498, 0.0933601, 1.0]], ['2, k, 24', [0.115904, 0.0993202, 1.0]]]
[['2, k, 0', [0.0271493, -0.410722, 1.0]], ['2, k, 1', [0.029418, -0.0919363, 1.0]], ['2, k, 2', [0.0328191, 0.221666, 1.0]], ['2, k, 3', [0.0235923, 0.351142, 1.0]], ['2, k, 4', [-0.106493, 0.127029, 1.0]], ['2, k, 5', [-0.268434, 0.181331, 1.0]], ['2, k, 6', [-0.359383, 0.148925, 1.0]], ['2, k, 7', [-0.441923, 0.126946, 1.0]], ['2, k, 8', [0.142307, 0.206065, 1.0]], ['2, k, 9', [0.133233, 0.157647, 1.0]], ['2, k, 10', [0.0951358, 0.0881121, 1.0]], ['2, k, 11', [0.083104, 0.0970892, 1.0]], ['2, k, 12', [-0.0357835, -0.415546, 1.0]], ['2, k, 13', [-0.0324868, -0.832281, 1.0]], ['2, k, 14', [-0.0305412, -1.13391, 1.0]], ['2, k, 15', [-0.087118, -1.19918, 1.0]], ['2, k, 16', [0.0918593, -0.39207, 1.0]], ['2, k, 17', [0.101363, -0.844421, 1.0]], ['2, k, 18', [0.0969301, -1.13167, 1.0]], ['2, k, 19', [0.123084, -1.18676, 1.0]], ['2, k, 20', [0.0317924, 0.144129, 1.0]], ['2, k, 21', [-0.455495, 0.122419, 1.0]], ['2, k, 22', [-0.356399, 0.114219, 1.0]], ['2, k, 23', [0.144396, 0.0847822, 1.0]], ['2, k, 24', [0.171184, 0.0922964, 1.0]]]
[['2, k, 0', [0.0274411, -0.410843, 1.0]], ['2, k, 1', [0.0312985, -0.0909468, 1.0]], ['2, k, 2', [0.0366207, 0.223926, 1.0]], ['2, k, 3', [0.0248711, 0.35317, 1.0]], ['2, k, 4', [-0.107937, 0.150906, 1.0]], ['2, k, 5', [-0.268073, 0.196673, 1.0]], ['2, k, 6', [-0.339761, 0.121071, 1.0]], ['2, k, 7', [-0.453481, 0.130048, 1.0]], ['2, k, 8', [0.14244, 0.205822, 1.0]], ['2, k, 9', [0.102741, 0.163196, 1.0]], ['2, k, 10', [0.0195858, 0.115199, 1.0]], ['2, k, 11', [0.00491922, 0.101218, 1.0]], ['2, k, 12', [-0.0331429, -0.415643, 1.0]], ['2, k, 13', [-0.0318553, -0.827504, 1.0]], ['2, k, 14', [-0.0293434, -1.13628, 1.0]], ['2, k, 15', [-0.0759082, -1.19529, 1.0]], ['2, k, 16', [0.089936, -0.39309, 1.0]], ['2, k, 17', [0.0974937, -0.844778, 1.0]], ['2, k, 18', [0.0968593, -1.13176, 1.0]], ['2, k, 19', [0.123255, -1.18696, 1.0]], ['2, k, 20', [0.0351205, 0.146035, 1.0]], ['2, k, 21', [-0.470365, 0.103817, 1.0]], ['2, k, 22', [-0.366936, 0.117184, 1.0]], ['2, k, 23', [0.0787886, 0.0827478, 1.0]], ['2, k, 24', [0.1002, 0.0881659, 1.0]]]
[['2, k, 0', [0.0279405, -0.409414, 1.0]], ['2, k, 1', [0.0319995, -0.0898044, 1.0]], ['2, k, 2', [0.0370528, 0.224442, 1.0]], ['2, k, 3', [0.0251278, 0.353095, 1.0]], ['2, k, 4', [-0.108536, 0.152232, 1.0]], ['2, k, 5', [-0.262535, 0.168428, 1.0]], ['2, k, 6', [-0.373282, 0.149091, 1.0]], ['2, k, 7', [-0.474068, 0.13252, 1.0]], ['2, k, 8', [0.142365, 0.20543, 1.0]], ['2, k, 9', [0.0738153, 0.162222, 1.0]], ['2, k, 10', [0.0237176, 0.118696, 1.0]], ['2, k, 11', [-0.0315608, 0.100897, 1.0]], ['2, k, 12', [-0.0312255, -0.413964, 1.0]], ['2, k, 13', [-0.0315828, -0.828023, 1.0]], ['2, k, 14', [-0.0300784, -1.13477, 1.0]], ['2, k, 15', [-0.0667519, -1.19658, 1.0]], ['2, k, 16', [0.0892612, -0.392737, 1.0]], ['2, k, 17', [0.0995386, -0.844962, 1.0]], ['2, k, 18', [0.0960511, -1.13235, 1.0]], ['2, k, 19', [0.123849, -1.18702, 1.0]], ['2, k, 20', [0.0356537, 0.146697, 1.0]], ['2, k, 21', [-0.507862, 0.135106, 1.0]], ['2, k, 22', [-0.41797, 0.114666, 1.0]], ['2, k, 23', [-0.040472, 0.0895782, 1.0]], ['2, k, 24', [0.0485876, 0.0846035, 1.0]]]
[['2, k, 0', [0.0293111, -0.401298, 1.0]], ['2, k, 1', [0.0350821, -0.0853724, 1.0]], ['2, k, 2', [0.0409734, 0.22604, 1.0]], ['2, k, 3', [0.0258461, 0.352674, 1.0]], ['2, k, 4', [-0.11042, 0.167649, 1.0]], ['2, k, 5', [-0.255975, 0.164802, 1.0]], ['2, k, 6', [-0.400596, 0.148696, 1.0]], ['2, k, 7', [-0.474252, 0.135112, 1.0]], ['2, k, 8', [0.143074, 0.205737, 1.0]], ['2, k, 9', [0.162618, 0.131826, 1.0]], ['2, k, 10', [0.051493, 0.121621, 1.0]], ['2, k, 11', [-0.0516337, 0.0999694, 1.0]], ['2, k, 12', [-0.0280315, -0.403844, 1.0]], ['2, k, 13', [-0.0306725, -0.826455, 1.0]], ['2, k, 14', [-0.0300704, -1.13642, 1.0]], ['2, k, 15', [-0.0614534, -1.19721, 1.0]], ['2, k, 16', [0.0881843, -0.38878, 1.0]], ['2, k, 17', [0.0996154, -0.845037, 1.0]], ['2, k, 18', [0.0992728, -1.13248, 1.0]], ['2, k, 19', [0.12855, -1.19041, 1.0]], ['2, k, 20', [0.0394178, 0.148923, 1.0]], ['2, k, 21', [-0.509518, 0.120009, 1.0]], ['2, k, 22', [-0.408918, 0.123227, 1.0]], ['2, k, 23', [-0.0815146, 0.0895248, 1.0]], ['2, k, 24', [0.0218229, 0.0847946, 1.0]]]
[['2, k, 0', [0.0297822, -0.402532, 1.0]], ['2, k, 1', [0.0363029, -0.0854591, 1.0]], ['2, k, 2', [0.0437806, 0.227442, 1.0]], ['2, k, 3', [0.02531, 0.353102, 1.0]], ['2, k, 4', [-0.110374, 0.16772, 1.0]], ['2, k, 5', [-0.308819, 0.169434, 1.0]], ['2, k, 6', [-0.455394, 0.14005, 1.0]], ['2, k, 7', [-0.493368, 0.138525, 1.0]], ['2, k, 8', [0.143575, 0.206324, 1.0]], ['2, k, 9', [0.162194, 0.132048, 1.0]], ['2, k, 10', [0.041804, 0.124252, 1.0]], ['2, k, 11', [-0.0624987, 0.100539, 1.0]], ['2, k, 12', [-0.0274644, -0.405527, 1.0]], ['2, k, 13', [-0.0312443, -0.825078, 1.0]], ['2, k, 14', [-0.0257374, -1.14418, 1.0]], ['2, k, 15', [-0.0623509, -1.19764, 1.0]], ['2, k, 16', [0.0882577, -0.389824, 1.0]], ['2, k, 17', [0.0996112, -0.845542, 1.0]], ['2, k, 18', [0.0934633, -1.13991, 1.0]], ['2, k, 19', [0.128382, -1.19226, 1.0]], ['2, k, 20', [0.0418106, 0.149889, 1.0]], ['2, k, 21', [-0.512096, 0.127677, 1.0]], ['2, k, 22', [-0.416329, 0.121742, 1.0]], ['2, k, 23', [-0.100305, 0.0620554, 1.0]], ['2, k, 24', [0.0208762, 0.0798963, 1.0]]]
