[['2, k, 0', [-0.0147218, -0.383151, 1.0]], ['2, k, 1', [-0.0221024, -0.0872587, 1.0]], ['2, k, 2', [-0.0292535, 0.20333, 1.0]], ['2, k, 3', [-0.0252605, 0.358559, 1.0]], ['2, k, 4', [-0.170362, 0.119489, 1.0]], ['2, k, 5', [-0.241153, 0.0182285, 1.0]], ['2, k, 6', [-0.307923, -0.0867698, 1.0]], ['2, k, 7', [-0.338334, -0.155493, 1.0]], ['2, k, 8', [0.124958, 0.110129, 1.0]], ['2, k, 9', [0.213278, -0.0256408, 1.0]], ['2, k, 10', [0.256164, -0.161181, 1.0]], ['2, k, 11', [0.275297, -0.213782, 1.0]], ['2, k, 12', [-0.0816888, -0.376921, 1.0]], ['2, k, 13', [-0.141798, -0.809015, 1.0]], ['2, k, 14', [-0.15163, -1.1805, 1.0]], ['2, k, 15', [-0.171283, -1.25966, 1.0]], ['2, k, 16', [0.0525588, -0.381168, 1.0]], ['2, k, 17', [0.111055, -0.767968, 1.0]], ['2, k, 18', [0.149154, -1.17055, 1.0]], ['2, k, 19', [0.158432, -1.23095, 1.0]], ['2, k, 20', [-0.0275016, 0.131411, 1.0]], ['2, k, 21', [-0.348715, -0.199397, 1.0]], ['2, k, 22', [-0.374332, -0.140742, 1.0]], ['2, k, 23', [0.258666, -0.261311, 1.0]], ['2, k, 24', [0.240569, -0.202024, 1.0]]]
[['2, k, 0', [-0.13582, -0.438843, 1.0]], ['2, k, 1', [-0.0899049, -0.161582, 1.0]], ['2, k, 2', [-0.0489257, 0.113024, 1.0]], ['2, k, 3', [-0.0770136, 0.262677, 1.0]], ['2, k, 4', [-0.259763, 0.0596118, 1.0]], ['2, k, 5', [-0.29403, -0.136004, 1.0]], ['2, k, 6', [-0.242505, -0.268258, 1.0]], ['2, k, 7', [-0.2384, -0.285507, 1.0]], ['2, k, 8', [0.0852795, 0.0245706, 1.0]], ['2, k, 9', [0.202977, -0.110213, 1.0]], ['2, k, 10', [0.0482547, -0.238417, 1.0]], ['2, k, 11', [0.0225707, -0.254117, 1.0]], ['2, k, 12', [-0.189082, -0.428868, 1.0]], ['2, k, 13', [-0.221858, -0.75455, 1.0]], ['2, k, 14', [-0.185113, -1.08535, 1.0]], ['2, k, 15', [-0.225525, -1.11786, 1.0]], ['2, k, 16', [-0.0803302, -0.43913, 1.0]], ['2, k, 17', [0.0215054, -0.829402, 1.0]], ['2, k, 18', [0.128151, -1.11685, 1.0]], ['2, k, 19', [0.149406, -1.17466, 1.0]], ['2, k, 20', [-0.0585956, 0.0447559, 1.0]], ['2, k, 21', [-0.184879, -0.331624, 1.0]], ['2, k, 22', [-0.182309, -0.224603, 1.0]], ['2, k, 23', [0.00220348, -0.278342, 1.0]], ['2, k, 24', [0.0331993, -0.31683, 1.0]]]
[['2, k, 0', [-0.135703, -0.434008, 1.0]], ['2, k, 1', [-0.0920106, -0.157273, 1.0]], ['2, k, 2', [-0.0519008, 0.117474, 1.0]], ['2, k, 3', [-0.0825751, 0.26517, 1.0]], ['2, k, 4', [-0.259779, 0.0596161, 1.0]], ['2, k, 5', [-0.293848, -0.136432, 1.0]], ['2, k, 6', [-0.241853, -0.268001, 1.0]], ['2, k, 7', [-0.239281, -0.286001, 1.0]], ['2, k, 8', [0.0853499, 0.0245319, 1.0]], ['2, k, 9', [0.20372, -0.101268, 1.0]], ['2, k, 10', [0.0504871, -0.228582, 1.0]], ['2, k, 11', [0.0197428, -0.243786, 1.0]], ['2, k, 12', [-0.18735, -0.423992, 1.0]], ['2, k, 13', [-0.221588, -0.750889, 1.0]], ['2, k, 14', [-0.185169, -1.08441, 1.0]], ['2, k, 15', [-0.225502, -1.11709, 1.0]], ['2, k, 16', [-0.0811183, -0.434739, 1.0]], ['2, k, 17', [0.0186763, -0.825169, 1.0]], ['2, k, 18', [0.127563, -1.11378, 1.0]], ['2, k, 19', [0.0842929, -1.14623, 1.0]], ['2, k, 20', [-0.0614311, 0.0491059, 1.0]], ['2, k, 21', [-0.191165, -0.330182, 1.0]], ['2, k, 22', [-0.180928, -0.225678, 1.0]], ['2, k, 23', [-0.00624613, -0.315937, 1.0]], ['2, k, 24', [0.0436941, -0.301349, 1.0]]]
[['2, k, 0', [-0.135658, -0.431756, 1.0]], ['2, k, 1', [-0.0935917, -0.154752, 1.0]], ['2, k, 2', [-0.0548381, 0.12097, 1.0]], ['2, k, 3', [-0.0895956, 0.273278, 1.0]], ['2, k, 4', [-0.259823, 0.0596034, 1.0]], ['2, k, 5', [-0.308072, -0.14242, 1.0]], ['2, k, 6', [-0.233958, -0.238895, 1.0]], ['2, k, 7', [-0.195716, -0.279121, 1.0]], ['2, k, 8', [0.0801922, 0.0266576, 1.0]], ['2, k, 9', [0.203595, -0.0997468, 1.0]], ['2, k, 10', [0.0497636, -0.227213, 1.0]], ['2, k, 11', [0.0217964, -0.247222, 1.0]], ['2, k, 12', [-0.186281, -0.422714, 1.0]], ['2, k, 13', [-0.220041, -0.754778, 1.0]], ['2, k, 14', [-0.185436, -1.08407, 1.0]], ['2, k, 15', [-0.226775, -1.1168, 1.0]], ['2, k, 16', [-0.0823021, -0.431563, 1.0]], ['2, k, 17', [0.0206628, -0.821315, 1.0]], ['2, k, 18', [0.127479, -1.11344, 1.0]], ['2, k, 19', [0.0832021, -1.14596, 1.0]], ['2, k, 20', [-0.0640009, 0.0522735, 1.0]], ['2, k, 21', [-0.157342, -0.314131, 1.0]], ['2, k, 22', [-0.154708, -0.205248, 1.0]], ['2, k, 23', [-0.00457347, -0.315051, 1.0]], ['2, k, 24', [0.0512325, -0.303596, 1.0]]]
[['2, k, 0', [-0.134307, -0.426965, 1.0]], ['2, k, 1', [-0.0942113, -0.151195, 1.0]], ['2, k, 2', [-0.0560662, 0.123732, 1.0]], ['2, k, 3', [-0.092196, 0.274492, 1.0]], ['2, k, 4', [-0.259893, 0.0598673, 1.0]], ['2, k, 5', [-0.308093, -0.142264, 1.0]], ['2, k, 6', [-0.234105, -0.238744, 1.0]], ['2, k, 7', [-0.191276, -0.280896, 1.0]], ['2, k, 8', [0.0814419, 0.0290973, 1.0]], ['2, k, 9', [0.201905, -0.0974717, 1.0]], ['2, k, 10', [0.0451418, -0.222535, 1.0]], ['2, k, 11', [0.0160684, -0.240297, 1.0]], ['2, k, 12', [-0.184536, -0.417999, 1.0]], ['2, k, 13', [-0.218457, -0.750351, 1.0]], ['2, k, 14', [-0.185445, -1.07746, 1.0]], ['2, k, 15', [-0.226342, -1.11053, 1.0]], ['2, k, 16', [-0.0813197, -0.426993, 1.0]], ['2, k, 17', [0.0213628, -0.818396, 1.0]], ['2, k, 18', [0.126956, -1.11219, 1.0]], ['2, k, 19', [0.0831255, -1.14499, 1.0]], ['2, k, 20', [-0.0651353, 0.0551218, 1.0]], ['2, k, 21', [-0.153736, -0.321637, 1.0]], ['2, k, 22', [-0.155632, -0.211131, 1.0]], ['2, k, 23', [-0.00360743, -0.304671, 1.0]], ['2, k, 24', [0.0398385, -0.300361, 1.0]]]
[['2, k, 0', [-0.133898, -0.425486, 1.0]], ['2, k, 1', [-0.0943039, -0.14855, 1.0]], ['2, k, 2', [-0.0562061, 0.128732, 1.0]], ['2, k, 3', [-0.0962442, 0.27814, 1.0]], ['2, k, 4', [-0.249503, 0.0724864, 1.0]], ['2, k, 5', [-0.305447, -0.131122, 1.0]], ['2, k, 6', [-0.241027, -0.239958, 1.0]], ['2, k, 7', [-0.235363, -0.260517, 1.0]], ['2, k, 8', [0.0817445, 0.0289785, 1.0]], ['2, k, 9', [0.201504, -0.0893598, 1.0]], ['2, k, 10', [0.0395025, -0.205576, 1.0]], ['2, k, 11', [0.0153307, -0.232432, 1.0]], ['2, k, 12', [-0.184674, -0.41654, 1.0]], ['2, k, 13', [-0.216706, -0.74814, 1.0]], ['2, k, 14', [-0.185381, -1.07726, 1.0]], ['2, k, 15', [-0.222436, -1.11103, 1.0]], ['2, k, 16', [-0.0802347, -0.425542, 1.0]], ['2, k, 17', [0.0249218, -0.816459, 1.0]], ['2, k, 18', [0.126229, -1.11318, 1.0]], ['2, k, 19', [0.0862489, -1.14667, 1.0]], ['2, k, 20', [-0.0653937, 0.0594293, 1.0]], ['2, k, 21', [-0.186742, -0.310142, 1.0]], ['2, k, 22', [-0.183269, -0.196751, 1.0]], ['2, k, 23', [-0.0456975, -0.273209, 1.0]], ['2, k, 24', [0.0449882, -0.293209, 1.0]]]
[['2, k, 0', [-0.133239, -0.421879, 1.0]], ['2, k, 1', [-0.0974222, -0.143057, 1.0]], ['2, k, 2', [-0.0630792, 0.13481, 1.0]], ['2, k, 3', [-0.0988487, 0.28008, 1.0]], ['2, k, 4', [-0.247598, 0.0796543, 1.0]], ['2, k, 5', [-0.306025, -0.123498, 1.0]], ['2, k, 6', [-0.243841, -0.234921, 1.0]], ['2, k, 7', [-0.235285, -0.254085, 1.0]], ['2, k, 8', [0.0701009, 0.038833, 1.0]], ['2, k, 9', [0.203319, -0.0838164, 1.0]], ['2, k, 10', [0.0423278, -0.201156, 1.0]], ['2, k, 11', [0.0126761, -0.226846, 1.0]], ['2, k, 12', [-0.184091, -0.413395, 1.0]], ['2, k, 13', [-0.214582, -0.74508, 1.0]], ['2, k, 14', [-0.185891, -1.07731, 1.0]], ['2, k, 15', [-0.223969, -1.11127, 1.0]], ['2, k, 16', [-0.0795418, -0.421548, 1.0]], ['2, k, 17', [0.0303653, -0.792095, 1.0]], ['2, k, 18', [0.125984, -1.11674, 1.0]], ['2, k, 19', [0.084982, -1.15041, 1.0]], ['2, k, 20', [-0.0713126, 0.0655137, 1.0]], ['2, k, 21', [-0.188274, -0.303543, 1.0]], ['2, k, 22', [-0.180787, -0.193829, 1.0]], ['2, k, 23', [-0.0547599, -0.276314, 1.0]], ['2, k, 24', [0.0438195, -0.284103, 1.0]]]
[['2, k, 0', [-0.131513, -0.420314, 1.0]], ['2, k, 1', [-0.0973054, -0.141337, 1.0]], ['2, k, 2', [-0.0635991, 0.136845, 1.0]], ['2, k, 3', [-0.101691, 0.283081, 1.0]], ['2, k, 4', [-0.248124, 0.0796862, 1.0]], ['2, k, 5', [-0.30782, -0.1231, 1.0]], ['2, k, 6', [-0.242131, -0.22914, 1.0]], ['2, k, 7', [-0.23371, -0.24917, 1.0]], ['2, k, 8', [0.0674555, 0.0419549, 1.0]], ['2, k, 9', [0.217291, -0.0572574, 1.0]], ['2, k, 10', [0.0606493, -0.179676, 1.0]], ['2, k, 11', [0.0310248, -0.218425, 1.0]], ['2, k, 12', [-0.182195, -0.411565, 1.0]], ['2, k, 13', [-0.213681, -0.743451, 1.0]], ['2, k, 14', [-0.185803, -1.07714, 1.0]], ['2, k, 15', [-0.224207, -1.11135, 1.0]], ['2, k, 16', [-0.0780406, -0.420257, 1.0]], ['2, k, 17', [0.0309415, -0.788387, 1.0]], ['2, k, 18', [0.127524, -1.11817, 1.0]], ['2, k, 19', [0.0861843, -1.15207, 1.0]], ['2, k, 20', [-0.0716945, 0.0673678, 1.0]], ['2, k, 21', [-0.199901, -0.29444, 1.0]], ['2, k, 22', [-0.181021, -0.189827, 1.0]], ['2, k, 23', [-0.0166843, -0.259183, 1.0]], ['2, k, 24', [0.0600801, -0.275152, 1.0]]]
[['2, k, 0', [-0.12758, -0.418301, 1.0]], ['2, k, 1', [-0.0997016, -0.136527, 1.0]], ['2, k, 2', [-0.0743635, 0.144718, 1.0]], ['2, k, 3', [-0.105856, 0.28964, 1.0]], ['2, k, 4', [-0.246815, 0.0855249, 1.0]], ['2, k, 5', [-0.309541, -0.116281, 1.0]], ['2, k, 6', [-0.243653, -0.221961, 1.0]], ['2, k, 7', [-0.230787, -0.243163, 1.0]], ['2, k, 8', [0.06546, 0.0444697, 1.0]], ['2, k, 9', [0.213024, -0.0610397, 1.0]], ['2, k, 10', [0.0534693, -0.178738, 1.0]], ['2, k, 11', [0.0171449, -0.217622, 1.0]], ['2, k, 12', [-0.179314, -0.410231, 1.0]], ['2, k, 13', [-0.209515, -0.74958, 1.0]], ['2, k, 14', [-0.185838, -1.07939, 1.0]], ['2, k, 15', [-0.223161, -1.11408, 1.0]], ['2, k, 16', [-0.0730484, -0.417507, 1.0]], ['2, k, 17', [0.0312198, -0.788275, 1.0]], ['2, k, 18', [0.127756, -1.11804, 1.0]], ['2, k, 19', [0.0874965, -1.15244, 1.0]], ['2, k, 20', [-0.0800016, 0.0745069, 1.0]], ['2, k, 21', [-0.209128, -0.278481, 1.0]], ['2, k, 22', [-0.178682, -0.189092, 1.0]], ['2, k, 23', [-0.0449236, -0.257605, 1.0]], ['2, k, 24', [0.0561851, -0.280087, 1.0]]]
[['2, k, 0', [-0.125122, -0.416165, 1.0]], ['2, k, 1', [-0.101138, -0.133743, 1.0]], ['2, k, 2', [-0.0783192, 0.146973, 1.0]], ['2, k, 3', [-0.107723, 0.291455, 1.0]], ['2, k, 4', [-0.247186, 0.0863073, 1.0]], ['2, k, 5', [-0.312263, -0.114783, 1.0]], ['2, k, 6', [-0.244127, -0.217807, 1.0]], ['2, k, 7', [-0.222939, -0.239221, 1.0]], ['2, k, 8', [0.0644213, 0.0458549, 1.0]], ['2, k, 9', [0.212106, -0.0610234, 1.0]], ['2, k, 10', [0.0484625, -0.173815, 1.0]], ['2, k, 11', [0.0131006, -0.214585, 1.0]], ['2, k, 12', [-0.176863, -0.407999, 1.0]], ['2, k, 13', [-0.207271, -0.748051, 1.0]], ['2, k, 14', [-0.185767, -1.07943, 1.0]], ['2, k, 15', [-0.222826, -1.11443, 1.0]], ['2, k, 16', [-0.0707669, -0.41562, 1.0]], ['2, k, 17', [0.0337748, -0.780733, 1.0]], ['2, k, 18', [0.128139, -1.11836, 1.0]], ['2, k, 19', [0.08814, -1.15306, 1.0]], ['2, k, 20', [-0.0835387, 0.0770336, 1.0]], ['2, k, 21', [-0.205281, -0.28228, 1.0]], ['2, k, 22', [-0.181074, -0.183213, 1.0]], ['2, k, 23', [-0.0473355, -0.255971, 1.0]], ['2, k, 24', [0.0508516, -0.268899, 1.0]]]
[['2, k, 0', [-0.12248, -0.414144, 1.0]], ['2, k, 1', [-0.101578, -0.131507, 1.0]], ['2, k, 2', [-0.0807803, 0.149437, 1.0]], ['2, k, 3', [-0.110282, 0.2936, 1.0]], ['2, k, 4', [-0.244801, 0.0959758, 1.0]], ['2, k, 5', [-0.310383, -0.104764, 1.0]], ['2, k, 6', [-0.242761, -0.207394, 1.0]], ['2, k, 7', [-0.215553, -0.233149, 1.0]], ['2, k, 8', [0.0623767, 0.0477953, 1.0]], ['2, k, 9', [0.202637, -0.0453787, 1.0]], ['2, k, 10', [0.0484432, -0.179395, 1.0]], ['2, k, 11', [0.0280871, -0.209524, 1.0]], ['2, k, 12', [-0.174535, -0.406067, 1.0]], ['2, k, 13', [-0.202859, -0.749663, 1.0]], ['2, k, 14', [-0.184139, -1.06712, 1.0]], ['2, k, 15', [-0.219432, -1.10277, 1.0]], ['2, k, 16', [-0.0678937, -0.413595, 1.0]], ['2, k, 17', [0.0342799, -0.78033, 1.0]], ['2, k, 18', [0.128394, -1.1167, 1.0]], ['2, k, 19', [0.0901735, -1.15196, 1.0]], ['2, k, 20', [-0.0854998, 0.0794094, 1.0]], ['2, k, 21', [-0.194675, -0.275703, 1.0]], ['2, k, 22', [-0.179491, -0.16658, 1.0]], ['2, k, 23', [0.00556443, -0.230348, 1.0]], ['2, k, 24', [0.055258, -0.275641, 1.0]]]
[['2, k, 0', [-0.118188, -0.412807, 1.0]], ['2, k, 1', [-0.100398, -0.129236, 1.0]], ['2, k, 2', [-0.0811072, 0.151201, 1.0]], ['2, k, 3', [-0.111742, 0.29623, 1.0]], ['2, k, 4', [-0.241117, 0.0970483, 1.0]], ['2, k, 5', [-0.310231, -0.101691, 1.0]], ['2, k, 6', [-0.24331, -0.204971, 1.0]], ['2, k, 7', [-0.210179, -0.234253, 1.0]], ['2, k, 8', [0.0605966, 0.0498011, 1.0]], ['2, k, 9', [0.214209, -0.0392796, 1.0]], ['2, k, 10', [0.0580384, -0.162003, 1.0]], ['2, k, 11', [0.027414, -0.205699, 1.0]], ['2, k, 12', [-0.17082, -0.404539, 1.0]], ['2, k, 13', [-0.200452, -0.736718, 1.0]], ['2, k, 14', [-0.184551, -1.06978, 1.0]], ['2, k, 15', [-0.21864, -1.10594, 1.0]], ['2, k, 16', [-0.0631049, -0.412479, 1.0]], ['2, k, 17', [0.0395167, -0.785853, 1.0]], ['2, k, 18', [0.128426, -1.11684, 1.0]], ['2, k, 19', [0.0914067, -1.15263, 1.0]], ['2, k, 20', [-0.0856594, 0.0812595, 1.0]], ['2, k, 21', [-0.191762, -0.281328, 1.0]], ['2, k, 22', [-0.176595, -0.166499, 1.0]], ['2, k, 23', [-0.0347912, -0.253974, 1.0]], ['2, k, 24', [0.0615516, -0.260224, 1.0]]]
[['2, k, 0', [-0.115442, -0.410706, 1.0]], ['2, k, 1', [-0.102031, -0.125613, 1.0]], ['2, k, 2', [-0.0897482, 0.156946, 1.0]], ['2, k, 3', [-0.112748, 0.297671, 1.0]], ['2, k, 4', [-0.241502, 0.0972209, 1.0]], ['2, k, 5', [-0.311491, -0.101159, 1.0]], ['2, k, 6', [-0.243965, -0.203599, 1.0]], ['2, k, 7', [-0.209817, -0.234258, 1.0]], ['2, k, 8', [0.0605495, 0.0503448, 1.0]], ['2, k, 9', [0.19997, -0.0456733, 1.0]], ['2, k, 10', [0.0443662, -0.1743, 1.0]], ['2, k, 11', [0.0194781, -0.213933, 1.0]], ['2, k, 12', [-0.168834, -0.40302, 1.0]], ['2, k, 13', [-0.197898, -0.731731, 1.0]], ['2, k, 14', [-0.181862, -1.05875, 1.0]], ['2, k, 15', [-0.215774, -1.09522, 1.0]], ['2, k, 16', [-0.0595411, -0.409767, 1.0]], ['2, k, 17', [0.0420817, -0.783123, 1.0]], ['2, k, 18', [0.128773, -1.117, 1.0]], ['2, k, 19', [0.0919498, -1.15303, 1.0]], ['2, k, 20', [-0.0923439, 0.0865925, 1.0]], ['2, k, 21', [-0.187544, -0.277112, 1.0]], ['2, k, 22', [-0.178847, -0.167699, 1.0]], ['2, k, 23', [-0.0524156, -0.267397, 1.0]], ['2, k, 24', [0.0519482, -0.262343, 1.0]]]
[['2, k, 0', [-0.110299, -0.407784, 1.0]], ['2, k, 1', [-0.100817, -0.12483, 1.0]], ['2, k, 2', [-0.0895737, 0.1568, 1.0]], ['2, k, 3', [-0.11381, 0.301019, 1.0]], ['2, k, 4', [-0.239434, 0.0987065, 1.0]], ['2, k, 5', [-0.312144, -0.0976092, 1.0]], ['2, k, 6', [-0.244922, -0.200076, 1.0]], ['2, k, 7', [-0.205677, -0.229187, 1.0]], ['2, k, 8', [0.0568223, 0.062551, 1.0]], ['2, k, 9', [0.197433, -0.0451659, 1.0]], ['2, k, 10', [0.0432208, -0.175971, 1.0]], ['2, k, 11', [0.0115198, -0.22269, 1.0]], ['2, k, 12', [-0.165147, -0.401569, 1.0]], ['2, k, 13', [-0.192796, -0.735997, 1.0]], ['2, k, 14', [-0.181545, -1.06003, 1.0]], ['2, k, 15', [-0.213707, -1.09708, 1.0]], ['2, k, 16', [-0.0530346, -0.405091, 1.0]], ['2, k, 17', [0.0452234, -0.786151, 1.0]], ['2, k, 18', [0.130501, -1.11846, 1.0]], ['2, k, 19', [0.0954165, -1.15506, 1.0]], ['2, k, 20', [-0.0921942, 0.0866322, 1.0]], ['2, k, 21', [-0.177853, -0.274529, 1.0]], ['2, k, 22', [-0.177674, -0.167169, 1.0]], ['2, k, 23', [-0.0566453, -0.270086, 1.0]], ['2, k, 24', [0.0569063, -0.266143, 1.0]]]
[['2, k, 0', [-0.104995, -0.406462, 1.0]], ['2, k, 1', [-0.0965153, -0.123655, 1.0]], ['2, k, 2', [-0.0864614, 0.157005, 1.0]], ['2, k, 3', [-0.114281, 0.303908, 1.0]], ['2, k, 4', [-0.239104, 0.0995341, 1.0]], ['2, k, 5', [-0.286038, -0.0906787, 1.0]], ['2, k, 6', [-0.23907, -0.223724, 1.0]], ['2, k, 7', [-0.219793, -0.249202, 1.0]], ['2, k, 8', [0.0570846, 0.0653301, 1.0]], ['2, k, 9', [0.204031, -0.0313067, 1.0]], ['2, k, 10', [0.0540028, -0.167505, 1.0]], ['2, k, 11', [0.0225623, -0.218096, 1.0]], ['2, k, 12', [-0.16014, -0.400008, 1.0]], ['2, k, 13', [-0.191915, -0.73262, 1.0]], ['2, k, 14', [-0.181847, -1.05507, 1.0]], ['2, k, 15', [-0.212807, -1.09261, 1.0]], ['2, k, 16', [-0.0478223, -0.404247, 1.0]], ['2, k, 17', [0.047294, -0.783019, 1.0]], ['2, k, 18', [0.130199, -1.11773, 1.0]], ['2, k, 19', [0.096316, -1.15478, 1.0]], ['2, k, 20', [-0.0892012, 0.0871075, 1.0]], ['2, k, 21', [-0.201703, -0.291875, 1.0]], ['2, k, 22', [-0.171972, -0.201092, 1.0]], ['2, k, 23', [-0.0458559, -0.267063, 1.0]], ['2, k, 24', [0.066462, -0.258395, 1.0]]]
[['2, k, 0', [-0.100405, -0.403637, 1.0]], ['2, k, 1', [-0.0934877, -0.121379, 1.0]], ['2, k, 2', [-0.0841114, 0.158841, 1.0]], ['2, k, 3', [-0.114362, 0.305472, 1.0]], ['2, k, 4', [-0.239052, 0.10131, 1.0]], ['2, k, 5', [-0.28596, -0.0885694, 1.0]], ['2, k, 6', [-0.240095, -0.2245, 1.0]], ['2, k, 7', [-0.217042, -0.251586, 1.0]], ['2, k, 8', [0.0578358, 0.0671819, 1.0]], ['2, k, 9', [0.205791, -0.0258051, 1.0]], ['2, k, 10', [0.0557174, -0.161299, 1.0]], ['2, k, 11', [0.0241531, -0.208936, 1.0]], ['2, k, 12', [-0.155833, -0.397405, 1.0]], ['2, k, 13', [-0.190352, -0.731333, 1.0]], ['2, k, 14', [-0.180608, -1.05962, 1.0]], ['2, k, 15', [-0.210732, -1.09761, 1.0]], ['2, k, 16', [-0.0429693, -0.401353, 1.0]], ['2, k, 17', [0.0497015, -0.777287, 1.0]], ['2, k, 18', [0.129998, -1.11154, 1.0]], ['2, k, 19', [0.0969654, -1.14913, 1.0]], ['2, k, 20', [-0.0868514, 0.0889855, 1.0]], ['2, k, 21', [-0.201423, -0.29134, 1.0]], ['2, k, 22', [-0.172009, -0.203537, 1.0]], ['2, k, 23', [-0.0467502, -0.262889, 1.0]], ['2, k, 24', [0.0632594, -0.247459, 1.0]]]
[['2, k, 0', [-0.0955969, -0.401968, 1.0]], ['2, k, 1', [-0.0912089, -0.12141, 1.0]], ['2, k, 2', [-0.0836074, 0.157705, 1.0]], ['2, k, 3', [-0.114656, 0.307761, 1.0]], ['2, k, 4', [-0.238318, 0.101725, 1.0]], ['2, k, 5', [-0.283107, -0.0972212, 1.0]], ['2, k, 6', [-0.239253, -0.23821, 1.0]], ['2, k, 7', [-0.211944, -0.263741, 1.0]], ['2, k, 8', [0.0580229, 0.0660355, 1.0]], ['2, k, 9', [0.208843, -0.0184157, 1.0]], ['2, k, 10', [0.063939, -0.152333, 1.0]], ['2, k, 11', [0.0301797, -0.207143, 1.0]], ['2, k, 12', [-0.150745, -0.395576, 1.0]], ['2, k, 13', [-0.186047, -0.730366, 1.0]], ['2, k, 14', [-0.176803, -1.05044, 1.0]], ['2, k, 15', [-0.206478, -1.08888, 1.0]], ['2, k, 16', [-0.0385908, -0.399971, 1.0]], ['2, k, 17', [0.0517461, -0.776973, 1.0]], ['2, k, 18', [0.13082, -1.11285, 1.0]], ['2, k, 19', [0.0982627, -1.1508, 1.0]], ['2, k, 20', [-0.0861378, 0.0882783, 1.0]], ['2, k, 21', [-0.184571, -0.305007, 1.0]], ['2, k, 22', [-0.17239, -0.203386, 1.0]], ['2, k, 23', [-0.0431252, -0.250461, 1.0]], ['2, k, 24', [0.0803247, -0.24976, 1.0]]]
[['2, k, 0', [-0.0905899, -0.400678, 1.0]], ['2, k, 1', [-0.0841964, -0.119465, 1.0]], ['2, k, 2', [-0.0748441, 0.159252, 1.0]], ['2, k, 3', [-0.114113, 0.309467, 1.0]], ['2, k, 4', [-0.240592, 0.102004, 1.0]], ['2, k, 5', [-0.311775, -0.0422479, 1.0]], ['2, k, 6', [-0.261627, -0.168466, 1.0]], ['2, k, 7', [-0.229475, -0.197217, 1.0]], ['2, k, 8', [0.0579893, 0.0655642, 1.0]], ['2, k, 9', [0.208033, -0.0173573, 1.0]], ['2, k, 10', [0.0419918, -0.126189, 1.0]], ['2, k, 11', [0.033273, -0.174036, 1.0]], ['2, k, 12', [-0.145766, -0.394397, 1.0]], ['2, k, 13', [-0.175649, -0.743013, 1.0]], ['2, k, 14', [-0.172648, -1.07022, 1.0]], ['2, k, 15', [-0.20211, -1.10883, 1.0]], ['2, k, 16', [-0.0336342, -0.398628, 1.0]], ['2, k, 17', [0.0553508, -0.772438, 1.0]], ['2, k, 18', [0.131035, -1.11313, 1.0]], ['2, k, 19', [0.0987335, -1.1514, 1.0]], ['2, k, 20', [-0.0776065, 0.0900707, 1.0]], ['2, k, 21', [-0.200519, -0.252788, 1.0]], ['2, k, 22', [-0.189485, -0.147125, 1.0]], ['2, k, 23', [0.0144058, -0.184161, 1.0]], ['2, k, 24', [0.0474813, -0.222728, 1.0]]]
[['2, k, 0', [-0.0805356, -0.396539, 1.0]], ['2, k, 1', [-0.0712715, -0.116053, 1.0]], ['2, k, 2', [-0.0600775, 0.160747, 1.0]], ['2, k, 3', [-0.11319, 0.311445, 1.0]], ['2, k, 4', [-0.240629, 0.102516, 1.0]], ['2, k, 5', [-0.31122, -0.0412171, 1.0]], ['2, k, 6', [-0.261848, -0.177875, 1.0]], ['2, k, 7', [-0.22345, -0.194233, 1.0]], ['2, k, 8', [0.0575457, 0.0650109, 1.0]], ['2, k, 9', [0.223517, 0.00868373, 1.0]], ['2, k, 10', [0.0637236, -0.104607, 1.0]], ['2, k, 11', [0.0565909, -0.164633, 1.0]], ['2, k, 12', [-0.134369, -0.391018, 1.0]], ['2, k, 13', [-0.174768, -0.742525, 1.0]], ['2, k, 14', [-0.171674, -1.0729, 1.0]], ['2, k, 15', [-0.200932, -1.11186, 1.0]], ['2, k, 16', [-0.024638, -0.39383, 1.0]], ['2, k, 17', [0.0568592, -0.77162, 1.0]], ['2, k, 18', [0.131408, -1.11421, 1.0]], ['2, k, 19', [0.0993154, -1.15286, 1.0]], ['2, k, 20', [-0.0630683, 0.0921596, 1.0]], ['2, k, 21', [-0.201185, -0.254742, 1.0]], ['2, k, 22', [-0.188851, -0.149378, 1.0]], ['2, k, 23', [-0.0231394, -0.200985, 1.0]], ['2, k, 24', [0.073716, -0.207837, 1.0]]]
