[['2, k, 0', [0.1501954, -0.008177675, 1.0]], ['2, k, 1', [0.1556887, 0.3069738, 1.0]], ['2, k, 2', [0.1605845, 0.6118718, 1.0]], ['2, k, 3', [0.1471489, 0.7532835, 1.0]], ['2, k, 4', [-0.01918318, 0.4986825, 1.0]], ['2, k, 5', [-0.06197544, 0.2516079, 1.0]], ['2, k, 6', [-0.05830207, 0.003963704, 1.0]], ['2, k, 7', [-0.04231108, -0.05879861, 1.0]], ['2, k, 8', [0.3334177, 0.4897058, 1.0]], ['2, k, 9', [0.3758206, 0.2340013, 1.0]], ['2, k, 10', [0.3632106, -0.02257729, 1.0]], ['2, k, 11', [0.3536881, -0.09857262, 1.0]], ['2, k, 12', [0.06904323, -0.006567335, 1.0]], ['2, k, 13', [0.07308795, -0.3234951, 1.0]], ['2, k, 14', [0.1016525, -0.646989, 1.0]], ['2, k, 15', [0.02113342, -0.7075195, 1.0]], ['2, k, 16', [0.2267366, -0.009442842, 1.0]], ['2, k, 17', [0.2428527, -0.3434594, 1.0]], ['2, k, 18', [0.2300307, -0.6541198, 1.0]], ['2, k, 19', [0.2188845, -0.7273027, 1.0]], ['2, k, 20', [0.159495, 0.5370626, 1.0]], ['2, k, 21', [-0.04459211, -0.1393935, 1.0]], ['2, k, 22', [-0.003790505, -0.07730018, 1.0]], ['2, k, 23', [0.3522178, -0.1766309, 1.0]], ['2, k, 24', [0.3975312, -0.111069, 1.0]]]
[['2, k, 0', [0.1728137, 0.02414307, 1.0]], ['2, k, 1', [0.165223, 0.3266264, 1.0]], ['2, k, 2', [0.1582081, 0.6217459, 1.0]], ['2, k, 3', [0.1598765, 0.7615446, 1.0]], ['2, k, 4', [-0.006950902, 0.4999126, 1.0]], ['2, k, 5', [-0.0548036, 0.2566133, 1.0]], ['2, k, 6', [-0.05310973, 0.01618075, 1.0]], ['2, k, 7', [-0.03682135, -0.04751293, 1.0]], ['2, k, 8', [0.3229759, 0.5900795, 1.0]], ['2, k, 9', [0.3852961, 0.8228661, 1.0]], ['2, k, 10', [0.3355362, 1.028089, 1.0]], ['2, k, 11', [0.3075013, 1.113331, 1.0]], ['2, k, 12', [0.09078196, 0.02057741, 1.0]], ['2, k, 13', [0.06748171, -0.2934252, 1.0]], ['2, k, 14', [0.1028356, -0.6494278, 1.0]], ['2, k, 15', [0.04822979, -0.7254192, 1.0]], ['2, k, 16', [0.2496524, 0.02761335, 1.0]], ['2, k, 17', [0.2402868, -0.3338898, 1.0]], ['2, k, 18', [0.2295853, -0.6575301, 1.0]], ['2, k, 19', [0.2270957, -0.7275534, 1.0]], ['2, k, 20', [0.1603524, 0.5494848, 1.0]], ['2, k, 21', [-0.04011825, -0.1307087, 1.0]], ['2, k, 22', [0.0004203684, -0.04420523, 1.0]], ['2, k, 23', [0.2913314, 1.188962, 1.0]], ['2, k, 24', [0.2555121, 1.101661, 1.0]]]
[['2, k, 0', [0.173674, 0.02602196, 1.0]], ['2, k, 1', [0.1663372, 0.3279093, 1.0]], ['2, k, 2', [0.1594047, 0.6217446, 1.0]], ['2, k, 3', [0.1598555, 0.7616313, 1.0]], ['2, k, 4', [-0.006922424, 0.5000584, 1.0]], ['2, k, 5', [-0.05486252, 0.256802, 1.0]], ['2, k, 6', [-0.0530242, 0.01599107, 1.0]], ['2, k, 7', [-0.03423683, -0.06217816, 1.0]], ['2, k, 8', [0.3246858, 0.5954922, 1.0]], ['2, k, 9', [0.3844361, 0.8298025, 1.0]], ['2, k, 10', [0.3299698, 1.034739, 1.0]], ['2, k, 11', [0.3031099, 1.118133, 1.0]], ['2, k, 12', [0.0919686, 0.02198496, 1.0]], ['2, k, 13', [0.06761324, -0.293326, 1.0]], ['2, k, 14', [0.1027466, -0.64938, 1.0]], ['2, k, 15', [0.02867126, -0.7080078, 1.0]], ['2, k, 16', [0.2501376, 0.02992932, 1.0]], ['2, k, 17', [0.2408234, -0.327387, 1.0]], ['2, k, 18', [0.2297183, -0.6573967, 1.0]], ['2, k, 19', [0.2268676, -0.7275676, 1.0]], ['2, k, 20', [0.1614389, 0.5498192, 1.0]], ['2, k, 21', [-0.03461625, -0.1442272, 1.0]], ['2, k, 22', [0.005992386, -0.06100931, 1.0]], ['2, k, 23', [0.2795849, 1.191757, 1.0]], ['2, k, 24', [0.2446486, 1.10779, 1.0]]]
[['2, k, 0', [0.1734033, 0.02785304, 1.0]], ['2, k, 1', [0.1663162, 0.3285731, 1.0]], ['2, k, 2', [0.1593969, 0.6217332, 1.0]], ['2, k, 3', [0.1600038, 0.76138, 1.0]], ['2, k, 4', [-0.006747179, 0.5001929, 1.0]], ['2, k, 5', [-0.05470213, 0.2557248, 1.0]], ['2, k, 6', [-0.05283377, 0.01765628, 1.0]], ['2, k, 7', [-0.03433947, -0.05957521, 1.0]], ['2, k, 8', [0.3247611, 0.595637, 1.0]], ['2, k, 9', [0.3834457, 0.8336599, 1.0]], ['2, k, 10', [0.3153209, 1.057151, 1.0]], ['2, k, 11', [0.2976841, 1.126412, 1.0]], ['2, k, 12', [0.09169251, 0.02373108, 1.0]], ['2, k, 13', [0.06775199, -0.2935316, 1.0]], ['2, k, 14', [0.1026158, -0.6497771, 1.0]], ['2, k, 15', [0.02958068, -0.7097512, 1.0]], ['2, k, 16', [0.2498519, 0.03156583, 1.0]], ['2, k, 17', [0.2404563, -0.3269767, 1.0]], ['2, k, 18', [0.2290196, -0.6578986, 1.0]], ['2, k, 19', [0.2252598, -0.7279184, 1.0]], ['2, k, 20', [0.1614258, 0.5498734, 1.0]], ['2, k, 21', [-0.030392, -0.1427618, 1.0]], ['2, k, 22', [0.00506519, -0.05812272, 1.0]], ['2, k, 23', [0.2778352, 1.205182, 1.0]], ['2, k, 24', [0.2587068, 1.111126, 1.0]]]
[['2, k, 0', [0.1740337, 0.02844477, 1.0]], ['2, k, 1', [0.1663602, 0.3287522, 1.0]], ['2, k, 2', [0.1590203, 0.621594, 1.0]], ['2, k, 3', [0.1603352, 0.7615154, 1.0]], ['2, k, 4', [-0.006485145, 0.5002381, 1.0]], ['2, k, 5', [-0.0544032, 0.2547363, 1.0]], ['2, k, 6', [-0.05280512, 0.0178028, 1.0]], ['2, k, 7', [-0.03383552, -0.05240311, 1.0]], ['2, k, 8', [0.3247063, 0.5955359, 1.0]], ['2, k, 9', [0.3832367, 0.8384051, 1.0]], ['2, k, 10', [0.3153125, 1.056737, 1.0]], ['2, k, 11', [0.2926647, 1.128096, 1.0]], ['2, k, 12', [0.09228446, 0.02417563, 1.0]], ['2, k, 13', [0.06776112, -0.2935515, 1.0]], ['2, k, 14', [0.1025662, -0.6497929, 1.0]], ['2, k, 15', [0.05957322, -0.7254551, 1.0]], ['2, k, 16', [0.2504527, 0.03220188, 1.0]], ['2, k, 17', [0.2404043, -0.3268451, 1.0]], ['2, k, 18', [0.2292327, -0.657823, 1.0]], ['2, k, 19', [0.2265752, -0.727791, 1.0]], ['2, k, 20', [0.1612396, 0.5498551, 1.0]], ['2, k, 21', [-0.03265428, -0.137175, 1.0]], ['2, k, 22', [0.004782615, -0.05150455, 1.0]], ['2, k, 23', [0.2619183, 1.224382, 1.0]], ['2, k, 24', [0.2460982, 1.125934, 1.0]]]
[['2, k, 0', [0.1739756, 0.02908204, 1.0]], ['2, k, 1', [0.1663196, 0.3291635, 1.0]], ['2, k, 2', [0.1589606, 0.6216131, 1.0]], ['2, k, 3', [0.1603841, 0.7613342, 1.0]], ['2, k, 4', [-0.005832208, 0.5003697, 1.0]], ['2, k, 5', [-0.05434604, 0.2546741, 1.0]], ['2, k, 6', [-0.05264399, 0.01752057, 1.0]], ['2, k, 7', [-0.0340449, -0.05087965, 1.0]], ['2, k, 8', [0.3246414, 0.5951486, 1.0]], ['2, k, 9', [0.3838629, 0.8376211, 1.0]], ['2, k, 10', [0.31453, 1.054329, 1.0]], ['2, k, 11', [0.2905095, 1.127548, 1.0]], ['2, k, 12', [0.0921542, 0.02479535, 1.0]], ['2, k, 13', [0.06760287, -0.2925456, 1.0]], ['2, k, 14', [0.1024658, -0.6486735, 1.0]], ['2, k, 15', [0.06080498, -0.7248896, 1.0]], ['2, k, 16', [0.250448, 0.03276945, 1.0]], ['2, k, 17', [0.2409359, -0.328257, 1.0]], ['2, k, 18', [0.2294891, -0.6575589, 1.0]], ['2, k, 19', [0.2261118, -0.7281162, 1.0]], ['2, k, 20', [0.1611777, 0.5499201, 1.0]], ['2, k, 21', [-0.0309566, -0.1360162, 1.0]], ['2, k, 22', [0.006409713, -0.04162183, 1.0]], ['2, k, 23', [0.2621285, 1.203369, 1.0]], ['2, k, 24', [0.2379765, 1.12052, 1.0]]]
[['2, k, 0', [0.1741798, 0.02953914, 1.0]], ['2, k, 1', [0.1664173, 0.3294512, 1.0]], ['2, k, 2', [0.1589482, 0.6216342, 1.0]], ['2, k, 3', [0.1604556, 0.7609909, 1.0]], ['2, k, 4', [-0.005721478, 0.5003348, 1.0]], ['2, k, 5', [-0.0541053, 0.2555953, 1.0]], ['2, k, 6', [-0.0529026, 0.01687478, 1.0]], ['2, k, 7', [-0.0352135, -0.05118371, 1.0]], ['2, k, 8', [0.3245807, 0.5942874, 1.0]], ['2, k, 9', [0.3843739, 0.8345959, 1.0]], ['2, k, 10', [0.3165296, 1.050689, 1.0]], ['2, k, 11', [0.2888567, 1.129075, 1.0]], ['2, k, 12', [0.09209639, 0.02520841, 1.0]], ['2, k, 13', [0.0676458, -0.2926489, 1.0]], ['2, k, 14', [0.1019981, -0.6487283, 1.0]], ['2, k, 15', [0.05452867, -0.7281211, 1.0]], ['2, k, 16', [0.250879, 0.03325708, 1.0]], ['2, k, 17', [0.2406124, -0.3296387, 1.0]], ['2, k, 18', [0.2295506, -0.6575669, 1.0]], ['2, k, 19', [0.2221533, -0.7292559, 1.0]], ['2, k, 20', [0.1611731, 0.549964, 1.0]], ['2, k, 21', [-0.03652373, -0.1300064, 1.0]], ['2, k, 22', [0.005995198, -0.05802045, 1.0]], ['2, k, 23', [0.268932, 1.201337, 1.0]], ['2, k, 24', [0.2394938, 1.12157, 1.0]]]
[['2, k, 0', [0.1745101, 0.02993465, 1.0]], ['2, k, 1', [0.1665975, 0.3296873, 1.0]], ['2, k, 2', [0.1589781, 0.6216182, 1.0]], ['2, k, 3', [0.1604916, 0.7609303, 1.0]], ['2, k, 4', [-0.005582164, 0.5003753, 1.0]], ['2, k, 5', [-0.05410992, 0.2577849, 1.0]], ['2, k, 6', [-0.05239133, 0.01606406, 1.0]], ['2, k, 7', [-0.03473501, -0.05272679, 1.0]], ['2, k, 8', [0.3256933, 0.5951427, 1.0]], ['2, k, 9', [0.384511, 0.8331698, 1.0]], ['2, k, 10', [0.3161598, 1.047216, 1.0]], ['2, k, 11', [0.28868, 1.122512, 1.0]], ['2, k, 12', [0.09244509, 0.02574752, 1.0]], ['2, k, 13', [0.06769589, -0.2925252, 1.0]], ['2, k, 14', [0.1022778, -0.6484957, 1.0]], ['2, k, 15', [0.05713044, -0.7277113, 1.0]], ['2, k, 16', [0.2511768, 0.03352342, 1.0]], ['2, k, 17', [0.24083, -0.3298484, 1.0]], ['2, k, 18', [0.230483, -0.6575241, 1.0]], ['2, k, 19', [0.2218911, -0.729571, 1.0]], ['2, k, 20', [0.1611997, 0.5499842, 1.0]], ['2, k, 21', [-0.03473169, -0.1306764, 1.0]], ['2, k, 22', [0.004952732, -0.04875903, 1.0]], ['2, k, 23', [0.2732426, 1.204596, 1.0]], ['2, k, 24', [0.2432127, 1.109506, 1.0]]]
[['2, k, 0', [0.1752139, 0.03030585, 1.0]], ['2, k, 1', [0.1667764, 0.3298657, 1.0]], ['2, k, 2', [0.1589195, 0.6215854, 1.0]], ['2, k, 3', [0.1608079, 0.7606654, 1.0]], ['2, k, 4', [-0.005263803, 0.5003641, 1.0]], ['2, k, 5', [-0.05416847, 0.2585776, 1.0]], ['2, k, 6', [-0.0523279, 0.01684326, 1.0]], ['2, k, 7', [-0.03480101, -0.04566959, 1.0]], ['2, k, 8', [0.3255841, 0.5946869, 1.0]], ['2, k, 9', [0.3906092, 0.8187724, 1.0]], ['2, k, 10', [0.312888, 1.050918, 1.0]], ['2, k, 11', [0.2847198, 1.124293, 1.0]], ['2, k, 12', [0.09301236, 0.02599249, 1.0]], ['2, k, 13', [0.06771915, -0.2925041, 1.0]], ['2, k, 14', [0.1025018, -0.6484969, 1.0]], ['2, k, 15', [0.05687045, -0.7275124, 1.0]], ['2, k, 16', [0.2520767, 0.03400781, 1.0]], ['2, k, 17', [0.2407602, -0.3287159, 1.0]], ['2, k, 18', [0.2319147, -0.6559328, 1.0]], ['2, k, 19', [0.223844, -0.7275026, 1.0]], ['2, k, 20', [0.1611895, 0.5499859, 1.0]], ['2, k, 21', [-0.032793, -0.1299701, 1.0]], ['2, k, 22', [0.004974826, -0.05239131, 1.0]], ['2, k, 23', [0.2620476, 1.203406, 1.0]], ['2, k, 24', [0.2440492, 1.100979, 1.0]]]
[['2, k, 0', [0.1754915, 0.03046106, 1.0]], ['2, k, 1', [0.1668554, 0.3298957, 1.0]], ['2, k, 2', [0.1587403, 0.6212281, 1.0]], ['2, k, 3', [0.1617025, 0.7606571, 1.0]], ['2, k, 4', [-0.005181295, 0.5004081, 1.0]], ['2, k, 5', [-0.05404705, 0.2586553, 1.0]], ['2, k, 6', [-0.05227821, 0.01657536, 1.0]], ['2, k, 7', [-0.03416901, -0.04648749, 1.0]], ['2, k, 8', [0.3259921, 0.5952503, 1.0]], ['2, k, 9', [0.398705, 0.8053444, 1.0]], ['2, k, 10', [0.3346557, 1.006335, 1.0]], ['2, k, 11', [0.3089163, 1.091558, 1.0]], ['2, k, 12', [0.0934998, 0.02608909, 1.0]], ['2, k, 13', [0.06746732, -0.2916469, 1.0]], ['2, k, 14', [0.102366, -0.6475427, 1.0]], ['2, k, 15', [0.05842811, -0.7247035, 1.0]], ['2, k, 16', [0.2521894, 0.03417446, 1.0]], ['2, k, 17', [0.2411028, -0.3317154, 1.0]], ['2, k, 18', [0.2322491, -0.6565809, 1.0]], ['2, k, 19', [0.2238308, -0.7278707, 1.0]], ['2, k, 20', [0.1610926, 0.5497947, 1.0]], ['2, k, 21', [-0.03139555, -0.1304197, 1.0]], ['2, k, 22', [0.004841089, -0.05069106, 1.0]], ['2, k, 23', [0.2931015, 1.155077, 1.0]], ['2, k, 24', [0.2670137, 1.082497, 1.0]]]
[['2, k, 0', [0.1756913, 0.02979815, 1.0]], ['2, k, 1', [0.1669788, 0.3297617, 1.0]], ['2, k, 2', [0.1588111, 0.6211185, 1.0]], ['2, k, 3', [0.1625542, 0.760371, 1.0]], ['2, k, 4', [-0.005176061, 0.5003967, 1.0]], ['2, k, 5', [-0.05386123, 0.2587976, 1.0]], ['2, k, 6', [-0.05207716, 0.01635329, 1.0]], ['2, k, 7', [-0.03247279, -0.04502901, 1.0]], ['2, k, 8', [0.3263049, 0.5945633, 1.0]], ['2, k, 9', [0.3985856, 0.7884963, 1.0]], ['2, k, 10', [0.3427338, 0.9889203, 1.0]], ['2, k, 11', [0.3200702, 1.076005, 1.0]], ['2, k, 12', [0.09380972, 0.0254609, 1.0]], ['2, k, 13', [0.06741033, -0.2914881, 1.0]], ['2, k, 14', [0.1025045, -0.6473567, 1.0]], ['2, k, 15', [0.05788581, -0.7246625, 1.0]], ['2, k, 16', [0.2522365, 0.03340215, 1.0]], ['2, k, 17', [0.2415605, -0.3330304, 1.0]], ['2, k, 18', [0.2324889, -0.6567468, 1.0]], ['2, k, 19', [0.2241949, -0.7276645, 1.0]], ['2, k, 20', [0.1611551, 0.5497004, 1.0]], ['2, k, 21', [-0.03092389, -0.1245974, 1.0]], ['2, k, 22', [0.005913581, -0.04447763, 1.0]], ['2, k, 23', [0.3133706, 1.146771, 1.0]], ['2, k, 24', [0.2700322, 1.0698, 1.0]]]
[['2, k, 0', [0.1764296, 0.02745139, 1.0]], ['2, k, 1', [0.1670738, 0.3294861, 1.0]], ['2, k, 2', [0.1586959, 0.6212025, 1.0]], ['2, k, 3', [0.1631175, 0.7600729, 1.0]], ['2, k, 4', [-0.004815776, 0.4993898, 1.0]], ['2, k, 5', [-0.0536965, 0.2587039, 1.0]], ['2, k, 6', [-0.0519882, 0.01627043, 1.0]], ['2, k, 7', [-0.0320848, -0.04280253, 1.0]], ['2, k, 8', [0.3245772, 0.5871908, 1.0]], ['2, k, 9', [0.4008461, 0.7461516, 1.0]], ['2, k, 10', [0.3614678, 0.9553607, 1.0]], ['2, k, 11', [0.337559, 1.038218, 1.0]], ['2, k, 12', [0.09431546, 0.02340315, 1.0]], ['2, k, 13', [0.06751407, -0.2918401, 1.0]], ['2, k, 14', [0.1025994, -0.6477757, 1.0]], ['2, k, 15', [0.05709718, -0.7250801, 1.0]], ['2, k, 16', [0.2531869, 0.03068249, 1.0]], ['2, k, 17', [0.2419779, -0.335017, 1.0]], ['2, k, 18', [0.2322875, -0.6567174, 1.0]], ['2, k, 19', [0.2243623, -0.7275734, 1.0]], ['2, k, 20', [0.1610995, 0.5497168, 1.0]], ['2, k, 21', [-0.03097027, -0.1247777, 1.0]], ['2, k, 22', [0.006351172, -0.02789101, 1.0]], ['2, k, 23', [0.3313607, 1.10971, 1.0]], ['2, k, 24', [0.2918103, 1.028003, 1.0]]]
[['2, k, 0', [0.177287, 0.02450996, 1.0]], ['2, k, 1', [0.1673592, 0.328844, 1.0]], ['2, k, 2', [0.1586474, 0.621294, 1.0]], ['2, k, 3', [0.1635046, 0.7600566, 1.0]], ['2, k, 4', [-0.004991333, 0.4988042, 1.0]], ['2, k, 5', [-0.05374205, 0.259488, 1.0]], ['2, k, 6', [-0.05179603, 0.01572196, 1.0]], ['2, k, 7', [-0.03227805, -0.04222351, 1.0]], ['2, k, 8', [0.3227389, 0.5752001, 1.0]], ['2, k, 9', [0.4003599, 0.7345291, 1.0]], ['2, k, 10', [0.3665315, 0.9450799, 1.0]], ['2, k, 11', [0.3462636, 1.012003, 1.0]], ['2, k, 12', [0.09484888, 0.02089322, 1.0]], ['2, k, 13', [0.06802485, -0.2911488, 1.0]], ['2, k, 14', [0.1022477, -0.6472567, 1.0]], ['2, k, 15', [0.05736186, -0.7250756, 1.0]], ['2, k, 16', [0.254333, 0.02732848, 1.0]], ['2, k, 17', [0.2426296, -0.3352285, 1.0]], ['2, k, 18', [0.2317159, -0.6561717, 1.0]], ['2, k, 19', [0.2201824, -0.728187, 1.0]], ['2, k, 20', [0.1610833, 0.5497188, 1.0]], ['2, k, 21', [-0.03035334, -0.1243578, 1.0]], ['2, k, 22', [0.006329479, -0.0541614, 1.0]], ['2, k, 23', [0.3399039, 1.062117, 1.0]], ['2, k, 24', [0.2929472, 0.9973909, 1.0]]]
[['2, k, 0', [0.1775363, 0.02257377, 1.0]], ['2, k, 1', [0.1680616, 0.3283122, 1.0]], ['2, k, 2', [0.1596336, 0.6219958, 1.0]], ['2, k, 3', [0.1639232, 0.7601311, 1.0]], ['2, k, 4', [-0.005419954, 0.4978073, 1.0]], ['2, k, 5', [-0.05351648, 0.2593835, 1.0]], ['2, k, 6', [-0.05150954, 0.01617327, 1.0]], ['2, k, 7', [-0.03346545, -0.03954752, 1.0]], ['2, k, 8', [0.3223704, 0.5701452, 1.0]], ['2, k, 9', [0.4017059, 0.7120242, 1.0]], ['2, k, 10', [0.3751965, 0.9133072, 1.0]], ['2, k, 11', [0.3568263, 0.9745201, 1.0]], ['2, k, 12', [0.09484931, 0.01910379, 1.0]], ['2, k, 13', [0.06811331, -0.2912913, 1.0]], ['2, k, 14', [0.1018121, -0.6474391, 1.0]], ['2, k, 15', [0.04390796, -0.720303, 1.0]], ['2, k, 16', [0.2548006, 0.02528683, 1.0]], ['2, k, 17', [0.2430641, -0.3362896, 1.0]], ['2, k, 18', [0.2309042, -0.6561854, 1.0]], ['2, k, 19', [0.2194489, -0.7281715, 1.0]], ['2, k, 20', [0.1619194, 0.5500636, 1.0]], ['2, k, 21', [-0.03077429, -0.1239325, 1.0]], ['2, k, 22', [0.006017579, -0.04546764, 1.0]], ['2, k, 23', [0.336533, 1.024232, 1.0]], ['2, k, 24', [0.3075548, 0.9538565, 1.0]]]
[['2, k, 0', [0.177632, 0.02120469, 1.0]], ['2, k, 1', [0.1683884, 0.3279255, 1.0]], ['2, k, 2', [0.1599303, 0.6224037, 1.0]], ['2, k, 3', [0.1640004, 0.7602077, 1.0]], ['2, k, 4', [-0.00576127, 0.4976314, 1.0]], ['2, k, 5', [-0.05348341, 0.2594543, 1.0]], ['2, k, 6', [-0.05133039, 0.0162328, 1.0]], ['2, k, 7', [-0.03388023, -0.03913306, 1.0]], ['2, k, 8', [0.3218356, 0.5692849, 1.0]], ['2, k, 9', [0.4085922, 0.6791985, 1.0]], ['2, k, 10', [0.3775199, 0.8789867, 1.0]], ['2, k, 11', [0.3640946, 0.9295881, 1.0]], ['2, k, 12', [0.09486391, 0.01769863, 1.0]], ['2, k, 13', [0.06913994, -0.2931814, 1.0]], ['2, k, 14', [0.1021567, -0.6495767, 1.0]], ['2, k, 15', [0.06189755, -0.7239119, 1.0]], ['2, k, 16', [0.254944, 0.02400434, 1.0]], ['2, k, 17', [0.2431364, -0.3369325, 1.0]], ['2, k, 18', [0.2308949, -0.656161, 1.0]], ['2, k, 19', [0.2176457, -0.7268848, 1.0]], ['2, k, 20', [0.1622013, 0.5502794, 1.0]], ['2, k, 21', [-0.03206687, -0.1249584, 1.0]], ['2, k, 22', [0.006989889, -0.02765422, 1.0]], ['2, k, 23', [0.3572529, 0.9781045, 1.0]], ['2, k, 24', [0.3135655, 0.9109796, 1.0]]]
[['2, k, 0', [0.1779214, 0.01947313, 1.0]], ['2, k, 1', [0.1688465, 0.3274435, 1.0]], ['2, k, 2', [0.1603063, 0.6228104, 1.0]], ['2, k, 3', [0.1637155, 0.7600482, 1.0]], ['2, k, 4', [-0.006287762, 0.4970128, 1.0]], ['2, k, 5', [-0.05381209, 0.2595104, 1.0]], ['2, k, 6', [-0.05141331, 0.01631081, 1.0]], ['2, k, 7', [-0.03454249, -0.03929888, 1.0]], ['2, k, 8', [0.3211682, 0.5678898, 1.0]], ['2, k, 9', [0.4107203, 0.657739, 1.0]], ['2, k, 10', [0.3798471, 0.8362564, 1.0]], ['2, k, 11', [0.3716485, 0.8811022, 1.0]], ['2, k, 12', [0.09520229, 0.0156309, 1.0]], ['2, k, 13', [0.06934045, -0.2939938, 1.0]], ['2, k, 14', [0.1018713, -0.6505489, 1.0]], ['2, k, 15', [0.03655855, -0.7100853, 1.0]], ['2, k, 16', [0.2551601, 0.02263758, 1.0]], ['2, k, 17', [0.2428913, -0.3392823, 1.0]], ['2, k, 18', [0.2303342, -0.6567413, 1.0]], ['2, k, 19', [0.2193991, -0.7265272, 1.0]], ['2, k, 20', [0.1625691, 0.5504901, 1.0]], ['2, k, 21', [-0.03204707, -0.1248879, 1.0]], ['2, k, 22', [0.005956425, -0.03677247, 1.0]], ['2, k, 23', [0.3708746, 0.927645, 1.0]], ['2, k, 24', [0.3178615, 0.8580848, 1.0]]]
[['2, k, 0', [0.1772645, 0.01681288, 1.0]], ['2, k, 1', [0.1690561, 0.3262841, 1.0]], ['2, k, 2', [0.160835, 0.6229464, 1.0]], ['2, k, 3', [0.1636513, 0.7599689, 1.0]], ['2, k, 4', [-0.006847701, 0.497232, 1.0]], ['2, k, 5', [-0.05413252, 0.2585589, 1.0]], ['2, k, 6', [-0.05171867, 0.01642416, 1.0]], ['2, k, 7', [-0.03482755, -0.03867569, 1.0]], ['2, k, 8', [0.3189277, 0.5546213, 1.0]], ['2, k, 9', [0.4132077, 0.6281869, 1.0]], ['2, k, 10', [0.3876162, 0.7784659, 1.0]], ['2, k, 11', [0.3792084, 0.8285303, 1.0]], ['2, k, 12', [0.09413344, 0.01288232, 1.0]], ['2, k, 13', [0.07539449, -0.3033643, 1.0]], ['2, k, 14', [0.1026906, -0.6512659, 1.0]], ['2, k, 15', [0.04687123, -0.7261517, 1.0]], ['2, k, 16', [0.2548372, 0.02013788, 1.0]], ['2, k, 17', [0.2433921, -0.3402044, 1.0]], ['2, k, 18', [0.2301634, -0.6573619, 1.0]], ['2, k, 19', [0.2177136, -0.7270519, 1.0]], ['2, k, 20', [0.1630261, 0.5503564, 1.0]], ['2, k, 21', [-0.03279908, -0.1244477, 1.0]], ['2, k, 22', [0.00711092, -0.03244626, 1.0]], ['2, k, 23', [0.3720761, 0.8724187, 1.0]], ['2, k, 24', [0.3241255, 0.8056517, 1.0]]]
[['2, k, 0', [0.1746492, 0.0136838, 1.0]], ['2, k, 1', [0.1685561, 0.325296, 1.0]], ['2, k, 2', [0.1613554, 0.6233425, 1.0]], ['2, k, 3', [0.1628812, 0.7601556, 1.0]], ['2, k, 4', [-0.007415577, 0.4972458, 1.0]], ['2, k, 5', [-0.05452719, 0.2578781, 1.0]], ['2, k, 6', [-0.05196682, 0.01527351, 1.0]], ['2, k, 7', [-0.03698638, -0.04011116, 1.0]], ['2, k, 8', [0.3133864, 0.5366669, 1.0]], ['2, k, 9', [0.4115957, 0.5665026, 1.0]], ['2, k, 10', [0.396884, 0.6711937, 1.0]], ['2, k, 11', [0.3888808, 0.710941, 1.0]], ['2, k, 12', [0.09124729, 0.0105443, 1.0]], ['2, k, 13', [0.07398412, -0.3018124, 1.0]], ['2, k, 14', [0.1021562, -0.6504193, 1.0]], ['2, k, 15', [0.05069148, -0.7253683, 1.0]], ['2, k, 16', [0.2525506, 0.01621221, 1.0]], ['2, k, 17', [0.2434319, -0.3405838, 1.0]], ['2, k, 18', [0.2308179, -0.657714, 1.0]], ['2, k, 19', [0.2190992, -0.7275566, 1.0]], ['2, k, 20', [0.1632757, 0.5503979, 1.0]], ['2, k, 21', [-0.03608374, -0.1251188, 1.0]], ['2, k, 22', [0.004551671, -0.03885796, 1.0]], ['2, k, 23', [0.396724, 0.7269276, 1.0]], ['2, k, 24', [0.3297201, 0.6972307, 1.0]]]
[['2, k, 0', [0.1727086, 0.0112103, 1.0]], ['2, k, 1', [0.1673138, 0.3242016, 1.0]], ['2, k, 2', [0.160688, 0.6236305, 1.0]], ['2, k, 3', [0.1622699, 0.7606956, 1.0]], ['2, k, 4', [-0.008919161, 0.4966433, 1.0]], ['2, k, 5', [-0.05439958, 0.2552922, 1.0]], ['2, k, 6', [-0.05247702, 0.01493689, 1.0]], ['2, k, 7', [-0.03789355, -0.03961222, 1.0]], ['2, k, 8', [0.3125174, 0.5334296, 1.0]], ['2, k, 9', [0.4123653, 0.5508728, 1.0]], ['2, k, 10', [0.3994189, 0.6189015, 1.0]], ['2, k, 11', [0.3918031, 0.6480355, 1.0]], ['2, k, 12', [0.08906649, 0.008465647, 1.0]], ['2, k, 13', [0.07354946, -0.3027956, 1.0]], ['2, k, 14', [0.1032285, -0.6510677, 1.0]], ['2, k, 15', [0.04293219, -0.7215537, 1.0]], ['2, k, 16', [0.2508954, 0.0134554, 1.0]], ['2, k, 17', [0.2434634, -0.3420985, 1.0]], ['2, k, 18', [0.2309588, -0.6580663, 1.0]], ['2, k, 19', [0.2246523, -0.7277525, 1.0]], ['2, k, 20', [0.1625068, 0.5503975, 1.0]], ['2, k, 21', [-0.04223682, -0.1245563, 1.0]], ['2, k, 22', [-0.001182166, -0.05773893, 1.0]], ['2, k, 23', [0.3939382, 0.6640884, 1.0]], ['2, k, 24', [0.3352221, 0.6361317, 1.0]]]
