[['2, k, 0', [0.212205, -1.11582, 1.0]], ['2, k, 1', [0.217632, -0.839189, 1.0]], ['2, k, 2', [0.221988, -0.564744, 1.0]], ['2, k, 3', [0.233521, -0.423824, 1.0]], ['2, k, 4', [0.0568046, -0.667866, 1.0]], ['2, k, 5', [-0.0909144, -0.811749, 1.0]], ['2, k, 6', [-0.0177411, -0.9663, 1.0]], ['2, k, 7', [0.0204161, -0.976785, 1.0]], ['2, k, 8', [0.391661, -0.660554, 1.0]], ['2, k, 9', [0.547666, -0.810881, 1.0]], ['2, k, 10', [0.436942, -0.940185, 1.0]], ['2, k, 11', [0.385402, -0.96175, 1.0]], ['2, k, 12', [0.133468, -1.1042, 1.0]], ['2, k, 13', [0.134586, -1.35132, 1.0]], ['2, k, 14', [0.138172, -1.7142, 1.0]], ['2, k, 15', [0.118857, -1.74914, 1.0]], ['2, k, 16', [0.28594, -1.10105, 1.0]], ['2, k, 17', [0.326201, -1.35239, 1.0]], ['2, k, 18', [0.383801, -1.70221, 1.0]], ['2, k, 19', [0.3755, -1.74031, 1.0]], ['2, k, 20', [0.221088, -0.633205, 1.0]], ['2, k, 21', [0.0341387, -1.03337, 1.0]], ['2, k, 22', [0.0567851, -0.93578, 1.0]], ['2, k, 23', [0.35615, -1.0148, 1.0]], ['2, k, 24', [0.349635, -0.910244, 1.0]]]
[['2, k, 0', [0.241414, -1.11795, 1.0]], ['2, k, 1', [0.250688, -0.841598, 1.0]], ['2, k, 2', [0.262888, -0.5669, 1.0]], ['2, k, 3', [0.288936, -0.431048, 1.0]], ['2, k, 4', [0.0953063, -0.656797, 1.0]], ['2, k, 5', [-0.0275798, -0.815225, 1.0]], ['2, k, 6', [0.0270208, -0.955549, 1.0]], ['2, k, 7', [0.0611266, -0.973102, 1.0]], ['2, k, 8', [0.427935, -0.661563, 1.0]], ['2, k, 9', [0.594196, -0.813757, 1.0]], ['2, k, 10', [0.47896, -0.9176, 1.0]], ['2, k, 11', [0.426019, -0.938579, 1.0]], ['2, k, 12', [0.162405, -1.10798, 1.0]], ['2, k, 13', [0.150862, -1.34659, 1.0]], ['2, k, 14', [0.135714, -1.73559, 1.0]], ['2, k, 15', [0.107348, -1.76142, 1.0]], ['2, k, 16', [0.314892, -1.10154, 1.0]], ['2, k, 17', [0.349986, -1.34505, 1.0]], ['2, k, 18', [0.406704, -1.72112, 1.0]], ['2, k, 19', [0.393049, -1.75988, 1.0]], ['2, k, 20', [0.259772, -0.635342, 1.0]], ['2, k, 21', [0.0754963, -1.03383, 1.0]], ['2, k, 22', [0.0925487, -0.934573, 1.0]], ['2, k, 23', [0.379789, -0.975707, 1.0]], ['2, k, 24', [0.387998, -0.883624, 1.0]]]
[['2, k, 0', [0.249303, -1.11776, 1.0]], ['2, k, 1', [0.255322, -0.84157, 1.0]], ['2, k, 2', [0.26449, -0.567196, 1.0]], ['2, k, 3', [0.290451, -0.431653, 1.0]], ['2, k, 4', [0.0967362, -0.657807, 1.0]], ['2, k, 5', [-0.0264363, -0.81645, 1.0]], ['2, k, 6', [0.0297501, -0.957151, 1.0]], ['2, k, 7', [0.0654528, -0.977037, 1.0]], ['2, k, 8', [0.432457, -0.661662, 1.0]], ['2, k, 9', [0.597194, -0.813322, 1.0]], ['2, k, 10', [0.486483, -0.916409, 1.0]], ['2, k, 11', [0.430344, -0.938643, 1.0]], ['2, k, 12', [0.170341, -1.10775, 1.0]], ['2, k, 13', [0.155831, -1.34528, 1.0]], ['2, k, 14', [0.136098, -1.73503, 1.0]], ['2, k, 15', [0.108159, -1.76101, 1.0]], ['2, k, 16', [0.322774, -1.10139, 1.0]], ['2, k, 17', [0.354913, -1.34647, 1.0]], ['2, k, 18', [0.407015, -1.72204, 1.0]], ['2, k, 19', [0.393734, -1.76075, 1.0]], ['2, k, 20', [0.262065, -0.635573, 1.0]], ['2, k, 21', [0.0804263, -1.03568, 1.0]], ['2, k, 22', [0.0957175, -0.938476, 1.0]], ['2, k, 23', [0.385429, -0.977764, 1.0]], ['2, k, 24', [0.393474, -0.881648, 1.0]]]
[['2, k, 0', [0.253339, -1.11767, 1.0]], ['2, k, 1', [0.259419, -0.840805, 1.0]], ['2, k, 2', [0.266619, -0.566253, 1.0]], ['2, k, 3', [0.291364, -0.431754, 1.0]], ['2, k, 4', [0.101243, -0.658419, 1.0]], ['2, k, 5', [-0.0238741, -0.82042, 1.0]], ['2, k, 6', [0.0345491, -0.961435, 1.0]], ['2, k, 7', [0.072064, -0.979259, 1.0]], ['2, k, 8', [0.437408, -0.6619, 1.0]], ['2, k, 9', [0.597428, -0.811864, 1.0]], ['2, k, 10', [0.489021, -0.917728, 1.0]], ['2, k, 11', [0.443912, -0.936768, 1.0]], ['2, k, 12', [0.173745, -1.10746, 1.0]], ['2, k, 13', [0.158279, -1.34649, 1.0]], ['2, k, 14', [0.137321, -1.73462, 1.0]], ['2, k, 15', [0.110863, -1.76124, 1.0]], ['2, k, 16', [0.327311, -1.10153, 1.0]], ['2, k, 17', [0.36005, -1.3471, 1.0]], ['2, k, 18', [0.412879, -1.72186, 1.0]], ['2, k, 19', [0.401632, -1.76068, 1.0]], ['2, k, 20', [0.264768, -0.634642, 1.0]], ['2, k, 21', [0.0851151, -1.03814, 1.0]], ['2, k, 22', [0.0998787, -0.944026, 1.0]], ['2, k, 23', [0.406957, -0.983088, 1.0]], ['2, k, 24', [0.403337, -0.888752, 1.0]]]
[['2, k, 0', [0.260932, -1.1167, 1.0]], ['2, k, 1', [0.264293, -0.840343, 1.0]], ['2, k, 2', [0.268881, -0.566183, 1.0]], ['2, k, 3', [0.292262, -0.432264, 1.0]], ['2, k, 4', [0.101084, -0.657967, 1.0]], ['2, k, 5', [-0.0229721, -0.820709, 1.0]], ['2, k, 6', [0.0374042, -0.961248, 1.0]], ['2, k, 7', [0.0761104, -0.979291, 1.0]], ['2, k, 8', [0.441118, -0.66118, 1.0]], ['2, k, 9', [0.600631, -0.811809, 1.0]], ['2, k, 10', [0.492341, -0.915205, 1.0]], ['2, k, 11', [0.442032, -0.937039, 1.0]], ['2, k, 12', [0.181161, -1.10637, 1.0]], ['2, k, 13', [0.165236, -1.34722, 1.0]], ['2, k, 14', [0.143941, -1.73351, 1.0]], ['2, k, 15', [0.118811, -1.76034, 1.0]], ['2, k, 16', [0.335311, -1.10067, 1.0]], ['2, k, 17', [0.366717, -1.34758, 1.0]], ['2, k, 18', [0.417406, -1.72192, 1.0]], ['2, k, 19', [0.406879, -1.75863, 1.0]], ['2, k, 20', [0.267687, -0.634508, 1.0]], ['2, k, 21', [0.090885, -1.0416, 1.0]], ['2, k, 22', [0.103179, -0.943562, 1.0]], ['2, k, 23', [0.398901, -0.975643, 1.0]], ['2, k, 24', [0.402547, -0.884482, 1.0]]]
[['2, k, 0', [0.266778, -1.11692, 1.0]], ['2, k, 1', [0.268366, -0.840078, 1.0]], ['2, k, 2', [0.270956, -0.565626, 1.0]], ['2, k, 3', [0.293893, -0.432528, 1.0]], ['2, k, 4', [0.106938, -0.658982, 1.0]], ['2, k, 5', [-0.0184897, -0.819266, 1.0]], ['2, k, 6', [0.0402644, -0.964141, 1.0]], ['2, k, 7', [0.0826959, -0.983583, 1.0]], ['2, k, 8', [0.444963, -0.660898, 1.0]], ['2, k, 9', [0.601391, -0.812016, 1.0]], ['2, k, 10', [0.494422, -0.914696, 1.0]], ['2, k, 11', [0.444177, -0.938098, 1.0]], ['2, k, 12', [0.18612, -1.10641, 1.0]], ['2, k, 13', [0.170506, -1.34698, 1.0]], ['2, k, 14', [0.149727, -1.7336, 1.0]], ['2, k, 15', [0.126281, -1.76067, 1.0]], ['2, k, 16', [0.341503, -1.10111, 1.0]], ['2, k, 17', [0.382689, -1.33917, 1.0]], ['2, k, 18', [0.450719, -1.71788, 1.0]], ['2, k, 19', [0.445834, -1.75516, 1.0]], ['2, k, 20', [0.270278, -0.634027, 1.0]], ['2, k, 21', [0.0952704, -1.04284, 1.0]], ['2, k, 22', [0.108276, -0.949169, 1.0]], ['2, k, 23', [0.40117, -0.975531, 1.0]], ['2, k, 24', [0.402773, -0.880664, 1.0]]]
[['2, k, 0', [0.274131, -1.11674, 1.0]], ['2, k, 1', [0.272682, -0.839985, 1.0]], ['2, k, 2', [0.27234, -0.565604, 1.0]], ['2, k, 3', [0.294965, -0.432569, 1.0]], ['2, k, 4', [0.109134, -0.659361, 1.0]], ['2, k, 5', [-0.0163416, -0.819071, 1.0]], ['2, k, 6', [0.0469886, -0.962844, 1.0]], ['2, k, 7', [0.0893453, -0.981676, 1.0]], ['2, k, 8', [0.450186, -0.659811, 1.0]], ['2, k, 9', [0.603371, -0.810078, 1.0]], ['2, k, 10', [0.498755, -0.916034, 1.0]], ['2, k, 11', [0.453297, -0.937128, 1.0]], ['2, k, 12', [0.193699, -1.10644, 1.0]], ['2, k, 13', [0.179423, -1.34284, 1.0]], ['2, k, 14', [0.160314, -1.73382, 1.0]], ['2, k, 15', [0.138343, -1.76048, 1.0]], ['2, k, 16', [0.34831, -1.10074, 1.0]], ['2, k, 17', [0.387963, -1.33959, 1.0]], ['2, k, 18', [0.453584, -1.71835, 1.0]], ['2, k, 19', [0.448988, -1.75456, 1.0]], ['2, k, 20', [0.272331, -0.634, 1.0]], ['2, k, 21', [0.103593, -1.04224, 1.0]], ['2, k, 22', [0.115579, -0.949553, 1.0]], ['2, k, 23', [0.412263, -0.980465, 1.0]], ['2, k, 24', [0.415452, -0.886654, 1.0]]]
[['2, k, 0', [0.280318, -1.11777, 1.0]], ['2, k, 1', [0.276913, -0.84046, 1.0]], ['2, k, 2', [0.274157, -0.56568, 1.0]], ['2, k, 3', [0.295926, -0.432511, 1.0]], ['2, k, 4', [0.111913, -0.659715, 1.0]], ['2, k, 5', [-0.0153093, -0.820707, 1.0]], ['2, k, 6', [0.0488935, -0.964847, 1.0]], ['2, k, 7', [0.0925362, -0.984211, 1.0]], ['2, k, 8', [0.452865, -0.659091, 1.0]], ['2, k, 9', [0.605936, -0.80875, 1.0]], ['2, k, 10', [0.503395, -0.914414, 1.0]], ['2, k, 11', [0.456577, -0.935281, 1.0]], ['2, k, 12', [0.19975, -1.10759, 1.0]], ['2, k, 13', [0.184275, -1.34149, 1.0]], ['2, k, 14', [0.163054, -1.73482, 1.0]], ['2, k, 15', [0.141403, -1.75993, 1.0]], ['2, k, 16', [0.354384, -1.10165, 1.0]], ['2, k, 17', [0.392315, -1.34222, 1.0]], ['2, k, 18', [0.454845, -1.72006, 1.0]], ['2, k, 19', [0.45003, -1.75595, 1.0]], ['2, k, 20', [0.274787, -0.634163, 1.0]], ['2, k, 21', [0.108348, -1.04435, 1.0]], ['2, k, 22', [0.119612, -0.949831, 1.0]], ['2, k, 23', [0.415174, -0.973709, 1.0]], ['2, k, 24', [0.417328, -0.88247, 1.0]]]
[['2, k, 0', [0.288703, -1.11804, 1.0]], ['2, k, 1', [0.282111, -0.839987, 1.0]], ['2, k, 2', [0.276342, -0.564865, 1.0]], ['2, k, 3', [0.297006, -0.432444, 1.0]], ['2, k, 4', [0.114296, -0.659839, 1.0]], ['2, k, 5', [-0.0141596, -0.820867, 1.0]], ['2, k, 6', [0.0542153, -0.964461, 1.0]], ['2, k, 7', [0.0995731, -0.983508, 1.0]], ['2, k, 8', [0.458971, -0.658049, 1.0]], ['2, k, 9', [0.606956, -0.808485, 1.0]], ['2, k, 10', [0.505603, -0.914221, 1.0]], ['2, k, 11', [0.460725, -0.936631, 1.0]], ['2, k, 12', [0.208785, -1.10781, 1.0]], ['2, k, 13', [0.18839, -1.3412, 1.0]], ['2, k, 14', [0.15942, -1.7343, 1.0]], ['2, k, 15', [0.137555, -1.75893, 1.0]], ['2, k, 16', [0.361978, -1.10198, 1.0]], ['2, k, 17', [0.396772, -1.34621, 1.0]], ['2, k, 18', [0.453503, -1.72148, 1.0]], ['2, k, 19', [0.448802, -1.75842, 1.0]], ['2, k, 20', [0.277701, -0.633393, 1.0]], ['2, k, 21', [0.119498, -1.04646, 1.0]], ['2, k, 22', [0.127213, -0.946279, 1.0]], ['2, k, 23', [0.417061, -0.973755, 1.0]], ['2, k, 24', [0.420276, -0.879126, 1.0]]]
[['2, k, 0', [0.293209, -1.11859, 1.0]], ['2, k, 1', [0.285176, -0.839665, 1.0]], ['2, k, 2', [0.277873, -0.563957, 1.0]], ['2, k, 3', [0.299018, -0.431821, 1.0]], ['2, k, 4', [0.121273, -0.658552, 1.0]], ['2, k, 5', [-0.0135139, -0.821282, 1.0]], ['2, k, 6', [0.0612607, -0.961797, 1.0]], ['2, k, 7', [0.106145, -0.980285, 1.0]], ['2, k, 8', [0.462355, -0.657017, 1.0]], ['2, k, 9', [0.610441, -0.805723, 1.0]], ['2, k, 10', [0.510036, -0.911655, 1.0]], ['2, k, 11', [0.467882, -0.933195, 1.0]], ['2, k, 12', [0.212539, -1.1083, 1.0]], ['2, k, 13', [0.193986, -1.34164, 1.0]], ['2, k, 14', [0.167997, -1.73512, 1.0]], ['2, k, 15', [0.148678, -1.76003, 1.0]], ['2, k, 16', [0.367115, -1.10261, 1.0]], ['2, k, 17', [0.399897, -1.34927, 1.0]], ['2, k, 18', [0.453031, -1.72308, 1.0]], ['2, k, 19', [0.449308, -1.75878, 1.0]], ['2, k, 20', [0.279624, -0.632604, 1.0]], ['2, k, 21', [0.125207, -1.0378, 1.0]], ['2, k, 22', [0.133231, -0.942424, 1.0]], ['2, k, 23', [0.429769, -0.973939, 1.0]], ['2, k, 24', [0.427163, -0.881621, 1.0]]]
[['2, k, 0', [0.300532, -1.11898, 1.0]], ['2, k, 1', [0.29094, -0.839147, 1.0]], ['2, k, 2', [0.281674, -0.562558, 1.0]], ['2, k, 3', [0.300933, -0.431058, 1.0]], ['2, k, 4', [0.129162, -0.657569, 1.0]], ['2, k, 5', [-0.0121865, -0.82183, 1.0]], ['2, k, 6', [0.0670568, -0.961275, 1.0]], ['2, k, 7', [0.111732, -0.981534, 1.0]], ['2, k, 8', [0.467639, -0.657103, 1.0]], ['2, k, 9', [0.613414, -0.803962, 1.0]], ['2, k, 10', [0.505215, -0.919988, 1.0]], ['2, k, 11', [0.460658, -0.943007, 1.0]], ['2, k, 12', [0.219581, -1.1088, 1.0]], ['2, k, 13', [0.198822, -1.34061, 1.0]], ['2, k, 14', [0.169162, -1.73523, 1.0]], ['2, k, 15', [0.151469, -1.76084, 1.0]], ['2, k, 16', [0.374527, -1.1029, 1.0]], ['2, k, 17', [0.403067, -1.35108, 1.0]], ['2, k, 18', [0.449878, -1.72472, 1.0]], ['2, k, 19', [0.447, -1.76018, 1.0]], ['2, k, 20', [0.283972, -0.631422, 1.0]], ['2, k, 21', [0.130558, -1.03914, 1.0]], ['2, k, 22', [0.141687, -0.94525, 1.0]], ['2, k, 23', [0.420228, -0.985398, 1.0]], ['2, k, 24', [0.417648, -0.889726, 1.0]]]
[['2, k, 0', [0.30551, -1.11912, 1.0]], ['2, k, 1', [0.294215, -0.839056, 1.0]], ['2, k, 2', [0.283563, -0.562149, 1.0]], ['2, k, 3', [0.303752, -0.429894, 1.0]], ['2, k, 4', [0.130507, -0.657441, 1.0]], ['2, k, 5', [-0.00833788, -0.819979, 1.0]], ['2, k, 6', [0.0791661, -0.951434, 1.0]], ['2, k, 7', [0.122132, -0.979321, 1.0]], ['2, k, 8', [0.469658, -0.65651, 1.0]], ['2, k, 9', [0.617084, -0.799511, 1.0]], ['2, k, 10', [0.50565, -0.920545, 1.0]], ['2, k, 11', [0.461113, -0.943327, 1.0]], ['2, k, 12', [0.224496, -1.10915, 1.0]], ['2, k, 13', [0.202514, -1.34086, 1.0]], ['2, k, 14', [0.170961, -1.73534, 1.0]], ['2, k, 15', [0.15326, -1.7614, 1.0]], ['2, k, 16', [0.379413, -1.10285, 1.0]], ['2, k, 17', [0.4067, -1.35397, 1.0]], ['2, k, 18', [0.450942, -1.72489, 1.0]], ['2, k, 19', [0.447903, -1.76098, 1.0]], ['2, k, 20', [0.286177, -0.631107, 1.0]], ['2, k, 21', [0.14807, -1.03023, 1.0]], ['2, k, 22', [0.156784, -0.929495, 1.0]], ['2, k, 23', [0.420165, -0.986736, 1.0]], ['2, k, 24', [0.417356, -0.890079, 1.0]]]
[['2, k, 0', [0.311822, -1.11977, 1.0]], ['2, k, 1', [0.298156, -0.83898, 1.0]], ['2, k, 2', [0.285485, -0.561516, 1.0]], ['2, k, 3', [0.306066, -0.429154, 1.0]], ['2, k, 4', [0.131774, -0.657595, 1.0]], ['2, k, 5', [-0.00467569, -0.818967, 1.0]], ['2, k, 6', [0.0860207, -0.956216, 1.0]], ['2, k, 7', [0.124604, -0.980888, 1.0]], ['2, k, 8', [0.472232, -0.655387, 1.0]], ['2, k, 9', [0.619452, -0.798143, 1.0]], ['2, k, 10', [0.518158, -0.917677, 1.0]], ['2, k, 11', [0.472996, -0.944009, 1.0]], ['2, k, 12', [0.23043, -1.10983, 1.0]], ['2, k, 13', [0.209652, -1.34187, 1.0]], ['2, k, 14', [0.180197, -1.73622, 1.0]], ['2, k, 15', [0.163185, -1.76318, 1.0]], ['2, k, 16', [0.386009, -1.10349, 1.0]], ['2, k, 17', [0.412757, -1.3582, 1.0]], ['2, k, 18', [0.455324, -1.72567, 1.0]], ['2, k, 19', [0.452227, -1.76184, 1.0]], ['2, k, 20', [0.288542, -0.630605, 1.0]], ['2, k, 21', [0.155411, -1.03119, 1.0]], ['2, k, 22', [0.157754, -0.934647, 1.0]], ['2, k, 23', [0.436232, -0.992906, 1.0]], ['2, k, 24', [0.429823, -0.893879, 1.0]]]
[['2, k, 0', [0.317337, -1.12025, 1.0]], ['2, k, 1', [0.302802, -0.838964, 1.0]], ['2, k, 2', [0.289034, -0.560843, 1.0]], ['2, k, 3', [0.307867, -0.428055, 1.0]], ['2, k, 4', [0.134142, -0.657184, 1.0]], ['2, k, 5', [-0.00134459, -0.818567, 1.0]], ['2, k, 6', [0.0903173, -0.953572, 1.0]], ['2, k, 7', [0.131904, -0.981367, 1.0]], ['2, k, 8', [0.474752, -0.654561, 1.0]], ['2, k, 9', [0.620717, -0.797034, 1.0]], ['2, k, 10', [0.518625, -0.918028, 1.0]], ['2, k, 11', [0.47546, -0.944761, 1.0]], ['2, k, 12', [0.235703, -1.11055, 1.0]], ['2, k, 13', [0.213907, -1.34334, 1.0]], ['2, k, 14', [0.18306, -1.73676, 1.0]], ['2, k, 15', [0.166343, -1.76356, 1.0]], ['2, k, 16', [0.391573, -1.10375, 1.0]], ['2, k, 17', [0.414949, -1.35917, 1.0]], ['2, k, 18', [0.452879, -1.72703, 1.0]], ['2, k, 19', [0.448999, -1.76211, 1.0]], ['2, k, 20', [0.292384, -0.63012, 1.0]], ['2, k, 21', [0.162669, -1.03157, 1.0]], ['2, k, 22', [0.166038, -0.935659, 1.0]], ['2, k, 23', [0.436737, -0.991981, 1.0]], ['2, k, 24', [0.43253, -0.893995, 1.0]]]
[['2, k, 0', [0.32176, -1.12133, 1.0]], ['2, k, 1', [0.305691, -0.839067, 1.0]], ['2, k, 2', [0.29085, -0.560158, 1.0]], ['2, k, 3', [0.30972, -0.427469, 1.0]], ['2, k, 4', [0.139232, -0.656885, 1.0]], ['2, k, 5', [0.000459889, -0.817791, 1.0]], ['2, k, 6', [0.0925253, -0.952364, 1.0]], ['2, k, 7', [0.135572, -0.981809, 1.0]], ['2, k, 8', [0.479258, -0.653425, 1.0]], ['2, k, 9', [0.622802, -0.79474, 1.0]], ['2, k, 10', [0.525012, -0.916315, 1.0]], ['2, k, 11', [0.482078, -0.940446, 1.0]], ['2, k, 12', [0.239966, -1.11149, 1.0]], ['2, k, 13', [0.217948, -1.34491, 1.0]], ['2, k, 14', [0.186937, -1.73768, 1.0]], ['2, k, 15', [0.171646, -1.76435, 1.0]], ['2, k, 16', [0.396038, -1.10497, 1.0]], ['2, k, 17', [0.420339, -1.3615, 1.0]], ['2, k, 18', [0.45924, -1.72757, 1.0]], ['2, k, 19', [0.45706, -1.76362, 1.0]], ['2, k, 20', [0.294403, -0.629653, 1.0]], ['2, k, 21', [0.167196, -1.02931, 1.0]], ['2, k, 22', [0.171712, -0.932054, 1.0]], ['2, k, 23', [0.442518, -0.983917, 1.0]], ['2, k, 24', [0.441719, -0.893912, 1.0]]]
[['2, k, 0', [0.325969, -1.12235, 1.0]], ['2, k, 1', [0.308482, -0.838945, 1.0]], ['2, k, 2', [0.29307, -0.559072, 1.0]], ['2, k, 3', [0.311088, -0.426894, 1.0]], ['2, k, 4', [0.141225, -0.656772, 1.0]], ['2, k, 5', [0.00244061, -0.817149, 1.0]], ['2, k, 6', [0.0951253, -0.95911, 1.0]], ['2, k, 7', [0.137491, -0.982945, 1.0]], ['2, k, 8', [0.483027, -0.651777, 1.0]], ['2, k, 9', [0.624924, -0.79203, 1.0]], ['2, k, 10', [0.554421, -0.915384, 1.0]], ['2, k, 11', [0.496724, -0.93282, 1.0]], ['2, k, 12', [0.244937, -1.1125, 1.0]], ['2, k, 13', [0.222395, -1.34503, 1.0]], ['2, k, 14', [0.190437, -1.7387, 1.0]], ['2, k, 15', [0.175977, -1.76333, 1.0]], ['2, k, 16', [0.39945, -1.10606, 1.0]], ['2, k, 17', [0.423145, -1.36288, 1.0]], ['2, k, 18', [0.461254, -1.72935, 1.0]], ['2, k, 19', [0.459158, -1.76298, 1.0]], ['2, k, 20', [0.296597, -0.628898, 1.0]], ['2, k, 21', [0.162009, -1.0411, 1.0]], ['2, k, 22', [0.169736, -0.943664, 1.0]], ['2, k, 23', [0.460738, -0.983033, 1.0]], ['2, k, 24', [0.456839, -0.882645, 1.0]]]
[['2, k, 0', [0.328701, -1.12291, 1.0]], ['2, k, 1', [0.311141, -0.839052, 1.0]], ['2, k, 2', [0.295236, -0.558499, 1.0]], ['2, k, 3', [0.312789, -0.426147, 1.0]], ['2, k, 4', [0.144408, -0.656263, 1.0]], ['2, k, 5', [0.0058655, -0.814861, 1.0]], ['2, k, 6', [0.0960853, -0.959763, 1.0]], ['2, k, 7', [0.141504, -0.985344, 1.0]], ['2, k, 8', [0.485015, -0.650959, 1.0]], ['2, k, 9', [0.628889, -0.788555, 1.0]], ['2, k, 10', [0.536799, -0.921562, 1.0]], ['2, k, 11', [0.484674, -0.943619, 1.0]], ['2, k, 12', [0.247522, -1.11319, 1.0]], ['2, k, 13', [0.226962, -1.34691, 1.0]], ['2, k, 14', [0.19843, -1.73975, 1.0]], ['2, k, 15', [0.184832, -1.76565, 1.0]], ['2, k, 16', [0.402253, -1.10648, 1.0]], ['2, k, 17', [0.427532, -1.36531, 1.0]], ['2, k, 18', [0.467243, -1.72917, 1.0]], ['2, k, 19', [0.465868, -1.76336, 1.0]], ['2, k, 20', [0.298931, -0.628502, 1.0]], ['2, k, 21', [0.162747, -1.04161, 1.0]], ['2, k, 22', [0.173345, -0.947815, 1.0]], ['2, k, 23', [0.441076, -0.990003, 1.0]], ['2, k, 24', [0.443432, -0.888838, 1.0]]]
[['2, k, 0', [0.332961, -1.12355, 1.0]], ['2, k, 1', [0.314272, -0.83894, 1.0]], ['2, k, 2', [0.297453, -0.557561, 1.0]], ['2, k, 3', [0.314064, -0.425237, 1.0]], ['2, k, 4', [0.146238, -0.656288, 1.0]], ['2, k, 5', [0.00880619, -0.814076, 1.0]], ['2, k, 6', [0.0976767, -0.960133, 1.0]], ['2, k, 7', [0.146129, -0.98579, 1.0]], ['2, k, 8', [0.488277, -0.64987, 1.0]], ['2, k, 9', [0.632326, -0.788781, 1.0]], ['2, k, 10', [0.560553, -0.911157, 1.0]], ['2, k, 11', [0.504762, -0.929709, 1.0]], ['2, k, 12', [0.251607, -1.11413, 1.0]], ['2, k, 13', [0.231265, -1.34913, 1.0]], ['2, k, 14', [0.203371, -1.74072, 1.0]], ['2, k, 15', [0.189958, -1.76688, 1.0]], ['2, k, 16', [0.406591, -1.10685, 1.0]], ['2, k, 17', [0.431114, -1.36641, 1.0]], ['2, k, 18', [0.469699, -1.72974, 1.0]], ['2, k, 19', [0.467985, -1.76366, 1.0]], ['2, k, 20', [0.301358, -0.627793, 1.0]], ['2, k, 21', [0.173092, -1.04426, 1.0]], ['2, k, 22', [0.180374, -0.943685, 1.0]], ['2, k, 23', [0.463323, -0.973402, 1.0]], ['2, k, 24', [0.465073, -0.880781, 1.0]]]
[['2, k, 0', [0.337662, -1.1263, 1.0]], ['2, k, 1', [0.317518, -0.840053, 1.0]], ['2, k, 2', [0.300418, -0.557724, 1.0]], ['2, k, 3', [0.315628, -0.424029, 1.0]], ['2, k, 4', [0.148049, -0.656201, 1.0]], ['2, k, 5', [0.0112202, -0.813767, 1.0]], ['2, k, 6', [0.101688, -0.959831, 1.0]], ['2, k, 7', [0.150102, -0.985933, 1.0]], ['2, k, 8', [0.490137, -0.649024, 1.0]], ['2, k, 9', [0.633844, -0.787106, 1.0]], ['2, k, 10', [0.560696, -0.910773, 1.0]], ['2, k, 11', [0.505545, -0.930897, 1.0]], ['2, k, 12', [0.256948, -1.11734, 1.0]], ['2, k, 13', [0.233354, -1.35158, 1.0]], ['2, k, 14', [0.200266, -1.74339, 1.0]], ['2, k, 15', [0.186366, -1.76757, 1.0]], ['2, k, 16', [0.410596, -1.10918, 1.0]], ['2, k, 17', [0.434499, -1.36923, 1.0]], ['2, k, 18', [0.472212, -1.73243, 1.0]], ['2, k, 19', [0.470094, -1.76515, 1.0]], ['2, k, 20', [0.304285, -0.628168, 1.0]], ['2, k, 21', [0.176888, -1.04639, 1.0]], ['2, k, 22', [0.179399, -0.947726, 1.0]], ['2, k, 23', [0.462742, -0.977228, 1.0]], ['2, k, 24', [0.46524, -0.874224, 1.0]]]
[['2, k, 0', [0.341886, -1.12884, 1.0]], ['2, k, 1', [0.3214, -0.841444, 1.0]], ['2, k, 2', [0.304422, -0.558189, 1.0]], ['2, k, 3', [0.316516, -0.423478, 1.0]], ['2, k, 4', [0.150684, -0.656503, 1.0]], ['2, k, 5', [0.0146296, -0.812958, 1.0]], ['2, k, 6', [0.10468, -0.960103, 1.0]], ['2, k, 7', [0.154765, -0.988495, 1.0]], ['2, k, 8', [0.492448, -0.647916, 1.0]], ['2, k, 9', [0.637373, -0.782543, 1.0]], ['2, k, 10', [0.55544, -0.923071, 1.0]], ['2, k, 11', [0.501951, -0.9442, 1.0]], ['2, k, 12', [0.261556, -1.12013, 1.0]], ['2, k, 13', [0.236284, -1.35403, 1.0]], ['2, k, 14', [0.200544, -1.7458, 1.0]], ['2, k, 15', [0.186546, -1.76875, 1.0]], ['2, k, 16', [0.41434, -1.11146, 1.0]], ['2, k, 17', [0.437861, -1.37227, 1.0]], ['2, k, 18', [0.474938, -1.73494, 1.0]], ['2, k, 19', [0.47247, -1.76682, 1.0]], ['2, k, 20', [0.308235, -0.628847, 1.0]], ['2, k, 21', [0.177744, -1.04818, 1.0]], ['2, k, 22', [0.185176, -0.948347, 1.0]], ['2, k, 23', [0.462209, -0.99456, 1.0]], ['2, k, 24', [0.461131, -0.892029, 1.0]]]
