[['2, k, 0', [-0.258651, -0.474012, 1.0]], ['2, k, 1', [-0.263422, -0.179654, 1.0]], ['2, k, 2', [-0.266436, 0.108365, 1.0]], ['2, k, 3', [-0.284031, 0.255705, 1.0]], ['2, k, 4', [-0.460757, 0.0202642, 1.0]], ['2, k, 5', [-0.574345, -0.132322, 1.0]], ['2, k, 6', [-0.410367, -0.168164, 1.0]], ['2, k, 7', [-0.345854, -0.176998, 1.0]], ['2, k, 8', [-0.0790104, 0.0212204, 1.0]], ['2, k, 9', [0.08207, -0.09229, 1.0]], ['2, k, 10', [-0.000829089, -0.263295, 1.0]], ['2, k, 11', [-0.0517396, -0.296759, 1.0]], ['2, k, 12', [-0.341943, -0.467209, 1.0]], ['2, k, 13', [-0.41367, -0.771653, 1.0]], ['2, k, 14', [-0.470296, -1.08442, 1.0]], ['2, k, 15', [-0.530802, -1.14534, 1.0]], ['2, k, 16', [-0.167776, -0.466987, 1.0]], ['2, k, 17', [-0.0981064, -0.784354, 1.0]], ['2, k, 18', [-0.0296182, -1.1055, 1.0]], ['2, k, 19', [0.0214822, -1.15148, 1.0]], ['2, k, 20', [-0.265984, 0.0372562, 1.0]], ['2, k, 21', [-0.298817, -0.189029, 1.0]], ['2, k, 22', [-0.326767, -0.110045, 1.0]], ['2, k, 23', [-0.0592645, -0.383444, 1.0]], ['2, k, 24', [-0.0841319, -0.271636, 1.0]]]
[['2, k, 0', [-0.237505, -0.46217, 1.0]], ['2, k, 1', [-0.258939, -0.178403, 1.0]], ['2, k, 2', [-0.272932, 0.100255, 1.0]], ['2, k, 3', [-0.301862, 0.24937, 1.0]], ['2, k, 4', [-0.471163, 0.00357568, 1.0]], ['2, k, 5', [-0.57643, -0.177071, 1.0]], ['2, k, 6', [-0.480538, -0.337395, 1.0]], ['2, k, 7', [-0.427593, -0.37285, 1.0]], ['2, k, 8', [-0.0868395, 0.0126931, 1.0]], ['2, k, 9', [0.0665667, -0.102062, 1.0]], ['2, k, 10', [-0.010049, -0.272208, 1.0]], ['2, k, 11', [-0.0571277, -0.332332, 1.0]], ['2, k, 12', [-0.322559, -0.464079, 1.0]], ['2, k, 13', [-0.400826, -0.753142, 1.0]], ['2, k, 14', [-0.488004, -1.07943, 1.0]], ['2, k, 15', [-0.52417, -1.14587, 1.0]], ['2, k, 16', [-0.145564, -0.44726, 1.0]], ['2, k, 17', [-0.0491937, -0.735744, 1.0]], ['2, k, 18', [-0.0210149, -1.08847, 1.0]], ['2, k, 19', [0.0126863, -1.14316, 1.0]], ['2, k, 20', [-0.270888, 0.031602, 1.0]], ['2, k, 21', [-0.385804, -0.456619, 1.0]], ['2, k, 22', [-0.377344, -0.412265, 1.0]], ['2, k, 23', [-0.0980566, -0.403198, 1.0]], ['2, k, 24', [-0.00479295, -0.341506, 1.0]]]
[['2, k, 0', [-0.235522, -0.462918, 1.0]], ['2, k, 1', [-0.257967, -0.179081, 1.0]], ['2, k, 2', [-0.273161, 0.0991951, 1.0]], ['2, k, 3', [-0.301365, 0.248125, 1.0]], ['2, k, 4', [-0.470959, 0.00278685, 1.0]], ['2, k, 5', [-0.575432, -0.178721, 1.0]], ['2, k, 6', [-0.480812, -0.339463, 1.0]], ['2, k, 7', [-0.424632, -0.376494, 1.0]], ['2, k, 8', [-0.0856334, 0.0128388, 1.0]], ['2, k, 9', [0.0668388, -0.101433, 1.0]], ['2, k, 10', [-0.0109682, -0.270756, 1.0]], ['2, k, 11', [-0.0563594, -0.325908, 1.0]], ['2, k, 12', [-0.320697, -0.465193, 1.0]], ['2, k, 13', [-0.397803, -0.753746, 1.0]], ['2, k, 14', [-0.488221, -1.08027, 1.0]], ['2, k, 15', [-0.524535, -1.14706, 1.0]], ['2, k, 16', [-0.143543, -0.447619, 1.0]], ['2, k, 17', [-0.0464749, -0.736028, 1.0]], ['2, k, 18', [-0.0206087, -1.08906, 1.0]], ['2, k, 19', [0.0136259, -1.14297, 1.0]], ['2, k, 20', [-0.270657, 0.0307724, 1.0]], ['2, k, 21', [-0.38487, -0.461816, 1.0]], ['2, k, 22', [-0.377124, -0.412062, 1.0]], ['2, k, 23', [-0.0987806, -0.395332, 1.0]], ['2, k, 24', [-0.00248754, -0.341507, 1.0]]]
[['2, k, 0', [-0.232099, -0.464321, 1.0]], ['2, k, 1', [-0.256246, -0.180029, 1.0]], ['2, k, 2', [-0.273073, 0.0984982, 1.0]], ['2, k, 3', [-0.300931, 0.247304, 1.0]], ['2, k, 4', [-0.470377, 0.00136975, 1.0]], ['2, k, 5', [-0.574849, -0.180364, 1.0]], ['2, k, 6', [-0.479806, -0.340836, 1.0]], ['2, k, 7', [-0.42402, -0.37559, 1.0]], ['2, k, 8', [-0.0859387, 0.0130365, 1.0]], ['2, k, 9', [0.0671945, -0.100517, 1.0]], ['2, k, 10', [-0.0131926, -0.26778, 1.0]], ['2, k, 11', [-0.0582363, -0.324905, 1.0]], ['2, k, 12', [-0.317067, -0.467234, 1.0]], ['2, k, 13', [-0.395811, -0.754416, 1.0]], ['2, k, 14', [-0.488061, -1.08096, 1.0]], ['2, k, 15', [-0.524651, -1.1476, 1.0]], ['2, k, 16', [-0.140439, -0.448373, 1.0]], ['2, k, 17', [-0.0437662, -0.735866, 1.0]], ['2, k, 18', [-0.0190334, -1.08876, 1.0]], ['2, k, 19', [0.0130306, -1.1452, 1.0]], ['2, k, 20', [-0.270191, 0.0300768, 1.0]], ['2, k, 21', [-0.384596, -0.461494, 1.0]], ['2, k, 22', [-0.380129, -0.345866, 1.0]], ['2, k, 23', [-0.103454, -0.39417, 1.0]], ['2, k, 24', [0.00195957, -0.345242, 1.0]]]
[['2, k, 0', [-0.228504, -0.465108, 1.0]], ['2, k, 1', [-0.25482, -0.180769, 1.0]], ['2, k, 2', [-0.273344, 0.0977568, 1.0]], ['2, k, 3', [-0.300821, 0.246791, 1.0]], ['2, k, 4', [-0.470186, 0.000342165, 1.0]], ['2, k, 5', [-0.574675, -0.180969, 1.0]], ['2, k, 6', [-0.479829, -0.341498, 1.0]], ['2, k, 7', [-0.424686, -0.374975, 1.0]], ['2, k, 8', [-0.086197, 0.0132537, 1.0]], ['2, k, 9', [0.0669551, -0.0995347, 1.0]], ['2, k, 10', [-0.0126874, -0.266935, 1.0]], ['2, k, 11', [-0.0574364, -0.325062, 1.0]], ['2, k, 12', [-0.313587, -0.468532, 1.0]], ['2, k, 13', [-0.393226, -0.754189, 1.0]], ['2, k, 14', [-0.48782, -1.08141, 1.0]], ['2, k, 15', [-0.52492, -1.14793, 1.0]], ['2, k, 16', [-0.136811, -0.448559, 1.0]], ['2, k, 17', [-0.0413122, -0.73467, 1.0]], ['2, k, 18', [-0.0178234, -1.08872, 1.0]], ['2, k, 19', [0.0131406, -1.14604, 1.0]], ['2, k, 20', [-0.270032, 0.029462, 1.0]], ['2, k, 21', [-0.384137, -0.460945, 1.0]], ['2, k, 22', [-0.380414, -0.346465, 1.0]], ['2, k, 23', [-0.103442, -0.394117, 1.0]], ['2, k, 24', [0.00213746, -0.345372, 1.0]]]
[['2, k, 0', [-0.226064, -0.465771, 1.0]], ['2, k, 1', [-0.253498, -0.181478, 1.0]], ['2, k, 2', [-0.273429, 0.0971147, 1.0]], ['2, k, 3', [-0.300582, 0.246125, 1.0]], ['2, k, 4', [-0.470029, -0.000279165, 1.0]], ['2, k, 5', [-0.571759, -0.189747, 1.0]], ['2, k, 6', [-0.475255, -0.349198, 1.0]], ['2, k, 7', [-0.418051, -0.383057, 1.0]], ['2, k, 8', [-0.0864226, 0.0134708, 1.0]], ['2, k, 9', [0.0670912, -0.0980721, 1.0]], ['2, k, 10', [-0.0118506, -0.265386, 1.0]], ['2, k, 11', [-0.0570164, -0.324088, 1.0]], ['2, k, 12', [-0.310945, -0.46978, 1.0]], ['2, k, 13', [-0.390934, -0.754454, 1.0]], ['2, k, 14', [-0.487261, -1.08222, 1.0]], ['2, k, 15', [-0.524972, -1.14788, 1.0]], ['2, k, 16', [-0.134639, -0.448691, 1.0]], ['2, k, 17', [-0.0400664, -0.734903, 1.0]], ['2, k, 18', [-0.0169935, -1.08927, 1.0]], ['2, k, 19', [0.0134648, -1.14618, 1.0]], ['2, k, 20', [-0.269775, 0.0288466, 1.0]], ['2, k, 21', [-0.375669, -0.465621, 1.0]], ['2, k, 22', [-0.379575, -0.347312, 1.0]], ['2, k, 23', [-0.102133, -0.393695, 1.0]], ['2, k, 24', [0.00320304, -0.350006, 1.0]]]
[['2, k, 0', [-0.223992, -0.466468, 1.0]], ['2, k, 1', [-0.252512, -0.181959, 1.0]], ['2, k, 2', [-0.273608, 0.0967989, 1.0]], ['2, k, 3', [-0.300579, 0.245508, 1.0]], ['2, k, 4', [-0.4698, -0.000753903, 1.0]], ['2, k, 5', [-0.571653, -0.18959, 1.0]], ['2, k, 6', [-0.474865, -0.348884, 1.0]], ['2, k, 7', [-0.418419, -0.382308, 1.0]], ['2, k, 8', [-0.086652, 0.0136892, 1.0]], ['2, k, 9', [0.0671963, -0.0969604, 1.0]], ['2, k, 10', [-0.0111339, -0.264392, 1.0]], ['2, k, 11', [-0.0563234, -0.323826, 1.0]], ['2, k, 12', [-0.30855, -0.470947, 1.0]], ['2, k, 13', [-0.390366, -0.756289, 1.0]], ['2, k, 14', [-0.486873, -1.08266, 1.0]], ['2, k, 15', [-0.525063, -1.14832, 1.0]], ['2, k, 16', [-0.132942, -0.448938, 1.0]], ['2, k, 17', [-0.0391928, -0.734907, 1.0]], ['2, k, 18', [-0.0165883, -1.0901, 1.0]], ['2, k, 19', [0.0128052, -1.14757, 1.0]], ['2, k, 20', [-0.269683, 0.0285434, 1.0]], ['2, k, 21', [-0.375589, -0.46553, 1.0]], ['2, k, 22', [-0.379546, -0.347474, 1.0]], ['2, k, 23', [-0.103149, -0.39296, 1.0]], ['2, k, 24', [0.00211669, -0.337952, 1.0]]]
[['2, k, 0', [-0.223093, -0.467265, 1.0]], ['2, k, 1', [-0.251832, -0.182531, 1.0]], ['2, k, 2', [-0.273628, 0.0962568, 1.0]], ['2, k, 3', [-0.300419, 0.24501, 1.0]], ['2, k, 4', [-0.469659, -0.00138987, 1.0]], ['2, k, 5', [-0.571783, -0.188979, 1.0]], ['2, k, 6', [-0.47034, -0.345924, 1.0]], ['2, k, 7', [-0.419159, -0.376918, 1.0]], ['2, k, 8', [-0.0868284, 0.0138784, 1.0]], ['2, k, 9', [0.0675319, -0.0964102, 1.0]], ['2, k, 10', [-0.0105451, -0.263774, 1.0]], ['2, k, 11', [-0.0560693, -0.323364, 1.0]], ['2, k, 12', [-0.307564, -0.472035, 1.0]], ['2, k, 13', [-0.388411, -0.755876, 1.0]], ['2, k, 14', [-0.486455, -1.08308, 1.0]], ['2, k, 15', [-0.525364, -1.14853, 1.0]], ['2, k, 16', [-0.132176, -0.44939, 1.0]], ['2, k, 17', [-0.037644, -0.733974, 1.0]], ['2, k, 18', [-0.0159445, -1.09029, 1.0]], ['2, k, 19', [0.0126948, -1.14916, 1.0]], ['2, k, 20', [-0.269464, 0.0280221, 1.0]], ['2, k, 21', [-0.370746, -0.459234, 1.0]], ['2, k, 22', [-0.377965, -0.346266, 1.0]], ['2, k, 23', [-0.0980592, -0.392392, 1.0]], ['2, k, 24', [0.00204263, -0.3438, 1.0]]]
[['2, k, 0', [-0.222735, -0.468375, 1.0]], ['2, k, 1', [-0.251209, -0.183108, 1.0]], ['2, k, 2', [-0.273537, 0.0961065, 1.0]], ['2, k, 3', [-0.300484, 0.244715, 1.0]], ['2, k, 4', [-0.469578, -0.00147932, 1.0]], ['2, k, 5', [-0.571698, -0.188672, 1.0]], ['2, k, 6', [-0.470801, -0.346115, 1.0]], ['2, k, 7', [-0.419804, -0.376375, 1.0]], ['2, k, 8', [-0.0860636, 0.0139956, 1.0]], ['2, k, 9', [0.0676628, -0.0961595, 1.0]], ['2, k, 10', [-0.0104291, -0.263324, 1.0]], ['2, k, 11', [-0.0563983, -0.322572, 1.0]], ['2, k, 12', [-0.307086, -0.472868, 1.0]], ['2, k, 13', [-0.387653, -0.756812, 1.0]], ['2, k, 14', [-0.485511, -1.08327, 1.0]], ['2, k, 15', [-0.525446, -1.14859, 1.0]], ['2, k, 16', [-0.131957, -0.450689, 1.0]], ['2, k, 17', [-0.0371973, -0.734433, 1.0]], ['2, k, 18', [-0.0147692, -1.09103, 1.0]], ['2, k, 19', [0.0129068, -1.1514, 1.0]], ['2, k, 20', [-0.269219, 0.0277543, 1.0]], ['2, k, 21', [-0.380611, -0.459283, 1.0]], ['2, k, 22', [-0.37883, -0.346966, 1.0]], ['2, k, 23', [-0.0979171, -0.391847, 1.0]], ['2, k, 24', [-0.00129502, -0.33173, 1.0]]]
[['2, k, 0', [-0.222346, -0.469252, 1.0]], ['2, k, 1', [-0.250772, -0.183565, 1.0]], ['2, k, 2', [-0.273465, 0.0958886, 1.0]], ['2, k, 3', [-0.300486, 0.244384, 1.0]], ['2, k, 4', [-0.469537, -0.00177348, 1.0]], ['2, k, 5', [-0.571703, -0.188568, 1.0]], ['2, k, 6', [-0.470614, -0.345847, 1.0]], ['2, k, 7', [-0.421656, -0.376405, 1.0]], ['2, k, 8', [-0.0856765, 0.0140655, 1.0]], ['2, k, 9', [0.0681862, -0.0937984, 1.0]], ['2, k, 10', [-0.00843473, -0.261609, 1.0]], ['2, k, 11', [-0.0555084, -0.316592, 1.0]], ['2, k, 12', [-0.306643, -0.473795, 1.0]], ['2, k, 13', [-0.387258, -0.75897, 1.0]], ['2, k, 14', [-0.484087, -1.08249, 1.0]], ['2, k, 15', [-0.524712, -1.14791, 1.0]], ['2, k, 16', [-0.131643, -0.451451, 1.0]], ['2, k, 17', [-0.0373682, -0.73559, 1.0]], ['2, k, 18', [-0.0144049, -1.09136, 1.0]], ['2, k, 19', [0.0128037, -1.15242, 1.0]], ['2, k, 20', [-0.269019, 0.0274769, 1.0]], ['2, k, 21', [-0.381489, -0.45893, 1.0]], ['2, k, 22', [-0.380209, -0.346235, 1.0]], ['2, k, 23', [-0.0925607, -0.38541, 1.0]], ['2, k, 24', [-0.00167687, -0.338435, 1.0]]]
[['2, k, 0', [-0.221997, -0.470309, 1.0]], ['2, k, 1', [-0.250375, -0.184038, 1.0]], ['2, k, 2', [-0.273447, 0.0958463, 1.0]], ['2, k, 3', [-0.300613, 0.244185, 1.0]], ['2, k, 4', [-0.469619, -0.00201045, 1.0]], ['2, k, 5', [-0.571665, -0.188107, 1.0]], ['2, k, 6', [-0.471305, -0.34589, 1.0]], ['2, k, 7', [-0.421742, -0.378674, 1.0]], ['2, k, 8', [-0.08514, 0.0143171, 1.0]], ['2, k, 9', [0.0688286, -0.0934, 1.0]], ['2, k, 10', [-0.00753957, -0.261249, 1.0]], ['2, k, 11', [-0.055672, -0.316549, 1.0]], ['2, k, 12', [-0.306277, -0.474884, 1.0]], ['2, k, 13', [-0.386693, -0.761482, 1.0]], ['2, k, 14', [-0.48329, -1.08272, 1.0]], ['2, k, 15', [-0.524903, -1.14765, 1.0]], ['2, k, 16', [-0.131329, -0.452415, 1.0]], ['2, k, 17', [-0.0383126, -0.736536, 1.0]], ['2, k, 18', [-0.0139882, -1.09162, 1.0]], ['2, k, 19', [0.0125122, -1.15362, 1.0]], ['2, k, 20', [-0.268906, 0.0273447, 1.0]], ['2, k, 21', [-0.38029, -0.457497, 1.0]], ['2, k, 22', [-0.383891, -0.344043, 1.0]], ['2, k, 23', [-0.0917674, -0.385629, 1.0]], ['2, k, 24', [-0.00407845, -0.331994, 1.0]]]
[['2, k, 0', [-0.222335, -0.471564, 1.0]], ['2, k, 1', [-0.250115, -0.184554, 1.0]], ['2, k, 2', [-0.273323, 0.0957894, 1.0]], ['2, k, 3', [-0.30074, 0.24408, 1.0]], ['2, k, 4', [-0.469695, -0.00201635, 1.0]], ['2, k, 5', [-0.587749, -0.163003, 1.0]], ['2, k, 6', [-0.486692, -0.320432, 1.0]], ['2, k, 7', [-0.443051, -0.34758, 1.0]], ['2, k, 8', [-0.0847184, 0.0146741, 1.0]], ['2, k, 9', [0.0697477, -0.0932931, 1.0]], ['2, k, 10', [-0.00135784, -0.264305, 1.0]], ['2, k, 11', [-0.0544757, -0.316733, 1.0]], ['2, k, 12', [-0.306566, -0.475737, 1.0]], ['2, k, 13', [-0.386454, -0.762494, 1.0]], ['2, k, 14', [-0.482692, -1.08315, 1.0]], ['2, k, 15', [-0.52494, -1.14767, 1.0]], ['2, k, 16', [-0.131713, -0.454067, 1.0]], ['2, k, 17', [-0.0395673, -0.737801, 1.0]], ['2, k, 18', [-0.0138942, -1.0918, 1.0]], ['2, k, 19', [0.0125203, -1.15414, 1.0]], ['2, k, 20', [-0.268687, 0.027175, 1.0]], ['2, k, 21', [-0.400496, -0.434693, 1.0]], ['2, k, 22', [-0.394881, -0.330001, 1.0]], ['2, k, 23', [-0.0891714, -0.38442, 1.0]], ['2, k, 24', [-0.00731153, -0.332922, 1.0]]]
[['2, k, 0', [-0.222701, -0.472486, 1.0]], ['2, k, 1', [-0.249989, -0.184981, 1.0]], ['2, k, 2', [-0.273287, 0.095777, 1.0]], ['2, k, 3', [-0.300838, 0.243979, 1.0]], ['2, k, 4', [-0.469711, -0.00198673, 1.0]], ['2, k, 5', [-0.58067, -0.170943, 1.0]], ['2, k, 6', [-0.482385, -0.329731, 1.0]], ['2, k, 7', [-0.433897, -0.362892, 1.0]], ['2, k, 8', [-0.0842313, 0.0152099, 1.0]], ['2, k, 9', [0.0704926, -0.0930852, 1.0]], ['2, k, 10', [-0.00228182, -0.263226, 1.0]], ['2, k, 11', [-0.0569373, -0.316063, 1.0]], ['2, k, 12', [-0.306889, -0.476405, 1.0]], ['2, k, 13', [-0.386428, -0.763366, 1.0]], ['2, k, 14', [-0.480114, -1.0825, 1.0]], ['2, k, 15', [-0.523695, -1.14637, 1.0]], ['2, k, 16', [-0.132115, -0.455207, 1.0]], ['2, k, 17', [-0.0406425, -0.738145, 1.0]], ['2, k, 18', [-0.0136644, -1.09196, 1.0]], ['2, k, 19', [0.0125477, -1.15458, 1.0]], ['2, k, 20', [-0.268547, 0.027056, 1.0]], ['2, k, 21', [-0.395094, -0.446405, 1.0]], ['2, k, 22', [-0.392355, -0.333803, 1.0]], ['2, k, 23', [-0.0921424, -0.385364, 1.0]], ['2, k, 24', [-0.0119234, -0.336921, 1.0]]]
[['2, k, 0', [-0.224536, -0.47349, 1.0]], ['2, k, 1', [-0.25033, -0.185244, 1.0]], ['2, k, 2', [-0.273269, 0.0958016, 1.0]], ['2, k, 3', [-0.301198, 0.243889, 1.0]], ['2, k, 4', [-0.470086, -0.00142346, 1.0]], ['2, k, 5', [-0.588716, -0.157494, 1.0]], ['2, k, 6', [-0.488461, -0.314828, 1.0]], ['2, k, 7', [-0.443124, -0.345529, 1.0]], ['2, k, 8', [-0.084982, 0.0155118, 1.0]], ['2, k, 9', [0.0707214, -0.0930082, 1.0]], ['2, k, 10', [-0.00258798, -0.262955, 1.0]], ['2, k, 11', [-0.058752, -0.315529, 1.0]], ['2, k, 12', [-0.308844, -0.477079, 1.0]], ['2, k, 13', [-0.386871, -0.764416, 1.0]], ['2, k, 14', [-0.479154, -1.08261, 1.0]], ['2, k, 15', [-0.523074, -1.14645, 1.0]], ['2, k, 16', [-0.133798, -0.456494, 1.0]], ['2, k, 17', [-0.0419402, -0.740126, 1.0]], ['2, k, 18', [-0.0132969, -1.09245, 1.0]], ['2, k, 19', [0.0123975, -1.15548, 1.0]], ['2, k, 20', [-0.268539, 0.027044, 1.0]], ['2, k, 21', [-0.40187, -0.425232, 1.0]], ['2, k, 22', [-0.396108, -0.325668, 1.0]], ['2, k, 23', [-0.0891067, -0.384117, 1.0]], ['2, k, 24', [-0.0098784, -0.348235, 1.0]]]
[['2, k, 0', [-0.226265, -0.473547, 1.0]], ['2, k, 1', [-0.250858, -0.18523, 1.0]], ['2, k, 2', [-0.273151, 0.0959564, 1.0]], ['2, k, 3', [-0.301457, 0.243865, 1.0]], ['2, k, 4', [-0.470593, -0.000478524, 1.0]], ['2, k, 5', [-0.591112, -0.151744, 1.0]], ['2, k, 6', [-0.490932, -0.308663, 1.0]], ['2, k, 7', [-0.446139, -0.34186, 1.0]], ['2, k, 8', [-0.0849404, 0.015746, 1.0]], ['2, k, 9', [0.071359, -0.0918591, 1.0]], ['2, k, 10', [-0.00230644, -0.261746, 1.0]], ['2, k, 11', [-0.0598532, -0.314497, 1.0]], ['2, k, 12', [-0.310851, -0.476804, 1.0]], ['2, k, 13', [-0.387913, -0.76659, 1.0]], ['2, k, 14', [-0.477584, -1.08291, 1.0]], ['2, k, 15', [-0.522864, -1.14555, 1.0]], ['2, k, 16', [-0.13525, -0.456818, 1.0]], ['2, k, 17', [-0.0442875, -0.742237, 1.0]], ['2, k, 18', [-0.0129049, -1.09257, 1.0]], ['2, k, 19', [0.0120096, -1.15637, 1.0]], ['2, k, 20', [-0.26845, 0.0271116, 1.0]], ['2, k, 21', [-0.403214, -0.424855, 1.0]], ['2, k, 22', [-0.402248, -0.313923, 1.0]], ['2, k, 23', [-0.0890172, -0.383777, 1.0]], ['2, k, 24', [-0.0175338, -0.338885, 1.0]]]
[['2, k, 0', [-0.228924, -0.473551, 1.0]], ['2, k, 1', [-0.251749, -0.185037, 1.0]], ['2, k, 2', [-0.27314, 0.0963159, 1.0]], ['2, k, 3', [-0.302, 0.244036, 1.0]], ['2, k, 4', [-0.470894, 0.000695621, 1.0]], ['2, k, 5', [-0.591819, -0.151033, 1.0]], ['2, k, 6', [-0.490675, -0.307144, 1.0]], ['2, k, 7', [-0.445642, -0.337536, 1.0]], ['2, k, 8', [-0.0850232, 0.0162309, 1.0]], ['2, k, 9', [0.0716338, -0.0912496, 1.0]], ['2, k, 10', [0.000952127, -0.263334, 1.0]], ['2, k, 11', [-0.0574256, -0.314983, 1.0]], ['2, k, 12', [-0.313328, -0.476423, 1.0]], ['2, k, 13', [-0.390325, -0.770023, 1.0]], ['2, k, 14', [-0.477156, -1.08295, 1.0]], ['2, k, 15', [-0.522553, -1.14515, 1.0]], ['2, k, 16', [-0.138049, -0.45723, 1.0]], ['2, k, 17', [-0.0473481, -0.743872, 1.0]], ['2, k, 18', [-0.0128183, -1.0925, 1.0]], ['2, k, 19', [0.012598, -1.15572, 1.0]], ['2, k, 20', [-0.268534, 0.0273664, 1.0]], ['2, k, 21', [-0.406429, -0.417417, 1.0]], ['2, k, 22', [-0.402733, -0.307811, 1.0]], ['2, k, 23', [-0.0824, -0.386196, 1.0]], ['2, k, 24', [-0.0237733, -0.34853, 1.0]]]
[['2, k, 0', [-0.232548, -0.473431, 1.0]], ['2, k, 1', [-0.253101, -0.184666, 1.0]], ['2, k, 2', [-0.273215, 0.0968452, 1.0]], ['2, k, 3', [-0.302911, 0.24479, 1.0]], ['2, k, 4', [-0.471455, 0.00220255, 1.0]], ['2, k, 5', [-0.594288, -0.147279, 1.0]], ['2, k, 6', [-0.492853, -0.302924, 1.0]], ['2, k, 7', [-0.446817, -0.335307, 1.0]], ['2, k, 8', [-0.0866518, 0.016967, 1.0]], ['2, k, 9', [0.0717171, -0.0905786, 1.0]], ['2, k, 10', [0.000511233, -0.262495, 1.0]], ['2, k, 11', [-0.059004, -0.31405, 1.0]], ['2, k, 12', [-0.317127, -0.47579, 1.0]], ['2, k, 13', [-0.392101, -0.770446, 1.0]], ['2, k, 14', [-0.476644, -1.08278, 1.0]], ['2, k, 15', [-0.522831, -1.14485, 1.0]], ['2, k, 16', [-0.141411, -0.45758, 1.0]], ['2, k, 17', [-0.0503345, -0.746712, 1.0]], ['2, k, 18', [-0.0129028, -1.09238, 1.0]], ['2, k, 19', [0.0126357, -1.15575, 1.0]], ['2, k, 20', [-0.268762, 0.0277777, 1.0]], ['2, k, 21', [-0.40859, -0.417935, 1.0]], ['2, k, 22', [-0.402365, -0.303642, 1.0]], ['2, k, 23', [-0.0816021, -0.386134, 1.0]], ['2, k, 24', [-0.0275382, -0.346506, 1.0]]]
[['2, k, 0', [-0.236198, -0.473045, 1.0]], ['2, k, 1', [-0.25464, -0.183913, 1.0]], ['2, k, 2', [-0.273229, 0.0980239, 1.0]], ['2, k, 3', [-0.303574, 0.245834, 1.0]], ['2, k, 4', [-0.471889, 0.00357995, 1.0]], ['2, k, 5', [-0.595263, -0.145496, 1.0]], ['2, k, 6', [-0.493268, -0.300611, 1.0]], ['2, k, 7', [-0.448057, -0.330304, 1.0]], ['2, k, 8', [-0.0880319, 0.0178127, 1.0]], ['2, k, 9', [0.0725012, -0.0879432, 1.0]], ['2, k, 10', [0.00195605, -0.260614, 1.0]], ['2, k, 11', [-0.0594803, -0.305699, 1.0]], ['2, k, 12', [-0.320693, -0.474889, 1.0]], ['2, k, 13', [-0.393397, -0.770083, 1.0]], ['2, k, 14', [-0.476893, -1.08309, 1.0]], ['2, k, 15', [-0.523226, -1.14478, 1.0]], ['2, k, 16', [-0.145131, -0.457735, 1.0]], ['2, k, 17', [-0.0539334, -0.749635, 1.0]], ['2, k, 18', [-0.0129905, -1.09261, 1.0]], ['2, k, 19', [0.012713, -1.15559, 1.0]], ['2, k, 20', [-0.26904, 0.0287254, 1.0]], ['2, k, 21', [-0.412168, -0.410372, 1.0]], ['2, k, 22', [-0.407492, -0.298141, 1.0]], ['2, k, 23', [-0.0785086, -0.381905, 1.0]], ['2, k, 24', [-0.0334124, -0.347035, 1.0]]]
[['2, k, 0', [-0.242674, -0.472342, 1.0]], ['2, k, 1', [-0.256644, -0.182864, 1.0]], ['2, k, 2', [-0.272857, 0.0996898, 1.0]], ['2, k, 3', [-0.303832, 0.246859, 1.0]], ['2, k, 4', [-0.47237, 0.00608996, 1.0]], ['2, k, 5', [-0.596195, -0.143778, 1.0]], ['2, k, 6', [-0.494256, -0.298717, 1.0]], ['2, k, 7', [-0.448627, -0.331148, 1.0]], ['2, k, 8', [-0.0894919, 0.0203498, 1.0]], ['2, k, 9', [0.0725475, -0.087453, 1.0]], ['2, k, 10', [-0.000365974, -0.259132, 1.0]], ['2, k, 11', [-0.062072, -0.304346, 1.0]], ['2, k, 12', [-0.326938, -0.473308, 1.0]], ['2, k, 13', [-0.395814, -0.769665, 1.0]], ['2, k, 14', [-0.477041, -1.08311, 1.0]], ['2, k, 15', [-0.52451, -1.14452, 1.0]], ['2, k, 16', [-0.151622, -0.457912, 1.0]], ['2, k, 17', [-0.0603847, -0.755774, 1.0]], ['2, k, 18', [-0.0129687, -1.09268, 1.0]], ['2, k, 19', [0.0136847, -1.15424, 1.0]], ['2, k, 20', [-0.269161, 0.0300041, 1.0]], ['2, k, 21', [-0.411958, -0.409161, 1.0]], ['2, k, 22', [-0.408679, -0.297517, 1.0]], ['2, k, 23', [-0.0807716, -0.381334, 1.0]], ['2, k, 24', [-0.0389888, -0.364665, 1.0]]]
