[['2, k, 0', [0.0246618, -0.341418, 1.0]], ['2, k, 1', [0.0221992, -0.0179044, 1.0]], ['2, k, 2', [0.0196966, 0.298717, 1.0]], ['2, k, 3', [0.0236434, 0.418468, 1.0]], ['2, k, 4', [-0.123191, 0.254457, 1.0]], ['2, k, 5', [-0.0122958, -0.0116994, 1.0]], ['2, k, 6', [-0.187522, 0.0462821, 1.0]], ['2, k, 7', [-0.205677, 0.143824, 1.0]], ['2, k, 8', [0.134938, 0.208869, 1.0]], ['2, k, 9', [0.160721, -0.0816214, 1.0]], ['2, k, 10', [0.235802, 0.0319068, 1.0]], ['2, k, 11', [0.222665, 0.139668, 1.0]], ['2, k, 12', [-0.0343868, -0.326999, 1.0]], ['2, k, 13', [-0.0721665, -0.75524, 1.0]], ['2, k, 14', [-0.0818607, -1.08967, 1.0]], ['2, k, 15', [-0.0818477, -1.12788, 1.0]], ['2, k, 16', [0.0831277, -0.347762, 1.0]], ['2, k, 17', [0.10568, -0.742361, 1.0]], ['2, k, 18', [0.107085, -1.0748, 1.0]], ['2, k, 19', [0.105103, -1.11324, 1.0]], ['2, k, 20', [0.020332, 0.220499, 1.0]], ['2, k, 21', [-0.276394, 0.127963, 1.0]], ['2, k, 22', [-0.147579, 0.135124, 1.0]], ['2, k, 23', [0.203724, 0.135641, 1.0]], ['2, k, 24', [0.275468, 0.144997, 1.0]]]
[['2, k, 0', [0.0196384, -0.316204, 1.0]], ['2, k, 1', [0.0225496, -0.00875456, 1.0]], ['2, k, 2', [0.025878, 0.290928, 1.0]], ['2, k, 3', [0.030369, 0.435184, 1.0]], ['2, k, 4', [-0.116522, 0.237493, 1.0]], ['2, k, 5', [-0.288987, 0.437593, 1.0]], ['2, k, 6', [-0.231371, 0.685045, 1.0]], ['2, k, 7', [-0.214072, 0.756661, 1.0]], ['2, k, 8', [0.167973, 0.222617, 1.0]], ['2, k, 9', [0.305633, 0.421723, 1.0]], ['2, k, 10', [0.250724, 0.664565, 1.0]], ['2, k, 11', [0.230704, 0.744224, 1.0]], ['2, k, 12', [-0.0464994, -0.318421, 1.0]], ['2, k, 13', [-0.0708207, -0.716283, 1.0]], ['2, k, 14', [-0.0804845, -1.10466, 1.0]], ['2, k, 15', [-0.0848625, -1.18221, 1.0]], ['2, k, 16', [0.085873, -0.308119, 1.0]], ['2, k, 17', [0.107518, -0.704413, 1.0]], ['2, k, 18', [0.106382, -1.09202, 1.0]], ['2, k, 19', [0.117891, -1.17044, 1.0]], ['2, k, 20', [0.0249841, 0.217053, 1.0]], ['2, k, 21', [-0.170449, 0.806308, 1.0]], ['2, k, 22', [-0.276108, 0.77566, 1.0]], ['2, k, 23', [0.197192, 0.785972, 1.0]], ['2, k, 24', [0.285533, 0.760301, 1.0]]]
[['2, k, 0', [0.0198169, -0.315584, 1.0]], ['2, k, 1', [0.0231822, -0.00760518, 1.0]], ['2, k, 2', [0.0270535, 0.293261, 1.0]], ['2, k, 3', [0.0314494, 0.43513, 1.0]], ['2, k, 4', [-0.11702, 0.239108, 1.0]], ['2, k, 5', [-0.281602, 0.4454, 1.0]], ['2, k, 6', [-0.231519, 0.696892, 1.0]], ['2, k, 7', [-0.220671, 0.773186, 1.0]], ['2, k, 8', [0.167793, 0.223575, 1.0]], ['2, k, 9', [0.303346, 0.429304, 1.0]], ['2, k, 10', [0.258227, 0.685777, 1.0]], ['2, k, 11', [0.235722, 0.757349, 1.0]], ['2, k, 12', [-0.0465623, -0.317734, 1.0]], ['2, k, 13', [-0.0709524, -0.71739, 1.0]], ['2, k, 14', [-0.0811212, -1.1073, 1.0]], ['2, k, 15', [-0.0853665, -1.18167, 1.0]], ['2, k, 16', [0.0862316, -0.307409, 1.0]], ['2, k, 17', [0.107921, -0.703258, 1.0]], ['2, k, 18', [0.106423, -1.09197, 1.0]], ['2, k, 19', [0.117229, -1.17023, 1.0]], ['2, k, 20', [0.0260345, 0.21899, 1.0]], ['2, k, 21', [-0.184263, 0.820577, 1.0]], ['2, k, 22', [-0.285691, 0.788979, 1.0]], ['2, k, 23', [0.208873, 0.805643, 1.0]], ['2, k, 24', [0.290585, 0.774535, 1.0]]]
[['2, k, 0', [0.020163, -0.31571, 1.0]], ['2, k, 1', [0.0241452, -0.00711611, 1.0]], ['2, k, 2', [0.0288116, 0.295185, 1.0]], ['2, k, 3', [0.0315454, 0.434293, 1.0]], ['2, k, 4', [-0.117217, 0.239683, 1.0]], ['2, k, 5', [-0.26195, 0.459242, 1.0]], ['2, k, 6', [-0.232177, 0.721979, 1.0]], ['2, k, 7', [-0.218454, 0.790639, 1.0]], ['2, k, 8', [0.168438, 0.225398, 1.0]], ['2, k, 9', [0.287533, 0.447617, 1.0]], ['2, k, 10', [0.256982, 0.714326, 1.0]], ['2, k, 11', [0.239406, 0.772821, 1.0]], ['2, k, 12', [-0.0463282, -0.317283, 1.0]], ['2, k, 13', [-0.0699339, -0.714489, 1.0]], ['2, k, 14', [-0.0815612, -1.1063, 1.0]], ['2, k, 15', [-0.0940855, -1.18066, 1.0]], ['2, k, 16', [0.0867905, -0.307998, 1.0]], ['2, k, 17', [0.108206, -0.702624, 1.0]], ['2, k, 18', [0.106805, -1.09082, 1.0]], ['2, k, 19', [0.116177, -1.17015, 1.0]], ['2, k, 20', [0.0275923, 0.220466, 1.0]], ['2, k, 21', [-0.181332, 0.832841, 1.0]], ['2, k, 22', [-0.276282, 0.801065, 1.0]], ['2, k, 23', [0.213869, 0.824167, 1.0]], ['2, k, 24', [0.305567, 0.783518, 1.0]]]
[['2, k, 0', [0.0206398, -0.314891, 1.0]], ['2, k, 1', [0.0245838, -0.00694947, 1.0]], ['2, k, 2', [0.0290346, 0.294584, 1.0]], ['2, k, 3', [0.0324886, 0.432883, 1.0]], ['2, k, 4', [-0.11759, 0.240251, 1.0]], ['2, k, 5', [-0.259374, 0.477026, 1.0]], ['2, k, 6', [-0.229672, 0.730323, 1.0]], ['2, k, 7', [-0.215143, 0.797506, 1.0]], ['2, k, 8', [0.169239, 0.226374, 1.0]], ['2, k, 9', [0.286398, 0.448806, 1.0]], ['2, k, 10', [0.256921, 0.724518, 1.0]], ['2, k, 11', [0.238132, 0.783409, 1.0]], ['2, k, 12', [-0.0461136, -0.316585, 1.0]], ['2, k, 13', [-0.0700333, -0.714634, 1.0]], ['2, k, 14', [-0.0899166, -1.08843, 1.0]], ['2, k, 15', [-0.095122, -1.17703, 1.0]], ['2, k, 16', [0.0874298, -0.306934, 1.0]], ['2, k, 17', [0.105792, -0.722098, 1.0]], ['2, k, 18', [0.105525, -1.08881, 1.0]], ['2, k, 19', [0.11889, -1.166, 1.0]], ['2, k, 20', [0.0278899, 0.220072, 1.0]], ['2, k, 21', [-0.17941, 0.843794, 1.0]], ['2, k, 22', [-0.274093, 0.810975, 1.0]], ['2, k, 23', [0.211776, 0.829706, 1.0]], ['2, k, 24', [0.298977, 0.798192, 1.0]]]
[['2, k, 0', [0.0209111, -0.314307, 1.0]], ['2, k, 1', [0.0253101, -0.00696504, 1.0]], ['2, k, 2', [0.0301828, 0.293427, 1.0]], ['2, k, 3', [0.0333852, 0.432459, 1.0]], ['2, k, 4', [-0.117659, 0.240938, 1.0]], ['2, k, 5', [-0.260143, 0.480129, 1.0]], ['2, k, 6', [-0.232344, 0.725851, 1.0]], ['2, k, 7', [-0.217015, 0.807404, 1.0]], ['2, k, 8', [0.16957, 0.226852, 1.0]], ['2, k, 9', [0.287371, 0.467122, 1.0]], ['2, k, 10', [0.258038, 0.734456, 1.0]], ['2, k, 11', [0.236095, 0.79481, 1.0]], ['2, k, 12', [-0.0459032, -0.31588, 1.0]], ['2, k, 13', [-0.0702622, -0.715799, 1.0]], ['2, k, 14', [-0.0868884, -1.10568, 1.0]], ['2, k, 15', [-0.094982, -1.18058, 1.0]], ['2, k, 16', [0.0876452, -0.306382, 1.0]], ['2, k, 17', [0.107541, -0.703344, 1.0]], ['2, k, 18', [0.105263, -1.08661, 1.0]], ['2, k, 19', [0.118728, -1.16601, 1.0]], ['2, k, 20', [0.0289482, 0.219246, 1.0]], ['2, k, 21', [-0.18221, 0.851486, 1.0]], ['2, k, 22', [-0.272511, 0.819384, 1.0]], ['2, k, 23', [0.207581, 0.843075, 1.0]], ['2, k, 24', [0.295244, 0.80348, 1.0]]]
[['2, k, 0', [0.0207767, -0.314002, 1.0]], ['2, k, 1', [0.0252335, -0.00698886, 1.0]], ['2, k, 2', [0.0300968, 0.293012, 1.0]], ['2, k, 3', [0.0338331, 0.43131, 1.0]], ['2, k, 4', [-0.117691, 0.241237, 1.0]], ['2, k, 5', [-0.260478, 0.483264, 1.0]], ['2, k, 6', [-0.232211, 0.736462, 1.0]], ['2, k, 7', [-0.213077, 0.811329, 1.0]], ['2, k, 8', [0.169742, 0.227177, 1.0]], ['2, k, 9', [0.288188, 0.470747, 1.0]], ['2, k, 10', [0.25833, 0.741436, 1.0]], ['2, k, 11', [0.238006, 0.800752, 1.0]], ['2, k, 12', [-0.0461144, -0.315496, 1.0]], ['2, k, 13', [-0.0707613, -0.71499, 1.0]], ['2, k, 14', [-0.0860341, -1.1067, 1.0]], ['2, k, 15', [-0.0913366, -1.17745, 1.0]], ['2, k, 16', [0.0875461, -0.30608, 1.0]], ['2, k, 17', [0.107527, -0.700662, 1.0]], ['2, k, 18', [0.105367, -1.08352, 1.0]], ['2, k, 19', [0.108107, -1.11714, 1.0]], ['2, k, 20', [0.0288706, 0.218933, 1.0]], ['2, k, 21', [-0.177548, 0.856854, 1.0]], ['2, k, 22', [-0.277822, 0.82515, 1.0]], ['2, k, 23', [0.211842, 0.848542, 1.0]], ['2, k, 24', [0.29714, 0.813282, 1.0]]]
[['2, k, 0', [0.0209868, -0.313717, 1.0]], ['2, k, 1', [0.025202, -0.00680254, 1.0]], ['2, k, 2', [0.0297401, 0.293176, 1.0]], ['2, k, 3', [0.0340864, 0.431177, 1.0]], ['2, k, 4', [-0.118008, 0.241659, 1.0]], ['2, k, 5', [-0.26241, 0.485064, 1.0]], ['2, k, 6', [-0.232742, 0.742159, 1.0]], ['2, k, 7', [-0.216097, 0.816973, 1.0]], ['2, k, 8', [0.169837, 0.227247, 1.0]], ['2, k, 9', [0.288613, 0.475277, 1.0]], ['2, k, 10', [0.26075, 0.744172, 1.0]], ['2, k, 11', [0.24126, 0.804203, 1.0]], ['2, k, 12', [-0.0459673, -0.315587, 1.0]], ['2, k, 13', [-0.0706024, -0.716384, 1.0]], ['2, k, 14', [-0.0847856, -1.1074, 1.0]], ['2, k, 15', [-0.0930956, -1.17827, 1.0]], ['2, k, 16', [0.0877028, -0.304636, 1.0]], ['2, k, 17', [0.107796, -0.700715, 1.0]], ['2, k, 18', [0.105428, -1.08336, 1.0]], ['2, k, 19', [0.108198, -1.117, 1.0]], ['2, k, 20', [0.0286016, 0.219094, 1.0]], ['2, k, 21', [-0.180744, 0.865629, 1.0]], ['2, k, 22', [-0.279366, 0.829659, 1.0]], ['2, k, 23', [0.212892, 0.852781, 1.0]], ['2, k, 24', [0.303298, 0.818376, 1.0]]]
[['2, k, 0', [0.0203957, -0.311554, 1.0]], ['2, k, 1', [0.0251516, -0.00635138, 1.0]], ['2, k, 2', [0.0302128, 0.291756, 1.0]], ['2, k, 3', [0.0338037, 0.43188, 1.0]], ['2, k, 4', [-0.118146, 0.242047, 1.0]], ['2, k, 5', [-0.264643, 0.479925, 1.0]], ['2, k, 6', [-0.235288, 0.738688, 1.0]], ['2, k, 7', [-0.215063, 0.82065, 1.0]], ['2, k, 8', [0.17012, 0.227766, 1.0]], ['2, k, 9', [0.289091, 0.478228, 1.0]], ['2, k, 10', [0.264012, 0.748109, 1.0]], ['2, k, 11', [0.244093, 0.809409, 1.0]], ['2, k, 12', [-0.0462499, -0.31468, 1.0]], ['2, k, 13', [-0.070619, -0.716769, 1.0]], ['2, k, 14', [-0.085108, -1.10804, 1.0]], ['2, k, 15', [-0.100997, -1.18454, 1.0]], ['2, k, 16', [0.0866784, -0.300935, 1.0]], ['2, k, 17', [0.107339, -0.69632, 1.0]], ['2, k, 18', [0.105438, -1.08346, 1.0]], ['2, k, 19', [0.108139, -1.11716, 1.0]], ['2, k, 20', [0.0289276, 0.218223, 1.0]], ['2, k, 21', [-0.176159, 0.869266, 1.0]], ['2, k, 22', [-0.277312, 0.83096, 1.0]], ['2, k, 23', [0.209693, 0.860687, 1.0]], ['2, k, 24', [0.304741, 0.824374, 1.0]]]
[['2, k, 0', [0.0207111, -0.311075, 1.0]], ['2, k, 1', [0.0252609, -0.00632777, 1.0]], ['2, k, 2', [0.0299618, 0.291335, 1.0]], ['2, k, 3', [0.0341989, 0.431326, 1.0]], ['2, k, 4', [-0.118143, 0.242572, 1.0]], ['2, k, 5', [-0.264909, 0.484055, 1.0]], ['2, k, 6', [-0.236536, 0.743029, 1.0]], ['2, k, 7', [-0.218587, 0.821391, 1.0]], ['2, k, 8', [0.170323, 0.227962, 1.0]], ['2, k, 9', [0.289511, 0.480813, 1.0]], ['2, k, 10', [0.265735, 0.751472, 1.0]], ['2, k, 11', [0.24473, 0.812052, 1.0]], ['2, k, 12', [-0.0458641, -0.314485, 1.0]], ['2, k, 13', [-0.0707745, -0.716654, 1.0]], ['2, k, 14', [-0.0827534, -1.10865, 1.0]], ['2, k, 15', [-0.094336, -1.17689, 1.0]], ['2, k, 16', [0.0868646, -0.300237, 1.0]], ['2, k, 17', [0.107329, -0.696767, 1.0]], ['2, k, 18', [0.105709, -1.08491, 1.0]], ['2, k, 19', [0.108487, -1.11861, 1.0]], ['2, k, 20', [0.0287819, 0.217896, 1.0]], ['2, k, 21', [-0.173572, 0.87498, 1.0]], ['2, k, 22', [-0.269363, 0.835289, 1.0]], ['2, k, 23', [0.216623, 0.866193, 1.0]], ['2, k, 24', [0.30579, 0.829229, 1.0]]]
[['2, k, 0', [0.0207071, -0.310271, 1.0]], ['2, k, 1', [0.0251842, -0.0060369, 1.0]], ['2, k, 2', [0.0297675, 0.291263, 1.0]], ['2, k, 3', [0.0341147, 0.431197, 1.0]], ['2, k, 4', [-0.118326, 0.243448, 1.0]], ['2, k, 5', [-0.265752, 0.486401, 1.0]], ['2, k, 6', [-0.235081, 0.744799, 1.0]], ['2, k, 7', [-0.217354, 0.818773, 1.0]], ['2, k, 8', [0.170821, 0.228424, 1.0]], ['2, k, 9', [0.290935, 0.483114, 1.0]], ['2, k, 10', [0.266355, 0.753232, 1.0]], ['2, k, 11', [0.246751, 0.815334, 1.0]], ['2, k, 12', [-0.0457746, -0.314018, 1.0]], ['2, k, 13', [-0.0705296, -0.716227, 1.0]], ['2, k, 14', [-0.0830776, -1.12027, 1.0]], ['2, k, 15', [-0.0944294, -1.17924, 1.0]], ['2, k, 16', [0.0867312, -0.299174, 1.0]], ['2, k, 17', [0.107255, -0.696855, 1.0]], ['2, k, 18', [0.102594, -1.09764, 1.0]], ['2, k, 19', [0.119206, -1.17055, 1.0]], ['2, k, 20', [0.0286213, 0.217896, 1.0]], ['2, k, 21', [-0.177123, 0.877134, 1.0]], ['2, k, 22', [-0.273789, 0.834252, 1.0]], ['2, k, 23', [0.216709, 0.870592, 1.0]], ['2, k, 24', [0.306928, 0.832331, 1.0]]]
[['2, k, 0', [0.0207394, -0.310347, 1.0]], ['2, k, 1', [0.0257188, -0.00626813, 1.0]], ['2, k, 2', [0.0311144, 0.290994, 1.0]], ['2, k, 3', [0.0345713, 0.431534, 1.0]], ['2, k, 4', [-0.118411, 0.243989, 1.0]], ['2, k, 5', [-0.265066, 0.48126, 1.0]], ['2, k, 6', [-0.237889, 0.740947, 1.0]], ['2, k, 7', [-0.215454, 0.82094, 1.0]], ['2, k, 8', [0.171291, 0.229574, 1.0]], ['2, k, 9', [0.292525, 0.485142, 1.0]], ['2, k, 10', [0.267455, 0.755195, 1.0]], ['2, k, 11', [0.246788, 0.816038, 1.0]], ['2, k, 12', [-0.0457755, -0.31396, 1.0]], ['2, k, 13', [-0.0711408, -0.715794, 1.0]], ['2, k, 14', [-0.0809427, -1.1167, 1.0]], ['2, k, 15', [-0.0968717, -1.17835, 1.0]], ['2, k, 16', [0.086837, -0.299552, 1.0]], ['2, k, 17', [0.107879, -0.697697, 1.0]], ['2, k, 18', [0.102685, -1.09226, 1.0]], ['2, k, 19', [0.105279, -1.12595, 1.0]], ['2, k, 20', [0.0297496, 0.217613, 1.0]], ['2, k, 21', [-0.175921, 0.874147, 1.0]], ['2, k, 22', [-0.27403, 0.838992, 1.0]], ['2, k, 23', [0.220528, 0.876335, 1.0]], ['2, k, 24', [0.308528, 0.830867, 1.0]]]
[['2, k, 0', [0.0212371, -0.30726, 1.0]], ['2, k, 1', [0.0261144, -0.00504875, 1.0]], ['2, k, 2', [0.0313018, 0.291219, 1.0]], ['2, k, 3', [0.0348512, 0.43073, 1.0]], ['2, k, 4', [-0.120825, 0.246698, 1.0]], ['2, k, 5', [-0.265514, 0.484811, 1.0]], ['2, k, 6', [-0.237737, 0.742755, 1.0]], ['2, k, 7', [-0.215704, 0.82334, 1.0]], ['2, k, 8', [0.178028, 0.244705, 1.0]], ['2, k, 9', [0.294213, 0.488506, 1.0]], ['2, k, 10', [0.268007, 0.753785, 1.0]], ['2, k, 11', [0.248802, 0.81354, 1.0]], ['2, k, 12', [-0.044876, -0.306362, 1.0]], ['2, k, 13', [-0.0711021, -0.715829, 1.0]], ['2, k, 14', [-0.080533, -1.1128, 1.0]], ['2, k, 15', [-0.0960264, -1.178, 1.0]], ['2, k, 16', [0.0870033, -0.299054, 1.0]], ['2, k, 17', [0.107786, -0.697754, 1.0]], ['2, k, 18', [0.101569, -1.09511, 1.0]], ['2, k, 19', [0.10258, -1.12875, 1.0]], ['2, k, 20', [0.0299879, 0.218006, 1.0]], ['2, k, 21', [-0.176026, 0.87623, 1.0]], ['2, k, 22', [-0.273543, 0.83739, 1.0]], ['2, k, 23', [0.220036, 0.872459, 1.0]], ['2, k, 24', [0.319546, 0.832014, 1.0]]]
[['2, k, 0', [0.0216181, -0.304153, 1.0]], ['2, k, 1', [0.0262776, -0.00339055, 1.0]], ['2, k, 2', [0.0312451, 0.291774, 1.0]], ['2, k, 3', [0.0348571, 0.430696, 1.0]], ['2, k, 4', [-0.122152, 0.247613, 1.0]], ['2, k, 5', [-0.266643, 0.486665, 1.0]], ['2, k, 6', [-0.238081, 0.742864, 1.0]], ['2, k, 7', [-0.215055, 0.821919, 1.0]], ['2, k, 8', [0.179829, 0.247726, 1.0]], ['2, k, 9', [0.294843, 0.488508, 1.0]], ['2, k, 10', [0.267808, 0.754118, 1.0]], ['2, k, 11', [0.249501, 0.814374, 1.0]], ['2, k, 12', [-0.0440484, -0.299151, 1.0]], ['2, k, 13', [-0.0710426, -0.715973, 1.0]], ['2, k, 14', [-0.0801303, -1.11312, 1.0]], ['2, k, 15', [-0.0950631, -1.17919, 1.0]], ['2, k, 16', [0.0870528, -0.298803, 1.0]], ['2, k, 17', [0.107708, -0.695849, 1.0]], ['2, k, 18', [0.102304, -1.09471, 1.0]], ['2, k, 19', [0.113896, -1.1647, 1.0]], ['2, k, 20', [0.02998, 0.218787, 1.0]], ['2, k, 21', [-0.174685, 0.871755, 1.0]], ['2, k, 22', [-0.265904, 0.838507, 1.0]], ['2, k, 23', [0.221419, 0.874352, 1.0]], ['2, k, 24', [0.317349, 0.833807, 1.0]]]
[['2, k, 0', [0.021707, -0.302835, 1.0]], ['2, k, 1', [0.0263021, -0.00303602, 1.0]], ['2, k, 2', [0.0311417, 0.291314, 1.0]], ['2, k, 3', [0.0347926, 0.430684, 1.0]], ['2, k, 4', [-0.12361, 0.248625, 1.0]], ['2, k, 5', [-0.265999, 0.476349, 1.0]], ['2, k, 6', [-0.238335, 0.743043, 1.0]], ['2, k, 7', [-0.21498, 0.821027, 1.0]], ['2, k, 8', [0.180265, 0.249102, 1.0]], ['2, k, 9', [0.295352, 0.488484, 1.0]], ['2, k, 10', [0.268368, 0.752308, 1.0]], ['2, k, 11', [0.24811, 0.812598, 1.0]], ['2, k, 12', [-0.0440321, -0.297184, 1.0]], ['2, k, 13', [-0.0713498, -0.713274, 1.0]], ['2, k, 14', [-0.0817025, -1.11563, 1.0]], ['2, k, 15', [-0.0928655, -1.17885, 1.0]], ['2, k, 16', [0.0870985, -0.298658, 1.0]], ['2, k, 17', [0.107834, -0.695733, 1.0]], ['2, k, 18', [0.0995543, -1.09374, 1.0]], ['2, k, 19', [0.116607, -1.16481, 1.0]], ['2, k, 20', [0.0299231, 0.218571, 1.0]], ['2, k, 21', [-0.176805, 0.873891, 1.0]], ['2, k, 22', [-0.268824, 0.835478, 1.0]], ['2, k, 23', [0.222398, 0.868969, 1.0]], ['2, k, 24', [0.315189, 0.832029, 1.0]]]
[['2, k, 0', [0.0217615, -0.303066, 1.0]], ['2, k, 1', [0.0266575, -0.00302764, 1.0]], ['2, k, 2', [0.0318916, 0.291537, 1.0]], ['2, k, 3', [0.0349347, 0.430651, 1.0]], ['2, k, 4', [-0.123321, 0.248361, 1.0]], ['2, k, 5', [-0.262989, 0.470815, 1.0]], ['2, k, 6', [-0.237679, 0.744394, 1.0]], ['2, k, 7', [-0.214755, 0.818161, 1.0]], ['2, k, 8', [0.178129, 0.244948, 1.0]], ['2, k, 9', [0.295399, 0.488542, 1.0]], ['2, k, 10', [0.268686, 0.751124, 1.0]], ['2, k, 11', [0.250859, 0.807218, 1.0]], ['2, k, 12', [-0.0441308, -0.296786, 1.0]], ['2, k, 13', [-0.0714963, -0.713927, 1.0]], ['2, k, 14', [-0.0829114, -1.1244, 1.0]], ['2, k, 15', [-0.0922898, -1.17896, 1.0]], ['2, k, 16', [0.0874639, -0.300932, 1.0]], ['2, k, 17', [0.105719, -0.720952, 1.0]], ['2, k, 18', [0.103475, -1.0941, 1.0]], ['2, k, 19', [0.116703, -1.16647, 1.0]], ['2, k, 20', [0.0305639, 0.218732, 1.0]], ['2, k, 21', [-0.16856, 0.871449, 1.0]], ['2, k, 22', [-0.266303, 0.833613, 1.0]], ['2, k, 23', [0.225794, 0.866788, 1.0]], ['2, k, 24', [0.315522, 0.829251, 1.0]]]
[['2, k, 0', [0.0217877, -0.303041, 1.0]], ['2, k, 1', [0.0265925, -0.00288081, 1.0]], ['2, k, 2', [0.0315065, 0.291893, 1.0]], ['2, k, 3', [0.0349596, 0.430658, 1.0]], ['2, k, 4', [-0.122611, 0.248007, 1.0]], ['2, k, 5', [-0.263349, 0.469953, 1.0]], ['2, k, 6', [-0.237672, 0.742624, 1.0]], ['2, k, 7', [-0.218152, 0.811136, 1.0]], ['2, k, 8', [0.178074, 0.244791, 1.0]], ['2, k, 9', [0.295559, 0.488363, 1.0]], ['2, k, 10', [0.26898, 0.747969, 1.0]], ['2, k, 11', [0.250531, 0.804274, 1.0]], ['2, k, 12', [-0.0440749, -0.295945, 1.0]], ['2, k, 13', [-0.0713583, -0.713848, 1.0]], ['2, k, 14', [-0.0804954, -1.11789, 1.0]], ['2, k, 15', [-0.0912551, -1.17813, 1.0]], ['2, k, 16', [0.0876285, -0.301763, 1.0]], ['2, k, 17', [0.105741, -0.700878, 1.0]], ['2, k, 18', [0.104856, -1.09155, 1.0]], ['2, k, 19', [0.115542, -1.16755, 1.0]], ['2, k, 20', [0.0302905, 0.219024, 1.0]], ['2, k, 21', [-0.174092, 0.865293, 1.0]], ['2, k, 22', [-0.272077, 0.828856, 1.0]], ['2, k, 23', [0.221052, 0.863299, 1.0]], ['2, k, 24', [0.307539, 0.830166, 1.0]]]
[['2, k, 0', [0.0226182, -0.302557, 1.0]], ['2, k, 1', [0.0269068, -0.00256738, 1.0]], ['2, k, 2', [0.0315079, 0.291996, 1.0]], ['2, k, 3', [0.0351807, 0.430571, 1.0]], ['2, k, 4', [-0.122302, 0.247796, 1.0]], ['2, k, 5', [-0.263713, 0.46806, 1.0]], ['2, k, 6', [-0.237179, 0.741702, 1.0]], ['2, k, 7', [-0.215259, 0.808211, 1.0]], ['2, k, 8', [0.177894, 0.244605, 1.0]], ['2, k, 9', [0.295994, 0.486576, 1.0]], ['2, k, 10', [0.267257, 0.745772, 1.0]], ['2, k, 11', [0.24329, 0.803532, 1.0]], ['2, k, 12', [-0.0432734, -0.295336, 1.0]], ['2, k, 13', [-0.0713418, -0.713846, 1.0]], ['2, k, 14', [-0.0795038, -1.11441, 1.0]], ['2, k, 15', [-0.0918535, -1.17914, 1.0]], ['2, k, 16', [0.0882908, -0.301647, 1.0]], ['2, k, 17', [0.106253, -0.700303, 1.0]], ['2, k, 18', [0.104998, -1.09236, 1.0]], ['2, k, 19', [0.116737, -1.16764, 1.0]], ['2, k, 20', [0.0303425, 0.219168, 1.0]], ['2, k, 21', [-0.17297, 0.855575, 1.0]], ['2, k, 22', [-0.262066, 0.826414, 1.0]], ['2, k, 23', [0.214868, 0.85751, 1.0]], ['2, k, 24', [0.297986, 0.819788, 1.0]]]
[['2, k, 0', [0.0226055, -0.302515, 1.0]], ['2, k, 1', [0.0269707, -0.00249823, 1.0]], ['2, k, 2', [0.0316973, 0.292109, 1.0]], ['2, k, 3', [0.0352711, 0.430608, 1.0]], ['2, k, 4', [-0.12194, 0.247638, 1.0]], ['2, k, 5', [-0.264491, 0.468589, 1.0]], ['2, k, 6', [-0.234215, 0.736924, 1.0]], ['2, k, 7', [-0.215243, 0.801534, 1.0]], ['2, k, 8', [0.177825, 0.244143, 1.0]], ['2, k, 9', [0.296804, 0.486161, 1.0]], ['2, k, 10', [0.263765, 0.739665, 1.0]], ['2, k, 11', [0.239245, 0.798886, 1.0]], ['2, k, 12', [-0.0434314, -0.294618, 1.0]], ['2, k, 13', [-0.0712805, -0.713558, 1.0]], ['2, k, 14', [-0.0813365, -1.11405, 1.0]], ['2, k, 15', [-0.0911846, -1.17836, 1.0]], ['2, k, 16', [0.0883318, -0.302149, 1.0]], ['2, k, 17', [0.106273, -0.700028, 1.0]], ['2, k, 18', [0.104249, -1.09249, 1.0]], ['2, k, 19', [0.117582, -1.16798, 1.0]], ['2, k, 20', [0.0304885, 0.219267, 1.0]], ['2, k, 21', [-0.174461, 0.846734, 1.0]], ['2, k, 22', [-0.267607, 0.81522, 1.0]], ['2, k, 23', [0.209825, 0.846285, 1.0]], ['2, k, 24', [0.29798, 0.808927, 1.0]]]
[['2, k, 0', [0.0225405, -0.302358, 1.0]], ['2, k, 1', [0.0269535, -0.00212779, 1.0]], ['2, k, 2', [0.0317131, 0.292671, 1.0]], ['2, k, 3', [0.0353382, 0.430891, 1.0]], ['2, k, 4', [-0.121768, 0.24748, 1.0]], ['2, k, 5', [-0.265818, 0.463132, 1.0]], ['2, k, 6', [-0.237137, 0.725797, 1.0]], ['2, k, 7', [-0.221859, 0.783091, 1.0]], ['2, k, 8', [0.177724, 0.243719, 1.0]], ['2, k, 9', [0.296624, 0.484893, 1.0]], ['2, k, 10', [0.259278, 0.730662, 1.0]], ['2, k, 11', [0.236681, 0.786998, 1.0]], ['2, k, 12', [-0.0435999, -0.294338, 1.0]], ['2, k, 13', [-0.0710594, -0.714025, 1.0]], ['2, k, 14', [-0.0815158, -1.11326, 1.0]], ['2, k, 15', [-0.0910666, -1.17839, 1.0]], ['2, k, 16', [0.0883244, -0.302138, 1.0]], ['2, k, 17', [0.103301, -0.725263, 1.0]], ['2, k, 18', [0.103666, -1.09611, 1.0]], ['2, k, 19', [0.119502, -1.16856, 1.0]], ['2, k, 20', [0.0305008, 0.21978, 1.0]], ['2, k, 21', [-0.184909, 0.832058, 1.0]], ['2, k, 22', [-0.284862, 0.797845, 1.0]], ['2, k, 23', [0.209662, 0.834702, 1.0]], ['2, k, 24', [0.294678, 0.797124, 1.0]]]
