[['2, k, 0', [-0.30545, -0.200873, 1.0]], ['2, k, 1', [-0.296022, 0.116038, 1.0]], ['2, k, 2', [-0.285065, 0.424218, 1.0]], ['2, k, 3', [-0.32279, 0.575414, 1.0]], ['2, k, 4', [-0.496958, 0.363804, 1.0]], ['2, k, 5', [-0.600755, 0.175179, 1.0]], ['2, k, 6', [-0.311813, 0.115015, 1.0]], ['2, k, 7', [-0.21634, 0.0952101, 1.0]], ['2, k, 8', [-0.104338, 0.329437, 1.0]], ['2, k, 9', [0.0889555, 0.164035, 1.0]], ['2, k, 10', [0.0324086, -0.0427039, 1.0]], ['2, k, 11', [-0.0486682, -0.0837145, 1.0]], ['2, k, 12', [-0.390565, -0.189915, 1.0]], ['2, k, 13', [-0.379725, -0.59245, 1.0]], ['2, k, 14', [-0.381645, -0.990695, 1.0]], ['2, k, 15', [-0.408447, -1.05664, 1.0]], ['2, k, 16', [-0.211435, -0.206037, 1.0]], ['2, k, 17', [-0.179829, -0.637293, 1.0]], ['2, k, 18', [-0.130666, -1.00775, 1.0]], ['2, k, 19', [-0.13562, -1.07129, 1.0]], ['2, k, 20', [-0.288077, 0.348452, 1.0]], ['2, k, 21', [-0.215459, 0.0948224, 1.0]], ['2, k, 22', [-0.21431, 0.0943167, 1.0]], ['2, k, 23', [-0.0759611, -0.159301, 1.0]], ['2, k, 24', [-0.0836559, -0.0636008, 1.0]]]
[['2, k, 0', [-0.280552, -0.389895, 1.0]], ['2, k, 1', [-0.284094, -0.0975128, 1.0]], ['2, k, 2', [-0.285763, 0.188303, 1.0]], ['2, k, 3', [-0.311899, 0.33131, 1.0]], ['2, k, 4', [-0.491453, 0.122449, 1.0]], ['2, k, 5', [-0.623592, -0.04141, 1.0]], ['2, k, 6', [-0.520971, -0.211765, 1.0]], ['2, k, 7', [-0.521119, -0.215281, 1.0]], ['2, k, 8', [-0.102789, 0.10228, 1.0]], ['2, k, 9', [0.103378, -0.0446659, 1.0]], ['2, k, 10', [0.0152741, -0.218955, 1.0]], ['2, k, 11', [-0.0224271, -0.251544, 1.0]], ['2, k, 12', [-0.368803, -0.386515, 1.0]], ['2, k, 13', [-0.399541, -0.768489, 1.0]], ['2, k, 14', [-0.360754, -1.00664, 1.0]], ['2, k, 15', [-0.41738, -1.06639, 1.0]], ['2, k, 16', [-0.184235, -0.382177, 1.0]], ['2, k, 17', [-0.102245, -0.757438, 1.0]], ['2, k, 18', [-0.140667, -1.00599, 1.0]], ['2, k, 19', [-0.1322, -1.06869, 1.0]], ['2, k, 20', [-0.285674, 0.117814, 1.0]], ['2, k, 21', [-0.523298, -0.227406, 1.0]], ['2, k, 22', [-0.511658, -0.211068, 1.0]], ['2, k, 23', [-0.0411, -0.313744, 1.0]], ['2, k, 24', [-0.064547, -0.235895, 1.0]]]
[['2, k, 0', [-0.279923, -0.395854, 1.0]], ['2, k, 1', [-0.284038, -0.105422, 1.0]], ['2, k, 2', [-0.286433, 0.17829, 1.0]], ['2, k, 3', [-0.312316, 0.323152, 1.0]], ['2, k, 4', [-0.491267, 0.117533, 1.0]], ['2, k, 5', [-0.622095, -0.0546163, 1.0]], ['2, k, 6', [-0.521234, -0.223176, 1.0]], ['2, k, 7', [-0.522391, -0.225821, 1.0]], ['2, k, 8', [-0.103185, 0.0968788, 1.0]], ['2, k, 9', [0.103039, -0.0498938, 1.0]], ['2, k, 10', [0.0136144, -0.223133, 1.0]], ['2, k, 11', [-0.0240922, -0.257284, 1.0]], ['2, k, 12', [-0.368386, -0.392792, 1.0]], ['2, k, 13', [-0.399453, -0.774316, 1.0]], ['2, k, 14', [-0.360614, -1.00944, 1.0]], ['2, k, 15', [-0.417062, -1.06652, 1.0]], ['2, k, 16', [-0.183423, -0.38765, 1.0]], ['2, k, 17', [-0.102446, -0.762681, 1.0]], ['2, k, 18', [-0.140694, -1.00718, 1.0]], ['2, k, 19', [-0.132116, -1.06885, 1.0]], ['2, k, 20', [-0.286149, 0.108333, 1.0]], ['2, k, 21', [-0.524784, -0.235685, 1.0]], ['2, k, 22', [-0.512914, -0.221498, 1.0]], ['2, k, 23', [-0.0376487, -0.31858, 1.0]], ['2, k, 24', [-0.070408, -0.244391, 1.0]]]
[['2, k, 0', [-0.280339, -0.401851, 1.0]], ['2, k, 1', [-0.283741, -0.113269, 1.0]], ['2, k, 2', [-0.285128, 0.168365, 1.0]], ['2, k, 3', [-0.313255, 0.315093, 1.0]], ['2, k, 4', [-0.491515, 0.109117, 1.0]], ['2, k, 5', [-0.62575, -0.0497342, 1.0]], ['2, k, 6', [-0.528655, -0.219374, 1.0]], ['2, k, 7', [-0.524271, -0.224683, 1.0]], ['2, k, 8', [-0.103879, 0.0907756, 1.0]], ['2, k, 9', [0.102846, -0.0552654, 1.0]], ['2, k, 10', [0.0120754, -0.227399, 1.0]], ['2, k, 11', [-0.00494147, -0.251046, 1.0]], ['2, k, 12', [-0.368726, -0.398342, 1.0]], ['2, k, 13', [-0.399983, -0.779456, 1.0]], ['2, k, 14', [-0.360589, -1.01012, 1.0]], ['2, k, 15', [-0.417108, -1.06662, 1.0]], ['2, k, 16', [-0.183903, -0.393913, 1.0]], ['2, k, 17', [-0.101665, -0.76823, 1.0]], ['2, k, 18', [-0.14095, -1.00772, 1.0]], ['2, k, 19', [-0.132123, -1.06898, 1.0]], ['2, k, 20', [-0.285127, 0.0989352, 1.0]], ['2, k, 21', [-0.527355, -0.235127, 1.0]], ['2, k, 22', [-0.511127, -0.220735, 1.0]], ['2, k, 23', [-0.0320087, -0.309959, 1.0]], ['2, k, 24', [-0.0277448, -0.231556, 1.0]]]
[['2, k, 0', [-0.280916, -0.408133, 1.0]], ['2, k, 1', [-0.284231, -0.120123, 1.0]], ['2, k, 2', [-0.285557, 0.161411, 1.0]], ['2, k, 3', [-0.313592, 0.307536, 1.0]], ['2, k, 4', [-0.491552, 0.10311, 1.0]], ['2, k, 5', [-0.622414, -0.0625543, 1.0]], ['2, k, 6', [-0.525348, -0.229555, 1.0]], ['2, k, 7', [-0.521934, -0.237682, 1.0]], ['2, k, 8', [-0.104648, 0.0836922, 1.0]], ['2, k, 9', [0.102877, -0.0596443, 1.0]], ['2, k, 10', [0.0172692, -0.236186, 1.0]], ['2, k, 11', [-0.0225959, -0.26575, 1.0]], ['2, k, 12', [-0.36937, -0.404452, 1.0]], ['2, k, 13', [-0.400229, -0.78518, 1.0]], ['2, k, 14', [-0.36051, -1.0104, 1.0]], ['2, k, 15', [-0.417371, -1.06681, 1.0]], ['2, k, 16', [-0.184394, -0.400176, 1.0]], ['2, k, 17', [-0.100787, -0.773666, 1.0]], ['2, k, 18', [-0.140972, -1.00809, 1.0]], ['2, k, 19', [-0.132156, -1.06904, 1.0]], ['2, k, 20', [-0.285568, 0.0919598, 1.0]], ['2, k, 21', [-0.52416, -0.258278, 1.0]], ['2, k, 22', [-0.510311, -0.235923, 1.0]], ['2, k, 23', [-0.0376933, -0.326061, 1.0]], ['2, k, 24', [-0.0546236, -0.245591, 1.0]]]
[['2, k, 0', [-0.28082, -0.413341, 1.0]], ['2, k, 1', [-0.284973, -0.125956, 1.0]], ['2, k, 2', [-0.287259, 0.155034, 1.0]], ['2, k, 3', [-0.313801, 0.300419, 1.0]], ['2, k, 4', [-0.490966, 0.0946349, 1.0]], ['2, k, 5', [-0.621422, -0.0674884, 1.0]], ['2, k, 6', [-0.526567, -0.237952, 1.0]], ['2, k, 7', [-0.522253, -0.243564, 1.0]], ['2, k, 8', [-0.105113, 0.0763956, 1.0]], ['2, k, 9', [0.0995592, -0.0743172, 1.0]], ['2, k, 10', [0.0149666, -0.251518, 1.0]], ['2, k, 11', [-0.00440305, -0.260693, 1.0]], ['2, k, 12', [-0.369372, -0.409665, 1.0]], ['2, k, 13', [-0.400344, -0.789909, 1.0]], ['2, k, 14', [-0.36229, -1.01251, 1.0]], ['2, k, 15', [-0.417543, -1.06692, 1.0]], ['2, k, 16', [-0.184204, -0.405255, 1.0]], ['2, k, 17', [-0.100287, -0.778161, 1.0]], ['2, k, 18', [-0.141025, -1.00929, 1.0]], ['2, k, 19', [-0.132036, -1.06968, 1.0]], ['2, k, 20', [-0.287018, 0.0857101, 1.0]], ['2, k, 21', [-0.525288, -0.258834, 1.0]], ['2, k, 22', [-0.513073, -0.239413, 1.0]], ['2, k, 23', [-0.0313108, -0.324758, 1.0]], ['2, k, 24', [-0.0269657, -0.238537, 1.0]]]
[['2, k, 0', [-0.280635, -0.418148, 1.0]], ['2, k, 1', [-0.285272, -0.131798, 1.0]], ['2, k, 2', [-0.288098, 0.148197, 1.0]], ['2, k, 3', [-0.314001, 0.292563, 1.0]], ['2, k, 4', [-0.491165, 0.0901197, 1.0]], ['2, k, 5', [-0.621233, -0.0714648, 1.0]], ['2, k, 6', [-0.526741, -0.241807, 1.0]], ['2, k, 7', [-0.52349, -0.245525, 1.0]], ['2, k, 8', [-0.105663, 0.0714412, 1.0]], ['2, k, 9', [0.0985517, -0.0789774, 1.0]], ['2, k, 10', [-0.00305706, -0.280664, 1.0]], ['2, k, 11', [-0.0525042, -0.300714, 1.0]], ['2, k, 12', [-0.369226, -0.4144, 1.0]], ['2, k, 13', [-0.400469, -0.793999, 1.0]], ['2, k, 14', [-0.363006, -1.01391, 1.0]], ['2, k, 15', [-0.41779, -1.06711, 1.0]], ['2, k, 16', [-0.183984, -0.410126, 1.0]], ['2, k, 17', [-0.0994666, -0.782216, 1.0]], ['2, k, 18', [-0.141518, -1.00981, 1.0]], ['2, k, 19', [-0.132086, -1.06977, 1.0]], ['2, k, 20', [-0.287718, 0.0791129, 1.0]], ['2, k, 21', [-0.520925, -0.26237, 1.0]], ['2, k, 22', [-0.508811, -0.23325, 1.0]], ['2, k, 23', [-0.0662961, -0.389853, 1.0]], ['2, k, 24', [-0.0885433, -0.29297, 1.0]]]
[['2, k, 0', [-0.28057, -0.422907, 1.0]], ['2, k, 1', [-0.285562, -0.136673, 1.0]], ['2, k, 2', [-0.288696, 0.143408, 1.0]], ['2, k, 3', [-0.314444, 0.286799, 1.0]], ['2, k, 4', [-0.490417, 0.0833285, 1.0]], ['2, k, 5', [-0.621088, -0.0760079, 1.0]], ['2, k, 6', [-0.539166, -0.249101, 1.0]], ['2, k, 7', [-0.522936, -0.247995, 1.0]], ['2, k, 8', [-0.105817, 0.0657871, 1.0]], ['2, k, 9', [0.0987062, -0.0814312, 1.0]], ['2, k, 10', [-0.00301373, -0.280698, 1.0]], ['2, k, 11', [-0.0505532, -0.302524, 1.0]], ['2, k, 12', [-0.36937, -0.418952, 1.0]], ['2, k, 13', [-0.400962, -0.797909, 1.0]], ['2, k, 14', [-0.36381, -1.01481, 1.0]], ['2, k, 15', [-0.418191, -1.06723, 1.0]], ['2, k, 16', [-0.183714, -0.4149, 1.0]], ['2, k, 17', [-0.0983428, -0.786305, 1.0]], ['2, k, 18', [-0.141714, -1.00991, 1.0]], ['2, k, 19', [-0.132032, -1.06991, 1.0]], ['2, k, 20', [-0.288245, 0.0742842, 1.0]], ['2, k, 21', [-0.524724, -0.258556, 1.0]], ['2, k, 22', [-0.514884, -0.2462, 1.0]], ['2, k, 23', [-0.0630122, -0.390644, 1.0]], ['2, k, 24', [-0.0894266, -0.295219, 1.0]]]
[['2, k, 0', [-0.280719, -0.427806, 1.0]], ['2, k, 1', [-0.285762, -0.140687, 1.0]], ['2, k, 2', [-0.28891, 0.140206, 1.0]], ['2, k, 3', [-0.314443, 0.282237, 1.0]], ['2, k, 4', [-0.490184, 0.078679, 1.0]], ['2, k, 5', [-0.620735, -0.0842298, 1.0]], ['2, k, 6', [-0.533904, -0.251685, 1.0]], ['2, k, 7', [-0.522731, -0.257918, 1.0]], ['2, k, 8', [-0.105672, 0.0615725, 1.0]], ['2, k, 9', [0.0986983, -0.0838027, 1.0]], ['2, k, 10', [-0.00277246, -0.280888, 1.0]], ['2, k, 11', [-0.052881, -0.304687, 1.0]], ['2, k, 12', [-0.369643, -0.423545, 1.0]], ['2, k, 13', [-0.401261, -0.801981, 1.0]], ['2, k, 14', [-0.363111, -1.01494, 1.0]], ['2, k, 15', [-0.418942, -1.0678, 1.0]], ['2, k, 16', [-0.183736, -0.419949, 1.0]], ['2, k, 17', [-0.0971201, -0.790452, 1.0]], ['2, k, 18', [-0.141726, -1.01064, 1.0]], ['2, k, 19', [-0.131987, -1.07055, 1.0]], ['2, k, 20', [-0.288458, 0.0708873, 1.0]], ['2, k, 21', [-0.516535, -0.273526, 1.0]], ['2, k, 22', [-0.512106, -0.251586, 1.0]], ['2, k, 23', [-0.0669694, -0.3874, 1.0]], ['2, k, 24', [-0.0912881, -0.291887, 1.0]]]
[['2, k, 0', [-0.280192, -0.431796, 1.0]], ['2, k, 1', [-0.285257, -0.1458, 1.0]], ['2, k, 2', [-0.288434, 0.134046, 1.0]], ['2, k, 3', [-0.314742, 0.277819, 1.0]], ['2, k, 4', [-0.489923, 0.0730501, 1.0]], ['2, k, 5', [-0.620477, -0.0876901, 1.0]], ['2, k, 6', [-0.527154, -0.256086, 1.0]], ['2, k, 7', [-0.52089, -0.256691, 1.0]], ['2, k, 8', [-0.106092, 0.0576763, 1.0]], ['2, k, 9', [0.0985572, -0.0861892, 1.0]], ['2, k, 10', [-0.00180836, -0.281729, 1.0]], ['2, k, 11', [-0.0478305, -0.30326, 1.0]], ['2, k, 12', [-0.369197, -0.427888, 1.0]], ['2, k, 13', [-0.401733, -0.805728, 1.0]], ['2, k, 14', [-0.363525, -1.01565, 1.0]], ['2, k, 15', [-0.418994, -1.06783, 1.0]], ['2, k, 16', [-0.183161, -0.423463, 1.0]], ['2, k, 17', [-0.0964424, -0.793573, 1.0]], ['2, k, 18', [-0.142373, -1.01097, 1.0]], ['2, k, 19', [-0.131949, -1.07106, 1.0]], ['2, k, 20', [-0.287974, 0.0649761, 1.0]], ['2, k, 21', [-0.526211, -0.266301, 1.0]], ['2, k, 22', [-0.511627, -0.253039, 1.0]], ['2, k, 23', [-0.0637409, -0.393928, 1.0]], ['2, k, 24', [-0.0902297, -0.293887, 1.0]]]
[['2, k, 0', [-0.280054, -0.435058, 1.0]], ['2, k, 1', [-0.28538, -0.149761, 1.0]], ['2, k, 2', [-0.288841, 0.129481, 1.0]], ['2, k, 3', [-0.31462, 0.273188, 1.0]], ['2, k, 4', [-0.489564, 0.0702364, 1.0]], ['2, k, 5', [-0.620075, -0.0904404, 1.0]], ['2, k, 6', [-0.523748, -0.257285, 1.0]], ['2, k, 7', [-0.522889, -0.259084, 1.0]], ['2, k, 8', [-0.106179, 0.0544998, 1.0]], ['2, k, 9', [0.0986368, -0.0897491, 1.0]], ['2, k, 10', [0.000783372, -0.27935, 1.0]], ['2, k, 11', [-0.0467586, -0.304214, 1.0]], ['2, k, 12', [-0.369197, -0.431219, 1.0]], ['2, k, 13', [-0.401761, -0.808715, 1.0]], ['2, k, 14', [-0.362419, -1.01613, 1.0]], ['2, k, 15', [-0.41964, -1.06827, 1.0]], ['2, k, 16', [-0.182892, -0.426563, 1.0]], ['2, k, 17', [-0.0959966, -0.796278, 1.0]], ['2, k, 18', [-0.142512, -1.0114, 1.0]], ['2, k, 19', [-0.131888, -1.07176, 1.0]], ['2, k, 20', [-0.28831, 0.0605501, 1.0]], ['2, k, 21', [-0.526937, -0.274976, 1.0]], ['2, k, 22', [-0.511027, -0.251283, 1.0]], ['2, k, 23', [-0.0628678, -0.390746, 1.0]], ['2, k, 24', [-0.0901227, -0.292892, 1.0]]]
[['2, k, 0', [-0.279283, -0.438069, 1.0]], ['2, k, 1', [-0.284955, -0.152986, 1.0]], ['2, k, 2', [-0.288759, 0.126103, 1.0]], ['2, k, 3', [-0.314507, 0.269528, 1.0]], ['2, k, 4', [-0.489455, 0.0668593, 1.0]], ['2, k, 5', [-0.620118, -0.0940881, 1.0]], ['2, k, 6', [-0.521371, -0.259098, 1.0]], ['2, k, 7', [-0.527302, -0.262928, 1.0]], ['2, k, 8', [-0.106264, 0.0519691, 1.0]], ['2, k, 9', [0.09894, -0.0923144, 1.0]], ['2, k, 10', [0.000558006, -0.282529, 1.0]], ['2, k, 11', [-0.0466381, -0.305485, 1.0]], ['2, k, 12', [-0.368492, -0.434361, 1.0]], ['2, k, 13', [-0.401649, -0.81148, 1.0]], ['2, k, 14', [-0.360917, -1.01637, 1.0]], ['2, k, 15', [-0.419865, -1.06827, 1.0]], ['2, k, 16', [-0.182085, -0.429348, 1.0]], ['2, k, 17', [-0.0948331, -0.798711, 1.0]], ['2, k, 18', [-0.142317, -1.01213, 1.0]], ['2, k, 19', [-0.131796, -1.07249, 1.0]], ['2, k, 20', [-0.288142, 0.0572038, 1.0]], ['2, k, 21', [-0.522291, -0.274545, 1.0]], ['2, k, 22', [-0.51266, -0.25761, 1.0]], ['2, k, 23', [-0.0642734, -0.392131, 1.0]], ['2, k, 24', [-0.088638, -0.293482, 1.0]]]
[['2, k, 0', [-0.278916, -0.440507, 1.0]], ['2, k, 1', [-0.284455, -0.155715, 1.0]], ['2, k, 2', [-0.288096, 0.123126, 1.0]], ['2, k, 3', [-0.314581, 0.266902, 1.0]], ['2, k, 4', [-0.489033, 0.0640973, 1.0]], ['2, k, 5', [-0.619841, -0.0961544, 1.0]], ['2, k, 6', [-0.505464, -0.256585, 1.0]], ['2, k, 7', [-0.521286, -0.260664, 1.0]], ['2, k, 8', [-0.106349, 0.0491257, 1.0]], ['2, k, 9', [0.099272, -0.0943413, 1.0]], ['2, k, 10', [0.00168227, -0.282246, 1.0]], ['2, k, 11', [-0.0438998, -0.30541, 1.0]], ['2, k, 12', [-0.368246, -0.436655, 1.0]], ['2, k, 13', [-0.400962, -0.813463, 1.0]], ['2, k, 14', [-0.359607, -1.01573, 1.0]], ['2, k, 15', [-0.419968, -1.06823, 1.0]], ['2, k, 16', [-0.181599, -0.43189, 1.0]], ['2, k, 17', [-0.0938699, -0.800942, 1.0]], ['2, k, 18', [-0.142346, -1.01229, 1.0]], ['2, k, 19', [-0.131751, -1.07256, 1.0]], ['2, k, 20', [-0.287522, 0.0542834, 1.0]], ['2, k, 21', [-0.519235, -0.26533, 1.0]], ['2, k, 22', [-0.512288, -0.256659, 1.0]], ['2, k, 23', [-0.0629135, -0.394616, 1.0]], ['2, k, 24', [-0.0879605, -0.285054, 1.0]]]
[['2, k, 0', [-0.277868, -0.442621, 1.0]], ['2, k, 1', [-0.283276, -0.158147, 1.0]], ['2, k, 2', [-0.286724, 0.120326, 1.0]], ['2, k, 3', [-0.314141, 0.264558, 1.0]], ['2, k, 4', [-0.487909, 0.0609155, 1.0]], ['2, k, 5', [-0.619473, -0.0976935, 1.0]], ['2, k, 6', [-0.509037, -0.2593, 1.0]], ['2, k, 7', [-0.515552, -0.264129, 1.0]], ['2, k, 8', [-0.106234, 0.0486329, 1.0]], ['2, k, 9', [0.0996811, -0.0961611, 1.0]], ['2, k, 10', [0.00406322, -0.281395, 1.0]], ['2, k, 11', [-0.0416755, -0.305774, 1.0]], ['2, k, 12', [-0.367318, -0.43896, 1.0]], ['2, k, 13', [-0.400462, -0.815539, 1.0]], ['2, k, 14', [-0.35681, -1.01929, 1.0]], ['2, k, 15', [-0.420043, -1.06834, 1.0]], ['2, k, 16', [-0.18047, -0.433758, 1.0]], ['2, k, 17', [-0.0930141, -0.802686, 1.0]], ['2, k, 18', [-0.142038, -1.01316, 1.0]], ['2, k, 19', [-0.131672, -1.07315, 1.0]], ['2, k, 20', [-0.286203, 0.0515788, 1.0]], ['2, k, 21', [-0.51672, -0.273624, 1.0]], ['2, k, 22', [-0.504495, -0.260535, 1.0]], ['2, k, 23', [-0.0604633, -0.37513, 1.0]], ['2, k, 24', [-0.0859708, -0.281401, 1.0]]]
[['2, k, 0', [-0.27722, -0.444212, 1.0]], ['2, k, 1', [-0.282516, -0.159856, 1.0]], ['2, k, 2', [-0.285851, 0.118545, 1.0]], ['2, k, 3', [-0.313596, 0.262533, 1.0]], ['2, k, 4', [-0.486834, 0.0588668, 1.0]], ['2, k, 5', [-0.618789, -0.0999091, 1.0]], ['2, k, 6', [-0.509508, -0.261793, 1.0]], ['2, k, 7', [-0.517436, -0.270482, 1.0]], ['2, k, 8', [-0.105786, 0.0458848, 1.0]], ['2, k, 9', [0.100212, -0.0977033, 1.0]], ['2, k, 10', [0.00621003, -0.280984, 1.0]], ['2, k, 11', [-0.041358, -0.306679, 1.0]], ['2, k, 12', [-0.36677, -0.440504, 1.0]], ['2, k, 13', [-0.400607, -0.816808, 1.0]], ['2, k, 14', [-0.356427, -1.01878, 1.0]], ['2, k, 15', [-0.420476, -1.06858, 1.0]], ['2, k, 16', [-0.179742, -0.435337, 1.0]], ['2, k, 17', [-0.0916885, -0.804158, 1.0]], ['2, k, 18', [-0.142082, -1.01339, 1.0]], ['2, k, 19', [-0.131614, -1.07343, 1.0]], ['2, k, 20', [-0.285358, 0.0498103, 1.0]], ['2, k, 21', [-0.518343, -0.289785, 1.0]], ['2, k, 22', [-0.506164, -0.264444, 1.0]], ['2, k, 23', [-0.0633055, -0.390459, 1.0]], ['2, k, 24', [-0.0863105, -0.290785, 1.0]]]
[['2, k, 0', [-0.276595, -0.445708, 1.0]], ['2, k, 1', [-0.282032, -0.161096, 1.0]], ['2, k, 2', [-0.285501, 0.117593, 1.0]], ['2, k, 3', [-0.313314, 0.261308, 1.0]], ['2, k, 4', [-0.486031, 0.0576393, 1.0]], ['2, k, 5', [-0.618325, -0.100668, 1.0]], ['2, k, 6', [-0.508403, -0.261174, 1.0]], ['2, k, 7', [-0.515702, -0.269023, 1.0]], ['2, k, 8', [-0.10523, 0.0439087, 1.0]], ['2, k, 9', [0.100516, -0.0988718, 1.0]], ['2, k, 10', [0.00854699, -0.280701, 1.0]], ['2, k, 11', [-0.0391977, -0.308243, 1.0]], ['2, k, 12', [-0.36623, -0.442048, 1.0]], ['2, k, 13', [-0.400376, -0.818066, 1.0]], ['2, k, 14', [-0.354956, -1.02134, 1.0]], ['2, k, 15', [-0.420428, -1.06857, 1.0]], ['2, k, 16', [-0.179055, -0.436739, 1.0]], ['2, k, 17', [-0.090795, -0.805467, 1.0]], ['2, k, 18', [-0.141849, -1.01372, 1.0]], ['2, k, 19', [-0.131542, -1.07326, 1.0]], ['2, k, 20', [-0.284975, 0.0487849, 1.0]], ['2, k, 21', [-0.514835, -0.28612, 1.0]], ['2, k, 22', [-0.504214, -0.271049, 1.0]], ['2, k, 23', [-0.06295, -0.387648, 1.0]], ['2, k, 24', [-0.0841382, -0.301095, 1.0]]]
[['2, k, 0', [-0.276241, -0.446417, 1.0]], ['2, k, 1', [-0.281512, -0.161814, 1.0]], ['2, k, 2', [-0.284814, 0.116892, 1.0]], ['2, k, 3', [-0.312863, 0.260404, 1.0]], ['2, k, 4', [-0.485535, 0.056822, 1.0]], ['2, k, 5', [-0.618322, -0.100754, 1.0]], ['2, k, 6', [-0.506641, -0.259895, 1.0]], ['2, k, 7', [-0.519193, -0.263428, 1.0]], ['2, k, 8', [-0.105049, 0.0430331, 1.0]], ['2, k, 9', [0.101167, -0.0994225, 1.0]], ['2, k, 10', [0.0108455, -0.280207, 1.0]], ['2, k, 11', [-0.0388695, -0.305433, 1.0]], ['2, k, 12', [-0.365911, -0.442664, 1.0]], ['2, k, 13', [-0.39973, -0.818564, 1.0]], ['2, k, 14', [-0.354746, -1.02134, 1.0]], ['2, k, 15', [-0.420106, -1.06847, 1.0]], ['2, k, 16', [-0.178676, -0.437523, 1.0]], ['2, k, 17', [-0.0901893, -0.806045, 1.0]], ['2, k, 18', [-0.141798, -1.01476, 1.0]], ['2, k, 19', [-0.131438, -1.07355, 1.0]], ['2, k, 20', [-0.28433, 0.0480769, 1.0]], ['2, k, 21', [-0.518017, -0.274311, 1.0]], ['2, k, 22', [-0.507327, -0.261568, 1.0]], ['2, k, 23', [-0.0630531, -0.384697, 1.0]], ['2, k, 24', [-0.0852616, -0.298131, 1.0]]]
[['2, k, 0', [-0.2759, -0.446721, 1.0]], ['2, k, 1', [-0.281138, -0.162249, 1.0]], ['2, k, 2', [-0.284417, 0.116348, 1.0]], ['2, k, 3', [-0.312143, 0.259859, 1.0]], ['2, k, 4', [-0.485294, 0.0563796, 1.0]], ['2, k, 5', [-0.618264, -0.100774, 1.0]], ['2, k, 6', [-0.500462, -0.25396, 1.0]], ['2, k, 7', [-0.517126, -0.271257, 1.0]], ['2, k, 8', [-0.104398, 0.0427029, 1.0]], ['2, k, 9', [0.10203, -0.0999643, 1.0]], ['2, k, 10', [0.0114293, -0.279763, 1.0]], ['2, k, 11', [-0.0377822, -0.304519, 1.0]], ['2, k, 12', [-0.365607, -0.442904, 1.0]], ['2, k, 13', [-0.399594, -0.818694, 1.0]], ['2, k, 14', [-0.356085, -1.02285, 1.0]], ['2, k, 15', [-0.4194, -1.06846, 1.0]], ['2, k, 16', [-0.178313, -0.437888, 1.0]], ['2, k, 17', [-0.0898106, -0.806167, 1.0]], ['2, k, 18', [-0.142071, -1.01493, 1.0]], ['2, k, 19', [-0.1314, -1.07357, 1.0]], ['2, k, 20', [-0.283937, 0.0475572, 1.0]], ['2, k, 21', [-0.516006, -0.287343, 1.0]], ['2, k, 22', [-0.504561, -0.271241, 1.0]], ['2, k, 23', [-0.0607068, -0.381445, 1.0]], ['2, k, 24', [-0.0817689, -0.286656, 1.0]]]
[['2, k, 0', [-0.275512, -0.446672, 1.0]], ['2, k, 1', [-0.280715, -0.162289, 1.0]], ['2, k, 2', [-0.283964, 0.116258, 1.0]], ['2, k, 3', [-0.311736, 0.259847, 1.0]], ['2, k, 4', [-0.48494, 0.0563275, 1.0]], ['2, k, 5', [-0.618093, -0.10015, 1.0]], ['2, k, 6', [-0.500521, -0.253111, 1.0]], ['2, k, 7', [-0.513766, -0.267254, 1.0]], ['2, k, 8', [-0.103909, 0.0426795, 1.0]], ['2, k, 9', [0.102606, -0.100287, 1.0]], ['2, k, 10', [0.0121393, -0.279473, 1.0]], ['2, k, 11', [-0.0374048, -0.303627, 1.0]], ['2, k, 12', [-0.365254, -0.442817, 1.0]], ['2, k, 13', [-0.398959, -0.818559, 1.0]], ['2, k, 14', [-0.356668, -1.02396, 1.0]], ['2, k, 15', [-0.4186, -1.06819, 1.0]], ['2, k, 16', [-0.177903, -0.437878, 1.0]], ['2, k, 17', [-0.0889971, -0.805903, 1.0]], ['2, k, 18', [-0.142064, -1.0149, 1.0]], ['2, k, 19', [-0.131411, -1.07355, 1.0]], ['2, k, 20', [-0.283492, 0.0474772, 1.0]], ['2, k, 21', [-0.498596, -0.3128, 1.0]], ['2, k, 22', [-0.496128, -0.311252, 1.0]], ['2, k, 23', [-0.0612711, -0.379431, 1.0]], ['2, k, 24', [-0.0808241, -0.277366, 1.0]]]
