[['2, k, 0', [-0.179335, -0.330881, 1.0]], ['2, k, 1', [-0.175102, -0.0411708, 1.0]], ['2, k, 2', [-0.16995, 0.242304, 1.0]], ['2, k, 3', [-0.170194, 0.360436, 1.0]], ['2, k, 4', [-0.344879, 0.15461, 1.0]], ['2, k, 5', [-0.404741, 0.0220453, 1.0]], ['2, k, 6', [-0.452045, -0.0658461, 1.0]], ['2, k, 7', [-0.471599, -0.0954748, 1.0]], ['2, k, 8', [-0.00797819, 0.149415, 1.0]], ['2, k, 9', [0.0801222, 0.0324702, 1.0]], ['2, k, 10', [0.11202, -0.0817669, 1.0]], ['2, k, 11', [0.129015, -0.0829921, 1.0]], ['2, k, 12', [-0.253633, -0.325298, 1.0]], ['2, k, 13', [-0.324586, -0.621633, 1.0]], ['2, k, 14', [-0.312924, -0.749436, 1.0]], ['2, k, 15', [-0.31539, -0.864959, 1.0]], ['2, k, 16', [-0.100295, -0.327738, 1.0]], ['2, k, 17', [-0.0527482, -0.625834, 1.0]], ['2, k, 18', [-0.0401986, -0.748973, 1.0]], ['2, k, 19', [-0.0296109, -0.863846, 1.0]], ['2, k, 20', [-0.171402, 0.172364, 1.0]], ['2, k, 21', [-0.47525, -0.104891, 1.0]], ['2, k, 22', [-0.513625, -0.0860506, 1.0]], ['2, k, 23', [0.14042, -0.0858784, 1.0]], ['2, k, 24', [0.188714, -0.0675205, 1.0]]]
[['2, k, 0', [-0.158603, -0.292423, 1.0]], ['2, k, 1', [-0.160179, -0.0197679, 1.0]], ['2, k, 2', [-0.161197, 0.246607, 1.0]], ['2, k, 3', [-0.154995, 0.359328, 1.0]], ['2, k, 4', [-0.313942, 0.171524, 1.0]], ['2, k, 5', [-0.452112, 0.144694, 1.0]], ['2, k, 6', [-0.463135, 0.248054, 1.0]], ['2, k, 7', [-0.459471, 0.280345, 1.0]], ['2, k, 8', [0.000957846, 0.179793, 1.0]], ['2, k, 9', [0.150068, 0.208627, 1.0]], ['2, k, 10', [0.182056, 0.307225, 1.0]], ['2, k, 11', [0.176922, 0.344171, 1.0]], ['2, k, 12', [-0.229746, -0.289201, 1.0]], ['2, k, 13', [-0.276869, -0.594927, 1.0]], ['2, k, 14', [-0.317149, -0.827368, 1.0]], ['2, k, 15', [-0.317959, -0.88334, 1.0]], ['2, k, 16', [-0.0834308, -0.287992, 1.0]], ['2, k, 17', [-0.0503698, -0.593931, 1.0]], ['2, k, 18', [-0.0294006, -0.828169, 1.0]], ['2, k, 19', [-0.0107477, -0.939418, 1.0]], ['2, k, 20', [-0.16109, 0.180911, 1.0]], ['2, k, 21', [-0.435208, 0.309849, 1.0]], ['2, k, 22', [-0.49327, 0.303567, 1.0]], ['2, k, 23', [0.170339, 0.385537, 1.0]], ['2, k, 24', [0.121398, 0.347691, 1.0]]]
[['2, k, 0', [-0.160672, -0.294485, 1.0]], ['2, k, 1', [-0.162861, -0.0225508, 1.0]], ['2, k, 2', [-0.164866, 0.242675, 1.0]], ['2, k, 3', [-0.15773, 0.355659, 1.0]], ['2, k, 4', [-0.317917, 0.168865, 1.0]], ['2, k, 5', [-0.454777, 0.135663, 1.0]], ['2, k, 6', [-0.465119, 0.228826, 1.0]], ['2, k, 7', [-0.459901, 0.2582, 1.0]], ['2, k, 8', [-0.00208632, 0.175711, 1.0]], ['2, k, 9', [0.141028, 0.180983, 1.0]], ['2, k, 10', [0.179732, 0.274637, 1.0]], ['2, k, 11', [0.175202, 0.313896, 1.0]], ['2, k, 12', [-0.231955, -0.291165, 1.0]], ['2, k, 13', [-0.277809, -0.593028, 1.0]], ['2, k, 14', [-0.316634, -0.82557, 1.0]], ['2, k, 15', [-0.317407, -0.881754, 1.0]], ['2, k, 16', [-0.0853156, -0.290142, 1.0]], ['2, k, 17', [-0.051088, -0.594086, 1.0]], ['2, k, 18', [-0.0165547, -0.923041, 1.0]], ['2, k, 19', [-0.0207634, -0.978265, 1.0]], ['2, k, 20', [-0.164487, 0.177293, 1.0]], ['2, k, 21', [-0.435429, 0.292432, 1.0]], ['2, k, 22', [-0.494952, 0.273989, 1.0]], ['2, k, 23', [0.167561, 0.352513, 1.0]], ['2, k, 24', [0.118183, 0.317936, 1.0]]]
[['2, k, 0', [-0.162995, -0.29648, 1.0]], ['2, k, 1', [-0.16443, -0.0256235, 1.0]], ['2, k, 2', [-0.165717, 0.237827, 1.0]], ['2, k, 3', [-0.160856, 0.351761, 1.0]], ['2, k, 4', [-0.321763, 0.166523, 1.0]], ['2, k, 5', [-0.459286, 0.120716, 1.0]], ['2, k, 6', [-0.467777, 0.201478, 1.0]], ['2, k, 7', [-0.460762, 0.233241, 1.0]], ['2, k, 8', [-0.00654494, 0.170603, 1.0]], ['2, k, 9', [0.135301, 0.157554, 1.0]], ['2, k, 10', [0.174909, 0.244694, 1.0]], ['2, k, 11', [0.170772, 0.278158, 1.0]], ['2, k, 12', [-0.234295, -0.293067, 1.0]], ['2, k, 13', [-0.279936, -0.595796, 1.0]], ['2, k, 14', [-0.316615, -0.828344, 1.0]], ['2, k, 15', [-0.316886, -0.884687, 1.0]], ['2, k, 16', [-0.0875472, -0.29221, 1.0]], ['2, k, 17', [-0.0517692, -0.59673, 1.0]], ['2, k, 18', [-0.0157055, -0.924493, 1.0]], ['2, k, 19', [-0.0194201, -0.979894, 1.0]], ['2, k, 20', [-0.165554, 0.172953, 1.0]], ['2, k, 21', [-0.436758, 0.261586, 1.0]], ['2, k, 22', [-0.497507, 0.24949, 1.0]], ['2, k, 23', [0.151588, 0.318112, 1.0]], ['2, k, 24', [0.105639, 0.281357, 1.0]]]
[['2, k, 0', [-0.165644, -0.299871, 1.0]], ['2, k, 1', [-0.166871, -0.0313715, 1.0]], ['2, k, 2', [-0.167792, 0.229219, 1.0]], ['2, k, 3', [-0.162339, 0.34556, 1.0]], ['2, k, 4', [-0.325923, 0.161605, 1.0]], ['2, k, 5', [-0.457121, 0.108045, 1.0]], ['2, k, 6', [-0.445042, 0.156388, 1.0]], ['2, k, 7', [-0.460346, 0.204413, 1.0]], ['2, k, 8', [-0.00939843, 0.165488, 1.0]], ['2, k, 9', [0.130244, 0.135387, 1.0]], ['2, k, 10', [0.172302, 0.20441, 1.0]], ['2, k, 11', [0.170408, 0.241499, 1.0]], ['2, k, 12', [-0.236805, -0.295926, 1.0]], ['2, k, 13', [-0.281386, -0.5968, 1.0]], ['2, k, 14', [-0.316907, -0.828876, 1.0]], ['2, k, 15', [-0.316694, -0.88549, 1.0]], ['2, k, 16', [-0.0902444, -0.296113, 1.0]], ['2, k, 17', [-0.0521288, -0.603135, 1.0]], ['2, k, 18', [-0.0167623, -0.928412, 1.0]], ['2, k, 19', [-0.0199845, -0.984062, 1.0]], ['2, k, 20', [-0.167742, 0.165074, 1.0]], ['2, k, 21', [-0.457351, 0.237166, 1.0]], ['2, k, 22', [-0.495767, 0.213719, 1.0]], ['2, k, 23', [0.16546, 0.278498, 1.0]], ['2, k, 24', [0.106566, 0.24456, 1.0]]]
[['2, k, 0', [-0.16876, -0.314875, 1.0]], ['2, k, 1', [-0.175119, -0.0467861, 1.0]], ['2, k, 2', [-0.18229, 0.213191, 1.0]], ['2, k, 3', [-0.16874, 0.333697, 1.0]], ['2, k, 4', [-0.331086, 0.14241, 1.0]], ['2, k, 5', [-0.459786, 0.0841058, 1.0]], ['2, k, 6', [-0.46047, 0.145131, 1.0]], ['2, k, 7', [-0.462151, 0.173693, 1.0]], ['2, k, 8', [-0.0135049, 0.148998, 1.0]], ['2, k, 9', [0.137019, 0.0962175, 1.0]], ['2, k, 10', [0.174875, 0.164658, 1.0]], ['2, k, 11', [0.171774, 0.199479, 1.0]], ['2, k, 12', [-0.240676, -0.311667, 1.0]], ['2, k, 13', [-0.284051, -0.602217, 1.0]], ['2, k, 14', [-0.317174, -0.831819, 1.0]], ['2, k, 15', [-0.316541, -0.889112, 1.0]], ['2, k, 16', [-0.0925573, -0.310123, 1.0]], ['2, k, 17', [-0.0515722, -0.611534, 1.0]], ['2, k, 18', [-0.0604689, -0.885024, 1.0]], ['2, k, 19', [-0.0230467, -0.990437, 1.0]], ['2, k, 20', [-0.180481, 0.149173, 1.0]], ['2, k, 21', [-0.444604, 0.207071, 1.0]], ['2, k, 22', [-0.49768, 0.185235, 1.0]], ['2, k, 23', [0.157756, 0.236755, 1.0]], ['2, k, 24', [0.113006, 0.203487, 1.0]]]
[['2, k, 0', [-0.172047, -0.331553, 1.0]], ['2, k, 1', [-0.175064, -0.0504311, 1.0]], ['2, k, 2', [-0.180079, 0.213801, 1.0]], ['2, k, 3', [-0.170304, 0.3312, 1.0]], ['2, k, 4', [-0.330806, 0.118835, 1.0]], ['2, k, 5', [-0.462694, 0.0711049, 1.0]], ['2, k, 6', [-0.463178, 0.120407, 1.0]], ['2, k, 7', [-0.461149, 0.140125, 1.0]], ['2, k, 8', [-0.0162083, 0.114642, 1.0]], ['2, k, 9', [0.140468, 0.0707556, 1.0]], ['2, k, 10', [0.177344, 0.117881, 1.0]], ['2, k, 11', [0.169968, 0.156619, 1.0]], ['2, k, 12', [-0.244983, -0.327523, 1.0]], ['2, k, 13', [-0.287461, -0.610612, 1.0]], ['2, k, 14', [-0.31883, -0.837736, 1.0]], ['2, k, 15', [-0.319222, -0.89552, 1.0]], ['2, k, 16', [-0.0947194, -0.327156, 1.0]], ['2, k, 17', [-0.0515326, -0.618054, 1.0]], ['2, k, 18', [-0.00773774, -0.85139, 1.0]], ['2, k, 19', [-0.0116819, -0.908949, 1.0]], ['2, k, 20', [-0.179269, 0.14874, 1.0]], ['2, k, 21', [-0.446336, 0.168324, 1.0]], ['2, k, 22', [-0.491676, 0.15135, 1.0]], ['2, k, 23', [0.158176, 0.191971, 1.0]], ['2, k, 24', [0.10668, 0.16001, 1.0]]]
[['2, k, 0', [-0.17453, -0.342228, 1.0]], ['2, k, 1', [-0.175669, -0.0600727, 1.0]], ['2, k, 2', [-0.178875, 0.211425, 1.0]], ['2, k, 3', [-0.171876, 0.32391, 1.0]], ['2, k, 4', [-0.330759, 0.11474, 1.0]], ['2, k, 5', [-0.457554, 0.0432044, 1.0]], ['2, k, 6', [-0.471159, 0.0689847, 1.0]], ['2, k, 7', [-0.46383, 0.102338, 1.0]], ['2, k, 8', [-0.0176358, 0.106091, 1.0]], ['2, k, 9', [0.133141, 0.0573681, 1.0]], ['2, k, 10', [0.163386, 0.103949, 1.0]], ['2, k, 11', [0.168569, 0.113666, 1.0]], ['2, k, 12', [-0.248195, -0.337381, 1.0]], ['2, k, 13', [-0.288527, -0.607783, 1.0]], ['2, k, 14', [-0.319783, -0.836402, 1.0]], ['2, k, 15', [-0.320908, -0.894453, 1.0]], ['2, k, 16', [-0.0963712, -0.338427, 1.0]], ['2, k, 17', [-0.050991, -0.619504, 1.0]], ['2, k, 18', [-0.0108812, -0.913716, 1.0]], ['2, k, 19', [-0.0155454, -0.970951, 1.0]], ['2, k, 20', [-0.178218, 0.145128, 1.0]], ['2, k, 21', [-0.445823, 0.13099, 1.0]], ['2, k, 22', [-0.496708, 0.118334, 1.0]], ['2, k, 23', [0.145063, 0.146945, 1.0]], ['2, k, 24', [0.100902, 0.118538, 1.0]]]
[['2, k, 0', [-0.174377, -0.342378, 1.0]], ['2, k, 1', [-0.175772, -0.0678377, 1.0]], ['2, k, 2', [-0.177797, 0.190808, 1.0]], ['2, k, 3', [-0.173143, 0.304127, 1.0]], ['2, k, 4', [-0.33167, 0.113624, 1.0]], ['2, k, 5', [-0.447707, 0.00327788, 1.0]], ['2, k, 6', [-0.473093, 0.0402721, 1.0]], ['2, k, 7', [-0.463155, 0.0626932, 1.0]], ['2, k, 8', [-0.0176851, 0.106334, 1.0]], ['2, k, 9', [0.128203, 0.00939689, 1.0]], ['2, k, 10', [0.167012, 0.0386205, 1.0]], ['2, k, 11', [0.166356, 0.0660453, 1.0]], ['2, k, 12', [-0.247777, -0.337763, 1.0]], ['2, k, 13', [-0.290904, -0.610423, 1.0]], ['2, k, 14', [-0.339577, -0.855486, 1.0]], ['2, k, 15', [-0.340764, -0.913585, 1.0]], ['2, k, 16', [-0.0965098, -0.338316, 1.0]], ['2, k, 17', [-0.0495446, -0.619751, 1.0]], ['2, k, 18', [-0.0183521, -0.870325, 1.0]], ['2, k, 19', [-0.0232121, -0.9282, 1.0]], ['2, k, 20', [-0.17753, 0.127531, 1.0]], ['2, k, 21', [-0.446018, 0.0901158, 1.0]], ['2, k, 22', [-0.4944, 0.075977, 1.0]], ['2, k, 23', [0.170653, 0.0971696, 1.0]], ['2, k, 24', [0.105539, 0.0710789, 1.0]]]
[['2, k, 0', [-0.174561, -0.342304, 1.0]], ['2, k, 1', [-0.176183, -0.0754311, 1.0]], ['2, k, 2', [-0.177597, 0.17672, 1.0]], ['2, k, 3', [-0.173347, 0.28638, 1.0]], ['2, k, 4', [-0.332227, 0.114412, 1.0]], ['2, k, 5', [-0.445276, 0.0017721, 1.0]], ['2, k, 6', [-0.470651, -0.00537356, 1.0]], ['2, k, 7', [-0.462706, 0.0205083, 1.0]], ['2, k, 8', [-0.0179345, 0.108298, 1.0]], ['2, k, 9', [0.100862, 0.00639162, 1.0]], ['2, k, 10', [0.154661, -0.0112567, 1.0]], ['2, k, 11', [0.157788, 0.0163054, 1.0]], ['2, k, 12', [-0.247231, -0.337935, 1.0]], ['2, k, 13', [-0.292612, -0.611926, 1.0]], ['2, k, 14', [-0.327407, -0.847248, 1.0]], ['2, k, 15', [-0.328754, -0.905539, 1.0]], ['2, k, 16', [-0.0975153, -0.337966, 1.0]], ['2, k, 17', [-0.0485901, -0.623903, 1.0]], ['2, k, 18', [-0.0275343, -0.882117, 1.0]], ['2, k, 19', [-0.0323375, -0.940078, 1.0]], ['2, k, 20', [-0.177484, 0.114764, 1.0]], ['2, k, 21', [-0.455897, 0.0381621, 1.0]], ['2, k, 22', [-0.49754, 0.021351, 1.0]], ['2, k, 23', [0.166095, 0.0490475, 1.0]], ['2, k, 24', [0.0990862, 0.0235919, 1.0]]]
[['2, k, 0', [-0.175102, -0.347659, 1.0]], ['2, k, 1', [-0.17492, -0.0893997, 1.0]], ['2, k, 2', [-0.173622, 0.158959, 1.0]], ['2, k, 3', [-0.173144, 0.266596, 1.0]], ['2, k, 4', [-0.336396, 0.103369, 1.0]], ['2, k, 5', [-0.450023, -0.00854494, 1.0]], ['2, k, 6', [-0.4679, -0.0400826, 1.0]], ['2, k, 7', [-0.465072, -0.0242374, 1.0]], ['2, k, 8', [-0.016606, 0.0987998, 1.0]], ['2, k, 9', [0.102672, 0.0040432, 1.0]], ['2, k, 10', [0.165158, -0.0582661, 1.0]], ['2, k, 11', [0.158671, -0.0335114, 1.0]], ['2, k, 12', [-0.247726, -0.343501, 1.0]], ['2, k, 13', [-0.294861, -0.617318, 1.0]], ['2, k, 14', [-0.323306, -0.856807, 1.0]], ['2, k, 15', [-0.32481, -0.915673, 1.0]], ['2, k, 16', [-0.0980612, -0.34295, 1.0]], ['2, k, 17', [-0.046726, -0.630204, 1.0]], ['2, k, 18', [-0.0121319, -0.8734, 1.0]], ['2, k, 19', [-0.0172095, -0.932026, 1.0]], ['2, k, 20', [-0.174192, 0.0977795, 1.0]], ['2, k, 21', [-0.454903, -0.00900896, 1.0]], ['2, k, 22', [-0.499797, -0.0260887, 1.0]], ['2, k, 23', [0.159217, -0.0243725, 1.0]], ['2, k, 24', [0.0911557, -0.0275748, 1.0]]]
[['2, k, 0', [-0.176757, -0.360443, 1.0]], ['2, k, 1', [-0.174668, -0.109387, 1.0]], ['2, k, 2', [-0.171143, 0.132557, 1.0]], ['2, k, 3', [-0.173821, 0.243282, 1.0]], ['2, k, 4', [-0.341544, 0.0742549, 1.0]], ['2, k, 5', [-0.455785, -0.0329535, 1.0]], ['2, k, 6', [-0.440666, -0.0601415, 1.0]], ['2, k, 7', [-0.458543, -0.070367, 1.0]], ['2, k, 8', [-0.0169089, 0.0659397, 1.0]], ['2, k, 9', [0.102796, -0.0362313, 1.0]], ['2, k, 10', [0.162661, -0.0509028, 1.0]], ['2, k, 11', [0.161659, -0.0818048, 1.0]], ['2, k, 12', [-0.249595, -0.355621, 1.0]], ['2, k, 13', [-0.298042, -0.626126, 1.0]], ['2, k, 14', [-0.327679, -0.863109, 1.0]], ['2, k, 15', [-0.329324, -0.923264, 1.0]], ['2, k, 16', [-0.0994393, -0.356165, 1.0]], ['2, k, 17', [-0.044101, -0.633036, 1.0]], ['2, k, 18', [-0.0165147, -0.874882, 1.0]], ['2, k, 19', [-0.00388961, -0.986109, 1.0]], ['2, k, 20', [-0.172278, 0.0730361, 1.0]], ['2, k, 21', [-0.4488, -0.0713773, 1.0]], ['2, k, 22', [-0.508954, -0.0685835, 1.0]], ['2, k, 23', [0.160877, -0.0778277, 1.0]], ['2, k, 24', [0.0899512, -0.080171, 1.0]]]
[['2, k, 0', [-0.17864, -0.382815, 1.0]], ['2, k, 1', [-0.175337, -0.129364, 1.0]], ['2, k, 2', [-0.171103, 0.119034, 1.0]], ['2, k, 3', [-0.173953, 0.224135, 1.0]], ['2, k, 4', [-0.34486, 0.0471069, 1.0]], ['2, k, 5', [-0.456899, -0.0739353, 1.0]], ['2, k, 6', [-0.447196, -0.109733, 1.0]], ['2, k, 7', [-0.46573, -0.116787, 1.0]], ['2, k, 8', [-0.0146075, 0.0490615, 1.0]], ['2, k, 9', [0.106803, -0.0830405, 1.0]], ['2, k, 10', [0.14078, -0.122284, 1.0]], ['2, k, 11', [0.15511, -0.134044, 1.0]], ['2, k, 12', [-0.251799, -0.376584, 1.0]], ['2, k, 13', [-0.304057, -0.64425, 1.0]], ['2, k, 14', [-0.330399, -0.864489, 1.0]], ['2, k, 15', [-0.330934, -0.925009, 1.0]], ['2, k, 16', [-0.100985, -0.379572, 1.0]], ['2, k, 17', [-0.0379147, -0.646235, 1.0]], ['2, k, 18', [-0.0149039, -0.95472, 1.0]], ['2, k, 19', [-0.0190649, -1.01438, 1.0]], ['2, k, 20', [-0.172342, 0.0577501, 1.0]], ['2, k, 21', [-0.447735, -0.12012, 1.0]], ['2, k, 22', [-0.506356, -0.116467, 1.0]], ['2, k, 23', [0.171224, -0.136968, 1.0]], ['2, k, 24', [0.0843323, -0.134078, 1.0]]]
[['2, k, 0', [-0.177585, -0.408783, 1.0]], ['2, k, 1', [-0.175905, -0.154889, 1.0]], ['2, k, 2', [-0.173187, 0.0938797, 1.0]], ['2, k, 3', [-0.174032, 0.19756, 1.0]], ['2, k, 4', [-0.344822, 0.0160201, 1.0]], ['2, k, 5', [-0.46062, -0.116658, 1.0]], ['2, k, 6', [-0.442453, -0.166551, 1.0]], ['2, k, 7', [-0.468922, -0.163877, 1.0]], ['2, k, 8', [-0.0177272, 0.00864554, 1.0]], ['2, k, 9', [0.0922137, -0.100984, 1.0]], ['2, k, 10', [0.127632, -0.160466, 1.0]], ['2, k, 11', [0.148793, -0.186988, 1.0]], ['2, k, 12', [-0.250208, -0.403105, 1.0]], ['2, k, 13', [-0.314949, -0.665563, 1.0]], ['2, k, 14', [-0.336055, -0.867375, 1.0]], ['2, k, 15', [-0.321505, -0.976313, 1.0]], ['2, k, 16', [-0.100485, -0.404253, 1.0]], ['2, k, 17', [-0.030961, -0.667188, 1.0]], ['2, k, 18', [-0.0216355, -0.942225, 1.0]], ['2, k, 19', [-0.00546213, -1.05153, 1.0]], ['2, k, 20', [-0.174047, 0.0323688, 1.0]], ['2, k, 21', [-0.456507, -0.171103, 1.0]], ['2, k, 22', [-0.510909, -0.162056, 1.0]], ['2, k, 23', [0.173237, -0.191916, 1.0]], ['2, k, 24', [0.0811131, -0.182942, 1.0]]]
[['2, k, 0', [-0.178327, -0.427072, 1.0]], ['2, k, 1', [-0.177968, -0.176608, 1.0]], ['2, k, 2', [-0.176737, 0.0696057, 1.0]], ['2, k, 3', [-0.174924, 0.168923, 1.0]], ['2, k, 4', [-0.344164, -0.00541258, 1.0]], ['2, k, 5', [-0.463097, -0.141143, 1.0]], ['2, k, 6', [-0.485361, -0.225749, 1.0]], ['2, k, 7', [-0.47482, -0.211878, 1.0]], ['2, k, 8', [-0.0145567, -0.0120826, 1.0]], ['2, k, 9', [0.0890658, -0.127778, 1.0]], ['2, k, 10', [0.125335, -0.208653, 1.0]], ['2, k, 11', [0.144235, -0.24079, 1.0]], ['2, k, 12', [-0.250905, -0.419293, 1.0]], ['2, k, 13', [-0.322974, -0.678256, 1.0]], ['2, k, 14', [-0.347351, -0.901996, 1.0]], ['2, k, 15', [-0.348428, -0.962971, 1.0]], ['2, k, 16', [-0.101281, -0.424338, 1.0]], ['2, k, 17', [-0.0242166, -0.683686, 1.0]], ['2, k, 18', [-0.0203622, -0.930636, 1.0]], ['2, k, 19', [0.0222368, -1.0339, 1.0]], ['2, k, 20', [-0.177212, 0.00868221, 1.0]], ['2, k, 21', [-0.450857, -0.220052, 1.0]], ['2, k, 22', [-0.510452, -0.204988, 1.0]], ['2, k, 23', [0.156671, -0.247385, 1.0]], ['2, k, 24', [0.0811391, -0.236476, 1.0]]]
[['2, k, 0', [-0.18691, -0.460916, 1.0]], ['2, k, 1', [-0.182398, -0.207771, 1.0]], ['2, k, 2', [-0.178269, 0.0377348, 1.0]], ['2, k, 3', [-0.174606, 0.139573, 1.0]], ['2, k, 4', [-0.343678, -0.0360172, 1.0]], ['2, k, 5', [-0.467905, -0.178774, 1.0]], ['2, k, 6', [-0.492441, -0.238008, 1.0]], ['2, k, 7', [-0.478894, -0.258219, 1.0]], ['2, k, 8', [-0.0138342, -0.0404291, 1.0]], ['2, k, 9', [0.0847759, -0.167538, 1.0]], ['2, k, 10', [0.140217, -0.253803, 1.0]], ['2, k, 11', [0.145421, -0.291093, 1.0]], ['2, k, 12', [-0.25476, -0.451699, 1.0]], ['2, k, 13', [-0.330764, -0.697148, 1.0]], ['2, k, 14', [-0.353304, -0.924409, 1.0]], ['2, k, 15', [-0.354609, -0.987593, 1.0]], ['2, k, 16', [-0.11431, -0.457485, 1.0]], ['2, k, 17', [-0.0212034, -0.698156, 1.0]], ['2, k, 18', [-0.0127551, -0.907951, 1.0]], ['2, k, 19', [0.0093006, -1.017, 1.0]], ['2, k, 20', [-0.179406, -0.0225103, 1.0]], ['2, k, 21', [-0.454647, -0.271117, 1.0]], ['2, k, 22', [-0.516875, -0.260812, 1.0]], ['2, k, 23', [0.15709, -0.301584, 1.0]], ['2, k, 24', [0.0840251, -0.287649, 1.0]]]
[['2, k, 0', [-0.188344, -0.47874, 1.0]], ['2, k, 1', [-0.184415, -0.229115, 1.0]], ['2, k, 2', [-0.179753, 0.0182725, 1.0]], ['2, k, 3', [-0.175301, 0.114906, 1.0]], ['2, k, 4', [-0.344402, -0.0505292, 1.0]], ['2, k, 5', [-0.467078, -0.203857, 1.0]], ['2, k, 6', [-0.508733, -0.297488, 1.0]], ['2, k, 7', [-0.483443, -0.303902, 1.0]], ['2, k, 8', [-0.013036, -0.0499013, 1.0]], ['2, k, 9', [0.0848089, -0.194026, 1.0]], ['2, k, 10', [0.131595, -0.314904, 1.0]], ['2, k, 11', [0.13922, -0.342296, 1.0]], ['2, k, 12', [-0.253459, -0.472294, 1.0]], ['2, k, 13', [-0.377547, -0.660648, 1.0]], ['2, k, 14', [-0.340103, -0.856382, 1.0]], ['2, k, 15', [-0.341307, -0.920706, 1.0]], ['2, k, 16', [-0.118372, -0.474507, 1.0]], ['2, k, 17', [0.0238607, -0.660302, 1.0]], ['2, k, 18', [0.0305965, -0.983098, 1.0]], ['2, k, 19', [0.0250501, -1.04604, 1.0]], ['2, k, 20', [-0.181084, -0.0430649, 1.0]], ['2, k, 21', [-0.45112, -0.316758, 1.0]], ['2, k, 22', [-0.519719, -0.302754, 1.0]], ['2, k, 23', [0.143488, -0.354598, 1.0]], ['2, k, 24', [0.0740426, -0.338588, 1.0]]]
[['2, k, 0', [-0.175241, -0.470714, 1.0]], ['2, k, 1', [-0.181384, -0.237401, 1.0]], ['2, k, 2', [-0.181652, -0.00767001, 1.0]], ['2, k, 3', [-0.175316, 0.0876468, 1.0]], ['2, k, 4', [-0.342955, -0.0805218, 1.0]], ['2, k, 5', [-0.452715, -0.226599, 1.0]], ['2, k, 6', [-0.490778, -0.326038, 1.0]], ['2, k, 7', [-0.486878, -0.347778, 1.0]], ['2, k, 8', [-0.0117745, -0.0802447, 1.0]], ['2, k, 9', [0.0823004, -0.220066, 1.0]], ['2, k, 10', [0.128684, -0.348061, 1.0]], ['2, k, 11', [0.13313, -0.391207, 1.0]], ['2, k, 12', [-0.252065, -0.463725, 1.0]], ['2, k, 13', [-0.351961, -0.630661, 1.0]], ['2, k, 14', [-0.337696, -0.861175, 1.0]], ['2, k, 15', [-0.339126, -0.930158, 1.0]], ['2, k, 16', [-0.0942146, -0.466509, 1.0]], ['2, k, 17', [-0.000754968, -0.644872, 1.0]], ['2, k, 18', [0.00262263, -0.965762, 1.0]], ['2, k, 19', [-0.0175675, -1.02339, 1.0]], ['2, k, 20', [-0.181563, -0.0622822, 1.0]], ['2, k, 21', [-0.467649, -0.365375, 1.0]], ['2, k, 22', [-0.523812, -0.339879, 1.0]], ['2, k, 23', [0.140131, -0.40261, 1.0]], ['2, k, 24', [0.0676438, -0.382547, 1.0]]]
[['2, k, 0', [-0.175338, -0.494765, 1.0]], ['2, k, 1', [-0.179763, -0.261373, 1.0]], ['2, k, 2', [-0.181575, -0.0333262, 1.0]], ['2, k, 3', [-0.175779, 0.0593461, 1.0]], ['2, k, 4', [-0.342819, -0.107812, 1.0]], ['2, k, 5', [-0.451259, -0.251466, 1.0]], ['2, k, 6', [-0.498478, -0.356038, 1.0]], ['2, k, 7', [-0.490068, -0.39455, 1.0]], ['2, k, 8', [-0.0123933, -0.107817, 1.0]], ['2, k, 9', [0.0841974, -0.286024, 1.0]], ['2, k, 10', [0.133008, -0.411661, 1.0]], ['2, k, 11', [0.132081, -0.437833, 1.0]], ['2, k, 12', [-0.254459, -0.493922, 1.0]], ['2, k, 13', [-0.363112, -0.655316, 1.0]], ['2, k, 14', [-0.334814, -0.856644, 1.0]], ['2, k, 15', [-0.336465, -0.924996, 1.0]], ['2, k, 16', [-0.0925263, -0.484421, 1.0]], ['2, k, 17', [0.00314386, -0.665481, 1.0]], ['2, k, 18', [-0.0146956, -0.941225, 1.0]], ['2, k, 19', [-0.0201254, -1.00879, 1.0]], ['2, k, 20', [-0.18122, -0.0908951, 1.0]], ['2, k, 21', [-0.466391, -0.415426, 1.0]], ['2, k, 22', [-0.530171, -0.390021, 1.0]], ['2, k, 23', [0.132381, -0.452751, 1.0]], ['2, k, 24', [0.0670662, -0.435002, 1.0]]]
