[['2, k, 0', [-0.197237, -0.436064, 1.0]], ['2, k, 1', [-0.200451, -0.134394, 1.0]], ['2, k, 2', [-0.202289, 0.160704, 1.0]], ['2, k, 3', [-0.206346, 0.288295, 1.0]], ['2, k, 4', [-0.337182, 0.0857952, 1.0]], ['2, k, 5', [-0.439121, 0.0249627, 1.0]], ['2, k, 6', [-0.376215, -0.00262719, 1.0]], ['2, k, 7', [-0.342023, -0.0193744, 1.0]], ['2, k, 8', [-0.0453039, 0.0782351, 1.0]], ['2, k, 9', [0.0653412, 0.0455775, 1.0]], ['2, k, 10', [0.0739484, 0.0113373, 1.0]], ['2, k, 11', [0.112189, -0.00192781, 1.0]], ['2, k, 12', [-0.26088, -0.428011, 1.0]], ['2, k, 13', [-0.257941, -0.6699, 1.0]], ['2, k, 14', [-0.269549, -1.0594, 1.0]], ['2, k, 15', [-0.265625, -1.13086, 1.0]], ['2, k, 16', [-0.127872, -0.431469, 1.0]], ['2, k, 17', [-0.0607896, -0.686863, 1.0]], ['2, k, 18', [-0.0490618, -1.07237, 1.0]], ['2, k, 19', [-0.0382385, -1.13184, 1.0]], ['2, k, 20', [-0.202066, 0.0878947, 1.0]], ['2, k, 21', [-0.281041, -0.0193458, 1.0]], ['2, k, 22', [-0.297162, -0.00912481, 1.0]], ['2, k, 23', [0.14084, -0.00317254, 1.0]], ['2, k, 24', [0.169196, 0.00371748, 1.0]]]
[['2, k, 0', [-0.161485, -0.419789, 1.0]], ['2, k, 1', [-0.165383, -0.122915, 1.0]], ['2, k, 2', [-0.165744, 0.169723, 1.0]], ['2, k, 3', [-0.183832, 0.295703, 1.0]], ['2, k, 4', [-0.323294, 0.104453, 1.0]], ['2, k, 5', [-0.534121, 0.0973856, 1.0]], ['2, k, 6', [-0.694275, 0.0805989, 1.0]], ['2, k, 7', [-0.730585, 0.102439, 1.0]], ['2, k, 8', [-0.0411791, 0.0770684, 1.0]], ['2, k, 9', [-0.0927278, 0.0234304, 1.0]], ['2, k, 10', [-0.242054, 0.0178641, 1.0]], ['2, k, 11', [-0.312208, 0.0132681, 1.0]], ['2, k, 12', [-0.221021, -0.415195, 1.0]], ['2, k, 13', [-0.246904, -0.751421, 1.0]], ['2, k, 14', [-0.265723, -1.08469, 1.0]], ['2, k, 15', [-0.267068, -1.12351, 1.0]], ['2, k, 16', [-0.0984384, -0.41301, 1.0]], ['2, k, 17', [-0.0448949, -0.738205, 1.0]], ['2, k, 18', [-0.0373693, -1.07324, 1.0]], ['2, k, 19', [-0.0506999, -1.11551, 1.0]], ['2, k, 20', [-0.166067, 0.0974612, 1.0]], ['2, k, 21', [-0.760902, 0.117243, 1.0]], ['2, k, 22', [-0.662253, 0.0963465, 1.0]], ['2, k, 23', [-0.345628, 0.0262625, 1.0]], ['2, k, 24', [-0.386778, 0.0356348, 1.0]]]
[['2, k, 0', [-0.161641, -0.420369, 1.0]], ['2, k, 1', [-0.165198, -0.122579, 1.0]], ['2, k, 2', [-0.16542, 0.171111, 1.0]], ['2, k, 3', [-0.183704, 0.297285, 1.0]], ['2, k, 4', [-0.326787, 0.101938, 1.0]], ['2, k, 5', [-0.532565, 0.101282, 1.0]], ['2, k, 6', [-0.702541, 0.09478, 1.0]], ['2, k, 7', [-0.735953, 0.111109, 1.0]], ['2, k, 8', [-0.0415859, 0.0763718, 1.0]], ['2, k, 9', [-0.0950531, 0.0239919, 1.0]], ['2, k, 10', [-0.263188, 0.0219163, 1.0]], ['2, k, 11', [-0.338258, 0.0122069, 1.0]], ['2, k, 12', [-0.220218, -0.415668, 1.0]], ['2, k, 13', [-0.246455, -0.751352, 1.0]], ['2, k, 14', [-0.265651, -1.08447, 1.0]], ['2, k, 15', [-0.267033, -1.12357, 1.0]], ['2, k, 16', [-0.099258, -0.414273, 1.0]], ['2, k, 17', [-0.0449156, -0.738536, 1.0]], ['2, k, 18', [-0.037162, -1.07463, 1.0]], ['2, k, 19', [-0.0494086, -1.11699, 1.0]], ['2, k, 20', [-0.165737, 0.0985569, 1.0]], ['2, k, 21', [-0.76799, 0.123259, 1.0]], ['2, k, 22', [-0.654365, 0.0914928, 1.0]], ['2, k, 23', [-0.378309, 0.0276139, 1.0]], ['2, k, 24', [-0.369045, -0.00757294, 1.0]]]
[['2, k, 0', [-0.159725, -0.424068, 1.0]], ['2, k, 1', [-0.164566, -0.122585, 1.0]], ['2, k, 2', [-0.16506, 0.173179, 1.0]], ['2, k, 3', [-0.183484, 0.299691, 1.0]], ['2, k, 4', [-0.327042, 0.101976, 1.0]], ['2, k, 5', [-0.508549, 0.0936409, 1.0]], ['2, k, 6', [-0.70445, 0.110486, 1.0]], ['2, k, 7', [-0.745166, 0.123288, 1.0]], ['2, k, 8', [-0.0412742, 0.0778187, 1.0]], ['2, k, 9', [-0.104105, 0.0261252, 1.0]], ['2, k, 10', [-0.273467, 0.0177395, 1.0]], ['2, k, 11', [-0.360721, 0.0116714, 1.0]], ['2, k, 12', [-0.217837, -0.41929, 1.0]], ['2, k, 13', [-0.245959, -0.751177, 1.0]], ['2, k, 14', [-0.265575, -1.08439, 1.0]], ['2, k, 15', [-0.267037, -1.12357, 1.0]], ['2, k, 16', [-0.0976735, -0.417298, 1.0]], ['2, k, 17', [-0.0448637, -0.738248, 1.0]], ['2, k, 18', [-0.0353724, -1.07603, 1.0]], ['2, k, 19', [-0.047872, -1.11901, 1.0]], ['2, k, 20', [-0.165257, 0.099855, 1.0]], ['2, k, 21', [-0.776519, 0.135057, 1.0]], ['2, k, 22', [-0.72533, 0.146922, 1.0]], ['2, k, 23', [-0.405634, 0.0283803, 1.0]], ['2, k, 24', [-0.386643, -0.00919684, 1.0]]]
[['2, k, 0', [-0.158998, -0.42608, 1.0]], ['2, k, 1', [-0.164134, -0.122369, 1.0]], ['2, k, 2', [-0.164514, 0.1765, 1.0]], ['2, k, 3', [-0.181823, 0.300406, 1.0]], ['2, k, 4', [-0.327477, 0.104533, 1.0]], ['2, k, 5', [-0.521327, 0.102941, 1.0]], ['2, k, 6', [-0.708654, 0.113155, 1.0]], ['2, k, 7', [-0.745207, 0.13544, 1.0]], ['2, k, 8', [-0.0426656, 0.0773525, 1.0]], ['2, k, 9', [-0.184127, 0.0327405, 1.0]], ['2, k, 10', [-0.351612, 0.00641371, 1.0]], ['2, k, 11', [-0.406463, 0.0166813, 1.0]], ['2, k, 12', [-0.216107, -0.421412, 1.0]], ['2, k, 13', [-0.245232, -0.751806, 1.0]], ['2, k, 14', [-0.265249, -1.08506, 1.0]], ['2, k, 15', [-0.266978, -1.12443, 1.0]], ['2, k, 16', [-0.097416, -0.419808, 1.0]], ['2, k, 17', [-0.0445498, -0.736609, 1.0]], ['2, k, 18', [-0.0354334, -1.07589, 1.0]], ['2, k, 19', [-0.0498638, -1.11784, 1.0]], ['2, k, 20', [-0.164647, 0.10215, 1.0]], ['2, k, 21', [-0.775711, 0.141568, 1.0]], ['2, k, 22', [-0.749114, 0.133047, 1.0]], ['2, k, 23', [-0.446112, 0.0298615, 1.0]], ['2, k, 24', [-0.431796, -0.00467044, 1.0]]]
[['2, k, 0', [-0.158423, -0.4266, 1.0]], ['2, k, 1', [-0.163285, -0.121615, 1.0]], ['2, k, 2', [-0.16378, 0.179701, 1.0]], ['2, k, 3', [-0.181686, 0.301298, 1.0]], ['2, k, 4', [-0.326475, 0.106324, 1.0]], ['2, k, 5', [-0.497729, 0.108762, 1.0]], ['2, k, 6', [-0.678105, 0.119401, 1.0]], ['2, k, 7', [-0.743163, 0.142134, 1.0]], ['2, k, 8', [-0.0435356, 0.0774453, 1.0]], ['2, k, 9', [-0.185244, 0.0171035, 1.0]], ['2, k, 10', [-0.362458, 0.00662152, 1.0]], ['2, k, 11', [-0.427291, 0.0155817, 1.0]], ['2, k, 12', [-0.214228, -0.421816, 1.0]], ['2, k, 13', [-0.244673, -0.751578, 1.0]], ['2, k, 14', [-0.265488, -1.08526, 1.0]], ['2, k, 15', [-0.266998, -1.12448, 1.0]], ['2, k, 16', [-0.0972443, -0.420791, 1.0]], ['2, k, 17', [-0.0447117, -0.737049, 1.0]], ['2, k, 18', [-0.0336861, -1.07811, 1.0]], ['2, k, 19', [-0.0491419, -1.11959, 1.0]], ['2, k, 20', [-0.163794, 0.104805, 1.0]], ['2, k, 21', [-0.782911, 0.149808, 1.0]], ['2, k, 22', [-0.740142, 0.150841, 1.0]], ['2, k, 23', [-0.471668, 0.0323387, 1.0]], ['2, k, 24', [-0.449293, -0.00800152, 1.0]]]
[['2, k, 0', [-0.157813, -0.42676, 1.0]], ['2, k, 1', [-0.161784, -0.119362, 1.0]], ['2, k, 2', [-0.162337, 0.185938, 1.0]], ['2, k, 3', [-0.178551, 0.302231, 1.0]], ['2, k, 4', [-0.324992, 0.107522, 1.0]], ['2, k, 5', [-0.524422, 0.1075, 1.0]], ['2, k, 6', [-0.704426, 0.125723, 1.0]], ['2, k, 7', [-0.746883, 0.15594, 1.0]], ['2, k, 8', [-0.0452354, 0.0778672, 1.0]], ['2, k, 9', [-0.190517, 0.0167775, 1.0]], ['2, k, 10', [-0.370422, 0.00678478, 1.0]], ['2, k, 11', [-0.449338, 0.0163511, 1.0]], ['2, k, 12', [-0.2123, -0.421829, 1.0]], ['2, k, 13', [-0.243566, -0.751451, 1.0]], ['2, k, 14', [-0.265529, -1.08512, 1.0]], ['2, k, 15', [-0.266912, -1.1245, 1.0]], ['2, k, 16', [-0.0971212, -0.420944, 1.0]], ['2, k, 17', [-0.0444389, -0.736448, 1.0]], ['2, k, 18', [-0.0337849, -1.07789, 1.0]], ['2, k, 19', [-0.0510165, -1.11957, 1.0]], ['2, k, 20', [-0.162261, 0.110187, 1.0]], ['2, k, 21', [-0.778403, 0.156064, 1.0]], ['2, k, 22', [-0.758325, 0.134019, 1.0]], ['2, k, 23', [-0.497938, 0.0341954, 1.0]], ['2, k, 24', [-0.479119, -0.00476829, 1.0]]]
[['2, k, 0', [-0.156144, -0.427324, 1.0]], ['2, k, 1', [-0.1592, -0.117012, 1.0]], ['2, k, 2', [-0.159166, 0.192264, 1.0]], ['2, k, 3', [-0.178836, 0.307267, 1.0]], ['2, k, 4', [-0.322571, 0.112027, 1.0]], ['2, k, 5', [-0.533869, 0.112755, 1.0]], ['2, k, 6', [-0.714565, 0.129825, 1.0]], ['2, k, 7', [-0.752715, 0.164358, 1.0]], ['2, k, 8', [-0.0469214, 0.0775314, 1.0]], ['2, k, 9', [-0.201798, 0.0181124, 1.0]], ['2, k, 10', [-0.385059, 0.00723144, 1.0]], ['2, k, 11', [-0.46383, 0.0164618, 1.0]], ['2, k, 12', [-0.207044, -0.422408, 1.0]], ['2, k, 13', [-0.24286, -0.751824, 1.0]], ['2, k, 14', [-0.265014, -1.08485, 1.0]], ['2, k, 15', [-0.266885, -1.12412, 1.0]], ['2, k, 16', [-0.0970817, -0.421154, 1.0]], ['2, k, 17', [-0.0446781, -0.736656, 1.0]], ['2, k, 18', [-0.0341508, -1.07854, 1.0]], ['2, k, 19', [-0.0506342, -1.12152, 1.0]], ['2, k, 20', [-0.159214, 0.115561, 1.0]], ['2, k, 21', [-0.776221, 0.164504, 1.0]], ['2, k, 22', [-0.757024, 0.145174, 1.0]], ['2, k, 23', [-0.513764, 0.0334751, 1.0]], ['2, k, 24', [-0.493383, -0.0015775, 1.0]]]
[['2, k, 0', [-0.154467, -0.427524, 1.0]], ['2, k, 1', [-0.157436, -0.11524, 1.0]], ['2, k, 2', [-0.158165, 0.194779, 1.0]], ['2, k, 3', [-0.170278, 0.31117, 1.0]], ['2, k, 4', [-0.322128, 0.113609, 1.0]], ['2, k, 5', [-0.496943, 0.115142, 1.0]], ['2, k, 6', [-0.677566, 0.134217, 1.0]], ['2, k, 7', [-0.730981, 0.16204, 1.0]], ['2, k, 8', [-0.0534612, 0.0752384, 1.0]], ['2, k, 9', [-0.220751, 0.0198613, 1.0]], ['2, k, 10', [-0.407519, 0.00516154, 1.0]], ['2, k, 11', [-0.482367, 0.0177527, 1.0]], ['2, k, 12', [-0.202403, -0.422233, 1.0]], ['2, k, 13', [-0.242648, -0.751788, 1.0]], ['2, k, 14', [-0.265099, -1.08623, 1.0]], ['2, k, 15', [-0.267159, -1.12466, 1.0]], ['2, k, 16', [-0.0970619, -0.421399, 1.0]], ['2, k, 17', [-0.0448627, -0.736582, 1.0]], ['2, k, 18', [-0.0331223, -1.08021, 1.0]], ['2, k, 19', [-0.0497815, -1.12353, 1.0]], ['2, k, 20', [-0.158024, 0.118041, 1.0]], ['2, k, 21', [-0.770683, 0.167334, 1.0]], ['2, k, 22', [-0.712411, 0.131482, 1.0]], ['2, k, 23', [-0.534904, 0.0356423, 1.0]], ['2, k, 24', [-0.513956, 0.00288772, 1.0]]]
[['2, k, 0', [-0.152446, -0.427519, 1.0]], ['2, k, 1', [-0.155788, -0.113313, 1.0]], ['2, k, 2', [-0.157404, 0.197584, 1.0]], ['2, k, 3', [-0.170651, 0.314115, 1.0]], ['2, k, 4', [-0.321057, 0.117403, 1.0]], ['2, k, 5', [-0.512331, 0.114898, 1.0]], ['2, k, 6', [-0.691912, 0.145044, 1.0]], ['2, k, 7', [-0.729231, 0.168186, 1.0]], ['2, k, 8', [-0.0567401, 0.0742394, 1.0]], ['2, k, 9', [-0.228606, 0.0198526, 1.0]], ['2, k, 10', [-0.446855, 0.0126681, 1.0]], ['2, k, 11', [-0.539136, 0.0308054, 1.0]], ['2, k, 12', [-0.198203, -0.422, 1.0]], ['2, k, 13', [-0.241898, -0.751525, 1.0]], ['2, k, 14', [-0.26452, -1.08518, 1.0]], ['2, k, 15', [-0.26712, -1.12449, 1.0]], ['2, k, 16', [-0.0969104, -0.421285, 1.0]], ['2, k, 17', [-0.0447085, -0.736058, 1.0]], ['2, k, 18', [-0.0332372, -1.07981, 1.0]], ['2, k, 19', [-0.0499233, -1.12182, 1.0]], ['2, k, 20', [-0.157061, 0.120711, 1.0]], ['2, k, 21', [-0.771085, 0.170144, 1.0]], ['2, k, 22', [-0.727057, 0.143781, 1.0]], ['2, k, 23', [-0.581841, 0.0411587, 1.0]], ['2, k, 24', [-0.555291, 0.0046197, 1.0]]]
[['2, k, 0', [-0.152058, -0.427488, 1.0]], ['2, k, 1', [-0.15455, -0.111548, 1.0]], ['2, k, 2', [-0.155001, 0.201708, 1.0]], ['2, k, 3', [-0.171272, 0.318261, 1.0]], ['2, k, 4', [-0.318191, 0.127686, 1.0]], ['2, k, 5', [-0.489583, 0.118182, 1.0]], ['2, k, 6', [-0.668871, 0.152575, 1.0]], ['2, k, 7', [-0.708015, 0.166451, 1.0]], ['2, k, 8', [-0.0751368, 0.0706157, 1.0]], ['2, k, 9', [-0.240372, 0.0198963, 1.0]], ['2, k, 10', [-0.456743, 0.0140025, 1.0]], ['2, k, 11', [-0.556398, 0.033124, 1.0]], ['2, k, 12', [-0.195269, -0.421533, 1.0]], ['2, k, 13', [-0.241115, -0.751922, 1.0]], ['2, k, 14', [-0.264628, -1.08629, 1.0]], ['2, k, 15', [-0.266977, -1.12472, 1.0]], ['2, k, 16', [-0.0991309, -0.421411, 1.0]], ['2, k, 17', [-0.0446435, -0.735996, 1.0]], ['2, k, 18', [-0.0319226, -1.08073, 1.0]], ['2, k, 19', [-0.0475889, -1.12195, 1.0]], ['2, k, 20', [-0.155001, 0.124248, 1.0]], ['2, k, 21', [-0.753423, 0.178133, 1.0]], ['2, k, 22', [-0.709273, 0.142997, 1.0]], ['2, k, 23', [-0.604484, 0.0429627, 1.0]], ['2, k, 24', [-0.575432, 0.00738454, 1.0]]]
[['2, k, 0', [-0.150934, -0.4249, 1.0]], ['2, k, 1', [-0.153415, -0.107964, 1.0]], ['2, k, 2', [-0.154457, 0.20391, 1.0]], ['2, k, 3', [-0.17156, 0.32044, 1.0]], ['2, k, 4', [-0.318908, 0.128563, 1.0]], ['2, k, 5', [-0.488578, 0.119805, 1.0]], ['2, k, 6', [-0.664384, 0.151968, 1.0]], ['2, k, 7', [-0.704193, 0.174427, 1.0]], ['2, k, 8', [-0.0804048, 0.0699408, 1.0]], ['2, k, 9', [-0.282719, 0.0285686, 1.0]], ['2, k, 10', [-0.462625, 0.0152261, 1.0]], ['2, k, 11', [-0.568892, 0.0352931, 1.0]], ['2, k, 12', [-0.190915, -0.41785, 1.0]], ['2, k, 13', [-0.24014, -0.752415, 1.0]], ['2, k, 14', [-0.264206, -1.08675, 1.0]], ['2, k, 15', [-0.266008, -1.12549, 1.0]], ['2, k, 16', [-0.102555, -0.417535, 1.0]], ['2, k, 17', [-0.0445809, -0.736053, 1.0]], ['2, k, 18', [-0.031609, -1.07851, 1.0]], ['2, k, 19', [-0.0514639, -1.12037, 1.0]], ['2, k, 20', [-0.154332, 0.126863, 1.0]], ['2, k, 21', [-0.749755, 0.177049, 1.0]], ['2, k, 22', [-0.691102, 0.147894, 1.0]], ['2, k, 23', [-0.619196, 0.04626, 1.0]], ['2, k, 24', [-0.583036, 0.0817308, 1.0]]]
[['2, k, 0', [-0.150893, -0.424663, 1.0]], ['2, k, 1', [-0.15328, -0.106826, 1.0]], ['2, k, 2', [-0.154304, 0.205674, 1.0]], ['2, k, 3', [-0.171534, 0.322271, 1.0]], ['2, k, 4', [-0.313128, 0.134452, 1.0]], ['2, k, 5', [-0.482943, 0.123025, 1.0]], ['2, k, 6', [-0.660921, 0.15202, 1.0]], ['2, k, 7', [-0.69939, 0.179637, 1.0]], ['2, k, 8', [-0.0852328, 0.0698556, 1.0]], ['2, k, 9', [-0.291873, 0.0253869, 1.0]], ['2, k, 10', [-0.474819, 0.0186396, 1.0]], ['2, k, 11', [-0.55848, 0.0314946, 1.0]], ['2, k, 12', [-0.189387, -0.417354, 1.0]], ['2, k, 13', [-0.238911, -0.753611, 1.0]], ['2, k, 14', [-0.263903, -1.08703, 1.0]], ['2, k, 15', [-0.265817, -1.1259, 1.0]], ['2, k, 16', [-0.105183, -0.417004, 1.0]], ['2, k, 17', [-0.0446388, -0.736099, 1.0]], ['2, k, 18', [-0.0310338, -1.07907, 1.0]], ['2, k, 19', [-0.0502193, -1.12051, 1.0]], ['2, k, 20', [-0.154187, 0.128524, 1.0]], ['2, k, 21', [-0.743168, 0.192156, 1.0]], ['2, k, 22', [-0.697883, 0.159639, 1.0]], ['2, k, 23', [-0.613713, 0.0492618, 1.0]], ['2, k, 24', [-0.585448, 0.0685812, 1.0]]]
[['2, k, 0', [-0.152031, -0.422772, 1.0]], ['2, k, 1', [-0.153841, -0.105246, 1.0]], ['2, k, 2', [-0.154429, 0.206423, 1.0]], ['2, k, 3', [-0.171242, 0.323083, 1.0]], ['2, k, 4', [-0.310172, 0.136744, 1.0]], ['2, k, 5', [-0.478972, 0.124932, 1.0]], ['2, k, 6', [-0.657714, 0.154322, 1.0]], ['2, k, 7', [-0.693094, 0.184985, 1.0]], ['2, k, 8', [-0.0889513, 0.0699292, 1.0]], ['2, k, 9', [-0.299202, 0.0288835, 1.0]], ['2, k, 10', [-0.478914, 0.0203747, 1.0]], ['2, k, 11', [-0.565733, 0.031957, 1.0]], ['2, k, 12', [-0.188846, -0.415419, 1.0]], ['2, k, 13', [-0.238243, -0.75426, 1.0]], ['2, k, 14', [-0.263805, -1.0871, 1.0]], ['2, k, 15', [-0.265793, -1.12579, 1.0]], ['2, k, 16', [-0.110747, -0.414386, 1.0]], ['2, k, 17', [-0.0447108, -0.735734, 1.0]], ['2, k, 18', [-0.0308115, -1.07853, 1.0]], ['2, k, 19', [-0.0527622, -1.12053, 1.0]], ['2, k, 20', [-0.154406, 0.12948, 1.0]], ['2, k, 21', [-0.736595, 0.184272, 1.0]], ['2, k, 22', [-0.683693, 0.174928, 1.0]], ['2, k, 23', [-0.620828, 0.0537023, 1.0]], ['2, k, 24', [-0.586165, 0.0562307, 1.0]]]
[['2, k, 0', [-0.149908, -0.420761, 1.0]], ['2, k, 1', [-0.153408, -0.103809, 1.0]], ['2, k, 2', [-0.154896, 0.207428, 1.0]], ['2, k, 3', [-0.170655, 0.324213, 1.0]], ['2, k, 4', [-0.309443, 0.138128, 1.0]], ['2, k, 5', [-0.476514, 0.127484, 1.0]], ['2, k, 6', [-0.654226, 0.160465, 1.0]], ['2, k, 7', [-0.666347, 0.180982, 1.0]], ['2, k, 8', [-0.091835, 0.0697049, 1.0]], ['2, k, 9', [-0.305768, 0.0304203, 1.0]], ['2, k, 10', [-0.490034, 0.0232758, 1.0]], ['2, k, 11', [-0.576762, 0.0346838, 1.0]], ['2, k, 12', [-0.183404, -0.41372, 1.0]], ['2, k, 13', [-0.237672, -0.754933, 1.0]], ['2, k, 14', [-0.263555, -1.08719, 1.0]], ['2, k, 15', [-0.26583, -1.12604, 1.0]], ['2, k, 16', [-0.110294, -0.413219, 1.0]], ['2, k, 17', [-0.0447116, -0.735153, 1.0]], ['2, k, 18', [-0.0306247, -1.07885, 1.0]], ['2, k, 19', [-0.0485457, -1.11975, 1.0]], ['2, k, 20', [-0.154669, 0.130512, 1.0]], ['2, k, 21', [-0.720705, 0.196166, 1.0]], ['2, k, 22', [-0.67966, 0.170784, 1.0]], ['2, k, 23', [-0.631326, 0.0593293, 1.0]], ['2, k, 24', [-0.605639, 0.0198982, 1.0]]]
[['2, k, 0', [-0.149604, -0.419523, 1.0]], ['2, k, 1', [-0.153554, -0.102777, 1.0]], ['2, k, 2', [-0.155533, 0.20811, 1.0]], ['2, k, 3', [-0.170259, 0.325008, 1.0]], ['2, k, 4', [-0.309436, 0.138704, 1.0]], ['2, k, 5', [-0.480873, 0.132698, 1.0]], ['2, k, 6', [-0.659633, 0.166326, 1.0]], ['2, k, 7', [-0.675642, 0.190333, 1.0]], ['2, k, 8', [-0.094588, 0.069551, 1.0]], ['2, k, 9', [-0.311315, 0.0321202, 1.0]], ['2, k, 10', [-0.49929, 0.025654, 1.0]], ['2, k, 11', [-0.585887, 0.0375918, 1.0]], ['2, k, 12', [-0.181474, -0.41213, 1.0]], ['2, k, 13', [-0.237398, -0.755635, 1.0]], ['2, k, 14', [-0.263696, -1.08783, 1.0]], ['2, k, 15', [-0.266143, -1.12625, 1.0]], ['2, k, 16', [-0.111142, -0.409715, 1.0]], ['2, k, 17', [-0.0448142, -0.735318, 1.0]], ['2, k, 18', [-0.0316606, -1.08041, 1.0]], ['2, k, 19', [-0.0490544, -1.12096, 1.0]], ['2, k, 20', [-0.155178, 0.131276, 1.0]], ['2, k, 21', [-0.717518, 0.199755, 1.0]], ['2, k, 22', [-0.674454, 0.177628, 1.0]], ['2, k, 23', [-0.643112, 0.0606681, 1.0]], ['2, k, 24', [-0.605695, 0.0130746, 1.0]]]
[['2, k, 0', [-0.149258, -0.418254, 1.0]], ['2, k, 1', [-0.153917, -0.101862, 1.0]], ['2, k, 2', [-0.156771, 0.208789, 1.0]], ['2, k, 3', [-0.169411, 0.325841, 1.0]], ['2, k, 4', [-0.309979, 0.139076, 1.0]], ['2, k, 5', [-0.485379, 0.136472, 1.0]], ['2, k, 6', [-0.66383, 0.174369, 1.0]], ['2, k, 7', [-0.672892, 0.195837, 1.0]], ['2, k, 8', [-0.0964316, 0.069754, 1.0]], ['2, k, 9', [-0.310438, 0.0334927, 1.0]], ['2, k, 10', [-0.507641, 0.0281623, 1.0]], ['2, k, 11', [-0.597242, 0.0399811, 1.0]], ['2, k, 12', [-0.180961, -0.411862, 1.0]], ['2, k, 13', [-0.236128, -0.756855, 1.0]], ['2, k, 14', [-0.263481, -1.0882, 1.0]], ['2, k, 15', [-0.266312, -1.12624, 1.0]], ['2, k, 16', [-0.111165, -0.408143, 1.0]], ['2, k, 17', [-0.0451658, -0.734588, 1.0]], ['2, k, 18', [-0.0322391, -1.08111, 1.0]], ['2, k, 19', [-0.0491105, -1.12131, 1.0]], ['2, k, 20', [-0.156132, 0.132008, 1.0]], ['2, k, 21', [-0.708661, 0.202868, 1.0]], ['2, k, 22', [-0.667762, 0.175771, 1.0]], ['2, k, 23', [-0.653561, 0.0619795, 1.0]], ['2, k, 24', [-0.623875, 0.0183817, 1.0]]]
[['2, k, 0', [-0.149162, -0.418175, 1.0]], ['2, k, 1', [-0.154068, -0.101603, 1.0]], ['2, k, 2', [-0.157469, 0.209169, 1.0]], ['2, k, 3', [-0.168105, 0.326295, 1.0]], ['2, k, 4', [-0.310187, 0.139224, 1.0]], ['2, k, 5', [-0.443756, 0.139705, 1.0]], ['2, k, 6', [-0.622764, 0.169214, 1.0]], ['2, k, 7', [-0.646799, 0.1931, 1.0]], ['2, k, 8', [-0.100472, 0.0697508, 1.0]], ['2, k, 9', [-0.310516, 0.0342369, 1.0]], ['2, k, 10', [-0.510575, 0.029955, 1.0]], ['2, k, 11', [-0.600081, 0.0418467, 1.0]], ['2, k, 12', [-0.18062, -0.412615, 1.0]], ['2, k, 13', [-0.235344, -0.758237, 1.0]], ['2, k, 14', [-0.263305, -1.089, 1.0]], ['2, k, 15', [-0.266143, -1.12676, 1.0]], ['2, k, 16', [-0.111242, -0.407867, 1.0]], ['2, k, 17', [-0.0456249, -0.734636, 1.0]], ['2, k, 18', [-0.0322743, -1.08174, 1.0]], ['2, k, 19', [-0.0493065, -1.12344, 1.0]], ['2, k, 20', [-0.15668, 0.132381, 1.0]], ['2, k, 21', [-0.697683, 0.203232, 1.0]], ['2, k, 22', [-0.662696, 0.176214, 1.0]], ['2, k, 23', [-0.660009, 0.0655546, 1.0]], ['2, k, 24', [-0.629805, 0.0192029, 1.0]]]
[['2, k, 0', [-0.148396, -0.417304, 1.0]], ['2, k, 1', [-0.153763, -0.100633, 1.0]], ['2, k, 2', [-0.15754, 0.209861, 1.0]], ['2, k, 3', [-0.167806, 0.326945, 1.0]], ['2, k, 4', [-0.309904, 0.1398, 1.0]], ['2, k, 5', [-0.490389, 0.146477, 1.0]], ['2, k, 6', [-0.668707, 0.186063, 1.0]], ['2, k, 7', [-0.675493, 0.205369, 1.0]], ['2, k, 8', [-0.10503, 0.0694908, 1.0]], ['2, k, 9', [-0.310731, 0.0344612, 1.0]], ['2, k, 10', [-0.511904, 0.0321269, 1.0]], ['2, k, 11', [-0.597257, 0.0414063, 1.0]], ['2, k, 12', [-0.179357, -0.412056, 1.0]], ['2, k, 13', [-0.235182, -0.758337, 1.0]], ['2, k, 14', [-0.263152, -1.08932, 1.0]], ['2, k, 15', [-0.266123, -1.12669, 1.0]], ['2, k, 16', [-0.110986, -0.407326, 1.0]], ['2, k, 17', [-0.045749, -0.733522, 1.0]], ['2, k, 18', [-0.0321293, -1.07992, 1.0]], ['2, k, 19', [-0.0513007, -1.12139, 1.0]], ['2, k, 20', [-0.156693, 0.133157, 1.0]], ['2, k, 21', [-0.695057, 0.204995, 1.0]], ['2, k, 22', [-0.652765, 0.176272, 1.0]], ['2, k, 23', [-0.653881, 0.0665968, 1.0]], ['2, k, 24', [-0.611621, 0.00866618, 1.0]]]
