[['2, k, 0', [-0.193401, -0.276315, 1.0]], ['2, k, 1', [-0.19079, 0.0379122, 1.0]], ['2, k, 2', [-0.186945, 0.343276, 1.0]], ['2, k, 3', [-0.181148, 0.469126, 1.0]], ['2, k, 4', [-0.372849, 0.246606, 1.0]], ['2, k, 5', [-0.554042, 0.0626521, 1.0]], ['2, k, 6', [-0.498089, -0.146856, 1.0]], ['2, k, 7', [-0.457725, -0.169062, 1.0]], ['2, k, 8', [0.000681187, 0.255821, 1.0]], ['2, k, 9', [0.161319, 0.0847515, 1.0]], ['2, k, 10', [0.0945409, -0.12956, 1.0]], ['2, k, 11', [0.0276464, -0.176728, 1.0]], ['2, k, 12', [-0.275636, -0.274071, 1.0]], ['2, k, 13', [-0.3039, -0.692424, 1.0]], ['2, k, 14', [-0.288736, -1.05795, 1.0]], ['2, k, 15', [-0.299561, -1.12598, 1.0]], ['2, k, 16', [-0.10507, -0.269853, 1.0]], ['2, k, 17', [-0.0719574, -0.667785, 1.0]], ['2, k, 18', [-0.101636, -1.05608, 1.0]], ['2, k, 19', [-0.101196, -1.11621, 1.0]], ['2, k, 20', [-0.188119, 0.268239, 1.0]], ['2, k, 21', [-0.440039, -0.214459, 1.0]], ['2, k, 22', [-0.468301, -0.163565, 1.0]], ['2, k, 23', [0.00475764, -0.26466, 1.0]], ['2, k, 24', [-0.013061, -0.15385, 1.0]]]
[['2, k, 0', [-0.192827, -0.299618, 1.0]], ['2, k, 1', [-0.187494, 0.0148212, 1.0]], ['2, k, 2', [-0.173026, 0.322817, 1.0]], ['2, k, 3', [-0.16643, 0.458836, 1.0]], ['2, k, 4', [-0.351381, 0.213363, 1.0]], ['2, k, 5', [-0.541958, 0.0282783, 1.0]], ['2, k, 6', [-0.508702, -0.193932, 1.0]], ['2, k, 7', [-0.488386, -0.202958, 1.0]], ['2, k, 8', [0.0147547, 0.216903, 1.0]], ['2, k, 9', [0.176415, 0.0457457, 1.0]], ['2, k, 10', [0.098117, -0.164698, 1.0]], ['2, k, 11', [0.0556566, -0.196153, 1.0]], ['2, k, 12', [-0.272538, -0.293532, 1.0]], ['2, k, 13', [-0.300654, -0.665944, 1.0]], ['2, k, 14', [-0.289074, -1.06315, 1.0]], ['2, k, 15', [-0.292674, -1.12559, 1.0]], ['2, k, 16', [-0.106579, -0.295636, 1.0]], ['2, k, 17', [-0.0781044, -0.677719, 1.0]], ['2, k, 18', [-0.099992, -1.05872, 1.0]], ['2, k, 19', [-0.0956348, -1.12118, 1.0]], ['2, k, 20', [-0.175685, 0.246074, 1.0]], ['2, k, 21', [-0.440257, -0.273843, 1.0]], ['2, k, 22', [-0.440412, -0.242432, 1.0]], ['2, k, 23', [0.00827957, -0.264084, 1.0]], ['2, k, 24', [-0.0015013, -0.150159, 1.0]]]
[['2, k, 0', [-0.186242, -0.298376, 1.0]], ['2, k, 1', [-0.186248, 0.0159695, 1.0]], ['2, k, 2', [-0.176578, 0.324509, 1.0]], ['2, k, 3', [-0.170355, 0.460186, 1.0]], ['2, k, 4', [-0.353634, 0.212943, 1.0]], ['2, k, 5', [-0.540531, 0.0266171, 1.0]], ['2, k, 6', [-0.503017, -0.195364, 1.0]], ['2, k, 7', [-0.483362, -0.204065, 1.0]], ['2, k, 8', [0.0142153, 0.220048, 1.0]], ['2, k, 9', [0.178885, 0.0518106, 1.0]], ['2, k, 10', [0.104665, -0.160172, 1.0]], ['2, k, 11', [0.0572687, -0.195891, 1.0]], ['2, k, 12', [-0.26589, -0.293043, 1.0]], ['2, k, 13', [-0.296707, -0.667376, 1.0]], ['2, k, 14', [-0.289075, -1.06221, 1.0]], ['2, k, 15', [-0.293151, -1.12528, 1.0]], ['2, k, 16', [-0.100293, -0.293704, 1.0]], ['2, k, 17', [-0.0729721, -0.671495, 1.0]], ['2, k, 18', [-0.0996873, -1.05886, 1.0]], ['2, k, 19', [-0.0969549, -1.12062, 1.0]], ['2, k, 20', [-0.177752, 0.247743, 1.0]], ['2, k, 21', [-0.436235, -0.280291, 1.0]], ['2, k, 22', [-0.446046, -0.233267, 1.0]], ['2, k, 23', [0.00752832, -0.263886, 1.0]], ['2, k, 24', [-0.000322824, -0.14087, 1.0]]]
[['2, k, 0', [-0.17864, -0.297076, 1.0]], ['2, k, 1', [-0.184275, 0.0171535, 1.0]], ['2, k, 2', [-0.178542, 0.32527, 1.0]], ['2, k, 3', [-0.17389, 0.46101, 1.0]], ['2, k, 4', [-0.355012, 0.212618, 1.0]], ['2, k, 5', [-0.537882, 0.0239098, 1.0]], ['2, k, 6', [-0.452008, -0.190157, 1.0]], ['2, k, 7', [-0.468189, -0.215247, 1.0]], ['2, k, 8', [0.0134218, 0.222545, 1.0]], ['2, k, 9', [0.180779, 0.0560562, 1.0]], ['2, k, 10', [0.112074, -0.157737, 1.0]], ['2, k, 11', [0.0436667, -0.222139, 1.0]], ['2, k, 12', [-0.258238, -0.293037, 1.0]], ['2, k, 13', [-0.292649, -0.667804, 1.0]], ['2, k, 14', [-0.287767, -1.06048, 1.0]], ['2, k, 15', [-0.299548, -1.12874, 1.0]], ['2, k, 16', [-0.0928826, -0.291119, 1.0]], ['2, k, 17', [-0.0678299, -0.667345, 1.0]], ['2, k, 18', [-0.0993623, -1.05872, 1.0]], ['2, k, 19', [-0.0973517, -1.12053, 1.0]], ['2, k, 20', [-0.178795, 0.248577, 1.0]], ['2, k, 21', [-0.423391, -0.294011, 1.0]], ['2, k, 22', [-0.412008, -0.213494, 1.0]], ['2, k, 23', [0.000737923, -0.29874, 1.0]], ['2, k, 24', [-0.0041561, -0.168765, 1.0]]]
[['2, k, 0', [-0.172846, -0.295936, 1.0]], ['2, k, 1', [-0.182803, 0.018022, 1.0]], ['2, k, 2', [-0.180988, 0.325884, 1.0]], ['2, k, 3', [-0.177434, 0.461698, 1.0]], ['2, k, 4', [-0.357284, 0.211985, 1.0]], ['2, k, 5', [-0.535279, 0.0218655, 1.0]], ['2, k, 6', [-0.450983, -0.19087, 1.0]], ['2, k, 7', [-0.466139, -0.215752, 1.0]], ['2, k, 8', [0.0114325, 0.226454, 1.0]], ['2, k, 9', [0.181726, 0.0596653, 1.0]], ['2, k, 10', [0.118092, -0.155964, 1.0]], ['2, k, 11', [0.0537566, -0.222665, 1.0]], ['2, k, 12', [-0.252273, -0.293063, 1.0]], ['2, k, 13', [-0.287243, -0.667993, 1.0]], ['2, k, 14', [-0.287358, -1.06065, 1.0]], ['2, k, 15', [-0.299658, -1.12814, 1.0]], ['2, k, 16', [-0.0873755, -0.288847, 1.0]], ['2, k, 17', [-0.0630118, -0.664709, 1.0]], ['2, k, 18', [-0.0987321, -1.05816, 1.0]], ['2, k, 19', [-0.0971871, -1.12024, 1.0]], ['2, k, 20', [-0.180135, 0.249335, 1.0]], ['2, k, 21', [-0.425165, -0.28694, 1.0]], ['2, k, 22', [-0.415556, -0.209028, 1.0]], ['2, k, 23', [0.0143513, -0.30053, 1.0]], ['2, k, 24', [0.00680297, -0.168575, 1.0]]]
[['2, k, 0', [-0.167615, -0.295626, 1.0]], ['2, k, 1', [-0.181571, 0.0185699, 1.0]], ['2, k, 2', [-0.183567, 0.326422, 1.0]], ['2, k, 3', [-0.181249, 0.46262, 1.0]], ['2, k, 4', [-0.359481, 0.210796, 1.0]], ['2, k, 5', [-0.531033, 0.0187911, 1.0]], ['2, k, 6', [-0.449561, -0.190945, 1.0]], ['2, k, 7', [-0.434309, -0.232686, 1.0]], ['2, k, 8', [0.00991943, 0.229225, 1.0]], ['2, k, 9', [0.182787, 0.0637365, 1.0]], ['2, k, 10', [0.12384, -0.153428, 1.0]], ['2, k, 11', [0.0602788, -0.222742, 1.0]], ['2, k, 12', [-0.246701, -0.293774, 1.0]], ['2, k, 13', [-0.282509, -0.669724, 1.0]], ['2, k, 14', [-0.286978, -1.05888, 1.0]], ['2, k, 15', [-0.299616, -1.12791, 1.0]], ['2, k, 16', [-0.0826452, -0.287616, 1.0]], ['2, k, 17', [-0.0572332, -0.664082, 1.0]], ['2, k, 18', [-0.0975397, -1.05819, 1.0]], ['2, k, 19', [-0.0970004, -1.11978, 1.0]], ['2, k, 20', [-0.181594, 0.249975, 1.0]], ['2, k, 21', [-0.375873, -0.316739, 1.0]], ['2, k, 22', [-0.38212, -0.215637, 1.0]], ['2, k, 23', [0.0203872, -0.300896, 1.0]], ['2, k, 24', [0.0136, -0.171064, 1.0]]]
[['2, k, 0', [-0.161457, -0.294923, 1.0]], ['2, k, 1', [-0.179932, 0.0194257, 1.0]], ['2, k, 2', [-0.185825, 0.32725, 1.0]], ['2, k, 3', [-0.185333, 0.463534, 1.0]], ['2, k, 4', [-0.361773, 0.210052, 1.0]], ['2, k, 5', [-0.527162, 0.0161839, 1.0]], ['2, k, 6', [-0.458074, -0.199585, 1.0]], ['2, k, 7', [-0.426535, -0.233526, 1.0]], ['2, k, 8', [0.00795979, 0.231393, 1.0]], ['2, k, 9', [0.183563, 0.0674039, 1.0]], ['2, k, 10', [0.129084, -0.151292, 1.0]], ['2, k, 11', [0.0671983, -0.222888, 1.0]], ['2, k, 12', [-0.240428, -0.294132, 1.0]], ['2, k, 13', [-0.277508, -0.67227, 1.0]], ['2, k, 14', [-0.286961, -1.05889, 1.0]], ['2, k, 15', [-0.299375, -1.12754, 1.0]], ['2, k, 16', [-0.0768435, -0.28589, 1.0]], ['2, k, 17', [-0.0524424, -0.665049, 1.0]], ['2, k, 18', [-0.0981551, -1.05776, 1.0]], ['2, k, 19', [-0.0973355, -1.11952, 1.0]], ['2, k, 20', [-0.182874, 0.250812, 1.0]], ['2, k, 21', [-0.371933, -0.306971, 1.0]], ['2, k, 22', [-0.38205, -0.217291, 1.0]], ['2, k, 23', [0.0300637, -0.30024, 1.0]], ['2, k, 24', [0.0181102, -0.170677, 1.0]]]
[['2, k, 0', [-0.155611, -0.294998, 1.0]], ['2, k, 1', [-0.178774, 0.0197199, 1.0]], ['2, k, 2', [-0.18891, 0.327492, 1.0]], ['2, k, 3', [-0.188924, 0.464108, 1.0]], ['2, k, 4', [-0.364799, 0.208815, 1.0]], ['2, k, 5', [-0.52244, 0.0142326, 1.0]], ['2, k, 6', [-0.457793, -0.202821, 1.0]], ['2, k, 7', [-0.425016, -0.233777, 1.0]], ['2, k, 8', [0.0060226, 0.233182, 1.0]], ['2, k, 9', [0.186275, 0.0744606, 1.0]], ['2, k, 10', [0.134099, -0.145064, 1.0]], ['2, k, 11', [0.0753069, -0.219153, 1.0]], ['2, k, 12', [-0.234344, -0.295403, 1.0]], ['2, k, 13', [-0.272299, -0.674764, 1.0]], ['2, k, 14', [-0.286001, -1.06042, 1.0]], ['2, k, 15', [-0.299297, -1.12738, 1.0]], ['2, k, 16', [-0.0714012, -0.284865, 1.0]], ['2, k, 17', [-0.0479455, -0.664819, 1.0]], ['2, k, 18', [-0.0982049, -1.05832, 1.0]], ['2, k, 19', [-0.097285, -1.11935, 1.0]], ['2, k, 20', [-0.184627, 0.251196, 1.0]], ['2, k, 21', [-0.381818, -0.295382, 1.0]], ['2, k, 22', [-0.376042, -0.221192, 1.0]], ['2, k, 23', [0.0397254, -0.296818, 1.0]], ['2, k, 24', [0.0248695, -0.168555, 1.0]]]
[['2, k, 0', [-0.148973, -0.295518, 1.0]], ['2, k, 1', [-0.177143, 0.0200055, 1.0]], ['2, k, 2', [-0.1914, 0.327879, 1.0]], ['2, k, 3', [-0.192397, 0.464364, 1.0]], ['2, k, 4', [-0.368236, 0.206617, 1.0]], ['2, k, 5', [-0.520071, 0.00241615, 1.0]], ['2, k, 6', [-0.453552, -0.214457, 1.0]], ['2, k, 7', [-0.412612, -0.24069, 1.0]], ['2, k, 8', [0.00602892, 0.232998, 1.0]], ['2, k, 9', [0.187324, 0.0773342, 1.0]], ['2, k, 10', [0.138624, -0.143231, 1.0]], ['2, k, 11', [0.082096, -0.219041, 1.0]], ['2, k, 12', [-0.227494, -0.29701, 1.0]], ['2, k, 13', [-0.2685, -0.676166, 1.0]], ['2, k, 14', [-0.285656, -1.06012, 1.0]], ['2, k, 15', [-0.299299, -1.12703, 1.0]], ['2, k, 16', [-0.0652951, -0.284346, 1.0]], ['2, k, 17', [-0.0430155, -0.665792, 1.0]], ['2, k, 18', [-0.0968616, -1.05928, 1.0]], ['2, k, 19', [-0.0970636, -1.11899, 1.0]], ['2, k, 20', [-0.186073, 0.251609, 1.0]], ['2, k, 21', [-0.369518, -0.303928, 1.0]], ['2, k, 22', [-0.372659, -0.221042, 1.0]], ['2, k, 23', [0.0499271, -0.296754, 1.0]], ['2, k, 24', [0.0308324, -0.166206, 1.0]]]
[['2, k, 0', [-0.143899, -0.295908, 1.0]], ['2, k, 1', [-0.176099, 0.0201735, 1.0]], ['2, k, 2', [-0.194953, 0.328242, 1.0]], ['2, k, 3', [-0.195686, 0.464644, 1.0]], ['2, k, 4', [-0.371295, 0.204141, 1.0]], ['2, k, 5', [-0.518577, -0.00176745, 1.0]], ['2, k, 6', [-0.450894, -0.218366, 1.0]], ['2, k, 7', [-0.438338, -0.211351, 1.0]], ['2, k, 8', [0.00593267, 0.232902, 1.0]], ['2, k, 9', [0.188013, 0.0806098, 1.0]], ['2, k, 10', [0.145256, -0.141789, 1.0]], ['2, k, 11', [0.0882863, -0.214422, 1.0]], ['2, k, 12', [-0.222585, -0.298342, 1.0]], ['2, k, 13', [-0.263399, -0.679943, 1.0]], ['2, k, 14', [-0.285147, -1.06054, 1.0]], ['2, k, 15', [-0.298943, -1.12661, 1.0]], ['2, k, 16', [-0.0602581, -0.283761, 1.0]], ['2, k, 17', [-0.0380916, -0.664434, 1.0]], ['2, k, 18', [-0.0971273, -1.06073, 1.0]], ['2, k, 19', [-0.0970826, -1.11902, 1.0]], ['2, k, 20', [-0.188264, 0.252013, 1.0]], ['2, k, 21', [-0.378754, -0.287547, 1.0]], ['2, k, 22', [-0.409291, -0.178698, 1.0]], ['2, k, 23', [0.0593106, -0.293425, 1.0]], ['2, k, 24', [0.0370016, -0.167472, 1.0]]]
[['2, k, 0', [-0.139474, -0.296442, 1.0]], ['2, k, 1', [-0.174925, 0.0199956, 1.0]], ['2, k, 2', [-0.197458, 0.32785, 1.0]], ['2, k, 3', [-0.199571, 0.463457, 1.0]], ['2, k, 4', [-0.373698, 0.202113, 1.0]], ['2, k, 5', [-0.517413, -0.00520906, 1.0]], ['2, k, 6', [-0.44478, -0.219938, 1.0]], ['2, k, 7', [-0.399887, -0.241574, 1.0]], ['2, k, 8', [0.00565742, 0.232721, 1.0]], ['2, k, 9', [0.188724, 0.0825692, 1.0]], ['2, k, 10', [0.151045, -0.140988, 1.0]], ['2, k, 11', [0.095607, -0.214457, 1.0]], ['2, k, 12', [-0.218307, -0.299574, 1.0]], ['2, k, 13', [-0.260226, -0.682682, 1.0]], ['2, k, 14', [-0.28494, -1.06052, 1.0]], ['2, k, 15', [-0.298897, -1.12664, 1.0]], ['2, k, 16', [-0.0558962, -0.283532, 1.0]], ['2, k, 17', [-0.0348911, -0.666884, 1.0]], ['2, k, 18', [-0.0972779, -1.06227, 1.0]], ['2, k, 19', [-0.0973489, -1.11894, 1.0]], ['2, k, 20', [-0.189916, 0.251834, 1.0]], ['2, k, 21', [-0.361278, -0.297538, 1.0]], ['2, k, 22', [-0.356438, -0.219713, 1.0]], ['2, k, 23', [0.0657091, -0.293786, 1.0]], ['2, k, 24', [0.0478212, -0.164192, 1.0]]]
[['2, k, 0', [-0.135246, -0.297128, 1.0]], ['2, k, 1', [-0.174321, 0.0196119, 1.0]], ['2, k, 2', [-0.202085, 0.326641, 1.0]], ['2, k, 3', [-0.203743, 0.461991, 1.0]], ['2, k, 4', [-0.375477, 0.199865, 1.0]], ['2, k, 5', [-0.516182, -0.00665704, 1.0]], ['2, k, 6', [-0.441999, -0.220453, 1.0]], ['2, k, 7', [-0.365989, -0.252609, 1.0]], ['2, k, 8', [0.00512278, 0.232582, 1.0]], ['2, k, 9', [0.189054, 0.0841194, 1.0]], ['2, k, 10', [0.152282, -0.139694, 1.0]], ['2, k, 11', [0.097409, -0.21294, 1.0]], ['2, k, 12', [-0.214041, -0.301115, 1.0]], ['2, k, 13', [-0.255199, -0.691031, 1.0]], ['2, k, 14', [-0.284816, -1.06082, 1.0]], ['2, k, 15', [-0.298538, -1.12666, 1.0]], ['2, k, 16', [-0.0518699, -0.283399, 1.0]], ['2, k, 17', [-0.0339513, -0.692368, 1.0]], ['2, k, 18', [-0.0974216, -1.06316, 1.0]], ['2, k, 19', [-0.0980452, -1.11914, 1.0]], ['2, k, 20', [-0.19301, 0.251048, 1.0]], ['2, k, 21', [-0.31098, -0.357714, 1.0]], ['2, k, 22', [-0.327768, -0.220526, 1.0]], ['2, k, 23', [0.0662345, -0.292536, 1.0]], ['2, k, 24', [0.0481252, -0.165897, 1.0]]]
[['2, k, 0', [-0.130687, -0.297147, 1.0]], ['2, k, 1', [-0.173502, 0.0191807, 1.0]], ['2, k, 2', [-0.205233, 0.325464, 1.0]], ['2, k, 3', [-0.208134, 0.46009, 1.0]], ['2, k, 4', [-0.377633, 0.197184, 1.0]], ['2, k, 5', [-0.514886, -0.00789359, 1.0]], ['2, k, 6', [-0.438458, -0.220531, 1.0]], ['2, k, 7', [-0.392947, -0.241911, 1.0]], ['2, k, 8', [-0.00647553, 0.238368, 1.0]], ['2, k, 9', [0.189192, 0.0871637, 1.0]], ['2, k, 10', [0.155182, -0.137281, 1.0]], ['2, k, 11', [0.103009, -0.212152, 1.0]], ['2, k, 12', [-0.209047, -0.30236, 1.0]], ['2, k, 13', [-0.251021, -0.697769, 1.0]], ['2, k, 14', [-0.284561, -1.06103, 1.0]], ['2, k, 15', [-0.299932, -1.12883, 1.0]], ['2, k, 16', [-0.047839, -0.282254, 1.0]], ['2, k, 17', [-0.0328593, -0.694427, 1.0]], ['2, k, 18', [-0.0971985, -1.06284, 1.0]], ['2, k, 19', [-0.0979499, -1.11861, 1.0]], ['2, k, 20', [-0.195213, 0.250238, 1.0]], ['2, k, 21', [-0.33625, -0.306599, 1.0]], ['2, k, 22', [-0.345964, -0.219517, 1.0]], ['2, k, 23', [0.0732208, -0.293314, 1.0]], ['2, k, 24', [0.0535815, -0.16562, 1.0]]]
[['2, k, 0', [-0.125651, -0.297668, 1.0]], ['2, k, 1', [-0.172775, 0.0179913, 1.0]], ['2, k, 2', [-0.209744, 0.322974, 1.0]], ['2, k, 3', [-0.213169, 0.456638, 1.0]], ['2, k, 4', [-0.379651, 0.194169, 1.0]], ['2, k, 5', [-0.513863, -0.00892056, 1.0]], ['2, k, 6', [-0.429196, -0.216983, 1.0]], ['2, k, 7', [-0.390413, -0.241741, 1.0]], ['2, k, 8', [-0.010889, 0.239515, 1.0]], ['2, k, 9', [0.189314, 0.0892544, 1.0]], ['2, k, 10', [0.157989, -0.135901, 1.0]], ['2, k, 11', [0.115676, -0.190693, 1.0]], ['2, k, 12', [-0.203392, -0.304243, 1.0]], ['2, k, 13', [-0.248702, -0.701333, 1.0]], ['2, k, 14', [-0.284363, -1.06147, 1.0]], ['2, k, 15', [-0.298787, -1.12807, 1.0]], ['2, k, 16', [-0.043616, -0.281598, 1.0]], ['2, k, 17', [-0.0315525, -0.697932, 1.0]], ['2, k, 18', [-0.097594, -1.06371, 1.0]], ['2, k, 19', [-0.0980984, -1.11866, 1.0]], ['2, k, 20', [-0.198579, 0.248298, 1.0]], ['2, k, 21', [-0.340611, -0.302774, 1.0]], ['2, k, 22', [-0.345149, -0.21999, 1.0]], ['2, k, 23', [0.0963797, -0.267068, 1.0]], ['2, k, 24', [0.0613949, -0.138292, 1.0]]]
[['2, k, 0', [-0.122431, -0.298144, 1.0]], ['2, k, 1', [-0.172469, 0.0168299, 1.0]], ['2, k, 2', [-0.21396, 0.320469, 1.0]], ['2, k, 3', [-0.217817, 0.452797, 1.0]], ['2, k, 4', [-0.381031, 0.190255, 1.0]], ['2, k, 5', [-0.510074, -0.0191326, 1.0]], ['2, k, 6', [-0.420828, -0.224336, 1.0]], ['2, k, 7', [-0.381087, -0.24586, 1.0]], ['2, k, 8', [-0.0148351, 0.240721, 1.0]], ['2, k, 9', [0.188837, 0.0914107, 1.0]], ['2, k, 10', [0.159676, -0.134238, 1.0]], ['2, k, 11', [0.120036, -0.189581, 1.0]], ['2, k, 12', [-0.2002, -0.305493, 1.0]], ['2, k, 13', [-0.246926, -0.70255, 1.0]], ['2, k, 14', [-0.28448, -1.0616, 1.0]], ['2, k, 15', [-0.298855, -1.12788, 1.0]], ['2, k, 16', [-0.0405691, -0.28122, 1.0]], ['2, k, 17', [-0.0283261, -0.694468, 1.0]], ['2, k, 18', [-0.0975433, -1.06377, 1.0]], ['2, k, 19', [-0.0983703, -1.11897, 1.0]], ['2, k, 20', [-0.201838, 0.246249, 1.0]], ['2, k, 21', [-0.346101, -0.29611, 1.0]], ['2, k, 22', [-0.342084, -0.219977, 1.0]], ['2, k, 23', [0.0993732, -0.268542, 1.0]], ['2, k, 24', [0.0661419, -0.143329, 1.0]]]
[['2, k, 0', [-0.119529, -0.298926, 1.0]], ['2, k, 1', [-0.172128, 0.0149516, 1.0]], ['2, k, 2', [-0.217259, 0.316912, 1.0]], ['2, k, 3', [-0.222554, 0.447537, 1.0]], ['2, k, 4', [-0.382634, 0.186554, 1.0]], ['2, k, 5', [-0.510024, -0.0193068, 1.0]], ['2, k, 6', [-0.421675, -0.224214, 1.0]], ['2, k, 7', [-0.385188, -0.244275, 1.0]], ['2, k, 8', [-0.0182357, 0.241469, 1.0]], ['2, k, 9', [0.188249, 0.0933712, 1.0]], ['2, k, 10', [0.161958, -0.132769, 1.0]], ['2, k, 11', [0.128026, -0.17537, 1.0]], ['2, k, 12', [-0.197038, -0.307327, 1.0]], ['2, k, 13', [-0.245669, -0.701217, 1.0]], ['2, k, 14', [-0.284402, -1.06362, 1.0]], ['2, k, 15', [-0.297986, -1.12592, 1.0]], ['2, k, 16', [-0.038044, -0.28093, 1.0]], ['2, k, 17', [-0.0285651, -0.701513, 1.0]], ['2, k, 18', [-0.0972827, -1.06373, 1.0]], ['2, k, 19', [-0.0984959, -1.11883, 1.0]], ['2, k, 20', [-0.204493, 0.2433, 1.0]], ['2, k, 21', [-0.355804, -0.294533, 1.0]], ['2, k, 22', [-0.344851, -0.220792, 1.0]], ['2, k, 23', [0.111622, -0.250417, 1.0]], ['2, k, 24', [0.0733757, -0.127399, 1.0]]]
[['2, k, 0', [-0.117283, -0.299517, 1.0]], ['2, k, 1', [-0.172403, 0.0133786, 1.0]], ['2, k, 2', [-0.222006, 0.31332, 1.0]], ['2, k, 3', [-0.227619, 0.441604, 1.0]], ['2, k, 4', [-0.383889, 0.182223, 1.0]], ['2, k, 5', [-0.506634, -0.0312996, 1.0]], ['2, k, 6', [-0.415967, -0.232344, 1.0]], ['2, k, 7', [-0.376566, -0.250413, 1.0]], ['2, k, 8', [-0.0220047, 0.242251, 1.0]], ['2, k, 9', [0.187564, 0.0952164, 1.0]], ['2, k, 10', [0.16363, -0.131245, 1.0]], ['2, k, 11', [0.1291, -0.177256, 1.0]], ['2, k, 12', [-0.194677, -0.30822, 1.0]], ['2, k, 13', [-0.24453, -0.702161, 1.0]], ['2, k, 14', [-0.284354, -1.06341, 1.0]], ['2, k, 15', [-0.297915, -1.12561, 1.0]], ['2, k, 16', [-0.0360416, -0.28117, 1.0]], ['2, k, 17', [-0.025855, -0.698197, 1.0]], ['2, k, 18', [-0.0969638, -1.06343, 1.0]], ['2, k, 19', [-0.0984309, -1.11851, 1.0]], ['2, k, 20', [-0.208255, 0.240241, 1.0]], ['2, k, 21', [-0.342162, -0.287477, 1.0]], ['2, k, 22', [-0.33559, -0.226063, 1.0]], ['2, k, 23', [0.11157, -0.25237, 1.0]], ['2, k, 24', [0.0855965, -0.137421, 1.0]]]
[['2, k, 0', [-0.114945, -0.29999, 1.0]], ['2, k, 1', [-0.172835, 0.0107495, 1.0]], ['2, k, 2', [-0.225611, 0.309002, 1.0]], ['2, k, 3', [-0.231125, 0.436276, 1.0]], ['2, k, 4', [-0.384432, 0.179562, 1.0]], ['2, k, 5', [-0.505107, -0.0358515, 1.0]], ['2, k, 6', [-0.384188, -0.21973, 1.0]], ['2, k, 7', [-0.3297, -0.255447, 1.0]], ['2, k, 8', [-0.0252358, 0.243029, 1.0]], ['2, k, 9', [0.18677, 0.0963597, 1.0]], ['2, k, 10', [0.164729, -0.130191, 1.0]], ['2, k, 11', [0.12922, -0.177971, 1.0]], ['2, k, 12', [-0.192316, -0.309777, 1.0]], ['2, k, 13', [-0.243782, -0.703027, 1.0]], ['2, k, 14', [-0.284431, -1.06307, 1.0]], ['2, k, 15', [-0.297772, -1.12511, 1.0]], ['2, k, 16', [-0.0338333, -0.280644, 1.0]], ['2, k, 17', [-0.0239875, -0.696972, 1.0]], ['2, k, 18', [-0.0971663, -1.06236, 1.0]], ['2, k, 19', [-0.0984679, -1.1184, 1.0]], ['2, k, 20', [-0.211328, 0.236489, 1.0]], ['2, k, 21', [-0.292799, -0.346979, 1.0]], ['2, k, 22', [-0.269416, -0.225809, 1.0]], ['2, k, 23', [0.112491, -0.252201, 1.0]], ['2, k, 24', [0.0847787, -0.134848, 1.0]]]
[['2, k, 0', [-0.113544, -0.300475, 1.0]], ['2, k, 1', [-0.173037, 0.0081795, 1.0]], ['2, k, 2', [-0.227991, 0.304338, 1.0]], ['2, k, 3', [-0.2351, 0.428801, 1.0]], ['2, k, 4', [-0.385101, 0.176457, 1.0]], ['2, k, 5', [-0.50445, -0.0384337, 1.0]], ['2, k, 6', [-0.419265, -0.233152, 1.0]], ['2, k, 7', [-0.378653, -0.247055, 1.0]], ['2, k, 8', [-0.0265259, 0.242932, 1.0]], ['2, k, 9', [0.185955, 0.0974181, 1.0]], ['2, k, 10', [0.165845, -0.128927, 1.0]], ['2, k, 11', [0.129218, -0.17639, 1.0]], ['2, k, 12', [-0.190849, -0.310645, 1.0]], ['2, k, 13', [-0.24274, -0.703802, 1.0]], ['2, k, 14', [-0.284428, -1.06316, 1.0]], ['2, k, 15', [-0.296712, -1.12508, 1.0]], ['2, k, 16', [-0.0325786, -0.280698, 1.0]], ['2, k, 17', [-0.0221142, -0.696607, 1.0]], ['2, k, 18', [-0.0971573, -1.06232, 1.0]], ['2, k, 19', [-0.0985648, -1.11843, 1.0]], ['2, k, 20', [-0.213395, 0.232546, 1.0]], ['2, k, 21', [-0.342689, -0.28412, 1.0]], ['2, k, 22', [-0.339322, -0.223685, 1.0]], ['2, k, 23', [0.112075, -0.25269, 1.0]], ['2, k, 24', [0.0814338, -0.126363, 1.0]]]
