[['2, k, 0', [-0.1752016, -0.1291343, 1.0]], ['2, k, 1', [-0.1764055, 0.1176139, 1.0]], ['2, k, 2', [-0.176819, 0.3583751, 1.0]], ['2, k, 3', [-0.1662857, 0.4849998, 1.0]], ['2, k, 4', [-0.3148325, 0.2510451, 1.0]], ['2, k, 5', [-0.3811466, 0.007616721, 1.0]], ['2, k, 6', [-0.3967097, -0.1864787, 1.0]], ['2, k, 7', [-0.4119357, -0.2356543, 1.0]], ['2, k, 8', [-0.02020514, 0.2507922, 1.0]], ['2, k, 9', [0.02904074, 0.0338561, 1.0]], ['2, k, 10', [-0.002983388, -0.1189438, 1.0]], ['2, k, 11', [-0.02100005, -0.1671518, 1.0]], ['2, k, 12', [-0.2417227, -0.1272779, 1.0]], ['2, k, 13', [-0.2677442, -0.2669664, 1.0]], ['2, k, 14', [-0.2531966, -0.6038011, 1.0]], ['2, k, 15', [-0.2480898, -0.6649625, 1.0]], ['2, k, 16', [-0.1050239, -0.1285148, 1.0]], ['2, k, 17', [0.02168087, -0.2515889, 1.0]], ['2, k, 18', [0.01379462, -0.6011773, 1.0]], ['2, k, 19', [0.02461736, -0.6633236, 1.0]], ['2, k, 20', [-0.1769352, 0.2989383, 1.0]], ['2, k, 21', [-0.4299414, -0.3104662, 1.0]], ['2, k, 22', [-0.3710585, -0.2283696, 1.0]], ['2, k, 23', [-0.03039853, -0.2230144, 1.0]], ['2, k, 24', [0.02085008, -0.1649035, 1.0]]]
[['2, k, 0', [-0.1794433, -0.1217884, 1.0]], ['2, k, 1', [-0.1830479, 0.1238091, 1.0]], ['2, k, 2', [-0.1841013, 0.3633871, 1.0]], ['2, k, 3', [-0.1707745, 0.4889789, 1.0]], ['2, k, 4', [-0.2973225, 0.2732868, 1.0]], ['2, k, 5', [-0.3537172, 0.1283685, 1.0]], ['2, k, 6', [-0.3465736, -0.009676616, 1.0]], ['2, k, 7', [-0.345088, -0.07290646, 1.0]], ['2, k, 8', [-0.02184934, 0.2503003, 1.0]], ['2, k, 9', [0.02584794, 0.03778522, 1.0]], ['2, k, 10', [0.003740178, -0.1233307, 1.0]], ['2, k, 11', [-0.01072449, -0.1531958, 1.0]], ['2, k, 12', [-0.2441155, -0.1172489, 1.0]], ['2, k, 13', [-0.2591892, -0.267083, 1.0]], ['2, k, 14', [-0.2506821, -0.6044161, 1.0]], ['2, k, 15', [-0.2469921, -0.6644151, 1.0]], ['2, k, 16', [-0.1105977, -0.1240743, 1.0]], ['2, k, 17', [0.02365745, -0.2555903, 1.0]], ['2, k, 18', [0.01400542, -0.6003602, 1.0]], ['2, k, 19', [0.02721392, -0.6636258, 1.0]], ['2, k, 20', [-0.184156, 0.3043202, 1.0]], ['2, k, 21', [-0.3415807, -0.1097759, 1.0]], ['2, k, 22', [-0.372234, -0.1008599, 1.0]], ['2, k, 23', [-0.02176194, -0.200674, 1.0]], ['2, k, 24', [0.0241943, -0.1615757, 1.0]]]
[['2, k, 0', [-0.1777079, -0.1230606, 1.0]], ['2, k, 1', [-0.181975, 0.1231017, 1.0]], ['2, k, 2', [-0.1838585, 0.3632275, 1.0]], ['2, k, 3', [-0.169394, 0.4900389, 1.0]], ['2, k, 4', [-0.2977898, 0.2682131, 1.0]], ['2, k, 5', [-0.3530751, 0.107557, 1.0]], ['2, k, 6', [-0.3505027, -0.06021188, 1.0]], ['2, k, 7', [-0.3496594, -0.113297, 1.0]], ['2, k, 8', [-0.02110551, 0.2504899, 1.0]], ['2, k, 9', [0.02583995, 0.03764593, 1.0]], ['2, k, 10', [0.003931276, -0.1230653, 1.0]], ['2, k, 11', [-0.01131665, -0.1524541, 1.0]], ['2, k, 12', [-0.242118, -0.1192374, 1.0]], ['2, k, 13', [-0.2580352, -0.2688712, 1.0]], ['2, k, 14', [-0.2509095, -0.6042234, 1.0]], ['2, k, 15', [-0.2470162, -0.6641964, 1.0]], ['2, k, 16', [-0.1092463, -0.124678, 1.0]], ['2, k, 17', [0.02384329, -0.2554036, 1.0]], ['2, k, 18', [0.0137925, -0.6018032, 1.0]], ['2, k, 19', [0.02670983, -0.6650542, 1.0]], ['2, k, 20', [-0.1837006, 0.3040295, 1.0]], ['2, k, 21', [-0.3378108, -0.1598649, 1.0]], ['2, k, 22', [-0.3797463, -0.1312271, 1.0]], ['2, k, 23', [-0.01910936, -0.201549, 1.0]], ['2, k, 24', [0.02810466, -0.1602138, 1.0]]]
[['2, k, 0', [-0.1774063, -0.1241456, 1.0]], ['2, k, 1', [-0.1809303, 0.1218634, 1.0]], ['2, k, 2', [-0.1823019, 0.3620626, 1.0]], ['2, k, 3', [-0.1690711, 0.4898892, 1.0]], ['2, k, 4', [-0.2984782, 0.2660958, 1.0]], ['2, k, 5', [-0.357045, 0.07072971, 1.0]], ['2, k, 6', [-0.3578851, -0.0755121, 1.0]], ['2, k, 7', [-0.3588189, -0.1476943, 1.0]], ['2, k, 8', [-0.02093162, 0.2504853, 1.0]], ['2, k, 9', [0.02595699, 0.03750185, 1.0]], ['2, k, 10', [0.00499616, -0.1219923, 1.0]], ['2, k, 11', [-0.01226378, -0.1673058, 1.0]], ['2, k, 12', [-0.241952, -0.1206116, 1.0]], ['2, k, 13', [-0.2577012, -0.2691895, 1.0]], ['2, k, 14', [-0.2508926, -0.6041932, 1.0]], ['2, k, 15', [-0.2471641, -0.6638975, 1.0]], ['2, k, 16', [-0.1089041, -0.1253573, 1.0]], ['2, k, 17', [0.0238574, -0.2553948, 1.0]], ['2, k, 18', [0.01398666, -0.6009244, 1.0]], ['2, k, 19', [0.02651674, -0.6634729, 1.0]], ['2, k, 20', [-0.1822249, 0.3028131, 1.0]], ['2, k, 21', [-0.3590016, -0.191444, 1.0]], ['2, k, 22', [-0.38251, -0.1395382, 1.0]], ['2, k, 23', [-0.02251375, -0.2196117, 1.0]], ['2, k, 24', [0.02852117, -0.1637629, 1.0]]]
[['2, k, 0', [-0.1770279, -0.1245377, 1.0]], ['2, k, 1', [-0.1807759, 0.1218147, 1.0]], ['2, k, 2', [-0.1823634, 0.3623029, 1.0]], ['2, k, 3', [-0.1688845, 0.4902659, 1.0]], ['2, k, 4', [-0.2998072, 0.2645464, 1.0]], ['2, k, 5', [-0.3574162, 0.05056182, 1.0]], ['2, k, 6', [-0.3630341, -0.1078971, 1.0]], ['2, k, 7', [-0.3689244, -0.1716112, 1.0]], ['2, k, 8', [-0.02085477, 0.2508162, 1.0]], ['2, k, 9', [0.02625479, 0.03743537, 1.0]], ['2, k, 10', [0.006068716, -0.1217147, 1.0]], ['2, k, 11', [-0.008014515, -0.1667967, 1.0]], ['2, k, 12', [-0.241585, -0.1211268, 1.0]], ['2, k, 13', [-0.2575352, -0.2696368, 1.0]], ['2, k, 14', [-0.2509647, -0.604701, 1.0]], ['2, k, 15', [-0.247109, -0.6637803, 1.0]], ['2, k, 16', [-0.1085114, -0.1256325, 1.0]], ['2, k, 17', [0.0238626, -0.2554406, 1.0]], ['2, k, 18', [0.01404469, -0.6008522, 1.0]], ['2, k, 19', [0.027022, -0.6632003, 1.0]], ['2, k, 20', [-0.1822146, 0.3029533, 1.0]], ['2, k, 21', [-0.3669043, -0.2233818, 1.0]], ['2, k, 22', [-0.3981246, -0.1772982, 1.0]], ['2, k, 23', [-0.0170745, -0.2175363, 1.0]], ['2, k, 24', [0.035309, -0.1696716, 1.0]]]
[['2, k, 0', [-0.1769132, -0.124822, 1.0]], ['2, k, 1', [-0.1804902, 0.1215163, 1.0]], ['2, k, 2', [-0.1820823, 0.3621066, 1.0]], ['2, k, 3', [-0.1687363, 0.4906623, 1.0]], ['2, k, 4', [-0.3007923, 0.2628895, 1.0]], ['2, k, 5', [-0.358083, 0.02887179, 1.0]], ['2, k, 6', [-0.3678881, -0.1616739, 1.0]], ['2, k, 7', [-0.3721588, -0.2002963, 1.0]], ['2, k, 8', [-0.01980316, 0.2513446, 1.0]], ['2, k, 9', [0.02555515, 0.03589702, 1.0]], ['2, k, 10', [0.006328783, -0.1231454, 1.0]], ['2, k, 11', [-0.008328684, -0.1678159, 1.0]], ['2, k, 12', [-0.2415314, -0.1213431, 1.0]], ['2, k, 13', [-0.2580003, -0.2695227, 1.0]], ['2, k, 14', [-0.2507593, -0.6052142, 1.0]], ['2, k, 15', [-0.2472729, -0.6634725, 1.0]], ['2, k, 16', [-0.1083351, -0.1259011, 1.0]], ['2, k, 17', [0.02398291, -0.2555646, 1.0]], ['2, k, 18', [0.01434812, -0.6016292, 1.0]], ['2, k, 19', [0.0282809, -0.6647005, 1.0]], ['2, k, 20', [-0.1819135, 0.3027249, 1.0]], ['2, k, 21', [-0.3844478, -0.2531494, 1.0]], ['2, k, 22', [-0.3818448, -0.1689023, 1.0]], ['2, k, 23', [-0.0190752, -0.2228254, 1.0]], ['2, k, 24', [0.03449086, -0.1679239, 1.0]]]
[['2, k, 0', [-0.1768549, -0.1251579, 1.0]], ['2, k, 1', [-0.1802781, 0.1211549, 1.0]], ['2, k, 2', [-0.1818566, 0.3617977, 1.0]], ['2, k, 3', [-0.1686557, 0.4906698, 1.0]], ['2, k, 4', [-0.3021216, 0.2609881, 1.0]], ['2, k, 5', [-0.3587796, 0.02234867, 1.0]], ['2, k, 6', [-0.3721993, -0.1631641, 1.0]], ['2, k, 7', [-0.3785897, -0.2107084, 1.0]], ['2, k, 8', [-0.01953803, 0.2514518, 1.0]], ['2, k, 9', [0.02596883, 0.03378849, 1.0]], ['2, k, 10', [0.003663703, -0.1236126, 1.0]], ['2, k, 11', [-0.008824169, -0.1573849, 1.0]], ['2, k, 12', [-0.2415445, -0.1217067, 1.0]], ['2, k, 13', [-0.2590435, -0.2688331, 1.0]], ['2, k, 14', [-0.2507361, -0.6052817, 1.0]], ['2, k, 15', [-0.24765, -0.6644245, 1.0]], ['2, k, 16', [-0.1082382, -0.126148, 1.0]], ['2, k, 17', [0.024089, -0.2555867, 1.0]], ['2, k, 18', [0.0141303, -0.6017866, 1.0]], ['2, k, 19', [0.02829532, -0.6646633, 1.0]], ['2, k, 20', [-0.1816788, 0.302399, 1.0]], ['2, k, 21', [-0.3942728, -0.2700406, 1.0]], ['2, k, 22', [-0.4190362, -0.2150123, 1.0]], ['2, k, 23', [-0.01751081, -0.2128061, 1.0]], ['2, k, 24', [0.03786305, -0.1625592, 1.0]]]
[['2, k, 0', [-0.1766805, -0.1252969, 1.0]], ['2, k, 1', [-0.1797128, 0.1210003, 1.0]], ['2, k, 2', [-0.1809866, 0.3617001, 1.0]], ['2, k, 3', [-0.1684151, 0.4912854, 1.0]], ['2, k, 4', [-0.302989, 0.2603649, 1.0]], ['2, k, 5', [-0.3593858, 0.01718462, 1.0]], ['2, k, 6', [-0.3752534, -0.1677468, 1.0]], ['2, k, 7', [-0.380986, -0.2153599, 1.0]], ['2, k, 8', [-0.01936138, 0.251912, 1.0]], ['2, k, 9', [0.02628794, 0.03362554, 1.0]], ['2, k, 10', [0.006723751, -0.1228459, 1.0]], ['2, k, 11', [-0.008086612, -0.1657759, 1.0]], ['2, k, 12', [-0.241488, -0.1218708, 1.0]], ['2, k, 13', [-0.2600552, -0.2685992, 1.0]], ['2, k, 14', [-0.2510279, -0.6063424, 1.0]], ['2, k, 15', [-0.24753, -0.6642377, 1.0]], ['2, k, 16', [-0.1079034, -0.1261514, 1.0]], ['2, k, 17', [0.02415252, -0.2555747, 1.0]], ['2, k, 18', [0.01438453, -0.6013128, 1.0]], ['2, k, 19', [0.02696942, -0.6642241, 1.0]], ['2, k, 20', [-0.1808714, 0.3022836, 1.0]], ['2, k, 21', [-0.3973581, -0.2796599, 1.0]], ['2, k, 22', [-0.4226181, -0.2127669, 1.0]], ['2, k, 23', [-0.01693739, -0.2146822, 1.0]], ['2, k, 24', [0.02943115, -0.1698884, 1.0]]]
[['2, k, 0', [-0.1769247, -0.1256716, 1.0]], ['2, k, 1', [-0.1795796, 0.1207083, 1.0]], ['2, k, 2', [-0.1805051, 0.3614929, 1.0]], ['2, k, 3', [-0.1682291, 0.4907795, 1.0]], ['2, k, 4', [-0.3034178, 0.2598112, 1.0]], ['2, k, 5', [-0.3625519, 0.01175961, 1.0]], ['2, k, 6', [-0.3777297, -0.1713142, 1.0]], ['2, k, 7', [-0.3841263, -0.2185841, 1.0]], ['2, k, 8', [-0.01884278, 0.2519507, 1.0]], ['2, k, 9', [0.02654417, 0.0336438, 1.0]], ['2, k, 10', [0.00667784, -0.1223843, 1.0]], ['2, k, 11', [-0.008444866, -0.1697652, 1.0]], ['2, k, 12', [-0.2418747, -0.1222668, 1.0]], ['2, k, 13', [-0.2600677, -0.2688211, 1.0]], ['2, k, 14', [-0.2511237, -0.6052597, 1.0]], ['2, k, 15', [-0.2477645, -0.663962, 1.0]], ['2, k, 16', [-0.1080195, -0.1264526, 1.0]], ['2, k, 17', [0.02419722, -0.255489, 1.0]], ['2, k, 18', [0.01437113, -0.6017942, 1.0]], ['2, k, 19', [0.02676425, -0.6643952, 1.0]], ['2, k, 20', [-0.1804792, 0.3020515, 1.0]], ['2, k, 21', [-0.4033078, -0.2829873, 1.0]], ['2, k, 22', [-0.4230473, -0.2115279, 1.0]], ['2, k, 23', [-0.01705417, -0.2194847, 1.0]], ['2, k, 24', [0.03682725, -0.1728544, 1.0]]]
[['2, k, 0', [-0.1768227, -0.1268395, 1.0]], ['2, k, 1', [-0.1789833, 0.1197592, 1.0]], ['2, k, 2', [-0.179755, 0.3607984, 1.0]], ['2, k, 3', [-0.167372, 0.490014, 1.0]], ['2, k, 4', [-0.3054996, 0.2553052, 1.0]], ['2, k, 5', [-0.3641212, 0.004159219, 1.0]], ['2, k, 6', [-0.3799922, -0.1863641, 1.0]], ['2, k, 7', [-0.3879542, -0.2372203, 1.0]], ['2, k, 8', [-0.0180458, 0.2515868, 1.0]], ['2, k, 9', [0.02757923, 0.03406245, 1.0]], ['2, k, 10', [0.001523272, -0.1251927, 1.0]], ['2, k, 11', [-0.0118839, -0.1504569, 1.0]], ['2, k, 12', [-0.2421433, -0.1236368, 1.0]], ['2, k, 13', [-0.2593533, -0.270937, 1.0]], ['2, k, 14', [-0.2509353, -0.6057963, 1.0]], ['2, k, 15', [-0.2473489, -0.6642274, 1.0]], ['2, k, 16', [-0.1075386, -0.1273721, 1.0]], ['2, k, 17', [0.02390356, -0.2551881, 1.0]], ['2, k, 18', [0.01428692, -0.6022391, 1.0]], ['2, k, 19', [0.02532553, -0.6636482, 1.0]], ['2, k, 20', [-0.1797423, 0.301298, 1.0]], ['2, k, 21', [-0.4066829, -0.3060056, 1.0]], ['2, k, 22', [-0.4231319, -0.2289197, 1.0]], ['2, k, 23', [-0.01917785, -0.2040658, 1.0]], ['2, k, 24', [0.01763391, -0.1531577, 1.0]]]
[['2, k, 0', [-0.1765631, -0.1269892, 1.0]], ['2, k, 1', [-0.1788103, 0.1196723, 1.0]], ['2, k, 2', [-0.1797003, 0.3607746, 1.0]], ['2, k, 3', [-0.1673213, 0.489849, 1.0]], ['2, k, 4', [-0.3065162, 0.2548289, 1.0]], ['2, k, 5', [-0.3639009, 0.003511159, 1.0]], ['2, k, 6', [-0.3792962, -0.186377, 1.0]], ['2, k, 7', [-0.3855842, -0.2367392, 1.0]], ['2, k, 8', [-0.01821275, 0.2509633, 1.0]], ['2, k, 9', [0.02752301, 0.03343943, 1.0]], ['2, k, 10', [0.008462964, -0.1242445, 1.0]], ['2, k, 11', [-0.008275325, -0.1716997, 1.0]], ['2, k, 12', [-0.2419976, -0.1238198, 1.0]], ['2, k, 13', [-0.2592683, -0.2710444, 1.0]], ['2, k, 14', [-0.2503708, -0.6072338, 1.0]], ['2, k, 15', [-0.2472786, -0.6645989, 1.0]], ['2, k, 16', [-0.1071305, -0.1274872, 1.0]], ['2, k, 17', [0.02378316, -0.2551944, 1.0]], ['2, k, 18', [0.01445575, -0.602748, 1.0]], ['2, k, 19', [0.02485293, -0.6640212, 1.0]], ['2, k, 20', [-0.179661, 0.3012615, 1.0]], ['2, k, 21', [-0.3985637, -0.3057285, 1.0]], ['2, k, 22', [-0.4179887, -0.2246696, 1.0]], ['2, k, 23', [-0.0201049, -0.2281072, 1.0]], ['2, k, 24', [0.0370504, -0.1736139, 1.0]]]
[['2, k, 0', [-0.1765091, -0.1270411, 1.0]], ['2, k, 1', [-0.1787664, 0.1195859, 1.0]], ['2, k, 2', [-0.1797343, 0.3606558, 1.0]], ['2, k, 3', [-0.1673184, 0.4898566, 1.0]], ['2, k, 4', [-0.3068229, 0.2544264, 1.0]], ['2, k, 5', [-0.3633648, 0.002490312, 1.0]], ['2, k, 6', [-0.3786351, -0.1866591, 1.0]], ['2, k, 7', [-0.3840639, -0.2373227, 1.0]], ['2, k, 8', [-0.01772137, 0.2508972, 1.0]], ['2, k, 9', [0.02731104, 0.03312666, 1.0]], ['2, k, 10', [0.00678234, -0.1255533, 1.0]], ['2, k, 11', [-0.01003952, -0.16212, 1.0]], ['2, k, 12', [-0.2419458, -0.1238681, 1.0]], ['2, k, 13', [-0.2591522, -0.2712202, 1.0]], ['2, k, 14', [-0.2505324, -0.6070398, 1.0]], ['2, k, 15', [-0.2475325, -0.6642095, 1.0]], ['2, k, 16', [-0.1070347, -0.1275795, 1.0]], ['2, k, 17', [0.02378063, -0.255189, 1.0]], ['2, k, 18', [0.01451171, -0.6037588, 1.0]], ['2, k, 19', [0.01756726, -0.6674906, 1.0]], ['2, k, 20', [-0.1796674, 0.3011513, 1.0]], ['2, k, 21', [-0.399027, -0.3039292, 1.0]], ['2, k, 22', [-0.4221743, -0.23214, 1.0]], ['2, k, 23', [-0.01957685, -0.2147435, 1.0]], ['2, k, 24', [0.02374646, -0.1621422, 1.0]]]
[['2, k, 0', [-0.1760163, -0.1271358, 1.0]], ['2, k, 1', [-0.1782251, 0.1195568, 1.0]], ['2, k, 2', [-0.1792131, 0.3607355, 1.0]], ['2, k, 3', [-0.1670564, 0.4898828, 1.0]], ['2, k, 4', [-0.3066271, 0.2543123, 1.0]], ['2, k, 5', [-0.3625686, 0.002825649, 1.0]], ['2, k, 6', [-0.3786105, -0.1848344, 1.0]], ['2, k, 7', [-0.3808759, -0.2270903, 1.0]], ['2, k, 8', [-0.01715679, 0.2513328, 1.0]], ['2, k, 9', [0.02776173, 0.03289101, 1.0]], ['2, k, 10', [0.005583176, -0.1262623, 1.0]], ['2, k, 11', [-0.009514067, -0.1592167, 1.0]], ['2, k, 12', [-0.2415208, -0.1239876, 1.0]], ['2, k, 13', [-0.2589609, -0.2720706, 1.0]], ['2, k, 14', [-0.2507339, -0.6068074, 1.0]], ['2, k, 15', [-0.2475644, -0.6642057, 1.0]], ['2, k, 16', [-0.1065199, -0.1276231, 1.0]], ['2, k, 17', [0.02368888, -0.2553323, 1.0]], ['2, k, 18', [0.01460345, -0.6042504, 1.0]], ['2, k, 19', [0.02044635, -0.6682156, 1.0]], ['2, k, 20', [-0.1791342, 0.3012009, 1.0]], ['2, k, 21', [-0.3963759, -0.2940463, 1.0]], ['2, k, 22', [-0.4170212, -0.237959, 1.0]], ['2, k, 23', [-0.01695718, -0.207237, 1.0]], ['2, k, 24', [0.03117483, -0.1652947, 1.0]]]
[['2, k, 0', [-0.1759622, -0.1271304, 1.0]], ['2, k, 1', [-0.1782383, 0.1195571, 1.0]], ['2, k, 2', [-0.1793835, 0.3607365, 1.0]], ['2, k, 3', [-0.1670978, 0.4896443, 1.0]], ['2, k, 4', [-0.3066287, 0.2543106, 1.0]], ['2, k, 5', [-0.3614468, 0.003256561, 1.0]], ['2, k, 6', [-0.3776987, -0.1805684, 1.0]], ['2, k, 7', [-0.3757896, -0.2248924, 1.0]], ['2, k, 8', [-0.01652955, 0.2516245, 1.0]], ['2, k, 9', [0.02799127, 0.03232453, 1.0]], ['2, k, 10', [0.004780948, -0.1261955, 1.0]], ['2, k, 11', [-0.01016926, -0.1567863, 1.0]], ['2, k, 12', [-0.2414649, -0.1239773, 1.0]], ['2, k, 13', [-0.2589071, -0.2721545, 1.0]], ['2, k, 14', [-0.2505337, -0.6070986, 1.0]], ['2, k, 15', [-0.2476875, -0.6645374, 1.0]], ['2, k, 16', [-0.1064796, -0.1276177, 1.0]], ['2, k, 17', [0.02370968, -0.2553195, 1.0]], ['2, k, 18', [0.01469057, -0.6026515, 1.0]], ['2, k, 19', [0.02192167, -0.6636113, 1.0]], ['2, k, 20', [-0.1792429, 0.3012018, 1.0]], ['2, k, 21', [-0.3948167, -0.2928801, 1.0]], ['2, k, 22', [-0.4164142, -0.2309569, 1.0]], ['2, k, 23', [-0.01650508, -0.2073173, 1.0]], ['2, k, 24', [0.0210025, -0.1690746, 1.0]]]
[['2, k, 0', [-0.1758769, -0.1272552, 1.0]], ['2, k, 1', [-0.1781883, 0.1194817, 1.0]], ['2, k, 2', [-0.1793769, 0.3606974, 1.0]], ['2, k, 3', [-0.1669661, 0.4903204, 1.0]], ['2, k, 4', [-0.3065162, 0.2543603, 1.0]], ['2, k, 5', [-0.3581434, 0.005247462, 1.0]], ['2, k, 6', [-0.3651072, -0.1796167, 1.0]], ['2, k, 7', [-0.3640294, -0.215857, 1.0]], ['2, k, 8', [-0.01575824, 0.2515728, 1.0]], ['2, k, 9', [0.02839424, 0.03210242, 1.0]], ['2, k, 10', [0.007423709, -0.1244063, 1.0]], ['2, k, 11', [-0.0068858, -0.1621938, 1.0]], ['2, k, 12', [-0.2413656, -0.1240984, 1.0]], ['2, k, 13', [-0.2590783, -0.2722673, 1.0]], ['2, k, 14', [-0.2505657, -0.6069666, 1.0]], ['2, k, 15', [-0.2478825, -0.6644409, 1.0]], ['2, k, 16', [-0.1063858, -0.1277829, 1.0]], ['2, k, 17', [0.02369787, -0.2555705, 1.0]], ['2, k, 18', [0.0150161, -0.6024677, 1.0]], ['2, k, 19', [0.02154403, -0.664371, 1.0]], ['2, k, 20', [-0.1792243, 0.3011539, 1.0]], ['2, k, 21', [-0.3762437, -0.2750222, 1.0]], ['2, k, 22', [-0.4091393, -0.2267537, 1.0]], ['2, k, 23', [-0.01361625, -0.2127142, 1.0]], ['2, k, 24', [0.03086881, -0.1656816, 1.0]]]
[['2, k, 0', [-0.1759271, -0.127272, 1.0]], ['2, k, 1', [-0.1781893, 0.1194804, 1.0]], ['2, k, 2', [-0.1793474, 0.3607077, 1.0]], ['2, k, 3', [-0.1668686, 0.4902155, 1.0]], ['2, k, 4', [-0.3059549, 0.2547636, 1.0]], ['2, k, 5', [-0.3523567, 0.01473873, 1.0]], ['2, k, 6', [-0.3585577, -0.1636519, 1.0]], ['2, k, 7', [-0.3540727, -0.2013558, 1.0]], ['2, k, 8', [-0.01550142, 0.2514874, 1.0]], ['2, k, 9', [0.02853117, 0.032258, 1.0]], ['2, k, 10', [0.004359414, -0.124958, 1.0]], ['2, k, 11', [-0.009837402, -0.1561249, 1.0]], ['2, k, 12', [-0.2414261, -0.1240849, 1.0]], ['2, k, 13', [-0.2590633, -0.2722616, 1.0]], ['2, k, 14', [-0.2511008, -0.6056201, 1.0]], ['2, k, 15', [-0.2478244, -0.6643679, 1.0]], ['2, k, 16', [-0.1064542, -0.1278326, 1.0]], ['2, k, 17', [0.02364265, -0.2550709, 1.0]], ['2, k, 18', [0.01482985, -0.6026688, 1.0]], ['2, k, 19', [0.02174435, -0.6643825, 1.0]], ['2, k, 20', [-0.1792078, 0.3011586, 1.0]], ['2, k, 21', [-0.3652261, -0.2462963, 1.0]], ['2, k, 22', [-0.3726333, -0.1701415, 1.0]], ['2, k, 23', [-0.02005201, -0.2064014, 1.0]], ['2, k, 24', [0.03095766, -0.1565998, 1.0]]]
[['2, k, 0', [-0.175921, -0.1272841, 1.0]], ['2, k, 1', [-0.1781813, 0.1194318, 1.0]], ['2, k, 2', [-0.1793678, 0.3606017, 1.0]], ['2, k, 3', [-0.1661893, 0.4895065, 1.0]], ['2, k, 4', [-0.3054643, 0.2555573, 1.0]], ['2, k, 5', [-0.351632, 0.03863008, 1.0]], ['2, k, 6', [-0.355245, -0.1322643, 1.0]], ['2, k, 7', [-0.3612199, -0.1636989, 1.0]], ['2, k, 8', [-0.0160911, 0.2509565, 1.0]], ['2, k, 9', [0.02911499, 0.03247559, 1.0]], ['2, k, 10', [0.003404713, -0.1250474, 1.0]], ['2, k, 11', [-0.01066456, -0.1557068, 1.0]], ['2, k, 12', [-0.2414406, -0.1240631, 1.0]], ['2, k, 13', [-0.2588385, -0.2727723, 1.0]], ['2, k, 14', [-0.2508534, -0.6053017, 1.0]], ['2, k, 15', [-0.2482037, -0.664387, 1.0]], ['2, k, 16', [-0.1064297, -0.1278762, 1.0]], ['2, k, 17', [0.02360089, -0.2550302, 1.0]], ['2, k, 18', [0.01481717, -0.6026552, 1.0]], ['2, k, 19', [0.02184217, -0.6645008, 1.0]], ['2, k, 20', [-0.1792177, 0.3010698, 1.0]], ['2, k, 21', [-0.3592777, -0.2097925, 1.0]], ['2, k, 22', [-0.3531058, -0.1427915, 1.0]], ['2, k, 23', [-0.01519175, -0.2023994, 1.0]], ['2, k, 24', [0.02725375, -0.1511013, 1.0]]]
[['2, k, 0', [-0.1762684, -0.1269654, 1.0]], ['2, k, 1', [-0.1788231, 0.1196399, 1.0]], ['2, k, 2', [-0.1805487, 0.3605002, 1.0]], ['2, k, 3', [-0.1665818, 0.4887844, 1.0]], ['2, k, 4', [-0.3025681, 0.260883, 1.0]], ['2, k, 5', [-0.354754, 0.1306241, 1.0]], ['2, k, 6', [-0.3507906, 0.01959689, 1.0]], ['2, k, 7', [-0.3522923, -0.01899354, 1.0]], ['2, k, 8', [-0.01567467, 0.2507965, 1.0]], ['2, k, 9', [0.02912664, 0.03263905, 1.0]], ['2, k, 10', [0.001832608, -0.1264833, 1.0]], ['2, k, 11', [-0.008997673, -0.1505901, 1.0]], ['2, k, 12', [-0.2418472, -0.1233908, 1.0]], ['2, k, 13', [-0.2589814, -0.2723097, 1.0]], ['2, k, 14', [-0.2509932, -0.6046823, 1.0]], ['2, k, 15', [-0.2482561, -0.6642101, 1.0]], ['2, k, 16', [-0.106745, -0.1277496, 1.0]], ['2, k, 17', [0.02359986, -0.255044, 1.0]], ['2, k, 18', [0.01498653, -0.6014713, 1.0]], ['2, k, 19', [0.02319909, -0.6633862, 1.0]], ['2, k, 20', [-0.1802445, 0.3010709, 1.0]], ['2, k, 21', [-0.346929, -0.05295032, 1.0]], ['2, k, 22', [-0.3254499, -0.01262277, 1.0]], ['2, k, 23', [-0.02177878, -0.200898, 1.0]], ['2, k, 24', [0.02580534, -0.1576619, 1.0]]]
