[['2, k, 0', [-0.20805, -0.276297, 1.0]], ['2, k, 1', [-0.206217, 0.0143318, 1.0]], ['2, k, 2', [-0.20347, 0.298539, 1.0]], ['2, k, 3', [-0.211304, 0.427561, 1.0]], ['2, k, 4', [-0.383946, 0.178669, 1.0]], ['2, k, 5', [-0.440228, -0.0423605, 1.0]], ['2, k, 6', [-0.481547, -0.227602, 1.0]], ['2, k, 7', [-0.4873, -0.298147, 1.0]], ['2, k, 8', [-0.0469307, 0.170555, 1.0]], ['2, k, 9', [-0.0102311, -0.0627773, 1.0]], ['2, k, 10', [0.0073038, -0.249484, 1.0]], ['2, k, 11', [0.00946159, -0.316629, 1.0]], ['2, k, 12', [-0.282207, -0.271008, 1.0]], ['2, k, 13', [-0.308097, -0.615202, 1.0]], ['2, k, 14', [-0.310679, -0.964362, 1.0]], ['2, k, 15', [-0.332764, -1.02539, 1.0]], ['2, k, 16', [-0.128782, -0.274829, 1.0]], ['2, k, 17', [-0.0677414, -0.629691, 1.0]], ['2, k, 18', [-0.0539249, -0.963492, 1.0]], ['2, k, 19', [-0.0518188, -1.02539, 1.0]], ['2, k, 20', [-0.204323, 0.228389, 1.0]], ['2, k, 21', [-0.473233, -0.341015, 1.0]], ['2, k, 22', [-0.416766, -0.326286, 1.0]], ['2, k, 23', [-0.0115236, -0.363178, 1.0]], ['2, k, 24', [0.0897057, -0.331882, 1.0]]]
[['2, k, 0', [-0.19893, -0.25309, 1.0]], ['2, k, 1', [-0.239254, 0.0304587, 1.0]], ['2, k, 2', [-0.274889, 0.311482, 1.0]], ['2, k, 3', [-0.330618, 0.427644, 1.0]], ['2, k, 4', [-0.429335, 0.173221, 1.0]], ['2, k, 5', [-0.611513, 0.257162, 1.0]], ['2, k, 6', [-0.758303, 0.40022, 1.0]], ['2, k, 7', [-0.802188, 0.467773, 1.0]], ['2, k, 8', [-0.165989, 0.24973, 1.0]], ['2, k, 9', [-0.199802, 0.4785, 1.0]], ['2, k, 10', [-0.360644, 0.689505, 1.0]], ['2, k, 11', [-0.390137, 0.740313, 1.0]], ['2, k, 12', [-0.260981, -0.2579, 1.0]], ['2, k, 13', [-0.305701, -0.602455, 1.0]], ['2, k, 14', [-0.309684, -0.956471, 1.0]], ['2, k, 15', [-0.327521, -1.01911, 1.0]], ['2, k, 16', [-0.132517, -0.241965, 1.0]], ['2, k, 17', [-0.0593536, -0.59945, 1.0]], ['2, k, 18', [-0.0532099, -0.94737, 1.0]], ['2, k, 19', [-0.0495646, -1.02265, 1.0]], ['2, k, 20', [-0.266738, 0.242189, 1.0]], ['2, k, 21', [-0.837598, 0.511499, 1.0]], ['2, k, 22', [-0.870468, 0.432143, 1.0]], ['2, k, 23', [-0.424115, 0.775123, 1.0]], ['2, k, 24', [-0.322518, 0.788588, 1.0]]]
[['2, k, 0', [-0.199977, -0.250856, 1.0]], ['2, k, 1', [-0.237855, 0.0313866, 1.0]], ['2, k, 2', [-0.269004, 0.310301, 1.0]], ['2, k, 3', [-0.325844, 0.4289, 1.0]], ['2, k, 4', [-0.430157, 0.176907, 1.0]], ['2, k, 5', [-0.61324, 0.264027, 1.0]], ['2, k, 6', [-0.746174, 0.4127, 1.0]], ['2, k, 7', [-0.789507, 0.4932, 1.0]], ['2, k, 8', [-0.164647, 0.249803, 1.0]], ['2, k, 9', [-0.217856, 0.510665, 1.0]], ['2, k, 10', [-0.350977, 0.721895, 1.0]], ['2, k, 11', [-0.36998, 0.746137, 1.0]], ['2, k, 12', [-0.262437, -0.255433, 1.0]], ['2, k, 13', [-0.30638, -0.601675, 1.0]], ['2, k, 14', [-0.309646, -0.956624, 1.0]], ['2, k, 15', [-0.326456, -1.01918, 1.0]], ['2, k, 16', [-0.133088, -0.240145, 1.0]], ['2, k, 17', [-0.0603811, -0.599399, 1.0]], ['2, k, 18', [-0.0531355, -0.947554, 1.0]], ['2, k, 19', [-0.0492366, -1.02253, 1.0]], ['2, k, 20', [-0.262155, 0.241765, 1.0]], ['2, k, 21', [-0.782046, 0.545265, 1.0]], ['2, k, 22', [-0.847463, 0.468581, 1.0]], ['2, k, 23', [-0.403671, 0.781214, 1.0]], ['2, k, 24', [-0.309731, 0.793794, 1.0]]]
[['2, k, 0', [-0.200415, -0.249384, 1.0]], ['2, k, 1', [-0.237184, 0.0314884, 1.0]], ['2, k, 2', [-0.266727, 0.308035, 1.0]], ['2, k, 3', [-0.312819, 0.422996, 1.0]], ['2, k, 4', [-0.430129, 0.17843, 1.0]], ['2, k, 5', [-0.608698, 0.295307, 1.0]], ['2, k, 6', [-0.737579, 0.432624, 1.0]], ['2, k, 7', [-0.773823, 0.50285, 1.0]], ['2, k, 8', [-0.16346, 0.250243, 1.0]], ['2, k, 9', [-0.213254, 0.511151, 1.0]], ['2, k, 10', [-0.323147, 0.688772, 1.0]], ['2, k, 11', [-0.351173, 0.746558, 1.0]], ['2, k, 12', [-0.261787, -0.253444, 1.0]], ['2, k, 13', [-0.306921, -0.600497, 1.0]], ['2, k, 14', [-0.309562, -0.95669, 1.0]], ['2, k, 15', [-0.324986, -1.01888, 1.0]], ['2, k, 16', [-0.134891, -0.238703, 1.0]], ['2, k, 17', [-0.0610621, -0.599808, 1.0]], ['2, k, 18', [-0.052452, -0.947513, 1.0]], ['2, k, 19', [-0.0492185, -1.02263, 1.0]], ['2, k, 20', [-0.260195, 0.24025, 1.0]], ['2, k, 21', [-0.780135, 0.556912, 1.0]], ['2, k, 22', [-0.808655, 0.482539, 1.0]], ['2, k, 23', [-0.386926, 0.78696, 1.0]], ['2, k, 24', [-0.288239, 0.786621, 1.0]]]
[['2, k, 0', [-0.200314, -0.248869, 1.0]], ['2, k, 1', [-0.236527, 0.032126, 1.0]], ['2, k, 2', [-0.266421, 0.308317, 1.0]], ['2, k, 3', [-0.307562, 0.420465, 1.0]], ['2, k, 4', [-0.430054, 0.179121, 1.0]], ['2, k, 5', [-0.607294, 0.303083, 1.0]], ['2, k, 6', [-0.726062, 0.450185, 1.0]], ['2, k, 7', [-0.75927, 0.515191, 1.0]], ['2, k, 8', [-0.161894, 0.250376, 1.0]], ['2, k, 9', [-0.205197, 0.511912, 1.0]], ['2, k, 10', [-0.313361, 0.720855, 1.0]], ['2, k, 11', [-0.331955, 0.752589, 1.0]], ['2, k, 12', [-0.261439, -0.252713, 1.0]], ['2, k, 13', [-0.307516, -0.59858, 1.0]], ['2, k, 14', [-0.309645, -0.95688, 1.0]], ['2, k, 15', [-0.326368, -1.01919, 1.0]], ['2, k, 16', [-0.134873, -0.238406, 1.0]], ['2, k, 17', [-0.0620896, -0.599152, 1.0]], ['2, k, 18', [-0.0543068, -0.948135, 1.0]], ['2, k, 19', [-0.0481038, -1.02228, 1.0]], ['2, k, 20', [-0.259748, 0.240564, 1.0]], ['2, k, 21', [-0.776205, 0.56715, 1.0]], ['2, k, 22', [-0.808905, 0.503611, 1.0]], ['2, k, 23', [-0.364673, 0.797431, 1.0]], ['2, k, 24', [-0.267409, 0.792586, 1.0]]]
[['2, k, 0', [-0.201035, -0.248813, 1.0]], ['2, k, 1', [-0.236384, 0.0322009, 1.0]], ['2, k, 2', [-0.266185, 0.308351, 1.0]], ['2, k, 3', [-0.305579, 0.421913, 1.0]], ['2, k, 4', [-0.430045, 0.180643, 1.0]], ['2, k, 5', [-0.600167, 0.310711, 1.0]], ['2, k, 6', [-0.716269, 0.459019, 1.0]], ['2, k, 7', [-0.748782, 0.527889, 1.0]], ['2, k, 8', [-0.160967, 0.250129, 1.0]], ['2, k, 9', [-0.194266, 0.512625, 1.0]], ['2, k, 10', [-0.303324, 0.729006, 1.0]], ['2, k, 11', [-0.31563, 0.757581, 1.0]], ['2, k, 12', [-0.261713, -0.252409, 1.0]], ['2, k, 13', [-0.308068, -0.597802, 1.0]], ['2, k, 14', [-0.309961, -0.957066, 1.0]], ['2, k, 15', [-0.328019, -1.01982, 1.0]], ['2, k, 16', [-0.136088, -0.238808, 1.0]], ['2, k, 17', [-0.062552, -0.601277, 1.0]], ['2, k, 18', [-0.0548187, -0.948807, 1.0]], ['2, k, 19', [-0.0484058, -1.02237, 1.0]], ['2, k, 20', [-0.259507, 0.240576, 1.0]], ['2, k, 21', [-0.778456, 0.569152, 1.0]], ['2, k, 22', [-0.818061, 0.512077, 1.0]], ['2, k, 23', [-0.342366, 0.797796, 1.0]], ['2, k, 24', [-0.254089, 0.79423, 1.0]]]
[['2, k, 0', [-0.20126, -0.247879, 1.0]], ['2, k, 1', [-0.236038, 0.032649, 1.0]], ['2, k, 2', [-0.265817, 0.308473, 1.0]], ['2, k, 3', [-0.299568, 0.423232, 1.0]], ['2, k, 4', [-0.429209, 0.186308, 1.0]], ['2, k, 5', [-0.594663, 0.322395, 1.0]], ['2, k, 6', [-0.708882, 0.476626, 1.0]], ['2, k, 7', [-0.733928, 0.542534, 1.0]], ['2, k, 8', [-0.159313, 0.249656, 1.0]], ['2, k, 9', [-0.179116, 0.512883, 1.0]], ['2, k, 10', [-0.284143, 0.725823, 1.0]], ['2, k, 11', [-0.294762, 0.757906, 1.0]], ['2, k, 12', [-0.26222, -0.250848, 1.0]], ['2, k, 13', [-0.308585, -0.597669, 1.0]], ['2, k, 14', [-0.309977, -0.956971, 1.0]], ['2, k, 15', [-0.328278, -1.01977, 1.0]], ['2, k, 16', [-0.136122, -0.238309, 1.0]], ['2, k, 17', [-0.0627467, -0.601774, 1.0]], ['2, k, 18', [-0.0552801, -0.949744, 1.0]], ['2, k, 19', [-0.0483511, -1.02325, 1.0]], ['2, k, 20', [-0.259115, 0.240725, 1.0]], ['2, k, 21', [-0.75475, 0.594913, 1.0]], ['2, k, 22', [-0.796618, 0.533106, 1.0]], ['2, k, 23', [-0.323277, 0.800867, 1.0]], ['2, k, 24', [-0.231908, 0.793304, 1.0]]]
[['2, k, 0', [-0.201676, -0.248699, 1.0]], ['2, k, 1', [-0.235042, 0.0319306, 1.0]], ['2, k, 2', [-0.26296, 0.30726, 1.0]], ['2, k, 3', [-0.298383, 0.423112, 1.0]], ['2, k, 4', [-0.428697, 0.189006, 1.0]], ['2, k, 5', [-0.591314, 0.334299, 1.0]], ['2, k, 6', [-0.698695, 0.494114, 1.0]], ['2, k, 7', [-0.721432, 0.560101, 1.0]], ['2, k, 8', [-0.150323, 0.250479, 1.0]], ['2, k, 9', [-0.144875, 0.513737, 1.0]], ['2, k, 10', [-0.267784, 0.743916, 1.0]], ['2, k, 11', [-0.273706, 0.762932, 1.0]], ['2, k, 12', [-0.263605, -0.252196, 1.0]], ['2, k, 13', [-0.309089, -0.597706, 1.0]], ['2, k, 14', [-0.3098, -0.957398, 1.0]], ['2, k, 15', [-0.329306, -1.02022, 1.0]], ['2, k, 16', [-0.136038, -0.23901, 1.0]], ['2, k, 17', [-0.0629352, -0.601793, 1.0]], ['2, k, 18', [-0.05411, -0.951533, 1.0]], ['2, k, 19', [-0.0482918, -1.02367, 1.0]], ['2, k, 20', [-0.256614, 0.23952, 1.0]], ['2, k, 21', [-0.745222, 0.604578, 1.0]], ['2, k, 22', [-0.783229, 0.549288, 1.0]], ['2, k, 23', [-0.302405, 0.804362, 1.0]], ['2, k, 24', [-0.212587, 0.797731, 1.0]]]
[['2, k, 0', [-0.201937, -0.248636, 1.0]], ['2, k, 1', [-0.23331, 0.0318574, 1.0]], ['2, k, 2', [-0.256889, 0.30649, 1.0]], ['2, k, 3', [-0.297332, 0.423107, 1.0]], ['2, k, 4', [-0.42513, 0.198067, 1.0]], ['2, k, 5', [-0.58705, 0.344259, 1.0]], ['2, k, 6', [-0.685702, 0.510244, 1.0]], ['2, k, 7', [-0.701209, 0.587724, 1.0]], ['2, k, 8', [-0.146806, 0.25046, 1.0]], ['2, k, 9', [-0.142895, 0.513737, 1.0]], ['2, k, 10', [-0.208362, 0.708493, 1.0]], ['2, k, 11', [-0.253768, 0.766825, 1.0]], ['2, k, 12', [-0.264403, -0.251971, 1.0]], ['2, k, 13', [-0.309438, -0.597564, 1.0]], ['2, k, 14', [-0.309935, -0.957896, 1.0]], ['2, k, 15', [-0.330147, -1.0204, 1.0]], ['2, k, 16', [-0.136052, -0.239023, 1.0]], ['2, k, 17', [-0.0634969, -0.601823, 1.0]], ['2, k, 18', [-0.0547876, -0.950968, 1.0]], ['2, k, 19', [-0.0484985, -1.02341, 1.0]], ['2, k, 20', [-0.251652, 0.238891, 1.0]], ['2, k, 21', [-0.681687, 0.629763, 1.0]], ['2, k, 22', [-0.743762, 0.575803, 1.0]], ['2, k, 23', [-0.284049, 0.80383, 1.0]], ['2, k, 24', [-0.192099, 0.80135, 1.0]]]
[['2, k, 0', [-0.202023, -0.248483, 1.0]], ['2, k, 1', [-0.231557, 0.031707, 1.0]], ['2, k, 2', [-0.252897, 0.305298, 1.0]], ['2, k, 3', [-0.29493, 0.421999, 1.0]], ['2, k, 4', [-0.424881, 0.198712, 1.0]], ['2, k, 5', [-0.578696, 0.35296, 1.0]], ['2, k, 6', [-0.675614, 0.520178, 1.0]], ['2, k, 7', [-0.689116, 0.594449, 1.0]], ['2, k, 8', [-0.144539, 0.251273, 1.0]], ['2, k, 9', [-0.134869, 0.515093, 1.0]], ['2, k, 10', [-0.204738, 0.704694, 1.0]], ['2, k, 11', [-0.233202, 0.764423, 1.0]], ['2, k, 12', [-0.26458, -0.251812, 1.0]], ['2, k, 13', [-0.309863, -0.597562, 1.0]], ['2, k, 14', [-0.310199, -0.958412, 1.0]], ['2, k, 15', [-0.330778, -1.02052, 1.0]], ['2, k, 16', [-0.135997, -0.238822, 1.0]], ['2, k, 17', [-0.0641115, -0.60147, 1.0]], ['2, k, 18', [-0.0550898, -0.951069, 1.0]], ['2, k, 19', [-0.0485088, -1.02349, 1.0]], ['2, k, 20', [-0.248097, 0.237939, 1.0]], ['2, k, 21', [-0.679444, 0.645186, 1.0]], ['2, k, 22', [-0.743757, 0.584519, 1.0]], ['2, k, 23', [-0.259501, 0.806843, 1.0]], ['2, k, 24', [-0.173898, 0.793803, 1.0]]]
[['2, k, 0', [-0.202109, -0.247921, 1.0]], ['2, k, 1', [-0.229766, 0.0316692, 1.0]], ['2, k, 2', [-0.249241, 0.303922, 1.0]], ['2, k, 3', [-0.291567, 0.422125, 1.0]], ['2, k, 4', [-0.419674, 0.210163, 1.0]], ['2, k, 5', [-0.576676, 0.352725, 1.0]], ['2, k, 6', [-0.664163, 0.525411, 1.0]], ['2, k, 7', [-0.676336, 0.601849, 1.0]], ['2, k, 8', [-0.125945, 0.257058, 1.0]], ['2, k, 9', [-0.124304, 0.518856, 1.0]], ['2, k, 10', [-0.199594, 0.705253, 1.0]], ['2, k, 11', [-0.220316, 0.766752, 1.0]], ['2, k, 12', [-0.264845, -0.251181, 1.0]], ['2, k, 13', [-0.310441, -0.597507, 1.0]], ['2, k, 14', [-0.310267, -0.958343, 1.0]], ['2, k, 15', [-0.33107, -1.02079, 1.0]], ['2, k, 16', [-0.135802, -0.238375, 1.0]], ['2, k, 17', [-0.0645948, -0.602231, 1.0]], ['2, k, 18', [-0.05558, -0.951719, 1.0]], ['2, k, 19', [-0.0486321, -1.02406, 1.0]], ['2, k, 20', [-0.244842, 0.236911, 1.0]], ['2, k, 21', [-0.661683, 0.652258, 1.0]], ['2, k, 22', [-0.727404, 0.600706, 1.0]], ['2, k, 23', [-0.245925, 0.810486, 1.0]], ['2, k, 24', [-0.166803, 0.79327, 1.0]]]
[['2, k, 0', [-0.202129, -0.247645, 1.0]], ['2, k, 1', [-0.227128, 0.0312088, 1.0]], ['2, k, 2', [-0.243411, 0.301865, 1.0]], ['2, k, 3', [-0.283644, 0.423471, 1.0]], ['2, k, 4', [-0.416866, 0.216437, 1.0]], ['2, k, 5', [-0.547338, 0.370763, 1.0]], ['2, k, 6', [-0.649449, 0.53139, 1.0]], ['2, k, 7', [-0.662032, 0.611407, 1.0]], ['2, k, 8', [-0.123168, 0.256451, 1.0]], ['2, k, 9', [-0.114367, 0.517826, 1.0]], ['2, k, 10', [-0.179918, 0.703612, 1.0]], ['2, k, 11', [-0.1989, 0.767008, 1.0]], ['2, k, 12', [-0.264992, -0.250925, 1.0]], ['2, k, 13', [-0.311398, -0.598103, 1.0]], ['2, k, 14', [-0.310269, -0.958584, 1.0]], ['2, k, 15', [-0.332589, -1.02256, 1.0]], ['2, k, 16', [-0.135504, -0.238084, 1.0]], ['2, k, 17', [-0.0654823, -0.606071, 1.0]], ['2, k, 18', [-0.055464, -0.952518, 1.0]], ['2, k, 19', [-0.0485701, -1.02403, 1.0]], ['2, k, 20', [-0.239783, 0.235251, 1.0]], ['2, k, 21', [-0.648676, 0.664567, 1.0]], ['2, k, 22', [-0.722329, 0.611341, 1.0]], ['2, k, 23', [-0.218031, 0.81041, 1.0]], ['2, k, 24', [-0.136935, 0.789851, 1.0]]]
[['2, k, 0', [-0.201896, -0.246091, 1.0]], ['2, k, 1', [-0.225234, 0.0320433, 1.0]], ['2, k, 2', [-0.241327, 0.302213, 1.0]], ['2, k, 3', [-0.276252, 0.424636, 1.0]], ['2, k, 4', [-0.414487, 0.222496, 1.0]], ['2, k, 5', [-0.542829, 0.375303, 1.0]], ['2, k, 6', [-0.631533, 0.553921, 1.0]], ['2, k, 7', [-0.644637, 0.624729, 1.0]], ['2, k, 8', [-0.119036, 0.25721, 1.0]], ['2, k, 9', [-0.102939, 0.519159, 1.0]], ['2, k, 10', [-0.170376, 0.716263, 1.0]], ['2, k, 11', [-0.181821, 0.766472, 1.0]], ['2, k, 12', [-0.265115, -0.249248, 1.0]], ['2, k, 13', [-0.312538, -0.597866, 1.0]], ['2, k, 14', [-0.310258, -0.958456, 1.0]], ['2, k, 15', [-0.332696, -1.02256, 1.0]], ['2, k, 16', [-0.134704, -0.236622, 1.0]], ['2, k, 17', [-0.0660096, -0.606698, 1.0]], ['2, k, 18', [-0.0558849, -0.952909, 1.0]], ['2, k, 19', [-0.0483238, -1.02397, 1.0]], ['2, k, 20', [-0.23769, 0.235682, 1.0]], ['2, k, 21', [-0.631898, 0.676448, 1.0]], ['2, k, 22', [-0.697328, 0.629115, 1.0]], ['2, k, 23', [-0.20466, 0.809809, 1.0]], ['2, k, 24', [-0.122598, 0.789232, 1.0]]]
[['2, k, 0', [-0.201752, -0.244921, 1.0]], ['2, k, 1', [-0.223485, 0.0327804, 1.0]], ['2, k, 2', [-0.238751, 0.30269, 1.0]], ['2, k, 3', [-0.267095, 0.42506, 1.0]], ['2, k, 4', [-0.4134, 0.225994, 1.0]], ['2, k, 5', [-0.538123, 0.385098, 1.0]], ['2, k, 6', [-0.617379, 0.567927, 1.0]], ['2, k, 7', [-0.63133, 0.634604, 1.0]], ['2, k, 8', [-0.120604, 0.256873, 1.0]], ['2, k, 9', [-0.0971536, 0.518681, 1.0]], ['2, k, 10', [-0.15931, 0.719937, 1.0]], ['2, k, 11', [-0.166532, 0.766458, 1.0]], ['2, k, 12', [-0.265271, -0.2478, 1.0]], ['2, k, 13', [-0.313662, -0.597891, 1.0]], ['2, k, 14', [-0.310306, -0.958458, 1.0]], ['2, k, 15', [-0.33305, -1.02255, 1.0]], ['2, k, 16', [-0.134196, -0.235779, 1.0]], ['2, k, 17', [-0.0674756, -0.604398, 1.0]], ['2, k, 18', [-0.0567754, -0.952187, 1.0]], ['2, k, 19', [-0.0486722, -1.02357, 1.0]], ['2, k, 20', [-0.235286, 0.236201, 1.0]], ['2, k, 21', [-0.619929, 0.689977, 1.0]], ['2, k, 22', [-0.690461, 0.637159, 1.0]], ['2, k, 23', [-0.183062, 0.807311, 1.0]], ['2, k, 24', [-0.108979, 0.787767, 1.0]]]
[['2, k, 0', [-0.201667, -0.243269, 1.0]], ['2, k, 1', [-0.21979, 0.0349387, 1.0]], ['2, k, 2', [-0.23041, 0.305887, 1.0]], ['2, k, 3', [-0.259763, 0.429182, 1.0]], ['2, k, 4', [-0.409806, 0.231585, 1.0]], ['2, k, 5', [-0.532421, 0.393184, 1.0]], ['2, k, 6', [-0.615631, 0.571071, 1.0]], ['2, k, 7', [-0.620273, 0.642057, 1.0]], ['2, k, 8', [-0.111507, 0.257181, 1.0]], ['2, k, 9', [-0.0881751, 0.518577, 1.0]], ['2, k, 10', [-0.14045, 0.720863, 1.0]], ['2, k, 11', [-0.147949, 0.767579, 1.0]], ['2, k, 12', [-0.265596, -0.245314, 1.0]], ['2, k, 13', [-0.31397, -0.597902, 1.0]], ['2, k, 14', [-0.310535, -0.958416, 1.0]], ['2, k, 15', [-0.333098, -1.02275, 1.0]], ['2, k, 16', [-0.133604, -0.234451, 1.0]], ['2, k, 17', [-0.0679251, -0.603929, 1.0]], ['2, k, 18', [-0.0570774, -0.953962, 1.0]], ['2, k, 19', [-0.0482354, -1.0241, 1.0]], ['2, k, 20', [-0.228215, 0.239083, 1.0]], ['2, k, 21', [-0.609436, 0.696998, 1.0]], ['2, k, 22', [-0.683483, 0.645626, 1.0]], ['2, k, 23', [-0.161831, 0.808552, 1.0]], ['2, k, 24', [-0.0842546, 0.785605, 1.0]]]
[['2, k, 0', [-0.201669, -0.242434, 1.0]], ['2, k, 1', [-0.216778, 0.0357681, 1.0]], ['2, k, 2', [-0.22403, 0.306568, 1.0]], ['2, k, 3', [-0.254422, 0.430014, 1.0]], ['2, k, 4', [-0.409253, 0.232392, 1.0]], ['2, k, 5', [-0.529854, 0.390052, 1.0]], ['2, k, 6', [-0.586646, 0.579424, 1.0]], ['2, k, 7', [-0.604353, 0.650117, 1.0]], ['2, k, 8', [-0.111537, 0.257186, 1.0]], ['2, k, 9', [-0.0601659, 0.493688, 1.0]], ['2, k, 10', [-0.114674, 0.704338, 1.0]], ['2, k, 11', [-0.130711, 0.767523, 1.0]], ['2, k, 12', [-0.265632, -0.244573, 1.0]], ['2, k, 13', [-0.314819, -0.597848, 1.0]], ['2, k, 14', [-0.310683, -0.958291, 1.0]], ['2, k, 15', [-0.332965, -1.02266, 1.0]], ['2, k, 16', [-0.133473, -0.233744, 1.0]], ['2, k, 17', [-0.068355, -0.602868, 1.0]], ['2, k, 18', [-0.0570763, -0.954005, 1.0]], ['2, k, 19', [-0.0496802, -1.02433, 1.0]], ['2, k, 20', [-0.222643, 0.239808, 1.0]], ['2, k, 21', [-0.595464, 0.705896, 1.0]], ['2, k, 22', [-0.671081, 0.65672, 1.0]], ['2, k, 23', [-0.149162, 0.808729, 1.0]], ['2, k, 24', [-0.0707937, 0.78668, 1.0]]]
[['2, k, 0', [-0.201499, -0.241439, 1.0]], ['2, k, 1', [-0.215112, 0.0362876, 1.0]], ['2, k, 2', [-0.221975, 0.306565, 1.0]], ['2, k, 3', [-0.249326, 0.43117, 1.0]], ['2, k, 4', [-0.408216, 0.234231, 1.0]], ['2, k, 5', [-0.527957, 0.390065, 1.0]], ['2, k, 6', [-0.579563, 0.596906, 1.0]], ['2, k, 7', [-0.594055, 0.667326, 1.0]], ['2, k, 8', [-0.111257, 0.256817, 1.0]], ['2, k, 9', [-0.0577462, 0.493079, 1.0]], ['2, k, 10', [-0.102472, 0.700175, 1.0]], ['2, k, 11', [-0.112541, 0.764368, 1.0]], ['2, k, 12', [-0.265742, -0.243417, 1.0]], ['2, k, 13', [-0.315343, -0.597869, 1.0]], ['2, k, 14', [-0.310687, -0.958229, 1.0]], ['2, k, 15', [-0.333229, -1.02281, 1.0]], ['2, k, 16', [-0.132977, -0.232974, 1.0]], ['2, k, 17', [-0.0685248, -0.602883, 1.0]], ['2, k, 18', [-0.0560897, -0.958178, 1.0]], ['2, k, 19', [-0.0501508, -1.02453, 1.0]], ['2, k, 20', [-0.220623, 0.239927, 1.0]], ['2, k, 21', [-0.5786, 0.715687, 1.0]], ['2, k, 22', [-0.653599, 0.67259, 1.0]], ['2, k, 23', [-0.126754, 0.80836, 1.0]], ['2, k, 24', [-0.0445499, 0.782551, 1.0]]]
[['2, k, 0', [-0.201189, -0.240851, 1.0]], ['2, k, 1', [-0.212609, 0.0364716, 1.0]], ['2, k, 2', [-0.21798, 0.305994, 1.0]], ['2, k, 3', [-0.245977, 0.430672, 1.0]], ['2, k, 4', [-0.400419, 0.236968, 1.0]], ['2, k, 5', [-0.518983, 0.392102, 1.0]], ['2, k, 6', [-0.573171, 0.601903, 1.0]], ['2, k, 7', [-0.582305, 0.670876, 1.0]], ['2, k, 8', [-0.100482, 0.255889, 1.0]], ['2, k, 9', [-0.0548554, 0.494209, 1.0]], ['2, k, 10', [-0.0869683, 0.700501, 1.0]], ['2, k, 11', [-0.0971169, 0.762474, 1.0]], ['2, k, 12', [-0.265752, -0.242629, 1.0]], ['2, k, 13', [-0.316118, -0.597621, 1.0]], ['2, k, 14', [-0.310629, -0.95861, 1.0]], ['2, k, 15', [-0.333542, -1.02287, 1.0]], ['2, k, 16', [-0.132146, -0.232486, 1.0]], ['2, k, 17', [-0.068741, -0.602929, 1.0]], ['2, k, 18', [-0.0560641, -0.958227, 1.0]], ['2, k, 19', [-0.0504849, -1.02452, 1.0]], ['2, k, 20', [-0.216949, 0.239549, 1.0]], ['2, k, 21', [-0.568164, 0.721968, 1.0]], ['2, k, 22', [-0.646298, 0.675672, 1.0]], ['2, k, 23', [-0.117472, 0.805386, 1.0]], ['2, k, 24', [-0.031605, 0.774588, 1.0]]]
[['2, k, 0', [-0.200825, -0.239998, 1.0]], ['2, k, 1', [-0.211357, 0.0366297, 1.0]], ['2, k, 2', [-0.216566, 0.305581, 1.0]], ['2, k, 3', [-0.241482, 0.430056, 1.0]], ['2, k, 4', [-0.397244, 0.239513, 1.0]], ['2, k, 5', [-0.513277, 0.396592, 1.0]], ['2, k, 6', [-0.56324, 0.611331, 1.0]], ['2, k, 7', [-0.571136, 0.679831, 1.0]], ['2, k, 8', [-0.0950585, 0.256619, 1.0]], ['2, k, 9', [-0.0461295, 0.479868, 1.0]], ['2, k, 10', [-0.0751486, 0.709029, 1.0]], ['2, k, 11', [-0.0825326, 0.763665, 1.0]], ['2, k, 12', [-0.265797, -0.241029, 1.0]], ['2, k, 13', [-0.316095, -0.597203, 1.0]], ['2, k, 14', [-0.31072, -0.958835, 1.0]], ['2, k, 15', [-0.334702, -1.02386, 1.0]], ['2, k, 16', [-0.131399, -0.232154, 1.0]], ['2, k, 17', [-0.0689937, -0.603269, 1.0]], ['2, k, 18', [-0.0547912, -0.960598, 1.0]], ['2, k, 19', [-0.0505811, -1.02458, 1.0]], ['2, k, 20', [-0.215555, 0.239271, 1.0]], ['2, k, 21', [-0.554323, 0.72659, 1.0]], ['2, k, 22', [-0.641578, 0.683152, 1.0]], ['2, k, 23', [-0.0930609, 0.807684, 1.0]], ['2, k, 24', [-0.0166442, 0.771865, 1.0]]]
