[['2, k, 0', [-0.312334, -0.153383, 1.0]], ['2, k, 1', [-0.326915, -0.0780408, 1.0]], ['2, k, 2', [-0.340142, -0.00387936, 1.0]], ['2, k, 3', [-0.353434, 0.121635, 1.0]], ['2, k, 4', [-0.474495, -0.0522155, 1.0]], ['2, k, 5', [-0.492131, -0.111618, 1.0]], ['2, k, 6', [-0.606329, -0.117387, 1.0]], ['2, k, 7', [-0.599503, -0.131786, 1.0]], ['2, k, 8', [-0.212207, -0.0821186, 1.0]], ['2, k, 9', [-0.0774221, -0.168663, 1.0]], ['2, k, 10', [-0.29508, -0.165869, 1.0]], ['2, k, 11', [-0.380835, -0.197172, 1.0]], ['2, k, 12', [-0.368751, -0.145005, 1.0]], ['2, k, 13', [-0.558688, -0.042976, 1.0]], ['2, k, 14', [-0.518251, -0.188344, 1.0]], ['2, k, 15', [-0.402492, -0.194822, 1.0]], ['2, k, 16', [-0.249444, -0.158575, 1.0]], ['2, k, 17', [0.0015856, -0.186004, 1.0]], ['2, k, 18', [-0.41988, -0.159713, 1.0]], ['2, k, 19', [-0.312915, -0.173037, 1.0]], ['2, k, 20', [-0.337083, -0.0222783, 1.0]], ['2, k, 21', [-0.597517, -0.13135, 1.0]], ['2, k, 22', [-0.594927, -0.13078, 1.0]], ['2, k, 23', [-0.396293, -0.194321, 1.0]], ['2, k, 24', [-0.394078, -0.197049, 1.0]]]
[['2, k, 0', [-0.260687, -0.603242, 1.0]], ['2, k, 1', [-0.294929, -0.305051, 1.0]], ['2, k, 2', [-0.321813, -0.0103968, 1.0]], ['2, k, 3', [-0.370223, 0.10838, 1.0]], ['2, k, 4', [-0.496536, -0.100698, 1.0]], ['2, k, 5', [-0.707975, -0.116715, 1.0]], ['2, k, 6', [-0.869159, 0.0527545, 1.0]], ['2, k, 7', [-0.898694, 0.118963, 1.0]], ['2, k, 8', [-0.150269, -0.0556259, 1.0]], ['2, k, 9', [-0.104833, 0.183773, 1.0]], ['2, k, 10', [-0.237262, 0.346617, 1.0]], ['2, k, 11', [-0.300301, 0.407675, 1.0]], ['2, k, 12', [-0.33764, -0.611798, 1.0]], ['2, k, 13', [-0.422338, -1.10551, 1.0]], ['2, k, 14', [-0.503661, -1.46877, 1.0]], ['2, k, 15', [-0.479429, -1.56043, 1.0]], ['2, k, 16', [-0.177437, -0.577441, 1.0]], ['2, k, 17', [-0.103089, -0.939186, 1.0]], ['2, k, 18', [-0.119763, -1.17083, 1.0]], ['2, k, 19', [-0.141258, -1.0808, 1.0]], ['2, k, 20', [-0.314133, -0.0829078, 1.0]], ['2, k, 21', [-0.934731, 0.166161, 1.0]], ['2, k, 22', [-0.822376, 0.177724, 1.0]], ['2, k, 23', [-0.347446, 0.439499, 1.0]], ['2, k, 24', [-0.328016, 0.372823, 1.0]]]
[['2, k, 0', [-0.25939, -0.602258, 1.0]], ['2, k, 1', [-0.294672, -0.304933, 1.0]], ['2, k, 2', [-0.323289, -0.0112905, 1.0]], ['2, k, 3', [-0.374768, 0.102128, 1.0]], ['2, k, 4', [-0.501097, -0.117437, 1.0]], ['2, k, 5', [-0.712971, -0.139491, 1.0]], ['2, k, 6', [-0.884639, 0.0207122, 1.0]], ['2, k, 7', [-0.92057, 0.0790076, 1.0]], ['2, k, 8', [-0.165192, -0.0461342, 1.0]], ['2, k, 9', [-0.144078, 0.213042, 1.0]], ['2, k, 10', [-0.271813, 0.370918, 1.0]], ['2, k, 11', [-0.349991, 0.410055, 1.0]], ['2, k, 12', [-0.334648, -0.612576, 1.0]], ['2, k, 13', [-0.421771, -1.10608, 1.0]], ['2, k, 14', [-0.503818, -1.46927, 1.0]], ['2, k, 15', [-0.480173, -1.56016, 1.0]], ['2, k, 16', [-0.177181, -0.57325, 1.0]], ['2, k, 17', [-0.102931, -0.93352, 1.0]], ['2, k, 18', [-0.119537, -1.17115, 1.0]], ['2, k, 19', [-0.140053, -1.08134, 1.0]], ['2, k, 20', [-0.315304, -0.0835755, 1.0]], ['2, k, 21', [-0.961285, 0.119203, 1.0]], ['2, k, 22', [-0.842465, 0.147023, 1.0]], ['2, k, 23', [-0.396307, 0.438859, 1.0]], ['2, k, 24', [-0.368745, 0.369764, 1.0]]]
[['2, k, 0', [-0.258064, -0.600833, 1.0]], ['2, k, 1', [-0.298174, -0.306893, 1.0]], ['2, k, 2', [-0.347331, -0.0262573, 1.0]], ['2, k, 3', [-0.377172, 0.105484, 1.0]], ['2, k, 4', [-0.507049, -0.128017, 1.0]], ['2, k, 5', [-0.717696, -0.168066, 1.0]], ['2, k, 6', [-0.901903, -0.0148452, 1.0]], ['2, k, 7', [-0.940133, 0.0426663, 1.0]], ['2, k, 8', [-0.169218, -0.0429292, 1.0]], ['2, k, 9', [-0.198781, 0.203602, 1.0]], ['2, k, 10', [-0.366161, 0.379704, 1.0]], ['2, k, 11', [-0.413858, 0.407683, 1.0]], ['2, k, 12', [-0.332607, -0.612151, 1.0]], ['2, k, 13', [-0.42141, -1.10553, 1.0]], ['2, k, 14', [-0.503305, -1.46883, 1.0]], ['2, k, 15', [-0.480534, -1.56042, 1.0]], ['2, k, 16', [-0.176546, -0.571048, 1.0]], ['2, k, 17', [-0.10312, -0.930538, 1.0]], ['2, k, 18', [-0.119465, -1.17192, 1.0]], ['2, k, 19', [-0.140038, -1.08038, 1.0]], ['2, k, 20', [-0.333677, -0.0947268, 1.0]], ['2, k, 21', [-0.9798, 0.0740729, 1.0]], ['2, k, 22', [-0.860433, 0.115387, 1.0]], ['2, k, 23', [-0.459982, 0.431547, 1.0]], ['2, k, 24', [-0.493176, 0.358363, 1.0]]]
[['2, k, 0', [-0.258139, -0.588124, 1.0]], ['2, k, 1', [-0.299551, -0.305258, 1.0]], ['2, k, 2', [-0.347346, -0.0269816, 1.0]], ['2, k, 3', [-0.383831, 0.111696, 1.0]], ['2, k, 4', [-0.515381, -0.14395, 1.0]], ['2, k, 5', [-0.722367, -0.196589, 1.0]], ['2, k, 6', [-0.916814, -0.0699875, 1.0]], ['2, k, 7', [-0.962763, -0.0145683, 1.0]], ['2, k, 8', [-0.193655, -0.0340707, 1.0]], ['2, k, 9', [-0.213673, 0.200047, 1.0]], ['2, k, 10', [-0.377641, 0.34432, 1.0]], ['2, k, 11', [-0.448623, 0.398715, 1.0]], ['2, k, 12', [-0.328802, -0.601687, 1.0]], ['2, k, 13', [-0.418977, -1.09612, 1.0]], ['2, k, 14', [-0.49931, -1.45989, 1.0]], ['2, k, 15', [-0.531127, -1.48526, 1.0]], ['2, k, 16', [-0.181517, -0.552692, 1.0]], ['2, k, 17', [-0.10607, -0.910956, 1.0]], ['2, k, 18', [-0.120137, -1.16865, 1.0]], ['2, k, 19', [-0.147864, -1.22813, 1.0]], ['2, k, 20', [-0.334282, -0.0951193, 1.0]], ['2, k, 21', [-1.01228, 0.0218339, 1.0]], ['2, k, 22', [-0.904974, 0.0595494, 1.0]], ['2, k, 23', [-0.493418, 0.429425, 1.0]], ['2, k, 24', [-0.507924, 0.36048, 1.0]]]
[['2, k, 0', [-0.256386, -0.590044, 1.0]], ['2, k, 1', [-0.300067, -0.305291, 1.0]], ['2, k, 2', [-0.3481, -0.025167, 1.0]], ['2, k, 3', [-0.395912, 0.110012, 1.0]], ['2, k, 4', [-0.52064, -0.154204, 1.0]], ['2, k, 5', [-0.725298, -0.215595, 1.0]], ['2, k, 6', [-0.940136, -0.100404, 1.0]], ['2, k, 7', [-0.976531, -0.0654383, 1.0]], ['2, k, 8', [-0.196729, -0.0331125, 1.0]], ['2, k, 9', [-0.242267, 0.199371, 1.0]], ['2, k, 10', [-0.395216, 0.338725, 1.0]], ['2, k, 11', [-0.484883, 0.383649, 1.0]], ['2, k, 12', [-0.325614, -0.606874, 1.0]], ['2, k, 13', [-0.418589, -1.1, 1.0]], ['2, k, 14', [-0.501099, -1.46332, 1.0]], ['2, k, 15', [-0.534876, -1.48802, 1.0]], ['2, k, 16', [-0.179338, -0.556025, 1.0]], ['2, k, 17', [-0.105325, -0.915267, 1.0]], ['2, k, 18', [-0.119741, -1.16941, 1.0]], ['2, k, 19', [-0.149776, -1.22897, 1.0]], ['2, k, 20', [-0.335331, -0.0940495, 1.0]], ['2, k, 21', [-1.02284, -0.0254413, 1.0]], ['2, k, 22', [-0.91704, 0.0162554, 1.0]], ['2, k, 23', [-0.542639, 0.421455, 1.0]], ['2, k, 24', [-0.510132, 0.354577, 1.0]]]
[['2, k, 0', [-0.256022, -0.590695, 1.0]], ['2, k, 1', [-0.294293, -0.301644, 1.0]], ['2, k, 2', [-0.323446, -0.00908609, 1.0]], ['2, k, 3', [-0.40488, 0.106951, 1.0]], ['2, k, 4', [-0.520635, -0.154187, 1.0]], ['2, k, 5', [-0.719984, -0.23686, 1.0]], ['2, k, 6', [-0.930506, -0.136166, 1.0]], ['2, k, 7', [-0.985789, -0.0961818, 1.0]], ['2, k, 8', [-0.199013, -0.0327263, 1.0]], ['2, k, 9', [-0.297426, 0.2195, 1.0]], ['2, k, 10', [-0.499674, 0.342349, 1.0]], ['2, k, 11', [-0.55048, 0.37363, 1.0]], ['2, k, 12', [-0.325548, -0.608364, 1.0]], ['2, k, 13', [-0.418765, -1.10118, 1.0]], ['2, k, 14', [-0.50078, -1.4647, 1.0]], ['2, k, 15', [-0.478268, -1.56145, 1.0]], ['2, k, 16', [-0.179015, -0.556563, 1.0]], ['2, k, 17', [-0.105244, -0.916367, 1.0]], ['2, k, 18', [-0.119476, -1.16926, 1.0]], ['2, k, 19', [-0.148457, -1.22869, 1.0]], ['2, k, 20', [-0.31793, -0.0825727, 1.0]], ['2, k, 21', [-1.02784, -0.0678978, 1.0]], ['2, k, 22', [-0.925819, -0.00825956, 1.0]], ['2, k, 23', [-0.597405, 0.397963, 1.0]], ['2, k, 24', [-0.613597, 0.31567, 1.0]]]
[['2, k, 0', [-0.257237, -0.591861, 1.0]], ['2, k, 1', [-0.294833, -0.301443, 1.0]], ['2, k, 2', [-0.327109, -0.00894598, 1.0]], ['2, k, 3', [-0.401101, 0.110868, 1.0]], ['2, k, 4', [-0.521166, -0.154336, 1.0]], ['2, k, 5', [-0.709773, -0.260718, 1.0]], ['2, k, 6', [-0.937833, -0.193723, 1.0]], ['2, k, 7', [-0.999693, -0.152556, 1.0]], ['2, k, 8', [-0.201193, -0.033274, 1.0]], ['2, k, 9', [-0.304238, 0.216889, 1.0]], ['2, k, 10', [-0.51158, 0.332066, 1.0]], ['2, k, 11', [-0.581369, 0.358221, 1.0]], ['2, k, 12', [-0.327199, -0.60984, 1.0]], ['2, k, 13', [-0.41919, -1.10266, 1.0]], ['2, k, 14', [-0.501661, -1.46612, 1.0]], ['2, k, 15', [-0.478905, -1.5609, 1.0]], ['2, k, 16', [-0.180226, -0.557972, 1.0]], ['2, k, 17', [-0.104894, -0.917801, 1.0]], ['2, k, 18', [-0.119254, -1.16676, 1.0]], ['2, k, 19', [-0.149708, -1.22674, 1.0]], ['2, k, 20', [-0.319735, -0.0821678, 1.0]], ['2, k, 21', [-1.06227, -0.131736, 1.0]], ['2, k, 22', [-0.969865, -0.0793764, 1.0]], ['2, k, 23', [-0.63996, 0.368922, 1.0]], ['2, k, 24', [-0.622928, 0.315549, 1.0]]]
[['2, k, 0', [-0.261832, -0.59767, 1.0]], ['2, k, 1', [-0.297518, -0.302347, 1.0]], ['2, k, 2', [-0.330615, -0.0089943, 1.0]], ['2, k, 3', [-0.404307, 0.108897, 1.0]], ['2, k, 4', [-0.535505, -0.164025, 1.0]], ['2, k, 5', [-0.714364, -0.284924, 1.0]], ['2, k, 6', [-0.928042, -0.242344, 1.0]], ['2, k, 7', [-1.00053, -0.196243, 1.0]], ['2, k, 8', [-0.204313, -0.0435749, 1.0]], ['2, k, 9', [-0.330701, 0.198452, 1.0]], ['2, k, 10', [-0.576074, 0.326442, 1.0]], ['2, k, 11', [-0.626607, 0.339354, 1.0]], ['2, k, 12', [-0.331926, -0.614945, 1.0]], ['2, k, 13', [-0.420462, -1.10803, 1.0]], ['2, k, 14', [-0.503383, -1.47142, 1.0]], ['2, k, 15', [-0.478597, -1.56079, 1.0]], ['2, k, 16', [-0.184702, -0.56476, 1.0]], ['2, k, 17', [-0.102723, -0.922711, 1.0]], ['2, k, 18', [-0.119262, -1.16675, 1.0]], ['2, k, 19', [-0.153966, -1.22613, 1.0]], ['2, k, 20', [-0.322652, -0.0822303, 1.0]], ['2, k, 21', [-1.06026, -0.170378, 1.0]], ['2, k, 22', [-0.981478, -0.121462, 1.0]], ['2, k, 23', [-0.664564, 0.368519, 1.0]], ['2, k, 24', [-0.673553, 0.294171, 1.0]]]
[['2, k, 0', [-0.267335, -0.604474, 1.0]], ['2, k, 1', [-0.305593, -0.304959, 1.0]], ['2, k, 2', [-0.343123, -0.00865179, 1.0]], ['2, k, 3', [-0.418521, 0.105549, 1.0]], ['2, k, 4', [-0.540983, -0.169027, 1.0]], ['2, k, 5', [-0.710801, -0.302853, 1.0]], ['2, k, 6', [-0.932794, -0.257346, 1.0]], ['2, k, 7', [-1.0044, -0.239121, 1.0]], ['2, k, 8', [-0.210141, -0.0622176, 1.0]], ['2, k, 9', [-0.333326, 0.186826, 1.0]], ['2, k, 10', [-0.581758, 0.31383, 1.0]], ['2, k, 11', [-0.651532, 0.323117, 1.0]], ['2, k, 12', [-0.338065, -0.622314, 1.0]], ['2, k, 13', [-0.422253, -1.11592, 1.0]], ['2, k, 14', [-0.504837, -1.4794, 1.0]], ['2, k, 15', [-0.487183, -1.56235, 1.0]], ['2, k, 16', [-0.189919, -0.571528, 1.0]], ['2, k, 17', [-0.10093, -0.927298, 1.0]], ['2, k, 18', [-0.11919, -1.16674, 1.0]], ['2, k, 19', [-0.156153, -1.22547, 1.0]], ['2, k, 20', [-0.333849, -0.0824341, 1.0]], ['2, k, 21', [-1.07917, -0.229678, 1.0]], ['2, k, 22', [-0.990475, -0.173383, 1.0]], ['2, k, 23', [-0.70724, 0.339007, 1.0]], ['2, k, 24', [-0.686876, 0.277632, 1.0]]]
[['2, k, 0', [-0.271342, -0.612283, 1.0]], ['2, k, 1', [-0.312665, -0.309671, 1.0]], ['2, k, 2', [-0.353374, -0.0114273, 1.0]], ['2, k, 3', [-0.428721, 0.102301, 1.0]], ['2, k, 4', [-0.563591, -0.203766, 1.0]], ['2, k, 5', [-0.726701, -0.34377, 1.0]], ['2, k, 6', [-0.939871, -0.304541, 1.0]], ['2, k, 7', [-1.00752, -0.270081, 1.0]], ['2, k, 8', [-0.213162, -0.0658759, 1.0]], ['2, k, 9', [-0.34312, 0.180242, 1.0]], ['2, k, 10', [-0.619575, 0.287231, 1.0]], ['2, k, 11', [-0.68334, 0.304092, 1.0]], ['2, k, 12', [-0.343742, -0.63571, 1.0]], ['2, k, 13', [-0.424711, -1.12951, 1.0]], ['2, k, 14', [-0.506707, -1.49311, 1.0]], ['2, k, 15', [-0.487207, -1.57079, 1.0]], ['2, k, 16', [-0.193048, -0.575974, 1.0]], ['2, k, 17', [-0.0997368, -0.929389, 1.0]], ['2, k, 18', [-0.118295, -1.16084, 1.0]], ['2, k, 19', [-0.157008, -1.21882, 1.0]], ['2, k, 20', [-0.343332, -0.0855305, 1.0]], ['2, k, 21', [-1.06908, -0.251209, 1.0]], ['2, k, 22', [-0.982923, -0.188438, 1.0]], ['2, k, 23', [-0.747568, 0.306533, 1.0]], ['2, k, 24', [-0.715843, 0.265863, 1.0]]]
[['2, k, 0', [-0.273821, -0.618127, 1.0]], ['2, k, 1', [-0.330402, -0.319517, 1.0]], ['2, k, 2', [-0.398801, -0.0261705, 1.0]], ['2, k, 3', [-0.454895, 0.1027, 1.0]], ['2, k, 4', [-0.57054, -0.205014, 1.0]], ['2, k, 5', [-0.723096, -0.356238, 1.0]], ['2, k, 6', [-0.938278, -0.327473, 1.0]], ['2, k, 7', [-1.00669, -0.298901, 1.0]], ['2, k, 8', [-0.239471, -0.0823251, 1.0]], ['2, k, 9', [-0.354123, 0.177486, 1.0]], ['2, k, 10', [-0.637843, 0.263851, 1.0]], ['2, k, 11', [-0.698806, 0.287842, 1.0]], ['2, k, 12', [-0.344551, -0.640521, 1.0]], ['2, k, 13', [-0.425394, -1.13425, 1.0]], ['2, k, 14', [-0.508909, -1.49752, 1.0]], ['2, k, 15', [-0.486136, -1.57446, 1.0]], ['2, k, 16', [-0.197102, -0.581863, 1.0]], ['2, k, 17', [-0.0976712, -0.932876, 1.0]], ['2, k, 18', [-0.118545, -1.16252, 1.0]], ['2, k, 19', [-0.161174, -1.21819, 1.0]], ['2, k, 20', [-0.381148, -0.098959, 1.0]], ['2, k, 21', [-1.07035, -0.290416, 1.0]], ['2, k, 22', [-0.983079, -0.212067, 1.0]], ['2, k, 23', [-0.762655, 0.302589, 1.0]], ['2, k, 24', [-0.725986, 0.240623, 1.0]]]
[['2, k, 0', [-0.276592, -0.623957, 1.0]], ['2, k, 1', [-0.33185, -0.32055, 1.0]], ['2, k, 2', [-0.397374, -0.0250924, 1.0]], ['2, k, 3', [-0.463899, 0.0984689, 1.0]], ['2, k, 4', [-0.570237, -0.204874, 1.0]], ['2, k, 5', [-0.712324, -0.366876, 1.0]], ['2, k, 6', [-0.929118, -0.356427, 1.0]], ['2, k, 7', [-1.00291, -0.329564, 1.0]], ['2, k, 8', [-0.242218, -0.0841608, 1.0]], ['2, k, 9', [-0.363551, 0.173312, 1.0]], ['2, k, 10', [-0.648797, 0.254432, 1.0]], ['2, k, 11', [-0.714737, 0.272385, 1.0]], ['2, k, 12', [-0.346965, -0.648889, 1.0]], ['2, k, 13', [-0.42689, -1.14298, 1.0]], ['2, k, 14', [-0.5118, -1.50591, 1.0]], ['2, k, 15', [-0.481683, -1.57976, 1.0]], ['2, k, 16', [-0.199939, -0.585562, 1.0]], ['2, k, 17', [-0.0963996, -0.934941, 1.0]], ['2, k, 18', [-0.118915, -1.16347, 1.0]], ['2, k, 19', [-0.162571, -1.21877, 1.0]], ['2, k, 20', [-0.380908, -0.0986698, 1.0]], ['2, k, 21', [-1.0636, -0.311158, 1.0]], ['2, k, 22', [-0.985178, -0.243469, 1.0]], ['2, k, 23', [-0.779072, 0.291934, 1.0]], ['2, k, 24', [-0.742483, 0.230735, 1.0]]]
[['2, k, 0', [-0.282413, -0.633013, 1.0]], ['2, k, 1', [-0.347259, -0.328178, 1.0]], ['2, k, 2', [-0.412296, -0.0273981, 1.0]], ['2, k, 3', [-0.482702, 0.0933336, 1.0]], ['2, k, 4', [-0.581896, -0.222463, 1.0]], ['2, k, 5', [-0.713987, -0.392797, 1.0]], ['2, k, 6', [-0.938131, -0.371005, 1.0]], ['2, k, 7', [-1.00361, -0.351509, 1.0]], ['2, k, 8', [-0.255633, -0.0895035, 1.0]], ['2, k, 9', [-0.380158, 0.167972, 1.0]], ['2, k, 10', [-0.666019, 0.246656, 1.0]], ['2, k, 11', [-0.733035, 0.257137, 1.0]], ['2, k, 12', [-0.352165, -0.658914, 1.0]], ['2, k, 13', [-0.428581, -1.154, 1.0]], ['2, k, 14', [-0.512837, -1.51705, 1.0]], ['2, k, 15', [-0.465243, -1.58563, 1.0]], ['2, k, 16', [-0.205832, -0.592654, 1.0]], ['2, k, 17', [-0.0937859, -0.939155, 1.0]], ['2, k, 18', [-0.109397, -1.29893, 1.0]], ['2, k, 19', [-0.122991, -1.24241, 1.0]], ['2, k, 20', [-0.396374, -0.102057, 1.0]], ['2, k, 21', [-1.06396, -0.338493, 1.0]], ['2, k, 22', [-0.982051, -0.252871, 1.0]], ['2, k, 23', [-0.800196, 0.280134, 1.0]], ['2, k, 24', [-0.754572, 0.212539, 1.0]]]
[['2, k, 0', [-0.28715, -0.636878, 1.0]], ['2, k, 1', [-0.356869, -0.330804, 1.0]], ['2, k, 2', [-0.42676, -0.0288118, 1.0]], ['2, k, 3', [-0.493601, 0.093509, 1.0]], ['2, k, 4', [-0.583217, -0.224937, 1.0]], ['2, k, 5', [-0.709733, -0.399638, 1.0]], ['2, k, 6', [-0.926165, -0.415636, 1.0]], ['2, k, 7', [-1.00284, -0.380645, 1.0]], ['2, k, 8', [-0.268256, -0.0897007, 1.0]], ['2, k, 9', [-0.393409, 0.168347, 1.0]], ['2, k, 10', [-0.681827, 0.236683, 1.0]], ['2, k, 11', [-0.769796, 0.238759, 1.0]], ['2, k, 12', [-0.358705, -0.664606, 1.0]], ['2, k, 13', [-0.428227, -1.15334, 1.0]], ['2, k, 14', [-0.512643, -1.51635, 1.0]], ['2, k, 15', [-0.465784, -1.58376, 1.0]], ['2, k, 16', [-0.208802, -0.594621, 1.0]], ['2, k, 17', [-0.0934532, -0.940488, 1.0]], ['2, k, 18', [-0.110038, -1.29982, 1.0]], ['2, k, 19', [-0.141361, -1.22088, 1.0]], ['2, k, 20', [-0.40964, -0.103762, 1.0]], ['2, k, 21', [-1.06727, -0.370044, 1.0]], ['2, k, 22', [-0.988266, -0.300404, 1.0]], ['2, k, 23', [-0.824985, 0.238932, 1.0]], ['2, k, 24', [-0.79713, 0.184015, 1.0]]]
[['2, k, 0', [-0.292251, -0.640405, 1.0]], ['2, k, 1', [-0.363786, -0.3332, 1.0]], ['2, k, 2', [-0.433943, -0.0304096, 1.0]], ['2, k, 3', [-0.501644, 0.0912857, 1.0]], ['2, k, 4', [-0.585707, -0.23159, 1.0]], ['2, k, 5', [-0.705208, -0.411214, 1.0]], ['2, k, 6', [-0.922211, -0.418904, 1.0]], ['2, k, 7', [-0.997457, -0.394441, 1.0]], ['2, k, 8', [-0.26804, -0.0897294, 1.0]], ['2, k, 9', [-0.397329, 0.166471, 1.0]], ['2, k, 10', [-0.687525, 0.226728, 1.0]], ['2, k, 11', [-0.765549, 0.22898, 1.0]], ['2, k, 12', [-0.363948, -0.668834, 1.0]], ['2, k, 13', [-0.427885, -1.15315, 1.0]], ['2, k, 14', [-0.512253, -1.51617, 1.0]], ['2, k, 15', [-0.469481, -1.58471, 1.0]], ['2, k, 16', [-0.213491, -0.597115, 1.0]], ['2, k, 17', [-0.0927228, -0.941297, 1.0]], ['2, k, 18', [-0.093135, -1.30281, 1.0]], ['2, k, 19', [-0.154946, -1.22293, 1.0]], ['2, k, 20', [-0.416849, -0.105518, 1.0]], ['2, k, 21', [-1.05863, -0.387747, 1.0]], ['2, k, 22', [-0.981216, -0.297699, 1.0]], ['2, k, 23', [-0.833108, 0.235348, 1.0]], ['2, k, 24', [-0.809058, 0.189412, 1.0]]]
[['2, k, 0', [-0.293846, -0.643559, 1.0]], ['2, k, 1', [-0.366971, -0.334946, 1.0]], ['2, k, 2', [-0.438961, -0.0313586, 1.0]], ['2, k, 3', [-0.511341, 0.0881797, 1.0]], ['2, k, 4', [-0.586338, -0.237778, 1.0]], ['2, k, 5', [-0.703603, -0.419195, 1.0]], ['2, k, 6', [-0.920537, -0.426179, 1.0]], ['2, k, 7', [-0.995551, -0.40693, 1.0]], ['2, k, 8', [-0.268108, -0.0898181, 1.0]], ['2, k, 9', [-0.39842, 0.16579, 1.0]], ['2, k, 10', [-0.690241, 0.217468, 1.0]], ['2, k, 11', [-0.768585, 0.219101, 1.0]], ['2, k, 12', [-0.364906, -0.672782, 1.0]], ['2, k, 13', [-0.427571, -1.15192, 1.0]], ['2, k, 14', [-0.511739, -1.51498, 1.0]], ['2, k, 15', [-0.474743, -1.58305, 1.0]], ['2, k, 16', [-0.215437, -0.599431, 1.0]], ['2, k, 17', [-0.08838, -0.941433, 1.0]], ['2, k, 18', [-0.0991162, -1.30179, 1.0]], ['2, k, 19', [-0.149647, -1.23028, 1.0]], ['2, k, 20', [-0.421357, -0.106656, 1.0]], ['2, k, 21', [-1.05113, -0.395069, 1.0]], ['2, k, 22', [-0.979479, -0.304926, 1.0]], ['2, k, 23', [-0.835375, 0.230558, 1.0]], ['2, k, 24', [-0.800368, 0.182244, 1.0]]]
[['2, k, 0', [-0.291007, -0.645944, 1.0]], ['2, k, 1', [-0.368292, -0.335541, 1.0]], ['2, k, 2', [-0.44694, -0.0312756, 1.0]], ['2, k, 3', [-0.538168, 0.0685614, 1.0]], ['2, k, 4', [-0.588133, -0.246641, 1.0]], ['2, k, 5', [-0.704157, -0.429214, 1.0]], ['2, k, 6', [-0.920804, -0.438361, 1.0]], ['2, k, 7', [-0.994094, -0.431286, 1.0]], ['2, k, 8', [-0.268734, -0.089954, 1.0]], ['2, k, 9', [-0.402916, 0.163912, 1.0]], ['2, k, 10', [-0.695497, 0.211339, 1.0]], ['2, k, 11', [-0.801176, 0.2051, 1.0]], ['2, k, 12', [-0.3593, -0.677736, 1.0]], ['2, k, 13', [-0.427677, -1.15209, 1.0]], ['2, k, 14', [-0.511691, -1.51518, 1.0]], ['2, k, 15', [-0.472331, -1.58256, 1.0]], ['2, k, 16', [-0.214381, -0.599858, 1.0]], ['2, k, 17', [-0.0887709, -0.940895, 1.0]], ['2, k, 18', [-0.101236, -1.30101, 1.0]], ['2, k, 19', [-0.166118, -1.24037, 1.0]], ['2, k, 20', [-0.427004, -0.106839, 1.0]], ['2, k, 21', [-1.05155, -0.439771, 1.0]], ['2, k, 22', [-0.996445, -0.368198, 1.0]], ['2, k, 23', [-0.8658, 0.185092, 1.0]], ['2, k, 24', [-0.824561, 0.142498, 1.0]]]
[['2, k, 0', [-0.289016, -0.648988, 1.0]], ['2, k, 1', [-0.369994, -0.337389, 1.0]], ['2, k, 2', [-0.452212, -0.0334863, 1.0]], ['2, k, 3', [-0.538905, 0.065057, 1.0]], ['2, k, 4', [-0.588502, -0.250807, 1.0]], ['2, k, 5', [-0.703848, -0.433696, 1.0]], ['2, k, 6', [-0.920255, -0.446037, 1.0]], ['2, k, 7', [-0.992617, -0.437233, 1.0]], ['2, k, 8', [-0.276836, -0.0923631, 1.0]], ['2, k, 9', [-0.407325, 0.16387, 1.0]], ['2, k, 10', [-0.700674, 0.206534, 1.0]], ['2, k, 11', [-0.804233, 0.201607, 1.0]], ['2, k, 12', [-0.35525, -0.681787, 1.0]], ['2, k, 13', [-0.427669, -1.15199, 1.0]], ['2, k, 14', [-0.51153, -1.51509, 1.0]], ['2, k, 15', [-0.474372, -1.58126, 1.0]], ['2, k, 16', [-0.214438, -0.60159, 1.0]], ['2, k, 17', [-0.0917111, -0.942006, 1.0]], ['2, k, 18', [-0.106081, -1.30136, 1.0]], ['2, k, 19', [-0.160625, -1.23855, 1.0]], ['2, k, 20', [-0.431416, -0.108901, 1.0]], ['2, k, 21', [-1.05339, -0.443207, 1.0]], ['2, k, 22', [-0.996275, -0.367398, 1.0]], ['2, k, 23', [-0.864501, 0.180703, 1.0]], ['2, k, 24', [-0.820069, 0.146318, 1.0]]]
