[['2, k, 0', [0.015014, 0.02050807, 1.0]], ['2, k, 1', [0.008143025, 0.3318504, 1.0]], ['2, k, 2', [0.0003201387, 0.6300445, 1.0]], ['2, k, 3', [-0.01968085, 0.7531926, 1.0]], ['2, k, 4', [-0.1529943, 0.5039415, 1.0]], ['2, k, 5', [-0.2131346, 0.2390567, 1.0]], ['2, k, 6', [-0.2782865, 0.03242216, 1.0]], ['2, k, 7', [-0.3225193, -0.03530575, 1.0]], ['2, k, 8', [0.1668971, 0.54471, 1.0]], ['2, k, 9', [0.2351863, 0.2794003, 1.0]], ['2, k, 10', [0.2953346, 0.04080306, 1.0]], ['2, k, 11', [0.3022002, -0.0002573538, 1.0]], ['2, k, 12', [-0.05609011, 0.02099757, 1.0]], ['2, k, 13', [-0.07374398, -0.3777177, 1.0]], ['2, k, 14', [-0.07260682, -0.7007865, 1.0]], ['2, k, 15', [-0.09127873, -0.7472457, 1.0]], ['2, k, 16', [0.08524084, 0.01932137, 1.0]], ['2, k, 17', [0.1458993, -0.4400197, 1.0]], ['2, k, 18', [0.2359863, -0.7107954, 1.0]], ['2, k, 19', [0.2322781, -0.7516774, 1.0]], ['2, k, 20', [0.002295431, 0.5574138, 1.0]], ['2, k, 21', [-0.3558786, -0.1181332, 1.0]], ['2, k, 22', [-0.316179, -0.06770809, 1.0]], ['2, k, 23', [0.3099171, -0.08728868, 1.0]], ['2, k, 24', [0.3366797, 0.01773861, 1.0]]]
[['2, k, 0', [0.03174279, 0.07167201, 1.0]], ['2, k, 1', [0.0421536, 0.3609637, 1.0]], ['2, k, 2', [0.0534022, 0.6375613, 1.0]], ['2, k, 3', [0.05366855, 0.7597333, 1.0]], ['2, k, 4', [-0.08466464, 0.6826802, 1.0]], ['2, k, 5', [-0.185515, 0.8930281, 1.0]], ['2, k, 6', [-0.2873557, 1.106968, 1.0]], ['2, k, 7', [-0.3212644, 1.179222, 1.0]], ['2, k, 8', [0.198897, 0.5477594, 1.0]], ['2, k, 9', [0.2594123, 0.2882106, 1.0]], ['2, k, 10', [0.3089578, 0.06658975, 1.0]], ['2, k, 11', [0.3151712, 0.02654205, 1.0]], ['2, k, 12', [-0.03543662, 0.07938887, 1.0]], ['2, k, 13', [-0.04191813, -0.3788113, 1.0]], ['2, k, 14', [-0.05166464, -0.6998144, 1.0]], ['2, k, 15', [-0.08763945, -0.7429489, 1.0]], ['2, k, 16', [0.09774183, 0.06155024, 1.0]], ['2, k, 17', [0.1642523, -0.4136486, 1.0]], ['2, k, 18', [0.2088401, -0.7058285, 1.0]], ['2, k, 19', [0.2288389, -0.7415083, 1.0]], ['2, k, 20', [0.05051269, 0.5703816, 1.0]], ['2, k, 21', [-0.3766493, 1.214272, 1.0]], ['2, k, 22', [-0.3271806, 1.166993, 1.0]], ['2, k, 23', [0.3199888, -0.03796496, 1.0]], ['2, k, 24', [0.3135151, 0.02501834, 1.0]]]
[['2, k, 0', [0.03429411, 0.07198101, 1.0]], ['2, k, 1', [0.04655923, 0.3606123, 1.0]], ['2, k, 2', [0.05923069, 0.6365342, 1.0]], ['2, k, 3', [0.05776323, 0.7589355, 1.0]], ['2, k, 4', [-0.08021168, 0.6831239, 1.0]], ['2, k, 5', [-0.1774703, 0.887001, 1.0]], ['2, k, 6', [-0.2810877, 1.106006, 1.0]], ['2, k, 7', [-0.3146844, 1.178028, 1.0]], ['2, k, 8', [0.1960856, 0.5488516, 1.0]], ['2, k, 9', [0.2604417, 0.2850929, 1.0]], ['2, k, 10', [0.3080246, 0.06504414, 1.0]], ['2, k, 11', [0.3153356, 0.02499039, 1.0]], ['2, k, 12', [-0.03077003, 0.07930844, 1.0]], ['2, k, 13', [-0.04200163, -0.3791904, 1.0]], ['2, k, 14', [-0.05204333, -0.7007159, 1.0]], ['2, k, 15', [-0.08752062, -0.7429606, 1.0]], ['2, k, 16', [0.09855804, 0.06203398, 1.0]], ['2, k, 17', [0.1646155, -0.4145731, 1.0]], ['2, k, 18', [0.208602, -0.7058156, 1.0]], ['2, k, 19', [0.2289123, -0.741227, 1.0]], ['2, k, 20', [0.05605424, 0.5694829, 1.0]], ['2, k, 21', [-0.3701014, 1.213069, 1.0]], ['2, k, 22', [-0.3206703, 1.165779, 1.0]], ['2, k, 23', [0.3170283, -0.031668, 1.0]], ['2, k, 24', [0.3108604, 0.02871722, 1.0]]]
[['2, k, 0', [0.03468606, 0.07252362, 1.0]], ['2, k, 1', [0.04550934, 0.3606994, 1.0]], ['2, k, 2', [0.05572408, 0.6362619, 1.0]], ['2, k, 3', [0.05742646, 0.7584836, 1.0]], ['2, k, 4', [-0.08335513, 0.6840413, 1.0]], ['2, k, 5', [-0.1695035, 0.8848568, 1.0]], ['2, k, 6', [-0.2663897, 1.112668, 1.0]], ['2, k, 7', [-0.2970287, 1.185648, 1.0]], ['2, k, 8', [0.1973986, 0.5483962, 1.0]], ['2, k, 9', [0.2607247, 0.2858665, 1.0]], ['2, k, 10', [0.3078596, 0.0622174, 1.0]], ['2, k, 11', [0.3149678, 0.02465478, 1.0]], ['2, k, 12', [-0.03006893, 0.07956043, 1.0]], ['2, k, 13', [-0.04180795, -0.3800922, 1.0]], ['2, k, 14', [-0.05187422, -0.7013524, 1.0]], ['2, k, 15', [-0.08776443, -0.7430676, 1.0]], ['2, k, 16', [0.09852572, 0.06277293, 1.0]], ['2, k, 17', [0.164702, -0.4145648, 1.0]], ['2, k, 18', [0.2078712, -0.7054392, 1.0]], ['2, k, 19', [0.2290658, -0.7401944, 1.0]], ['2, k, 20', [0.05346862, 0.5693126, 1.0]], ['2, k, 21', [-0.3525382, 1.220639, 1.0]], ['2, k, 22', [-0.3032195, 1.173283, 1.0]], ['2, k, 23', [0.3200428, -0.03365227, 1.0]], ['2, k, 24', [0.3501959, 0.02699943, 1.0]]]
[['2, k, 0', [0.03436169, 0.07210837, 1.0]], ['2, k, 1', [0.03967451, 0.3609206, 1.0]], ['2, k, 2', [0.04004347, 0.6377786, 1.0]], ['2, k, 3', [0.05363172, 0.7580107, 1.0]], ['2, k, 4', [-0.0976118, 0.687629, 1.0]], ['2, k, 5', [-0.1636947, 0.8931562, 1.0]], ['2, k, 6', [-0.2354408, 1.117642, 1.0]], ['2, k, 7', [-0.2586026, 1.19086, 1.0]], ['2, k, 8', [0.1942708, 0.5459181, 1.0]], ['2, k, 9', [0.2610663, 0.2879111, 1.0]], ['2, k, 10', [0.3083608, 0.06198273, 1.0]], ['2, k, 11', [0.3149709, 0.03003861, 1.0]], ['2, k, 12', [-0.02982999, 0.07883495, 1.0]], ['2, k, 13', [-0.04099749, -0.3814182, 1.0]], ['2, k, 14', [-0.05189458, -0.7015547, 1.0]], ['2, k, 15', [-0.0873875, -0.7428446, 1.0]], ['2, k, 16', [0.09746926, 0.0627096, 1.0]], ['2, k, 17', [0.1653269, -0.4152587, 1.0]], ['2, k, 18', [0.20686, -0.7051921, 1.0]], ['2, k, 19', [0.2292062, -0.7400323, 1.0]], ['2, k, 20', [0.04050947, 0.5703768, 1.0]], ['2, k, 21', [-0.3143063, 1.225751, 1.0]], ['2, k, 22', [-0.2652174, 1.178263, 1.0]], ['2, k, 23', [0.3159428, -0.03360181, 1.0]], ['2, k, 24', [0.3241403, 0.03105431, 1.0]]]
[['2, k, 0', [0.03485071, 0.07196475, 1.0]], ['2, k, 1', [0.0393842, 0.3609708, 1.0]], ['2, k, 2', [0.03961411, 0.6378972, 1.0]], ['2, k, 3', [0.02235849, 0.7626997, 1.0]], ['2, k, 4', [-0.09702582, 0.6880766, 1.0]], ['2, k, 5', [-0.1584664, 0.8952678, 1.0]], ['2, k, 6', [-0.2253518, 1.1221, 1.0]], ['2, k, 7', [-0.246932, 1.195987, 1.0]], ['2, k, 8', [0.1952422, 0.5457749, 1.0]], ['2, k, 9', [0.2613726, 0.2886609, 1.0]], ['2, k, 10', [0.3082023, 0.06254167, 1.0]], ['2, k, 11', [0.3159471, 0.02678175, 1.0]], ['2, k, 12', [-0.02893354, 0.07911535, 1.0]], ['2, k, 13', [-0.04033562, -0.3800313, 1.0]], ['2, k, 14', [-0.0519342, -0.7015554, 1.0]], ['2, k, 15', [-0.08701451, -0.7426916, 1.0]], ['2, k, 16', [0.0974623, 0.06211388, 1.0]], ['2, k, 17', [0.1665367, -0.4162639, 1.0]], ['2, k, 18', [0.2069045, -0.7052834, 1.0]], ['2, k, 19', [0.2294608, -0.7400072, 1.0]], ['2, k, 20', [0.04015889, 0.5704541, 1.0]], ['2, k, 21', [-0.3026994, 1.230853, 1.0]], ['2, k, 22', [-0.2536891, 1.183331, 1.0]], ['2, k, 23', [0.3165352, -0.0740742, 1.0]], ['2, k, 24', [0.3146163, 0.02750969, 1.0]]]
[['2, k, 0', [0.03642293, 0.07247774, 1.0]], ['2, k, 1', [0.03772654, 0.3623309, 1.0]], ['2, k, 2', [0.03572378, 0.6398392, 1.0]], ['2, k, 3', [0.01833003, 0.7647414, 1.0]], ['2, k, 4', [-0.09904207, 0.6897674, 1.0]], ['2, k, 5', [-0.1521669, 0.8990292, 1.0]], ['2, k, 6', [-0.2086857, 1.122639, 1.0]], ['2, k, 7', [-0.2271653, 1.196339, 1.0]], ['2, k, 8', [0.1925425, 0.5466742, 1.0]], ['2, k, 9', [0.2616584, 0.2896344, 1.0]], ['2, k, 10', [0.3085345, 0.06346765, 1.0]], ['2, k, 11', [0.3153765, 0.02789227, 1.0]], ['2, k, 12', [-0.02683209, 0.07900512, 1.0]], ['2, k, 13', [-0.03954873, -0.3812317, 1.0]], ['2, k, 14', [-0.05185124, -0.7016572, 1.0]], ['2, k, 15', [-0.08695969, -0.7426504, 1.0]], ['2, k, 16', [0.09848766, 0.06314342, 1.0]], ['2, k, 17', [0.1664213, -0.4160863, 1.0]], ['2, k, 18', [0.2255709, -0.7127012, 1.0]], ['2, k, 19', [0.227332, -0.7483317, 1.0]], ['2, k, 20', [0.03665011, 0.5722554, 1.0]], ['2, k, 21', [-0.2830352, 1.23117, 1.0]], ['2, k, 22', [-0.2341467, 1.183599, 1.0]], ['2, k, 23', [0.31781, -0.02930369, 1.0]], ['2, k, 24', [0.3138766, 0.03318837, 1.0]]]
[['2, k, 0', [0.03734925, 0.07311185, 1.0]], ['2, k, 1', [0.03559707, 0.3635837, 1.0]], ['2, k, 2', [0.03093426, 0.6416712, 1.0]], ['2, k, 3', [0.01453486, 0.7665713, 1.0]], ['2, k, 4', [-0.1028754, 0.6917551, 1.0]], ['2, k, 5', [-0.1454187, 0.9006125, 1.0]], ['2, k, 6', [-0.190286, 1.121458, 1.0]], ['2, k, 7', [-0.2050786, 1.194639, 1.0]], ['2, k, 8', [0.1913385, 0.5468314, 1.0]], ['2, k, 9', [0.2626097, 0.2890766, 1.0]], ['2, k, 10', [0.308594, 0.0623953, 1.0]], ['2, k, 11', [0.3151857, 0.02838395, 1.0]], ['2, k, 12', [-0.02530259, 0.07955626, 1.0]], ['2, k, 13', [-0.03871567, -0.381891, 1.0]], ['2, k, 14', [-0.05177907, -0.7018867, 1.0]], ['2, k, 15', [-0.08665864, -0.7423841, 1.0]], ['2, k, 16', [0.09878843, 0.06384652, 1.0]], ['2, k, 17', [0.1666918, -0.4161431, 1.0]], ['2, k, 18', [0.2141755, -0.7092543, 1.0]], ['2, k, 19', [0.2295545, -0.7420449, 1.0]], ['2, k, 20', [0.03242419, 0.5739493, 1.0]], ['2, k, 21', [-0.2610639, 1.229436, 1.0]], ['2, k, 22', [-0.2123118, 1.181818, 1.0]], ['2, k, 23', [0.3146828, -0.0336378, 1.0]], ['2, k, 24', [0.2988051, 0.04048789, 1.0]]]
[['2, k, 0', [0.03553843, 0.07448199, 1.0]], ['2, k, 1', [0.03242559, 0.365657, 1.0]], ['2, k, 2', [0.0276712, 0.6440583, 1.0]], ['2, k, 3', [0.0112134, 0.7684444, 1.0]], ['2, k, 4', [-0.1026422, 0.6921667, 1.0]], ['2, k, 5', [-0.1403157, 0.9010982, 1.0]], ['2, k, 6', [-0.1804274, 1.123943, 1.0]], ['2, k, 7', [-0.1936186, 1.19747, 1.0]], ['2, k, 8', [0.1936357, 0.5467193, 1.0]], ['2, k, 9', [0.2632542, 0.2885953, 1.0]], ['2, k, 10', [0.3083082, 0.05571394, 1.0]], ['2, k, 11', [0.3158617, 0.02573373, 1.0]], ['2, k, 12', [-0.02698504, 0.0813082, 1.0]], ['2, k, 13', [-0.0384441, -0.3829211, 1.0]], ['2, k, 14', [-0.05149025, -0.7019035, 1.0]], ['2, k, 15', [-0.08628708, -0.7420985, 1.0]], ['2, k, 16', [0.09690263, 0.06486003, 1.0]], ['2, k, 17', [0.1666996, -0.4149041, 1.0]], ['2, k, 18', [0.2117739, -0.7067362, 1.0]], ['2, k, 19', [0.2292726, -0.740878, 1.0]], ['2, k, 20', [0.02905559, 0.5762938, 1.0]], ['2, k, 21', [-0.249667, 1.232253, 1.0]], ['2, k, 22', [-0.2009926, 1.184614, 1.0]], ['2, k, 23', [0.318001, -0.03464695, 1.0]], ['2, k, 24', [0.3103643, 0.03715748, 1.0]]]
[['2, k, 0', [0.03512321, 0.07545795, 1.0]], ['2, k, 1', [0.03154418, 0.3664373, 1.0]], ['2, k, 2', [0.02669764, 0.644591, 1.0]], ['2, k, 3', [0.01037188, 0.7697672, 1.0]], ['2, k, 4', [-0.100113, 0.6915351, 1.0]], ['2, k, 5', [-0.1343796, 0.9026623, 1.0]], ['2, k, 6', [-0.1710773, 1.129014, 1.0]], ['2, k, 7', [-0.1831278, 1.203487, 1.0]], ['2, k, 8', [0.194906, 0.5467345, 1.0]], ['2, k, 9', [0.2637766, 0.2899817, 1.0]], ['2, k, 10', [0.3085752, 0.05807889, 1.0]], ['2, k, 11', [0.3152805, 0.02906472, 1.0]], ['2, k, 12', [-0.02744113, 0.08244423, 1.0]], ['2, k, 13', [-0.03778169, -0.3822328, 1.0]], ['2, k, 14', [-0.05251035, -0.7011247, 1.0]], ['2, k, 15', [-0.08634467, -0.7421417, 1.0]], ['2, k, 16', [0.0965206, 0.06563251, 1.0]], ['2, k, 17', [0.1670882, -0.4143195, 1.0]], ['2, k, 18', [0.2081848, -0.7053249, 1.0]], ['2, k, 19', [0.228974, -0.7393295, 1.0]], ['2, k, 20', [0.02806658, 0.5768882, 1.0]], ['2, k, 21', [-0.2392362, 1.238261, 1.0]], ['2, k, 22', [-0.1906386, 1.19061, 1.0]], ['2, k, 23', [0.3159593, -0.03277152, 1.0]], ['2, k, 24', [0.348198, 0.03228412, 1.0]]]
[['2, k, 0', [0.03601002, 0.07621583, 1.0]], ['2, k, 1', [0.03047464, 0.3688828, 1.0]], ['2, k, 2', [0.02224243, 0.6507314, 1.0]], ['2, k, 3', [0.008059012, 0.7725804, 1.0]], ['2, k, 4', [-0.09890594, 0.6930381, 1.0]], ['2, k, 5', [-0.1305493, 0.9025134, 1.0]], ['2, k, 6', [-0.1656226, 1.134834, 1.0]], ['2, k, 7', [-0.1769636, 1.210029, 1.0]], ['2, k, 8', [0.1958997, 0.546783, 1.0]], ['2, k, 9', [0.2639249, 0.2903559, 1.0]], ['2, k, 10', [0.3076642, 0.06312331, 1.0]], ['2, k, 11', [0.3156422, 0.03176944, 1.0]], ['2, k, 12', [-0.02630135, 0.08324925, 1.0]], ['2, k, 13', [-0.03725728, -0.3807581, 1.0]], ['2, k, 14', [-0.05103798, -0.7000902, 1.0]], ['2, k, 15', [-0.0864009, -0.7422221, 1.0]], ['2, k, 16', [0.09712508, 0.06629671, 1.0]], ['2, k, 17', [0.1675589, -0.4138854, 1.0]], ['2, k, 18', [0.2088135, -0.7030498, 1.0]], ['2, k, 19', [0.2287217, -0.7395093, 1.0]], ['2, k, 20', [0.02460835, 0.5819251, 1.0]], ['2, k, 21', [-0.2331079, 1.244789, 1.0]], ['2, k, 22', [-0.1845569, 1.197119, 1.0]], ['2, k, 23', [0.3190317, -0.03736259, 1.0]], ['2, k, 24', [0.3483538, 0.03076018, 1.0]]]
[['2, k, 0', [0.03531158, 0.07781735, 1.0]], ['2, k, 1', [0.0249133, 0.3780658, 1.0]], ['2, k, 2', [0.01000841, 0.6714135, 1.0]], ['2, k, 3', [0.004027762, 0.780548, 1.0]], ['2, k, 4', [-0.1029196, 0.704577, 1.0]], ['2, k, 5', [-0.1241728, 0.9049914, 1.0]], ['2, k, 6', [-0.1501938, 1.14914, 1.0]], ['2, k, 7', [-0.1583115, 1.224822, 1.0]], ['2, k, 8', [0.197269, 0.5471392, 1.0]], ['2, k, 9', [0.2647426, 0.2903186, 1.0]], ['2, k, 10', [0.3076855, 0.06313485, 1.0]], ['2, k, 11', [0.3157255, 0.02591784, 1.0]], ['2, k, 12', [-0.02720869, 0.08702686, 1.0]], ['2, k, 13', [-0.03690236, -0.3804219, 1.0]], ['2, k, 14', [-0.05074706, -0.7016404, 1.0]], ['2, k, 15', [-0.08634302, -0.7423391, 1.0]], ['2, k, 16', [0.09648954, 0.06633522, 1.0]], ['2, k, 17', [0.1682014, -0.4142336, 1.0]], ['2, k, 18', [0.2073559, -0.7043199, 1.0]], ['2, k, 19', [0.2287193, -0.7382162, 1.0]], ['2, k, 20', [0.01399122, 0.5995907, 1.0]], ['2, k, 21', [-0.2145592, 1.259524, 1.0]], ['2, k, 22', [-0.1661383, 1.211779, 1.0]], ['2, k, 23', [0.3175273, -0.03853165, 1.0]], ['2, k, 24', [0.3501448, 0.02724157, 1.0]]]
[['2, k, 0', [0.03441732, 0.0805916, 1.0]], ['2, k, 1', [0.02365234, 0.3813922, 1.0]], ['2, k, 2', [0.009844264, 0.6726695, 1.0]], ['2, k, 3', [0.002928984, 0.7838587, 1.0]], ['2, k, 4', [-0.102854, 0.706457, 1.0]], ['2, k, 5', [-0.1212229, 0.9057591, 1.0]], ['2, k, 6', [-0.1440947, 1.151971, 1.0]], ['2, k, 7', [-0.1512089, 1.227815, 1.0]], ['2, k, 8', [0.1971382, 0.547031, 1.0]], ['2, k, 9', [0.2652773, 0.2902859, 1.0]], ['2, k, 10', [0.3086047, 0.0587556, 1.0]], ['2, k, 11', [0.3147322, 0.0286851, 1.0]], ['2, k, 12', [-0.02752198, 0.0888616, 1.0]], ['2, k, 13', [-0.03614487, -0.3797438, 1.0]], ['2, k, 14', [-0.0506011, -0.701758, 1.0]], ['2, k, 15', [-0.08617643, -0.7424177, 1.0]], ['2, k, 16', [0.09498069, 0.06978805, 1.0]], ['2, k, 17', [0.1680228, -0.4111773, 1.0]], ['2, k, 18', [0.2067964, -0.6805626, 1.0]], ['2, k, 19', [0.2261967, -0.7331615, 1.0]], ['2, k, 20', [0.01355375, 0.6013931, 1.0]], ['2, k, 21', [-0.2074957, 1.262508, 1.0]], ['2, k, 22', [-0.1591239, 1.214751, 1.0]], ['2, k, 23', [0.3196213, -0.03917635, 1.0]], ['2, k, 24', [0.3446687, 0.03149765, 1.0]]]
[['2, k, 0', [0.03473647, 0.07842679, 1.0]], ['2, k, 1', [0.02638412, 0.3772208, 1.0]], ['2, k, 2', [0.01947284, 0.662103, 1.0]], ['2, k, 3', [0.0064929, 0.7825622, 1.0]], ['2, k, 4', [-0.09356014, 0.6979305, 1.0]], ['2, k, 5', [-0.1189605, 0.9074181, 1.0]], ['2, k, 6', [-0.1476444, 1.143706, 1.0]], ['2, k, 7', [-0.156871, 1.219571, 1.0]], ['2, k, 8', [0.1977153, 0.5471934, 1.0]], ['2, k, 9', [0.2668901, 0.2900651, 1.0]], ['2, k, 10', [0.3083849, 0.05708651, 1.0]], ['2, k, 11', [0.3153576, 0.02511933, 1.0]], ['2, k, 12', [-0.02773072, 0.08832113, 1.0]], ['2, k, 13', [-0.03499433, -0.3823571, 1.0]], ['2, k, 14', [-0.05110274, -0.7017936, 1.0]], ['2, k, 15', [-0.0861483, -0.7424286, 1.0]], ['2, k, 16', [0.09643605, 0.0647591, 1.0]], ['2, k, 17', [0.168985, -0.4166993, 1.0]], ['2, k, 18', [0.2315362, -0.7113786, 1.0]], ['2, k, 19', [0.2257252, -0.7460297, 1.0]], ['2, k, 20', [0.02080389, 0.5930518, 1.0]], ['2, k, 21', [-0.2131275, 1.254314, 1.0]], ['2, k, 22', [-0.164719, 1.206621, 1.0]], ['2, k, 23', [0.3201173, -0.03844784, 1.0]], ['2, k, 24', [0.3069774, 0.03409336, 1.0]]]
[['2, k, 0', [0.03386544, 0.07845987, 1.0]], ['2, k, 1', [0.02710516, 0.3763947, 1.0]], ['2, k, 2', [0.02372909, 0.6591892, 1.0]], ['2, k, 3', [0.009774705, 0.7816838, 1.0]], ['2, k, 4', [-0.08874837, 0.6949923, 1.0]], ['2, k, 5', [-0.1159777, 0.9083791, 1.0]], ['2, k, 6', [-0.1460134, 1.143756, 1.0]], ['2, k, 7', [-0.1557565, 1.220108, 1.0]], ['2, k, 8', [0.1991986, 0.5475644, 1.0]], ['2, k, 9', [0.2682542, 0.2937343, 1.0]], ['2, k, 10', [0.3083732, 0.05739702, 1.0]], ['2, k, 11', [0.3163485, 0.02647991, 1.0]], ['2, k, 12', [-0.02906596, 0.08748061, 1.0]], ['2, k, 13', [-0.0350222, -0.3823677, 1.0]], ['2, k, 14', [-0.0514873, -0.7017662, 1.0]], ['2, k, 15', [-0.08614176, -0.7424165, 1.0]], ['2, k, 16', [0.09554707, 0.06561979, 1.0]], ['2, k, 17', [0.1691266, -0.4156084, 1.0]], ['2, k, 18', [0.2329783, -0.7114298, 1.0]], ['2, k, 19', [0.2247214, -0.7463454, 1.0]], ['2, k, 20', [0.02412175, 0.5906297, 1.0]], ['2, k, 21', [-0.2120211, 1.254876, 1.0]], ['2, k, 22', [-0.1636258, 1.207213, 1.0]], ['2, k, 23', [0.3213068, -0.03933618, 1.0]], ['2, k, 24', [0.3464862, 0.03538827, 1.0]]]
[['2, k, 0', [0.03357879, 0.07805368, 1.0]], ['2, k, 1', [0.02864258, 0.3751006, 1.0]], ['2, k, 2', [0.026723, 0.6574181, 1.0]], ['2, k, 3', [0.01288717, 0.7800719, 1.0]], ['2, k, 4', [-0.0855298, 0.6932616, 1.0]], ['2, k, 5', [-0.1135091, 0.9096084, 1.0]], ['2, k, 6', [-0.1439087, 1.144782, 1.0]], ['2, k, 7', [-0.1538286, 1.221585, 1.0]], ['2, k, 8', [0.1992005, 0.5477294, 1.0]], ['2, k, 9', [0.2688868, 0.2955979, 1.0]], ['2, k, 10', [0.3078751, 0.05984064, 1.0]], ['2, k, 11', [0.3162557, 0.02955562, 1.0]], ['2, k, 12', [-0.02951139, 0.08805898, 1.0]], ['2, k, 13', [-0.03449463, -0.3826132, 1.0]], ['2, k, 14', [-0.05161565, -0.702131, 1.0]], ['2, k, 15', [-0.0862015, -0.7424982, 1.0]], ['2, k, 16', [0.09542364, 0.06428836, 1.0]], ['2, k, 17', [0.1695868, -0.4169964, 1.0]], ['2, k, 18', [0.2324496, -0.7107497, 1.0]], ['2, k, 19', [0.2248423, -0.7467328, 1.0]], ['2, k, 20', [0.02692241, 0.5888624, 1.0]], ['2, k, 21', [-0.2101055, 1.25637, 1.0]], ['2, k, 22', [-0.1617285, 1.20873, 1.0]], ['2, k, 23', [0.3195233, -0.04300751, 1.0]], ['2, k, 24', [0.3487681, 0.03402274, 1.0]]]
[['2, k, 0', [0.03298309, 0.07735462, 1.0]], ['2, k, 1', [0.02978756, 0.3740341, 1.0]], ['2, k, 2', [0.02923398, 0.6563497, 1.0]], ['2, k, 3', [0.01600575, 0.7794454, 1.0]], ['2, k, 4', [-0.08289877, 0.6922353, 1.0]], ['2, k, 5', [-0.1119433, 0.912595, 1.0]], ['2, k, 6', [-0.1430217, 1.148602, 1.0]], ['2, k, 7', [-0.1532243, 1.226203, 1.0]], ['2, k, 8', [0.1994408, 0.5480595, 1.0]], ['2, k, 9', [0.2694922, 0.2956635, 1.0]], ['2, k, 10', [0.3081092, 0.06016273, 1.0]], ['2, k, 11', [0.3150429, 0.02842079, 1.0]], ['2, k, 12', [-0.03019502, 0.08813616, 1.0]], ['2, k, 13', [-0.03415236, -0.3827053, 1.0]], ['2, k, 14', [-0.05145243, -0.7022337, 1.0]], ['2, k, 15', [-0.08619353, -0.7425145, 1.0]], ['2, k, 16', [0.09502334, 0.06282747, 1.0]], ['2, k, 17', [0.1704555, -0.4185037, 1.0]], ['2, k, 18', [0.2346586, -0.7108437, 1.0]], ['2, k, 19', [0.2246426, -0.7488597, 1.0]], ['2, k, 20', [0.02916423, 0.5877386, 1.0]], ['2, k, 21', [-0.2095082, 1.261013, 1.0]], ['2, k, 22', [-0.1611455, 1.213404, 1.0]], ['2, k, 23', [0.3144895, -0.03729026, 1.0]], ['2, k, 24', [0.3515641, 0.02556928, 1.0]]]
[['2, k, 0', [0.03428877, 0.07936096, 1.0]], ['2, k, 1', [0.03238127, 0.3743387, 1.0]], ['2, k, 2', [0.03264174, 0.6551351, 1.0]], ['2, k, 3', [0.01878353, 0.7792672, 1.0]], ['2, k, 4', [-0.07938197, 0.6910548, 1.0]], ['2, k, 5', [-0.1111478, 0.9134606, 1.0]], ['2, k, 6', [-0.1445194, 1.147549, 1.0]], ['2, k, 7', [-0.1555468, 1.225166, 1.0]], ['2, k, 8', [0.2058211, 0.548472, 1.0]], ['2, k, 9', [0.2704549, 0.2957171, 1.0]], ['2, k, 10', [0.3082105, 0.05999897, 1.0]], ['2, k, 11', [0.3157451, 0.02978681, 1.0]], ['2, k, 12', [-0.02904114, 0.08923827, 1.0]], ['2, k, 13', [-0.03440401, -0.3845047, 1.0]], ['2, k, 14', [-0.05196578, -0.7019646, 1.0]], ['2, k, 15', [-0.08674416, -0.7378749, 1.0]], ['2, k, 16', [0.09641111, 0.06616966, 1.0]], ['2, k, 17', [0.1702347, -0.4162132, 1.0]], ['2, k, 18', [0.2208482, -0.7077803, 1.0]], ['2, k, 19', [0.2293814, -0.7448009, 1.0]], ['2, k, 20', [0.0324355, 0.5868944, 1.0]], ['2, k, 21', [-0.2118577, 1.260482, 1.0]], ['2, k, 22', [-0.1634431, 1.212403, 1.0]], ['2, k, 23', [0.31438, -0.03545905, 1.0]], ['2, k, 24', [0.3194226, 0.03729566, 1.0]]]
[['2, k, 0', [0.03593441, 0.07915725, 1.0]], ['2, k, 1', [0.03532077, 0.3737614, 1.0]], ['2, k, 2', [0.03591842, 0.6546081, 1.0]], ['2, k, 3', [0.02258089, 0.7785909, 1.0]], ['2, k, 4', [-0.07602036, 0.690547, 1.0]], ['2, k, 5', [-0.1116737, 0.9164887, 1.0]], ['2, k, 6', [-0.1483285, 1.149422, 1.0]], ['2, k, 7', [-0.1605392, 1.227431, 1.0]], ['2, k, 8', [0.2070134, 0.5472807, 1.0]], ['2, k, 9', [0.2717524, 0.294099, 1.0]], ['2, k, 10', [0.3082646, 0.06015662, 1.0]], ['2, k, 11', [0.3147589, 0.03205343, 1.0]], ['2, k, 12', [-0.027366, 0.08991513, 1.0]], ['2, k, 13', [-0.03395746, -0.3842025, 1.0]], ['2, k, 14', [-0.05265317, -0.7020994, 1.0]], ['2, k, 15', [-0.08239746, -0.7397461, 1.0]], ['2, k, 16', [0.09800039, 0.06507853, 1.0]], ['2, k, 17', [0.1709951, -0.4177824, 1.0]], ['2, k, 18', [0.2284342, -0.7113781, 1.0]], ['2, k, 19', [0.227425, -0.7484772, 1.0]], ['2, k, 20', [0.03571082, 0.5863164, 1.0]], ['2, k, 21', [-0.2167876, 1.262281, 1.0]], ['2, k, 22', [-0.1683867, 1.214722, 1.0]], ['2, k, 23', [0.3137769, -0.03545293, 1.0]], ['2, k, 24', [0.3481962, 0.03017324, 1.0]]]
