[['2, k, 0', [0.1366353, -0.3672993, 1.0]], ['2, k, 1', [0.1295306, -0.02907589, 1.0]], ['2, k, 2', [0.1208862, 0.2980378, 1.0]], ['2, k, 3', [0.1282912, 0.4359621, 1.0]], ['2, k, 4', [-0.04999016, 0.176749, 1.0]], ['2, k, 5', [-0.08311996, -0.07875283, 1.0]], ['2, k, 6', [-0.08745492, -0.2911845, 1.0]], ['2, k, 7', [-0.09272137, -0.3430076, 1.0]], ['2, k, 8', [0.2877257, 0.2037694, 1.0]], ['2, k, 9', [0.3285705, -0.07330631, 1.0]], ['2, k, 10', [0.3830988, -0.3567173, 1.0]], ['2, k, 11', [0.3955256, -0.4367258, 1.0]], ['2, k, 12', [0.05286849, -0.3613252, 1.0]], ['2, k, 13', [0.05029938, -0.6201152, 1.0]], ['2, k, 14', [0.0761027, -0.9154995, 1.0]], ['2, k, 15', [0.1250453, -0.9756625, 1.0]], ['2, k, 16', [0.2151108, -0.3591352, 1.0]], ['2, k, 17', [0.2238507, -0.6315694, 1.0]], ['2, k, 18', [0.1755199, -0.865608, 1.0]], ['2, k, 19', [0.14538, -0.9382012, 1.0]], ['2, k, 20', [0.1232094, 0.2178848, 1.0]], ['2, k, 21', [-0.08080827, -0.4128267, 1.0]], ['2, k, 22', [-0.05844958, -0.3362089, 1.0]], ['2, k, 23', [0.4009666, -0.5129067, 1.0]], ['2, k, 24', [0.4147268, -0.4510742, 1.0]]]
[['2, k, 0', [0.02249392, -0.2701649, 1.0]], ['2, k, 1', [0.0109326, 0.0155829, 1.0]], ['2, k, 2', [-0.0001706184, 0.2933615, 1.0]], ['2, k, 3', [0.003285849, 0.4271693, 1.0]], ['2, k, 4', [-0.1658104, 0.1673184, 1.0]], ['2, k, 5', [-0.197498, -0.08194438, 1.0]], ['2, k, 6', [-0.1906261, -0.3079955, 1.0]], ['2, k, 7', [-0.1890836, -0.3558381, 1.0]], ['2, k, 8', [0.1656864, 0.2078022, 1.0]], ['2, k, 9', [0.2028749, -0.04852723, 1.0]], ['2, k, 10', [0.2262185, -0.2429784, 1.0]], ['2, k, 11', [0.2241178, -0.263526, 1.0]], ['2, k, 12', [-0.04596967, -0.2693037, 1.0]], ['2, k, 13', [-0.070017, -0.5615149, 1.0]], ['2, k, 14', [-0.04423301, -0.8231123, 1.0]], ['2, k, 15', [-0.03552135, -0.9123572, 1.0]], ['2, k, 16', [0.09025846, -0.2627294, 1.0]], ['2, k, 17', [0.1377094, -0.5519724, 1.0]], ['2, k, 18', [0.09504054, -0.8880746, 1.0]], ['2, k, 19', [0.1059322, -0.9248132, 1.0]], ['2, k, 20', [0.002554187, 0.2250346, 1.0]], ['2, k, 21', [-0.1790788, -0.4266294, 1.0]], ['2, k, 22', [-0.1532259, -0.3546999, 1.0]], ['2, k, 23', [0.2157576, -0.3087348, 1.0]], ['2, k, 24', [0.1892, -0.2616134, 1.0]]]
[['2, k, 0', [0.02642914, -0.2695047, 1.0]], ['2, k, 1', [0.0141651, 0.01608475, 1.0]], ['2, k, 2', [0.00230597, 0.2936886, 1.0]], ['2, k, 3', [0.004886977, 0.4276493, 1.0]], ['2, k, 4', [-0.164596, 0.1675872, 1.0]], ['2, k, 5', [-0.1969449, -0.08210132, 1.0]], ['2, k, 6', [-0.1905385, -0.3072223, 1.0]], ['2, k, 7', [-0.1868327, -0.3558464, 1.0]], ['2, k, 8', [0.1674072, 0.2084619, 1.0]], ['2, k, 9', [0.2030783, -0.04817146, 1.0]], ['2, k, 10', [0.2268985, -0.241135, 1.0]], ['2, k, 11', [0.2266046, -0.2638331, 1.0]], ['2, k, 12', [-0.04204623, -0.2688099, 1.0]], ['2, k, 13', [-0.06880072, -0.560734, 1.0]], ['2, k, 14', [-0.0435541, -0.8217365, 1.0]], ['2, k, 15', [-0.03197756, -0.9129497, 1.0]], ['2, k, 16', [0.09404825, -0.2619248, 1.0]], ['2, k, 17', [0.1505864, -0.5495943, 1.0]], ['2, k, 18', [0.1165586, -0.8868202, 1.0]], ['2, k, 19', [0.1276854, -0.9234403, 1.0]], ['2, k, 20', [0.005222719, 0.2254065, 1.0]], ['2, k, 21', [-0.17912, -0.4257453, 1.0]], ['2, k, 22', [-0.1525021, -0.3310602, 1.0]], ['2, k, 23', [0.2197199, -0.3057622, 1.0]], ['2, k, 24', [0.1939999, -0.274745, 1.0]]]
[['2, k, 0', [0.0288043, -0.2688692, 1.0]], ['2, k, 1', [0.01623271, 0.01668869, 1.0]], ['2, k, 2', [0.004027693, 0.2942233, 1.0]], ['2, k, 3', [0.007309783, 0.4279954, 1.0]], ['2, k, 4', [-0.1624868, 0.1682795, 1.0]], ['2, k, 5', [-0.196329, -0.0811112, 1.0]], ['2, k, 6', [-0.1903392, -0.3064173, 1.0]], ['2, k, 7', [-0.1857712, -0.3540017, 1.0]], ['2, k, 8', [0.1696769, 0.2093529, 1.0]], ['2, k, 9', [0.2036772, -0.04754434, 1.0]], ['2, k, 10', [0.2273864, -0.2390801, 1.0]], ['2, k, 11', [0.2288069, -0.2643192, 1.0]], ['2, k, 12', [-0.03973547, -0.2681543, 1.0]], ['2, k, 13', [-0.06765877, -0.5599432, 1.0]], ['2, k, 14', [-0.04336433, -0.820871, 1.0]], ['2, k, 15', [-0.04694984, -0.9121866, 1.0]], ['2, k, 16', [0.09642006, -0.2613133, 1.0]], ['2, k, 17', [0.1649997, -0.546401, 1.0]], ['2, k, 18', [0.1498438, -0.8944815, 1.0]], ['2, k, 19', [0.1609774, -0.93097, 1.0]], ['2, k, 20', [0.007034007, 0.2259618, 1.0]], ['2, k, 21', [-0.1759514, -0.4243358, 1.0]], ['2, k, 22', [-0.1494765, -0.3588394, 1.0]], ['2, k, 23', [0.2210122, -0.306923, 1.0]], ['2, k, 24', [0.192622, -0.2636107, 1.0]]]
[['2, k, 0', [0.03109979, -0.2681549, 1.0]], ['2, k, 1', [0.01896382, 0.01736888, 1.0]], ['2, k, 2', [0.007381144, 0.2949004, 1.0]], ['2, k, 3', [0.01078168, 0.4281655, 1.0]], ['2, k, 4', [-0.1599771, 0.1691178, 1.0]], ['2, k, 5', [-0.1956119, -0.08028552, 1.0]], ['2, k, 6', [-0.1896893, -0.3043146, 1.0]], ['2, k, 7', [-0.1846105, -0.3512467, 1.0]], ['2, k, 8', [0.1719151, 0.2094843, 1.0]], ['2, k, 9', [0.2055644, -0.04748179, 1.0]], ['2, k, 10', [0.2280546, -0.2400024, 1.0]], ['2, k, 11', [0.2320101, -0.2651986, 1.0]], ['2, k, 12', [-0.03757557, -0.2675903, 1.0]], ['2, k, 13', [-0.06716683, -0.5591592, 1.0]], ['2, k, 14', [-0.04232438, -0.8201653, 1.0]], ['2, k, 15', [-0.04884693, -0.9119523, 1.0]], ['2, k, 16', [0.09879277, -0.2604665, 1.0]], ['2, k, 17', [0.1719787, -0.5444164, 1.0]], ['2, k, 18', [0.1798996, -0.8906283, 1.0]], ['2, k, 19', [0.1940839, -0.9725643, 1.0]], ['2, k, 20', [0.01020947, 0.2266372, 1.0]], ['2, k, 21', [-0.1780959, -0.4239979, 1.0]], ['2, k, 22', [-0.1481597, -0.3350654, 1.0]], ['2, k, 23', [0.2229455, -0.306783, 1.0]], ['2, k, 24', [0.1996723, -0.2775325, 1.0]]]
[['2, k, 0', [0.03243674, -0.2676057, 1.0]], ['2, k, 1', [0.02121035, 0.0178508, 1.0]], ['2, k, 2', [0.01075529, 0.2952719, 1.0]], ['2, k, 3', [0.01481563, 0.4289062, 1.0]], ['2, k, 4', [-0.1573187, 0.1695724, 1.0]], ['2, k, 5', [-0.1942926, -0.07973175, 1.0]], ['2, k, 6', [-0.1884812, -0.302786, 1.0]], ['2, k, 7', [-0.1825894, -0.3483694, 1.0]], ['2, k, 8', [0.1757469, 0.2101364, 1.0]], ['2, k, 9', [0.2081941, -0.04703024, 1.0]], ['2, k, 10', [0.2326483, -0.232877, 1.0]], ['2, k, 11', [0.2336416, -0.2611206, 1.0]], ['2, k, 12', [-0.03632655, -0.2670917, 1.0]], ['2, k, 13', [-0.067223, -0.5585504, 1.0]], ['2, k, 14', [-0.04413769, -0.8202172, 1.0]], ['2, k, 15', [-0.04971982, -0.9119733, 1.0]], ['2, k, 16', [0.1001658, -0.2598811, 1.0]], ['2, k, 17', [0.1816379, -0.54158, 1.0]], ['2, k, 18', [0.2090339, -0.8852274, 1.0]], ['2, k, 19', [0.2550932, -0.955169, 1.0]], ['2, k, 20', [0.01328797, 0.2270433, 1.0]], ['2, k, 21', [-0.1749919, -0.416516, 1.0]], ['2, k, 22', [-0.1456214, -0.3355922, 1.0]], ['2, k, 23', [0.2258835, -0.3049949, 1.0]], ['2, k, 24', [0.1978068, -0.268396, 1.0]]]
[['2, k, 0', [0.03444812, -0.2672016, 1.0]], ['2, k, 1', [0.02385576, 0.01823434, 1.0]], ['2, k, 2', [0.01387658, 0.295595, 1.0]], ['2, k, 3', [0.01957099, 0.4290861, 1.0]], ['2, k, 4', [-0.1542516, 0.1701744, 1.0]], ['2, k, 5', [-0.1924923, -0.07931937, 1.0]], ['2, k, 6', [-0.1870239, -0.3015407, 1.0]], ['2, k, 7', [-0.1798313, -0.3474034, 1.0]], ['2, k, 8', [0.1803068, 0.2100465, 1.0]], ['2, k, 9', [0.2114401, -0.04730299, 1.0]], ['2, k, 10', [0.2345117, -0.2308545, 1.0]], ['2, k, 11', [0.2363854, -0.2616791, 1.0]], ['2, k, 12', [-0.03438894, -0.2667162, 1.0]], ['2, k, 13', [-0.06703141, -0.5579889, 1.0]], ['2, k, 14', [-0.04289054, -0.8195038, 1.0]], ['2, k, 15', [-0.05029035, -0.9119885, 1.0]], ['2, k, 16', [0.1021887, -0.2594557, 1.0]], ['2, k, 17', [0.1905147, -0.5390788, 1.0]], ['2, k, 18', [0.2418051, -0.8858894, 1.0]], ['2, k, 19', [0.2760755, -0.961215, 1.0]], ['2, k, 20', [0.0163132, 0.2273848, 1.0]], ['2, k, 21', [-0.1721999, -0.4179311, 1.0]], ['2, k, 22', [-0.1467093, -0.350666, 1.0]], ['2, k, 23', [0.2236602, -0.3067435, 1.0]], ['2, k, 24', [0.2036411, -0.2664457, 1.0]]]
[['2, k, 0', [0.03688305, -0.2671099, 1.0]], ['2, k, 1', [0.02726196, 0.01819141, 1.0]], ['2, k, 2', [0.01826137, 0.2953668, 1.0]], ['2, k, 3', [0.0240035, 0.4288631, 1.0]], ['2, k, 4', [-0.151293, 0.1705215, 1.0]], ['2, k, 5', [-0.190313, -0.07909211, 1.0]], ['2, k, 6', [-0.1855136, -0.301063, 1.0]], ['2, k, 7', [-0.1767713, -0.3476177, 1.0]], ['2, k, 8', [0.1844152, 0.2095894, 1.0]], ['2, k, 9', [0.2153748, -0.04777758, 1.0]], ['2, k, 10', [0.2361295, -0.230717, 1.0]], ['2, k, 11', [0.2385825, -0.2629953, 1.0]], ['2, k, 12', [-0.03219908, -0.2664216, 1.0]], ['2, k, 13', [-0.06659621, -0.557482, 1.0]], ['2, k, 14', [-0.0413506, -0.8185838, 1.0]], ['2, k, 15', [-0.05101647, -0.9122481, 1.0]], ['2, k, 16', [0.1048434, -0.2595752, 1.0]], ['2, k, 17', [0.194438, -0.5387209, 1.0]], ['2, k, 18', [0.2648368, -0.8833179, 1.0]], ['2, k, 19', [0.3210502, -0.922317, 1.0]], ['2, k, 20', [0.02046096, 0.2272065, 1.0]], ['2, k, 21', [-0.1691014, -0.4163864, 1.0]], ['2, k, 22', [-0.1472703, -0.3487525, 1.0]], ['2, k, 23', [0.225262, -0.3087786, 1.0]], ['2, k, 24', [0.2034777, -0.2539864, 1.0]]]
[['2, k, 0', [0.04177727, -0.2674865, 1.0]], ['2, k, 1', [0.03310618, 0.01767253, 1.0]], ['2, k, 2', [0.0247536, 0.2947171, 1.0]], ['2, k, 3', [0.02937667, 0.4287304, 1.0]], ['2, k, 4', [-0.1470965, 0.1707632, 1.0]], ['2, k, 5', [-0.1856331, -0.0795883, 1.0]], ['2, k, 6', [-0.1828794, -0.3008099, 1.0]], ['2, k, 7', [-0.1723874, -0.3480015, 1.0]], ['2, k, 8', [0.1890893, 0.2093223, 1.0]], ['2, k, 9', [0.221198, -0.04790565, 1.0]], ['2, k, 10', [0.2394502, -0.2284506, 1.0]], ['2, k, 11', [0.2430428, -0.2603591, 1.0]], ['2, k, 12', [-0.02748741, -0.26622, 1.0]], ['2, k, 13', [-0.06510239, -0.5569013, 1.0]], ['2, k, 14', [-0.03981182, -0.8174846, 1.0]], ['2, k, 15', [-0.05102275, -0.9119927, 1.0]], ['2, k, 16', [0.1098178, -0.2605394, 1.0]], ['2, k, 17', [0.2012165, -0.538862, 1.0]], ['2, k, 18', [0.2899179, -0.8862694, 1.0]], ['2, k, 19', [0.3271304, -0.96042, 1.0]], ['2, k, 20', [0.02682373, 0.2265866, 1.0]], ['2, k, 21', [-0.1657575, -0.4189273, 1.0]], ['2, k, 22', [-0.1379912, -0.351225, 1.0]], ['2, k, 23', [0.2374682, -0.3002096, 1.0]], ['2, k, 24', [0.2094804, -0.2710075, 1.0]]]
[['2, k, 0', [0.0485844, -0.2678751, 1.0]], ['2, k, 1', [0.03907173, 0.01736883, 1.0]], ['2, k, 2', [0.02974391, 0.2945056, 1.0]], ['2, k, 3', [0.03448147, 0.4285851, 1.0]], ['2, k, 4', [-0.141179, 0.1690984, 1.0]], ['2, k, 5', [-0.1813553, -0.07970113, 1.0]], ['2, k, 6', [-0.1784731, -0.300802, 1.0]], ['2, k, 7', [-0.1670218, -0.3478636, 1.0]], ['2, k, 8', [0.1961879, 0.2094159, 1.0]], ['2, k, 9', [0.2278372, -0.04785649, 1.0]], ['2, k, 10', [0.2452986, -0.2278074, 1.0]], ['2, k, 11', [0.2492011, -0.259743, 1.0]], ['2, k, 12', [-0.02074938, -0.2662539, 1.0]], ['2, k, 13', [-0.06319103, -0.5563382, 1.0]], ['2, k, 14', [-0.02188296, -0.8202047, 1.0]], ['2, k, 15', [-0.05100421, -0.9104896, 1.0]], ['2, k, 16', [0.1164384, -0.2612596, 1.0]], ['2, k, 17', [0.2075078, -0.5393173, 1.0]], ['2, k, 18', [0.2973932, -0.880602, 1.0]], ['2, k, 19', [0.3079611, -0.9170243, 1.0]], ['2, k, 20', [0.03206565, 0.2263512, 1.0]], ['2, k, 21', [-0.1608748, -0.4155306, 1.0]], ['2, k, 22', [-0.1289424, -0.347225, 1.0]], ['2, k, 23', [0.248084, -0.2981558, 1.0]], ['2, k, 24', [0.2134225, -0.2580647, 1.0]]]
[['2, k, 0', [0.05433698, -0.2682945, 1.0]], ['2, k, 1', [0.04506907, 0.01697958, 1.0]], ['2, k, 2', [0.03585173, 0.29417, 1.0]], ['2, k, 3', [0.04019067, 0.4281245, 1.0]], ['2, k, 4', [-0.135112, 0.167817, 1.0]], ['2, k, 5', [-0.1747151, -0.0799139, 1.0]], ['2, k, 6', [-0.1736727, -0.3010249, 1.0]], ['2, k, 7', [-0.1611017, -0.3478164, 1.0]], ['2, k, 8', [0.2052262, 0.2092083, 1.0]], ['2, k, 9', [0.2350153, -0.04827849, 1.0]], ['2, k, 10', [0.2503202, -0.2272744, 1.0]], ['2, k, 11', [0.2563107, -0.2600175, 1.0]], ['2, k, 12', [-0.01511862, -0.266242, 1.0]], ['2, k, 13', [-0.06087366, -0.5558987, 1.0]], ['2, k, 14', [-0.03185938, -0.8122733, 1.0]], ['2, k, 15', [-0.05098358, -0.9102755, 1.0]], ['2, k, 16', [0.1221446, -0.2621101, 1.0]], ['2, k, 17', [0.2122478, -0.540044, 1.0]], ['2, k, 18', [0.3070305, -0.8826546, 1.0]], ['2, k, 19', [0.3176881, -0.9191185, 1.0]], ['2, k, 20', [0.03816127, 0.2259997, 1.0]], ['2, k, 21', [-0.1575217, -0.4161822, 1.0]], ['2, k, 22', [-0.1225128, -0.3472567, 1.0]], ['2, k, 23', [0.2521623, -0.2988141, 1.0]], ['2, k, 24', [0.2224907, -0.2696583, 1.0]]]
[['2, k, 0', [0.06252438, -0.2688406, 1.0]], ['2, k, 1', [0.05267617, 0.01603178, 1.0]], ['2, k, 2', [0.04283745, 0.2928827, 1.0]], ['2, k, 3', [0.0470578, 0.4274732, 1.0]], ['2, k, 4', [-0.1262988, 0.1677249, 1.0]], ['2, k, 5', [-0.1656188, -0.07946683, 1.0]], ['2, k, 6', [-0.1664386, -0.3013096, 1.0]], ['2, k, 7', [-0.153736, -0.3476528, 1.0]], ['2, k, 8', [0.2105886, 0.2084484, 1.0]], ['2, k, 9', [0.2437766, -0.04856686, 1.0]], ['2, k, 10', [0.2553126, -0.2310426, 1.0]], ['2, k, 11', [0.2627668, -0.263426, 1.0]], ['2, k, 12', [-0.006798835, -0.2665106, 1.0]], ['2, k, 13', [-0.05640449, -0.5556295, 1.0]], ['2, k, 14', [-0.02772469, -0.8140853, 1.0]], ['2, k, 15', [-0.0508709, -0.9101757, 1.0]], ['2, k, 16', [0.1299214, -0.26291, 1.0]], ['2, k, 17', [0.217795, -0.5411037, 1.0]], ['2, k, 18', [0.312436, -0.8808931, 1.0]], ['2, k, 19', [0.3229651, -0.9174283, 1.0]], ['2, k, 20', [0.04530838, 0.2247902, 1.0]], ['2, k, 21', [-0.1493419, -0.4168817, 1.0]], ['2, k, 22', [-0.116902, -0.3405131, 1.0]], ['2, k, 23', [0.2519937, -0.3075434, 1.0]], ['2, k, 24', [0.2293933, -0.2646411, 1.0]]]
[['2, k, 0', [0.07070129, -0.2701137, 1.0]], ['2, k, 1', [0.06166761, 0.01501916, 1.0]], ['2, k, 2', [0.05260019, 0.2921623, 1.0]], ['2, k, 3', [0.05603304, 0.4260904, 1.0]], ['2, k, 4', [-0.1169367, 0.1656576, 1.0]], ['2, k, 5', [-0.153871, -0.08225892, 1.0]], ['2, k, 6', [-0.15802, -0.3028034, 1.0]], ['2, k, 7', [-0.1452361, -0.3491157, 1.0]], ['2, k, 8', [0.2146487, 0.2086055, 1.0]], ['2, k, 9', [0.2530187, -0.04755156, 1.0]], ['2, k, 10', [0.2628145, -0.2280525, 1.0]], ['2, k, 11', [0.2683094, -0.2595631, 1.0]], ['2, k, 12', [0.001085026, -0.2673417, 1.0]], ['2, k, 13', [-0.05061343, -0.5561459, 1.0]], ['2, k, 14', [-0.02777981, -0.8151771, 1.0]], ['2, k, 15', [-0.0508346, -0.9101533, 1.0]], ['2, k, 16', [0.1381418, -0.2646127, 1.0]], ['2, k, 17', [0.221529, -0.5438731, 1.0]], ['2, k, 18', [0.3184621, -0.8843687, 1.0]], ['2, k, 19', [0.3291697, -0.9209449, 1.0]], ['2, k, 20', [0.05488797, 0.2239933, 1.0]], ['2, k, 21', [-0.1455629, -0.4132406, 1.0]], ['2, k, 22', [-0.1073151, -0.3529277, 1.0]], ['2, k, 23', [0.2644798, -0.3000576, 1.0]], ['2, k, 24', [0.2364784, -0.2722117, 1.0]]]
[['2, k, 0', [0.0788756, -0.2714562, 1.0]], ['2, k, 1', [0.06979315, 0.01380797, 1.0]], ['2, k, 2', [0.06058363, 0.29109, 1.0]], ['2, k, 3', [0.06470206, 0.4238804, 1.0]], ['2, k, 4', [-0.1076324, 0.1632027, 1.0]], ['2, k, 5', [-0.1433271, -0.08702716, 1.0]], ['2, k, 6', [-0.1481285, -0.3033378, 1.0]], ['2, k, 7', [-0.1355535, -0.3511972, 1.0]], ['2, k, 8', [0.233409, 0.2082304, 1.0]], ['2, k, 9', [0.2610292, -0.04943243, 1.0]], ['2, k, 10', [0.2693596, -0.2292636, 1.0]], ['2, k, 11', [0.2748494, -0.2587804, 1.0]], ['2, k, 12', [0.009636751, -0.268338, 1.0]], ['2, k, 13', [-0.04476558, -0.5567003, 1.0]], ['2, k, 14', [-0.02766804, -0.8169017, 1.0]], ['2, k, 15', [-0.05051236, -0.9101536, 1.0]], ['2, k, 16', [0.1457075, -0.2662557, 1.0]], ['2, k, 17', [0.2260302, -0.5461788, 1.0]], ['2, k, 18', [0.3241348, -0.8902258, 1.0]], ['2, k, 19', [0.3362279, -0.9268268, 1.0]], ['2, k, 20', [0.06291894, 0.222885, 1.0]], ['2, k, 21', [-0.1355698, -0.418368, 1.0]], ['2, k, 22', [-0.09811743, -0.3502887, 1.0]], ['2, k, 23', [0.2726039, -0.3012773, 1.0]], ['2, k, 24', [0.2415846, -0.2645572, 1.0]]]
[['2, k, 0', [0.08760458, -0.2726711, 1.0]], ['2, k, 1', [0.07840531, 0.01249962, 1.0]], ['2, k, 2', [0.06905713, 0.2897086, 1.0]], ['2, k, 3', [0.07404413, 0.4223523, 1.0]], ['2, k, 4', [-0.09818335, 0.1616082, 1.0]], ['2, k, 5', [-0.1320147, -0.08931223, 1.0]], ['2, k, 6', [-0.1343524, -0.3034042, 1.0]], ['2, k, 7', [-0.1237136, -0.3523737, 1.0]], ['2, k, 8', [0.2413676, 0.2073672, 1.0]], ['2, k, 9', [0.272955, -0.04975597, 1.0]], ['2, k, 10', [0.2764665, -0.2264183, 1.0]], ['2, k, 11', [0.2822436, -0.2582512, 1.0]], ['2, k, 12', [0.01825097, -0.2691711, 1.0]], ['2, k, 13', [-0.03912599, -0.5570038, 1.0]], ['2, k, 14', [-0.02703165, -0.8186386, 1.0]], ['2, k, 15', [-0.05004506, -0.9095748, 1.0]], ['2, k, 16', [0.1542782, -0.2678404, 1.0]], ['2, k, 17', [0.2325748, -0.5477404, 1.0]], ['2, k, 18', [0.3258163, -0.8900003, 1.0]], ['2, k, 19', [0.3381477, -0.9267185, 1.0]], ['2, k, 20', [0.07143269, 0.2215196, 1.0]], ['2, k, 21', [-0.1208507, -0.4215339, 1.0]], ['2, k, 22', [-0.09128109, -0.3571807, 1.0]], ['2, k, 23', [0.2799281, -0.296321, 1.0]], ['2, k, 24', [0.24834, -0.263307, 1.0]]]
[['2, k, 0', [0.0970063, -0.2742752, 1.0]], ['2, k, 1', [0.0887078, 0.01062253, 1.0]], ['2, k, 2', [0.08017004, 0.2875786, 1.0]], ['2, k, 3', [0.0820902, 0.4205908, 1.0]], ['2, k, 4', [-0.08906357, 0.1595927, 1.0]], ['2, k, 5', [-0.1204761, -0.09192132, 1.0]], ['2, k, 6', [-0.1242365, -0.3035422, 1.0]], ['2, k, 7', [-0.1119696, -0.3533873, 1.0]], ['2, k, 8', [0.2506248, 0.2051247, 1.0]], ['2, k, 9', [0.2809537, -0.05212357, 1.0]], ['2, k, 10', [0.2847106, -0.2252839, 1.0]], ['2, k, 11', [0.2881319, -0.2585548, 1.0]], ['2, k, 12', [0.02721403, -0.2705273, 1.0]], ['2, k, 13', [-0.03255795, -0.557905, 1.0]], ['2, k, 14', [-0.02609479, -0.82105, 1.0]], ['2, k, 15', [-0.04920075, -0.9089481, 1.0]], ['2, k, 16', [0.1638132, -0.2696601, 1.0]], ['2, k, 17', [0.2361359, -0.550995, 1.0]], ['2, k, 18', [0.3284907, -0.8877811, 1.0]], ['2, k, 19', [0.3408386, -0.9245713, 1.0]], ['2, k, 20', [0.08235786, 0.2194492, 1.0]], ['2, k, 21', [-0.1134219, -0.4181488, 1.0]], ['2, k, 22', [-0.07476889, -0.3498262, 1.0]], ['2, k, 23', [0.2839756, -0.2964115, 1.0]], ['2, k, 24', [0.2546592, -0.2700001, 1.0]]]
[['2, k, 0', [0.1075325, -0.2756049, 1.0]], ['2, k, 1', [0.09819474, 0.009328079, 1.0]], ['2, k, 2', [0.08858158, 0.2863559, 1.0]], ['2, k, 3', [0.09009193, 0.4189787, 1.0]], ['2, k, 4', [-0.08052135, 0.1590977, 1.0]], ['2, k, 5', [-0.1108705, -0.09300355, 1.0]], ['2, k, 6', [-0.1113939, -0.308567, 1.0]], ['2, k, 7', [-0.09807752, -0.3561861, 1.0]], ['2, k, 8', [0.2581406, 0.2042871, 1.0]], ['2, k, 9', [0.2878574, -0.05299598, 1.0]], ['2, k, 10', [0.3073156, -0.2266717, 1.0]], ['2, k, 11', [0.2863122, -0.2594224, 1.0]], ['2, k, 12', [0.03797223, -0.2718069, 1.0]], ['2, k, 13', [-0.02627258, -0.5582755, 1.0]], ['2, k, 14', [-0.02145165, -0.821223, 1.0]], ['2, k, 15', [-0.04898447, -0.9087996, 1.0]], ['2, k, 16', [0.1737928, -0.2710133, 1.0]], ['2, k, 17', [0.240624, -0.553528, 1.0]], ['2, k, 18', [0.3306268, -0.887067, 1.0]], ['2, k, 19', [0.3424595, -0.9238837, 1.0]], ['2, k, 20', [0.09104379, 0.2182042, 1.0]], ['2, k, 21', [-0.09683511, -0.4240686, 1.0]], ['2, k, 22', [-0.05936559, -0.3600574, 1.0]], ['2, k, 23', [0.2850356, -0.3047477, 1.0]], ['2, k, 24', [0.2538731, -0.2702436, 1.0]]]
[['2, k, 0', [0.1142138, -0.2770066, 1.0]], ['2, k, 1', [0.1048804, 0.008113041, 1.0]], ['2, k, 2', [0.09520137, 0.2853475, 1.0]], ['2, k, 3', [0.09994898, 0.4178869, 1.0]], ['2, k, 4', [-0.07091451, 0.1583039, 1.0]], ['2, k, 5', [-0.1019771, -0.09241361, 1.0]], ['2, k, 6', [-0.09834437, -0.3092358, 1.0]], ['2, k, 7', [-0.08375341, -0.3549305, 1.0]], ['2, k, 8', [0.2638496, 0.2034741, 1.0]], ['2, k, 9', [0.2967101, -0.05333031, 1.0]], ['2, k, 10', [0.3070491, -0.2264945, 1.0]], ['2, k, 11', [0.3009379, -0.259978, 1.0]], ['2, k, 12', [0.04453897, -0.272873, 1.0]], ['2, k, 13', [-0.02104114, -0.5590433, 1.0]], ['2, k, 14', [-0.0202263, -0.8231306, 1.0]], ['2, k, 15', [-0.04757982, -0.9090565, 1.0]], ['2, k, 16', [0.1804001, -0.2727318, 1.0]], ['2, k, 17', [0.2432559, -0.5559776, 1.0]], ['2, k, 18', [0.3325554, -0.8800671, 1.0]], ['2, k, 19', [0.3441193, -0.9169458, 1.0]], ['2, k, 20', [0.09768984, 0.2171413, 1.0]], ['2, k, 21', [-0.07993733, -0.4247956, 1.0]], ['2, k, 22', [-0.04516825, -0.365915, 1.0]], ['2, k, 23', [0.2917587, -0.3042921, 1.0]], ['2, k, 24', [0.2666531, -0.2516019, 1.0]]]
[['2, k, 0', [0.121249, -0.2783608, 1.0]], ['2, k, 1', [0.1131796, 0.006586296, 1.0]], ['2, k, 2', [0.1047826, 0.2836643, 1.0]], ['2, k, 3', [0.1080525, 0.4163456, 1.0]], ['2, k, 4', [-0.06359334, 0.1572379, 1.0]], ['2, k, 5', [-0.09102683, -0.09509395, 1.0]], ['2, k, 6', [-0.08345328, -0.3079417, 1.0]], ['2, k, 7', [-0.06961586, -0.3559402, 1.0]], ['2, k, 8', [0.2738572, 0.201214, 1.0]], ['2, k, 9', [0.3043103, -0.05589822, 1.0]], ['2, k, 10', [0.3014512, -0.2733289, 1.0]], ['2, k, 11', [0.3039379, -0.2920638, 1.0]], ['2, k, 12', [0.05163993, -0.2739655, 1.0]], ['2, k, 13', [-0.01496762, -0.5599233, 1.0]], ['2, k, 14', [-0.01955287, -0.8250363, 1.0]], ['2, k, 15', [-0.04575943, -0.9101195, 1.0]], ['2, k, 16', [0.1871541, -0.2743106, 1.0]], ['2, k, 17', [0.2480934, -0.5579517, 1.0]], ['2, k, 18', [0.3349271, -0.8828805, 1.0]], ['2, k, 19', [0.3463053, -0.9196671, 1.0]], ['2, k, 20', [0.1069549, 0.2154934, 1.0]], ['2, k, 21', [-0.06136, -0.4292465, 1.0]], ['2, k, 22', [-0.02973068, -0.3578176, 1.0]], ['2, k, 23', [0.2912633, -0.3183261, 1.0]], ['2, k, 24', [0.2788861, -0.2953775, 1.0]]]
