[['2, k, 0', [0.0731498, -1.26329, 1.0]], ['2, k, 1', [0.0706584, -0.983726, 1.0]], ['2, k, 2', [0.0679452, -0.704745, 1.0]], ['2, k, 3', [0.0603692, -0.584765, 1.0]], ['2, k, 4', [-0.107534, -0.746925, 1.0]], ['2, k, 5', [-0.217081, -0.902308, 1.0]], ['2, k, 6', [-0.147133, -1.08674, 1.0]], ['2, k, 7', [-0.108857, -1.12784, 1.0]], ['2, k, 8', [0.229348, -0.752528, 1.0]], ['2, k, 9', [0.374615, -0.892575, 1.0]], ['2, k, 10', [0.304713, -1.0823, 1.0]], ['2, k, 11', [0.252046, -1.12325, 1.0]], ['2, k, 12', [-0.00390806, -1.25084, 1.0]], ['2, k, 13', [-0.0383734, -1.55198, 1.0]], ['2, k, 14', [-0.039359, -1.85821, 1.0]], ['2, k, 15', [0.00974258, -1.9386, 1.0]], ['2, k, 16', [0.148915, -1.25336, 1.0]], ['2, k, 17', [0.208964, -1.54821, 1.0]], ['2, k, 18', [0.243868, -1.84162, 1.0]], ['2, k, 19', [0.203979, -1.93359, 1.0]], ['2, k, 20', [0.0686653, -0.774526, 1.0]], ['2, k, 21', [-0.0913165, -1.19018, 1.0]], ['2, k, 22', [-0.0777002, -1.0968, 1.0]], ['2, k, 23', [0.22478, -1.1865, 1.0]], ['2, k, 24', [0.225921, -1.09288, 1.0]]]
[['2, k, 0', [0.145962, -1.25612, 1.0]], ['2, k, 1', [0.167082, -0.966127, 1.0]], ['2, k, 2', [0.184208, -0.678567, 1.0]], ['2, k, 3', [0.215264, -0.539083, 1.0]], ['2, k, 4', [0.0300995, -0.731997, 1.0]], ['2, k, 5', [-0.149331, -0.868359, 1.0]], ['2, k, 6', [-0.0934163, -1.07465, 1.0]], ['2, k, 7', [-0.0515607, -1.114, 1.0]], ['2, k, 8', [0.335942, -0.745104, 1.0]], ['2, k, 9', [0.405565, -0.914381, 1.0]], ['2, k, 10', [0.366675, -1.08396, 1.0]], ['2, k, 11', [0.315157, -1.11824, 1.0]], ['2, k, 12', [0.0718079, -1.23744, 1.0]], ['2, k, 13', [0.00944708, -1.5408, 1.0]], ['2, k, 14', [-0.0113693, -1.87375, 1.0]], ['2, k, 15', [0.0010703, -1.92965, 1.0]], ['2, k, 16', [0.217439, -1.25144, 1.0]], ['2, k, 17', [0.255207, -1.54564, 1.0]], ['2, k, 18', [0.26531, -1.82978, 1.0]], ['2, k, 19', [0.269188, -1.86599, 1.0]], ['2, k, 20', [0.180237, -0.750293, 1.0]], ['2, k, 21', [-0.0416064, -1.18896, 1.0]], ['2, k, 22', [-0.0197254, -1.08935, 1.0]], ['2, k, 23', [0.294274, -1.1853, 1.0]], ['2, k, 24', [0.339986, -1.14852, 1.0]]]
[['2, k, 0', [0.144087, -1.25448, 1.0]], ['2, k, 1', [0.159372, -0.964185, 1.0]], ['2, k, 2', [0.169384, -0.676182, 1.0]], ['2, k, 3', [0.203946, -0.537499, 1.0]], ['2, k, 4', [0.0160174, -0.73061, 1.0]], ['2, k, 5', [-0.149665, -0.87189, 1.0]], ['2, k, 6', [-0.0971922, -1.07902, 1.0]], ['2, k, 7', [-0.0547189, -1.11668, 1.0]], ['2, k, 8', [0.330955, -0.742288, 1.0]], ['2, k, 9', [0.432775, -0.90299, 1.0]], ['2, k, 10', [0.360185, -1.09389, 1.0]], ['2, k, 11', [0.300375, -1.12164, 1.0]], ['2, k, 12', [0.0697582, -1.23639, 1.0]], ['2, k, 13', [0.00817913, -1.53757, 1.0]], ['2, k, 14', [-0.00833547, -1.87611, 1.0]], ['2, k, 15', [0.0368553, -1.94924, 1.0]], ['2, k, 16', [0.215828, -1.24935, 1.0]], ['2, k, 17', [0.253392, -1.54257, 1.0]], ['2, k, 18', [0.262009, -1.84461, 1.0]], ['2, k, 19', [0.241182, -1.91122, 1.0]], ['2, k, 20', [0.167268, -0.74808, 1.0]], ['2, k, 21', [-0.0448995, -1.19486, 1.0]], ['2, k, 22', [-0.0251222, -1.10692, 1.0]], ['2, k, 23', [0.291285, -1.20155, 1.0]], ['2, k, 24', [0.327152, -1.14071, 1.0]]]
[['2, k, 0', [0.140906, -1.25352, 1.0]], ['2, k, 1', [0.152341, -0.963564, 1.0]], ['2, k, 2', [0.160791, -0.675789, 1.0]], ['2, k, 3', [0.191842, -0.536878, 1.0]], ['2, k, 4', [0.0084327, -0.731167, 1.0]], ['2, k, 5', [-0.152069, -0.873457, 1.0]], ['2, k, 6', [-0.0960478, -1.07855, 1.0]], ['2, k, 7', [-0.0544128, -1.11524, 1.0]], ['2, k, 8', [0.328101, -0.741817, 1.0]], ['2, k, 9', [0.433497, -0.901403, 1.0]], ['2, k, 10', [0.35954, -1.09041, 1.0]], ['2, k, 11', [0.29858, -1.11735, 1.0]], ['2, k, 12', [0.0663929, -1.23628, 1.0]], ['2, k, 13', [0.00487299, -1.53707, 1.0]], ['2, k, 14', [-0.00588422, -1.8771, 1.0]], ['2, k, 15', [-0.00652908, -1.91592, 1.0]], ['2, k, 16', [0.212495, -1.24745, 1.0]], ['2, k, 17', [0.250772, -1.53826, 1.0]], ['2, k, 18', [0.260712, -1.84375, 1.0]], ['2, k, 19', [0.260914, -1.87998, 1.0]], ['2, k, 20', [0.15888, -0.747657, 1.0]], ['2, k, 21', [-0.0401238, -1.19313, 1.0]], ['2, k, 22', [-0.0255, -1.08884, 1.0]], ['2, k, 23', [0.287662, -1.19959, 1.0]], ['2, k, 24', [0.324652, -1.13572, 1.0]]]
[['2, k, 0', [0.137139, -1.25323, 1.0]], ['2, k, 1', [0.148791, -0.964596, 1.0]], ['2, k, 2', [0.158141, -0.67786, 1.0]], ['2, k, 3', [0.181783, -0.537885, 1.0]], ['2, k, 4', [0.00446598, -0.731545, 1.0]], ['2, k, 5', [-0.151783, -0.873766, 1.0]], ['2, k, 6', [-0.0954179, -1.07848, 1.0]], ['2, k, 7', [-0.0602755, -1.11807, 1.0]], ['2, k, 8', [0.320813, -0.740295, 1.0]], ['2, k, 9', [0.428953, -0.905145, 1.0]], ['2, k, 10', [0.357385, -1.09411, 1.0]], ['2, k, 11', [0.298502, -1.12223, 1.0]], ['2, k, 12', [0.0622752, -1.23672, 1.0]], ['2, k, 13', [0.0019242, -1.53329, 1.0]], ['2, k, 14', [-0.0161524, -1.88148, 1.0]], ['2, k, 15', [0.0283959, -1.96462, 1.0]], ['2, k, 16', [0.209226, -1.24659, 1.0]], ['2, k, 17', [0.247864, -1.53237, 1.0]], ['2, k, 18', [0.258671, -1.83798, 1.0]], ['2, k, 19', [0.258148, -1.87517, 1.0]], ['2, k, 20', [0.156, -0.749467, 1.0]], ['2, k, 21', [-0.0447861, -1.1916, 1.0]], ['2, k, 22', [-0.0270986, -1.09295, 1.0]], ['2, k, 23', [0.280003, -1.19874, 1.0]], ['2, k, 24', [0.321172, -1.14063, 1.0]]]
[['2, k, 0', [0.129518, -1.25312, 1.0]], ['2, k, 1', [0.140443, -0.964811, 1.0]], ['2, k, 2', [0.150271, -0.677998, 1.0]], ['2, k, 3', [0.174602, -0.538427, 1.0]], ['2, k, 4', [-0.00288841, -0.732898, 1.0]], ['2, k, 5', [-0.152604, -0.873819, 1.0]], ['2, k, 6', [-0.102958, -1.08232, 1.0]], ['2, k, 7', [-0.070852, -1.11075, 1.0]], ['2, k, 8', [0.309557, -0.740577, 1.0]], ['2, k, 9', [0.428902, -0.895657, 1.0]], ['2, k, 10', [0.36022, -1.08688, 1.0]], ['2, k, 11', [0.298704, -1.11694, 1.0]], ['2, k, 12', [0.0536552, -1.23673, 1.0]], ['2, k, 13', [0.000345063, -1.51802, 1.0]], ['2, k, 14', [-0.0186042, -1.87218, 1.0]], ['2, k, 15', [0.0295535, -1.94168, 1.0]], ['2, k, 16', [0.202806, -1.24647, 1.0]], ['2, k, 17', [0.247011, -1.53345, 1.0]], ['2, k, 18', [0.269186, -1.82053, 1.0]], ['2, k, 19', [0.22021, -1.89675, 1.0]], ['2, k, 20', [0.147959, -0.749653, 1.0]], ['2, k, 21', [-0.0598085, -1.14968, 1.0]], ['2, k, 22', [-0.0411267, -1.08358, 1.0]], ['2, k, 23', [0.275647, -1.20032, 1.0]], ['2, k, 24', [0.329003, -1.12119, 1.0]]]
[['2, k, 0', [0.128555, -1.25355, 1.0]], ['2, k, 1', [0.137009, -0.965753, 1.0]], ['2, k, 2', [0.142871, -0.679435, 1.0]], ['2, k, 3', [0.167795, -0.539673, 1.0]], ['2, k, 4', [-0.0145929, -0.735603, 1.0]], ['2, k, 5', [-0.155218, -0.876645, 1.0]], ['2, k, 6', [-0.110005, -1.08657, 1.0]], ['2, k, 7', [-0.077917, -1.11521, 1.0]], ['2, k, 8', [0.307193, -0.740746, 1.0]], ['2, k, 9', [0.428729, -0.896927, 1.0]], ['2, k, 10', [0.359481, -1.08833, 1.0]], ['2, k, 11', [0.296604, -1.11725, 1.0]], ['2, k, 12', [0.0523957, -1.23753, 1.0]], ['2, k, 13', [-0.00207318, -1.52068, 1.0]], ['2, k, 14', [-0.0213364, -1.87464, 1.0]], ['2, k, 15', [-0.0285344, -1.91201, 1.0]], ['2, k, 16', [0.202105, -1.24662, 1.0]], ['2, k, 17', [0.245694, -1.53302, 1.0]], ['2, k, 18', [0.259103, -1.84188, 1.0]], ['2, k, 19', [0.218437, -1.90746, 1.0]], ['2, k, 20', [0.141679, -0.750978, 1.0]], ['2, k, 21', [-0.0496218, -1.15131, 1.0]], ['2, k, 22', [-0.0516768, -1.07547, 1.0]], ['2, k, 23', [0.276205, -1.20275, 1.0]], ['2, k, 24', [0.274467, -1.09344, 1.0]]]
[['2, k, 0', [0.126558, -1.25366, 1.0]], ['2, k, 1', [0.134332, -0.967413, 1.0]], ['2, k, 2', [0.139858, -0.683178, 1.0]], ['2, k, 3', [0.162007, -0.54181, 1.0]], ['2, k, 4', [-0.0186776, -0.736806, 1.0]], ['2, k, 5', [-0.163734, -0.88357, 1.0]], ['2, k, 6', [-0.109378, -1.08574, 1.0]], ['2, k, 7', [-0.0683806, -1.12354, 1.0]], ['2, k, 8', [0.304136, -0.740284, 1.0]], ['2, k, 9', [0.420402, -0.887358, 1.0]], ['2, k, 10', [0.358734, -1.08722, 1.0]], ['2, k, 11', [0.300154, -1.11396, 1.0]], ['2, k, 12', [0.0506623, -1.23823, 1.0]], ['2, k, 13', [-0.0032296, -1.52058, 1.0]], ['2, k, 14', [-0.0309709, -1.85526, 1.0]], ['2, k, 15', [0.0211242, -1.94309, 1.0]], ['2, k, 16', [0.199752, -1.24604, 1.0]], ['2, k, 17', [0.24294, -1.52961, 1.0]], ['2, k, 18', [0.25776, -1.8419, 1.0]], ['2, k, 19', [0.223077, -1.90814, 1.0]], ['2, k, 20', [0.138694, -0.754148, 1.0]], ['2, k, 21', [-0.0605123, -1.19978, 1.0]], ['2, k, 22', [-0.0366858, -1.09825, 1.0]], ['2, k, 23', [0.275678, -1.20516, 1.0]], ['2, k, 24', [0.277437, -1.0991, 1.0]]]
[['2, k, 0', [0.125105, -1.2542, 1.0]], ['2, k, 1', [0.13326, -0.968505, 1.0]], ['2, k, 2', [0.139371, -0.684705, 1.0]], ['2, k, 3', [0.158219, -0.542854, 1.0]], ['2, k, 4', [-0.0236152, -0.738173, 1.0]], ['2, k, 5', [-0.169235, -0.885875, 1.0]], ['2, k, 6', [-0.108536, -1.08602, 1.0]], ['2, k, 7', [-0.0696821, -1.12723, 1.0]], ['2, k, 8', [0.303368, -0.741184, 1.0]], ['2, k, 9', [0.424922, -0.893845, 1.0]], ['2, k, 10', [0.356661, -1.08901, 1.0]], ['2, k, 11', [0.297817, -1.11639, 1.0]], ['2, k, 12', [0.0491734, -1.23912, 1.0]], ['2, k, 13', [-0.00757106, -1.52363, 1.0]], ['2, k, 14', [-0.0322169, -1.85694, 1.0]], ['2, k, 15', [-0.0416053, -1.89308, 1.0]], ['2, k, 16', [0.198438, -1.24628, 1.0]], ['2, k, 17', [0.24105, -1.53078, 1.0]], ['2, k, 18', [0.244041, -1.86663, 1.0]], ['2, k, 19', [0.230258, -1.9313, 1.0]], ['2, k, 20', [0.138042, -0.755565, 1.0]], ['2, k, 21', [-0.0564275, -1.19342, 1.0]], ['2, k, 22', [-0.0346143, -1.09645, 1.0]], ['2, k, 23', [0.276862, -1.20282, 1.0]], ['2, k, 24', [0.274349, -1.09376, 1.0]]]
[['2, k, 0', [0.12403, -1.25458, 1.0]], ['2, k, 1', [0.131225, -0.96943, 1.0]], ['2, k, 2', [0.136515, -0.686088, 1.0]], ['2, k, 3', [0.155364, -0.542961, 1.0]], ['2, k, 4', [-0.0253451, -0.738108, 1.0]], ['2, k, 5', [-0.171635, -0.886081, 1.0]], ['2, k, 6', [-0.109674, -1.08583, 1.0]], ['2, k, 7', [-0.0714465, -1.11969, 1.0]], ['2, k, 8', [0.3021, -0.742113, 1.0]], ['2, k, 9', [0.427179, -0.900378, 1.0]], ['2, k, 10', [0.354632, -1.09169, 1.0]], ['2, k, 11', [0.293483, -1.11623, 1.0]], ['2, k, 12', [0.0481582, -1.23976, 1.0]], ['2, k, 13', [-0.00915555, -1.52391, 1.0]], ['2, k, 14', [-0.0322934, -1.8581, 1.0]], ['2, k, 15', [-0.00911037, -1.9211, 1.0]], ['2, k, 16', [0.197338, -1.2464, 1.0]], ['2, k, 17', [0.239189, -1.53255, 1.0]], ['2, k, 18', [0.245581, -1.86544, 1.0]], ['2, k, 19', [0.227329, -1.93168, 1.0]], ['2, k, 20', [0.135364, -0.756855, 1.0]], ['2, k, 21', [-0.0541993, -1.1909, 1.0]], ['2, k, 22', [-0.0372433, -1.09277, 1.0]], ['2, k, 23', [0.265305, -1.19618, 1.0]], ['2, k, 24', [0.270922, -1.09309, 1.0]]]
[['2, k, 0', [0.123113, -1.25432, 1.0]], ['2, k, 1', [0.129496, -0.969493, 1.0]], ['2, k, 2', [0.133667, -0.68648, 1.0]], ['2, k, 3', [0.152844, -0.543889, 1.0]], ['2, k, 4', [-0.0281404, -0.737506, 1.0]], ['2, k, 5', [-0.173533, -0.885911, 1.0]], ['2, k, 6', [-0.111031, -1.08564, 1.0]], ['2, k, 7', [-0.0708154, -1.11994, 1.0]], ['2, k, 8', [0.300786, -0.743062, 1.0]], ['2, k, 9', [0.427572, -0.902337, 1.0]], ['2, k, 10', [0.350393, -1.08983, 1.0]], ['2, k, 11', [0.290015, -1.12174, 1.0]], ['2, k, 12', [0.047322, -1.23961, 1.0]], ['2, k, 13', [-0.0108456, -1.52878, 1.0]], ['2, k, 14', [-0.0459899, -1.85577, 1.0]], ['2, k, 15', [0.014621, -1.9298, 1.0]], ['2, k, 16', [0.19642, -1.24604, 1.0]], ['2, k, 17', [0.238738, -1.53343, 1.0]], ['2, k, 18', [0.2576, -1.81157, 1.0]], ['2, k, 19', [0.244155, -1.87716, 1.0]], ['2, k, 20', [0.132804, -0.757166, 1.0]], ['2, k, 21', [-0.0605388, -1.19078, 1.0]], ['2, k, 22', [-0.0366371, -1.09334, 1.0]], ['2, k, 23', [0.270776, -1.19955, 1.0]], ['2, k, 24', [0.263053, -1.09004, 1.0]]]
[['2, k, 0', [0.122925, -1.25409, 1.0]], ['2, k, 1', [0.129029, -0.969312, 1.0]], ['2, k, 2', [0.13292, -0.686251, 1.0]], ['2, k, 3', [0.151746, -0.542031, 1.0]], ['2, k, 4', [-0.0286952, -0.737264, 1.0]], ['2, k, 5', [-0.175721, -0.886123, 1.0]], ['2, k, 6', [-0.113277, -1.08595, 1.0]], ['2, k, 7', [-0.0715171, -1.12694, 1.0]], ['2, k, 8', [0.299588, -0.743008, 1.0]], ['2, k, 9', [0.427601, -0.902354, 1.0]], ['2, k, 10', [0.350027, -1.08893, 1.0]], ['2, k, 11', [0.291029, -1.12422, 1.0]], ['2, k, 12', [0.046966, -1.23942, 1.0]], ['2, k, 13', [-0.0109566, -1.52834, 1.0]], ['2, k, 14', [-0.0349761, -1.86492, 1.0]], ['2, k, 15', [0.0155015, -1.94442, 1.0]], ['2, k, 16', [0.196348, -1.24576, 1.0]], ['2, k, 17', [0.238447, -1.53349, 1.0]], ['2, k, 18', [0.253015, -1.83177, 1.0]], ['2, k, 19', [0.247129, -1.86887, 1.0]], ['2, k, 20', [0.13211, -0.756954, 1.0]], ['2, k, 21', [-0.0521882, -1.19892, 1.0]], ['2, k, 22', [-0.0372033, -1.09661, 1.0]], ['2, k, 23', [0.270067, -1.19643, 1.0]], ['2, k, 24', [0.26363, -1.08902, 1.0]]]
[['2, k, 0', [0.122675, -1.25377, 1.0]], ['2, k, 1', [0.128328, -0.968494, 1.0]], ['2, k, 2', [0.131627, -0.684035, 1.0]], ['2, k, 3', [0.150615, -0.539894, 1.0]], ['2, k, 4', [-0.0289481, -0.736969, 1.0]], ['2, k, 5', [-0.175372, -0.884013, 1.0]], ['2, k, 6', [-0.113695, -1.08319, 1.0]], ['2, k, 7', [-0.0704855, -1.12291, 1.0]], ['2, k, 8', [0.298212, -0.742586, 1.0]], ['2, k, 9', [0.423789, -0.899024, 1.0]], ['2, k, 10', [0.33849, -1.07934, 1.0]], ['2, k, 11', [0.282898, -1.11939, 1.0]], ['2, k, 12', [0.0467634, -1.23919, 1.0]], ['2, k, 13', [-0.0107769, -1.52827, 1.0]], ['2, k, 14', [-0.0248349, -1.86798, 1.0]], ['2, k, 15', [-0.00362187, -1.93488, 1.0]], ['2, k, 16', [0.196089, -1.24536, 1.0]], ['2, k, 17', [0.238514, -1.53329, 1.0]], ['2, k, 18', [0.256166, -1.84763, 1.0]], ['2, k, 19', [0.252336, -1.88433, 1.0]], ['2, k, 20', [0.130949, -0.75516, 1.0]], ['2, k, 21', [-0.0539699, -1.19306, 1.0]], ['2, k, 22', [-0.0337158, -1.08973, 1.0]], ['2, k, 23', [0.257268, -1.17859, 1.0]], ['2, k, 24', [0.245392, -1.07562, 1.0]]]
[['2, k, 0', [0.122627, -1.25316, 1.0]], ['2, k, 1', [0.128323, -0.968076, 1.0]], ['2, k, 2', [0.132001, -0.683511, 1.0]], ['2, k, 3', [0.150994, -0.537863, 1.0]], ['2, k, 4', [-0.0291919, -0.736652, 1.0]], ['2, k, 5', [-0.175698, -0.882286, 1.0]], ['2, k, 6', [-0.114775, -1.08261, 1.0]], ['2, k, 7', [-0.0721979, -1.11768, 1.0]], ['2, k, 8', [0.297833, -0.741573, 1.0]], ['2, k, 9', [0.419056, -0.893116, 1.0]], ['2, k, 10', [0.346149, -1.08188, 1.0]], ['2, k, 11', [0.293264, -1.12237, 1.0]], ['2, k, 12', [0.0466904, -1.23861, 1.0]], ['2, k, 13', [-0.00962287, -1.52699, 1.0]], ['2, k, 14', [-0.0179987, -1.86109, 1.0]], ['2, k, 15', [-0.0227028, -1.89589, 1.0]], ['2, k, 16', [0.196091, -1.24473, 1.0]], ['2, k, 17', [0.238585, -1.53356, 1.0]], ['2, k, 18', [0.254753, -1.848, 1.0]], ['2, k, 19', [0.251529, -1.88529, 1.0]], ['2, k, 20', [0.131193, -0.75464, 1.0]], ['2, k, 21', [-0.053959, -1.19556, 1.0]], ['2, k, 22', [-0.0389834, -1.09011, 1.0]], ['2, k, 23', [0.274021, -1.19314, 1.0]], ['2, k, 24', [0.264713, -1.08865, 1.0]]]
[['2, k, 0', [0.123098, -1.25239, 1.0]], ['2, k, 1', [0.128727, -0.967131, 1.0]], ['2, k, 2', [0.132722, -0.682192, 1.0]], ['2, k, 3', [0.151069, -0.537873, 1.0]], ['2, k, 4', [-0.0288707, -0.736619, 1.0]], ['2, k, 5', [-0.173598, -0.879057, 1.0]], ['2, k, 6', [-0.11569, -1.0818, 1.0]], ['2, k, 7', [-0.0738773, -1.10975, 1.0]], ['2, k, 8', [0.298099, -0.739214, 1.0]], ['2, k, 9', [0.411923, -0.894463, 1.0]], ['2, k, 10', [0.347885, -1.08618, 1.0]], ['2, k, 11', [0.291413, -1.12251, 1.0]], ['2, k, 12', [0.0471332, -1.23802, 1.0]], ['2, k, 13', [-0.00775838, -1.527, 1.0]], ['2, k, 14', [-0.025905, -1.88622, 1.0]], ['2, k, 15', [0.022124, -1.95881, 1.0]], ['2, k, 16', [0.196637, -1.24374, 1.0]], ['2, k, 17', [0.239034, -1.53362, 1.0]], ['2, k, 18', [0.254487, -1.8497, 1.0]], ['2, k, 19', [0.253074, -1.88651, 1.0]], ['2, k, 20', [0.131832, -0.753394, 1.0]], ['2, k, 21', [-0.0539923, -1.1916, 1.0]], ['2, k, 22', [-0.0414459, -1.07639, 1.0]], ['2, k, 23', [0.272191, -1.19429, 1.0]], ['2, k, 24', [0.259894, -1.08668, 1.0]]]
[['2, k, 0', [0.124217, -1.25176, 1.0]], ['2, k, 1', [0.12989, -0.965601, 1.0]], ['2, k, 2', [0.134103, -0.67939, 1.0]], ['2, k, 3', [0.152435, -0.537369, 1.0]], ['2, k, 4', [-0.0285076, -0.736329, 1.0]], ['2, k, 5', [-0.173803, -0.874624, 1.0]], ['2, k, 6', [-0.127107, -1.07821, 1.0]], ['2, k, 7', [-0.0746033, -1.11984, 1.0]], ['2, k, 8', [0.29875, -0.738798, 1.0]], ['2, k, 9', [0.409999, -0.894066, 1.0]], ['2, k, 10', [0.353601, -1.09468, 1.0]], ['2, k, 11', [0.29892, -1.13163, 1.0]], ['2, k, 12', [0.0485266, -1.2374, 1.0]], ['2, k, 13', [-0.00625003, -1.52775, 1.0]], ['2, k, 14', [-0.023954, -1.88311, 1.0]], ['2, k, 15', [0.0276709, -1.93815, 1.0]], ['2, k, 16', [0.197551, -1.24311, 1.0]], ['2, k, 17', [0.241511, -1.53687, 1.0]], ['2, k, 18', [0.254606, -1.85006, 1.0]], ['2, k, 19', [0.254187, -1.8857, 1.0]], ['2, k, 20', [0.13318, -0.750928, 1.0]], ['2, k, 21', [-0.0514974, -1.19795, 1.0]], ['2, k, 22', [-0.0478313, -1.08261, 1.0]], ['2, k, 23', [0.284091, -1.21028, 1.0]], ['2, k, 24', [0.268226, -1.11702, 1.0]]]
[['2, k, 0', [0.125461, -1.25176, 1.0]], ['2, k, 1', [0.130528, -0.96544, 1.0]], ['2, k, 2', [0.134419, -0.679247, 1.0]], ['2, k, 3', [0.155289, -0.537512, 1.0]], ['2, k, 4', [-0.0270709, -0.736589, 1.0]], ['2, k, 5', [-0.175682, -0.873112, 1.0]], ['2, k, 6', [-0.114121, -1.06627, 1.0]], ['2, k, 7', [-0.065627, -1.11569, 1.0]], ['2, k, 8', [0.300338, -0.740696, 1.0]], ['2, k, 9', [0.404908, -0.921066, 1.0]], ['2, k, 10', [0.35145, -1.10139, 1.0]], ['2, k, 11', [0.292365, -1.14518, 1.0]], ['2, k, 12', [0.049699, -1.23742, 1.0]], ['2, k, 13', [-0.00462915, -1.52836, 1.0]], ['2, k, 14', [-0.0167394, -1.87654, 1.0]], ['2, k, 15', [0.0263047, -1.93854, 1.0]], ['2, k, 16', [0.198947, -1.24312, 1.0]], ['2, k, 17', [0.2423, -1.53708, 1.0]], ['2, k, 18', [0.24953, -1.85843, 1.0]], ['2, k, 19', [0.250638, -1.8941, 1.0]], ['2, k, 20', [0.133561, -0.750779, 1.0]], ['2, k, 21', [-0.0367117, -1.18535, 1.0]], ['2, k, 22', [-0.0326267, -1.07836, 1.0]], ['2, k, 23', [0.277161, -1.21357, 1.0]], ['2, k, 24', [0.26785, -1.11311, 1.0]]]
[['2, k, 0', [0.126898, -1.25165, 1.0]], ['2, k, 1', [0.131621, -0.964646, 1.0]], ['2, k, 2', [0.135228, -0.677815, 1.0]], ['2, k, 3', [0.159621, -0.536044, 1.0]], ['2, k, 4', [-0.0222775, -0.737648, 1.0]], ['2, k, 5', [-0.176793, -0.871028, 1.0]], ['2, k, 6', [-0.114127, -1.06616, 1.0]], ['2, k, 7', [-0.0650302, -1.11413, 1.0]], ['2, k, 8', [0.302447, -0.74118, 1.0]], ['2, k, 9', [0.40607, -0.922044, 1.0]], ['2, k, 10', [0.35211, -1.10432, 1.0]], ['2, k, 11', [0.293276, -1.13979, 1.0]], ['2, k, 12', [0.0515036, -1.23718, 1.0]], ['2, k, 13', [-0.00255789, -1.5336, 1.0]], ['2, k, 14', [-0.0179905, -1.87543, 1.0]], ['2, k, 15', [0.0264562, -1.94521, 1.0]], ['2, k, 16', [0.200369, -1.24313, 1.0]], ['2, k, 17', [0.243367, -1.5346, 1.0]], ['2, k, 18', [0.257798, -1.83131, 1.0]], ['2, k, 19', [0.263044, -1.86681, 1.0]], ['2, k, 20', [0.134446, -0.749511, 1.0]], ['2, k, 21', [-0.0350408, -1.17779, 1.0]], ['2, k, 22', [-0.0337239, -1.07417, 1.0]], ['2, k, 23', [0.278288, -1.21838, 1.0]], ['2, k, 24', [0.26977, -1.11969, 1.0]]]
[['2, k, 0', [0.128056, -1.25136, 1.0]], ['2, k, 1', [0.132989, -0.963975, 1.0]], ['2, k, 2', [0.136704, -0.677003, 1.0]], ['2, k, 3', [0.165625, -0.537302, 1.0]], ['2, k, 4', [-0.0160678, -0.736216, 1.0]], ['2, k, 5', [-0.178404, -0.869741, 1.0]], ['2, k, 6', [-0.112203, -1.06637, 1.0]], ['2, k, 7', [-0.0643348, -1.11704, 1.0]], ['2, k, 8', [0.307249, -0.741399, 1.0]], ['2, k, 9', [0.406151, -0.921147, 1.0]], ['2, k, 10', [0.304651, -1.07827, 1.0]], ['2, k, 11', [0.263958, -1.12733, 1.0]], ['2, k, 12', [0.0531509, -1.23668, 1.0]], ['2, k, 13', [-0.000278216, -1.52895, 1.0]], ['2, k, 14', [-0.02161, -1.87065, 1.0]], ['2, k, 15', [-0.0161455, -1.90777, 1.0]], ['2, k, 16', [0.201096, -1.24303, 1.0]], ['2, k, 17', [0.24367, -1.54002, 1.0]], ['2, k, 18', [0.262593, -1.87385, 1.0]], ['2, k, 19', [0.213379, -1.93945, 1.0]], ['2, k, 20', [0.135898, -0.748729, 1.0]], ['2, k, 21', [-0.0351069, -1.18288, 1.0]], ['2, k, 22', [-0.0322276, -1.07772, 1.0]], ['2, k, 23', [0.204448, -1.16793, 1.0]], ['2, k, 24', [0.225533, -1.06001, 1.0]]]
[['2, k, 0', [0.129158, -1.25176, 1.0]], ['2, k, 1', [0.134492, -0.964042, 1.0]], ['2, k, 2', [0.139921, -0.676785, 1.0]], ['2, k, 3', [0.172484, -0.538184, 1.0]], ['2, k, 4', [-0.0148886, -0.736529, 1.0]], ['2, k, 5', [-0.181527, -0.864186, 1.0]], ['2, k, 6', [-0.113584, -1.06211, 1.0]], ['2, k, 7', [-0.0670153, -1.10687, 1.0]], ['2, k, 8', [0.308755, -0.742025, 1.0]], ['2, k, 9', [0.405556, -0.932729, 1.0]], ['2, k, 10', [0.350963, -1.12302, 1.0]], ['2, k, 11', [0.293254, -1.14886, 1.0]], ['2, k, 12', [0.0540027, -1.23668, 1.0]], ['2, k, 13', [-0.000438136, -1.5291, 1.0]], ['2, k, 14', [-0.0199149, -1.86986, 1.0]], ['2, k, 15', [0.0360142, -1.91754, 1.0]], ['2, k, 16', [0.202344, -1.24405, 1.0]], ['2, k, 17', [0.242945, -1.5413, 1.0]], ['2, k, 18', [0.25301, -1.84407, 1.0]], ['2, k, 19', [0.261383, -1.8776, 1.0]], ['2, k, 20', [0.138519, -0.748609, 1.0]], ['2, k, 21', [-0.0369447, -1.17359, 1.0]], ['2, k, 22', [-0.0320677, -1.06721, 1.0]], ['2, k, 23', [0.2791, -1.2315, 1.0]], ['2, k, 24', [0.271132, -1.13041, 1.0]]]
