[['2, k, 0', [-0.387372, -0.4937, 1.0]], ['2, k, 1', [-0.379, -0.211387, 1.0]], ['2, k, 2', [-0.36766, 0.0658514, 1.0]], ['2, k, 3', [-0.389981, 0.179669, 1.0]], ['2, k, 4', [-0.547895, 0.0116732, 1.0]], ['2, k, 5', [-0.653316, -0.0891903, 1.0]], ['2, k, 6', [-0.714016, -0.15698, 1.0]], ['2, k, 7', [-0.735819, -0.199874, 1.0]], ['2, k, 8', [-0.221666, 0.0197804, 1.0]], ['2, k, 9', [-0.146537, -0.0531133, 1.0]], ['2, k, 10', [-0.127862, -0.147934, 1.0]], ['2, k, 11', [-0.124789, -0.185006, 1.0]], ['2, k, 12', [-0.455455, -0.487551, 1.0]], ['2, k, 13', [-0.492748, -0.763286, 1.0]], ['2, k, 14', [-0.446006, -1.12764, 1.0]], ['2, k, 15', [-0.489327, -1.18671, 1.0]], ['2, k, 16', [-0.306973, -0.484217, 1.0]], ['2, k, 17', [-0.233944, -0.767266, 1.0]], ['2, k, 18', [-0.1998, -1.13096, 1.0]], ['2, k, 19', [-0.182142, -1.18325, 1.0]], ['2, k, 20', [-0.371019, -0.00261147, 1.0]], ['2, k, 21', [-0.724974, -0.227509, 1.0]], ['2, k, 22', [-0.708209, -0.230759, 1.0]], ['2, k, 23', [-0.120775, -0.212827, 1.0]], ['2, k, 24', [-0.130667, -0.20556, 1.0]]]
[['2, k, 0', [-0.387319, -0.521661, 1.0]], ['2, k, 1', [-0.371845, -0.288789, 1.0]], ['2, k, 2', [-0.353746, -0.0591213, 1.0]], ['2, k, 3', [-0.391677, 0.0757399, 1.0]], ['2, k, 4', [-0.53809, -0.0946518, 1.0]], ['2, k, 5', [-0.673074, -0.152031, 1.0]], ['2, k, 6', [-0.719283, -0.204877, 1.0]], ['2, k, 7', [-0.753611, -0.240984, 1.0]], ['2, k, 8', [-0.237475, -0.0836843, 1.0]], ['2, k, 9', [-0.141929, -0.154754, 1.0]], ['2, k, 10', [-0.144052, -0.243475, 1.0]], ['2, k, 11', [-0.197962, -0.264645, 1.0]], ['2, k, 12', [-0.440775, -0.510496, 1.0]], ['2, k, 13', [-0.528162, -0.838154, 1.0]], ['2, k, 14', [-0.453118, -1.11243, 1.0]], ['2, k, 15', [-0.477544, -1.19072, 1.0]], ['2, k, 16', [-0.322481, -0.517589, 1.0]], ['2, k, 17', [-0.218188, -0.836816, 1.0]], ['2, k, 18', [-0.189018, -1.12658, 1.0]], ['2, k, 19', [-0.170688, -1.20792, 1.0]], ['2, k, 20', [-0.358742, -0.116037, 1.0]], ['2, k, 21', [-0.754157, -0.247197, 1.0]], ['2, k, 22', [-0.660053, -0.248034, 1.0]], ['2, k, 23', [-0.240105, -0.29983, 1.0]], ['2, k, 24', [-0.284648, -0.260047, 1.0]]]
[['2, k, 0', [-0.387225, -0.524192, 1.0]], ['2, k, 1', [-0.371816, -0.290808, 1.0]], ['2, k, 2', [-0.353783, -0.0605717, 1.0]], ['2, k, 3', [-0.39225, 0.0735936, 1.0]], ['2, k, 4', [-0.538317, -0.0959252, 1.0]], ['2, k, 5', [-0.672599, -0.155739, 1.0]], ['2, k, 6', [-0.718274, -0.208195, 1.0]], ['2, k, 7', [-0.75316, -0.245754, 1.0]], ['2, k, 8', [-0.238093, -0.0867029, 1.0]], ['2, k, 9', [-0.14344, -0.154969, 1.0]], ['2, k, 10', [-0.145678, -0.240787, 1.0]], ['2, k, 11', [-0.198197, -0.26817, 1.0]], ['2, k, 12', [-0.440318, -0.512735, 1.0]], ['2, k, 13', [-0.52884, -0.840037, 1.0]], ['2, k, 14', [-0.45325, -1.11216, 1.0]], ['2, k, 15', [-0.473872, -1.19151, 1.0]], ['2, k, 16', [-0.322787, -0.520379, 1.0]], ['2, k, 17', [-0.218619, -0.839439, 1.0]], ['2, k, 18', [-0.189761, -1.12766, 1.0]], ['2, k, 19', [-0.169746, -1.20869, 1.0]], ['2, k, 20', [-0.358763, -0.117631, 1.0]], ['2, k, 21', [-0.756117, -0.251404, 1.0]], ['2, k, 22', [-0.659641, -0.25171, 1.0]], ['2, k, 23', [-0.238919, -0.304972, 1.0]], ['2, k, 24', [-0.28329, -0.263293, 1.0]]]
[['2, k, 0', [-0.385999, -0.526913, 1.0]], ['2, k, 1', [-0.37096, -0.29334, 1.0]], ['2, k, 2', [-0.353289, -0.062812, 1.0]], ['2, k, 3', [-0.393087, 0.0711022, 1.0]], ['2, k, 4', [-0.538858, -0.0966915, 1.0]], ['2, k, 5', [-0.672834, -0.159801, 1.0]], ['2, k, 6', [-0.732588, -0.198376, 1.0]], ['2, k, 7', [-0.762202, -0.249879, 1.0]], ['2, k, 8', [-0.23824, -0.0884872, 1.0]], ['2, k, 9', [-0.142613, -0.156723, 1.0]], ['2, k, 10', [-0.168195, -0.227863, 1.0]], ['2, k, 11', [-0.201222, -0.272086, 1.0]], ['2, k, 12', [-0.438795, -0.515591, 1.0]], ['2, k, 13', [-0.53004, -0.842109, 1.0]], ['2, k, 14', [-0.453345, -1.11505, 1.0]], ['2, k, 15', [-0.475106, -1.19401, 1.0]], ['2, k, 16', [-0.321855, -0.522862, 1.0]], ['2, k, 17', [-0.218071, -0.842002, 1.0]], ['2, k, 18', [-0.190288, -1.12939, 1.0]], ['2, k, 19', [-0.169767, -1.21019, 1.0]], ['2, k, 20', [-0.35818, -0.119954, 1.0]], ['2, k, 21', [-0.753082, -0.258577, 1.0]], ['2, k, 22', [-0.662387, -0.252057, 1.0]], ['2, k, 23', [-0.238248, -0.308615, 1.0]], ['2, k, 24', [-0.285719, -0.267838, 1.0]]]
[['2, k, 0', [-0.384757, -0.530191, 1.0]], ['2, k, 1', [-0.370131, -0.295745, 1.0]], ['2, k, 2', [-0.352823, -0.0644026, 1.0]], ['2, k, 3', [-0.393789, 0.0688705, 1.0]], ['2, k, 4', [-0.53931, -0.0990282, 1.0]], ['2, k, 5', [-0.673411, -0.163825, 1.0]], ['2, k, 6', [-0.732595, -0.21115, 1.0]], ['2, k, 7', [-0.760871, -0.255148, 1.0]], ['2, k, 8', [-0.238476, -0.0906964, 1.0]], ['2, k, 9', [-0.14385, -0.157115, 1.0]], ['2, k, 10', [-0.204756, -0.237849, 1.0]], ['2, k, 11', [-0.213631, -0.276806, 1.0]], ['2, k, 12', [-0.43718, -0.519153, 1.0]], ['2, k, 13', [-0.530877, -0.844979, 1.0]], ['2, k, 14', [-0.453607, -1.11454, 1.0]], ['2, k, 15', [-0.473765, -1.19392, 1.0]], ['2, k, 16', [-0.320981, -0.525753, 1.0]], ['2, k, 17', [-0.218829, -0.845374, 1.0]], ['2, k, 18', [-0.190418, -1.1285, 1.0]], ['2, k, 19', [-0.171814, -1.20976, 1.0]], ['2, k, 20', [-0.357629, -0.121741, 1.0]], ['2, k, 21', [-0.754771, -0.265035, 1.0]], ['2, k, 22', [-0.672884, -0.254105, 1.0]], ['2, k, 23', [-0.224927, -0.301747, 1.0]], ['2, k, 24', [-0.299111, -0.272648, 1.0]]]
[['2, k, 0', [-0.383566, -0.532215, 1.0]], ['2, k, 1', [-0.370292, -0.295963, 1.0]], ['2, k, 2', [-0.355903, -0.0611165, 1.0]], ['2, k, 3', [-0.395095, 0.0684304, 1.0]], ['2, k, 4', [-0.539887, -0.100576, 1.0]], ['2, k, 5', [-0.673177, -0.169878, 1.0]], ['2, k, 6', [-0.716295, -0.232046, 1.0]], ['2, k, 7', [-0.752743, -0.262648, 1.0]], ['2, k, 8', [-0.238477, -0.0903055, 1.0]], ['2, k, 9', [-0.145434, -0.158231, 1.0]], ['2, k, 10', [-0.204465, -0.238321, 1.0]], ['2, k, 11', [-0.213249, -0.282852, 1.0]], ['2, k, 12', [-0.435418, -0.522043, 1.0]], ['2, k, 13', [-0.532154, -0.84694, 1.0]], ['2, k, 14', [-0.454584, -1.11291, 1.0]], ['2, k, 15', [-0.473869, -1.19249, 1.0]], ['2, k, 16', [-0.320286, -0.52699, 1.0]], ['2, k, 17', [-0.218539, -0.846704, 1.0]], ['2, k, 18', [-0.189683, -1.12679, 1.0]], ['2, k, 19', [-0.166771, -1.20706, 1.0]], ['2, k, 20', [-0.359683, -0.119731, 1.0]], ['2, k, 21', [-0.755781, -0.270983, 1.0]], ['2, k, 22', [-0.65683, -0.267821, 1.0]], ['2, k, 23', [-0.238877, -0.318019, 1.0]], ['2, k, 24', [-0.30129, -0.279236, 1.0]]]
[['2, k, 0', [-0.382149, -0.53584, 1.0]], ['2, k, 1', [-0.368803, -0.301182, 1.0]], ['2, k, 2', [-0.353529, -0.0699649, 1.0]], ['2, k, 3', [-0.39538, 0.065405, 1.0]], ['2, k, 4', [-0.53854, -0.108138, 1.0]], ['2, k, 5', [-0.673848, -0.174087, 1.0]], ['2, k, 6', [-0.731679, -0.214474, 1.0]], ['2, k, 7', [-0.761731, -0.267864, 1.0]], ['2, k, 8', [-0.237618, -0.0958786, 1.0]], ['2, k, 9', [-0.14655, -0.161232, 1.0]], ['2, k, 10', [-0.169283, -0.237179, 1.0]], ['2, k, 11', [-0.200705, -0.28712, 1.0]], ['2, k, 12', [-0.434213, -0.525231, 1.0]], ['2, k, 13', [-0.533361, -0.849308, 1.0]], ['2, k, 14', [-0.454264, -1.11396, 1.0]], ['2, k, 15', [-0.473385, -1.19133, 1.0]], ['2, k, 16', [-0.318748, -0.530838, 1.0]], ['2, k, 17', [-0.218877, -0.85074, 1.0]], ['2, k, 18', [-0.19005, -1.12747, 1.0]], ['2, k, 19', [-0.168096, -1.20814, 1.0]], ['2, k, 20', [-0.35773, -0.127185, 1.0]], ['2, k, 21', [-0.752775, -0.277524, 1.0]], ['2, k, 22', [-0.675912, -0.267087, 1.0]], ['2, k, 23', [-0.23981, -0.324093, 1.0]], ['2, k, 24', [-0.287881, -0.285659, 1.0]]]
[['2, k, 0', [-0.383177, -0.540979, 1.0]], ['2, k, 1', [-0.368394, -0.304984, 1.0]], ['2, k, 2', [-0.351871, -0.0727819, 1.0]], ['2, k, 3', [-0.39524, 0.0616441, 1.0]], ['2, k, 4', [-0.538214, -0.112471, 1.0]], ['2, k, 5', [-0.673692, -0.177745, 1.0]], ['2, k, 6', [-0.732119, -0.214553, 1.0]], ['2, k, 7', [-0.760017, -0.275148, 1.0]], ['2, k, 8', [-0.236733, -0.099945, 1.0]], ['2, k, 9', [-0.147409, -0.16353, 1.0]], ['2, k, 10', [-0.135107, -0.264463, 1.0]], ['2, k, 11', [-0.192963, -0.293472, 1.0]], ['2, k, 12', [-0.434833, -0.52953, 1.0]], ['2, k, 13', [-0.534921, -0.853361, 1.0]], ['2, k, 14', [-0.454319, -1.11397, 1.0]], ['2, k, 15', [-0.47553, -1.19079, 1.0]], ['2, k, 16', [-0.320226, -0.53667, 1.0]], ['2, k, 17', [-0.217748, -0.855942, 1.0]], ['2, k, 18', [-0.189798, -1.12983, 1.0]], ['2, k, 19', [-0.167561, -1.21044, 1.0]], ['2, k, 20', [-0.356407, -0.130202, 1.0]], ['2, k, 21', [-0.755028, -0.28364, 1.0]], ['2, k, 22', [-0.670831, -0.278933, 1.0]], ['2, k, 23', [-0.238533, -0.32995, 1.0]], ['2, k, 24', [-0.273274, -0.295499, 1.0]]]
[['2, k, 0', [-0.38271, -0.541396, 1.0]], ['2, k, 1', [-0.36814, -0.304729, 1.0]], ['2, k, 2', [-0.352091, -0.0700308, 1.0]], ['2, k, 3', [-0.395534, 0.0583695, 1.0]], ['2, k, 4', [-0.538602, -0.112635, 1.0]], ['2, k, 5', [-0.673156, -0.181316, 1.0]], ['2, k, 6', [-0.731791, -0.216928, 1.0]], ['2, k, 7', [-0.760831, -0.28276, 1.0]], ['2, k, 8', [-0.236674, -0.0990681, 1.0]], ['2, k, 9', [-0.148766, -0.167056, 1.0]], ['2, k, 10', [-0.150102, -0.264568, 1.0]], ['2, k, 11', [-0.192856, -0.30045, 1.0]], ['2, k, 12', [-0.434556, -0.530013, 1.0]], ['2, k, 13', [-0.535314, -0.853609, 1.0]], ['2, k, 14', [-0.454454, -1.11531, 1.0]], ['2, k, 15', [-0.476159, -1.19208, 1.0]], ['2, k, 16', [-0.319519, -0.53701, 1.0]], ['2, k, 17', [-0.217646, -0.856329, 1.0]], ['2, k, 18', [-0.19099, -1.13154, 1.0]], ['2, k, 19', [-0.168471, -1.21208, 1.0]], ['2, k, 20', [-0.356464, -0.128341, 1.0]], ['2, k, 21', [-0.754325, -0.292976, 1.0]], ['2, k, 22', [-0.66757, -0.283699, 1.0]], ['2, k, 23', [-0.238565, -0.336868, 1.0]], ['2, k, 24', [-0.276709, -0.29943, 1.0]]]
[['2, k, 0', [-0.381898, -0.543692, 1.0]], ['2, k, 1', [-0.368074, -0.305749, 1.0]], ['2, k, 2', [-0.352557, -0.0698783, 1.0]], ['2, k, 3', [-0.395857, 0.0549878, 1.0]], ['2, k, 4', [-0.5388, -0.112832, 1.0]], ['2, k, 5', [-0.671522, -0.185567, 1.0]], ['2, k, 6', [-0.732469, -0.220815, 1.0]], ['2, k, 7', [-0.759833, -0.29028, 1.0]], ['2, k, 8', [-0.236477, -0.0983233, 1.0]], ['2, k, 9', [-0.150596, -0.167892, 1.0]], ['2, k, 10', [-0.141365, -0.27236, 1.0]], ['2, k, 11', [-0.192979, -0.308555, 1.0]], ['2, k, 12', [-0.433859, -0.532536, 1.0]], ['2, k, 13', [-0.53723, -0.855271, 1.0]], ['2, k, 14', [-0.454664, -1.11503, 1.0]], ['2, k, 15', [-0.482297, -1.18954, 1.0]], ['2, k, 16', [-0.318645, -0.538977, 1.0]], ['2, k, 17', [-0.217842, -0.85877, 1.0]], ['2, k, 18', [-0.190581, -1.13275, 1.0]], ['2, k, 19', [-0.167326, -1.21291, 1.0]], ['2, k, 20', [-0.356825, -0.12847, 1.0]], ['2, k, 21', [-0.75474, -0.298682, 1.0]], ['2, k, 22', [-0.669194, -0.293275, 1.0]], ['2, k, 23', [-0.238761, -0.344306, 1.0]], ['2, k, 24', [-0.275715, -0.307086, 1.0]]]
[['2, k, 0', [-0.380404, -0.548832, 1.0]], ['2, k, 1', [-0.366541, -0.312996, 1.0]], ['2, k, 2', [-0.350404, -0.0813208, 1.0]], ['2, k, 3', [-0.39615, 0.0518846, 1.0]], ['2, k, 4', [-0.539728, -0.116012, 1.0]], ['2, k, 5', [-0.671965, -0.190078, 1.0]], ['2, k, 6', [-0.73257, -0.228614, 1.0]], ['2, k, 7', [-0.759841, -0.297228, 1.0]], ['2, k, 8', [-0.234483, -0.105286, 1.0]], ['2, k, 9', [-0.149963, -0.170675, 1.0]], ['2, k, 10', [-0.200326, -0.267683, 1.0]], ['2, k, 11', [-0.209134, -0.317697, 1.0]], ['2, k, 12', [-0.432212, -0.537227, 1.0]], ['2, k, 13', [-0.539233, -0.858689, 1.0]], ['2, k, 14', [-0.454602, -1.11485, 1.0]], ['2, k, 15', [-0.479531, -1.19017, 1.0]], ['2, k, 16', [-0.317375, -0.544388, 1.0]], ['2, k, 17', [-0.21657, -0.864437, 1.0]], ['2, k, 18', [-0.190718, -1.13338, 1.0]], ['2, k, 19', [-0.152512, -1.19917, 1.0]], ['2, k, 20', [-0.3549, -0.13858, 1.0]], ['2, k, 21', [-0.753643, -0.306949, 1.0]], ['2, k, 22', [-0.671046, -0.302335, 1.0]], ['2, k, 23', [-0.23493, -0.352993, 1.0]], ['2, k, 24', [-0.29535, -0.316409, 1.0]]]
[['2, k, 0', [-0.377803, -0.55196, 1.0]], ['2, k, 1', [-0.365341, -0.313445, 1.0]], ['2, k, 2', [-0.349669, -0.0787664, 1.0]], ['2, k, 3', [-0.395908, 0.047971, 1.0]], ['2, k, 4', [-0.539927, -0.116209, 1.0]], ['2, k, 5', [-0.671237, -0.193741, 1.0]], ['2, k, 6', [-0.732298, -0.233168, 1.0]], ['2, k, 7', [-0.761769, -0.303852, 1.0]], ['2, k, 8', [-0.234421, -0.103279, 1.0]], ['2, k, 9', [-0.150277, -0.172725, 1.0]], ['2, k, 10', [-0.20036, -0.267988, 1.0]], ['2, k, 11', [-0.207977, -0.324745, 1.0]], ['2, k, 12', [-0.429527, -0.541532, 1.0]], ['2, k, 13', [-0.541501, -0.861226, 1.0]], ['2, k, 14', [-0.45317, -1.11525, 1.0]], ['2, k, 15', [-0.47894, -1.18998, 1.0]], ['2, k, 16', [-0.314917, -0.546449, 1.0]], ['2, k, 17', [-0.216335, -0.867138, 1.0]], ['2, k, 18', [-0.190824, -1.1335, 1.0]], ['2, k, 19', [-0.183058, -1.21594, 1.0]], ['2, k, 20', [-0.354048, -0.137111, 1.0]], ['2, k, 21', [-0.757155, -0.31389, 1.0]], ['2, k, 22', [-0.669871, -0.303479, 1.0]], ['2, k, 23', [-0.234344, -0.357971, 1.0]], ['2, k, 24', [-0.294819, -0.322715, 1.0]]]
[['2, k, 0', [-0.377377, -0.553133, 1.0]], ['2, k, 1', [-0.365267, -0.313826, 1.0]], ['2, k, 2', [-0.350084, -0.0782088, 1.0]], ['2, k, 3', [-0.39579, 0.0453036, 1.0]], ['2, k, 4', [-0.540012, -0.116349, 1.0]], ['2, k, 5', [-0.670875, -0.195932, 1.0]], ['2, k, 6', [-0.732139, -0.237411, 1.0]], ['2, k, 7', [-0.761705, -0.309873, 1.0]], ['2, k, 8', [-0.234159, -0.10199, 1.0]], ['2, k, 9', [-0.149744, -0.176471, 1.0]], ['2, k, 10', [-0.182223, -0.276415, 1.0]], ['2, k, 11', [-0.204092, -0.331299, 1.0]], ['2, k, 12', [-0.429302, -0.542639, 1.0]], ['2, k, 13', [-0.541906, -0.862102, 1.0]], ['2, k, 14', [-0.452937, -1.11531, 1.0]], ['2, k, 15', [-0.477705, -1.1904, 1.0]], ['2, k, 16', [-0.3143, -0.547599, 1.0]], ['2, k, 17', [-0.217075, -0.868785, 1.0]], ['2, k, 18', [-0.190687, -1.13479, 1.0]], ['2, k, 19', [-0.183349, -1.21641, 1.0]], ['2, k, 20', [-0.354311, -0.136825, 1.0]], ['2, k, 21', [-0.756984, -0.321154, 1.0]], ['2, k, 22', [-0.671018, -0.309813, 1.0]], ['2, k, 23', [-0.235088, -0.363357, 1.0]], ['2, k, 24', [-0.291597, -0.326139, 1.0]]]
[['2, k, 0', [-0.377142, -0.555015, 1.0]], ['2, k, 1', [-0.365154, -0.314817, 1.0]], ['2, k, 2', [-0.350155, -0.0783312, 1.0]], ['2, k, 3', [-0.394968, 0.0421121, 1.0]], ['2, k, 4', [-0.540142, -0.116634, 1.0]], ['2, k, 5', [-0.669916, -0.198725, 1.0]], ['2, k, 6', [-0.731494, -0.241538, 1.0]], ['2, k, 7', [-0.762282, -0.314644, 1.0]], ['2, k, 8', [-0.233902, -0.101169, 1.0]], ['2, k, 9', [-0.149334, -0.179224, 1.0]], ['2, k, 10', [-0.199526, -0.282089, 1.0]], ['2, k, 11', [-0.210375, -0.337328, 1.0]], ['2, k, 12', [-0.429274, -0.544436, 1.0]], ['2, k, 13', [-0.542001, -0.863816, 1.0]], ['2, k, 14', [-0.452667, -1.1195, 1.0]], ['2, k, 15', [-0.480066, -1.19184, 1.0]], ['2, k, 16', [-0.313868, -0.549445, 1.0]], ['2, k, 17', [-0.217012, -0.87063, 1.0]], ['2, k, 18', [-0.191007, -1.13523, 1.0]], ['2, k, 19', [-0.180493, -1.21649, 1.0]], ['2, k, 20', [-0.354342, -0.137142, 1.0]], ['2, k, 21', [-0.759687, -0.32661, 1.0]], ['2, k, 22', [-0.672289, -0.3173, 1.0]], ['2, k, 23', [-0.24195, -0.373414, 1.0]], ['2, k, 24', [-0.299016, -0.334423, 1.0]]]
[['2, k, 0', [-0.377567, -0.556701, 1.0]], ['2, k, 1', [-0.365319, -0.315941, 1.0]], ['2, k, 2', [-0.350153, -0.0788563, 1.0]], ['2, k, 3', [-0.394359, 0.0395319, 1.0]], ['2, k, 4', [-0.540154, -0.116722, 1.0]], ['2, k, 5', [-0.669174, -0.200874, 1.0]], ['2, k, 6', [-0.731121, -0.245129, 1.0]], ['2, k, 7', [-0.761698, -0.320114, 1.0]], ['2, k, 8', [-0.232783, -0.102426, 1.0]], ['2, k, 9', [-0.148125, -0.182958, 1.0]], ['2, k, 10', [-0.199579, -0.283152, 1.0]], ['2, k, 11', [-0.207837, -0.343817, 1.0]], ['2, k, 12', [-0.429794, -0.545384, 1.0]], ['2, k, 13', [-0.542175, -0.864842, 1.0]], ['2, k, 14', [-0.452729, -1.11972, 1.0]], ['2, k, 15', [-0.482605, -1.19228, 1.0]], ['2, k, 16', [-0.314101, -0.552034, 1.0]], ['2, k, 17', [-0.216279, -0.872756, 1.0]], ['2, k, 18', [-0.191063, -1.13549, 1.0]], ['2, k, 19', [-0.157991, -1.21108, 1.0]], ['2, k, 20', [-0.354391, -0.137795, 1.0]], ['2, k, 21', [-0.756669, -0.332617, 1.0]], ['2, k, 22', [-0.669806, -0.320115, 1.0]], ['2, k, 23', [-0.233633, -0.375637, 1.0]], ['2, k, 24', [-0.296271, -0.33806, 1.0]]]
[['2, k, 0', [-0.377531, -0.558272, 1.0]], ['2, k, 1', [-0.365141, -0.316984, 1.0]], ['2, k, 2', [-0.349861, -0.0792719, 1.0]], ['2, k, 3', [-0.393846, 0.0374867, 1.0]], ['2, k, 4', [-0.540187, -0.116803, 1.0]], ['2, k, 5', [-0.668497, -0.202459, 1.0]], ['2, k, 6', [-0.730709, -0.248823, 1.0]], ['2, k, 7', [-0.762123, -0.325814, 1.0]], ['2, k, 8', [-0.231698, -0.103505, 1.0]], ['2, k, 9', [-0.148243, -0.187829, 1.0]], ['2, k, 10', [-0.17827, -0.290865, 1.0]], ['2, k, 11', [-0.201724, -0.350147, 1.0]], ['2, k, 12', [-0.430062, -0.546475, 1.0]], ['2, k, 13', [-0.542133, -0.866013, 1.0]], ['2, k, 14', [-0.450736, -1.11856, 1.0]], ['2, k, 15', [-0.481888, -1.1912, 1.0]], ['2, k, 16', [-0.31368, -0.554057, 1.0]], ['2, k, 17', [-0.215559, -0.874649, 1.0]], ['2, k, 18', [-0.19115, -1.13621, 1.0]], ['2, k, 19', [-0.156808, -1.21101, 1.0]], ['2, k, 20', [-0.354136, -0.138353, 1.0]], ['2, k, 21', [-0.756266, -0.339347, 1.0]], ['2, k, 22', [-0.689046, -0.327173, 1.0]], ['2, k, 23', [-0.213152, -0.370754, 1.0]], ['2, k, 24', [-0.286799, -0.344787, 1.0]]]
[['2, k, 0', [-0.378019, -0.558583, 1.0]], ['2, k, 1', [-0.365225, -0.317349, 1.0]], ['2, k, 2', [-0.349441, -0.0797343, 1.0]], ['2, k, 3', [-0.393477, 0.0358665, 1.0]], ['2, k, 4', [-0.540258, -0.116917, 1.0]], ['2, k, 5', [-0.667732, -0.204414, 1.0]], ['2, k, 6', [-0.729959, -0.252471, 1.0]], ['2, k, 7', [-0.761173, -0.331183, 1.0]], ['2, k, 8', [-0.230788, -0.104589, 1.0]], ['2, k, 9', [-0.147777, -0.190921, 1.0]], ['2, k, 10', [-0.177956, -0.293072, 1.0]], ['2, k, 11', [-0.199119, -0.35691, 1.0]], ['2, k, 12', [-0.431151, -0.5467, 1.0]], ['2, k, 13', [-0.540781, -0.867077, 1.0]], ['2, k, 14', [-0.451458, -1.11787, 1.0]], ['2, k, 15', [-0.479579, -1.19205, 1.0]], ['2, k, 16', [-0.313843, -0.554388, 1.0]], ['2, k, 17', [-0.214957, -0.874661, 1.0]], ['2, k, 18', [-0.19112, -1.1355, 1.0]], ['2, k, 19', [-0.170376, -1.21633, 1.0]], ['2, k, 20', [-0.353877, -0.138777, 1.0]], ['2, k, 21', [-0.758465, -0.345092, 1.0]], ['2, k, 22', [-0.699991, -0.334591, 1.0]], ['2, k, 23', [-0.220344, -0.381854, 1.0]], ['2, k, 24', [-0.284995, -0.352735, 1.0]]]
[['2, k, 0', [-0.362502, -0.571705, 1.0]], ['2, k, 1', [-0.360335, -0.322463, 1.0]], ['2, k, 2', [-0.349361, -0.0804186, 1.0]], ['2, k, 3', [-0.393067, 0.0340789, 1.0]], ['2, k, 4', [-0.540221, -0.11711, 1.0]], ['2, k, 5', [-0.666443, -0.206154, 1.0]], ['2, k, 6', [-0.729269, -0.256971, 1.0]], ['2, k, 7', [-0.759819, -0.337674, 1.0]], ['2, k, 8', [-0.229812, -0.105535, 1.0]], ['2, k, 9', [-0.146743, -0.193875, 1.0]], ['2, k, 10', [-0.177743, -0.296661, 1.0]], ['2, k, 11', [-0.196295, -0.363896, 1.0]], ['2, k, 12', [-0.416956, -0.558831, 1.0]], ['2, k, 13', [-0.544741, -0.872303, 1.0]], ['2, k, 14', [-0.451211, -1.11598, 1.0]], ['2, k, 15', [-0.476637, -1.19097, 1.0]], ['2, k, 16', [-0.297346, -0.567849, 1.0]], ['2, k, 17', [-0.21254, -0.892701, 1.0]], ['2, k, 18', [-0.190899, -1.13533, 1.0]], ['2, k, 19', [-0.170612, -1.21606, 1.0]], ['2, k, 20', [-0.353185, -0.140106, 1.0]], ['2, k, 21', [-0.758109, -0.35215, 1.0]], ['2, k, 22', [-0.825549, -0.344543, 1.0]], ['2, k, 23', [-0.222701, -0.393028, 1.0]], ['2, k, 24', [-0.281607, -0.360331, 1.0]]]
[['2, k, 0', [-0.369854, -0.568449, 1.0]], ['2, k, 1', [-0.361566, -0.322798, 1.0]], ['2, k, 2', [-0.348395, -0.082736, 1.0]], ['2, k, 3', [-0.392707, 0.0319033, 1.0]], ['2, k, 4', [-0.540151, -0.11749, 1.0]], ['2, k, 5', [-0.66494, -0.208463, 1.0]], ['2, k, 6', [-0.72619, -0.27564, 1.0]], ['2, k, 7', [-0.758913, -0.346834, 1.0]], ['2, k, 8', [-0.229142, -0.106468, 1.0]], ['2, k, 9', [-0.145341, -0.198484, 1.0]], ['2, k, 10', [-0.176281, -0.300438, 1.0]], ['2, k, 11', [-0.195962, -0.370737, 1.0]], ['2, k, 12', [-0.424185, -0.555364, 1.0]], ['2, k, 13', [-0.541125, -0.872991, 1.0]], ['2, k, 14', [-0.451281, -1.11602, 1.0]], ['2, k, 15', [-0.478411, -1.19039, 1.0]], ['2, k, 16', [-0.304754, -0.564838, 1.0]], ['2, k, 17', [-0.212082, -0.886812, 1.0]], ['2, k, 18', [-0.190466, -1.13617, 1.0]], ['2, k, 19', [-0.156174, -1.21224, 1.0]], ['2, k, 20', [-0.352713, -0.1419, 1.0]], ['2, k, 21', [-0.755727, -0.362018, 1.0]], ['2, k, 22', [-0.824367, -0.355794, 1.0]], ['2, k, 23', [-0.202343, -0.387444, 1.0]], ['2, k, 24', [-0.280122, -0.367051, 1.0]]]
