[['2, k, 0', [-0.05869945, -0.2156582, 1.0]], ['2, k, 1', [-0.06564461, 0.03875199, 1.0]], ['2, k, 2', [-0.06737226, 0.2864912, 1.0]], ['2, k, 3', [-0.05696398, 0.4144846, 1.0]], ['2, k, 4', [-0.2370974, 0.1893365, 1.0]], ['2, k, 5', [-0.2966967, -0.003256302, 1.0]], ['2, k, 6', [-0.2376805, -0.1455385, 1.0]], ['2, k, 7', [-0.2062435, -0.1943976, 1.0]], ['2, k, 8', [0.1039554, 0.1828047, 1.0]], ['2, k, 9', [0.1589833, -0.004699746, 1.0]], ['2, k, 10', [0.08380178, -0.145549, 1.0]], ['2, k, 11', [0.06341747, -0.1929646, 1.0]], ['2, k, 12', [-0.1430945, -0.2146806, 1.0]], ['2, k, 13', [-0.2183545, -0.3602723, 1.0]], ['2, k, 14', [-0.1928261, -0.6603205, 1.0]], ['2, k, 15', [-0.2221587, -0.7126628, 1.0]], ['2, k, 16', [0.02687292, -0.2110273, 1.0]], ['2, k, 17', [0.07707977, -0.3498592, 1.0]], ['2, k, 18', [-0.007860373, -0.660525, 1.0]], ['2, k, 19', [0.03433941, -0.7032995, 1.0]], ['2, k, 20', [-0.06736758, 0.2253934, 1.0]], ['2, k, 21', [-0.1824976, -0.2407446, 1.0]], ['2, k, 22', [-0.2460049, -0.2142441, 1.0]], ['2, k, 23', [0.04742281, -0.2388612, 1.0]], ['2, k, 24', [0.02968468, -0.180113, 1.0]]]
[['2, k, 0', [-0.06369205, -0.2203156, 1.0]], ['2, k, 1', [-0.03724538, 0.03280727, 1.0]], ['2, k, 2', [-0.00995014, 0.280775, 1.0]], ['2, k, 3', [0.0007386595, 0.4101337, 1.0]], ['2, k, 4', [-0.1915061, 0.1929803, 1.0]], ['2, k, 5', [-0.2806709, 0.006251755, 1.0]], ['2, k, 6', [-0.244222, -0.1137923, 1.0]], ['2, k, 7', [-0.2199238, -0.1620926, 1.0]], ['2, k, 8', [0.1512396, 0.172584, 1.0]], ['2, k, 9', [0.193511, -0.01314791, 1.0]], ['2, k, 10', [0.1336403, -0.1471441, 1.0]], ['2, k, 11', [0.09419853, -0.1939065, 1.0]], ['2, k, 12', [-0.1469602, -0.2118832, 1.0]], ['2, k, 13', [-0.2901348, -0.2942443, 1.0]], ['2, k, 14', [-0.2718946, -0.6382968, 1.0]], ['2, k, 15', [-0.3093948, -0.6803686, 1.0]], ['2, k, 16', [0.02121391, -0.2230956, 1.0]], ['2, k, 17', [0.1132995, -0.3236704, 1.0]], ['2, k, 18', [0.007612532, -0.6587632, 1.0]], ['2, k, 19', [0.03181504, -0.7037954, 1.0]], ['2, k, 20', [-0.01650887, 0.2197495, 1.0]], ['2, k, 21', [-0.227903, -0.2129778, 1.0]], ['2, k, 22', [-0.1714224, -0.1857708, 1.0]], ['2, k, 23', [0.07405908, -0.2369392, 1.0]], ['2, k, 24', [0.06286367, -0.171238, 1.0]]]
[['2, k, 0', [-0.05676872, -0.2189392, 1.0]], ['2, k, 1', [-0.03658405, 0.03323815, 1.0]], ['2, k, 2', [-0.01488891, 0.2808482, 1.0]], ['2, k, 3', [-0.007695618, 0.4113604, 1.0]], ['2, k, 4', [-0.1949833, 0.1934648, 1.0]], ['2, k, 5', [-0.2808293, 0.006320793, 1.0]], ['2, k, 6', [-0.235236, -0.1158852, 1.0]], ['2, k, 7', [-0.2063751, -0.1663641, 1.0]], ['2, k, 8', [0.148217, 0.1745869, 1.0]], ['2, k, 9', [0.1930883, -0.01307778, 1.0]], ['2, k, 10', [0.132606, -0.1474783, 1.0]], ['2, k, 11', [0.09122196, -0.1953403, 1.0]], ['2, k, 12', [-0.1400974, -0.2120227, 1.0]], ['2, k, 13', [-0.2461019, -0.2992785, 1.0]], ['2, k, 14', [-0.2038479, -0.6446938, 1.0]], ['2, k, 15', [-0.2410889, -0.6914063, 1.0]], ['2, k, 16', [0.02830642, -0.2201262, 1.0]], ['2, k, 17', [0.1058407, -0.3274447, 1.0]], ['2, k, 18', [0.008137151, -0.6582968, 1.0]], ['2, k, 19', [0.0310956, -0.7038358, 1.0]], ['2, k, 20', [-0.01940309, 0.2199405, 1.0]], ['2, k, 21', [-0.1996918, -0.2140275, 1.0]], ['2, k, 22', [-0.1748166, -0.1567586, 1.0]], ['2, k, 23', [0.07183682, -0.2405714, 1.0]], ['2, k, 24', [0.06105258, -0.1665297, 1.0]]]
[['2, k, 0', [-0.05369169, -0.218755, 1.0]], ['2, k, 1', [-0.03619111, 0.03351752, 1.0]], ['2, k, 2', [-0.01874499, 0.2809859, 1.0]], ['2, k, 3', [-0.01305293, 0.4125296, 1.0]], ['2, k, 4', [-0.1975416, 0.1931022, 1.0]], ['2, k, 5', [-0.281559, 0.006427945, 1.0]], ['2, k, 6', [-0.2174149, -0.1200607, 1.0]], ['2, k, 7', [-0.1997968, -0.1660703, 1.0]], ['2, k, 8', [0.1452579, 0.1746186, 1.0]], ['2, k, 9', [0.1917241, -0.01289555, 1.0]], ['2, k, 10', [0.1296472, -0.1481933, 1.0]], ['2, k, 11', [0.08949623, -0.1974194, 1.0]], ['2, k, 12', [-0.1369892, -0.2125116, 1.0]], ['2, k, 13', [-0.2377883, -0.3025536, 1.0]], ['2, k, 14', [-0.1929118, -0.6489692, 1.0]], ['2, k, 15', [-0.2199139, -0.693578, 1.0]], ['2, k, 16', [0.03127938, -0.2193389, 1.0]], ['2, k, 17', [0.1001386, -0.3318288, 1.0]], ['2, k, 18', [0.007804647, -0.6586156, 1.0]], ['2, k, 19', [0.03094047, -0.7036188, 1.0]], ['2, k, 20', [-0.02224454, 0.220084, 1.0]], ['2, k, 21', [-0.1830126, -0.2186758, 1.0]], ['2, k, 22', [-0.1632034, -0.1565482, 1.0]], ['2, k, 23', [0.06715497, -0.2413927, 1.0]], ['2, k, 24', [0.06039578, -0.1779742, 1.0]]]
[['2, k, 0', [-0.05083479, -0.2191233, 1.0]], ['2, k, 1', [-0.03583568, 0.03336383, 1.0]], ['2, k, 2', [-0.02105022, 0.280703, 1.0]], ['2, k, 3', [-0.01802651, 0.4115713, 1.0]], ['2, k, 4', [-0.2019086, 0.1918412, 1.0]], ['2, k, 5', [-0.2795875, 0.004399204, 1.0]], ['2, k, 6', [-0.2136845, -0.1251566, 1.0]], ['2, k, 7', [-0.1942356, -0.1724819, 1.0]], ['2, k, 8', [0.1435628, 0.1743683, 1.0]], ['2, k, 9', [0.191056, -0.01280583, 1.0]], ['2, k, 10', [0.1297307, -0.1451782, 1.0]], ['2, k, 11', [0.08959193, -0.1937716, 1.0]], ['2, k, 12', [-0.1342542, -0.213478, 1.0]], ['2, k, 13', [-0.2173746, -0.3273057, 1.0]], ['2, k, 14', [-0.1777855, -0.656617, 1.0]], ['2, k, 15', [-0.1910658, -0.7002907, 1.0]], ['2, k, 16', [0.03415956, -0.219116, 1.0]], ['2, k, 17', [0.09816805, -0.3354382, 1.0]], ['2, k, 18', [0.007502364, -0.6598765, 1.0]], ['2, k, 19', [0.03025625, -0.7039911, 1.0]], ['2, k, 20', [-0.02406565, 0.2197938, 1.0]], ['2, k, 21', [-0.1826913, -0.2253336, 1.0]], ['2, k, 22', [-0.1592825, -0.1645277, 1.0]], ['2, k, 23', [0.06595558, -0.2394566, 1.0]], ['2, k, 24', [0.05502968, -0.181046, 1.0]]]
[['2, k, 0', [-0.03980025, -0.2319548, 1.0]], ['2, k, 1', [-0.04389846, 0.01990863, 1.0]], ['2, k, 2', [-0.04741602, 0.2661469, 1.0]], ['2, k, 3', [-0.03711792, 0.3917706, 1.0]], ['2, k, 4', [-0.2178811, 0.1719908, 1.0]], ['2, k, 5', [-0.2799816, -0.02088441, 1.0]], ['2, k, 6', [-0.2157829, -0.1577973, 1.0]], ['2, k, 7', [-0.1887668, -0.2039611, 1.0]], ['2, k, 8', [0.1206536, 0.1678479, 1.0]], ['2, k, 9', [0.1784296, -0.01762937, 1.0]], ['2, k, 10', [0.1206624, -0.1637708, 1.0]], ['2, k, 11', [0.09138906, -0.2175702, 1.0]], ['2, k, 12', [-0.1229055, -0.2306177, 1.0]], ['2, k, 13', [-0.2099127, -0.3406184, 1.0]], ['2, k, 14', [-0.1567108, -0.6691369, 1.0]], ['2, k, 15', [-0.1848372, -0.7082871, 1.0]], ['2, k, 16', [0.04430562, -0.2275527, 1.0]], ['2, k, 17', [0.1074095, -0.3388132, 1.0]], ['2, k, 18', [0.006862261, -0.6659515, 1.0]], ['2, k, 19', [0.02968973, -0.7063243, 1.0]], ['2, k, 20', [-0.04660532, 0.2053847, 1.0]], ['2, k, 21', [-0.1656026, -0.2542507, 1.0]], ['2, k, 22', [-0.1503356, -0.1896228, 1.0]], ['2, k, 23', [0.07693434, -0.2683654, 1.0]], ['2, k, 24', [0.05612528, -0.1994803, 1.0]]]
[['2, k, 0', [-0.03998439, -0.2320603, 1.0]], ['2, k, 1', [-0.0438682, 0.01979099, 1.0]], ['2, k, 2', [-0.04708469, 0.2659127, 1.0]], ['2, k, 3', [-0.03719738, 0.3916675, 1.0]], ['2, k, 4', [-0.2178098, 0.1718234, 1.0]], ['2, k, 5', [-0.2801649, -0.02164936, 1.0]], ['2, k, 6', [-0.2153768, -0.1579665, 1.0]], ['2, k, 7', [-0.1879375, -0.2039412, 1.0]], ['2, k, 8', [0.1206521, 0.1678281, 1.0]], ['2, k, 9', [0.1786743, -0.01717646, 1.0]], ['2, k, 10', [0.1260104, -0.1607477, 1.0]], ['2, k, 11', [0.09474748, -0.2030604, 1.0]], ['2, k, 12', [-0.1230532, -0.2306913, 1.0]], ['2, k, 13', [-0.2100172, -0.3405256, 1.0]], ['2, k, 14', [-0.1588775, -0.6688509, 1.0]], ['2, k, 15', [-0.1842557, -0.7078873, 1.0]], ['2, k, 16', [0.04409481, -0.2276776, 1.0]], ['2, k, 17', [0.1077648, -0.3382787, 1.0]], ['2, k, 18', [0.00710249, -0.6656948, 1.0]], ['2, k, 19', [0.02980284, -0.7064087, 1.0]], ['2, k, 20', [-0.04636993, 0.2051873, 1.0]], ['2, k, 21', [-0.1665727, -0.2545409, 1.0]], ['2, k, 22', [-0.1493883, -0.1963671, 1.0]], ['2, k, 23', [0.07911487, -0.2509779, 1.0]], ['2, k, 24', [0.05870659, -0.1936587, 1.0]]]
[['2, k, 0', [-0.04006062, -0.2320578, 1.0]], ['2, k, 1', [-0.04391198, 0.01980077, 1.0]], ['2, k, 2', [-0.04714301, 0.2659329, 1.0]], ['2, k, 3', [-0.03718266, 0.3916734, 1.0]], ['2, k, 4', [-0.2178225, 0.1718838, 1.0]], ['2, k, 5', [-0.2796533, -0.02142206, 1.0]], ['2, k, 6', [-0.2145884, -0.1580327, 1.0]], ['2, k, 7', [-0.1871985, -0.2040821, 1.0]], ['2, k, 8', [0.1206188, 0.1680364, 1.0]], ['2, k, 9', [0.1787791, -0.01662297, 1.0]], ['2, k, 10', [0.1270488, -0.1579577, 1.0]], ['2, k, 11', [0.09684348, -0.2004775, 1.0]], ['2, k, 12', [-0.1231524, -0.2306774, 1.0]], ['2, k, 13', [-0.2108852, -0.339596, 1.0]], ['2, k, 14', [-0.1587112, -0.668592, 1.0]], ['2, k, 15', [-0.1836938, -0.7075393, 1.0]], ['2, k, 16', [0.04403681, -0.2276792, 1.0]], ['2, k, 17', [0.1080587, -0.3378397, 1.0]], ['2, k, 18', [0.006977716, -0.6657311, 1.0]], ['2, k, 19', [0.02981414, -0.7064584, 1.0]], ['2, k, 20', [-0.04642328, 0.2052049, 1.0]], ['2, k, 21', [-0.1640302, -0.2533678, 1.0]], ['2, k, 22', [-0.1496964, -0.1916267, 1.0]], ['2, k, 23', [0.0817384, -0.2495372, 1.0]], ['2, k, 24', [0.05935266, -0.1904596, 1.0]]]
[['2, k, 0', [-0.04013056, -0.2321989, 1.0]], ['2, k, 1', [-0.04386261, 0.01964552, 1.0]], ['2, k, 2', [-0.04700987, 0.2657709, 1.0]], ['2, k, 3', [-0.03719556, 0.3914032, 1.0]], ['2, k, 4', [-0.2168185, 0.1722193, 1.0]], ['2, k, 5', [-0.2795288, -0.02136032, 1.0]], ['2, k, 6', [-0.2142012, -0.158572, 1.0]], ['2, k, 7', [-0.1879127, -0.2040939, 1.0]], ['2, k, 8', [0.1205279, 0.1679693, 1.0]], ['2, k, 9', [0.178857, -0.01693314, 1.0]], ['2, k, 10', [0.1273003, -0.1572199, 1.0]], ['2, k, 11', [0.09516302, -0.2006837, 1.0]], ['2, k, 12', [-0.1232433, -0.2307795, 1.0]], ['2, k, 13', [-0.2110498, -0.3389643, 1.0]], ['2, k, 14', [-0.1610029, -0.6692337, 1.0]], ['2, k, 15', [-0.1839323, -0.7073297, 1.0]], ['2, k, 16', [0.04399043, -0.2278377, 1.0]], ['2, k, 17', [0.1080124, -0.3374162, 1.0]], ['2, k, 18', [0.006928244, -0.6656976, 1.0]], ['2, k, 19', [0.02986075, -0.7064921, 1.0]], ['2, k, 20', [-0.04630537, 0.2050436, 1.0]], ['2, k, 21', [-0.1663185, -0.2537456, 1.0]], ['2, k, 22', [-0.1508398, -0.1909159, 1.0]], ['2, k, 23', [0.07737727, -0.2466391, 1.0]], ['2, k, 24', [0.05895257, -0.1856846, 1.0]]]
[['2, k, 0', [-0.04007751, -0.2321709, 1.0]], ['2, k, 1', [-0.04372418, 0.01965433, 1.0]], ['2, k, 2', [-0.04681003, 0.2657253, 1.0]], ['2, k, 3', [-0.03711548, 0.3914624, 1.0]], ['2, k, 4', [-0.2169097, 0.1722071, 1.0]], ['2, k, 5', [-0.2797824, -0.02140222, 1.0]], ['2, k, 6', [-0.2131473, -0.1585055, 1.0]], ['2, k, 7', [-0.1879677, -0.2030504, 1.0]], ['2, k, 8', [0.120898, 0.1682178, 1.0]], ['2, k, 9', [0.1789005, -0.01696285, 1.0]], ['2, k, 10', [0.1266545, -0.1560123, 1.0]], ['2, k, 11', [0.09678035, -0.1999707, 1.0]], ['2, k, 12', [-0.1231814, -0.2307509, 1.0]], ['2, k, 13', [-0.2126169, -0.3372216, 1.0]], ['2, k, 14', [-0.1791492, -0.6681491, 1.0]], ['2, k, 15', [-0.1830128, -0.7055188, 1.0]], ['2, k, 16', [0.04403089, -0.2278056, 1.0]], ['2, k, 17', [0.1080494, -0.3369283, 1.0]], ['2, k, 18', [0.008609592, -0.6642604, 1.0]], ['2, k, 19', [0.0300192, -0.7065872, 1.0]], ['2, k, 20', [-0.04611675, 0.2050135, 1.0]], ['2, k, 21', [-0.1620823, -0.253367, 1.0]], ['2, k, 22', [-0.149721, -0.1897694, 1.0]], ['2, k, 23', [0.08006612, -0.2481787, 1.0]], ['2, k, 24', [0.06205688, -0.1840014, 1.0]]]
[['2, k, 0', [-0.04243387, -0.2315051, 1.0]], ['2, k, 1', [-0.0440251, 0.02003326, 1.0]], ['2, k, 2', [-0.04594523, 0.2661766, 1.0]], ['2, k, 3', [-0.03656654, 0.392036, 1.0]], ['2, k, 4', [-0.2161581, 0.1736686, 1.0]], ['2, k, 5', [-0.2796918, -0.01834862, 1.0]], ['2, k, 6', [-0.2281852, -0.1498238, 1.0]], ['2, k, 7', [-0.2054573, -0.1735821, 1.0]], ['2, k, 8', [0.1211629, 0.1684848, 1.0]], ['2, k, 9', [0.1791843, -0.01683194, 1.0]], ['2, k, 10', [0.1240923, -0.1572575, 1.0]], ['2, k, 11', [0.09710956, -0.1998011, 1.0]], ['2, k, 12', [-0.125558, -0.2297165, 1.0]], ['2, k, 13', [-0.2320995, -0.3215903, 1.0]], ['2, k, 14', [-0.2294174, -0.6609201, 1.0]], ['2, k, 15', [-0.2061971, -0.7025465, 1.0]], ['2, k, 16', [0.04169415, -0.2274895, 1.0]], ['2, k, 17', [0.1085585, -0.3361443, 1.0]], ['2, k, 18', [0.00432964, -0.6652973, 1.0]], ['2, k, 19', [0.02900554, -0.706144, 1.0]], ['2, k, 20', [-0.04562505, 0.2054127, 1.0]], ['2, k, 21', [-0.17175, -0.2297933, 1.0]], ['2, k, 22', [-0.1686739, -0.1644952, 1.0]], ['2, k, 23', [0.0828578, -0.2478123, 1.0]], ['2, k, 24', [0.06211293, -0.1866874, 1.0]]]
[['2, k, 0', [-0.04278455, -0.2310724, 1.0]], ['2, k, 1', [-0.04407489, 0.02039032, 1.0]], ['2, k, 2', [-0.04570937, 0.2664948, 1.0]], ['2, k, 3', [-0.03607843, 0.3926702, 1.0]], ['2, k, 4', [-0.2160033, 0.1739318, 1.0]], ['2, k, 5', [-0.2813756, -0.01698461, 1.0]], ['2, k, 6', [-0.2216441, -0.1437312, 1.0]], ['2, k, 7', [-0.1966523, -0.1850193, 1.0]], ['2, k, 8', [0.1222139, 0.1692128, 1.0]], ['2, k, 9', [0.1796229, -0.01553932, 1.0]], ['2, k, 10', [0.1240514, -0.1562512, 1.0]], ['2, k, 11', [0.09579176, -0.1990723, 1.0]], ['2, k, 12', [-0.1258896, -0.229251, 1.0]], ['2, k, 13', [-0.2454986, -0.316637, 1.0]], ['2, k, 14', [-0.2482185, -0.6572592, 1.0]], ['2, k, 15', [-0.2719727, -0.6958008, 1.0]], ['2, k, 16', [0.04134363, -0.2270964, 1.0]], ['2, k, 17', [0.1084795, -0.3357179, 1.0]], ['2, k, 18', [0.005137079, -0.6641532, 1.0]], ['2, k, 19', [0.02908108, -0.706173, 1.0]], ['2, k, 20', [-0.04545535, 0.2057336, 1.0]], ['2, k, 21', [-0.1746617, -0.2357593, 1.0]], ['2, k, 22', [-0.161151, -0.1737376, 1.0]], ['2, k, 23', [0.08006942, -0.2481985, 1.0]], ['2, k, 24', [0.05902462, -0.1883312, 1.0]]]
[['2, k, 0', [-0.04574986, -0.2300145, 1.0]], ['2, k, 1', [-0.04459662, 0.02128513, 1.0]], ['2, k, 2', [-0.04477271, 0.2674633, 1.0]], ['2, k, 3', [-0.03509075, 0.3936484, 1.0]], ['2, k, 4', [-0.2151822, 0.1744679, 1.0]], ['2, k, 5', [-0.2820146, -0.01544173, 1.0]], ['2, k, 6', [-0.2246092, -0.1436553, 1.0]], ['2, k, 7', [-0.1999507, -0.1860224, 1.0]], ['2, k, 8', [0.1225749, 0.1692127, 1.0]], ['2, k, 9', [0.1806352, -0.01736279, 1.0]], ['2, k, 10', [0.1241651, -0.1558895, 1.0]], ['2, k, 11', [0.0958964, -0.1992529, 1.0]], ['2, k, 12', [-0.1297322, -0.2271994, 1.0]], ['2, k, 13', [-0.2644697, -0.309173, 1.0]], ['2, k, 14', [-0.2951143, -0.6367344, 1.0]], ['2, k, 15', [-0.3084221, -0.6866884, 1.0]], ['2, k, 16', [0.03917686, -0.2267381, 1.0]], ['2, k, 17', [0.108914, -0.334148, 1.0]], ['2, k, 18', [0.005443085, -0.6634713, 1.0]], ['2, k, 19', [0.02950648, -0.7062544, 1.0]], ['2, k, 20', [-0.04489355, 0.2066229, 1.0]], ['2, k, 21', [-0.1819562, -0.2416339, 1.0]], ['2, k, 22', [-0.1636387, -0.1814085, 1.0]], ['2, k, 23', [0.08013555, -0.2486808, 1.0]], ['2, k, 24', [0.06004508, -0.1894799, 1.0]]]
[['2, k, 0', [-0.04643018, -0.2296724, 1.0]], ['2, k, 1', [-0.04452836, 0.02183339, 1.0]], ['2, k, 2', [-0.04342841, 0.2685357, 1.0]], ['2, k, 3', [-0.03428926, 0.3942203, 1.0]], ['2, k, 4', [-0.2146741, 0.1748566, 1.0]], ['2, k, 5', [-0.2840493, -0.01434758, 1.0]], ['2, k, 6', [-0.2286991, -0.1421753, 1.0]], ['2, k, 7', [-0.2057559, -0.1815048, 1.0]], ['2, k, 8', [0.1245108, 0.1686409, 1.0]], ['2, k, 9', [0.181095, -0.01866895, 1.0]], ['2, k, 10', [0.1250594, -0.1553365, 1.0]], ['2, k, 11', [0.09451436, -0.1989577, 1.0]], ['2, k, 12', [-0.1303824, -0.2267727, 1.0]], ['2, k, 13', [-0.2828085, -0.3033267, 1.0]], ['2, k, 14', [-0.3270486, -0.6375341, 1.0]], ['2, k, 15', [-0.3640137, -0.6801758, 1.0]], ['2, k, 16', [0.0385658, -0.2265519, 1.0]], ['2, k, 17', [0.1083493, -0.3323256, 1.0]], ['2, k, 18', [0.005844451, -0.6624151, 1.0]], ['2, k, 19', [0.02955748, -0.7062416, 1.0]], ['2, k, 20', [-0.04395251, 0.2075383, 1.0]], ['2, k, 21', [-0.186997, -0.2375078, 1.0]], ['2, k, 22', [-0.170627, -0.1772893, 1.0]], ['2, k, 23', [0.07767695, -0.2477567, 1.0]], ['2, k, 24', [0.0571548, -0.1873822, 1.0]]]
[['2, k, 0', [-0.04852705, -0.2295905, 1.0]], ['2, k, 1', [-0.04487558, 0.02221072, 1.0]], ['2, k, 2', [-0.04263061, 0.2692592, 1.0]], ['2, k, 3', [-0.03332986, 0.3946775, 1.0]], ['2, k, 4', [-0.2142314, 0.1753206, 1.0]], ['2, k, 5', [-0.2843818, -0.01428427, 1.0]], ['2, k, 6', [-0.2358726, -0.1430979, 1.0]], ['2, k, 7', [-0.2132342, -0.1803581, 1.0]], ['2, k, 8', [0.124944, 0.1685896, 1.0]], ['2, k, 9', [0.1822708, -0.01950181, 1.0]], ['2, k, 10', [0.1251346, -0.1550355, 1.0]], ['2, k, 11', [0.09315728, -0.2018979, 1.0]], ['2, k, 12', [-0.1326136, -0.2265479, 1.0]], ['2, k, 13', [-0.3073582, -0.3042773, 1.0]], ['2, k, 14', [-0.3734978, -0.6382004, 1.0]], ['2, k, 15', [-0.4019983, -0.683702, 1.0]], ['2, k, 16', [0.03662822, -0.2266612, 1.0]], ['2, k, 17', [0.107973, -0.3299047, 1.0]], ['2, k, 18', [0.005714083, -0.6621739, 1.0]], ['2, k, 19', [0.02966918, -0.7061206, 1.0]], ['2, k, 20', [-0.04349603, 0.2081325, 1.0]], ['2, k, 21', [-0.1975957, -0.2392019, 1.0]], ['2, k, 22', [-0.1775852, -0.1788748, 1.0]], ['2, k, 23', [0.07966636, -0.2491671, 1.0]], ['2, k, 24', [0.06146254, -0.1826473, 1.0]]]
[['2, k, 0', [-0.05365537, -0.2298459, 1.0]], ['2, k, 1', [-0.04547036, 0.0223107, 1.0]], ['2, k, 2', [-0.04125668, 0.2694707, 1.0]], ['2, k, 3', [-0.03245624, 0.3948554, 1.0]], ['2, k, 4', [-0.2134622, 0.1755958, 1.0]], ['2, k, 5', [-0.2846385, -0.01503114, 1.0]], ['2, k, 6', [-0.2421683, -0.1529203, 1.0]], ['2, k, 7', [-0.2234327, -0.1947122, 1.0]], ['2, k, 8', [0.1250277, 0.1686424, 1.0]], ['2, k, 9', [0.1824763, -0.01965922, 1.0]], ['2, k, 10', [0.1259645, -0.1538193, 1.0]], ['2, k, 11', [0.093057, -0.2021344, 1.0]], ['2, k, 12', [-0.1380322, -0.2261047, 1.0]], ['2, k, 13', [-0.3265434, -0.3095782, 1.0]], ['2, k, 14', [-0.4051122, -0.639024, 1.0]], ['2, k, 15', [-0.4575195, -0.6801758, 1.0]], ['2, k, 16', [0.03193854, -0.2276237, 1.0]], ['2, k, 17', [0.1077151, -0.3278208, 1.0]], ['2, k, 18', [0.00561502, -0.6617736, 1.0]], ['2, k, 19', [0.02920238, -0.7059156, 1.0]], ['2, k, 20', [-0.04284501, 0.2082962, 1.0]], ['2, k, 21', [-0.2165305, -0.2516321, 1.0]], ['2, k, 22', [-0.1862503, -0.1936164, 1.0]], ['2, k, 23', [0.07721964, -0.2487445, 1.0]], ['2, k, 24', [0.05770471, -0.1854246, 1.0]]]
[['2, k, 0', [-0.06233379, -0.2298301, 1.0]], ['2, k, 1', [-0.0467219, 0.02272023, 1.0]], ['2, k, 2', [-0.03925226, 0.2703012, 1.0]], ['2, k, 3', [-0.0310429, 0.3955998, 1.0]], ['2, k, 4', [-0.2129667, 0.1754388, 1.0]], ['2, k, 5', [-0.2854583, -0.01486187, 1.0]], ['2, k, 6', [-0.2452453, -0.1494546, 1.0]], ['2, k, 7', [-0.2296386, -0.1938102, 1.0]], ['2, k, 8', [0.1257251, 0.1680894, 1.0]], ['2, k, 9', [0.182241, -0.02054052, 1.0]], ['2, k, 10', [0.1259708, -0.1538022, 1.0]], ['2, k, 11', [0.08966428, -0.2029433, 1.0]], ['2, k, 12', [-0.1471979, -0.2246453, 1.0]], ['2, k, 13', [-0.3337561, -0.3111878, 1.0]], ['2, k, 14', [-0.459855, -0.6565117, 1.0]], ['2, k, 15', [-0.5073242, -0.6855469, 1.0]], ['2, k, 16', [0.02384629, -0.229029, 1.0]], ['2, k, 17', [0.1085848, -0.3249404, 1.0]], ['2, k, 18', [0.006420583, -0.660558, 1.0]], ['2, k, 19', [0.02801215, -0.7060811, 1.0]], ['2, k, 20', [-0.04200972, 0.2088366, 1.0]], ['2, k, 21', [-0.2234525, -0.2523276, 1.0]], ['2, k, 22', [-0.1905648, -0.1929338, 1.0]], ['2, k, 23', [0.07029369, -0.2482927, 1.0]], ['2, k, 24', [0.05831748, -0.1807864, 1.0]]]
[['2, k, 0', [-0.06665231, -0.229638, 1.0]], ['2, k, 1', [-0.04834025, 0.02326509, 1.0]], ['2, k, 2', [-0.03843585, 0.2709089, 1.0]], ['2, k, 3', [-0.02993384, 0.3962862, 1.0]], ['2, k, 4', [-0.2125396, 0.1756849, 1.0]], ['2, k, 5', [-0.2855983, -0.01482278, 1.0]], ['2, k, 6', [-0.2494837, -0.1499601, 1.0]], ['2, k, 7', [-0.2355856, -0.2006335, 1.0]], ['2, k, 8', [0.1263675, 0.1677217, 1.0]], ['2, k, 9', [0.1827034, -0.02054231, 1.0]], ['2, k, 10', [0.1261699, -0.1531279, 1.0]], ['2, k, 11', [0.08814908, -0.2003074, 1.0]], ['2, k, 12', [-0.1516024, -0.2239077, 1.0]], ['2, k, 13', [-0.3579862, -0.3243172, 1.0]], ['2, k, 14', [-0.4778915, -0.6463882, 1.0]], ['2, k, 15', [-0.520256, -0.6845521, 1.0]], ['2, k, 16', [0.01977678, -0.2294192, 1.0]], ['2, k, 17', [0.1077762, -0.3234387, 1.0]], ['2, k, 18', [0.006783394, -0.6601329, 1.0]], ['2, k, 19', [0.02809663, -0.7059769, 1.0]], ['2, k, 20', [-0.04166503, 0.2093297, 1.0]], ['2, k, 21', [-0.2416562, -0.2508293, 1.0]], ['2, k, 22', [-0.1779381, -0.2138038, 1.0]], ['2, k, 23', [0.07007424, -0.2474437, 1.0]], ['2, k, 24', [0.05444781, -0.1862763, 1.0]]]
