[['2, k, 0', [-0.1631262, 0.06107363, 1.0]], ['2, k, 1', [-0.1686638, 0.3316034, 1.0]], ['2, k, 2', [-0.1741219, 0.595399, 1.0]], ['2, k, 3', [-0.1651895, 0.7321769, 1.0]], ['2, k, 4', [-0.317324, 0.477324, 1.0]], ['2, k, 5', [-0.3540781, 0.2508425, 1.0]], ['2, k, 6', [-0.359796, 0.06846566, 1.0]], ['2, k, 7', [-0.369777, 0.007403781, 1.0]], ['2, k, 8', [-0.004189958, 0.4770063, 1.0]], ['2, k, 9', [0.03431775, 0.2375683, 1.0]], ['2, k, 10', [0.04604107, 0.05583368, 1.0]], ['2, k, 11', [0.0366633, 0.005129147, 1.0]], ['2, k, 12', [-0.2241597, 0.061324, 1.0]], ['2, k, 13', [-0.2217036, -0.2526059, 1.0]], ['2, k, 14', [-0.214001, -0.5264079, 1.0]], ['2, k, 15', [-0.1979871, -0.5731723, 1.0]], ['2, k, 16', [-0.09843157, 0.05946385, 1.0]], ['2, k, 17', [-0.1161695, -0.2557181, 1.0]], ['2, k, 18', [-0.1051894, -0.5288826, 1.0]], ['2, k, 19', [-0.1141478, -0.6228489, 1.0]], ['2, k, 20', [-0.1728168, 0.5304025, 1.0]], ['2, k, 21', [-0.3730934, -0.05399203, 1.0]], ['2, k, 22', [-0.3966764, 0.02720723, 1.0]], ['2, k, 23', [0.04975297, -0.04869231, 1.0]], ['2, k, 24', [0.0004666563, -0.0003596556, 1.0]]]
[['2, k, 0', [-0.1565926, 0.06398108, 1.0]], ['2, k, 1', [-0.1606972, 0.3361471, 1.0]], ['2, k, 2', [-0.1646939, 0.601582, 1.0]], ['2, k, 3', [-0.1510786, 0.7348208, 1.0]], ['2, k, 4', [-0.3105363, 0.4817543, 1.0]], ['2, k, 5', [-0.3528944, 0.2578318, 1.0]], ['2, k, 6', [-0.346563, 0.07320515, 1.0]], ['2, k, 7', [-0.3366583, 0.03814254, 1.0]], ['2, k, 8', [0.007975328, 0.4813844, 1.0]], ['2, k, 9', [0.1380921, 0.2924958, 1.0]], ['2, k, 10', [0.2651197, 0.1552927, 1.0]], ['2, k, 11', [0.2852808, 0.09965724, 1.0]], ['2, k, 12', [-0.2177325, 0.06378832, 1.0]], ['2, k, 13', [-0.2215849, -0.2480466, 1.0]], ['2, k, 14', [-0.2134922, -0.5945925, 1.0]], ['2, k, 15', [-0.2137301, -0.6491362, 1.0]], ['2, k, 16', [-0.09187257, 0.06266515, 1.0]], ['2, k, 17', [-0.1118483, -0.2513075, 1.0]], ['2, k, 18', [-0.1074125, -0.5627472, 1.0]], ['2, k, 19', [-0.1094987, -0.632481, 1.0]], ['2, k, 20', [-0.1638267, 0.5361948, 1.0]], ['2, k, 21', [-0.3340737, -0.002208387, 1.0]], ['2, k, 22', [-0.3660688, 0.03225724, 1.0]], ['2, k, 23', [0.3067612, 0.04882221, 1.0]], ['2, k, 24', [0.2860348, 0.1101225, 1.0]]]
[['2, k, 0', [-0.1579369, 0.06531905, 1.0]], ['2, k, 1', [-0.1635456, 0.3373519, 1.0]], ['2, k, 2', [-0.1698717, 0.6023989, 1.0]], ['2, k, 3', [-0.1546035, 0.7355031, 1.0]], ['2, k, 4', [-0.3112325, 0.4817667, 1.0]], ['2, k, 5', [-0.3541552, 0.2579568, 1.0]], ['2, k, 6', [-0.3475401, 0.07338073, 1.0]], ['2, k, 7', [-0.3373138, 0.03576222, 1.0]], ['2, k, 8', [0.006571039, 0.491463, 1.0]], ['2, k, 9', [0.182001, 0.3649897, 1.0]], ['2, k, 10', [0.334823, 0.2714796, 1.0]], ['2, k, 11', [0.3793358, 0.220266, 1.0]], ['2, k, 12', [-0.2188796, 0.06508036, 1.0]], ['2, k, 13', [-0.2202677, -0.2469632, 1.0]], ['2, k, 14', [-0.207926, -0.5526693, 1.0]], ['2, k, 15', [-0.2134474, -0.6259686, 1.0]], ['2, k, 16', [-0.09339402, 0.06403161, 1.0]], ['2, k, 17', [-0.1126473, -0.2500485, 1.0]], ['2, k, 18', [-0.1068774, -0.5632161, 1.0]], ['2, k, 19', [-0.1096959, -0.6329421, 1.0]], ['2, k, 20', [-0.1683496, 0.537163, 1.0]], ['2, k, 21', [-0.3350829, -0.0327614, 1.0]], ['2, k, 22', [-0.3647555, 0.01920865, 1.0]], ['2, k, 23', [0.4171999, 0.1693233, 1.0]], ['2, k, 24', [0.3896315, 0.2154972, 1.0]]]
[['2, k, 0', [-0.1586733, 0.0665511, 1.0]], ['2, k, 1', [-0.1642572, 0.3382608, 1.0]], ['2, k, 2', [-0.170416, 0.6031059, 1.0]], ['2, k, 3', [-0.1560221, 0.7355351, 1.0]], ['2, k, 4', [-0.312283, 0.4821183, 1.0]], ['2, k, 5', [-0.3553625, 0.2568698, 1.0]], ['2, k, 6', [-0.3485126, 0.0722983, 1.0]], ['2, k, 7', [-0.3373577, 0.03540052, 1.0]], ['2, k, 8', [0.009202712, 0.496637, 1.0]], ['2, k, 9', [0.2059681, 0.4084788, 1.0]], ['2, k, 10', [0.3670668, 0.3279457, 1.0]], ['2, k, 11', [0.4160899, 0.2950497, 1.0]], ['2, k, 12', [-0.2196379, 0.06645584, 1.0]], ['2, k, 13', [-0.2195645, -0.2453707, 1.0]], ['2, k, 14', [-0.2115034, -0.5553598, 1.0]], ['2, k, 15', [-0.2132992, -0.6279436, 1.0]], ['2, k, 16', [-0.0941384, 0.06519983, 1.0]], ['2, k, 17', [-0.1127097, -0.2489789, 1.0]], ['2, k, 18', [-0.106388, -0.5641012, 1.0]], ['2, k, 19', [-0.1119345, -0.6335475, 1.0]], ['2, k, 20', [-0.1689478, 0.5379198, 1.0]], ['2, k, 21', [-0.3331327, -0.04156034, 1.0]], ['2, k, 22', [-0.3651275, 0.02280266, 1.0]], ['2, k, 23', [0.4648671, 0.2373231, 1.0]], ['2, k, 24', [0.4094865, 0.3037097, 1.0]]]
[['2, k, 0', [-0.1592317, 0.06740008, 1.0]], ['2, k, 1', [-0.1654674, 0.3392947, 1.0]], ['2, k, 2', [-0.1722757, 0.6042446, 1.0]], ['2, k, 3', [-0.1575212, 0.735952, 1.0]], ['2, k, 4', [-0.3125721, 0.4818193, 1.0]], ['2, k, 5', [-0.3565964, 0.2563078, 1.0]], ['2, k, 6', [-0.3488909, 0.0719268, 1.0]], ['2, k, 7', [-0.3399296, 0.03389633, 1.0]], ['2, k, 8', [0.01048961, 0.4986134, 1.0]], ['2, k, 9', [0.2168936, 0.4382739, 1.0]], ['2, k, 10', [0.3876867, 0.405163, 1.0]], ['2, k, 11', [0.4586672, 0.3670076, 1.0]], ['2, k, 12', [-0.2201906, 0.06714923, 1.0]], ['2, k, 13', [-0.2177753, -0.2446201, 1.0]], ['2, k, 14', [-0.2118856, -0.5536014, 1.0]], ['2, k, 15', [-0.2133238, -0.6261926, 1.0]], ['2, k, 16', [-0.09470959, 0.0662438, 1.0]], ['2, k, 17', [-0.113005, -0.2480303, 1.0]], ['2, k, 18', [-0.1064129, -0.5643551, 1.0]], ['2, k, 19', [-0.1115691, -0.6336678, 1.0]], ['2, k, 20', [-0.1706623, 0.5390506, 1.0]], ['2, k, 21', [-0.3332537, -0.04157543, 1.0]], ['2, k, 22', [-0.3710993, 0.008973526, 1.0]], ['2, k, 23', [0.5002958, 0.3352546, 1.0]], ['2, k, 24', [0.4422821, 0.3828249, 1.0]]]
[['2, k, 0', [-0.1596747, 0.06863677, 1.0]], ['2, k, 1', [-0.1660348, 0.3401307, 1.0]], ['2, k, 2', [-0.1727476, 0.6047145, 1.0]], ['2, k, 3', [-0.1586148, 0.7365001, 1.0]], ['2, k, 4', [-0.3128186, 0.4818037, 1.0]], ['2, k, 5', [-0.3577251, 0.256008, 1.0]], ['2, k, 6', [-0.3511613, 0.07155987, 1.0]], ['2, k, 7', [-0.3406323, 0.03278976, 1.0]], ['2, k, 8', [0.01335447, 0.5012639, 1.0]], ['2, k, 9', [0.2186899, 0.489737, 1.0]], ['2, k, 10', [0.4000737, 0.4701973, 1.0]], ['2, k, 11', [0.4698976, 0.4569554, 1.0]], ['2, k, 12', [-0.2206673, 0.06834742, 1.0]], ['2, k, 13', [-0.2167338, -0.2434869, 1.0]], ['2, k, 14', [-0.2127561, -0.5528939, 1.0]], ['2, k, 15', [-0.2137988, -0.6259002, 1.0]], ['2, k, 16', [-0.09509091, 0.0674642, 1.0]], ['2, k, 17', [-0.1119477, -0.2470417, 1.0]], ['2, k, 18', [-0.1067869, -0.5649474, 1.0]], ['2, k, 19', [-0.1106261, -0.6339771, 1.0]], ['2, k, 20', [-0.1711674, 0.5396053, 1.0]], ['2, k, 21', [-0.3352011, -0.04025796, 1.0]], ['2, k, 22', [-0.3687334, 0.01764793, 1.0]], ['2, k, 23', [0.51846, 0.4268284, 1.0]], ['2, k, 24', [0.4436537, 0.4771188, 1.0]]]
[['2, k, 0', [-0.1592856, 0.06963025, 1.0]], ['2, k, 1', [-0.1658994, 0.3408638, 1.0]], ['2, k, 2', [-0.1726826, 0.6051625, 1.0]], ['2, k, 3', [-0.1595101, 0.7368376, 1.0]], ['2, k, 4', [-0.312954, 0.4818492, 1.0]], ['2, k, 5', [-0.3596595, 0.2584932, 1.0]], ['2, k, 6', [-0.3524861, 0.07407586, 1.0]], ['2, k, 7', [-0.3409162, 0.03302107, 1.0]], ['2, k, 8', [0.0168814, 0.503726, 1.0]], ['2, k, 9', [0.2312327, 0.5259186, 1.0]], ['2, k, 10', [0.4264804, 0.5436948, 1.0]], ['2, k, 11', [0.4849755, 0.5445822, 1.0]], ['2, k, 12', [-0.2203947, 0.06886677, 1.0]], ['2, k, 13', [-0.213554, -0.2434342, 1.0]], ['2, k, 14', [-0.212151, -0.550002, 1.0]], ['2, k, 15', [-0.2139351, -0.6233178, 1.0]], ['2, k, 16', [-0.0945425, 0.06906771, 1.0]], ['2, k, 17', [-0.1119134, -0.2456903, 1.0]], ['2, k, 18', [-0.1067046, -0.561395, 1.0]], ['2, k, 19', [-0.1110467, -0.6297325, 1.0]], ['2, k, 20', [-0.1710907, 0.540123, 1.0]], ['2, k, 21', [-0.3390016, -0.04079574, 1.0]], ['2, k, 22', [-0.3741643, 0.0281563, 1.0]], ['2, k, 23', [0.5332873, 0.5199115, 1.0]], ['2, k, 24', [0.469304, 0.5765468, 1.0]]]
[['2, k, 0', [-0.157903, 0.07099707, 1.0]], ['2, k, 1', [-0.1659411, 0.3414256, 1.0]], ['2, k, 2', [-0.1737272, 0.6054519, 1.0]], ['2, k, 3', [-0.1604269, 0.7368884, 1.0]], ['2, k, 4', [-0.3138156, 0.4809865, 1.0]], ['2, k, 5', [-0.3603882, 0.2578899, 1.0]], ['2, k, 6', [-0.3532473, 0.07355244, 1.0]], ['2, k, 7', [-0.3432657, 0.033902, 1.0]], ['2, k, 8', [0.02049066, 0.5086311, 1.0]], ['2, k, 9', [0.2141973, 0.583637, 1.0]], ['2, k, 10', [0.4256625, 0.6151192, 1.0]], ['2, k, 11', [0.4698572, 0.6310701, 1.0]], ['2, k, 12', [-0.2191322, 0.06976161, 1.0]], ['2, k, 13', [-0.2101425, -0.2423962, 1.0]], ['2, k, 14', [-0.2127122, -0.551149, 1.0]], ['2, k, 15', [-0.2136473, -0.6243151, 1.0]], ['2, k, 16', [-0.09306078, 0.07088996, 1.0]], ['2, k, 17', [-0.1116215, -0.244269, 1.0]], ['2, k, 18', [-0.1079013, -0.5627523, 1.0]], ['2, k, 19', [-0.1110896, -0.6311864, 1.0]], ['2, k, 20', [-0.171817, 0.5404755, 1.0]], ['2, k, 21', [-0.3399566, -0.04148138, 1.0]], ['2, k, 22', [-0.3797209, 0.01082137, 1.0]], ['2, k, 23', [0.5210086, 0.6183115, 1.0]], ['2, k, 24', [0.4404773, 0.6617339, 1.0]]]
[['2, k, 0', [-0.1565733, 0.07434088, 1.0]], ['2, k, 1', [-0.1651891, 0.343117, 1.0]], ['2, k, 2', [-0.1733123, 0.6059654, 1.0]], ['2, k, 3', [-0.1608149, 0.7371298, 1.0]], ['2, k, 4', [-0.3163866, 0.4808129, 1.0]], ['2, k, 5', [-0.3609732, 0.2575434, 1.0]], ['2, k, 6', [-0.3538727, 0.0734082, 1.0]], ['2, k, 7', [-0.3435175, 0.03220259, 1.0]], ['2, k, 8', [0.02302019, 0.519442, 1.0]], ['2, k, 9', [0.2409859, 0.6183915, 1.0]], ['2, k, 10', [0.4181507, 0.6859689, 1.0]], ['2, k, 11', [0.4512181, 0.7052462, 1.0]], ['2, k, 12', [-0.2180141, 0.07238618, 1.0]], ['2, k, 13', [-0.2088709, -0.2404524, 1.0]], ['2, k, 14', [-0.2124999, -0.5507843, 1.0]], ['2, k, 15', [-0.213484, -0.6241314, 1.0]], ['2, k, 16', [-0.09149688, 0.07493847, 1.0]], ['2, k, 17', [-0.1119492, -0.240631, 1.0]], ['2, k, 18', [-0.1088117, -0.5622907, 1.0]], ['2, k, 19', [-0.1111021, -0.6312361, 1.0]], ['2, k, 20', [-0.1713475, 0.5412129, 1.0]], ['2, k, 21', [-0.3381032, -0.04069362, 1.0]], ['2, k, 22', [-0.3756167, 0.03279873, 1.0]], ['2, k, 23', [0.4968316, 0.7067927, 1.0]], ['2, k, 24', [0.4157238, 0.7303033, 1.0]]]
[['2, k, 0', [-0.1552321, 0.07611458, 1.0]], ['2, k, 1', [-0.1640568, 0.344272, 1.0]], ['2, k, 2', [-0.1723791, 0.606415, 1.0]], ['2, k, 3', [-0.1610694, 0.7371516, 1.0]], ['2, k, 4', [-0.3162642, 0.4809408, 1.0]], ['2, k, 5', [-0.361176, 0.2574253, 1.0]], ['2, k, 6', [-0.3545371, 0.07350414, 1.0]], ['2, k, 7', [-0.3447258, 0.03866768, 1.0]], ['2, k, 8', [0.02042714, 0.5201168, 1.0]], ['2, k, 9', [0.197447, 0.6761851, 1.0]], ['2, k, 10', [0.3444389, 0.787781, 1.0]], ['2, k, 11', [0.3871904, 0.8231164, 1.0]], ['2, k, 12', [-0.2168692, 0.07361612, 1.0]], ['2, k, 13', [-0.2093547, -0.2397383, 1.0]], ['2, k, 14', [-0.212414, -0.5507855, 1.0]], ['2, k, 15', [-0.2129223, -0.6239036, 1.0]], ['2, k, 16', [-0.08984687, 0.07736845, 1.0]], ['2, k, 17', [-0.1117366, -0.238529, 1.0]], ['2, k, 18', [-0.1084976, -0.5620019, 1.0]], ['2, k, 19', [-0.1107829, -0.6317425, 1.0]], ['2, k, 20', [-0.1703818, 0.5418221, 1.0]], ['2, k, 21', [-0.3472988, -0.03398544, 1.0]], ['2, k, 22', [-0.3778553, 0.0372506, 1.0]], ['2, k, 23', [0.4336386, 0.840263, 1.0]], ['2, k, 24', [0.3565291, 0.8528116, 1.0]]]
[['2, k, 0', [-0.1537131, 0.08007855, 1.0]], ['2, k, 1', [-0.1633562, 0.3458501, 1.0]], ['2, k, 2', [-0.1721631, 0.6065903, 1.0]], ['2, k, 3', [-0.1612644, 0.7371536, 1.0]], ['2, k, 4', [-0.3161559, 0.4809369, 1.0]], ['2, k, 5', [-0.3613254, 0.2577188, 1.0]], ['2, k, 6', [-0.3564232, 0.07373473, 1.0]], ['2, k, 7', [-0.3450209, 0.03953709, 1.0]], ['2, k, 8', [0.02022915, 0.5319421, 1.0]], ['2, k, 9', [0.1821085, 0.6913573, 1.0]], ['2, k, 10', [0.341587, 0.861858, 1.0]], ['2, k, 11', [0.386947, 0.8938914, 1.0]], ['2, k, 12', [-0.2155717, 0.07708895, 1.0]], ['2, k, 13', [-0.2091654, -0.2370696, 1.0]], ['2, k, 14', [-0.2129297, -0.5530127, 1.0]], ['2, k, 15', [-0.2134992, -0.6255619, 1.0]], ['2, k, 16', [-0.08821019, 0.08152559, 1.0]], ['2, k, 17', [-0.1113128, -0.234897, 1.0]], ['2, k, 18', [-0.1079675, -0.5638739, 1.0]], ['2, k, 19', [-0.1106794, -0.6320438, 1.0]], ['2, k, 20', [-0.1700822, 0.5422242, 1.0]], ['2, k, 21', [-0.3457804, -0.03323188, 1.0]], ['2, k, 22', [-0.3787374, 0.03685408, 1.0]], ['2, k, 23', [0.3988086, 0.9055412, 1.0]], ['2, k, 24', [0.3557799, 0.8933126, 1.0]]]
[['2, k, 0', [-0.1525951, 0.08233511, 1.0]], ['2, k, 1', [-0.1615933, 0.3481133, 1.0]], ['2, k, 2', [-0.1698791, 0.6082105, 1.0]], ['2, k, 3', [-0.1613457, 0.7371995, 1.0]], ['2, k, 4', [-0.3162099, 0.4809324, 1.0]], ['2, k, 5', [-0.3615236, 0.2576094, 1.0]], ['2, k, 6', [-0.3566603, 0.07359163, 1.0]], ['2, k, 7', [-0.3447125, 0.03927628, 1.0]], ['2, k, 8', [0.01987115, 0.5364416, 1.0]], ['2, k, 9', [0.1609454, 0.7138798, 1.0]], ['2, k, 10', [0.2883275, 0.8866317, 1.0]], ['2, k, 11', [0.3174942, 0.9253874, 1.0]], ['2, k, 12', [-0.2146727, 0.07870926, 1.0]], ['2, k, 13', [-0.2093017, -0.2357396, 1.0]], ['2, k, 14', [-0.2135555, -0.5549443, 1.0]], ['2, k, 15', [-0.2146702, -0.6267062, 1.0]], ['2, k, 16', [-0.08691733, 0.08435351, 1.0]], ['2, k, 17', [-0.1114914, -0.232537, 1.0]], ['2, k, 18', [-0.1075229, -0.563183, 1.0]], ['2, k, 19', [-0.1109835, -0.6315935, 1.0]], ['2, k, 20', [-0.1679234, 0.5440554, 1.0]], ['2, k, 21', [-0.3430066, -0.03514018, 1.0]], ['2, k, 22', [-0.375685, 0.01641276, 1.0]], ['2, k, 23', [0.3542392, 0.9546759, 1.0]], ['2, k, 24', [0.2890822, 0.9645676, 1.0]]]
[['2, k, 0', [-0.1510039, 0.0857043, 1.0]], ['2, k, 1', [-0.1598211, 0.3502736, 1.0]], ['2, k, 2', [-0.1679717, 0.6091745, 1.0]], ['2, k, 3', [-0.161314, 0.7372115, 1.0]], ['2, k, 4', [-0.3162159, 0.4808964, 1.0]], ['2, k, 5', [-0.3614204, 0.2576534, 1.0]], ['2, k, 6', [-0.3567807, 0.07362747, 1.0]], ['2, k, 7', [-0.3448302, 0.03924551, 1.0]], ['2, k, 8', [0.01557524, 0.5492464, 1.0]], ['2, k, 9', [0.1397181, 0.7213627, 1.0]], ['2, k, 10', [0.2596971, 0.9154472, 1.0]], ['2, k, 11', [0.2815106, 0.960102, 1.0]], ['2, k, 12', [-0.2130432, 0.08195587, 1.0]], ['2, k, 13', [-0.2123111, -0.2335416, 1.0]], ['2, k, 14', [-0.2101742, -0.5066974, 1.0]], ['2, k, 15', [-0.19851, -0.5539187, 1.0]], ['2, k, 16', [-0.08544158, 0.08765503, 1.0]], ['2, k, 17', [-0.111025, -0.2298966, 1.0]], ['2, k, 18', [-0.1074052, -0.5636, 1.0]], ['2, k, 19', [-0.1103861, -0.6316935, 1.0]], ['2, k, 20', [-0.1660671, 0.5453077, 1.0]], ['2, k, 21', [-0.343204, -0.0335325, 1.0]], ['2, k, 22', [-0.3792079, 0.01083159, 1.0]], ['2, k, 23', [0.3124852, 0.9992166, 1.0]], ['2, k, 24', [0.2439434, 0.9939272, 1.0]]]
[['2, k, 0', [-0.148456, 0.08926511, 1.0]], ['2, k, 1', [-0.1586907, 0.3517089, 1.0]], ['2, k, 2', [-0.167684, 0.6093226, 1.0]], ['2, k, 3', [-0.1611876, 0.7372358, 1.0]], ['2, k, 4', [-0.3171876, 0.4811518, 1.0]], ['2, k, 5', [-0.361594, 0.2590483, 1.0]], ['2, k, 6', [-0.3568107, 0.07471959, 1.0]], ['2, k, 7', [-0.344958, 0.03839858, 1.0]], ['2, k, 8', [0.01047306, 0.5548767, 1.0]], ['2, k, 9', [0.1301966, 0.7602528, 1.0]], ['2, k, 10', [0.2124163, 0.9367474, 1.0]], ['2, k, 11', [0.2373172, 0.9934018, 1.0]], ['2, k, 12', [-0.2109258, 0.08456004, 1.0]], ['2, k, 13', [-0.2098421, -0.2308152, 1.0]], ['2, k, 14', [-0.2113693, -0.5538994, 1.0]], ['2, k, 15', [-0.2135717, -0.6260216, 1.0]], ['2, k, 16', [-0.08252645, 0.09213716, 1.0]], ['2, k, 17', [-0.110354, -0.2258453, 1.0]], ['2, k, 18', [-0.1082965, -0.5689521, 1.0]], ['2, k, 19', [-0.1102804, -0.6354042, 1.0]], ['2, k, 20', [-0.165635, 0.5456665, 1.0]], ['2, k, 21', [-0.3467092, -0.03351718, 1.0]], ['2, k, 22', [-0.3801154, 0.03868123, 1.0]], ['2, k, 23', [0.2622842, 1.039284, 1.0]], ['2, k, 24', [0.2061683, 1.023555, 1.0]]]
[['2, k, 0', [-0.1456959, 0.09400205, 1.0]], ['2, k, 1', [-0.1567853, 0.3540296, 1.0]], ['2, k, 2', [-0.1664315, 0.6098014, 1.0]], ['2, k, 3', [-0.1604665, 0.7378642, 1.0]], ['2, k, 4', [-0.3163133, 0.4824513, 1.0]], ['2, k, 5', [-0.3618689, 0.2605167, 1.0]], ['2, k, 6', [-0.3553098, 0.07596813, 1.0]], ['2, k, 7', [-0.342867, 0.03721269, 1.0]], ['2, k, 8', [0.005370026, 0.5648485, 1.0]], ['2, k, 9', [0.09150142, 0.7794403, 1.0]], ['2, k, 10', [0.1373176, 0.951265, 1.0]], ['2, k, 11', [0.1516896, 1.029245, 1.0]], ['2, k, 12', [-0.2083754, 0.0880037, 1.0]], ['2, k, 13', [-0.208623, -0.2279912, 1.0]], ['2, k, 14', [-0.2138541, -0.5573198, 1.0]], ['2, k, 15', [-0.214432, -0.6288309, 1.0]], ['2, k, 16', [-0.07966815, 0.09816124, 1.0]], ['2, k, 17', [-0.109125, -0.2208506, 1.0]], ['2, k, 18', [-0.1084708, -0.5705968, 1.0]], ['2, k, 19', [-0.1100549, -0.6373434, 1.0]], ['2, k, 20', [-0.1642801, 0.546538, 1.0]], ['2, k, 21', [-0.3443736, -0.02544601, 1.0]], ['2, k, 22', [-0.3793196, 0.02958469, 1.0]], ['2, k, 23', [0.1703983, 1.075471, 1.0]], ['2, k, 24', [0.1238709, 1.050353, 1.0]]]
[['2, k, 0', [-0.1452528, 0.09650674, 1.0]], ['2, k, 1', [-0.155764, 0.3553503, 1.0]], ['2, k, 2', [-0.1647277, 0.6100263, 1.0]], ['2, k, 3', [-0.1599114, 0.7377353, 1.0]], ['2, k, 4', [-0.3163071, 0.4824561, 1.0]], ['2, k, 5', [-0.3619588, 0.2630149, 1.0]], ['2, k, 6', [-0.3536711, 0.07251135, 1.0]], ['2, k, 7', [-0.3419461, 0.03636541, 1.0]], ['2, k, 8', [0.001754163, 0.5690665, 1.0]], ['2, k, 9', [0.08499979, 0.7900966, 1.0]], ['2, k, 10', [0.1117001, 1.011912, 1.0]], ['2, k, 11', [0.1165834, 1.06589, 1.0]], ['2, k, 12', [-0.2079355, 0.08999473, 1.0]], ['2, k, 13', [-0.2087581, -0.2262973, 1.0]], ['2, k, 14', [-0.2141383, -0.5585383, 1.0]], ['2, k, 15', [-0.2090637, -0.6293368, 1.0]], ['2, k, 16', [-0.07923234, 0.1012078, 1.0]], ['2, k, 17', [-0.1086291, -0.2186187, 1.0]], ['2, k, 18', [-0.1085473, -0.5718484, 1.0]], ['2, k, 19', [-0.109357, -0.6394612, 1.0]], ['2, k, 20', [-0.1628157, 0.5470834, 1.0]], ['2, k, 21', [-0.3421845, -0.02767136, 1.0]], ['2, k, 22', [-0.3736882, 0.03080392, 1.0]], ['2, k, 23', [0.1280213, 1.12196, 1.0]], ['2, k, 24', [0.08195002, 1.08059, 1.0]]]
[['2, k, 0', [-0.1432162, 0.09850027, 1.0]], ['2, k, 1', [-0.1538226, 0.3568981, 1.0]], ['2, k, 2', [-0.1631834, 0.6105713, 1.0]], ['2, k, 3', [-0.1574494, 0.7372814, 1.0]], ['2, k, 4', [-0.316334, 0.4827231, 1.0]], ['2, k, 5', [-0.3613313, 0.2639962, 1.0]], ['2, k, 6', [-0.3539356, 0.07946488, 1.0]], ['2, k, 7', [-0.3405772, 0.04065913, 1.0]], ['2, k, 8', [0.002432975, 0.5674088, 1.0]], ['2, k, 9', [0.06100789, 0.8068098, 1.0]], ['2, k, 10', [0.09140762, 1.013504, 1.0]], ['2, k, 11', [0.08303712, 1.083174, 1.0]], ['2, k, 12', [-0.2060721, 0.09161054, 1.0]], ['2, k, 13', [-0.2076407, -0.2249022, 1.0]], ['2, k, 14', [-0.2146975, -0.5567614, 1.0]], ['2, k, 15', [-0.2094518, -0.6281683, 1.0]], ['2, k, 16', [-0.07701829, 0.1035109, 1.0]], ['2, k, 17', [-0.107211, -0.2168595, 1.0]], ['2, k, 18', [-0.109556, -0.5697764, 1.0]], ['2, k, 19', [-0.1098069, -0.6379695, 1.0]], ['2, k, 20', [-0.1611305, 0.5479103, 1.0]], ['2, k, 21', [-0.3401647, -0.0259021, 1.0]], ['2, k, 22', [-0.3697806, 0.03880857, 1.0]], ['2, k, 23', [0.08658741, 1.13207, 1.0]], ['2, k, 24', [0.05376319, 1.095836, 1.0]]]
[['2, k, 0', [-0.1442071, 0.1008068, 1.0]], ['2, k, 1', [-0.153573, 0.3581958, 1.0]], ['2, k, 2', [-0.1619007, 0.6110358, 1.0]], ['2, k, 3', [-0.1563829, 0.7372366, 1.0]], ['2, k, 4', [-0.3162895, 0.482753, 1.0]], ['2, k, 5', [-0.361073, 0.2640301, 1.0]], ['2, k, 6', [-0.3535074, 0.07672572, 1.0]], ['2, k, 7', [-0.3388655, 0.03722113, 1.0]], ['2, k, 8', [0.002702222, 0.567129, 1.0]], ['2, k, 9', [0.0562817, 0.8079844, 1.0]], ['2, k, 10', [0.0583651, 1.039744, 1.0]], ['2, k, 11', [0.05289477, 1.092474, 1.0]], ['2, k, 12', [-0.2068858, 0.09481771, 1.0]], ['2, k, 13', [-0.2071435, -0.2217729, 1.0]], ['2, k, 14', [-0.2119972, -0.5598416, 1.0]], ['2, k, 15', [-0.2095658, -0.6316818, 1.0]], ['2, k, 16', [-0.07811658, 0.1050592, 1.0]], ['2, k, 17', [-0.1064427, -0.2164958, 1.0]], ['2, k, 18', [-0.1108125, -0.5693792, 1.0]], ['2, k, 19', [-0.1092917, -0.6382905, 1.0]], ['2, k, 20', [-0.1601305, 0.5486162, 1.0]], ['2, k, 21', [-0.336343, -0.03288242, 1.0]], ['2, k, 22', [-0.3684038, 0.03732646, 1.0]], ['2, k, 23', [0.0520862, 1.142233, 1.0]], ['2, k, 24', [0.02512351, 1.108529, 1.0]]]
