[['2, k, 0', [0.1611128, 0.003003654, 1.0]], ['2, k, 1', [0.1650451, 0.3158883, 1.0]], ['2, k, 2', [0.167666, 0.6178478, 1.0]], ['2, k, 3', [0.1599665, 0.7584759, 1.0]], ['2, k, 4', [-0.009701243, 0.4987111, 1.0]], ['2, k, 5', [0.03106229, 0.3031462, 1.0]], ['2, k, 6', [0.1041843, 0.1362801, 1.0]], ['2, k, 7', [0.1489175, 0.07214508, 1.0]], ['2, k, 8', [0.3355461, 0.5000734, 1.0]], ['2, k, 9', [0.2847895, 0.2860969, 1.0]], ['2, k, 10', [0.199938, 0.1263543, 1.0]], ['2, k, 11', [0.1587025, 0.07328062, 1.0]], ['2, k, 12', [0.08077548, 0.004075575, 1.0]], ['2, k, 13', [0.07668834, -0.320171, 1.0]], ['2, k, 14', [0.09891377, -0.6445639, 1.0]], ['2, k, 15', [0.0608782, -0.7234255, 1.0]], ['2, k, 16', [0.2364458, 0.001900863, 1.0]], ['2, k, 17', [0.2442945, -0.3471199, 1.0]], ['2, k, 18', [0.2376335, -0.6556161, 1.0]], ['2, k, 19', [0.2249468, -0.7226343, 1.0]], ['2, k, 20', [0.1672142, 0.5439114, 1.0]], ['2, k, 21', [0.1654494, 0.03763223, 1.0]], ['2, k, 22', [0.1832541, 0.1079189, 1.0]], ['2, k, 23', [0.1436654, 0.04038526, 1.0]], ['2, k, 24', [0.1431752, 0.01592703, 1.0]]]
[['2, k, 0', [0.1673957, 0.01385585, 1.0]], ['2, k, 1', [0.1672296, 0.3270207, 1.0]], ['2, k, 2', [0.1699532, 0.6317962, 1.0]], ['2, k, 3', [0.1786575, 0.7648379, 1.0]], ['2, k, 4', [0.004013177, 0.5109261, 1.0]], ['2, k, 5', [0.001615671, 0.2992113, 1.0]], ['2, k, 6', [0.11523, 0.1496964, 1.0]], ['2, k, 7', [0.1662422, 0.1125139, 1.0]], ['2, k, 8', [0.3327224, 0.5112743, 1.0]], ['2, k, 9', [0.327934, 0.3068032, 1.0]], ['2, k, 10', [0.2222338, 0.1576941, 1.0]], ['2, k, 11', [0.1733036, 0.1125754, 1.0]], ['2, k, 12', [0.08536524, 0.01504125, 1.0]], ['2, k, 13', [0.07962782, -0.3250237, 1.0]], ['2, k, 14', [0.09888561, -0.6514648, 1.0]], ['2, k, 15', [0.03780434, -0.7188435, 1.0]], ['2, k, 16', [0.2441365, 0.01243649, 1.0]], ['2, k, 17', [0.244684, -0.3408338, 1.0]], ['2, k, 18', [0.2323152, -0.6550196, 1.0]], ['2, k, 19', [0.2262925, -0.7261526, 1.0]], ['2, k, 20', [0.1692118, 0.5574853, 1.0]], ['2, k, 21', [0.1868747, 0.08311033, 1.0]], ['2, k, 22', [0.1469453, 0.08470697, 1.0]], ['2, k, 23', [0.160898, 0.08216013, 1.0]], ['2, k, 24', [0.2020779, 0.09181593, 1.0]]]
[['2, k, 0', [0.1674395, 0.01357347, 1.0]], ['2, k, 1', [0.1677587, 0.3265346, 1.0]], ['2, k, 2', [0.1705067, 0.6306444, 1.0]], ['2, k, 3', [0.1784155, 0.7648977, 1.0]], ['2, k, 4', [0.009273296, 0.5140249, 1.0]], ['2, k, 5', [-0.003803876, 0.2773476, 1.0]], ['2, k, 6', [0.1149476, 0.1425676, 1.0]], ['2, k, 7', [0.1654919, 0.09141984, 1.0]], ['2, k, 8', [0.333381, 0.5099789, 1.0]], ['2, k, 9', [0.3253769, 0.2965297, 1.0]], ['2, k, 10', [0.2191052, 0.1383915, 1.0]], ['2, k, 11', [0.1720723, 0.09093014, 1.0]], ['2, k, 12', [0.08559595, 0.01481156, 1.0]], ['2, k, 13', [0.08003789, -0.3246647, 1.0]], ['2, k, 14', [0.09927788, -0.6519488, 1.0]], ['2, k, 15', [0.05646807, -0.7288772, 1.0]], ['2, k, 16', [0.2439684, 0.01197621, 1.0]], ['2, k, 17', [0.2445442, -0.347387, 1.0]], ['2, k, 18', [0.2330872, -0.6559359, 1.0]], ['2, k, 19', [0.2282142, -0.7256442, 1.0]], ['2, k, 20', [0.169824, 0.556446, 1.0]], ['2, k, 21', [0.1876563, 0.06646888, 1.0]], ['2, k, 22', [0.1546549, 0.03889544, 1.0]], ['2, k, 23', [0.1591367, 0.06056762, 1.0]], ['2, k, 24', [0.1951983, 0.07698238, 1.0]]]
[['2, k, 0', [0.1677633, 0.01239786, 1.0]], ['2, k, 1', [0.1681473, 0.3260122, 1.0]], ['2, k, 2', [0.1707104, 0.6300484, 1.0]], ['2, k, 3', [0.1783211, 0.7648681, 1.0]], ['2, k, 4', [0.006732843, 0.5094886, 1.0]], ['2, k, 5', [-0.00189647, 0.2723698, 1.0]], ['2, k, 6', [0.1152002, 0.1198844, 1.0]], ['2, k, 7', [0.1656517, 0.07418773, 1.0]], ['2, k, 8', [0.3345415, 0.5075719, 1.0]], ['2, k, 9', [0.3252524, 0.2902026, 1.0]], ['2, k, 10', [0.2189429, 0.115806, 1.0]], ['2, k, 11', [0.172551, 0.07057222, 1.0]], ['2, k, 12', [0.08625982, 0.01359058, 1.0]], ['2, k, 13', [0.08052005, -0.3235844, 1.0]], ['2, k, 14', [0.09963759, -0.6514928, 1.0]], ['2, k, 15', [0.05715884, -0.728115, 1.0]], ['2, k, 16', [0.2440031, 0.01082181, 1.0]], ['2, k, 17', [0.2445636, -0.3482845, 1.0]], ['2, k, 18', [0.2354283, -0.6577058, 1.0]], ['2, k, 19', [0.2278385, -0.7258658, 1.0]], ['2, k, 20', [0.1701111, 0.5558309, 1.0]], ['2, k, 21', [0.1852327, 0.03673287, 1.0]], ['2, k, 22', [0.1413616, 0.03981756, 1.0]], ['2, k, 23', [0.1584299, 0.03448416, 1.0]], ['2, k, 24', [0.1989961, 0.04413338, 1.0]]]
[['2, k, 0', [0.1679809, 0.01138868, 1.0]], ['2, k, 1', [0.1686271, 0.3252843, 1.0]], ['2, k, 2', [0.1710023, 0.6293003, 1.0]], ['2, k, 3', [0.1774865, 0.765147, 1.0]], ['2, k, 4', [0.005565428, 0.5072134, 1.0]], ['2, k, 5', [0.02213383, 0.2762425, 1.0]], ['2, k, 6', [0.1110832, 0.1150033, 1.0]], ['2, k, 7', [0.1627871, 0.05884725, 1.0]], ['2, k, 8', [0.335435, 0.5054356, 1.0]], ['2, k, 9', [0.3089009, 0.2868188, 1.0]], ['2, k, 10', [0.2272031, 0.1172835, 1.0]], ['2, k, 11', [0.1732864, 0.05789044, 1.0]], ['2, k, 12', [0.0866657, 0.01269378, 1.0]], ['2, k, 13', [0.080127, -0.322103, 1.0]], ['2, k, 14', [0.100111, -0.6503843, 1.0]], ['2, k, 15', [0.05786633, -0.726945, 1.0]], ['2, k, 16', [0.2440338, 0.009667603, 1.0]], ['2, k, 17', [0.2447184, -0.3462182, 1.0]], ['2, k, 18', [0.23564, -0.6563352, 1.0]], ['2, k, 19', [0.2278381, -0.7256027, 1.0]], ['2, k, 20', [0.1705063, 0.5550128, 1.0]], ['2, k, 21', [0.1837524, 0.01984268, 1.0]], ['2, k, 22', [0.1449532, 0.02067113, 1.0]], ['2, k, 23', [0.1617305, 0.02424798, 1.0]], ['2, k, 24', [0.1979992, 0.02963574, 1.0]]]
[['2, k, 0', [0.1691697, 0.01041131, 1.0]], ['2, k, 1', [0.1694066, 0.3244894, 1.0]], ['2, k, 2', [0.1711936, 0.6280665, 1.0]], ['2, k, 3', [0.1772332, 0.7650859, 1.0]], ['2, k, 4', [0.004653992, 0.5053955, 1.0]], ['2, k, 5', [0.02267299, 0.2764157, 1.0]], ['2, k, 6', [0.1121269, 0.1044941, 1.0]], ['2, k, 7', [0.1624551, 0.04449375, 1.0]], ['2, k, 8', [0.3356994, 0.5050138, 1.0]], ['2, k, 9', [0.310518, 0.2827004, 1.0]], ['2, k, 10', [0.2262837, 0.1134599, 1.0]], ['2, k, 11', [0.1741833, 0.04593386, 1.0]], ['2, k, 12', [0.08831643, 0.01146473, 1.0]], ['2, k, 13', [0.08015635, -0.3200169, 1.0]], ['2, k, 14', [0.09937879, -0.6490889, 1.0]], ['2, k, 15', [0.05574992, -0.7261159, 1.0]], ['2, k, 16', [0.2448124, 0.008955155, 1.0]], ['2, k, 17', [0.2449187, -0.3457155, 1.0]], ['2, k, 18', [0.2360244, -0.6560107, 1.0]], ['2, k, 19', [0.2280006, -0.7255684, 1.0]], ['2, k, 20', [0.1708976, 0.55388, 1.0]], ['2, k, 21', [0.1821314, 0.007261198, 1.0]], ['2, k, 22', [0.1443506, 0.006791911, 1.0]], ['2, k, 23', [0.1584312, 0.008860764, 1.0]], ['2, k, 24', [0.20222, 0.01746751, 1.0]]]
[['2, k, 0', [0.1689941, 0.009982965, 1.0]], ['2, k, 1', [0.1695112, 0.3242255, 1.0]], ['2, k, 2', [0.1714053, 0.6279478, 1.0]], ['2, k, 3', [0.177131, 0.7649733, 1.0]], ['2, k, 4', [0.00448324, 0.5051036, 1.0]], ['2, k, 5', [0.02324641, 0.2756432, 1.0]], ['2, k, 6', [0.1091761, 0.09727506, 1.0]], ['2, k, 7', [0.1596895, 0.03426926, 1.0]], ['2, k, 8', [0.3359441, 0.5048112, 1.0]], ['2, k, 9', [0.311107, 0.2827858, 1.0]], ['2, k, 10', [0.2277191, 0.1060949, 1.0]], ['2, k, 11', [0.1741617, 0.03376946, 1.0]], ['2, k, 12', [0.08813705, 0.01114917, 1.0]], ['2, k, 13', [0.08026641, -0.320163, 1.0]], ['2, k, 14', [0.09946652, -0.6491591, 1.0]], ['2, k, 15', [0.0562632, -0.7271167, 1.0]], ['2, k, 16', [0.2446462, 0.008423399, 1.0]], ['2, k, 17', [0.2449542, -0.3453098, 1.0]], ['2, k, 18', [0.2360781, -0.6562126, 1.0]], ['2, k, 19', [0.2279996, -0.725404, 1.0]], ['2, k, 20', [0.1710895, 0.5536563, 1.0]], ['2, k, 21', [0.1813873, -0.007441879, 1.0]], ['2, k, 22', [0.1522367, -0.009455417, 1.0]], ['2, k, 23', [0.1570877, -0.005704108, 1.0]], ['2, k, 24', [0.1996756, 0.001150555, 1.0]]]
[['2, k, 0', [0.168798, 0.009481315, 1.0]], ['2, k, 1', [0.1696755, 0.3239383, 1.0]], ['2, k, 2', [0.1717792, 0.6278148, 1.0]], ['2, k, 3', [0.1769751, 0.7651143, 1.0]], ['2, k, 4', [0.004097865, 0.504365, 1.0]], ['2, k, 5', [0.02342546, 0.2732525, 1.0]], ['2, k, 6', [0.1073874, 0.09097722, 1.0]], ['2, k, 7', [0.1606251, 0.02558901, 1.0]], ['2, k, 8', [0.3362321, 0.504613, 1.0]], ['2, k, 9', [0.3124531, 0.2805702, 1.0]], ['2, k, 10', [0.2290581, 0.09834323, 1.0]], ['2, k, 11', [0.1735103, 0.02645766, 1.0]], ['2, k, 12', [0.08791111, 0.01069311, 1.0]], ['2, k, 13', [0.07851361, -0.3168049, 1.0]], ['2, k, 14', [0.09997133, -0.6488097, 1.0]], ['2, k, 15', [0.05586218, -0.7263889, 1.0]], ['2, k, 16', [0.2444855, 0.007903442, 1.0]], ['2, k, 17', [0.2446446, -0.3444033, 1.0]], ['2, k, 18', [0.2366423, -0.6536765, 1.0]], ['2, k, 19', [0.2281028, -0.7235178, 1.0]], ['2, k, 20', [0.1714142, 0.5534539, 1.0]], ['2, k, 21', [0.1817716, -0.01601377, 1.0]], ['2, k, 22', [0.1479487, -0.01876762, 1.0]], ['2, k, 23', [0.1591103, -0.01406182, 1.0]], ['2, k, 24', [0.2005489, -0.002537521, 1.0]]]
[['2, k, 0', [0.1681031, 0.008576344, 1.0]], ['2, k, 1', [0.1696501, 0.3233985, 1.0]], ['2, k, 2', [0.1721773, 0.6274629, 1.0]], ['2, k, 3', [0.1769888, 0.765142, 1.0]], ['2, k, 4', [0.003887828, 0.5039438, 1.0]], ['2, k, 5', [0.02355983, 0.2711003, 1.0]], ['2, k, 6', [0.1204632, 0.06099373, 1.0]], ['2, k, 7', [0.1630681, 0.01722149, 1.0]], ['2, k, 8', [0.3362817, 0.504114, 1.0]], ['2, k, 9', [0.3135179, 0.2772733, 1.0]], ['2, k, 10', [0.2293697, 0.09342593, 1.0]], ['2, k, 11', [0.173501, 0.02012807, 1.0]], ['2, k, 12', [0.08714303, 0.01005208, 1.0]], ['2, k, 13', [0.07804795, -0.3160973, 1.0]], ['2, k, 14', [0.09998126, -0.6488194, 1.0]], ['2, k, 15', [0.05592412, -0.7262417, 1.0]], ['2, k, 16', [0.2438756, 0.006711755, 1.0]], ['2, k, 17', [0.2453758, -0.3429662, 1.0]], ['2, k, 18', [0.2368002, -0.6542202, 1.0]], ['2, k, 19', [0.2283567, -0.7235434, 1.0]], ['2, k, 20', [0.1716903, 0.5530171, 1.0]], ['2, k, 21', [0.1839581, -0.0233536, 1.0]], ['2, k, 22', [0.142231, -0.0217833, 1.0]], ['2, k, 23', [0.1572693, -0.02033229, 1.0]], ['2, k, 24', [0.196579, -0.01280174, 1.0]]]
[['2, k, 0', [0.1681273, 0.008288315, 1.0]], ['2, k, 1', [0.169911, 0.3231637, 1.0]], ['2, k, 2', [0.1725886, 0.6272728, 1.0]], ['2, k, 3', [0.1773904, 0.7652574, 1.0]], ['2, k, 4', [0.003831592, 0.5035906, 1.0]], ['2, k, 5', [0.02224446, 0.2691436, 1.0]], ['2, k, 6', [0.1201244, 0.06024656, 1.0]], ['2, k, 7', [0.1606422, 0.0130436, 1.0]], ['2, k, 8', [0.3363792, 0.5042365, 1.0]], ['2, k, 9', [0.318354, 0.2787977, 1.0]], ['2, k, 10', [0.2323143, 0.09351752, 1.0]], ['2, k, 11', [0.1738761, 0.01647592, 1.0]], ['2, k, 12', [0.08710765, 0.009725365, 1.0]], ['2, k, 13', [0.07787966, -0.3156697, 1.0]], ['2, k, 14', [0.1000654, -0.6486574, 1.0]], ['2, k, 15', [0.05584741, -0.7262158, 1.0]], ['2, k, 16', [0.243943, 0.006468325, 1.0]], ['2, k, 17', [0.2451436, -0.3424007, 1.0]], ['2, k, 18', [0.2368703, -0.6542262, 1.0]], ['2, k, 19', [0.2282555, -0.7230889, 1.0]], ['2, k, 20', [0.172074, 0.5528007, 1.0]], ['2, k, 21', [0.1821568, -0.02951693, 1.0]], ['2, k, 22', [0.1401968, -0.02416308, 1.0]], ['2, k, 23', [0.1567724, -0.02884155, 1.0]], ['2, k, 24', [0.1875492, -0.02208368, 1.0]]]
[['2, k, 0', [0.1678095, 0.007832374, 1.0]], ['2, k, 1', [0.1701685, 0.3227678, 1.0]], ['2, k, 2', [0.1734405, 0.6269743, 1.0]], ['2, k, 3', [0.1776487, 0.7647543, 1.0]], ['2, k, 4', [0.003768989, 0.5032226, 1.0]], ['2, k, 5', [0.02156325, 0.2626051, 1.0]], ['2, k, 6', [0.1179128, 0.05812747, 1.0]], ['2, k, 7', [0.1605025, 0.009638786, 1.0]], ['2, k, 8', [0.3368294, 0.5042084, 1.0]], ['2, k, 9', [0.3211694, 0.2797252, 1.0]], ['2, k, 10', [0.2342017, 0.09419311, 1.0]], ['2, k, 11', [0.1751677, 0.01311592, 1.0]], ['2, k, 12', [0.08659162, 0.009324727, 1.0]], ['2, k, 13', [0.07785065, -0.3154369, 1.0]], ['2, k, 14', [0.1002892, -0.6484412, 1.0]], ['2, k, 15', [0.05698028, -0.7256488, 1.0]], ['2, k, 16', [0.2437881, 0.00593148, 1.0]], ['2, k, 17', [0.2449839, -0.3415107, 1.0]], ['2, k, 18', [0.2366628, -0.6546884, 1.0]], ['2, k, 19', [0.2286909, -0.7236525, 1.0]], ['2, k, 20', [0.1727664, 0.5524626, 1.0]], ['2, k, 21', [0.181736, -0.02851731, 1.0]], ['2, k, 22', [0.1404797, -0.02887265, 1.0]], ['2, k, 23', [0.1534843, -0.03128951, 1.0]], ['2, k, 24', [0.1857714, -0.02759091, 1.0]]]
[['2, k, 0', [0.1678015, 0.007701409, 1.0]], ['2, k, 1', [0.1704634, 0.3225271, 1.0]], ['2, k, 2', [0.1738569, 0.6267943, 1.0]], ['2, k, 3', [0.1782377, 0.7642604, 1.0]], ['2, k, 4', [0.003553278, 0.5029247, 1.0]], ['2, k, 5', [0.02150737, 0.2590298, 1.0]], ['2, k, 6', [0.1170383, 0.05608319, 1.0]], ['2, k, 7', [0.1581948, 0.006909253, 1.0]], ['2, k, 8', [0.3372954, 0.5042718, 1.0]], ['2, k, 9', [0.3223853, 0.2791664, 1.0]], ['2, k, 10', [0.2114394, 0.0516564, 1.0]], ['2, k, 11', [0.1684848, 0.006903906, 1.0]], ['2, k, 12', [0.08655183, 0.009212086, 1.0]], ['2, k, 13', [0.07816058, -0.3161986, 1.0]], ['2, k, 14', [0.1003149, -0.6482401, 1.0]], ['2, k, 15', [0.05717711, -0.7249254, 1.0]], ['2, k, 16', [0.2438165, 0.005791727, 1.0]], ['2, k, 17', [0.2448563, -0.3411671, 1.0]], ['2, k, 18', [0.2360693, -0.6548093, 1.0]], ['2, k, 19', [0.2291237, -0.7238287, 1.0]], ['2, k, 20', [0.1731656, 0.5522582, 1.0]], ['2, k, 21', [0.1811221, -0.0281594, 1.0]], ['2, k, 22', [0.1396713, -0.03412489, 1.0]], ['2, k, 23', [0.1517101, -0.03588153, 1.0]], ['2, k, 24', [0.19258, -0.02611305, 1.0]]]
[['2, k, 0', [0.1677763, 0.007588769, 1.0]], ['2, k, 1', [0.1705896, 0.3223285, 1.0]], ['2, k, 2', [0.1739556, 0.6265825, 1.0]], ['2, k, 3', [0.1785995, 0.763957, 1.0]], ['2, k, 4', [0.003292379, 0.5025987, 1.0]], ['2, k, 5', [0.02077359, 0.2573896, 1.0]], ['2, k, 6', [0.1163445, 0.05325633, 1.0]], ['2, k, 7', [0.1572428, 0.003811755, 1.0]], ['2, k, 8', [0.3377049, 0.5044125, 1.0]], ['2, k, 9', [0.3234583, 0.2793452, 1.0]], ['2, k, 10', [0.2342989, 0.08762623, 1.0]], ['2, k, 11', [0.175476, 0.008781428, 1.0]], ['2, k, 12', [0.08643402, 0.009036857, 1.0]], ['2, k, 13', [0.07822461, -0.3163287, 1.0]], ['2, k, 14', [0.1008143, -0.6477195, 1.0]], ['2, k, 15', [0.05793808, -0.7238753, 1.0]], ['2, k, 16', [0.2438315, 0.005724843, 1.0]], ['2, k, 17', [0.2456139, -0.3399429, 1.0]], ['2, k, 18', [0.2357812, -0.6535301, 1.0]], ['2, k, 19', [0.2285252, -0.7226719, 1.0]], ['2, k, 20', [0.1732772, 0.5520468, 1.0]], ['2, k, 21', [0.1767332, -0.03575996, 1.0]], ['2, k, 22', [0.1378541, -0.03621407, 1.0]], ['2, k, 23', [0.1522919, -0.03688994, 1.0]], ['2, k, 24', [0.1831728, -0.03725164, 1.0]]]
[['2, k, 0', [0.1679453, 0.00752541, 1.0]], ['2, k, 1', [0.170899, 0.3221399, 1.0]], ['2, k, 2', [0.1741109, 0.6262889, 1.0]], ['2, k, 3', [0.1790638, 0.7634462, 1.0]], ['2, k, 4', [0.00317464, 0.5025775, 1.0]], ['2, k, 5', [0.02021762, 0.2440606, 1.0]], ['2, k, 6', [0.1162231, 0.05151778, 1.0]], ['2, k, 7', [0.1559451, 0.005578252, 1.0]], ['2, k, 8', [0.3381407, 0.5048134, 1.0]], ['2, k, 9', [0.3244264, 0.2798461, 1.0]], ['2, k, 10', [0.2348685, 0.08875741, 1.0]], ['2, k, 11', [0.1756979, 0.007782423, 1.0]], ['2, k, 12', [0.0865408, 0.00896894, 1.0]], ['2, k, 13', [0.07823713, -0.3163074, 1.0]], ['2, k, 14', [0.1009994, -0.6476189, 1.0]], ['2, k, 15', [0.05258267, -0.7238216, 1.0]], ['2, k, 16', [0.24406, 0.00568004, 1.0]], ['2, k, 17', [0.2452546, -0.3397612, 1.0]], ['2, k, 18', [0.2357392, -0.6535584, 1.0]], ['2, k, 19', [0.2247048, -0.7225872, 1.0]], ['2, k, 20', [0.173473, 0.5517761, 1.0]], ['2, k, 21', [0.1802386, -0.03100265, 1.0]], ['2, k, 22', [0.1366819, -0.03641151, 1.0]], ['2, k, 23', [0.150781, -0.03891237, 1.0]], ['2, k, 24', [0.1821718, -0.04275156, 1.0]]]
[['2, k, 0', [0.1680906, 0.007392026, 1.0]], ['2, k, 1', [0.1713337, 0.3219279, 1.0]], ['2, k, 2', [0.1746015, 0.6260335, 1.0]], ['2, k, 3', [0.1793195, 0.7634602, 1.0]], ['2, k, 4', [0.003143078, 0.5026204, 1.0]], ['2, k, 5', [0.02037789, 0.2443964, 1.0]], ['2, k, 6', [0.1164814, 0.04902294, 1.0]], ['2, k, 7', [0.1558399, 0.002420806, 1.0]], ['2, k, 8', [0.338462, 0.5048776, 1.0]], ['2, k, 9', [0.3247607, 0.2793151, 1.0]], ['2, k, 10', [0.23494, 0.08874349, 1.0]], ['2, k, 11', [0.1745626, 0.006921468, 1.0]], ['2, k, 12', [0.08661877, 0.00884044, 1.0]], ['2, k, 13', [0.07825289, -0.3162868, 1.0]], ['2, k, 14', [0.101045, -0.6478264, 1.0]], ['2, k, 15', [0.05235554, -0.7239526, 1.0]], ['2, k, 16', [0.2442864, 0.005550017, 1.0]], ['2, k, 17', [0.2452669, -0.3429586, 1.0]], ['2, k, 18', [0.23603, -0.6536977, 1.0]], ['2, k, 19', [0.2256851, -0.7229875, 1.0]], ['2, k, 20', [0.173958, 0.5515315, 1.0]], ['2, k, 21', [0.1735054, -0.03938122, 1.0]], ['2, k, 22', [0.1344351, -0.03563768, 1.0]], ['2, k, 23', [0.1502901, -0.03967618, 1.0]], ['2, k, 24', [0.1821078, -0.04333747, 1.0]]]
[['2, k, 0', [0.1678295, 0.006585945, 1.0]], ['2, k, 1', [0.1721822, 0.321192, 1.0]], ['2, k, 2', [0.1763061, 0.6254544, 1.0]], ['2, k, 3', [0.1802603, 0.7628305, 1.0]], ['2, k, 4', [0.003138932, 0.5022042, 1.0]], ['2, k, 5', [0.01864927, 0.2498811, 1.0]], ['2, k, 6', [0.1161576, 0.04751851, 1.0]], ['2, k, 7', [0.1582099, 0.004268671, 1.0]], ['2, k, 8', [0.3406547, 0.5050809, 1.0]], ['2, k, 9', [0.3259441, 0.2772215, 1.0]], ['2, k, 10', [0.236099, 0.08852051, 1.0]], ['2, k, 11', [0.1783825, 0.009163851, 1.0]], ['2, k, 12', [0.08612095, 0.008114588, 1.0]], ['2, k, 13', [0.07941265, -0.3171023, 1.0]], ['2, k, 14', [0.1014991, -0.6469017, 1.0]], ['2, k, 15', [0.03010559, -0.7114258, 1.0]], ['2, k, 16', [0.2443186, 0.004678513, 1.0]], ['2, k, 17', [0.2440387, -0.3431911, 1.0]], ['2, k, 18', [0.2353478, -0.6552711, 1.0]], ['2, k, 19', [0.2238207, -0.7244328, 1.0]], ['2, k, 20', [0.1754513, 0.5509054, 1.0]], ['2, k, 21', [0.1764049, -0.03994387, 1.0]], ['2, k, 22', [0.136375, -0.03393297, 1.0]], ['2, k, 23', [0.1519469, -0.03766228, 1.0]], ['2, k, 24', [0.1854925, -0.04017193, 1.0]]]
[['2, k, 0', [0.1680306, 0.006445158, 1.0]], ['2, k, 1', [0.1724195, 0.3211203, 1.0]], ['2, k, 2', [0.1764629, 0.625432, 1.0]], ['2, k, 3', [0.1803415, 0.7628589, 1.0]], ['2, k, 4', [0.003150273, 0.502098, 1.0]], ['2, k, 5', [0.01927488, 0.2488444, 1.0]], ['2, k, 6', [0.1161443, 0.04864616, 1.0]], ['2, k, 7', [0.159404, 0.006385393, 1.0]], ['2, k, 8', [0.3408078, 0.5049171, 1.0]], ['2, k, 9', [0.3259702, 0.2774075, 1.0]], ['2, k, 10', [0.2095987, 0.04832621, 1.0]], ['2, k, 11', [0.1693576, 0.007058288, 1.0]], ['2, k, 12', [0.08630461, 0.007989588, 1.0]], ['2, k, 13', [0.07942032, -0.317118, 1.0]], ['2, k, 14', [0.101415, -0.6473241, 1.0]], ['2, k, 15', [0.05930195, -0.7257391, 1.0]], ['2, k, 16', [0.2445458, 0.004529897, 1.0]], ['2, k, 17', [0.2445324, -0.3448908, 1.0]], ['2, k, 18', [0.2352082, -0.6552263, 1.0]], ['2, k, 19', [0.2227272, -0.7247869, 1.0]], ['2, k, 20', [0.1756291, 0.5508736, 1.0]], ['2, k, 21', [0.1784121, -0.03707894, 1.0]], ['2, k, 22', [0.1381482, -0.0356626, 1.0]], ['2, k, 23', [0.1525171, -0.03638262, 1.0]], ['2, k, 24', [0.192961, -0.0281022, 1.0]]]
[['2, k, 0', [0.1680378, 0.006421436, 1.0]], ['2, k, 1', [0.1724613, 0.3211201, 1.0]], ['2, k, 2', [0.1765133, 0.6254705, 1.0]], ['2, k, 3', [0.1803401, 0.7629122, 1.0]], ['2, k, 4', [0.003076495, 0.5020059, 1.0]], ['2, k, 5', [0.02005611, 0.2499392, 1.0]], ['2, k, 6', [0.1168504, 0.05088652, 1.0]], ['2, k, 7', [0.1576826, 0.009879114, 1.0]], ['2, k, 8', [0.3407655, 0.5050668, 1.0]], ['2, k, 9', [0.326248, 0.2791828, 1.0]], ['2, k, 10', [0.2095061, 0.0485588, 1.0]], ['2, k, 11', [0.1692084, 0.01066967, 1.0]], ['2, k, 12', [0.08631343, 0.007958584, 1.0]], ['2, k, 13', [0.07943623, -0.3171541, 1.0]], ['2, k, 14', [0.1017556, -0.6469288, 1.0]], ['2, k, 15', [0.02545166, -0.7128906, 1.0]], ['2, k, 16', [0.2445549, 0.004506601, 1.0]], ['2, k, 17', [0.2446027, -0.3422114, 1.0]], ['2, k, 18', [0.2338539, -0.6550651, 1.0]], ['2, k, 19', [0.2192241, -0.7241742, 1.0]], ['2, k, 20', [0.1756794, 0.5509021, 1.0]], ['2, k, 21', [0.176209, -0.03468322, 1.0]], ['2, k, 22', [0.1493241, -0.03326201, 1.0]], ['2, k, 23', [0.1545097, -0.03489252, 1.0]], ['2, k, 24', [0.1888662, -0.03113634, 1.0]]]
[['2, k, 0', [0.168027, 0.00639957, 1.0]], ['2, k, 1', [0.1724714, 0.3211314, 1.0]], ['2, k, 2', [0.1765373, 0.6255283, 1.0]], ['2, k, 3', [0.1803462, 0.7629829, 1.0]], ['2, k, 4', [0.003031769, 0.5019699, 1.0]], ['2, k, 5', [0.02057148, 0.2516481, 1.0]], ['2, k, 6', [0.1176209, 0.05387445, 1.0]], ['2, k, 7', [0.1574368, 0.01549352, 1.0]], ['2, k, 8', [0.3408019, 0.5050867, 1.0]], ['2, k, 9', [0.3253642, 0.2777393, 1.0]], ['2, k, 10', [0.2104682, 0.05133743, 1.0]], ['2, k, 11', [0.1703441, 0.01635535, 1.0]], ['2, k, 12', [0.08630138, 0.007939545, 1.0]], ['2, k, 13', [0.07970916, -0.3171678, 1.0]], ['2, k, 14', [0.1017974, -0.64803, 1.0]], ['2, k, 15', [0.05067254, -0.7252884, 1.0]], ['2, k, 16', [0.2445468, 0.004488933, 1.0]], ['2, k, 17', [0.2445613, -0.3421407, 1.0]], ['2, k, 18', [0.2341857, -0.655002, 1.0]], ['2, k, 19', [0.2196721, -0.724206, 1.0]], ['2, k, 20', [0.1757, 0.5509464, 1.0]], ['2, k, 21', [0.1801117, -0.0272154, 1.0]], ['2, k, 22', [0.1557354, -0.03463044, 1.0]], ['2, k, 23', [0.1545044, -0.02795268, 1.0]], ['2, k, 24', [0.1623538, -0.0391823, 1.0]]]
