[['2, k, 0', [-0.332658, -0.749341, 1.0]], ['2, k, 1', [-0.321762, -0.42462, 1.0]], ['2, k, 2', [-0.309377, -0.104936, 1.0]], ['2, k, 3', [-0.314422, 0.028235, 1.0]], ['2, k, 4', [-0.449563, -0.232507, 1.0]], ['2, k, 5', [-0.559243, -0.243352, 1.0]], ['2, k, 6', [-0.387686, -0.181669, 1.0]], ['2, k, 7', [-0.320502, -0.142729, 1.0]], ['2, k, 8', [-0.161606, -0.214187, 1.0]], ['2, k, 9', [-0.0388894, -0.216219, 1.0]], ['2, k, 10', [-0.12047, -0.164435, 1.0]], ['2, k, 11', [-0.074985, -0.135314, 1.0]], ['2, k, 12', [-0.393885, -0.743765, 1.0]], ['2, k, 13', [-0.367002, -1.05922, 1.0]], ['2, k, 14', [-0.33997, -1.46131, 1.0]], ['2, k, 15', [-0.30542, -1.51074, 1.0]], ['2, k, 16', [-0.262788, -0.735453, 1.0]], ['2, k, 17', [-0.199637, -1.0466, 1.0]], ['2, k, 18', [-0.225389, -1.45129, 1.0]], ['2, k, 19', [-0.258057, -1.50781, 1.0]], ['2, k, 20', [-0.312744, -0.184195, 1.0]], ['2, k, 21', [-0.245824, -0.139309, 1.0]], ['2, k, 22', [-0.318249, -0.137571, 1.0]], ['2, k, 23', [-0.00750409, -0.131609, 1.0]], ['2, k, 24', [0.00754852, -0.127407, 1.0]]]
[['2, k, 0', [-0.270742, -0.712792, 1.0]], ['2, k, 1', [-0.27654, -0.378386, 1.0]], ['2, k, 2', [-0.280269, -0.0476746, 1.0]], ['2, k, 3', [-0.324195, 0.0609023, 1.0]], ['2, k, 4', [-0.47366, -0.271555, 1.0]], ['2, k, 5', [-0.667223, -0.24479, 1.0]], ['2, k, 6', [-0.900613, -0.166392, 1.0]], ['2, k, 7', [-0.928144, -0.152033, 1.0]], ['2, k, 8', [-0.167217, -0.18775, 1.0]], ['2, k, 9', [-0.315087, -0.155629, 1.0]], ['2, k, 10', [-0.489066, -0.118236, 1.0]], ['2, k, 11', [-0.570535, -0.0980595, 1.0]], ['2, k, 12', [-0.320645, -0.711823, 1.0]], ['2, k, 13', [-0.307671, -1.13254, 1.0]], ['2, k, 14', [-0.320282, -1.45845, 1.0]], ['2, k, 15', [-0.310965, -1.51306, 1.0]], ['2, k, 16', [-0.214771, -0.695101, 1.0]], ['2, k, 17', [-0.207577, -1.12767, 1.0]], ['2, k, 18', [-0.240068, -1.4262, 1.0]], ['2, k, 19', [-0.304321, -1.44984, 1.0]], ['2, k, 20', [-0.279571, -0.129791, 1.0]], ['2, k, 21', [-0.953457, -0.148095, 1.0]], ['2, k, 22', [-0.9118, -0.124468, 1.0]], ['2, k, 23', [-0.613051, -0.083447, 1.0]], ['2, k, 24', [-0.614721, -0.126621, 1.0]]]
[['2, k, 0', [-0.270554, -0.712551, 1.0]], ['2, k, 1', [-0.276502, -0.37697, 1.0]], ['2, k, 2', [-0.280593, -0.0450926, 1.0]], ['2, k, 3', [-0.325163, 0.0630002, 1.0]], ['2, k, 4', [-0.472166, -0.268993, 1.0]], ['2, k, 5', [-0.667875, -0.251423, 1.0]], ['2, k, 6', [-0.843936, -0.193285, 1.0]], ['2, k, 7', [-0.89407, -0.166314, 1.0]], ['2, k, 8', [-0.168724, -0.187253, 1.0]], ['2, k, 9', [-0.322551, -0.15423, 1.0]], ['2, k, 10', [-0.503487, -0.1153, 1.0]], ['2, k, 11', [-0.584505, -0.0953913, 1.0]], ['2, k, 12', [-0.319567, -0.711498, 1.0]], ['2, k, 13', [-0.305148, -1.13511, 1.0]], ['2, k, 14', [-0.319842, -1.45901, 1.0]], ['2, k, 15', [-0.311447, -1.51018, 1.0]], ['2, k, 16', [-0.215578, -0.694901, 1.0]], ['2, k, 17', [-0.206269, -1.12695, 1.0]], ['2, k, 18', [-0.240681, -1.42522, 1.0]], ['2, k, 19', [-0.306216, -1.44866, 1.0]], ['2, k, 20', [-0.279803, -0.12747, 1.0]], ['2, k, 21', [-0.934797, -0.151976, 1.0]], ['2, k, 22', [-0.904893, -0.130239, 1.0]], ['2, k, 23', [-0.633725, -0.0815393, 1.0]], ['2, k, 24', [-0.615106, -0.124026, 1.0]]]
[['2, k, 0', [-0.270296, -0.712163, 1.0]], ['2, k, 1', [-0.276311, -0.375822, 1.0]], ['2, k, 2', [-0.280641, -0.0434908, 1.0]], ['2, k, 3', [-0.325716, 0.0642689, 1.0]], ['2, k, 4', [-0.472011, -0.266506, 1.0]], ['2, k, 5', [-0.668633, -0.250899, 1.0]], ['2, k, 6', [-0.843728, -0.191998, 1.0]], ['2, k, 7', [-0.902122, -0.168137, 1.0]], ['2, k, 8', [-0.170665, -0.186589, 1.0]], ['2, k, 9', [-0.333032, -0.152304, 1.0]], ['2, k, 10', [-0.512273, -0.114545, 1.0]], ['2, k, 11', [-0.600559, -0.0941377, 1.0]], ['2, k, 12', [-0.317255, -0.710788, 1.0]], ['2, k, 13', [-0.304318, -1.13454, 1.0]], ['2, k, 14', [-0.322891, -1.45805, 1.0]], ['2, k, 15', [-0.305939, -1.52691, 1.0]], ['2, k, 16', [-0.21639, -0.69429, 1.0]], ['2, k, 17', [-0.205121, -1.12617, 1.0]], ['2, k, 18', [-0.241552, -1.42439, 1.0]], ['2, k, 19', [-0.309018, -1.44798, 1.0]], ['2, k, 20', [-0.279793, -0.125941, 1.0]], ['2, k, 21', [-0.938371, -0.158357, 1.0]], ['2, k, 22', [-0.912441, -0.174661, 1.0]], ['2, k, 23', [-0.651159, -0.0787397, 1.0]], ['2, k, 24', [-0.632451, -0.122082, 1.0]]]
[['2, k, 0', [-0.270177, -0.711225, 1.0]], ['2, k, 1', [-0.276487, -0.374362, 1.0]], ['2, k, 2', [-0.281126, -0.0419543, 1.0]], ['2, k, 3', [-0.326151, 0.0656436, 1.0]], ['2, k, 4', [-0.470666, -0.265957, 1.0]], ['2, k, 5', [-0.670165, -0.249383, 1.0]], ['2, k, 6', [-0.848213, -0.189374, 1.0]], ['2, k, 7', [-0.897493, -0.172334, 1.0]], ['2, k, 8', [-0.174444, -0.186599, 1.0]], ['2, k, 9', [-0.342659, -0.151336, 1.0]], ['2, k, 10', [-0.517391, -0.113666, 1.0]], ['2, k, 11', [-0.625978, -0.0881458, 1.0]], ['2, k, 12', [-0.316306, -0.710095, 1.0]], ['2, k, 13', [-0.30304, -1.13536, 1.0]], ['2, k, 14', [-0.331682, -1.45115, 1.0]], ['2, k, 15', [-0.318182, -1.5023, 1.0]], ['2, k, 16', [-0.217865, -0.692794, 1.0]], ['2, k, 17', [-0.204316, -1.12382, 1.0]], ['2, k, 18', [-0.241715, -1.422, 1.0]], ['2, k, 19', [-0.310343, -1.44561, 1.0]], ['2, k, 20', [-0.280213, -0.12439, 1.0]], ['2, k, 21', [-0.931164, -0.161485, 1.0]], ['2, k, 22', [-0.931952, -0.166356, 1.0]], ['2, k, 23', [-0.677055, -0.0735088, 1.0]], ['2, k, 24', [-0.636846, -0.119478, 1.0]]]
[['2, k, 0', [-0.269792, -0.710891, 1.0]], ['2, k, 1', [-0.276347, -0.373513, 1.0]], ['2, k, 2', [-0.281438, -0.0405515, 1.0]], ['2, k, 3', [-0.326837, 0.0667527, 1.0]], ['2, k, 4', [-0.469401, -0.26574, 1.0]], ['2, k, 5', [-0.670323, -0.250545, 1.0]], ['2, k, 6', [-0.845644, -0.189096, 1.0]], ['2, k, 7', [-0.892661, -0.176757, 1.0]], ['2, k, 8', [-0.176864, -0.186169, 1.0]], ['2, k, 9', [-0.350233, -0.150584, 1.0]], ['2, k, 10', [-0.520948, -0.113092, 1.0]], ['2, k, 11', [-0.632718, -0.0877801, 1.0]], ['2, k, 12', [-0.313496, -0.709386, 1.0]], ['2, k, 13', [-0.302551, -1.13513, 1.0]], ['2, k, 14', [-0.322502, -1.45205, 1.0]], ['2, k, 15', [-0.31707, -1.5028, 1.0]], ['2, k, 16', [-0.218231, -0.692412, 1.0]], ['2, k, 17', [-0.21861, -1.12339, 1.0]], ['2, k, 18', [-0.234131, -1.42379, 1.0]], ['2, k, 19', [-0.301651, -1.45046, 1.0]], ['2, k, 20', [-0.280396, -0.123122, 1.0]], ['2, k, 21', [-0.925509, -0.16639, 1.0]], ['2, k, 22', [-0.926342, -0.166749, 1.0]], ['2, k, 23', [-0.689634, -0.0729296, 1.0]], ['2, k, 24', [-0.653774, -0.117339, 1.0]]]
[['2, k, 0', [-0.269218, -0.709899, 1.0]], ['2, k, 1', [-0.275932, -0.372541, 1.0]], ['2, k, 2', [-0.281168, -0.039909, 1.0]], ['2, k, 3', [-0.326971, 0.0671766, 1.0]], ['2, k, 4', [-0.468623, -0.265854, 1.0]], ['2, k, 5', [-0.673543, -0.251071, 1.0]], ['2, k, 6', [-0.846709, -0.187515, 1.0]], ['2, k, 7', [-0.868879, -0.183569, 1.0]], ['2, k, 8', [-0.177715, -0.185293, 1.0]], ['2, k, 9', [-0.354679, -0.14988, 1.0]], ['2, k, 10', [-0.523307, -0.113888, 1.0]], ['2, k, 11', [-0.635282, -0.0887666, 1.0]], ['2, k, 12', [-0.312422, -0.708899, 1.0]], ['2, k, 13', [-0.302266, -1.13554, 1.0]], ['2, k, 14', [-0.322695, -1.45196, 1.0]], ['2, k, 15', [-0.312405, -1.50321, 1.0]], ['2, k, 16', [-0.218497, -0.691305, 1.0]], ['2, k, 17', [-0.20867, -1.12248, 1.0]], ['2, k, 18', [-0.23872, -1.42173, 1.0]], ['2, k, 19', [-0.308552, -1.44664, 1.0]], ['2, k, 20', [-0.280099, -0.122386, 1.0]], ['2, k, 21', [-0.923039, -0.169928, 1.0]], ['2, k, 22', [-0.861569, -0.191733, 1.0]], ['2, k, 23', [-0.686113, -0.0734615, 1.0]], ['2, k, 24', [-0.659372, -0.118057, 1.0]]]
[['2, k, 0', [-0.269067, -0.709659, 1.0]], ['2, k, 1', [-0.275636, -0.371928, 1.0]], ['2, k, 2', [-0.280666, -0.0389184, 1.0]], ['2, k, 3', [-0.326993, 0.0679128, 1.0]], ['2, k, 4', [-0.467979, -0.266044, 1.0]], ['2, k, 5', [-0.674308, -0.25059, 1.0]], ['2, k, 6', [-0.847601, -0.186929, 1.0]], ['2, k, 7', [-0.866232, -0.182177, 1.0]], ['2, k, 8', [-0.178479, -0.185077, 1.0]], ['2, k, 9', [-0.356334, -0.149805, 1.0]], ['2, k, 10', [-0.527047, -0.113412, 1.0]], ['2, k, 11', [-0.63633, -0.0884056, 1.0]], ['2, k, 12', [-0.311277, -0.708463, 1.0]], ['2, k, 13', [-0.301727, -1.13655, 1.0]], ['2, k, 14', [-0.317644, -1.45003, 1.0]], ['2, k, 15', [-0.307982, -1.50428, 1.0]], ['2, k, 16', [-0.218784, -0.691087, 1.0]], ['2, k, 17', [-0.206122, -1.12235, 1.0]], ['2, k, 18', [-0.2399, -1.42119, 1.0]], ['2, k, 19', [-0.310617, -1.44567, 1.0]], ['2, k, 20', [-0.279659, -0.121483, 1.0]], ['2, k, 21', [-0.916408, -0.171474, 1.0]], ['2, k, 22', [-0.845932, -0.188058, 1.0]], ['2, k, 23', [-0.687043, -0.0741375, 1.0]], ['2, k, 24', [-0.65871, -0.118107, 1.0]]]
[['2, k, 0', [-0.268986, -0.709481, 1.0]], ['2, k, 1', [-0.275363, -0.371626, 1.0]], ['2, k, 2', [-0.279878, -0.0384203, 1.0]], ['2, k, 3', [-0.326845, 0.0681509, 1.0]], ['2, k, 4', [-0.467427, -0.26623, 1.0]], ['2, k, 5', [-0.674222, -0.250797, 1.0]], ['2, k, 6', [-0.847324, -0.186451, 1.0]], ['2, k, 7', [-0.864558, -0.182342, 1.0]], ['2, k, 8', [-0.179158, -0.184987, 1.0]], ['2, k, 9', [-0.358886, -0.149286, 1.0]], ['2, k, 10', [-0.526426, -0.114039, 1.0]], ['2, k, 11', [-0.638685, -0.0883366, 1.0]], ['2, k, 12', [-0.310632, -0.708184, 1.0]], ['2, k, 13', [-0.3015, -1.13688, 1.0]], ['2, k, 14', [-0.32584, -1.44446, 1.0]], ['2, k, 15', [-0.30976, -1.50439, 1.0]], ['2, k, 16', [-0.219219, -0.690946, 1.0]], ['2, k, 17', [-0.203739, -1.12228, 1.0]], ['2, k, 18', [-0.24135, -1.42065, 1.0]], ['2, k, 19', [-0.312855, -1.4447, 1.0]], ['2, k, 20', [-0.279034, -0.121024, 1.0]], ['2, k, 21', [-0.922311, -0.169929, 1.0]], ['2, k, 22', [-0.830716, -0.199693, 1.0]], ['2, k, 23', [-0.693176, -0.0717242, 1.0]], ['2, k, 24', [-0.657228, -0.118539, 1.0]]]
[['2, k, 0', [-0.268929, -0.709092, 1.0]], ['2, k, 1', [-0.275115, -0.371321, 1.0]], ['2, k, 2', [-0.279406, -0.038365, 1.0]], ['2, k, 3', [-0.326286, 0.068277, 1.0]], ['2, k, 4', [-0.467411, -0.266181, 1.0]], ['2, k, 5', [-0.674558, -0.250372, 1.0]], ['2, k, 6', [-0.847617, -0.186176, 1.0]], ['2, k, 7', [-0.865113, -0.182052, 1.0]], ['2, k, 8', [-0.178981, -0.184916, 1.0]], ['2, k, 9', [-0.359154, -0.149303, 1.0]], ['2, k, 10', [-0.526454, -0.113938, 1.0]], ['2, k, 11', [-0.637297, -0.0869875, 1.0]], ['2, k, 12', [-0.310535, -0.707977, 1.0]], ['2, k, 13', [-0.301521, -1.13626, 1.0]], ['2, k, 14', [-0.331388, -1.44441, 1.0]], ['2, k, 15', [-0.309378, -1.5039, 1.0]], ['2, k, 16', [-0.219333, -0.690592, 1.0]], ['2, k, 17', [-0.202565, -1.12198, 1.0]], ['2, k, 18', [-0.239304, -1.42045, 1.0]], ['2, k, 19', [-0.249516, -1.50781, 1.0]], ['2, k, 20', [-0.278625, -0.120891, 1.0]], ['2, k, 21', [-0.917161, -0.169696, 1.0]], ['2, k, 22', [-0.829901, -0.201061, 1.0]], ['2, k, 23', [-0.691575, -0.0712017, 1.0]], ['2, k, 24', [-0.668238, -0.117588, 1.0]]]
[['2, k, 0', [-0.268658, -0.709119, 1.0]], ['2, k, 1', [-0.274902, -0.371193, 1.0]], ['2, k, 2', [-0.279172, -0.0380814, 1.0]], ['2, k, 3', [-0.325659, 0.0688209, 1.0]], ['2, k, 4', [-0.467149, -0.266572, 1.0]], ['2, k, 5', [-0.674504, -0.250311, 1.0]], ['2, k, 6', [-0.847585, -0.186024, 1.0]], ['2, k, 7', [-0.873277, -0.177709, 1.0]], ['2, k, 8', [-0.178923, -0.184895, 1.0]], ['2, k, 9', [-0.358908, -0.149222, 1.0]], ['2, k, 10', [-0.525694, -0.113736, 1.0]], ['2, k, 11', [-0.634765, -0.0872646, 1.0]], ['2, k, 12', [-0.309605, -0.708069, 1.0]], ['2, k, 13', [-0.301047, -1.13759, 1.0]], ['2, k, 14', [-0.325829, -1.4493, 1.0]], ['2, k, 15', [-0.309252, -1.50428, 1.0]], ['2, k, 16', [-0.21932, -0.690638, 1.0]], ['2, k, 17', [-0.21708, -1.12197, 1.0]], ['2, k, 18', [-0.230236, -1.42251, 1.0]], ['2, k, 19', [-0.299455, -1.44965, 1.0]], ['2, k, 20', [-0.278394, -0.120648, 1.0]], ['2, k, 21', [-0.922733, -0.165631, 1.0]], ['2, k, 22', [-0.879004, -0.181611, 1.0]], ['2, k, 23', [-0.685039, -0.0735298, 1.0]], ['2, k, 24', [-0.660254, -0.118266, 1.0]]]
[['2, k, 0', [-0.268377, -0.70897, 1.0]], ['2, k, 1', [-0.274734, -0.371163, 1.0]], ['2, k, 2', [-0.278819, -0.0381572, 1.0]], ['2, k, 3', [-0.324431, 0.0690275, 1.0]], ['2, k, 4', [-0.467286, -0.266109, 1.0]], ['2, k, 5', [-0.674374, -0.249715, 1.0]], ['2, k, 6', [-0.847774, -0.185977, 1.0]], ['2, k, 7', [-0.879044, -0.174161, 1.0]], ['2, k, 8', [-0.17808, -0.185262, 1.0]], ['2, k, 9', [-0.357631, -0.149504, 1.0]], ['2, k, 10', [-0.524833, -0.113406, 1.0]], ['2, k, 11', [-0.628608, -0.0864774, 1.0]], ['2, k, 12', [-0.309041, -0.707781, 1.0]], ['2, k, 13', [-0.300068, -1.13998, 1.0]], ['2, k, 14', [-0.326133, -1.45007, 1.0]], ['2, k, 15', [-0.310184, -1.50482, 1.0]], ['2, k, 16', [-0.219449, -0.690761, 1.0]], ['2, k, 17', [-0.208964, -1.12227, 1.0]], ['2, k, 18', [-0.235039, -1.42177, 1.0]], ['2, k, 19', [-0.30535, -1.44714, 1.0]], ['2, k, 20', [-0.278133, -0.120679, 1.0]], ['2, k, 21', [-0.928723, -0.161867, 1.0]], ['2, k, 22', [-0.938475, -0.167525, 1.0]], ['2, k, 23', [-0.679107, -0.0736408, 1.0]], ['2, k, 24', [-0.657887, -0.117865, 1.0]]]
[['2, k, 0', [-0.268253, -0.708654, 1.0]], ['2, k, 1', [-0.274503, -0.370935, 1.0]], ['2, k, 2', [-0.278506, -0.0380525, 1.0]], ['2, k, 3', [-0.323713, 0.0693257, 1.0]], ['2, k, 4', [-0.467776, -0.265596, 1.0]], ['2, k, 5', [-0.674402, -0.247818, 1.0]], ['2, k, 6', [-0.848827, -0.185582, 1.0]], ['2, k, 7', [-0.879605, -0.172664, 1.0]], ['2, k, 8', [-0.177175, -0.185296, 1.0]], ['2, k, 9', [-0.3543, -0.149494, 1.0]], ['2, k, 10', [-0.521527, -0.112896, 1.0]], ['2, k, 11', [-0.61845, -0.0871146, 1.0]], ['2, k, 12', [-0.30906, -0.707553, 1.0]], ['2, k, 13', [-0.301515, -1.13777, 1.0]], ['2, k, 14', [-0.32575, -1.45098, 1.0]], ['2, k, 15', [-0.311262, -1.50449, 1.0]], ['2, k, 16', [-0.219245, -0.690459, 1.0]], ['2, k, 17', [-0.203919, -1.1222, 1.0]], ['2, k, 18', [-0.237929, -1.42091, 1.0]], ['2, k, 19', [-0.308739, -1.44538, 1.0]], ['2, k, 20', [-0.27784, -0.120541, 1.0]], ['2, k, 21', [-0.92928, -0.157279, 1.0]], ['2, k, 22', [-0.940651, -0.166515, 1.0]], ['2, k, 23', [-0.662239, -0.0722711, 1.0]], ['2, k, 24', [-0.658966, -0.115702, 1.0]]]
[['2, k, 0', [-0.268165, -0.708508, 1.0]], ['2, k, 1', [-0.274131, -0.370815, 1.0]], ['2, k, 2', [-0.277679, -0.0381198, 1.0]], ['2, k, 3', [-0.322741, 0.0693456, 1.0]], ['2, k, 4', [-0.468232, -0.264928, 1.0]], ['2, k, 5', [-0.672098, -0.245616, 1.0]], ['2, k, 6', [-0.846692, -0.185976, 1.0]], ['2, k, 7', [-0.899842, -0.159469, 1.0]], ['2, k, 8', [-0.175993, -0.185928, 1.0]], ['2, k, 9', [-0.348926, -0.149273, 1.0]], ['2, k, 10', [-0.51566, -0.111925, 1.0]], ['2, k, 11', [-0.605869, -0.0861882, 1.0]], ['2, k, 12', [-0.309092, -0.707431, 1.0]], ['2, k, 13', [-0.301561, -1.13717, 1.0]], ['2, k, 14', [-0.328294, -1.44865, 1.0]], ['2, k, 15', [-0.310461, -1.50222, 1.0]], ['2, k, 16', [-0.21901, -0.690274, 1.0]], ['2, k, 17', [-0.203211, -1.12213, 1.0]], ['2, k, 18', [-0.239156, -1.42067, 1.0]], ['2, k, 19', [-0.251936, -1.51015, 1.0]], ['2, k, 20', [-0.277135, -0.120543, 1.0]], ['2, k, 21', [-0.927808, -0.144153, 1.0]], ['2, k, 22', [-0.905588, -0.133389, 1.0]], ['2, k, 23', [-0.649659, -0.0733257, 1.0]], ['2, k, 24', [-0.648771, -0.114501, 1.0]]]
[['2, k, 0', [-0.268119, -0.707953, 1.0]], ['2, k, 1', [-0.27375, -0.370625, 1.0]], ['2, k, 2', [-0.276745, -0.0382374, 1.0]], ['2, k, 3', [-0.321634, 0.0693206, 1.0]], ['2, k, 4', [-0.469054, -0.264159, 1.0]], ['2, k, 5', [-0.673016, -0.245375, 1.0]], ['2, k, 6', [-0.843282, -0.184274, 1.0]], ['2, k, 7', [-0.900217, -0.15622, 1.0]], ['2, k, 8', [-0.173707, -0.18727, 1.0]], ['2, k, 9', [-0.341297, -0.149894, 1.0]], ['2, k, 10', [-0.512608, -0.112182, 1.0]], ['2, k, 11', [-0.590695, -0.0898643, 1.0]], ['2, k, 12', [-0.309447, -0.706602, 1.0]], ['2, k, 13', [-0.301885, -1.13662, 1.0]], ['2, k, 14', [-0.326858, -1.44042, 1.0]], ['2, k, 15', [-0.308906, -1.50298, 1.0]], ['2, k, 16', [-0.218845, -0.690049, 1.0]], ['2, k, 17', [-0.20225, -1.12192, 1.0]], ['2, k, 18', [-0.240505, -1.42007, 1.0]], ['2, k, 19', [-0.310752, -1.44394, 1.0]], ['2, k, 20', [-0.276381, -0.120559, 1.0]], ['2, k, 21', [-0.934963, -0.150476, 1.0]], ['2, k, 22', [-0.917716, -0.149753, 1.0]], ['2, k, 23', [-0.629541, -0.0781917, 1.0]], ['2, k, 24', [-0.636462, -0.1154, 1.0]]]
[['2, k, 0', [-0.267992, -0.707838, 1.0]], ['2, k, 1', [-0.273332, -0.370928, 1.0]], ['2, k, 2', [-0.275998, -0.0392481, 1.0]], ['2, k, 3', [-0.320126, 0.0685664, 1.0]], ['2, k, 4', [-0.470077, -0.264274, 1.0]], ['2, k, 5', [-0.669924, -0.244756, 1.0]], ['2, k, 6', [-0.838417, -0.184599, 1.0]], ['2, k, 7', [-0.888463, -0.161339, 1.0]], ['2, k, 8', [-0.171472, -0.189037, 1.0]], ['2, k, 9', [-0.33046, -0.152127, 1.0]], ['2, k, 10', [-0.506778, -0.11245, 1.0]], ['2, k, 11', [-0.578191, -0.0917528, 1.0]], ['2, k, 12', [-0.309644, -0.706512, 1.0]], ['2, k, 13', [-0.30212, -1.1365, 1.0]], ['2, k, 14', [-0.322404, -1.44072, 1.0]], ['2, k, 15', [-0.307008, -1.50447, 1.0]], ['2, k, 16', [-0.21826, -0.690104, 1.0]], ['2, k, 17', [-0.199788, -1.12214, 1.0]], ['2, k, 18', [-0.243376, -1.41946, 1.0]], ['2, k, 19', [-0.313381, -1.4426, 1.0]], ['2, k, 20', [-0.275725, -0.121349, 1.0]], ['2, k, 21', [-0.933852, -0.14919, 1.0]], ['2, k, 22', [-0.942657, -0.151398, 1.0]], ['2, k, 23', [-0.620056, -0.0810626, 1.0]], ['2, k, 24', [-0.628948, -0.112521, 1.0]]]
[['2, k, 0', [-0.267416, -0.708426, 1.0]], ['2, k, 1', [-0.272714, -0.371525, 1.0]], ['2, k, 2', [-0.275457, -0.0399351, 1.0]], ['2, k, 3', [-0.318828, 0.0680706, 1.0]], ['2, k, 4', [-0.461515, -0.267937, 1.0]], ['2, k, 5', [-0.665838, -0.243282, 1.0]], ['2, k, 6', [-0.83701, -0.186145, 1.0]], ['2, k, 7', [-0.890547, -0.157011, 1.0]], ['2, k, 8', [-0.168506, -0.191039, 1.0]], ['2, k, 9', [-0.315106, -0.156064, 1.0]], ['2, k, 10', [-0.492005, -0.114699, 1.0]], ['2, k, 11', [-0.54782, -0.0947053, 1.0]], ['2, k, 12', [-0.309713, -0.706919, 1.0]], ['2, k, 13', [-0.301989, -1.13655, 1.0]], ['2, k, 14', [-0.321269, -1.44117, 1.0]], ['2, k, 15', [-0.309038, -1.50395, 1.0]], ['2, k, 16', [-0.216679, -0.691054, 1.0]], ['2, k, 17', [-0.19895, -1.12321, 1.0]], ['2, k, 18', [-0.24311, -1.42033, 1.0]], ['2, k, 19', [-0.310907, -1.44328, 1.0]], ['2, k, 20', [-0.27515, -0.122022, 1.0]], ['2, k, 21', [-0.934356, -0.143489, 1.0]], ['2, k, 22', [-0.841306, -0.139606, 1.0]], ['2, k, 23', [-0.585385, -0.0810488, 1.0]], ['2, k, 24', [-0.595364, -0.120705, 1.0]]]
[['2, k, 0', [-0.267002, -0.708664, 1.0]], ['2, k, 1', [-0.271979, -0.372011, 1.0]], ['2, k, 2', [-0.274463, -0.0407925, 1.0]], ['2, k, 3', [-0.318012, 0.0672613, 1.0]], ['2, k, 4', [-0.463798, -0.268422, 1.0]], ['2, k, 5', [-0.665534, -0.241828, 1.0]], ['2, k, 6', [-0.840301, -0.176724, 1.0]], ['2, k, 7', [-0.890245, -0.155627, 1.0]], ['2, k, 8', [-0.16636, -0.192035, 1.0]], ['2, k, 9', [-0.30808, -0.155851, 1.0]], ['2, k, 10', [-0.493984, -0.117173, 1.0]], ['2, k, 11', [-0.537103, -0.0954868, 1.0]], ['2, k, 12', [-0.309759, -0.706984, 1.0]], ['2, k, 13', [-0.303693, -1.13368, 1.0]], ['2, k, 14', [-0.319845, -1.44192, 1.0]], ['2, k, 15', [-0.313062, -1.51386, 1.0]], ['2, k, 16', [-0.21549, -0.691628, 1.0]], ['2, k, 17', [-0.198584, -1.12423, 1.0]], ['2, k, 18', [-0.244466, -1.42167, 1.0]], ['2, k, 19', [-0.312157, -1.4454, 1.0]], ['2, k, 20', [-0.274209, -0.122787, 1.0]], ['2, k, 21', [-0.937062, -0.140112, 1.0]], ['2, k, 22', [-0.828622, -0.134451, 1.0]], ['2, k, 23', [-0.568189, -0.0831899, 1.0]], ['2, k, 24', [-0.594725, -0.100049, 1.0]]]
[['2, k, 0', [-0.266737, -0.708738, 1.0]], ['2, k, 1', [-0.271139, -0.372394, 1.0]], ['2, k, 2', [-0.272864, -0.0417127, 1.0]], ['2, k, 3', [-0.317142, 0.0661892, 1.0]], ['2, k, 4', [-0.4684, -0.268265, 1.0]], ['2, k, 5', [-0.666505, -0.241477, 1.0]], ['2, k, 6', [-0.837915, -0.177374, 1.0]], ['2, k, 7', [-0.89001, -0.15445, 1.0]], ['2, k, 8', [-0.161985, -0.192901, 1.0]], ['2, k, 9', [-0.279179, -0.159229, 1.0]], ['2, k, 10', [-0.475141, -0.11529, 1.0]], ['2, k, 11', [-0.505861, -0.0985109, 1.0]], ['2, k, 12', [-0.309925, -0.707008, 1.0]], ['2, k, 13', [-0.3038, -1.13344, 1.0]], ['2, k, 14', [-0.332375, -1.43967, 1.0]], ['2, k, 15', [-0.304848, -1.50701, 1.0]], ['2, k, 16', [-0.214654, -0.691841, 1.0]], ['2, k, 17', [-0.180897, -1.07396, 1.0]], ['2, k, 18', [-0.22692, -1.43968, 1.0]], ['2, k, 19', [-0.245024, -1.50799, 1.0]], ['2, k, 20', [-0.272805, -0.123564, 1.0]], ['2, k, 21', [-0.933543, -0.140207, 1.0]], ['2, k, 22', [-0.827963, -0.142667, 1.0]], ['2, k, 23', [-0.540856, -0.088066, 1.0]], ['2, k, 24', [-0.567461, -0.119363, 1.0]]]
